"acronym","agency","appeal_subtype","appeal_type","date_closed","date_filed","exam_no","expiration","extension","status","title"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-08-07T00:00:00.000","2018-10-09T00:00:00.000","8517","2022-06-20T00:00:00.000",,"Closed","Promotion to Chief Marine Engineer"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-03-29T00:00:00.000","2019-03-19T20:53:31.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-07-24T00:00:00.000","2019-05-22T00:00:00.000","8071",,,"Closed","Administrative Quality Assurance Specialist"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-22T00:00:00.000","2019-11-07T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"NYPD","Police Department","Psych","Section 50","2019-07-24T00:00:00.000","2019-04-04T20:40:54.000","5306","2021-03-03T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-30T00:00:00.000","2019-07-04T21:11:00.000","8006","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic"
"NYPD","Police Department","Psych","Section 50","2019-03-15T00:00:00.000","2019-02-22T18:12:22.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Character","Section 50","2019-12-30T00:00:00.000","2019-07-08T00:00:00.000","7320","2021-01-11T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Character","Section 50","2019-11-27T00:00:00.000","2019-05-31T10:50:37.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Character","Section 50","2019-07-12T00:00:00.000","2019-04-17T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-28T00:00:00.000","2019-05-29T00:00:00.000","9023",,,"Closed","Claim Specialist"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-06-12T00:00:00.000","2019-04-04T00:00:00.000","7608",,,"Closed","Light Maintainer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-02T00:00:00.000","2019-03-28T15:56:40.000","7002","2021-10-25T00:00:00.000",,"Closed","Computer Associate (Software)"
"DCAS","Department of Citywide Administrative Services",,"Jurisdictional Issue","2019-10-17T00:00:00.000","2019-10-11T00:00:00.000",,,,"Closed",
"DOE","Department of Education","Education and Experience","Section 50","2019-05-22T00:00:00.000","2019-05-19T16:09:33.000","8036",,,"Closed","Administrative Education Analyst"
"FDNY","Fire Department","Medical","Section 50","2019-01-16T00:00:00.000","2018-09-14T00:00:00.000","7014","2021-11-22T00:00:00.000",,"Closed","EMT - Trainee"
"NYPD","Police Department","Psych","Section 50","2019-01-22T00:00:00.000","2018-03-01T19:52:57.000","4307","2020-01-07T00:00:00.000",,"Closed","School Safety Agent"
"NYCTA","Transit Authority",,"Section 50","2019-04-22T00:00:00.000","2019-03-28T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-08T00:00:00.000","2019-03-25T00:00:00.000","9008","2023-06-23T00:00:00.000",,"Closed","Staff Analyst"
"HRA","Human Resources Administration","Medical","Section 50","2019-05-15T00:00:00.000","2018-09-27T00:00:00.000","8314",,,"Closed","Special Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-12-26T00:00:00.000","2019-11-07T00:00:00.000","8042",,,"Closed","Administrative Project Manager"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-03-27T00:00:00.000","2019-01-22T00:00:00.000","8604",,,"Closed","Structure Maintainer Group E"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-03-06T00:00:00.000","2019-02-28T17:34:08.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-05-20T00:00:00.000","2019-03-08T00:00:00.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"DOC","Department of Correction","Character","Section 50","2019-07-10T00:00:00.000","2018-11-23T00:00:00.000","8308","2022-01-31T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-09-23T00:00:00.000","2019-05-08T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Psych","Section 50","2019-10-04T00:00:00.000","2019-04-18T00:00:00.000","8338","2023-03-06T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-11T00:00:00.000","2019-03-01T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"NYPD","Police Department","Psych","Section 50","2019-06-05T00:00:00.000","2019-05-22T00:00:00.000","4300","2019-12-22T00:00:00.000",,"Closed","Police Officer"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-06-28T00:00:00.000","2019-04-08T00:00:00.000","8611",,,"Closed","Transit Electrical Helper"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-06-18T00:00:00.000","2018-08-13T00:00:00.000","7529","2022-09-19T00:00:00.000",,"Closed","Promotion to Captain (Correction)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-26T00:00:00.000","2018-11-15T00:00:00.000","8001","2022-06-06T00:00:00.000",,"Closed","Probation Officer"
"DOC","Department of Correction","Character","Section 50","2019-10-24T00:00:00.000","2019-06-10T00:00:00.000","6332","2020-09-22T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-11-26T00:00:00.000","2019-11-04T14:08:15.000","5306","2021-03-03T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Character","Section 50","2019-10-10T00:00:00.000","2019-05-16T13:29:59.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-01-10T00:00:00.000","2018-05-25T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-02-25T00:00:00.000","2018-11-23T00:00:00.000","8609",,,"Closed","Structure Maintainer Group B"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-22T00:00:00.000","2019-05-29T12:28:53.000","7042",,,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-14T00:00:00.000","2018-11-19T00:00:00.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"DSNY","Department of Sanitation","Medical","Section 50","2019-02-12T00:00:00.000","2018-10-17T00:00:00.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-03-06T00:00:00.000","2019-03-01T07:23:15.000",,,,"Closed",
"NYPD","Police Department","Character","Section 50","2019-01-30T00:00:00.000","2018-10-24T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-09-24T00:00:00.000","2019-07-24T10:14:11.000",,,,"Closed",
"NYPD","Police Department","Character","Section 50","2019-11-13T00:00:00.000","2019-06-13T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-03T00:00:00.000","2018-12-16T21:01:30.000","8032","2022-11-28T00:00:00.000",,"Closed","Watershed Maintainer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-12-31T00:00:00.000","2019-10-11T00:00:00.000","9058",,,"Closed","Administrative Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-28T00:00:00.000","2019-02-28T08:27:55.000","8071","2023-03-20T00:00:00.000",,"Closed","Administrative Quality Assurance Specialist"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-05-14T00:00:00.000","2019-03-11T00:00:00.000","8058",,,"Closed","Administrative City Planner"
"NYPD","Police Department","Character","Section 50","2019-12-31T00:00:00.000","2019-11-12T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"FDNY","Fire Department",,"Waiting for DQ","2019-09-26T00:00:00.000","2019-09-16T00:00:00.000","9075",,,"Closed","Emergency Medical Specialist"
"NYPD","Police Department","Psych","Section 50","2019-02-07T00:00:00.000","2018-11-20T16:08:33.000","3067","2019-12-15T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-04-15T00:00:00.000","2018-08-20T00:00:00.000","7302","2021-07-19T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-15T00:00:00.000","2019-08-15T08:31:14.000","8042",,,"Closed","Administrative Project Manager"
"NYPD","Police Department","Psych","Section 50","2019-10-24T00:00:00.000","2019-05-14T00:28:54.000","5306","2021-03-03T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-30T00:00:00.000","2019-03-01T12:00:23.000","8026","2023-01-30T00:00:00.000",,"Closed","Business Promotion Coordinator"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-02-26T00:00:00.000","2019-02-23T11:06:02.000",,,,"Closed",
"FDNY","Fire Department","Character","Section 50","2019-08-26T00:00:00.000","2019-06-06T00:00:00.000","8009","2022-03-28T00:00:00.000",,"Closed","Emergency Medical Specialist - EMT"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-02-12T00:00:00.000","2019-01-02T00:00:00.000",,,,"Closed",
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-02-25T00:00:00.000","2018-11-19T00:00:00.000","8601",,,"Closed","Car Maintainer - Group B"
"DOC","Department of Correction","Character","Section 50","2019-04-26T00:00:00.000","2018-11-13T00:00:00.000","4311","2019-09-24T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-07-17T00:00:00.000","2019-07-13T01:23:58.000","7323","2021-12-13T00:00:00.000",,"Closed","Police officer"
"NYPD","Police Department","Unauthorized Substance","Section 50","2019-05-31T00:00:00.000","2019-02-11T14:17:19.000","7325","2022-07-18T00:00:00.000",,"Closed","Police Communications Technician"
"NYPD","Police Department","Psych","Section 50","2019-10-10T00:00:00.000","2019-07-08T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-05-28T00:00:00.000","2019-03-19T11:06:56.000","7530",,,"Closed","Promotion to Supervisor of School Security"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-12-30T00:00:00.000","2019-05-10T14:41:23.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Premature","Jurisdictional Issue","2019-08-29T00:00:00.000","2019-08-23T10:32:03.000",,,,"Closed",
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-12-13T00:00:00.000","2019-08-12T00:00:00.000","8617","2023-08-14T00:00:00.000",,"Closed","Bus Maintainer- Group A"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-06-04T00:00:00.000","2019-03-19T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYPD","Police Department","Psych","Section 50","2019-05-15T00:00:00.000","2019-04-25T21:32:01.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-05-21T00:00:00.000","2018-09-05T19:44:50.000","4300","2019-12-22T00:00:00.000",,"Closed","Police Officer"
"FDNY","Fire Department","Unauthorized Substance","Section 50","2019-11-13T00:00:00.000","2019-04-11T11:49:54.000","7001","2023-02-27T00:00:00.000",,"Closed","Firefighter"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-03-13T00:00:00.000","2019-01-14T00:00:00.000","8032","2022-11-28T00:00:00.000",,"Closed","Watershed Maintainer"
"NYPD","Police Department","Character","Section 50","2019-11-04T00:00:00.000","2019-06-29T16:26:37.000","7314","2022-03-08T00:00:00.000",,"Closed","School Safety Agent"
"NYCTA","Transit Authority","Score","Section 50","2019-05-09T00:00:00.000","2019-02-19T00:00:00.000","6718","2022-09-12T00:00:00.000",,"Closed","Maintenance Supervisor"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-04T00:00:00.000","2019-05-30T16:00:28.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-17T00:00:00.000","2018-06-11T19:32:29.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-30T00:00:00.000","2019-05-24T12:30:09.000","8053",,,"Closed","COMPUTER SPECIALIST"
"NYPD","Police Department","Psych","Section 50","2019-03-06T00:00:00.000","2018-11-29T13:06:25.000","5300","2021-03-01T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Character","Section 50","2019-05-01T00:00:00.000","2018-12-10T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-07-25T00:00:00.000","2018-11-07T12:58:18.000","8517","2022-06-20T00:00:00.000",,"Closed","Chief Marine Engineer (PROM)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-12-05T00:00:00.000","2019-05-13T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-02-11T00:00:00.000","2018-06-04T19:36:01.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYPD","Police Department","Psych","Section 50","2019-12-24T00:00:00.000","2019-12-19T00:00:00.000","5327","2020-10-06T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-30T00:00:00.000","2019-04-30T12:12:34.000","8053",,,"Closed","Computer Specialist oprations"
"DOP","Department of Probation","Timeliness","Section 50","2019-02-19T00:00:00.000","2019-02-11T15:26:47.000","8065",,,"Closed","Probation Officer"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-01-17T00:00:00.000","2018-11-15T00:00:00.000","8609",,,"Closed","Structure Maintainer Group B"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-03-25T00:00:00.000","2018-07-09T00:00:00.000","7023","2023-03-07T00:00:00.000",,"Closed","Fire Protection Inspector"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-03T00:00:00.000","2018-12-03T00:00:00.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"NYPD","Police Department","Character","Section 50","2019-01-11T00:00:00.000","2018-10-05T08:13:13.000","5311","2021-04-12T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-02-12T00:00:00.000","2018-06-08T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-02-12T00:00:00.000","2018-06-08T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-07-23T00:00:00.000","2019-03-11T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-12T00:00:00.000","2019-04-02T00:00:00.000","8006",,,"Closed","Auto Mechanic"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-08-08T00:00:00.000","2019-05-31T14:22:18.000","8046","2023-03-20T00:00:00.000",,"Closed","Psychologist"
"NYPD","Police Department","Psych","Section 50","2019-05-20T00:00:00.000","2019-02-15T15:31:14.000","5326","2021-07-06T00:00:00.000",,"Closed","Police Officer"
"HRA","Human Resources Administration","Education and Experience","Section 50","2019-07-19T00:00:00.000","2018-11-02T00:00:00.000","7011","2021-09-20T00:00:00.000",,"Closed","Administrative Community Relations Specialist"
"NYCTA","Transit Authority",,"Waiting for DQ","2019-05-22T00:00:00.000","2019-04-01T00:00:00.000",,,,"Closed",
"NYPD","Police Department","Medical","Section 50","2019-10-01T00:00:00.000","2019-06-03T00:00:00.000","8333","2023-02-27T00:00:00.000",,"Closed","Traffic Enforcement Agent"
"DOC","Department of Correction","Character","Section 50","2019-05-14T00:00:00.000","2018-12-26T00:00:00.000","6325","2020-09-21T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-10-15T00:00:00.000","2019-05-16T13:45:44.000","5310","2021-03-06T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Unauthorized Substance","Section 50","2019-04-17T00:00:00.000","2018-12-29T12:30:53.000","5331","2020-09-28T00:00:00.000",,"Closed","Police Communications Technician"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-01-15T00:00:00.000","2018-06-13T00:00:00.000","8004","2022-08-22T00:00:00.000",,"Closed","Maintenance Worker"
"NYPD","Police Department","Psych","Section 50","2019-07-15T00:00:00.000","2019-04-12T00:00:00.000","6323","2021-04-05T00:00:00.000",,"Closed","School Safety Agent"
"FDNY","Fire Department","Character","Section 50","2019-10-07T00:00:00.000","2019-06-28T00:00:00.000","8009","2022-03-28T00:00:00.000",,"Closed","Emergency Medical Specialist - EMT"
"NYCHA","Housing Authority","Suspension","Section 76","2019-12-17T00:00:00.000","2019-09-20T00:00:00.000",,,,"Closed",
"DOP","Department of Probation","Medical","Section 50","2019-04-23T00:00:00.000","2019-01-25T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"DOT","Department of Transportation","Education and Experience","Section 50","2019-08-19T00:00:00.000","2019-08-17T23:59:47.000","8042",,,"Closed","Administrative Project Manager"
"DOF","Department of Finance",,"Section 50","2019-07-16T00:00:00.000","2018-08-01T00:00:00.000","7006","2022-01-10T00:00:00.000",,"Closed","Deputy City Sheriff"
"NYPD","Police Department","Psych","Section 50","2019-07-03T00:00:00.000","2019-05-28T16:03:37.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DSNY","Department of Sanitation","Medical","Section 50","2019-03-05T00:00:00.000","2019-01-06T18:46:50.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-03-14T00:00:00.000","2019-01-16T19:12:38.000",,,,"Closed",
"FDNY","Fire Department","Medical","Section 50","2019-07-11T00:00:00.000","2019-04-03T00:00:00.000","8009","2022-03-28T00:00:00.000",,"Closed","Emergency Medical Specialist - EMT"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-12T00:00:00.000","2019-05-07T09:31:04.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"NYPD","Police Department","Character","Section 50","2019-02-20T00:00:00.000","2018-11-09T18:20:08.000","7302","2021-07-19T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-15T00:00:00.000","2019-01-11T00:00:00.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-06T00:00:00.000","2019-01-16T00:00:00.000","7019","2022-08-29T00:00:00.000",,"Closed","Procurement Analyst"
"NYPD","Police Department","Psych","Section 50","2019-12-13T00:00:00.000","2019-11-11T12:30:01.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-06T00:00:00.000","2019-04-15T00:00:00.000","8006",,,"Closed","Auto Mechanic"
"NYPD","Police Department","Psych","Section 50","2019-06-24T00:00:00.000","2019-05-14T11:07:46.000","4328","2020-11-23T00:00:00.000",,"Closed","Police Officer"
"OCME","Office of Chief Medical Examiner","Termination","Section 76","2019-11-14T00:00:00.000","2019-11-13T14:28:11.000",,,,"Closed",
"DOC","Department of Correction","Unauthorized Substance","Section 50","2019-05-15T00:00:00.000","2019-01-23T00:00:00.000","7327","2021-10-25T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-05-23T00:00:00.000","2019-01-06T18:07:22.000","3318","2019-12-17T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-22T00:00:00.000","2019-05-15T22:22:39.000","8050",,,"Closed","Accountant"
"NYPD","Police Department","Character","Section 50","2019-04-23T00:00:00.000","2018-12-10T00:00:00.000","4300","2019-12-22T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-08-02T00:00:00.000","2019-05-20T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-09-20T00:00:00.000","2018-12-31T00:00:00.000","7532","2022-05-16T00:00:00.000",,"Closed","Promotion to Lieutenant (Police)"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-01-25T00:00:00.000","2018-06-21T00:00:00.000","7023","2022-03-07T00:00:00.000",,"Closed","Fire Protection Inspector"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-13T00:00:00.000","2018-06-08T15:23:53.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-05T00:00:00.000","2019-04-02T14:47:51.000","8006",,,"Closed","Auto Mechanic"
"NYCTA","Transit Authority",,"Section 50","2019-06-07T00:00:00.000","2019-03-28T08:05:27.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-03-01T00:00:00.000","2019-02-27T13:48:36.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-02-12T00:00:00.000","2018-06-11T20:36:25.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-28T00:00:00.000","2019-02-10T18:37:17.000","8026","2023-01-30T00:00:00.000",,"Closed","Business Promotion Coordinator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-30T00:00:00.000","2019-05-28T17:25:46.000","8053",,,"Closed","Computer Specialist operations"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-13T00:00:00.000","2018-08-08T00:00:00.000","8003","2022-11-28T00:00:00.000",,"Closed","Clerical Associate"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-07-24T00:00:00.000","2019-06-02T18:05:11.000","7042",,,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-14T00:00:00.000","2018-11-20T21:46:10.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-12T00:00:00.000","2018-12-04T00:00:00.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-01-17T00:00:00.000","2018-05-31T00:38:09.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-19T00:00:00.000","2018-10-22T00:00:00.000","7030","2022-05-23T00:00:00.000",,"Closed","City Tax Auditor"
"NYPD","Police Department","Psych","Section 50","2019-05-15T00:00:00.000","2019-04-18T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DSNY","Department of Sanitation","Medical","Section 50","2019-10-18T00:00:00.000","2019-05-15T14:10:34.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DOC","Department of Correction","Character","Section 50","2019-10-03T00:00:00.000","2019-02-28T00:00:00.000","7320","2021-01-11T00:00:00.000",,"Closed","Correction Officer"
"DSNY","Department of Sanitation","Medical","Section 50","2019-12-30T00:00:00.000","2019-08-20T00:00:00.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DSNY","Department of Sanitation","Medical","Section 50","2019-02-07T00:00:00.000","2018-10-05T00:00:00.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-26T00:00:00.000","2019-04-12T00:00:00.000","8006","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-01-24T00:00:00.000","2019-01-18T07:49:06.000",,,,"Closed",
"HRA","Human Resources Administration","Suspension","Section 76","2019-08-01T00:00:00.000","2019-05-29T20:11:26.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-04T00:00:00.000","2019-10-18T00:00:00.000","9001","2023-09-11T00:00:00.000",,"Closed","Probation Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-30T00:00:00.000","2019-01-22T19:00:58.000","8026","2023-01-30T00:00:00.000",,"Closed","Business Promotion Coordinator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-07T00:00:00.000","2019-06-05T15:53:15.000","8051","2023-07-03T00:00:00.000",,"Closed","Administrative Public Information Specialist"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-09T00:00:00.000","2018-05-18T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-10-10T00:00:00.000","2019-06-17T00:00:00.000","8608",,,"Closed","Power Distribution Maintainer"
"NYPD","Police Department",,"Waiting for Appeal Request","2019-05-22T00:00:00.000","2019-04-03T00:00:00.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-22T00:00:00.000","2019-04-16T00:00:00.000","8017",,,"Closed","Housing Manager"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-01T00:00:00.000","2018-06-08T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-12-06T00:00:00.000","2019-05-02T00:00:00.000","8003","2022-11-28T00:00:00.000",,"Closed","Clerical Associate"
"NYPD","Police Department","Character","Section 50","2019-08-05T00:00:00.000","2019-01-03T13:11:50.000","5300","2021-03-01T00:00:00.000",,"Closed","Police Officer"
"FDNY","Fire Department",,"Section 50","2019-03-28T00:00:00.000","2018-11-02T00:00:00.000","7023","2022-03-07T00:00:00.000",,"Closed","Fire Protection Inspector"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-01-25T00:00:00.000","2018-05-09T00:00:00.000","6508","2021-07-26T00:00:00.000",,"Closed","Promotion to Child Protective Specialist Supervisor"
"NYPD","Police Department","Psych","Section 50","2019-10-29T00:00:00.000","2018-10-23T16:41:14.000","5318","2020-09-15T00:00:00.000",,"Closed","School Safety Agent"
"DOHMH","Department of Health and Mental Hygiene",,"Other","2019-07-18T00:00:00.000","2019-07-17T14:47:21.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-19T00:00:00.000","2019-05-21T00:00:00.000","7042",,,"Closed","Customer Information Representative"
