"providertype","dfta_id","programname","sponsorname","programaddress","programcity","programstate","programzipcode","borough","programphone","dfta_funded","monhouropen","monhourclose","tuehouropen","tuehourclose","wedhouropen","wedhourclose","thuhouropen","thuhourclose","frihouropen","frihourclose","sathouropen","sathourclose","sunhouropen","sunhourclose","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","geocoded_column"
"SOCIAL ADULT DAY CARE SERVICES","S29801","ORIENTAL SENIOR DAY CARE INC.","Oriental Senior Day Care Inc.","8718 BAY PKWY  4TH FLOOR 5TH FLOOR","BROOKLYN","NY","11214","Brooklyn","347-702-7558","N","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","00:00","00:00","40.599527","-73.996341","311","47","292","3168020","3064140055","Bath Beach","
,  
(40.599527, -73.996341)"
"SOCIAL ADULT DAY CARE SERVICES","S8401","AA PLUS MANAGEMENT, INC.","Aa Plus Management, Inc.","225 PARK ROW  1ST FLOOR","NEW YORK","NY","10038","Manhattan","212-619-1088","N","08:30","03:00","08:30","03:00","08:30","03:00","08:30","03:00","08:30","03:00","08:30","02:00","00:00","00:00","40.71335","-73.998885","103","1","27","1077406","1001170001","Chinatown","
,  
(40.71335, -73.998885)"
"SOCIAL ADULT DAY CARE SERVICES","S5401","RENAISSANCE ADULT DAY SERVICES - BEDFORD LLC","Renaissance Adult Day Services - Bedford Llc","2625 BEDFORD AVE","BROOKLYN","NY","11226","Brooklyn","718-408-8891","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","03:00","00:00","00:00","00:00","00:00","40.63907","-73.954089","317","45","790","3328271","3052110074","Erasmus","
,  
(40.63907, -73.954089)"
"SOCIAL ADULT DAY CARE SERVICES","S5101","WOODHAVEN ADULT DAYCARE INC","Woodhaven Adult Daycare Inc","96-01 JAMAICA AVE","WOODHAVEN","NY","11421","Queens","718-850-5700","N","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","00:00","00:00","40.694529","-73.849064","409","32","22","4182667","4088920071","Woodhaven","
,  
(40.694529, -73.849064)"
"SOCIAL ADULT DAY CARE SERVICES","S19901","HALLELUJAH ADULT DAY CARE, INC.","Hallelujah Adult Day Care, Inc.","160-18 NORTHERN BLVD  2ND FLOOR","FLUSHING","NY","11358","Queens","718-886-1261","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.7628","-73.805281","407","20","1171","4120447","4053350058","Murray Hill","
,  
(40.7628, -73.805281)"
"SOCIAL ADULT DAY CARE SERVICES","S54201","IYAHO ADULT DAY CARE LLC","Iyaho Adult Day Care Llc","1554 MINFORD PLACE  3RD","BRONX","NY","10460","Bronx","917-601-0669","N","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","00:00","00:00","00:00","00:00","40.834901","-73.890322","203","17","155","2124572","2029770142","Crotona Park East","
,  
(40.834901, -73.890322)"
"SOCIAL ADULT DAY CARE SERVICES","S22401","HINDU CHARITIES, INC.","Hindu Charities, Inc.","118- 09 SUTTER AVE","OZONE PARK","NY","11420","Queens","718-323-8900","N","09:00","02:00","09:00","02:00","09:00","02:00","09:00","02:00","09:00","02:00","00:00","00:00","00:00","00:00","40.674319","-73.820497","410","28","840","4253478","4117110004","South Ozone Park","
,  
(40.674319, -73.820497)"
"SOCIAL ADULT DAY CARE SERVICES","S46601","CONFUCIUS SOCIAL DAYCARE CENTER INC.","Confucius Social Daycare Center Inc.","33 BOWERY 2ND FLOOR","NEW YORK","NY","10002","Manhattan","212-226-2338","N","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","03:00","00:00","00:00","40.715208","-73.996692","103","1","16","1075787","1002890001","Chinatown","
,  
(40.715208, -73.996692)"
"SOCIAL ADULT DAY CARE SERVICES","S20501","BAO KANG ADULT DAY CARE CENTER INC.","Bao Kang Adult Day Care Center Inc.","132-29 BLOSSOM AVE  GROUND FLOOR","FLUSHING","NY","11355","Queens","718-939-1888","N","07:30","03:00","07:30","03:00","07:30","03:00","07:30","03:00","07:30","03:00","07:30","02:00","08:00","02:00","40.751673","-73.831726","407","20","79702","4541376","4051057505","Flushing","
,  
(40.751673, -73.831726)"
"SOCIAL ADULT DAY CARE SERVICES","S44201","CAIPA SOCIAL DAYCARE CENTER LLC","Caipa Social Daycare Center Llc","5721 6TH AVENUE","BROOKLYN","NY","11220","Brooklyn","347-889-6552","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","40.639688","-74.012355","307","38","102","3015780","3008490001","Sunset Park East","
,  
(40.639688, -74.012355)"
"SOCIAL ADULT DAY CARE SERVICES","S23201","GRACIOUS CARE AGENCY LLC","Gracious Care Agency Llc","8801 FLATLANDS AVE","BROOKLYN","NY","11236","Brooklyn","917-392-6930","N","09:00","03:00","00:00","00:00","09:00","03:00","09:00","03:00","00:00","00:00","00:00","00:00","00:00","00:00","40.639349","-73.907352","318","46","964","3224613","3080090009","Canarsie","
,  
(40.639349, -73.907352)"
"SOCIAL ADULT DAY CARE SERVICES","S20301","CHINATOWN SENIOR SERVICE INC.","Chinatown Senior Service Inc.","90 LUDLOW ST  2ND FLOOR","NEW YORK","NY","10002","Manhattan","212-598-5878","N","07:00","04:00","07:00","04:00","07:00","04:00","07:00","04:00","07:00","04:00","07:00","04:00","00:00","00:00","40.718331","-73.989239","103","1","18","1082501","1004090039","Chinatown","
,  
(40.718331, -73.989239)"
"SOCIAL ADULT DAY CARE SERVICES","S37401","CHRIST DISCIPLES INTERNATIONAL MINISTRIES INC","Christ Disciples International Ministries Inc","399 EAST MOSHOLU PKWY NORTH  GROUND FLOOR","BRONX","NY","10467","Bronx","646-294-7726","N","10:00","01:00","10:00","01:00","00:00","00:00","10:00","01:00","10:00","01:00","00:00","00:00","00:00","00:00","40.869687","-73.879751","207","11","425","2017907","2033310080","Norwood","
,  
(40.869687, -73.879751)"
"SOCIAL ADULT DAY CARE SERVICES","S56901","EAGLES ADULT DAY CARE INC","Eagles Adult Day Care Inc","1221-1223  BAY ST","STATEN  ISLAND","NY","10305","Staten Island","917-605-1240","N","09:00","05:00","09:00","05:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","00:00","00:00","40.613611","-74.065769","501","49","6","5042167","5028300001","Stapleton-Rosebank","
,  
(40.613611, -74.065769)"
"SOCIAL ADULT DAY CARE SERVICES","S28601","FIESTA ADULT DAY CARE LLC","Fiesta Adult Day Care Llc","1777 BROADWAY","BROOKLYN","NY","11207",,"718-576-6336","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.682403","-73.909556","304","37","403",,,"Bushwick South","
,  
(40.682403, -73.909556)"
"SOCIAL ADULT DAY CARE SERVICES","S37801","EVERGREEN ADULT DAYCARE IN NY, INC.","Evergreen Adult Daycare In Ny, Inc.","37-10 149 PLACE  1A","FLUSHING","NY","11354","Queens","718-321-2112","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","01:00","00:00","00:00","40.765159","-73.816107","407","20","1157","4483670","4050177502","Murray Hill","
,  
(40.765159, -73.816107)"
"SOCIAL ADULT DAY CARE SERVICES","S5701","ROCKAWAY ADULT SOCIAL CENTER LLC","Rockaway Adult Social Center Llc","1858 CORNAGA AVE","FAR ROCKAWAY","NY","11691","Queens","347-926-4134","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.602293","-73.751101","414","31","101001","4518605","4155600054","Far Rockaway-Bayswater","
,  
(40.602293, -73.751101)"
"SOCIAL ADULT DAY CARE SERVICES","S43401","SUNRISE SENIOR SERVICE LLC","Sunrise Senior Service Llc","105-05 NORTHERN BOULEVARD  1ST FLOOR","QUEENS","NY","11368","Queens","347-935-3101","N","09:00","02:00","09:00","02:00","09:00","02:00","09:00","02:00","09:00","02:00","09:00","01:00","00:00","00:00","40.75774","-73.863554","403","21","365","4042144","4017000043","East Elmhurst","
,  
(40.75774, -73.863554)"
"SOCIAL ADULT DAY CARE SERVICES","S36401","MARINA SENIOR CENTER, INC.","Marina Senior Center, Inc.","625 MIDLAND AVE","STATEN ISLAND","NY","10306","Staten Island","718-668-1001","N","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","00:00","00:00","00:00","00:00","40.571392","-74.091392","502","50","11202","5054750","5038130001","New Dorp-Midland Beach","
,  
(40.571392, -74.091392)"
"SOCIAL ADULT DAY CARE SERVICES","S2201","CANARSIE ADULT LIVING INC.","Canarsie Adult Living Inc.","1880 ROCKAWAY PKWY","BROOKLYN","NY","11236","Brooklyn","718-513-0776","N","09:00","02:00","09:00","02:00","09:00","02:00","09:00","02:00","09:00","02:00","00:00","00:00","00:00","00:00","40.636413","-73.892612","318","46","1010","3233705","3082800058","Canarsie","
,  
(40.636413, -73.892612)"
"SOCIAL ADULT DAY CARE SERVICES","S29901","REGO PARK SENIORS CLUB LLC","Rego Park Seniors Club Llc","6336 99TH ST","REGO PARK","NY","11374","Queens","718-459-2555","N","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","00:00","00:00","08:00","03:00","40.732065","-73.856834","406","29","71701","4539585","4020997502","Rego Park","
,  
(40.732065, -73.856834)"
"SOCIAL ADULT DAY CARE SERVICES","S38901","DYKER SENIOR CENTER, INC.","Dyker Senior Center, Inc.","6713 11TH AVE.","BROOKLYN","NY","11219","Brooklyn","718-331-8388","N","07:00","05:00","07:00","05:00","07:00","05:00","07:00","05:00","07:00","05:00","07:00","01:00","00:00","00:00","40.627317","-74.007292","310","43","210","3336313","3057660008","Dyker Heights","
,  
(40.627317, -74.007292)"
"SOCIAL ADULT DAY CARE SERVICES","S50201","BRIGHTSIDE ADULT CENTER","Brightside Adult Center","2801 EMMONS AVENUE","BROOKLYN","NY","11235","Brooklyn","973-868-0424","N","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","03:00","00:00","00:00","40.583847","-73.940579","315","48","608","3247460","3087920063","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","
,  
(40.583847, -73.940579)"
"SOCIAL ADULT DAY CARE SERVICES","S31701","CONFUCIUS SOCIAL DAYCARE CENTER INC.","Confucius Social Daycare Center Inc.","98 EAST BROADWAY  2ND FLOOR","NEW YORK","NY","10002","Manhattan","646-206-2819","N","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","00:00","00:00","40.713792","-73.993482","103","1","8","1003548","1002827501","Chinatown","
,  
(40.713792, -73.993482)"
"SOCIAL ADULT DAY CARE SERVICES","S9701","SUNNY ADULT DAY CARE CENTER, INC.","Sunny Adult Day Care Center, Inc.","147-05 ELM AVE","FLUSHING","NY","11355","Queens","718-358-0890","N","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","00:00","00:00","40.756229","-73.815251","407","20","1189","4531842","4054050038","East Flushing","
,  
(40.756229, -73.815251)"
"SOCIAL ADULT DAY CARE SERVICES","S52201","AM SOCIAL ADULT DAYCARE INC","Am Social Adult Daycare Inc","41-28 HAIGHT STREET  C1","FLUSHING","NY","11355","Queens","917-292-5588","N","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","40.755371","-73.834344","407","20","849","4518699","4050627501","Flushing","
,  
(40.755371, -73.834344)"
"SOCIAL ADULT DAY CARE SERVICES","S46501","HANNA Z ADULT DAY CARE","Hanna Z Adult Day Care","1547 ST NICHOLAS AVE","NEW YORK","NY","10040","Manhattan","800-352-1102","N","09:00","05:30","09:00","05:30","09:00","05:30","09:00","05:30","09:00","05:30","00:00","00:00","00:00","00:00","40.853308","-73.930828","112","10","279","1063998","1021680019","Washington Heights North","
,  
(40.853308, -73.930828)"
"SOCIAL ADULT DAY CARE SERVICES","S57101","MERRY ADULT DAY CARE INC","Merry Adult Day Care Inc","135-10 35TH AVE #1A  1FL","FLUSHING","NY","11354","Queens","718-321-0069","N","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","00:00","00:00","40.764504","-73.831531","407","20","869","4112140","4049597501","Flushing","
,  
(40.764504, -73.831531)"
"SOCIAL ADULT DAY CARE SERVICES","S26801","HANNA Z ADULT DAYCARE INC.","Hanna Z Adult Daycare Inc.","2559 WEST 13TH ST","BROOKLYN","NY","11223","Brooklyn","718-489-4020","N","08:00","07:00","08:00","07:00","08:00","07:00","08:00","07:00","08:00","07:00","08:00","07:00","08:00","07:00","40.585475","-73.982089","313","47","308","3195638","3072060054","Gravesend","
,  
(40.585475, -73.982089)"
