"inci_no","agency","inci_pri","time_received","monthbegin","inci_type","inci_type_description","zone","time_dispatched","time_en_route","time_at_scene","ym","ymdh","mmss","dispo_cd_desc","unit","year","month","responsetimeseconds","responsetimeminutes"
"8CO0054005","P","4","2018-06-22T04:33:14.000","2018-06-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-06-22T04:33:14.000","2018-06-22T04:33:14.000","2018-06-22T04:33:14.000","201806","2018062204","3449","TEST","TEST1","2018","6","0","0"
"8CO0094845","P","4","2018-10-29T06:20:47.000","2018-10-01T00:00:00.000","TS","TRAFFIC STOP","3","2018-10-29T06:20:47.000","2018-10-29T06:20:47.000","2018-10-29T06:20:47.000","201810","2018102906","3521","CITE ISSUED","M27","2018","10","0","0"
"8CO0082170","P","4","2018-09-18T19:42:17.000","2018-09-01T00:00:00.000","PATINF","PATROL INFO","4",,,,"201809","2018091819","4504","PATROL INFORMATION",,"2018","9",,
"9CO0008553","P","4","2019-01-29T23:15:36.000","2019-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2019-01-29T23:15:36.000","2019-01-29T23:15:36.000","2019-01-29T23:15:36.000","201901","2019012923","4307","NO REPORT TAKEN","K92","2019","1","0","0"
"8CO0050270","P","2","2018-06-10T18:50:30.000","2018-06-01T00:00:00.000","911","911 HANGUP","2",,,,"201806","2018061018","5312","DUPLICATE CALL",,"2018","6",,
"8CO0102245","P","1","2018-11-22T20:08:41.000","2018-11-01T00:00:00.000","242","BATTERY","2","2018-11-22T20:08:52.000","2018-11-22T20:09:00.000","2018-11-22T20:15:48.000","201811","2018112220","3310","NO REPORT TAKEN","322","2018","11","427","7.1"
"8CO0049526","P","4","2018-06-08T08:13:41.000","2018-06-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-06-08T08:13:41.000","2018-06-08T08:13:41.000","2018-06-08T08:13:41.000","201806","2018060808","2620","NO REPORT TAKEN","135","2018","6","0","0"
"8CO0076567","P","3","2018-08-31T16:49:25.000","2018-08-01T00:00:00.000","CC","CITIZEN CONTACT","1","2018-08-31T16:49:43.000","2018-08-31T16:49:43.000","2018-08-31T16:49:43.000","201808","2018083116","5005","FI TAKEN","G11","2018","8","18","0.3"
"8CO0036917","P","3","2018-04-27T15:24:44.000","2018-04-01T00:00:00.000","CC","CITIZEN CONTACT","1","2018-04-27T15:43:16.000","2018-04-27T15:43:31.000","2018-04-27T16:04:26.000","201804","2018042716","2221","NO REPORT TAKEN","211","2018","4","2382","39.7"
"8CO0061132","P","4","2018-07-13T20:17:13.000","2018-07-01T00:00:00.000","COMPCK","COMPLIANCE CHECK","4","2018-07-13T20:17:13.000","2018-07-13T20:17:13.000","2018-07-13T20:17:13.000","201807","2018071320","3349","NO REPORT TAKEN","PAC16","2018","7","0","0"
"8CO0102600","P","3","2018-11-23T22:18:07.000","2018-11-01T00:00:00.000","415N","DIST/NOISE","2","2018-11-23T22:21:37.000","2018-11-23T22:21:54.000","2018-11-23T22:29:16.000","201811","2018112322","5421","ADVISED",,"2018","11","669","11.2"
"8CO0106281","P","3","2018-12-06T21:01:22.000","2018-12-01T00:00:00.000","SUSPV","SUSP VEHICLE","4","2018-12-06T21:13:43.000","2018-12-06T21:13:43.000","2018-12-06T21:13:43.000","201812","2018120621","1916","NO REPORT TAKEN","235","2018","12","741","12.3"
"8CO0048466","P","4","2018-06-04T19:17:27.000","2018-06-01T00:00:00.000","ADDTL","ADDITIONAL INFO","2","2018-06-04T19:45:18.000","2018-06-04T19:45:31.000",,"201806","2018060420","2731","NO REPORT TAKEN","221","2018","6",,
"8CO0085291","P","2","2018-09-28T23:18:20.000","2018-09-01T00:00:00.000","AREA","AREA CHECK","3","2018-09-28T23:32:48.000","2018-09-28T23:32:58.000","2018-09-28T23:34:16.000","201809","2018092823","4513","UNABLE TO LOCATE","331","2018","9","956","15.9"
"8CO0064459","P","4","2018-07-24T23:48:41.000","2018-07-01T00:00:00.000","TS","TRAFFIC STOP","3","2018-07-24T23:48:41.000","2018-07-24T23:48:41.000","2018-07-24T23:48:41.000","201807","2018072423","5002","ADVISED","M24","2018","7","0","0"
"8CO0006663","P","4","2018-01-20T20:03:53.000","2018-01-01T00:00:00.000","TS","TRAFFIC STOP","3","2018-01-20T20:03:53.000","2018-01-20T20:03:53.000","2018-01-20T20:03:53.000","201801","2018012020","1742","CITE ISSUED","332","2018","1","0","0"
"8CO0006569","P","2","2018-01-20T14:42:21.000","2018-01-01T00:00:00.000","911","911 HANGUP","1",,,,"201801","2018012014","4225","CANCELLED",,"2018","1",,
"8CO0036215","P","2","2018-04-25T07:35:23.000","2018-04-01T00:00:00.000","314","INDECENT EXPOSUR","1","2018-04-25T07:50:09.000","2018-04-25T07:50:41.000","2018-04-25T07:57:12.000","201804","2018042508","2218","ASSISTING UNIT","112","2018","4","1309","21.8"
"8CO0037512","P","4","2018-04-29T11:57:14.000","2018-04-01T00:00:00.000","PC","PED CHECK","1","2018-04-29T11:57:14.000","2018-04-29T11:57:14.000","2018-04-29T11:57:14.000","201804","2018042912","616","NO REPORT TAKEN","111","2018","4","0","0"
"8CO0082811","P","4","2018-09-20T21:22:54.000","2018-09-01T00:00:00.000","CMC","CMC VIOLATION","4","2018-09-20T21:27:47.000","2018-09-20T21:28:01.000","2018-09-20T21:36:09.000","201809","2018092021","4050","NO REPORT TAKEN","342","2018","9","795","13.2"
"8CO0011730","P","2","2018-02-04T23:12:37.000","2018-02-01T00:00:00.000","647F","DRUNK IN PUBLIC","3","2018-02-04T23:14:47.000","2018-02-04T23:15:06.000","2018-02-04T23:20:13.000","201802","2018020423","4616","NO REPORT TAKEN",,"2018","2","456","7.6"
"8CO0092744","P","2","2018-10-22T14:28:38.000","2018-10-01T00:00:00.000","911","911 HANGUP","3",,,,"201810","2018102215","1605","CANCELLED",,"2018","10",,
"8CO0071484","P","2","2018-08-16T10:50:04.000","2018-08-01T00:00:00.000","911","911 HANGUP","3",,,,"201808","2018081611","47","CANCELLED",,"2018","8",,
"8CO0030176","P","2","2018-04-06T00:54:31.000","2018-04-01T00:00:00.000","SC","SILENT COM ALARM","1","2018-04-06T00:56:50.000","2018-04-06T00:56:59.000","2018-04-06T01:00:54.000","201804","2018040601","832","ALARM UNKNOWN MALF","211","2018","4","383","6.4"
"9CO0011002","P","3","2019-02-07T00:41:58.000","2019-02-01T00:00:00.000","PS","PUBLIC SERVICE","1",,,,"201902","2019020700","4211","TEST",,"2019","2",,
"9CO0008699","P","3","2019-01-30T11:48:36.000","2019-01-01T00:00:00.000","10851P","AUTO THEFT PAST","4","2019-01-30T15:15:51.000","2019-01-30T15:15:51.000","2019-01-30T15:15:51.000","201901","2019013016","5407","REPORT TAKEN","241","2019","1","12435","207.2"
"8CO0069083","P","4","2018-08-08T15:32:09.000","2018-08-01T00:00:00.000","459VP","BURG VEH PAST","3","2018-08-08T15:32:12.000",,,"201808","2018080815","3218","REPORT TAKEN","INT","2018","8",,
"8CO0071716","P","1","2018-08-16T23:52:19.000","2018-08-01T00:00:00.000","242DV","DOMESTIC VIOLENC","2","2018-08-16T23:52:27.000","2018-08-16T23:57:03.000","2018-08-16T23:57:17.000","201808","2018081701","1038","REPORT TAKEN","321","2018","8","298","5"
"8CO0078232","P","4","2018-09-06T00:54:03.000","2018-09-01T00:00:00.000","PROPCK","PROPERTY CHECK","4","2018-09-06T00:54:03.000","2018-09-06T00:54:03.000","2018-09-06T00:54:03.000","201809","2018090600","5816","NO REPORT TAKEN","345","2018","9","0","0"
"8CO0002083","P","3","2018-01-07T19:24:43.000","2018-01-01T00:00:00.000","415","DIST THE PEACE","1","2018-01-07T19:30:49.000","2018-01-07T19:31:06.000","2018-01-07T19:39:01.000","201801","2018010719","4338","UNABLE TO LOCATE","311","2018","1","858","14.3"
"8CO0013147","P","4","2018-02-09T11:52:23.000","2018-02-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-02-09T11:52:23.000","2018-02-09T11:52:23.000","2018-02-09T11:52:23.000","201802","2018020912","555","NO REPORT TAKEN","145","2018","2","0","0"
"8CO0021895","P","4","2018-03-09T19:04:37.000","2018-03-01T00:00:00.000","PATINF","PATROL INFO","4",,,,"201803","2018030919","3653","PATROL INFORMATION",,"2018","3",,
"8CO0031204","P","3","2018-04-09T11:00:15.000","2018-04-01T00:00:00.000","HAZARD","HAZARD","4",,,,"201804","2018040911","845","NO REPORT TAKEN",,"2018","4",,
"8CO0096642","P","4","2018-11-03T17:11:02.000","2018-11-01T00:00:00.000","488P","PETTY THEFT PAST","1","2018-11-03T18:41:09.000","2018-11-03T18:41:13.000","2018-11-03T18:41:16.000","201811","2018110319","3339","REPORT TAKEN","311","2018","11","5414","90.2"
"8CO0078123","P","3","2018-09-05T16:28:07.000","2018-09-01T00:00:00.000","10851P","AUTO THEFT PAST","3",,,,"201809","2018090517","3330","CANCELLED",,"2018","9",,
"8CO0074284","P","3","2018-08-24T15:02:16.000","2018-08-01T00:00:00.000","HSVIOL","H&S CODE VIOL","2","2018-08-24T15:55:39.000","2018-08-24T15:58:37.000","2018-08-24T16:06:01.000","201808","2018082416","1016","NO REPORT TAKEN","211","2018","8","3825","63.8"
"8CO0009929","P","4","2018-01-30T15:52:00.000","2018-01-01T00:00:00.000","PATINF","PATROL INFO","4","2018-01-30T15:52:06.000","2018-01-30T15:52:06.000","2018-01-30T15:52:06.000","201801","2018013020","1504","PATROL INFORMATION","ZSBSO","2018","1","6","0.1"
"9CO0007063","P","4","2019-01-25T11:11:17.000","2019-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2019-01-25T11:11:17.000","2019-01-25T11:11:17.000","2019-01-25T11:11:17.000","201901","2019012511","1918","NO REPORT TAKEN","D42","2019","1","0","0"
"8CO0077011","P","4","2018-09-01T22:17:49.000","2018-09-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-09-01T22:17:49.000","2018-09-01T22:17:49.000","2018-09-01T22:17:49.000","201809","2018090122","1850","NO REPORT TAKEN","311","2018","9","0","0"
"8CO0076713","P","4","2018-08-31T22:58:53.000","2018-08-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-08-31T22:58:53.000","2018-08-31T22:58:53.000","2018-08-31T22:58:53.000","201808","2018083123","349","NO REPORT TAKEN","311","2018","8","0","0"
"8CO0031661","P","4","2018-04-10T16:58:34.000","2018-04-01T00:00:00.000","459RP","BURG RES PAST","4","2018-04-10T19:02:34.000","2018-04-10T19:25:57.000","2018-04-10T19:11:21.000","201804","2018041019","5208","REPORT TAKEN","341","2018","4","7967","132.8"
"8CO0079312","P","2","2018-09-09T13:11:44.000","2018-09-01T00:00:00.000","415VER","DIST/VERBAL","1","2018-09-09T13:28:12.000","2018-09-09T13:28:24.000","2018-09-09T13:34:14.000","201809","2018090913","4844","NO REPORT TAKEN","112","2018","9","1350","22.5"
"8CO0012232","P","2","2018-02-06T11:07:12.000","2018-02-01T00:00:00.000","647F","DRUNK IN PUBLIC","3","2018-02-06T11:10:33.000","2018-02-06T11:10:55.000","2018-02-06T11:14:57.000","201802","2018020611","1822","NO REPORT TAKEN","132","2018","2","465","7.8"
"9CO0004201","P","4","2019-01-16T08:30:53.000","2019-01-01T00:00:00.000","TS","TRAFFIC STOP","3","2019-01-16T08:30:53.000","2019-01-16T08:30:53.000","2019-01-16T08:30:53.000","201901","2019011608","3541","ADVISED","132","2019","1","0","0"
"8CO0047815","P","4","2018-06-02T20:32:26.000","2018-06-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-06-02T20:32:26.000","2018-06-02T20:32:26.000","2018-06-02T20:32:26.000","201806","2018060220","4314","ADVISED","323","2018","6","0","0"
"8CO0010400","P","4","2018-01-31T20:06:10.000","2018-01-01T00:00:00.000","PC","PED CHECK","4","2018-01-31T20:06:10.000","2018-01-31T20:06:10.000","2018-01-31T20:06:10.000","201801","2018013120","1312","NO REPORT TAKEN","341","2018","1","0","0"
"8CO0031953","P","3","2018-04-11T15:26:54.000","2018-04-01T00:00:00.000","SUSP","SUSP CIRCS","1","2018-04-11T15:43:45.000","2018-04-11T15:43:56.000",,"201804","2018041115","4752","NO REPORT TAKEN","112","2018","4",,
"8CO0087677","P","3","2018-10-06T13:05:36.000","2018-10-01T00:00:00.000","SUSPP","SUSP PERSON","1","2018-10-06T13:42:23.000","2018-10-06T13:42:31.000","2018-10-06T13:45:13.000","201810","2018100613","5023","NO REPORT TAKEN","111","2018","10","2377","39.6"
"8CO0034583","P","4","2018-04-19T20:09:05.000","2018-04-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-04-19T20:09:05.000","2018-04-19T20:09:05.000","2018-04-19T20:09:05.000","201804","2018041920","3920","NO REPORT TAKEN","321","2018","4","0","0"
"8CO0071021","P","4","2018-08-14T23:19:15.000","2018-08-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-08-14T23:19:15.000","2018-08-14T23:19:15.000","2018-08-14T23:19:15.000","201808","2018081423","2500","ADVISED","S8","2018","8","0","0"
"8CO0011243","P","4","2018-02-03T09:32:02.000","2018-02-01T00:00:00.000","FLAG","FLAG DOWN","1","2018-02-03T09:32:02.000","2018-02-03T09:32:02.000","2018-02-03T09:32:02.000","201802","2018020310","326","UNABLE TO LOCATE","141","2018","2","0","0"
"8CO0098622","P","1","2018-11-10T06:28:45.000","2018-11-01T00:00:00.000","MANDWN","MAN DOWN","2","2018-11-10T06:33:10.000","2018-11-10T06:35:58.000","2018-11-10T06:38:47.000","201811","2018111006","4026","NO REPORT TAKEN","135","2018","11","602","10"
"8CO0085845","P","2","2018-09-30T23:43:46.000","2018-09-01T00:00:00.000","AC","AUDIBLE COM ALRM","2","2018-09-30T23:49:28.000","2018-09-30T23:49:36.000","2018-09-30T23:49:46.000","201810","2018100100","446","ALARM UNKNOWN MALF","321","2018","9","360","6"
"8CO0040626","P","2","2018-05-09T21:33:57.000","2018-05-01T00:00:00.000","261P","RAPE PAST","3","2018-05-09T21:39:19.000","2018-05-09T21:39:31.000","2018-05-09T21:49:46.000","201805","2018051002","4310","REPORT TAKEN","332","2018","5","949","15.8"
"8CO0056370","P","4","2018-06-29T19:23:13.000","2018-06-01T00:00:00.000","TS","TRAFFIC STOP","3","2018-06-29T19:23:13.000","2018-06-29T19:23:13.000","2018-06-29T19:23:13.000","201806","2018062919","2955","CITE ISSUED","231","2018","6","0","0"
"8CO0081329","P","2","2018-09-15T23:45:45.000","2018-09-01T00:00:00.000","MP","MISSING PERSON","1","2018-09-15T23:54:13.000","2018-09-15T23:54:18.000","2018-09-15T23:58:44.000","201809","2018091600","2822","NO REPORT TAKEN","312","2018","9","779","13"
"8CO0030036","P","4","2018-04-05T15:12:49.000","2018-04-01T00:00:00.000","TS","TRAFFIC STOP","4","2018-04-05T15:12:49.000","2018-04-05T15:12:49.000","2018-04-05T15:12:49.000","201804","2018040515","2322","CITE ISSUED","M27","2018","4","0","0"
"8CO0056636","P","4","2018-06-30T17:56:04.000","2018-06-01T00:00:00.000","PATINF","PATROL INFO","2",,,,"201806","2018063018","235","PATROL INFORMATION",,"2018","6",,
"8CO0086849","P","4","2018-10-03T21:47:57.000","2018-10-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-10-03T21:47:57.000","2018-10-03T21:47:57.000","2018-10-03T21:47:57.000","201810","2018100321","5140","ADVISED","331","2018","10","0","0"
"8CO0110385","P","4","2018-12-20T22:23:08.000","2018-12-01T00:00:00.000","PATINF","PATROL INFO","3",,,,"201812","2018122022","2627","PATROL INFORMATION",,"2018","12",,
"8CO0013468","P","4","2018-02-10T11:23:05.000","2018-02-01T00:00:00.000","459CP","BURG COMM PAST","2","2018-02-10T11:57:29.000","2018-02-10T11:57:29.000","2018-02-10T11:57:29.000","201802","2018021012","4320","NO REPORT TAKEN","K56","2018","2","2064","34.4"
"9CO0000348","P","4","2019-01-02T09:16:17.000","2019-01-01T00:00:00.000","TS","TRAFFIC STOP","2","2019-01-02T09:16:17.000","2019-01-02T09:16:17.000","2019-01-02T09:16:17.000","201901","2019010209","2701","CITE ISSUED","121","2019","1","0","0"
"8CO0107651","P","4","2018-12-11T20:37:04.000","2018-12-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-12-11T20:37:04.000","2018-12-11T20:37:04.000","2018-12-11T20:37:04.000","201812","2018121120","4058","NO REPORT TAKEN","321","2018","12","0","0"
"8CO0071923","P","2","2018-08-17T17:28:54.000","2018-08-01T00:00:00.000","AR","AUDIBLE RES ALRM","2",,,,"201808","2018081717","2857","CANCELLED",,"2018","8",,
"8CO0098856","P","4","2018-11-10T22:16:44.000","2018-11-01T00:00:00.000","PATINF","PATROL INFO","4",,,,"201811","2018111022","1746","PATROL INFORMATION",,"2018","11",,
"8CO0091547","P","3","2018-10-18T16:51:28.000","2018-10-01T00:00:00.000","SM","STRANDED MOTOR","1","2018-10-18T16:51:28.000","2018-10-18T16:51:28.000","2018-10-18T16:51:28.000","201810","2018101817","628","NO REPORT TAKEN","111","2018","10","0","0"
"9CO0000963","P","3","2019-01-04T14:52:23.000","2019-01-01T00:00:00.000","COVIOL","COURT ORDER VIOL","3","2019-01-04T19:00:02.000","2019-01-04T19:00:02.000","2019-01-04T19:00:02.000","201901","2019010421","2827","REPORT TAKEN","332","2019","1","14859","247.7"
"8CO0025692","P","4","2018-03-22T11:36:13.000","2018-03-01T00:00:00.000","20002P","H&R MISD PAST","1","2018-03-22T11:53:54.000","2018-03-22T12:04:08.000","2018-03-22T12:05:15.000","201803","2018032212","3218","NO REPORT TAKEN","M1","2018","3","1742","29"
"8CO0006590","P","4","2018-01-20T16:19:57.000","2018-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-01-20T16:19:57.000","2018-01-20T16:19:57.000","2018-01-20T16:19:57.000","201801","2018012016","2121","NO REPORT TAKEN","215","2018","1","0","0"
"8CO0012981","P","4","2018-02-08T20:01:37.000","2018-02-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-02-08T20:01:37.000","2018-02-08T20:01:37.000","2018-02-08T20:01:37.000","201802","2018020820","615","ADVISED","312","2018","2","0","0"
"8CO0105123","P","4","2018-12-02T20:16:59.000","2018-12-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-12-02T20:16:59.000","2018-12-02T20:16:59.000","2018-12-02T20:16:59.000","201812","2018120220","1825","ADVISED","321","2018","12","0","0"
"9CO0012179","P","2","2019-02-10T20:12:13.000","2019-02-01T00:00:00.000","415DV","DOMESTIC DISTURB","4","2019-02-10T20:24:04.000","2019-02-10T20:24:04.000","2019-02-10T20:24:04.000","201902","2019021020","2714","NO REPORT TAKEN","341","2019","2","711","11.8"
"8CO0065909","P","4","2018-07-29T12:00:40.000","2018-07-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-07-29T12:00:40.000","2018-07-29T12:00:40.000","2018-07-29T12:00:40.000","201807","2018072912","901","NO REPORT TAKEN","122","2018","7","0","0"
"8CO0058014","P","2","2018-07-04T18:37:03.000","2018-07-01T00:00:00.000","911","911 HANGUP","3",,,,"201807","2018070418","3800","CANCELLED",,"2018","7",,
"8CO0084309","P","4","2018-09-25T20:54:12.000","2018-09-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-09-25T20:54:12.000","2018-09-25T20:54:12.000","2018-09-25T20:54:12.000","201809","2018092521","1825","NO REPORT TAKEN","332","2018","9","0","0"
"8CO0051839","P","3","2018-06-15T11:47:28.000","2018-06-01T00:00:00.000","SUSPP","SUSP PERSON","3","2018-06-15T11:57:08.000","2018-06-15T11:57:18.000","2018-06-15T12:12:56.000","201806","2018061512","1412","GONE ON ARRIVAL","S30","2018","6","1528","25.5"
"8CO0037705","P","4","2018-04-30T06:38:34.000","2018-04-01T00:00:00.000","TD","TRAFFIC DETAIL","3","2018-04-30T06:38:34.000","2018-04-30T06:38:34.000","2018-04-30T06:38:34.000","201804","2018043007","3510","NO REPORT TAKEN",,"2018","4","0","0"
"8CO0045687","P","3","2018-05-26T23:34:04.000","2018-05-01T00:00:00.000","SHOTH","SHOTS-HEARD ONLY","4","2018-05-26T23:35:26.000","2018-05-26T23:35:35.000","2018-05-26T23:42:48.000","201805","2018052623","4448","UNFOUNDED","341","2018","5","524","8.7"
"8CO0089199","P","3","2018-10-11T10:57:13.000","2018-10-01T00:00:00.000","HSVIOL","H&S CODE VIOL","3","2018-10-11T13:38:07.000","2018-10-11T13:40:36.000","2018-10-11T14:04:12.000","201810","2018101116","4402","CITE ISSUED","122","2018","10","11219","187"
"9CO0006026","P","4","2019-01-22T07:21:41.000","2019-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2019-01-22T07:21:41.000","2019-01-22T07:21:41.000","2019-01-22T07:21:41.000","201901","2019012207","4116","NO REPORT TAKEN",,"2019","1","0","0"
"8CO0045811","P","3","2018-05-27T12:26:16.000","2018-05-01T00:00:00.000","647C","PANHANDLING","2","2018-05-27T13:14:02.000","2018-05-27T13:14:02.000","2018-05-27T13:14:02.000","201805","2018052713","1626","NO REPORT TAKEN","125","2018","5","2866","47.8"
"8CO0056548","P","2","2018-06-30T11:00:04.000","2018-06-01T00:00:00.000","911","911 HANGUP","4",,,,"201806","2018063011","36","CANCELLED",,"2018","6",,
"8CO0099119","P","4","2018-11-11T21:30:42.000","2018-11-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-11-11T21:30:42.000","2018-11-11T21:30:42.000","2018-11-11T21:30:42.000","201811","2018111121","3516","ADVISED","311","2018","11","0","0"
"8CO0058682","P","4","2018-07-06T10:02:24.000","2018-07-01T00:00:00.000","FU","FOLLOW UP","1","2018-07-06T10:02:24.000","2018-07-06T10:02:24.000","2018-07-06T10:02:24.000","201807","2018070610","3131","NO REPORT TAKEN","K54","2018","7","0","0"
"8CO0017168","P","3","2018-02-22T20:18:30.000","2018-02-01T00:00:00.000","AREA","AREA CHECK","1","2018-02-22T20:22:01.000","2018-02-22T20:22:17.000","2018-02-22T20:22:46.000","201802","2018022220","3125","ADVISED","312","2018","2","256","4.3"
"8CO0076627","P","2","2018-08-31T19:49:25.000","2018-08-01T00:00:00.000","23152","DUI","3",,,,"201808","2018083120","2017","PATROL INFORMATION",,"2018","8",,
"8CO0066958","P","2","2018-08-01T19:19:59.000","2018-08-01T00:00:00.000","911","911 HANGUP","4",,,,"201808","2018080119","2122","CANCELLED",,"2018","8",,
