"file_number","file_name","location_acres","decision_date","planning_area","location_description","dld_reviewer","ded_reviewer","use_type_1","square_feet_1","use_type_2","square_feet_2","use_type_3","square_feet_3","coordinates"
"SDP-08-116","DORSEY RUN INDUSTRIAL CENTER","36.71","2012-11-02T00:00:00.000","Elkridge","N SIDE MONTEVIDEO RD AT THE COUNTY LINE","J. Manion-Farrar","C. Edmondson","Warehouse","139171","Office","16144",,,"(39.1662, -76.7661)"
"SDP-05-058","COLUMBIA GATEWAY","16.255","2005-05-18T00:00:00.000","Columbia","TERMINUS OF LEE DEFOREST DR","M. Antol","M. Kovach","Office","184331",,,,,"(39.1724, -76.82)"
"SDP-02-036","NORTHEASTERN ELEMENTARY SCHOOL #4","46.412","2002-03-08T00:00:00.000","Elkridge","N SIDE OLD STOCKBRIDGE DR 1500' E OF WATERLOO RD","K. Sheubrooks","Not Assigned","School","75497",,,,,"(39.2039, -76.7887)"
"SDP-02-004","DAR AL-TAQWA","6.79","2002-07-16T00:00:00.000","Rural West","N SIDE OF RT 108 600' E OF MANOR LN","B. Barth","Not Assigned","Religious Facility","23900",,,,,"(39.2364, -76.8847)"
"SDP-13-002","Paragon at Gateway Overlook","18.681","2013-04-02T00:00:00.000","Columbia","SW QUADRANT LARK BROWN RD & OLD WATERLOO RD","B. Luber","C. Edmondson","Community Room/Bldg","7381",,,,,"(39.1876, -76.792)"
"SDP-02-097","OUR LADY OF PERPETUAL HELP","26.35","2003-07-11T00:00:00.000","Elkridge","E SIDE OF ILCHESTER RD OPPOSITE BEECHWOOD RD","B. Luber","Not Assigned","Church Expansion","19066",,,,,"(39.2385, -76.767)"
"SDP-06-001","CHURCH OF JESUS CHRIST LATTER-DAY SAINTS","11.999","2008-07-31T00:00:00.000","Rural West","NORTHWEST CORNER OF TEN OAKS ROAD AND BRIGHTON DAM ROAD","J. Manion-Farrar","P. Thompson","Church","16558",,,,,"(39.2054, -76.9572)"
"SDP-00-085","SDMC PROPERTIES","2.18","2000-07-31T00:00:00.000","Columbia","W SIDE OF RT 108 OPPOSITE LINDEN LINTHICUM LN","Not Assigned","P. Thompson","Restaurant","378",,,,,"(39.2131, -76.9366)"
"SDP-00-060","BROOKSIDE CENTER CAR SALES","5.017","2000-04-28T00:00:00.000","Ellicott City","EAST SIDE OF ROGERS AVE NORTH OF RT 40","Not Assigned","Not Assigned","Auto Retail Sales/Service","4000",,,,,"(39.2849, -76.8093)"
"SDP-03-011","HOWARD COMMUNITY COLLEGE","6.34","2002-10-11T00:00:00.000","Columbia","S OF LITTLE PATUXENT PKY OPPOSITE HARPERS FARM RD","M. Antol","Not Assigned","Parking Lot","0",,,,,"(39.2119, -76.8779)"
"SDP-01-089","VILLAGE OF OWEN BROWN","5.943","2001-10-01T00:00:00.000","Columbia","SE SIDE OF STEVENS FOREST RD & WOODSIDE CT","Not Assigned","P. Thompson","Office","14045",,,,,"(39.1967, -76.8522)"
"SDP-03-074","MEADOWRIDGE BUSINESS PARK","3.688","2003-04-11T00:00:00.000","Elkridge","SW SIDE OF BUSINESS PKY 2800' S OF MEADOWRIDGE RD","H. Bernadzikowski","Not Assigned","Electrical Substation","0",,,,,"(39.1833, -76.7733)"
"SDP-07-117","MEADOWRIDGE BUSINESS PARK","0.64","2008-05-05T00:00:00.000","Elkridge","NW SIDE ROOSEVELT BLVD N OF BUSINESS PKY","J. Manion-Farrar","P. Thompson","Office","13029",,,,,"(39.1836, -76.7672)"
"SDP-12-042","ELEMENTARY SCHOOL #41","10.03","2012-05-14T00:00:00.000","Elkridge","E SIDE DUCKETT' S LN S OF LORI LN","D. Boellner","P. Thompson","School","0",,,,,"(39.2013, -76.7455)"
"SDP-05-029","DORSEY BUSINESS CENTER","4.31","2005-04-25T00:00:00.000","Elkridge","TERMINUS OF DEERPATH RD E OF DOUGLAS LEGUM DR","K. Sheubrooks","M. Jascewsky","Office","56828",,,,,"(39.1856, -76.7541)"
"SDP-01-015","LINDEN LINTHICUM METHODIST CHURCH","4.351","2001-08-17T00:00:00.000","Columbia","N SIDE OF LINDEN LINTHICUM LN AT RT 108","Not Assigned","P. Thompson","Church","18280",,,,,"(39.2133, -76.9344)"
"SDP-00-068","POINTERS RUN ELEMENTARY SCHOOL","15.4","2000-03-15T00:00:00.000","Columbia","NW SIDE OF GUILFORD RD & TROTTER RD","Not Assigned","Not Assigned","School","0",,,,,"(39.1909, -76.9265)"
"SDP-02-091","C-W & COMPANY","2.766","2002-11-07T00:00:00.000","Southeast","NE SIDE OF GUILFORD RD & PUMP HOUSE RD","S. Bennett","Not Assigned","Warehouse","19800","Office","13200",,,"(39.1304, -76.7922)"
"SDP-05-134","COLUMBIA GATEWAY","5.12","2006-03-17T00:00:00.000","Columbia","S SIDE OF RT 175 N SIDE COLUMBIA GATEWAY DR","C. Heidler","M. Kovach","Office & Parking","131550",,,,,"(39.1858, -76.8058)"
"SDP-14-054","MEADOWRIDGE 95 PAR A","9.579","2015-02-17T00:00:00.000","Elkridge","EASTSIDE MEADOWRIDGE, NORTH OF BUSINESS PKWY","D. Jones","P. Thompson","Storage/Maintenance","12519","Office","1137",,,"(39.1892, -76.7721)"
"SDP-06-067","MAPLE LAWN FARMS","6.918","2006-08-03T00:00:00.000","Southeast","W SIDE MAPLE LAWN BLVD N OF MD RT 216","K. Sheubrooks","M. Kovach","Office","100288",,,,,"(39.15, -76.9052)"
"SDP-15-004","COLEMAN FIAT","2.198","2016-02-11T00:00:00.000","Columbia","NEW CAR DR","D. Jones","P. Thompson","Auto Retail Sales/Service","13952",,,,,"(39.2102, -76.9448)"
"SDP-06-140","CARMAX #7663","6.55","2007-05-22T00:00:00.000","Ellicott City","NE SIDE OF US RT 40 AT EXECUTIVE CENTER RD","M. Antol","P. Thompson","Car Wash","936","Auto Retail Sales/Service","19555",,,"(39.2824, -76.8133)"
"SDP-09-028","MAIER INDUSTRIAL PARK, SECTION 1","1.627","2009-10-30T00:00:00.000","Southeast","TERMINUS OF MAIER RD","M. Antol","N. Yan","Warehouse","8800","Office","4958",,,"(39.1204, -76.8201)"
"SDP-00-096","W.D. CLASS PROPERTY","2.68","2000-10-27T00:00:00.000","Southeast","E SIDE OF DORSEY RUN RD 3400' N OF GUILFORD RD","Not Assigned","Not Assigned","Paving","0",,,,,"(39.1409, -76.7901)"
"SDP-00-116","BETHANY LANE VILLAGE CENTER","3.47","2005-07-06T00:00:00.000","Ellicott City","W SIDE OF BETHANY LN 800' N OF US RT 40","K. Sheubrooks","C. Edmondson","Office","43500",,,,,"(39.282, -76.8603)"
"SDP-04-137","COLUMBIA GATEWAY","10.48","2004-12-13T00:00:00.000","Columbia","TERMINUS OF LEE DEFOREST DR","M. Antol","M. Kovach","Health Club/Fitness Center","108890",,,,,"(39.1749, -76.8202)"
"SDP-08-031","BROOKDALE INDUSTRIAL PARK","5","2008-12-04T00:00:00.000","Elkridge","SW SIDE BROOKDALE DR","M. Antol","J. Pancholi","Warehouse","60000",,,,,"(39.178, -76.7663)"
"SDP-13-070","The Meadows Corporate Park - Phase 2","33.1636","2014-06-18T00:00:00.000","Elkridge","MD RT 103 S OF MAYFIELD AVE","D. Boellner","C. Edmondson","Retail Site","11200","Office & Parking","77487",,,"(39.19, -76.7767)"
"SDP-10-014","Autumn River Wastewater Pumping Station","0.91","2011-09-20T00:00:00.000","Ellicott City","S SIDE BENDING SKY WAY","B. Luber","J. Witmer","Pumping Station","0",,,,,"(39.2587, -76.7879)"
"SDP-01-062","GATEWAY COMMERCE CENTER","0.63","2001-01-05T00:00:00.000","Columbia","W OF COLUMBIA GATEWAY DR","Not Assigned","M. Kovach","Parking Lot","0",,,,,"(39.1812, -76.8074)"
"SDP-03-150","VILLAGE OF HARPERS CHOICE","6","2004-09-13T00:00:00.000","Columbia",,"K. Sheubrooks","M. Jascewsky","Open Space","0",,,,,"(39.2278, -76.9006)"
"SDP-08-076","LAUREL ASPHALT INC. PLANT","9.7","2009-05-27T00:00:00.000","Elkridge","W SIDE OF RACE ROAD, N OF HANOVER ROAD","B. Barth","A. Sharma","Asphalt Manu./Storage","4410",,,,,"(39.1947, -76.7158)"
"SDP-10-013","The Enclave at Emerson Apartments","8.25","2010-05-18T00:00:00.000","Southeast","E & W OF I-95,N OF RT 216 & S OF GORMAN RD","T. Maenhardt","A. Sharma","Community Room/Bldg","5093",,,,,"(39.137, -76.8543)"
"SDP-03-123","MOUNT PLEASANT","81.7","2004-06-07T00:00:00.000","Rural West","NORTH OF OLD FREDERICK ROAD, EAST OF WOODSTOCK ROAD","H. Bernadzikowski","M. Jascewsky","Assembly Building","8736",,,,,"(39.3145, -76.8735)"
"SDP-16-011","MAPLE LAWN BUSINESS DIST AREA 2","5.4","2016-03-16T00:00:00.000","Southeast","W MAPLE LAWN BLVD E WESTSIDE BLVD","N. Haines","J. Pancholi","Retail Site","26103","Office","78309",,,"(39.1533, -76.904)"
"SDP-16-021","ANTWERPEN PROPERTIES - PARCEL D","3.3352","2017-03-15T00:00:00.000","Columbia","NORTH SIDE OF TEN OAKS RD AT RT 108","N. Haines","P. Thompson","Retail Site","19872","Restaurant","4729",,,"(39.2071, -76.9435)"
"SDP-12-081","Rockburn Hill Pump Station","0.25","2013-06-13T00:00:00.000","Elkridge","INTERSTATE 95 & ROCKBURN BRANCH RD","B. Luber","P. Thompson","Pumping Station","0",,,,,"(39.2239, -76.7224)"
"SDP-01-120","CHURCH OF THE RESURRECTION","23.63","2001-11-19T00:00:00.000","Ellicott City","SE OF NORTH CHATHAM RD & PAULSKIRK DR","Not Assigned","P. Thompson","Church School","50382",,,,,"(39.2817, -76.8297)"
"SDP-06-110","PUBLIC SAFETY TRAINING CENTER","38.23","2006-10-30T00:00:00.000","Rural West","TERMINUS OF THOMPSON DR","T. Maenhardt","C. Edmondson","Government Facilities","34801",,,,,"(39.308, -76.917)"
"SDP-11-039","Columbia Memorial Park","9.99","2011-07-14T00:00:00.000","Columbia","CLARKSVILLE PIKE & TROTTER ROAD","Not Assigned","Not Assigned","Mausoleum","0",,,,,"(39.2202, -76.9275)"
"SDP-14-005","FOREST RETENTION BANK FOREVER-A-FARM","28.576","2014-04-14T00:00:00.000","Rural West","WOODBINE RD AT TIMBERLEIGH WAY","B. Luber","J. Witmer","Forest Mitigation Bank","0",,,,,"(39.3036, -77.1205)"
"SDP-04-024","FAIRFAX RECYCLING INC.","11.747","2005-03-04T00:00:00.000","Elkridge","TERMINUS OF KIT KAT RD","H. Bernadzikowski","P. Thompson","Warehouse","60436","Office","6000",,,"(39.175, -76.765)"
"SDP-07-005","THE COURTYARDS AT THE TIMBERS","5.776","2007-12-13T00:00:00.000","Elkridge","E SIDE MEADOWRIDGE RD N OF RT 100","B. Luber","P. Thompson","Retail Site","18540","Office","62304",,,"(39.2097, -76.7824)"
"SDP-07-006","MOUNT GREGORY UNITED METHODIST CHURCH","3.827","2007-06-29T00:00:00.000","Rural West","EAST SIDE OF RT 97, ABOUT 100' S OF ITS INTERSECTION WITH MILLERS MILL RD","B. Barth","P. Thompson","Church","3500",,,,,"(39.3078, -77.0203)"
"SDP-04-025","VILLAGE CREST","4.93","2004-03-15T00:00:00.000","Ellicott City","N SIDE HILLSBOROUGH RD E OF VILLAGE CREST DR","M. Antol","C. Edmondson","Pool Clubhouse","3982","Office","16000","Day Care","8000","(39.2516, -76.7897)"
"SDP-03-042","ROUTE 175 COMMERCIAL","10.251","2003-01-13T00:00:00.000","Columbia","NORTH SIDE OF DOBBIN RD EAST OF OLD DOBBIN LN","M. Antol","M. Kovach","Retail Site","65312","Restaurant","4800",,,"(39.2, -76.8122)"
"SDP-07-140","SNOWDEN/108","2.412","2008-07-09T00:00:00.000","Columbia","SW QUADRANT OF RT 108 & SNOWDEN RIVER PKY","J. Manion-Farrar","A. Sharma","Retail Site","6000",,,,,"(39.21, -76.8)"
"SDP-00-126","IRON MOUNTAIN STORAGE FACILITY","10.208","2000-08-21T00:00:00.000","Southeast","S SIDE OF PATUXENT RANGE DR E OF STAYTON DR","Not Assigned","Not Assigned","Storage (Manu/Ind)","107397",,,,,"(39.1466, -76.7978)"
"SDP-02-096","ROUTE 94 BUSINESS CENTER","6.81","2003-07-31T00:00:00.000","Rural West","TERMINUS OF LISBON CENTER DR","M. Antol","C. Edmondson","Shopping Center","41782",,,,,"(39.35, -77.0662)"
"SDP-04-152","ELKRIDGE TOWN CENTER - PH. 1-4","14.57","2007-02-20T00:00:00.000","Elkridge","S SIDE GREENFIELD RD AT WASHINGTON BLVD","K. Sheubrooks","J. Smith","Community Room/Bldg","1600",,,,,"(39.2041, -76.7325)"
"SDP-05-032","WATERLOO SHOPPING CENTER","1.9","2005-01-24T00:00:00.000","Columbia","E SIDE WATERLOO RD 800' S OF OLD WATERLOO RD","B. Barth","P. Thompson","Retail Site","9270",,,,,"(39.1916, -76.7944)"
"SDP-00-089","GTW'S WAVERLY WOODS","4.04","2000-06-08T00:00:00.000","Ellicott City","S SIDE WARWICK WAY 1400' E OF MARRIOTTSVILLE RD","Not Assigned","Not Assigned","Storage (Manu/Ind)","4800","Office","48400",,,"(39.3069, -76.8937)"
"SDP-05-047","MAPLE LAWN FARMS","5.58","2005-08-04T00:00:00.000","Southeast","E SIDE MAPLE LAWN BLVD N OF MD RT 216","K. Sheubrooks","C. Edmondson","Office","120340",,,,,"(39.1488, -76.9041)"
"SDP-02-040","HOMEWOOD SUITES AT BENSON PARK","3.802","2002-04-26T00:00:00.000","Columbia","TERMINUS OF BENSON DR","H. Bernadzikowski","Not Assigned","Hotel","120859",,,,,"(39.1873, -76.8008)"
"SDP-02-126","GLENELG COUNTRY SCHOOL","80.67","2002-07-30T00:00:00.000","Rural West","S SIDE OF FOLLY QUARTER RD OPPOSITE MARYVALE CT","J. Anders","M. Kovach","School","395",,,,,"(39.2532, -76.9595)"
"SDP-13-038","Turf Valley Regional SWM Facilities","37.5","2013-05-02T00:00:00.000","Ellicott City","S SIDE OF RESORT RD","D. Boellner","P. Thompson","S.W.M. Facility","0",,,,,"(39.2983, -76.8911)"
"SDP-08-056","MAPLE LAWN FARMS","4.238","2008-05-28T00:00:00.000","Southeast","N SIDE MD RT 216 1500' W OF MAPLE LAWN BLVD","K. Sheubrooks","C. Edmondson","Supermarket","49742",,,,,"(39.1495, -76.912)"
"SDP-06-153","MAPLE LAWN FARMS","0.29","2006-11-15T00:00:00.000","Southeast","INTERSECTION OF JOHNS HOPKINS RD & MAPLE LAWN BLVD","K. Sheubrooks","M. Kovach","Entrance Improvements","0",,,,,"(39.1605, -76.9028)"
"SDP-10-042","EMERSON - PARCEL C","10.764","2010-02-24T00:00:00.000","Southeast","TERMINUS OF STERLING DR","T. Maenhardt","A. Sharma","Office","149999",,,,,"(39.1285, -76.8572)"
"SDP-06-054","BENSON EAST","11.759","2006-08-31T00:00:00.000","Columbia","SE QUADRANT OF WATERLOO RD & LARK BROWN RD","B. Barth","J. Smith","Retail Site","133600",,,,,"(39.1848, -76.7946)"
"SDP-00-134","OAKLAND RIDGE IND. PARK RENOVATIONS","2.29","2001-03-09T00:00:00.000","Columbia","N SIDE MD RT 108 OPPOSITE SUMMER HOLLOW WAY","Not Assigned","Not Assigned","Warehouse","0","Office","1120",,,"(39.2287, -76.8257)"
"SDP-03-097","ANTWERPEN AUTOMOTIVE","2.424","2003-12-23T00:00:00.000","Columbia","NORTH SIDE OF TEN OAKS RD AT RT 108","H. Bernadzikowski","P. Thompson","Auto Retail Sales/Service","500",,,,,"(39.2073, -76.9439)"
"SDP-06-069","DORSEY BUSINESS CENTER","6.15","2006-04-19T00:00:00.000","Elkridge","S SIDE DEERPATH RD E OF DOUGLAS LEGUM DR","M. Antol","C. Edmondson","Office","20400",,,,,"(39.1831, -76.7527)"
"SDP-04-046","COVENANT BAPTIST CHURCH PHASE 1","52.47","2004-03-16T00:00:00.000","Ellicott City","W SIDE CENTENNIAL LN OPPOSITE MAXINE ST","B. Luber","M. Kovach","Church","23008",,,,,"(39.2453, -76.8721)"
"SDP-04-088","SPRINT PCS AT ZIMMERMAN PROPERTY","0.85","2004-07-22T00:00:00.000","Rural West","WEST SIDE OF MURPHY ROAD, ABOUT 2500' SOUTH OF MD 216","B. Luber","P. Thompson","Communications Tower","0",,,,,"(39.1371, -76.9219)"
"SDP-14-080","COASTAL SUNBELT PRODUCE","33.711","2015-08-07T00:00:00.000","Southeast","S SIDE WHISKEY BOTTOM RD AT COUNTY LINE","J. Boone","J. Witmer","Warehouse/Office","10116","Warehouse/Distribution","294459",,,"(39.1107, -76.8295)"
"SDP-08-120","MCDONALD'S POCOMOKE AVENUE","1.22","2009-06-23T00:00:00.000","Southeast","NORTHWEST CORNER OF POCOMOKE AVENUE AND WATERLOO ROAD","B. Barth","H. Pandullo","Restaurant","4252",,,,,"(39.1682, -76.7835)"
"SDP-06-106","HOWARD COMMUNITY COLLEGE","15","2007-05-07T00:00:00.000","Columbia","E SIDE OF HICKORY RIDGE RD OPPOSITE EAST WIND WAY","B. Barth","P. Thompson","Pathway","0","Locker Room/Storage Bldg","18000","Athletic fields","0","(39.2096, -76.8766)"
"SDP-09-049","HIGH'S AT NORMANDY SHOPPING CENTER","0.717","2010-04-12T00:00:00.000","Ellicott City","ROGERS AVE 130 FT NORTH TOWN & COUNTRY BLVD","M. Antol","N. Yan","Convenience Store/Gas Station","3500",,,,,"(39.2875, -76.8094)"
"SDP-14-024","DOWNTOWN COLUMBIA","4.96","2015-12-17T00:00:00.000","Columbia","E SIDE OF BROKEN LAND PKWY N OF LITTLE PATUXENT PKWY","J. Manion-Farrar","H. Pandullo","Retail Site","16366","Restaurant","12420",,,"(39.2154, -76.8657)"
"SDP-14-033","TROY PARK - PHASE 2","25.87","2014-09-18T00:00:00.000","Elkridge","TERMINUS OF MANSION LN","J. Boone","N. Yan","Park","0",,,,,"(39.1944, -76.7594)"
"SDP-04-027","TIBER HUDSON SENIOR HOUSING & COMMUNITY CENTER","3.94","2004-08-16T00:00:00.000","Ellicott City","W SIDE OF ELLICOTT MILLS DR AT MOUNT IDA DR","K. Sheubrooks","C. Edmondson","Community Room/Bldg","1600",,,,,"(39.2704, -76.8023)"
"SDP-08-072","VERIZON WIRELESS - DUNLOGGIN","0.09","2008-10-22T00:00:00.000","Ellicott City","N SIDE OF OLD ANNAPOLIS ROAD N OF MD RTE 108","D. Jones","P. Thompson","Communications Facility","360",,,,,"(39.2414, -76.8404)"
"SDP-08-111","WEIS GAS N' GO","12.24","2009-01-26T00:00:00.000","Southeast","SW QUADRANT OF US RT 1 & GORMAN RD","B. Luber","A. Sharma","Gas Station/Convenience Store","0",,,,,"(39.129, -76.8239)"
"SDP-16-005","EMERSON-CAMPUS VCP","4.12","2016-05-16T00:00:00.000","Southeast","STERLING DR AT STEPHENS RD","T. Maenhardt","N. Yan","Guard House","4000",,,,,"(39.1235, -76.8511)"
"SDP-04-089","CHEVY CHASE BANK - SAVAGE BRANCH","0.4","2004-04-26T00:00:00.000","Southeast","SW QUADRANT OF US RT 1 & GORMAN RD","M. Antol","A. Girma","Bank","3555",,,,,"(39.1304, -76.8202)"
"SDP-06-108","BENSON EAST","7.222","2007-02-09T00:00:00.000","Columbia","SE QUADRANT OF WATERLOO RD & LARK BROWN RD","M. Antol","A. Sharma","Retail Site","57734",,,,,"(39.1878, -76.7958)"
"SDP-04-154","COLUMBIA AUTO PARK","8.744","2005-03-30T00:00:00.000","Columbia","NW SIDE DOBBIN RD S OF LITTLE PATUXENT PKY","B. Barth","J. Smith","Retail Site","10990",,,,,"(39.1994, -76.8201)"
"SDP-01-021","VILLAGE OF RIVER HILL","0","2001-06-01T00:00:00.000","Columbia","E & W OF INDIAN SUMMER DR","Not Assigned","Not Assigned","Pathway","0",,,,,"(39.2104, -76.9286)"
"SDP-01-125","SCHUSTER CONCRETE","4.4","2001-11-30T00:00:00.000","Southeast","S SIDE OF GUILFORD RD OPPOSITE DORSEY RUN RD","Not Assigned","Not Assigned","Concrete Plant","0",,,,,"(39.1317, -76.7984)"
"SDP-05-123","DORSEY RUN INDUSTRIAL CENTER","0.55","2006-08-01T00:00:00.000","Elkridge","N SIDE OF MONTEVIDEO RD","M. Antol","M. Jascewsky","Access Road","0",,,,,"(39.1658, -76.7681)"
"SDP-07-082","WAVERLY CORPORATE CENTER","6.391","2008-06-26T00:00:00.000","Ellicott City","SW QUADRANT OF RT 99 & MARRIOTTSVILLE RD","D. Boellner","P. Thompson","Retail Site","2000","Office","50845",,,"(39.3158, -76.9001)"
"SDP-05-021","ZEPP PLAZA","1.398","2006-02-16T00:00:00.000","Columbia","E SIDE OF RT 108 S OF TEN OAKS RD","B. Luber","P. Thompson","Warehouse","2865","Retail Site","6842","Office","8940","(39.2054, -76.9423)"
"SDP-12-010","Emerson Parcel B and E-1","11.618","2012-04-10T00:00:00.000","Southeast","EAST & WEST SIDE OF STERLING DR","T. Maenhardt","C. Edmondson","Office","153454","Office & Parking","0",,,"(39.1261, -76.8541)"
"SDP-08-006","VERIZON WIRELESS - SAINT JOHNS","0.05","2007-11-09T00:00:00.000","Ellicott City","N SIDE OF US RT 40 E OF SAINT JOHNS LN","C. Heidler","P. Thompson","Communications Facility","360",,,,,"(39.2787, -76.8223)"
"SDP-07-053","SHIPLEY'S GRANT","3.3839","2007-08-08T00:00:00.000","Elkridge","NE SIDE OF WATERLOO RD OPPOSITE BROTHERS PARTNERSHIP CT","M. Antol","A. Sharma","Retail Site","25525",,,,,"(39.2143, -76.8024)"
"SDP-17-006","GRACE TECH PARK","54.8","2017-08-07T00:00:00.000","Columbia","GRACE DR","J. Hartner","H. Pandullo","Warehouse","16893",,,,,"(39.1896, -76.9024)"
"SDP-05-117","VILLAS OF ATHLONE","15.305","2006-10-06T00:00:00.000","Ellicott City","NW QUADRANT OLD MILL RD & OLD FREDERICK RD","B. Luber","Y. Qin","Community Room/Bldg","3200",,,,,"(39.3005, -76.8563)"
"SDP-10-011","Maple Ridge Forest Bank","39.56","2011-03-17T00:00:00.000","Rural West","E SIDE OF CARRS MILL RD 1300' S OF RT 144_","B. Luber","N. Yan","Forest Mitigation Bank","0",,,,,"(39.3251, -77.0487)"
"SDP-09-053","VILLAGE OF HARPERS CHOICE","8.58","2010-07-07T00:00:00.000","Columbia","E SIDE OF MANORSTONE LN","D. Boellner","P. Thompson","Stormwater Man. Pond","0",,,,,"(39.2221, -76.907)"
"SDP-05-093","DORSEY INDUSTRIES","10.74","2005-10-04T00:00:00.000","Elkridge","E SIDE OF DORSEY RD 1200' E OF US RT 1","H. Bernadzikowski","M. Jascewsky","Warehouse","63875","Storage/Shop Area","2430","Office","20000","(39.1824, -76.7591)"
"SDP-02-150","TROY HILL CORPORATE CENTER","6.209","2003-02-11T00:00:00.000","Elkridge","TROY HILL CORPORATE CENTER","B. Luber","C. Edmondson","Warehouse","55685","Office","10000",,,"(39.1969, -76.7572)"
"SDP-07-080","JOHNS HOPKINS UNIVERSITY - APL","1.8","2007-04-05T00:00:00.000","Southeast","N SIDE OF JOHNS HOPKINS RD E OF SANNER RD","B. Luber","C. Edmondson","Utilities Pathway","0",,,,,"(39.1641, -76.8948)"
"SDP-05-017","OUR LADY OF PERPETUAL HELP","26.35","2005-06-14T00:00:00.000","Elkridge","E SIDE OF ILCHESTER RD OPPOSITE BEECHWOOD RD","B. Luber","P. Thompson","Church Expansion","0",,,,,"(39.2385, -76.767)"
"SDP-08-100","COLUMBIA JUNCTION","3.68","2013-05-03T00:00:00.000","Southeast","NW SIDE US RT 1 N OF GUILFORD RD","D. Boellner","A. Sharma","Retail Site","18000","Restaurant Carry-Out","3404",,,"(39.1482, -76.8071)"
"SDP-08-043","VILLAGE OF OWEN BROWN","5.3","2008-09-02T00:00:00.000","Columbia","SW CORNER OF PATUXENT WOODS DR & BROKEN LAND PKWY","J. Manion-Farrar","P. Thompson","Parking Lot","0",,,,,"(39.1763, -76.8502)"
"SDP-02-039","4781 TEN OAKS ROAD PROPERTY","0.58","2004-03-05T00:00:00.000","Rural West","EAST SIDE OF TEN OAKS RD OPPOSITE GREEN BRIDGE RD","M. Antol","J. Smith","Office","4455",,,,,"(39.2393, -76.986)"
"SDP-03-028","TOWN & COUNTRY WEST","1.58","2003-08-18T00:00:00.000","Ellicott City","N SIDE TOWN & COUNTRY BLVD W OF ROGERS AVE","M. Antol","P. Thompson","Community Room/Bldg","6089","Community Pool","0",,,"(39.288, -76.8144)"
"SDP-00-125","ROUTE 108 COMMERCIAL","3.53","2000-08-30T00:00:00.000","Columbia","SW QUADRANT OF RT 108 & SNOWDEN RIVER PKY","Not Assigned","Not Assigned","Office","48000",,,,,"(39.2083, -76.7993)"
"SDP-04-059","WILDE LAKE STREAM RESTORATION",,"2004-09-13T00:00:00.000","Columbia",,"K. Sheubrooks","J. Smith","Stream Restoration","0",,,,,"(39.2245, -76.8779)"
"SDP-00-140","ELLICOTT CITY SENIOR CENTER","5.563","2000-12-22T00:00:00.000","Ellicott City","S SIDE OF FREDERICK RD 400' W OF PLUMTREE DR","Not Assigned","Not Assigned","Senior Center","13105",,,,,"(39.2721, -76.8384)"
"SDP-02-069","ST. AUGUSTINE CHURCH","7.9","2002-08-19T00:00:00.000","Elkridge","N SIDE AUGUSTINE AVE WEST OF OLD WASHINGTON RD","B. Barth","P. Thompson","Religious Facility","0",,,,,"(39.2114, -76.7155)"
"SDP-00-014","VILLAGE OF RIVER HILL","128.579","2000-03-24T00:00:00.000","Columbia","NE QUADRANT OF RT 32 & RT 108","Not Assigned","Not Assigned","Pathway","0",,,,,"(39.2029, -76.9316)"
"SDP-12-075","MIDDLE SCHOOL #20","20.21","2013-01-15T00:00:00.000","Elkridge","INTERSECTION OF COCA COLA DR & PARK CIRCLE DR","D. Boellner","C. Edmondson","School","0",,,,,"(39.1839, -76.7363)"
"SDP-06-080","HOLWECK SUBDIVISION","1.299","2006-12-20T00:00:00.000","Columbia","W SIDE OF RT 108 AT AUTO DR","C. Hamilton","P. Thompson","Pharmacy","16800",,,,,"(39.2092, -76.9411)"
"SDP-04-044","MAPLE LAWN FARMS","4.4","2004-06-17T00:00:00.000","Southeast","N SIDE OF SCAGGSVILLE RD 1400' W OF RT 29","K. Sheubrooks","M. Kovach","Office","93945",,,,,"(39.1483, -76.9052)"
"SDP-04-098","ANNAPOLIS JUNCTION BUSINESS PARK","8.299","2004-11-29T00:00:00.000","Southeast","N SIDE GUILFORD RD 300' E OF PUMP HOUSE RD","M. Antol","A. Girma","Warehouse/Office","109138",,,,,"(39.1306, -76.7908)"
"SDP-01-047","COLUMBIA AUTO PARK","3.34","2001-02-22T00:00:00.000","Columbia","N SIDE OF DOBBIN RD 500' W OF LITTLE PATUXENT PKY","Not Assigned","Not Assigned","Retail Site","0","Restaurant","18986",,,"(39.198, -76.8205)"
"SDP-02-095","COLUMBIA JUNCTION","5.926","2003-10-09T00:00:00.000","Southeast","W SIDE OF US RT 1 1200' S OF PATUXENT RANGE RD RD","H. Bernadzikowski","Not Assigned","Hotel","46500",,,,,"(39.1477, -76.8078)"
"SDP-05-080","HOSANNA BAPTIST CHURCH","0.87","2005-12-27T00:00:00.000","Rural West","N SIDE OF OLD FREDERICK RD 3000' W OF MARRIOTTSVILLE RD","B. Luber","Y. Qin","Parking Lot Addition","0",,,,,"(39.3202, -76.9103)"
"SDP-01-112","RIVERS CORPORATE CENTRE","3.361","2001-10-18T00:00:00.000","Columbia","N SIDE OF OLD COLUMBIA RD 400' W OF GUILFORD RD","Not Assigned","Not Assigned","Office","44570",,,,,"(39.1792, -76.8715)"
"SDP-04-066","JOHNS HOPKINS UNIVERSITY - APL","361","2004-03-31T00:00:00.000","Southeast","N SIDE OF JOHNS HOPKINS RD E OF SANNER RD","H. Bernadzikowski","M. Kovach","Parking Lot","0",,,,,"(39.1693, -76.8932)"
