"indicator","panel","panel_num","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","se","flag"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2015-2018","10","20 years and over","1","14.1","1.5","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","1988-1994","1","20 years and over","1","32.5","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","1999-2002","2","20 years and over","1","29.5","2.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","2001-2004","3","20 years and over","1","28","2.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","2003-2006","4","20 years and over","1","25.8","2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","2005-2008","5","20 years and over","1","24.7","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","2007-2010","6","20 years and over","1","22.3","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","2009-2012","7","20 years and over","1","22.2","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","2011-2014","8","20 years and over","1","19.9","1.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","2013-2016","9","20 years and over","1","15.8","1.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","2015-2018","10","20 years and over","1","16.7","2.2","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","Below 100%","5.1","1988-1994","1","20 years and over","1","39.8","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","Below 100%","5.1","1999-2002","2","20 years and over","1","34.5","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","Below 100%","5.1","2001-2004","3","20 years and over","1","36.2","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","Below 100%","5.1","2003-2006","4","20 years and over","1","33.2","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","Below 100%","5.1","2005-2008","5","20 years and over","1","30.9","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","Below 100%","5.1","2007-2010","6","20 years and over","1","29.2","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","Below 100%","5.1","2009-2012","7","20 years and over","1","29.2","1.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","Below 100%","5.1","2011-2014","8","20 years and over","1","29.8","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","Below 100%","5.1","2013-2016","9","20 years and over","1","27.5","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","Below 100%","5.1","2015-2018","10","20 years and over","1","25.2","1.7","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","100%-199%","5.2","1988-1994","1","20 years and over","1","41.5","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","100%-199%","5.2","1999-2002","2","20 years and over","1","31.5","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","100%-199%","5.2","2001-2004","3","20 years and over","1","32.6","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","100%-199%","5.2","2003-2006","4","20 years and over","1","31.7","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","100%-199%","5.2","2005-2008","5","20 years and over","1","28.8","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","100%-199%","5.2","2007-2010","6","20 years and over","1","28","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","100%-199%","5.2","2009-2012","7","20 years and over","1","26.8","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","100%-199%","5.2","2011-2014","8","20 years and over","1","25.2","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","100%-199%","5.2","2013-2016","9","20 years and over","1","25.1","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","100%-199%","5.2","2015-2018","10","20 years and over","1","26.1","1.5","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","200%-399%","5.3","1988-1994","1","20 years and over","1","42.9","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","200%-399%","5.3","1999-2002","2","20 years and over","1","29.7","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","200%-399%","5.3","2001-2004","3","20 years and over","1","29.3","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","200%-399%","5.3","2003-2006","4","20 years and over","1","29.6","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","200%-399%","5.3","2005-2008","5","20 years and over","1","30","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","200%-399%","5.3","2007-2010","6","20 years and over","1","29.5","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","200%-399%","5.3","2009-2012","7","20 years and over","1","29.6","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","200%-399%","5.3","2011-2014","8","20 years and over","1","27.4","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","200%-399%","5.3","2013-2016","9","20 years and over","1","26","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","200%-399%","5.3","2015-2018","10","20 years and over","1","25.2","1.5","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","400% or more","5.4","1988-1994","1","20 years and over","1","44.6","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","400% or more","5.4","1999-2002","2","20 years and over","1","35.3","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","400% or more","5.4","2001-2004","3","20 years and over","1","33.5","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Percent of poverty level","5","400% or more","5.4","2003-2006","4","20 years and over","1","32.1","1.5",
