"indicator","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","flag"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.1112","2012-2013","7","Under 18 years","5.1","735",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.1112","2013-2014","8","Under 18 years","5.1","807",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.1112","2014-2015","9","Under 18 years","5.1","891",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.1112","2017-2018","10","Under 18 years","5.1","890",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Motor vehicle traffic","6.1113","2005-2006","1","Under 18 years","5.1","357",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Motor vehicle traffic","6.1113","2007-2008","2","Under 18 years","5.1","265",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Motor vehicle traffic","6.1113","2008-2009","3","Under 18 years","5.1","305",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Motor vehicle traffic","6.1113","2009-2010","4","Under 18 years","5.1","309",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Motor vehicle traffic","6.1113","2010-2011","5","Under 18 years","5.1","301",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Sex","3","Male","3.1","2007-2008","2","All ages","5","1039.7",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Motor vehicle traffic","6.1113","2011-2012","6","Under 18 years","5.1","239",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Motor vehicle traffic","6.1113","2012-2013","7","Under 18 years","5.1","198",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Motor vehicle traffic","6.1113","2013-2014","8","Under 18 years","5.1","184",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Motor vehicle traffic","6.1113","2014-2015","9","Under 18 years","5.1","213",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Motor vehicle traffic","6.1113","2017-2018","10","Under 18 years","5.1","267",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Cut or pierce","6.1114","2005-2006","1","Under 18 years","5.1","291",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Cut or pierce","6.1114","2007-2008","2","Under 18 years","5.1","264",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Cut or pierce","6.1114","2008-2009","3","Under 18 years","5.1","284",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Cut or pierce","6.1114","2009-2010","4","Under 18 years","5.1","248",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Cut or pierce","6.1114","2010-2011","5","Under 18 years","5.1","238",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Cut or pierce","6.1114","2011-2012","6","Under 18 years","5.1","273",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Cut or pierce","6.1114","2012-2013","7","Under 18 years","5.1","265",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Cut or pierce","6.1114","2013-2014","8","Under 18 years","5.1","261",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Cut or pierce","6.1114","2014-2015","9","Under 18 years","5.1","332",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Unintentional injuries: Cut or pierce","6.1114","2017-2018","10","Under 18 years","5.1","198",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Intentional injuries: All mechanisms","6.112","2005-2006","1","Under 18 years","5.1","190",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Intentional injuries: All mechanisms","6.112","2007-2008","2","Under 18 years","5.1","198",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Intentional injuries: All mechanisms","6.112","2008-2009","3","Under 18 years","5.1","194",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Intentional injuries: All mechanisms","6.112","2009-2010","4","Under 18 years","5.1","173",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Intentional injuries: All mechanisms","6.112","2010-2011","5","Under 18 years","5.1","167",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: Under 18 years: Intentional injuries: All mechanisms","6.112","2011-2012","6","Under 18 years","5.1","125",
