"agency","meeting_title","short_description","start_date_time","end_date_time","meeting_location","city","state","details","public_comment_accepted","contact_name","phone_number","contact_email","web_link","map_link","calendar_link","ada_contact","ada_contact_phone","ada_contact_email","webinar","call_in_phone_number","call_in_access_code","agenda"
"Environmental Quality Dept.","Hazardous Waste Management Classes",,"2018-07-19T09:00:00.000","2018-07-19T16:00:00.000","State of Oregon Building, 800 NE Oregon Street, Room 1A","Portland","OR","9 a.m. – Noon: RCRA Basics
1 – 4 p.m.: Managing Common Waste",,"Erin Jackson",,"DEQNWR.SolidWastePermitCoordinator@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing on Proposed General Air Quality Permits",,"2017-09-27T17:00:00.000","2017-09-27T18:30:00.000","700 NE Multnomah St., Floor 3, Conference Room L700","Portland","OR",,,"Jerry Ebersole",,"EBERSOLE.Gerald@deq.state.or.us",,,,,,,"true","888-278-0296","8040259",
"Environmental Quality Dept.","Public Hearing on proposed Seafood Processors General Wastewater Permit Renewal","DEQ is currently working on a proposed permit renewal, which will be available for public comment Feb. 12-March 29, 2018.","2018-03-14T17:30:00.000","2018-03-14T18:00:00.000","Newport Performing Arts Center, 777 W. Olive Street,","Newport","OR",,"yes","Laura Gleim",,"gleim.laura@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Eugene rail yard cleanup informational meeting","DEQ to hold meeting on Eugene rail yard cleanup","2017-05-22T18:00:00.000","2017-05-22T20:00:00.000","Kelly Middle School, 850 Howard Avenue","Euegene","OR","The Oregon Department of Environmental Quality will hold an informational meeting about its recommendation to approve a plan for parts of Union Pacific Railroad’s Eugene Yard to protect workers from contamination and to require ongoing groundwater monitoring in nearby neighborhoods.
The meeting is scheduled for 6 p.m. Monday May 22 at Kelly Middle School, 850 Howard Avenue, Eugene. Representatives from DEQ and Union Pacific Railroad will provide information and field questions on the Final Remedial Action for parts of the yard. The plan calls for worker safety plans and ongoing monitoring to ensure that off-site groundwater contamination does not pose a risk to neighbors.
",,"Katherine Benenati","541-686-7997","benenati.katherine@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","DEQ Air Toxics Science Advisory Committee to meet ","The committee provides the agency with scientific advice on the state air toxics program and review of the state’s health-based chronic air toxics benchmarks","2017-03-22T09:00:00.000","2017-03-22T12:00:00.000"," Oregon Dept. of Transportation, Conference Rooms A/B, 123 N.W. Flanders Street"," Portland","OR","The public is invited to observe the upcoming meeting of the Department of Environmental Quality’s Air Toxics Science Advisory Committee. The purpose of the committee is to provide the agency with advice on the state air toxics program, the goal of which is to reduce toxic air pollutants that can cause serious health effects and damage the environment. 

The upcoming meeting will focus on a discussion of toxicological information for benzo(a)pyrene, ammonia, and diesel particulate matter; review ATSAC policy decisions; review ABC recommendations; and summarize the work and recommendations made by the ATSAC beginning in Dec. 2014 through Jan. 2016. Meeting documentation can be found here: https://www.oregon.gov/deq/aq/air-toxics/Pages/ATSAC-Meetings.aspx

The committee’s primary task is to review the state’s health-based chronic air toxics benchmarks and update as needed. Periodic updating of the air toxics benchmarks is important because the benchmarks serve as the foundation for evaluating and solving air toxics problems in Oregon. Committee members provide advice that is scientifically and technically sound, independent, balanced and timely. For information about committee members, please go here: https://www.oregon.gov/deq/aq/air-toxics/Pages/ATSAC-Bios.aspx","Audience comment period 11:45 a.m. - noon","Susan MacMillan","503-229-6458","macmillan.susan@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Audiencia Pública sobre el Permiso Propuesto de 3D Idapro Solutions, LLC acerca de la Calidad del Agua:","DEQ invita al público a presentar comentarios escritos acerca del permiso de calidad de agua propuesto por 3D Idapro Solutions, LLC (IDAPro), conocido oficialmente como un Permiso de Aguas Residuales Industriales (WPCF) para el control de la contaminación del agua.","2018-03-14T18:00:00.000","2018-03-14T19:30:00.000","Escuela Secundaria Stanfield, Gimnasio, 1100 N. Main Street"," Stanfield","OR","Resumen
Sujeto a la revisión y comentario público, DEQ tiene la intención de renovar el permiso WPCF, que permite que Idapro descargue aguas residuales industriales fuera del sitio. Parte del proceso de revisión es una oportunidad para comentarios públicos, basándose en la aplicación y otra información de DEQ.
Enviar comentarios por correo, fax o correo electrónico a:
Jackie Ray
800 SE Emigrant, Suite 330
Pendleton, OR 97801
Fax: 541-278-0168
Correo electrónico:ray.jackie@deq.state.or.us
Comentarios por escrito: 5 p.m., Lunes, Marzo 19, 2018.","si","Jackie Ray","541-278-0168","ray.jackie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Art Glass Permanent Rules 2016 - Advisory Committee Meeting",,"2016-05-27T09:00:00.000","2016-05-27T12:00:00.000","DEQ Headquarters"," Portland","OR","DEQ Headquarters
811 SW 6th Avenue
Portland, OR 97204
EQC-A - 10th Floor",,"Joe Westersund","503-229-6240","westersund.joe@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Title V Consumer Price Index 2018 - Public Hearing",,"2018-04-18T17:00:00.000","2018-04-18T19:00:00.000","DEQ Headquarters"," Portland","OR","Wednesday, April 18, 2018,  5 p.m.
DEQ Headquarters
700 NE Multnomah St., Room 610
Portland, OR 97232",,"Don Hendrix",,"hendrix.donald@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","402nd regular meeting of the Oregon Environmental Quality Commission",,"2019-01-25T09:00:00.000","2019-01-25T15:30:00.000","Oregon State University, Reser Stadium, Toyota Room, 660 SW 26th Street​"," Corvallis","OR",,,"Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","The Oregon Environmental Quality Commission meeting",,"2018-05-10T09:00:00.000","2018-05-10T18:30:00.000","Ft. Dalles Readiness Center, at the Columbia Gorge Community College. 402 E. Scenic Drive"," The Dalles","OR",,,"Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public meeting on Oregon VW Environmental Mitigation plan","DEQ is proposing the Oregon VW Environmental Mitigation plan for public review and comment.","2018-01-09T18:30:00.000","2018-01-09T20:30:00.000","DEQ Conference Room 610 6th Floor, 700 NE Multnomah Street","Portland","OR","Comments may be submitted by email to ORVWMP@deq.state.or.us or by mail to
 
Kevin Downing
OR DEQ
700 NE Multnomah St. Suite 600
Portland, OR 97232.","yes","Kevin Downing",,"ORVWMP@deq.state.or.us",,,,,,,"true","877-402-9753","3360031",
"Environmental Quality Dept.","Asbestos 2018 Advisory Committee meeting",,"2017-09-28T09:30:00.000","2017-09-28T16:00:00.000","Oregon OSHA Training Center, Durham Plaza, 16760 SW Upper Boones Ferry Road, Suite 200"," Tigard","OR",,,"Michele Martin",,"Martin.Michele@deq.state.or.us",,,,,,,,"888-278-0296","8040259",
"Environmental Quality Dept.","Cleaner Air Oregon Advisory Committee",,"2017-08-30T09:00:00.000","2017-08-30T12:00:00.000","University of Oregon White Stag Building, 70 NW Couch Street","Portland","OR",,,"Joe Westersund",,"cleanerair@deq.state.or.us",,,,,,,"true","888-278-0296","8040259",
"Environmental Quality Dept.","Title V Consumer Price Index 2016 Rulemaking Hearing",,"2016-02-18T17:00:00.000","2016-02-18T17:30:00.000","DEQ Headquarters - 811 SW 6th Avenue"," Portland","OR","Conference Room EQC-A",,"Emil Hnidey","503-229-5946","hnidey.emil@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public hearing on Proposed Removal of J.C. Boyle Dam","Public Hearing in Klamath Falls, June 12","2018-06-12T14:00:00.000","2018-06-12T18:00:00.000","Oregon Institute of Technology, College Union, Auditorium, 3201 Campus Drive"," Klamath Falls","OR","The Oregon Department of Environmental Quality invites the public to comment on the proposed section 401 water quality certification for the removal of the J.C. Boyle Dam, reservoir, powerhouse and all other infrastructure related to the existing Lower Klamath Project.
The J.C. Boyle hydroelectric development is part of the Lower Klamath Project that includes the Copco No.1, Copco No.2, and Iron Gate facilities in Siskiyou County, California. The removal of the project’s California developments will be addressed under a separate water quality certification administered by the California State Water Resources Control Board.",,"Chris Stine","541-686-7810","stine.chris@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public meeting on New Recycling Opportunities for Tenants","DEQ welcomes feedback from the public, business community and municipalities before a new law to expand recycling goes into effect.","2018-11-01T18:00:00.000","2018-11-01T21:00:00.000","Union County’s Transit Hub Conference Room 2204, East Penn Ave"," La Grande","OR",,"yes","Brian Stafki",,"stafki.brian@deq.state.or.us",,,,,,,"true","877-336-1828","7760985#",
"Environmental Quality Dept.","Public Hearing About Timber Product’s Proposed Air Quality Permit","DEQ invites the public to attend a public hearing and to comment on the proposed Title V air quality permit for Timber Products. ","2016-03-10T18:00:00.000","2016-03-10T19:30:00.000","DEQ Conference Room, 221 Stewart Avenue, Suite 201 "," Medford","OR","Attend the public hearing to learn about the permit application, ask any questions you might have and provide oral or written comments on the proposed permit. You can also submit written comments by mail, fax or email.  
Send written comments by mail Fax or Email to:
Patty Hamman, Permit Coordinator 4026 Fairview Industrial Dr. SE Salem, OR 97302 
Fax:  503-378-4196 
Email: hamman.patricia@deq.state.or.us","yes","Patty Hamman",,"hamman.patricia@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Household Hazardous Waste Collection Event",,"2016-11-05T09:00:00.000","2016-11-05T15:00:00.000","Sandy Public Works Facility"," Sandy","OR","16610 Champion Way
Sandy, OR 97055",,"Thomas Fisher","503-489-2161","tfisher@ci.sandy.or.us",,,,,,,,,,
"Environmental Quality Dept.","North Fork Smith River Outstanding Resource Waters Rulemaking",,"2016-10-17T13:00:00.000","2016-10-17T17:00:00.000","Douglas County Fire Protective Association"," Roseburg","OR","Douglas County Fire Protective Association
1758 NE Airport Road
Roseburg, OR 97470",,"Aron Borok","503-229-5050","borok.aron@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Willamette Basin Mercury TMDL Advisory Committee Meeting","DEQ invites the public to the second Willamette Basin Mercury Total Maximum Daily Load Advisory Committee member meeting.","2018-01-18T10:00:00.000","2018-01-18T15:00:00.000","Wells Fargo Building"," Eugene","OR","Meeting location:
Wells Fargo Building, 4th Floor 
99 E. Broadway, 
Eugene, OR 97401
",,"Paula Calvert",,"calvert.paula@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Free Household Hazardous Waste Collection Event April 23 in Reedsport",,"2016-04-23T10:00:00.000","2016-04-23T15:00:00.000"," Fir Ave. at N. 7th St (adjacent to Bank of America) "," Reedsport","OR","Oregon residents may dispose of a wide variety of household hazardous waste items for free from 10 a.m. to 3 p.m. on Saturday, April 23 at the intersection of Fir Avenue and 7th Street in Reedsport.
Common items to be collected include aerosol cans, antifreeze, engine cleaners, fluorescent tubes, herbicides, household batteries, mercury products, motor oil, paint, pesticides, solvents, thermometers, weed killers and wood preservatives. These items should be kept in their original containers if possible. Persons should NOT bring waste items such as explosives or products that contain radioactive waste, such as smoke detectors.
Small business waste will also be accepted for a small fee on April 22. Pre-registration by April 15 is required for small business waste disposal. To pre-register call Lisa Mattila at (503) 742-7109 or by e-mail at mattila.lisa@cleanharbors.com.

All collected material will be handled by a state hazardous waste contractor. The materials will be screened for usable products, such as household cleaners, that will be made available to local residents for reuse. Remaining materials will be sent to recycling, energy recovery and incineration facilities. 

The Oregon Department of Environmental Quality is funding this event through landfill disposal fees.",,"Craig Filip, Solid Waste Technical Assistance, Eugene","541-686-7868","filip.craig@deq.state.or.us",,,,,,,,,,
