"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,Webinar/Webcast Link,Owner,Agenda Upload,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
Agriculture Department, Hearing on Pesticide Applicator Records/Reports ,Public Hearing,09/21/2012 09:00:00 AM,,"635 Capitol ST NE, Salem OR 97301", Salem,OR,,,Sue Gooch,503-986-4583,sgooch@oda.state.or.us,,,,,,,,,,,,,sjones@oda.state.or.us,,,,,
Agriculture Department,Soil and Water Conservation Commission (SWCC) Meeting,Quarterly regularly scheduled SWCC meeting. ,02/12/2016 08:30:00 AM,02/12/2016 12:30:00 PM,"Willow Lake Water Pollution Control Facility, 5915 Windsor Island Road N", Keizer,OR,,Yes,Manette Simpson,503-986-4715,msimpson@oda.state.or.us,,,,Sandi Hiatt,503-986-4704,shiatt@oda.state.or.us,,,,,,,,,http://www.oregon.gov/ODA/programs/NaturalResources/Pages/Meetings.aspx,,,
Agriculture Department,Oregon State Weed Board meeting,,02/09/2016 08:00:00 AM,02/10/2016 05:00:00 PM,"ODA Hearing Room, 635 Capitol Street NE",Salem,OR,,,Jo Davis,503-986-4621,jdavis@oda.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/ODA/programs/Weeds/Pages/WeedBoard.aspx,,,
Agriculture Department,Comprehensive Rule Amendments and Additions,Public Hearing,05/22/2012 09:00:00 AM,05/22/2012 12:00:00 PM,635 Capitol ST NE, Salem,OR,"Comprehensive rule amendments and additions
OAR 603-057-0006, 603-057-0120, 603-057-0135, 603-057-0150, 603-057-0500, 603-057-0525",Yes,Sue Gooch,503-986-4583,sgooch@oda.state.or.us,http://www.oregon.gov/ODA/PEST/index.shtml,,,,,,,,,,,,sjones@oda.state.or.us,,,,,
Agriculture Department,Community Meeting - Gypsy Moth Eradication,,02/20/2016 08:00:00 AM,02/20/2016 01:00:00 PM,"James John Public School, Cafeteria, 7439 N. Charleston",Portland,OR,,,Clint Burfitt,503-986-4663,cburfitt@oda.state.or.us,,,,,,,,,,,,,,,,,,
Agriculture Department,Industrial Hemp Advisory Committee,,12/19/2014 09:00:00 AM,12/19/2014 11:00:00 AM,Teleconference ,Salem,OR,,,Ron Pence,,rpence@oda.state.or.us,,,,,,,,1 (404) 443-6396,8005543,,,,,,,,,
Agriculture Department,Proposed Rulemaking Hearing,Increase fees related to audit and third-party certification services,04/30/2012 01:00:00 PM,04/30/2012 04:00:00 PM,Oregon Department of Agriculture building, Salem,OR,"Federal-State Cooperative Agreement with USDA requests that fees charged for audit services conducted under that agreement follow the current federal rate, currently at $92/hr. OAR-603-053 currently puts the Oregon Department of Agriculture out of compliance with this agreement. Increased revenue generated from this fee increase will help pay for administrative costs of the program, as well as yearly continuing education for auditors and accreditation and audit fees for certification programs.

The ODA proposes a revised fee schedule as follows: change the minimum hourly charge from $75 to $92, with a 4 hour minimum of service. Additionally, it proposes application fees for the National Organic Program certification program at $250 for new organic applicants and $100 yearly renewal application fee for returning customers to cover the administrative cost and accepting and reviewing organic applications before inspection and audit fees can be billed. Additionally, as the Department has begun to offer Global Food Safety Initiative benchmarked audits, a certification fee is proposed to be charged per certificate to cover technical review and administrative costs of this program.","through May 14, 2012, 5:00 PM",Sue Gooch,503-986-4583,sgooch@oda.state.or.us,,,,,,,,,,,,,lcooper@oda.state.or.us,,,,,
Agriculture Department,Pesticide Analytical and Response Center (PARC) Board meeting,Regularly scheduled bi-monthly PARC meeting. ,01/20/2016 09:00:00 AM,01/20/2016 12:00:00 PM,"Oregon Department of Agriculture, basement Conference Room D, 635 Capitol St. NE", Salem,OR,,Yes,Theodore Bunch Jr. ,503-986-6470 or toll-free 844-688-7272,tbunch@oda.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/ODA/programs/Pesticides/Pages/PARC.aspx,,,
Agriculture Department,Oregon State Weed Board,,09/29/2015 08:00:00 AM,09/30/2015 05:00:00 PM,"Trillium Family Services, 4455 NE Hwy 20",Corvallis,OR,,,Jo Davis,503-986-4757,jdavis@oda.state.or.us,,,,,,,,,,,,,,,,,,
Agriculture Department,CAFO Advisory Committee Meeting,CAFO Advisory Committee meets three times annually.,07/11/2013 01:30:00 PM,07/11/2013 03:30:00 PM,"Basement Conference Room D, in the Agriculture Building, at 635 Capitol St. NE", Salem,OR,,,Carol Devore,503.986.4699,cdevore@oda.state.or.us,http://www.oregon.gov/ODA/NRD/Pages/cafo_front.aspx#Committee_meetings_notice,http://www.oregon.gov/ODA/docs/pdf/ag_map.pdf,,,,,,,,,,,mary.jane.schaffer@state.or.us,,,,,
Agriculture Department,Soil and Water Conservation Commission (SWCC) Meeting,,04/07/2015 08:30:00 AM,04/07/2015 11:30:00 AM,"Oregon Department of Agriculture, Third Floor Conference Room D, 635 Capitol St. NE",Salem,OR,,,Sandi Hiatt,503/986-4704,shiatt@oda.state.or.us,,,,,,,,,,,,,,,http://oregon.gov/ODA/programs/NaturalResources/Pages/Meetings.aspx.,,,
Agriculture Department,Confined Animal Feeding Operation (CAFO) Advisory Committee Meeting,,10/10/2019 01:30:00 PM,10/10/2019 03:30:00 PM,"Third Floor Conference Room, Oregon Department of Agriculture, 635 Capitol St. NE", Salem,OR,,,Wym Matthews,5039864792,wmatthews@oda.state.or.us,,,,,,,,,,,,,,,,,,
Agriculture Department,Canola Hearing,Designates and Explains general production and restricted districts for Brassica spp. (includes rapeseed/canola) production.,01/23/2013 09:00:00 AM,,"Cascade Hall, State Fairgrounds", Salem,OR,,,Sherry Kudna,,sherry.a.kudna@state.or.us,,,,,,,,,,,,,sean.k.fornelli@state.or.us,,,,,
Agriculture Department,Soil and Water Conservation Commission (SWCC) Meeting,,08/04/2015 08:30:00 AM,08/04/2015 01:30:00 PM,"Miller Woods, 15580 Orchard View Road NW", McMinnville,OR,,,Sandi Hiatt,503/986-4704,shiatt@oda.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/ODA/programs/NaturalResources/Pages/Meetings.aspx,,,
Agriculture Department,Christmas Tree Advisory Committee Meeting,Spring Meeting ,04/18/2012 01:00:00 PM,04/18/2012 03:00:00 PM,"OSU's North Willamette Research & Extension Center 15210 NE Miley Rd, Basement Large Conference Rm", Aurora,OR,Agenda topics include a program financial update and a discussion on the annual Christmas tree survey,,Gary McAninch,503-986-4644,gmcaninch@oda.state.or.us,,,,Gary McAninch,503-986-4644,,,,,,,,tristen.l.berg@state.or.us,,,,,
Agriculture Department,Immediately Supervised Trainee Proposed Administrative Rule Public Hearing,Public Hearing,04/24/2012 09:00:00 AM,,"OR Dept of Ag - 635 Capitol ST NE, Salem OR 97301", Salem,OR,,,Sue Gooch,503-986-4583,sgooch@oda.state.or.us,,,,,,,,,,,,,sjones@oda.state.or.us,,,,,
Agriculture Department,Oregon Invasive Species Council Meeting,OISC Summer Meeting,07/09/2013 08:00:00 AM,07/10/2013 03:30:00 PM,BLM North Bend Office 1300 Airport Lane, North Bend,OR,"<p>- Sudden Oak Death – Ellen Goheen, USFS Plant Pathologist at the Southwest Oregon Forest Insect and Disease Service Center. - Local Topics—Several speakers will inform Council members of their challenges addressing invasive species issues in the Coos Bay/Charleston area. Discussion with local legislators—Sen. Arnie Roblan, Rep. Caddy McKeown. Wrinkled Dune Snail—Ann Ferguson, USDA-APHIS PPQ. Smallmouth bass in the Coquille Basin—Rick Boatner, ODFW. Biocontrol for Himalayan Blackberry and Gorse—Tim Butler, ODA. Spartina along the Coast of Oregon—Vanessa Howard, PSU. WORKING LUNCH—Council Hot Topics—Council members will discuss existing and emerging hot topics (lunch catered); presentation on the Institute for Applied Ecology cookoff (status and update)—All Council members. FISO—Council members will discuss the status of the invasive species funding initiative for Oregon. Council Administrative Updates—Council members will discuss: • Status of new OISC beta website • Status of OISC budget • Pest risk assessments for 100 Worst List (select 6 for December 2013). Boat Inspection Stations update will be provided on the 2013 boat inspection station program, and members will discuss how to advance regional concepts • JULY 10 – FIELD TRIP- Leave Hotel at 7:30am. Stop One – Charleston Boat Basin (8:00am–9:45am). Richard Emlet (OIMB) and the Tunicate team will discuss the tunicate issue in the basin. Travel to Stop Two – 9:45am–10:15am. South Slough National Estuarine Research Reserve (10:15am–noon). Craig Cornu and Steve Rumrill, Scott Groth will discuss the local area and the management plan for South Slough NERR, including their approaches to addressing invasive species issues. Focus on estuarine snail invaders Travel to Stop Three (1:00pm–1:30pm).Shore Acres State Park (1:30pm–3:30pm). Glenn Dolphin on boating, AIS, and coastal aquatic lakes – new boat wash station at Ten Mile Lake.</p>",,Lisa DeBruyckere,(503) 704-2884,lisad@createstrat.com,,,,Lisa DeBruyckere,(503) 704-2884,lisad@createstrat.com,,,,http://www.oregon.gov/oisc/docs/pdf/oisc_mtgagenda_july2013.pdf,,,tristen.l.berg@state.or.us,,,,,
Agriculture Department,Oregon InterAgency Noxious Weed Symposium,Oregon Noxious Weed Symposium,12/04/2012 11:00:00 AM,12/06/2012 12:00:00 PM,"LaSells Stewart Center, 875 SW 26th Street", Corvallis,OR,"Registration fees:
Before November 27, 2012 - $145
After November 27, 2012 - $155
At the door - $175

Lodging:
Our host hotel is: Hilton Garden Inn, 2500 Southwest Western Blvd., Corvallis, Oregon 97330 Phone: 541-752-0800, Our personalized reservation website - Reserve quickly

Pesticide applicator credits:
Oregon and Washington Pesticide Applicator license credits available
",,Jo Davis,(503) 986-4757,jdavis@oda.state.or.us,http://www.oregon.gov/ODA/PLANT/WEEDS/Pages/agenda.aspx,,,Jo Davis,(503) 986-4757,jdavis@oda.state.or.us,,,,,,,tristen.l.berg@state.or.us,,,,,
Agriculture Department,Fertilizer Tonnage Fee Increase Public Hearing,Public Hearing,04/24/2012 01:00:00 PM,04/24/2012 03:00:00 PM,"635 Capitol ST NE, Salem OR 97301", Salem,OR,"Increase inspection fees for each ton of fertilizer, ag. mineral and ag. amendment from 35 cents to 45 cents. Increase inspection fees for each ton of gypsum from 3 cents to 5 cents.  Correct referrence to ORS 633.310 to ORS 633.311.",Yes,Sue Gooch,503-986-4583,sgooch@oda.state.or.us,http://www.oregon.gov/ODA/PEST/index.shtml,,,,,,,,,,,,sjones@oda.state.or.us,,,,,
Agriculture Department,Soil and Water Conservation Commission (SWCC) quarterly meeting,,11/12/2014 02:30:00 PM,11/12/2014 05:00:00 PM,"Eagle Crest Resort, 1522 Cline Falls Highway", Redmond,OR,Regular SWCC meeting in conjunction with the 2014 Gathering for Conservation Conference. ,,Manette Simpson,503-986-4715,msimpson@oda.state.or.us,,"https://www.google.com/maps/place/Eagle+Crest+Resort/@44.259639,-121.262764,17z/data=!3m1!4b1!4m2!3m1!1s0x54bf2c87529c4de1:0xfe165122d4b86595?hl=en",,,,,,,,,,,,,http://www.oregon.gov/ODA/programs/NaturalResources/Pages/Meetings.aspx,,,
Agriculture Department,CAFO Advisory Committee Meeting,Confined Animal Feeding Operations advisory committee meets three times annually.,04/11/2013 01:30:00 PM,04/11/2013 03:30:00 PM,"Basement Conference Room D, Agriculture Building, 635 Capitol St. NE, 97301", Salem,OR,,,Carol Devore,(503) 986-4699,cdevore@oda.state.or.us,http://www.oregon.gov/ODA/NRD/Pages/cafo_front.aspx#Committee_meetings_notice,http://www.oregon.gov/ODA/docs/pdf/ag_map.pdf,,,,,,,,,,,mary.jane.schaffer@state.or.us,,,,,
Agriculture Department,Soil and Water Conservation Commission (SWCC) Meeting,"Soil and Water Conservation Commission Meeting, in conjunction the 2015 Gathering for Conservation Conference. ",11/02/2015 02:00:00 PM,11/02/2015 04:30:00 PM,"Valley River Inn, 1000 Valley River Way",Eugene,OR,,,Sandi Hiatt,503/986-4704,shiatt@oda.state.or.us,,,,,,,,,,,,,,,http://oregon.gov/ODA/programs/NaturalResources/Pages/Meetings.aspx,,,
Agriculture Department,PARC Board Meeting,Pesticide Analytical Response Center (PARC),05/09/2012 09:00:00 AM,05/09/2012 03:00:00 PM,"OR Dept of Ag - 635 Capitol ST NE, Salem OR 97301", Salem,OR,,,Jessica Haavisto,503-986-4562,jhaavisto@oda.state.or.us,,,,,,,,,,,,,sjones@oda.state.or.us,,,,,
Agriculture Department,Community Meeting - Gypsy Moth Eradication,,02/17/2016 05:30:00 PM,02/17/2016 09:30:00 PM,"James John Public School, Cafeteria, 7439 N. Charleston",Portland,OR,,,Clint Burfitt,503-986-4663,cburfitt@oda.state.or.us,,,,,,,,,,,,,,,,,,
Agriculture Department,Oregon Soil and Water Conservation Commission (SWCC) quarterly meeting,"The Oregon Soil and Water Conservation Commission (SWCC) will hold its regular quarterly meeting on July 17, 2014, from 8:00 a.m. to 10:30 a.m. at the Best Western Sunridge Inn, 1 Sunridge Lane, Baker City, Oregon. The meeting agenda covers SWCC reports, advisor reports, Soil and Water Conservation District programs and funding, Agriculture Water Quality Management Program updates, and other agenda items. There will be a tour of local conservation projects on July 16 at 8:30 a.m. Please contact Manette Simpson at (503) 986-4715 to participate in the tour.",07/17/2014 08:00:00 AM,07/17/2014 10:30:00 AM,"Best Western Sunridge Inn, 1 Sunridge Lane", Baker City,OR,,,Manette Simpson,,manette.simpson@state.or.us,,,,,,,,,,,,,andrew.zimmerman@state.or.us,,,,,
Agriculture Department,PARC Board Meeting,Pesticide Analytical Response Center (PARC),01/23/2013 09:00:00 AM,01/23/2013 12:00:00 PM,"635 Capitol ST NE, Salem OR 97301", Salem,OR,,,Jessica Haavisto,541-779-9637,jhaavisto@oda.state.or.us,,,,,,,,,,,,,sjones@oda.state.or.us,,,,,
Agriculture Department,Oregon Soil and Water Conservation Commission Quarterly Meeting,SWCC quarterly meeting,02/10/2014 12:00:00 PM,02/11/2014 12:00:00 PM,"Willow Lake Water Pollution Control Facility, 5915 Windsor Island Rd., Keizer, OR 97303", Keizer,OR,"The Oregon Soil and Water Conservation Commission (SWCC) will hold its regular quarterly meeting Monday, February 10, 2014, from 12:00 pm to 5:00 pm, and Tuesday, February 11, 2014, from 8:30 am to 12:00 pm. The meeting agenda covers SWCC reports, advisor reports, district programs and funding, Agriculture Water Quality Program updates, and other agenda items. ODA complies with the Americans with Disability Act (ADA). If you need special accommodations to participate in this meeting, please contact Heather Rickenbach at (503) 986-4775, at least 72 hours prior to the meeting.",Yes,Heather Rickenbach,503-986-4775,heather.rickenbach@state.or.us,,,,Heather Rickenbach,503-986-4775,heather.rickenbach@state.or.us,,,,,,,heather.rickenbach@state.or.us,,http://www.oregon.gov/ODA/SWCD/Pages/swcc.aspx,,,
Agriculture Department,Oregon Soil and Water Conservation Commission work session and meeting,SWCC work session and meeting,07/30/2013 08:30:00 AM,07/31/2013 12:00:00 PM,Willow Lake Water Pollution Control Facility located at 5915 Windsor Island Road N, Keizer,OR,"The Oregon Soil and Water Conservation Commission (SWCC) will hold a work session to update its Strategic Plan from 8:30 a.m. to 1:00 p.m. on Tuesday, July 30, 2013. The SWCC will then hold its regular quarterly meeting Tuesday, July 30, 2013, from 1:00 p.m. to 5:00 p.m. and Wednesday, July 31, 2013, from 8:00 a.m. to 12:00 p.m. The work session and quarterly meeting will be held at the Willow Lake Water Pollution Control Facility located at 5915 Windsor Island Road N., Keizer, OR 97303. The meeting agenda covers SWCC reports, advisor reports, Soil and Water Conservation District programs and funding, Agriculture Water Quality Management Program updates, and other agenda items.
  
The Oregon Department of Agriculture complies with the Americans with Disabilities Act (ADA). If you need special accommodations to participate in this meeting, please contact Heather Rickenbach at (503) 986-4775, at least 72 hours prior to the meeting.",,Heather Rickenbach,,heather.rickenbach@state.or.us,,,,Heather Rickenbach,503-986-4775,heather.rickenbach@state.or.us,,,,,,,heather.rickenbach@state.or.us,,,,,
Agriculture Department,Oregon Soil and Water Conservation Commission Quarterly Meeting,SWCC quarterly meeting,11/07/2012 11:30:00 AM,11/07/2012 04:30:00 PM,Valley River Inn located at 1000 Valley River Way, Eugene,OR,"The Oregon Soil and Water Conservation Commission (SWCC) will hold its quarterly meeting Wednesday, November 7, 2012, from 11:30 a.m. to 4:30 p.m. The meeting will be held at the Valley River Inn located at 1000 Valley River Way in Eugene, Oregon 97401. The meeting agenda covers SWCC reports and strategic plan, advisor reports, updates on Soil and Water Conservation District programs and funding, and other agenda items.
  
The Oregon Department of Agriculture complies with the Americans with Disabilities Act (ADA). If you need special accommodations to participate in this meeting, please contact Heather Rickenbach at (503) 986-4775, at least 72 hours prior to the meeting.",Yes,Heather Rickenbach,503-986-4775,heather.rickenbach@state.or.us,,,,Heather Rickenbach,503-986-4775,heather.rickenbach@state.or.us,,,,,,,heather.rickenbach@state.or.us,,,,,
Agriculture Department,Oregon Soil and Water Conservation Commission Meeting,SWCC Quarterly Meeting,07/25/2012 08:00:00 AM,07/25/2012 05:00:00 PM,"650 Hawthorne Ave. SE, Suite 130, Salem, OR 97301", Salem,OR,"The Oregon Soil and Water Conservation Commission (SWCC) will hold its quarterly meeting Wednesday, July 25, 2012, from 8:00 a.m. to 5:00 p.m. The meeting will be held at the Marion SWCD Conference Room located at 650 Hawthorne Ave. SE, Suite 130, Salem, OR 97301. The meeting agenda covers SWCC reports and strategic plan, advisor reports, updates on Soil and Water Conservation District programs and funding, and other agenda items.
  
The Oregon Department of Agriculture complies with the Americans with Disabilities Act (ADA). If you need special accommodations to participate in this meeting, please contact Heather Rickenbach at (503) 986-4775, at least 72 hours prior to the meeting.",Yes,Heather Rickenbach,503-986-4775,hrickenbach@oda.state.or.us,,,,Heather Rickenbach,503-986-4775,hrickenbach@oda.state.or.us,,,,,,,heather.rickenbach@state.or.us,,,,,
Agriculture Department,CAFO Advisory Committee,,04/09/2015 01:30:00 PM,04/09/2015 03:30:00 PM,"Oregon Department of Agriculture, 635 Capitol St. NE, Conference Room D", Salem,OR,"The CAFO Advisory Committee was created to provide feedback to the department about the CAFO Program. The committee has a variety of representatives including permitted CAFO operators, technical advisors, stakeholder representatives, and the public. The CAFO Advisory Committee meets three times per year and all meetings are open to the public.",,Janet Short,,jshort@oda.state.or.us,,,,,,,,,,,,,,,,,,
