"fiscal_year","contract_id","award_title","contract_classification","contractor_name","street1","city","state_province","postal_code","effective_date","supplemental_effective_date","expiration_date","supplemental_expiration_date","contract_nte_amount","supplemental_contract_amount"
"2021","1495","Pacific Office Automation Printer 36 Mo. Lease","Lease","Pacific Office Automation","14747 NW Greenbrier Pkwy., Suite A","Beaverton","OR","97066","2019-01-31T00:00:00.000","2021-04-01T00:00:00.000","2022-03-30T00:00:00.000","2022-03-30T00:00:00.000","63710.45","24200.40"
"2021","3315","Office Supplies","Goods","Cooke Stationery Co","370 State Street","Salem","OR","97301","2020-08-18T00:00:00.000",,"2020-09-30T00:00:00.000",,"28.75",
"2021","2626","Investment Consultant Contract for OSGP","Services","Callan Associates Inc.","600 Montgomery Street","San Francisco","CA","94111","2017-08-29T00:00:00.000","2020-09-01T00:00:00.000","2022-08-31T00:00:00.000","2022-08-30T00:00:00.000","658000.00","0.00"
"2021","2724","Professional Services","Services","Orrick, Herrington & Sutcliffe LLP","1120 NW Couch Street, Suite 200","Portland","OR","97209","2020-01-01T00:00:00.000","2021-04-28T00:00:00.000","2022-12-31T00:00:00.000","2022-12-30T00:00:00.000","2000000.00","1000000.00"
"2021","2703","Publication Subscription","Services","Dow Jones & Company, Inc.","1211 Avenue of the Americas","New York","NY","10036","2019-12-01T00:00:00.000","2020-07-13T00:00:00.000","2020-11-30T00:00:00.000","2020-11-30T00:00:00.000","12919.50","793.62"
"2021","3043","OHCSD SF Revenue Bond Counsel","Services","Hawkins, Delafield & Wood LLP","28 Liberty Street","New York","NY","10005","2020-07-01T00:00:00.000",,"2025-06-30T00:00:00.000",,"2000000.00",
"2021","3050","OHCSD Bond Counsel","Services","Kutak Rock","1650 Farnam Street","Omaha","Nebraska","68102","2020-07-01T00:00:00.000",,"2025-06-30T00:00:00.000",,"1.00",
"2021","3067","Membership Dues","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"9400.00",
"2021","3159","Services Renewal","Services","Cascade Training Center","6755 NE Bennett Street, Suite 150","Hillsboro","OR","97124","2020-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"3080.40",
"2021","3231","eBooks - Microsoft Excel 2019 (Formulas & Functions; Data Analysis & Business Modeling","Goods","The Microsoft Press Store by Pearson",,,,,"2020-07-02T00:00:00.000",,"2020-07-09T00:00:00.000",,"71.98",
"2021","3230","Membership Dues Renewal","Services","AICPA Store","220 Leigh Farm Road","Durham","North Carolina","27707-8110","2020-08-01T00:00:00.000",,"2021-07-31T00:00:00.000",,"285.00",
"2021","3236","Renewal for 2020 GMEI Utility LEIs","Goods and Services","Business Entity Data B.V","Bernhardplein 200 1097 JB","Amsterdam",,,"2020-07-06T00:00:00.000",,"2021-07-15T00:00:00.000",,"273.00",
"2021","3242","Conference Registration","Services","WesPay","100 Bush Street","San Francisco","CA","94104","2020-07-07T00:00:00.000",,"2020-09-18T00:00:00.000",,"445.00",
"2021","3251","Training Materials","Services","Boson Software","25 Century Boulevard","Nashville","Tennessee","37214","2020-07-08T00:00:00.000",,"2020-08-31T00:00:00.000",,"255.00",
"2021","3249","Training Registration","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2020-07-08T00:00:00.000",,"2021-01-14T00:00:00.000",,"75.00",
"2021","3259","Training Registration","Services","NACHA","2550 Wasser Terrace, Suite 400","Herndon","VA","20171","2020-07-14T00:00:00.000",,"2020-12-01T00:00:00.000",,"230.00",
"2021","3253","IT Hardware & Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-07-10T00:00:00.000",,"2020-10-31T00:00:00.000",,"66518.40",
"2021","3274","2020-2021 Sponsorship","Services","Financial Beginnings Oregon",,,,,"2020-07-21T00:00:00.000",,"2021-07-20T00:00:00.000",,"20000.00",
"2021","3273","Nameplate and Base","Goods","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2020-07-20T00:00:00.000",,"2021-10-08T00:00:00.000",,"27.83",
"2021","3277","Oregon Save for Home Care Workers","Services","Oregon Health Authority (OHA)",,,,,"2020-07-22T00:00:00.000",,"2022-07-21T00:00:00.000",,"0.00",
"2021","3276","CR 2032 Batteries","Goods","Target","1000 Nicollet Mall","Minneapolis","MN","55403","2020-07-22T00:00:00.000",,"2020-07-22T00:00:00.000",,"6.99",
"2021","3288","Training Registration","Services","WesPay","100 Bush Street","San Francisco","CA","94104","2020-07-29T00:00:00.000",,"2020-07-30T00:00:00.000",,"179.00",
"2021","3295","IT Telework Bundle","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-08-03T00:00:00.000",,"2020-08-17T00:00:00.000",,"1799.62",
"2021","3292","IT Licenses","Services","Litera Microsystems","550 West Jackson Boulevard","Chicago","Illinois","60661","2020-07-31T00:00:00.000",,"2021-07-30T00:00:00.000",,"522.00",
"2021","3298","Publication Run","Services","Willamette Week","2220 NW Quimby St","Portland","OR","97210","2020-08-26T00:00:00.000",,"2020-09-21T00:00:00.000",,"1800.00",
"2021","4188","Custom Multi Factor Index","Services","MSCI","101 California Street","San Francisco","CA","94111","2021-05-18T00:00:00.000",,"2022-05-17T00:00:00.000",,"16529.24",
"2021","4113","P2F2 Membership","Services","P2F2","P.O. Box 33","Hilliard","OH","43026","2021-01-01T00:00:00.000",,"2021-12-31T00:00:00.000",,"200.00",
"2021","3912","Deposit Slips","Goods","Check Printing Co.","PO Box 4305","Portland","OR","97203","2021-06-24T00:00:00.000",,"2021-07-29T00:00:00.000",,"87.00",
"2021","3904","IT - Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-06-17T00:00:00.000",,"2021-06-30T00:00:00.000",,"34.60",
"2021","3898","IT - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-06-16T00:00:00.000",,"2021-06-30T00:00:00.000",,"408.00",
"2021","3894","IT - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-06-18T00:00:00.000",,"2021-06-30T00:00:00.000",,"172.16",
"2021","3886","Ergonomic IT Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-06-15T00:00:00.000",,"2021-07-31T00:00:00.000",,"24.37",
"2021","3885","Ergonomic IT Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-06-15T00:00:00.000",,"2021-07-31T00:00:00.000",,"7.16",
"2021","3858","IT Support & Maintenance","Services","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-06-04T00:00:00.000",,"2022-05-31T00:00:00.000",,"41328.68",
"2021","3854","Conference Registration","Services","National Association of Public Pension Attorneys","2410 Hyde Park Road Suite B","Jefferson City","MO","65109","2021-06-22T00:00:00.000",,"2021-06-24T00:00:00.000",,"499.00",
"2021","3851","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-06-03T00:00:00.000",,"2021-06-17T00:00:00.000",,"34.60",
"2021","3845","Office Supplies","Goods","Bureau of Labor and Industries","800 NE Oregon St., Suite 1045","Portland",,"97232","2021-06-02T00:00:00.000",,"2021-07-31T00:00:00.000",,"51.00",
"2021","3839","Office Furniture","Goods","Harris WorkSystems","11530 Southwest Tiedeman Avenue","Tigard","Oregon","97223","2021-05-27T00:00:00.000",,"2021-07-31T00:00:00.000",,"562.10",
"2021","3835","Professional Services","Services","Barbier International",,,,,"2021-05-28T00:00:00.000",,"2021-07-15T00:00:00.000",,"23.60",
"2021","3832","OAGITM Renewal 6/30/21 - 7/01/22","Services","Oregon Assoc of Govt IT Management","4676 Commercial St. SE PMB 482","Salem","OR","97302","2021-05-24T00:00:00.000",,"2022-07-01T00:00:00.000",,"100.00",
"2021","3831","IT Database","Services","Thomson Reuters","3 Times Square","New York","NY","10036","2021-05-21T00:00:00.000",,"2024-05-21T00:00:00.000",,"6948.00",
"2021","1651","MS Office 365 Renewal","Goods","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2019-03-01T00:00:00.000","2020-07-01T00:00:00.000","2022-02-28T00:00:00.000","2021-02-28T00:00:00.000","525612.93","4549.60"
"2021","3812","PC-Law Time Matters","Services","Carahsoft Technology Corporation","1860 Michael Faraday Drive, Suite 100","Reston","VA","20190","2021-01-01T00:00:00.000",,"2021-12-31T00:00:00.000",,"5000.00",
"2021","3794","Career Builder - IA2, Risk and Research","Services","CareerBuilder",,,,,"2021-05-04T00:00:00.000",,"2021-06-04T00:00:00.000",,"384.00",
"2021","3791","Office Furniture & Services","Goods and Services","PacificWRO","825 NE Multnomah, Suite 270","Portland","OR","97232","2021-05-04T00:00:00.000",,"2021-07-31T00:00:00.000",,"48201.81",
"2021","3784","IT Software","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2021-05-01T00:00:00.000",,"2022-04-30T00:00:00.000",,"19854.26",
"2021","3776","IT Software Upgrade","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2021-04-30T00:00:00.000",,"2022-02-28T00:00:00.000",,"6529.16",
"2021","3769","IT Hardware & Licenses","Goods and Services","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-06-30T00:00:00.000",,"2024-06-30T00:00:00.000",,"37373.09",
"2021","3766","Office Supplies","Goods","Oregon Department of Justice","530 Center St NE","Salem","OR","97301","2021-04-28T00:00:00.000",,"2021-05-31T00:00:00.000",,"65.00",
"2021","3208","License Renewal","Services","Oregon Board of Accountancy","200 Hawthorne Ave SE","Salem","OR","97301","2020-07-01T00:00:00.000",,"2022-06-30T00:00:00.000",,"255.00",
"2021","3744","IT - Network Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-04-14T00:00:00.000",,"2021-04-28T00:00:00.000",,"4149.54",
"2021","3740","IT Hardware & Peripheal","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-04-12T00:00:00.000",,"2021-06-30T00:00:00.000",,"13590.20",
"2021","3739","Career Builder - Job Posting Outreach Manager","Services","CareerBuilder",,,,,"2021-04-12T00:00:00.000",,"2021-05-12T00:00:00.000",,"384.00",
"2021","3732","Sierra Springs March 2021 Water Service Invoice","Services","Sierra Springs","4050 Fairview Industrial Dr SE","Salem","OR","97302","2021-04-02T00:00:00.000",,"2021-04-12T00:00:00.000",,"9.50",
"2021","3731","StrengthsFinder 2.0 Books (x4)","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2021-04-02T00:00:00.000",,"2021-04-13T00:00:00.000",,"66.24",
"2021","3725","Office Services","Services","Suddath Relocation Systems of Oregon, LLC","9611 NE Sunderland Ave","Portland","OR","97211","2021-04-01T00:00:00.000",,"2022-05-31T00:00:00.000",,"143926.00",
"2021","3723","IT Software Updates & Support","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2021-05-29T00:00:00.000",,"2022-04-30T00:00:00.000",,"33.60",
"2021","3199","IT Software Support & Maintenance","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2020-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"10335.07",
"2021","3716","IT - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-03-24T00:00:00.000",,"2021-04-07T00:00:00.000",,"7016.36",
"2021","3708","Auctioneering Services","Services","Moore Auctioneering, LLC","2290 Sage Road","Medford","OR","97501","2020-10-08T00:00:00.000",,"2022-12-31T00:00:00.000",,"50000.00",
"2021","3701","Membership Dues Renewal","Services","Association of Government Accountants (AGA) Portland Chapter","1234 East Burnside","Portland","OR","97204","2021-04-01T00:00:00.000",,"2022-03-31T00:00:00.000",,"105.00",
"2021","3695","NICUSA","Services","NICUSA",,,,,"2021-03-15T00:00:00.000",,"2025-06-30T00:00:00.000",,"0.00",
"2021","3693","Training Registration","Services","CPECredit.com","5701 E Hillsborough Avenue","Tampa","FL","33610","2021-03-11T00:00:00.000",,"2021-03-22T00:00:00.000",,"38.95",
"2021","3688","Membership Dues Renewal","Services","Pacific Pension & Investment Institute","465 California St, Ste 610","San Francisco","CA","94104","2021-04-01T00:00:00.000",,"2022-03-31T00:00:00.000",,"12000.00",
"2021","3683","IT Software as a Service","Goods","eSkill US","73 Princeton Street, Suite 213","North Chelmsford","MA","1863","2021-03-08T00:00:00.000",,"2023-03-07T00:00:00.000",,"850.00",
"2021","3244","Membership Dues Renewal","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2020-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"350.00",
"2021","3669","Training Registration","Services","International Centre for Pension Management",,,,,"2021-06-01T00:00:00.000",,"2021-06-22T00:00:00.000",,"6000.00",
"2021","3661","2021 Sponsorship","Services","Junior Achievement",,,,,"2021-02-24T00:00:00.000",,"2021-06-11T00:00:00.000",,"10000.00",
"2021","3656","Professional Diversity Network - Job Posting","Services","Professional Diversity Network",,,,,"2021-02-23T00:00:00.000",,"2021-03-23T00:00:00.000",,"495.00",
"2021","3652","Subscription Dues","Goods","PE Hub",,,,,"2021-02-23T00:00:00.000",,"2022-02-22T00:00:00.000",,"7182.00",
"2021","3649","Conference Registration","Services","Oregon Government Finance Officer Association (OGFOA)","P.O. Box 995","Canby","Oregon","97013","2021-03-08T00:00:00.000",,"2021-03-09T00:00:00.000",,"225.00",
"2021","3646","IT Service Subscription","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2021-04-01T00:00:00.000",,"2022-03-31T00:00:00.000",,"5014.35",
"2021","3645","Membership Dues","Services","National Association of State Auditors, Comptrollers and Treasurers","449 Lewis Hargett Circle","Lexington","KY","40503","2020-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"4600.00",
"2021","3260","IT Licenses","Services","Litera Microsystems","550 West Jackson Boulevard","Chicago","Illinois","60661","2020-07-14T00:00:00.000",,"2021-07-13T00:00:00.000",,"870.00",
"2021","3634","IT Hardware","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-02-11T00:00:00.000",,"2021-03-30T00:00:00.000",,"13266.40",
"2021","3630","Job Posting - Government Finance Officers Association","Services","Government Finance Officers Association","203 N LaSalle Street","Chicago","IL","60601","2021-02-09T00:00:00.000",,"2021-03-10T00:00:00.000",,"500.00",
"2021","3627","Sierra Springs February 2021 Service Invoice","Services","Sierra Springs","4050 Fairview Industrial Dr SE","Salem","OR","97302","2021-02-05T00:00:00.000",,"2021-02-12T00:00:00.000",,"9.50",
"2021","3615","Training Registration","Services","National Council of Real Estate Investment Fiduciaries","200 East Randolph Street, Suite 5135","Chicago","IL","60601","2021-02-02T00:00:00.000",,"2021-12-31T00:00:00.000",,"2640.00",
"2021","3613","CFA Institute - Investment Officer","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2021-01-28T00:00:00.000",,"2021-02-28T00:00:00.000",,"395.00",
"2021","3609","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-01-28T00:00:00.000",,"2021-02-11T00:00:00.000",,"25.86",
"2021","3608","IT Computer Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-01-28T00:00:00.000",,"2021-02-11T00:00:00.000",,"1531.02",
"2021","3303","Application Fee","Services","Oregon Secretary of State","255 Capitol St NE, Suite 180","Salem","OR","97310","2020-08-07T00:00:00.000",,"2020-08-31T00:00:00.000",,"40.00",
"2021","3596","Portland Business Journal Digital Subscription Renewal","Services","Portland Business Journal","851 SW Sixth Ave., Suite 500","Portland","OR","97204","2021-01-18T00:00:00.000",,"2022-01-18T00:00:00.000",,"130.00",
"2021","3589","Services","Goods and Services","1099Express.com","512 Woodlake Dr,","McQueeney","TX","78123","2021-01-21T00:00:00.000",,"2021-03-31T00:00:00.000",,"44.48",
"2021","3587","IT Hardware","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-01-21T00:00:00.000",,"2024-01-21T00:00:00.000",,"30283.04",
"2021","3580","Portland Tribune/Pamplin Media Group Digital Subscription","Goods and Services","Portland Tribune","6605 Southeast Lake Road","Portland","Oregon","97222","2021-01-11T00:00:00.000",,"2022-01-11T00:00:00.000",,"79.00",
"2021","3578","Training Registration","Services","Willamette University","900 State Street","Salem","Oregon","97301","2021-02-05T00:00:00.000",,"2021-02-26T00:00:00.000",,"390.00",
"2021","3574","IT - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-01-06T00:00:00.000",,"2021-01-20T00:00:00.000",,"1702.40",
"2021","3573","Training Registration","Services","Willamette University","900 State Street","Salem","Oregon","97301","2021-02-05T00:00:00.000",,"2021-02-26T00:00:00.000",,"390.00",
"2021","3302","5-Part Printed Binder Tabs","Goods","DAS Publishing & Distribution","550 Airport Rd SE","Salem","Oregon","97301","2020-08-06T00:00:00.000",,"2020-10-13T00:00:00.000",,"185.00",
"2021","3562","Membership Dues","Services","National Institute for Public Procurement","2411 Dulles Corner Park Suite 350","Herndon","VA","20171","2021-04-01T00:00:00.000",,"2022-03-31T00:00:00.000",,"280.00",
"2021","3559","Office Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2020-12-22T00:00:00.000",,"2021-01-10T00:00:00.000",,"25.30",
