"division","classification","position","title","_07_31_15","_08_31_15","_09_30_15","_10_31_15","_11_30_15","_12_31_15","_01_31_16","_02_29_16","_03_31_16","_04_30_16","_05_31_16","_06_30_16","_07_31_16","_08_31_16","_09_30_16","_10_31_16","_11_30_16","_12_31_16","_01_31_17","_02_28_17","_03_31_17","_04_30_17","_05_31_17","_06_30_17","total"
"Administration","Information Systems Specialist 7","1503014","DENTAL INSURANCE",,,,,,,"93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","88.91","88.91","88.91","88.91","88.91","88.91","88.91","1646.47"
"Administration","Information Systems Specialist 7","1503014","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","40.32"
"Administration","Information Systems Specialist 7","1503014","HEALTH INSURANCE",,,,,,,"1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1225.23","1225.23","1225.23","1225.23","1225.23","1225.23","1225.23","21829.19"
"Administration","Information Systems Specialist 7","1503014","PERS PENSION OBLIGATION BOND PAYMENT",,,,"366.02","323.14","296.40","335.16","311.58","335.16","316.41","335.16","335.16","335.16","349.46","350.82","350.82","350.58","319.48","327.15","360.48","347.06","360.48","360.48","360.48","7126.64"
"Administration","Information Systems Specialist 7","1503014","PERS RETIREMENT",,,,"1053.27","1038.35","952.43","1076.98","1001.21","1076.98","1016.72","1076.98","1076.98","1076.98","1122.93","1127.30","1127.30","1126.53","1026.59","1051.25","1158.34","1115.22","1158.34","1158.34","1158.34","22777.36"
"Administration","Information Systems Specialist 7","1503014","REGULAR EMPLOYEES SALARY",,,,"5463.00","5385.61","4939.97","5586.00","5192.99","5586.00","5273.45","5586.00","5586.00","5586.00","5824.31","5847.00","5847.00","5843.01","5324.59","5452.60","6008.00","5784.33","6008.00","6008.00","6008.00","118139.86"
"Administration","Information Systems Specialist 7","1503014","SOCIAL SECURITY & MEDICARE",,,,"417.92","411.99","377.91","423.18","393.11","423.18","399.27","423.18","423.18","423.18","441.41","443.14","443.15","441.16","398.15","407.93","450.42","433.32","450.43","450.42","450.42","8926.05"
"Administration","Information Systems Specialist 7","1503014","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.70","2.04","2.16","2.31","2.16","2.86","2.31","2.72","2.81","2.04","2.70","2.26","2.25","2.04","2.04","2.14","2.36","2.58","1.70","1.91","1.89","47.98"
"Administration","Information Systems Specialist 7","1503014","Total","0.00","0.00","0.00","7304.83","7163.05","6570.79","8724.38","8201.80","8724.93","8308.91","8724.79","8724.88","8724.11","9041.56","9071.27","9071.27","9064.07","8387.86","8558.08","9296.61","8999.52","9295.96","9296.16","9296.14","180550.97"
"Administration","Information Systems Specialist 7","4123409","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","12.87"
"Administration","Information Systems Specialist 7","4123409","DENTAL INSURANCE",,,,,,,,,,,,"115.57","115.57","115.57","115.57","115.57","115.57","132.36","132.36","132.36","132.36","132.36","132.36","132.36","1619.94"
"Administration","Information Systems Specialist 7","4123409","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","24.96"
"Administration","Information Systems Specialist 7","4123409","HEALTH INSURANCE",,,,,,,,,,,,"1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1532.32","1532.32","1532.32","1532.32","1532.32","1532.32","1532.32","18517.00"
"Administration","Information Systems Specialist 7","4123409","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,"441.42","441.42","441.42","441.42","441.42","441.42","453.54","453.54","453.54","472.80","495.18","495.18","495.18","5967.48"
"Administration","Information Systems Specialist 7","4123409","PERS RETIREMENT",,,,,,,,,,,,"1418.43","1418.43","1418.43","1418.43","1418.43","1418.43","1457.38","1457.38","1457.38","1519.26","1591.18","1591.18","1591.18","19175.52"
"Administration","Information Systems Specialist 7","4123409","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","42.25"
"Administration","Information Systems Specialist 7","4123409","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,"7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7559.00","7559.00","7559.00","7880.00","8253.00","8253.00","8253.00","99458.00"
"Administration","Information Systems Specialist 7","4123409","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,"551.78","551.77","551.77","551.78","551.76","551.78","566.48","566.48","566.49","591.03","619.58","619.56","619.58","7459.84"
"Administration","Information Systems Specialist 7","4123409","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,"2.94","1.90","2.69","2.43","2.90","2.40","2.43","2.47","2.47","2.80","1.80","1.72","1.98","30.93"
"Administration","Information Systems Specialist 7","4123409","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11191.76","11190.71","11191.50","11191.25","11191.70","11191.22","11709.67","11709.71","11709.72","12136.73","12631.58","12631.48","12631.76","152308.79"
"Administration","Information Systems Specialist 7","49730142","SOCIAL SECURITY & MEDICARE","455.48","455.48","472.22",,,,,,,,,,,,,,,,,,,,,,"1383.18"
"Administration","Information Systems Specialist 7","4213411","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97",,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99",,,"0.95","0.95","0.95","0.95","0.95","0.95","19.50"
"Administration","Information Systems Specialist 7","4213411","DENTAL INSURANCE","83.57","83.57","83.57",,,"104.42","104.42","104.42","104.42","104.42","104.42","104.42","104.42","104.42","104.42","104.42",,,"58.68","58.68","58.68","58.68","58.68","58.68","1751.41"
"Administration","Information Systems Specialist 7","4213411","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92",,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92",,,"1.92","1.92","1.92","1.92","1.92","1.92","38.40"
"Administration","Information Systems Specialist 7","4213411","HEALTH INSURANCE","899.41","899.41","899.41",,,"1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00",,,"875.16","875.16","875.16","875.16","875.16","875.16","21919.19"
"Administration","Information Systems Specialist 7","4213411","PERS PENSION OBLIGATION BOND PAYMENT","482.07","482.07","482.07",,,"289.81","350.82","350.82","350.82","350.82","350.82","350.82","350.82","350.82","368.36","175.41",,,,"358.76","328.86","328.86","328.86","328.86","6760.55"
"Administration","Information Systems Specialist 7","4213411","PERS RETIREMENT","957.65","957.65","957.65",,,"642.89","778.24","778.24","778.24","778.24","778.24","778.24","778.24","778.24","817.15","389.12",,,,"795.84","729.52","729.52","729.52","729.52","14661.95"
"Administration","Information Systems Specialist 7","4213411","REGULAR EMPLOYEES SALARY","7195.00","7195.00","7195.00",,,"4830.13","5847.00","5847.00","5847.00","5847.00","5847.00","5847.00","5847.00","5847.00","5847.00","2784.29",,,"498.27","5481.00","5481.00","5481.00","5481.00","5481.00","109725.69"
"Administration","Information Systems Specialist 7","4213411","SOCIAL SECURITY & MEDICARE","549.43","549.43","549.42",,,"364.07","446.36","445.11","445.09","445.10","445.09","445.11","445.09","445.10","467.46","221.44",,,"34.35","415.53","415.08","415.07","415.07","415.08","8373.48"
"Administration","Information Systems Specialist 7","4213411","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,"292.35","139.21",,,,,,,,,"431.56"
"Administration","Information Systems Specialist 7","4213411","WORKERS' BENEFIT FUND ASSESSMENT","2.55","2.81","2.41",,,"2.31","2.09","2.72","3.13","2.86","2.86","2.31","2.31","2.80","2.79","1.36",,,"0.27","2.58","3.13","1.92","2.19","2.04","47.44"
"Administration","Information Systems Specialist 7","4213411","Total","10172.57","10172.83","10172.42","0.00","0.00","7506.54","8801.84","8801.22","8801.61","8801.35","8801.34","8800.81","8800.79","8801.29","9172.44","5088.16","0.00","0.00","1469.60","7990.42","7894.30","7893.08","7893.35","7893.21","163729.17"
"Administration","Information Systems Specialist 7","4213414","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 7","4213414","DENTAL INSURANCE","81.84","81.84","81.84","81.84","81.84","80.93","80.93","80.93","80.93","80.93","80.93","80.93","80.93","80.93","80.93","80.93","80.93","63.51","63.51","63.51","63.51","63.51","63.51","63.51","1824.93"
"Administration","Information Systems Specialist 7","4213414","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 7","4213414","HEALTH INSURANCE","1009.23","1009.23","1009.23","1009.23","1009.23","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","875.16","875.16","875.16","875.16","875.16","875.16","875.16","23744.67"
"Administration","Information Systems Specialist 7","4213414","PERS PENSION OBLIGATION BOND PAYMENT","482.07","482.07","482.07","482.07","431.70","441.42","441.42","441.42","441.42","441.42","441.42","441.42","441.42","441.42","463.49","463.49","463.49","476.22","476.22","476.22","476.22","476.22","476.22","476.22","11056.77"
"Administration","Information Systems Specialist 7","4213414","PERS RETIREMENT","957.65","957.65","957.65","957.65","957.65","979.22","979.22","979.22","979.22","979.22","979.22","979.22","979.22","979.22","1028.18","1028.18","1028.18","1056.41","1056.41","1056.41","1056.41","1056.41","1056.41","1056.41","24080.64"
"Administration","Information Systems Specialist 7","4213414","REGULAR EMPLOYEES SALARY","7195.00","7195.00","7195.00","7195.00","7195.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","177172.00"
"Administration","Information Systems Specialist 7","4213414","SOCIAL SECURITY & MEDICARE","542.38","542.39","542.38","542.39","542.38","554.63","554.63","554.63","554.62","554.64","554.62","554.63","554.63","554.63","582.77","582.77","582.77","599.76","599.76","599.76","599.76","599.76","599.76","599.76","13650.21"
"Administration","Information Systems Specialist 7","4213414","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,"367.85","367.85","367.85","377.95","377.95","377.95","377.95","377.95","377.95","377.95","3749.20"
"Administration","Information Systems Specialist 7","4213414","WORKERS' BENEFIT FUND ASSESSMENT","2.94","2.04","2.79","2.92","2.33","2.84","2.20","2.70","3.04","2.28","2.84","2.96","2.11","3.01","2.62","2.81","2.46","0.96","2.53","2.56","3.06","1.92","1.88","2.07","59.87"
"Administration","Information Systems Specialist 7","4213414","Total","10273.98","10273.09","10273.83","10273.97","10223.00","10466.61","10465.97","10466.47","10466.80","10466.06","10466.60","10466.73","10465.88","10466.78","10933.41","10933.60","10933.25","11011.84","11013.41","11013.44","11013.94","11012.80","11012.76","11012.95","255407.17"
"Administration","Information Systems Specialist 7","4213420","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","23.56"
"Administration","Information Systems Specialist 7","4213420","DENTAL INSURANCE","97.71","97.71","97.71","97.71","97.71","101.76","101.76","101.76","101.76","101.76","101.76","101.76","101.76","101.76","101.76","101.76","101.76","122.16","122.16","122.16","122.16","122.16","122.16","122.16","2564.79"
"Administration","Information Systems Specialist 7","4213420","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 7","4213420","HEALTH INSURANCE","1259.63","1259.63","1259.63","1259.63","1259.63","1343.12","1343.12","1343.12","1343.12","1343.12","1343.12","1343.12","1343.12","1343.12","1343.12","1343.12","1343.12","1586.89","1586.89","1586.89","1586.89","1586.89","1586.89","1586.89","33523.82"
"Administration","Information Systems Specialist 7","4213420","PERS PENSION OBLIGATION BOND PAYMENT","482.07","482.07","482.07","482.07","431.70","441.42","441.42","441.42","441.42","441.42","441.42","441.42","441.42","441.42","441.42","441.42","441.42","453.54","453.54","453.54","453.54","453.54","453.54","453.54","10831.80"
"Administration","Information Systems Specialist 7","4213420","PERS RETIREMENT","957.65","957.66","957.65","957.65","957.65","979.22","979.22","979.22","979.22","979.22","979.22","979.22","979.22","979.22","979.22","979.22","979.22","1006.10","1006.10","1006.10","1006.10","1006.10","1006.10","1006.10","23581.60"
"Administration","Information Systems Specialist 7","4213420","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","78.00"
"Administration","Information Systems Specialist 7","4213420","REGULAR EMPLOYEES SALARY","7195.00","7195.00","7195.00","7195.00","7195.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","177172.00"
"Administration","Information Systems Specialist 7","4213420","SOCIAL SECURITY & MEDICARE","522.63","522.64","522.63","522.64","522.63","539.38","539.38","539.38","539.38","539.38","539.37","539.39","539.37","539.39","539.37","539.38","539.38","553.26","553.26","553.26","553.25","553.26","553.27","553.25","12958.53"
"Administration","Information Systems Specialist 7","4213420","WORKERS' BENEFIT FUND ASSESSMENT","1.77","2.66","2.72","2.80","1.72","2.82","2.52","2.36","2.90","2.28","2.65","2.82","2.19","1.97","2.16","2.50","2.44","2.20","2.48","2.28","2.62","1.75","1.98","1.92","56.51"
"Administration","Information Systems Specialist 7","4213420","Total","10522.58","10523.49","10523.53","10523.62","10472.16","10770.88","10770.58","10770.42","10770.96","10770.34","10770.70","10770.89","10770.24","10770.04","10770.21","10770.56","10770.50","11289.31","11289.59","11289.39","11289.72","11288.86","11289.10","11289.02","260836.69"
"Administration","Information Systems Specialist 7","4973002","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 7","4973002","DENTAL INSURANCE","86.94","86.94","86.94","86.94","86.94","85.97","85.97","85.97","85.97","85.97","85.97","85.97","85.97","85.97","85.97","85.97","85.97","82.14","82.14","82.14","82.14","82.14","82.14","82.14","2041.32"
"Administration","Information Systems Specialist 7","4973002","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 7","4973002","HEALTH INSURANCE","1160.53","1160.53","1160.53","1160.53","1160.53","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1225.23","1225.23","1225.23","1225.23","1225.23","1225.23","1225.23","28836.62"
"Administration","Information Systems Specialist 7","4973002","PERS PENSION OBLIGATION BOND PAYMENT","482.07","482.07","482.07","482.07","431.70","441.42","441.42","441.42","441.42","441.42","441.42","441.42","441.42","441.42","463.49","463.49","463.49","476.22","476.22","476.22","476.22","476.22","476.22","476.22","11056.77"
"Administration","Information Systems Specialist 7","4973002","PERS RETIREMENT","957.65","957.65","957.65","957.65","957.65","979.22","979.22","979.22","979.22","979.22","979.22","979.22","979.22","979.22","1028.18","1028.18","1028.18","1056.41","1056.41","1056.41","1056.41","1056.41","1056.41","1056.41","24080.64"
"Administration","Information Systems Specialist 7","4973002","REGULAR EMPLOYEES SALARY","7195.00","7195.00","7195.00","7195.00","7195.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7357.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","177172.00"
"Administration","Information Systems Specialist 7","4973002","SOCIAL SECURITY & MEDICARE","541.76","541.75","541.76","541.76","541.75","553.97","553.98","553.98","553.97","553.98","553.97","553.98","553.98","553.97","582.11","582.12","582.11","598.28","598.27","598.28","598.27","598.27","598.28","598.28","13628.83"
