"division","classification","position","title","_07_31_17","_08_31_17","_09_30_17","_10_31_17","_11_30_17","_12_31_17","_01_31_18","_02_28_18","_03_31_18","_04_30_18","_05_31_18","_06_30_18","_07_31_18","_08_31_18","_09_31_18","_10_31_18","_11_30_18","_12_31_18","_01_31_19","feb2019","a3_31_2019","_4_30_2019","a05_31_19","_6_30_2019"
"Administration","Information Systems Specialist 7","0031836","REGULAR EMPLOYEES SALARY",,,,"5461.82","6008.00","6008.00","6008.00","6008.00","6008.00","2536.18",,"2852.14","6655.00","6655.00","6655.00","6655.00","6655.00","6655.00","7635.00","8174.00","8174.00","8174.00","8174.00","8174.00"
"Administration","Information Systems Specialist 7","0031836","SOCIAL SECURITY & MEDICARE",,,,"414.91","456.71","456.69","456.68","456.70","456.69","194.01",,"218.19","510.31","510.32","510.32","510.31","510.32","510.05","585.02","626.25","626.26","626.26","626.25","626.25"
"Administration","Information Systems Specialist 7","0031836","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.24","2.13","2.24","2.35","2.10","2.06","0.34",,"1.01","1.91","2.21","2.13","2.46","2.13","1.90","2.00","1.80","1.97","2.11","1.67","1.10"
"Administration","Information Systems Specialist 7","0065160","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95",,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85",,,"0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 7","0065160","DENTAL INSURANCE","58.68","58.68","58.68","58.68","58.68",,"158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","163.53",,,"51.97","51.97","51.97","51.97"
"Administration","Information Systems Specialist 7","0065160","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,,"2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 7","0065160","HEALTH INSURANCE","875.16","875.16","875.16","875.16","875.16",,"1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1969.27",,,"700.21","700.21","700.21","700.21"
"Administration","Information Systems Specialist 7","0065160","PERS PENSION OBLIGATION BOND PAYMENT","328.86","328.86","345.30","345.30","340.59","169.47","355.88","355.88","355.88","355.88","355.88","359.41","359.41","359.41","359.41","359.41","359.41","367.41",,,,,,
"Administration","Information Systems Specialist 7","0065160","PERS RETIREMENT","919.71","919.71","965.69","965.69","921.79","458.65","963.17","963.17","963.17","963.17","963.17","972.74","972.74","972.74","972.74","972.74","972.74","994.39",,,,,,
"Administration","Information Systems Specialist 7","0065160","REGULAR EMPLOYEES SALARY","5481.00","5481.00","5481.00","5481.00","5231.87","2733.33","5740.00","5740.00","5740.00","5740.00","5740.00","5797.00","5797.00","5797.00","5797.00","5797.00","5797.00","5926.04",,,"640.19","6722.00","6722.00","6722.00"
"Administration","Information Systems Specialist 7","0065160","SOCIAL SECURITY & MEDICARE","415.07","415.08","436.03","436.04","416.03","209.10","429.26","429.26","429.25","429.26","429.26","433.62","433.62","433.61","433.62","433.62","433.62","442.98",,,"48.39","510.21","510.20","510.22"
"Administration","Information Systems Specialist 7","0065160","WORK OUT OF CLASS & LEADWORK",,,"274.05","274.05","261.59",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 7","0065160","WORKERS' BENEFIT FUND ASSESSMENT","1.82","2.11","2.07","2.46","1.96","0.90","2.10","1.86","2.24","2.23","2.35","1.90","1.63","2.09","1.86","2.46","1.89","1.95",,,"0.19","2.11","2.13","2.04"
"Administration","Information Systems Specialist 7","0028233","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Information Systems Specialist 7","0028233","DENTAL INSURANCE","63.51","63.51","63.51","63.51","63.51","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","52.74","52.74","52.74","52.74","52.74","52.74","52.74"
"Administration","Information Systems Specialist 7","0028233","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 7","0028233","HEALTH INSURANCE","875.16","875.16","875.16","875.16","875.16","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","755.66","755.66","755.66","755.66","755.66","755.66","755.66"
"Administration","Information Systems Specialist 8","0005527","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 7","0028233","PERS PENSION OBLIGATION BOND PAYMENT","476.22","476.22","476.22","476.22","492.09","492.09","492.09","492.09","492.09","492.09","492.09","497.04","497.04","497.04","497.04","497.04","497.04","497.04","497.04","532.13","532.13","532.13","532.13","532.13"
"Administration","Information Systems Specialist 7","0028233","PERS RETIREMENT","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1345.22","1345.22","1345.22","1345.22","1345.22","1345.22","1345.22","1345.22","925.22","925.22","925.22","925.22","1265.95"
"Administration","Information Systems Specialist 7","0028233","REGULAR EMPLOYEES SALARY","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7635.00","7635.00","7635.00","7635.00","7635.00","7635.00","7635.00","7635.00","8174.00","8174.00","8174.00","8174.00","8174.00"
"Administration","Information Systems Specialist 7","0028233","SOCIAL SECURITY & MEDICARE","599.76","599.75","599.76","599.76","599.76","600.40","600.40","600.41","600.40","600.40","600.40","606.51","606.51","606.51","606.51","606.51","606.50","606.39","606.38","649.69","649.68","649.69","649.68","649.69"
"Administration","Information Systems Specialist 7","0028233","WORK OUT OF CLASS & LEADWORK","377.95","377.95","377.95","377.95","377.95","377.95","377.95","377.95","377.95","377.95","377.95","381.75","381.75","381.75","381.75","381.75","381.75","381.75","381.75","408.70","408.70","408.70","408.70","408.70"
"Administration","Information Systems Specialist 7","0028233","WORKERS' BENEFIT FUND ASSESSMENT","1.88","1.64","2.11","2.42","1.54","2.02","2.35","1.96","2.45","1.96","2.36","2.17","1.90","1.99","1.88","2.22","2.12","2.13","1.98","0.46","1.42","2.11","2.11","1.82"
"Administration","Information Systems Specialist 7","0009851","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 7","0009851","DENTAL INSURANCE","122.16","122.16","122.16","122.16","122.16","135.75","135.75","135.75","135.75","135.75","135.75","135.75","135.75","135.75","135.75","135.75","135.75","140.35","140.35","140.35","140.35","140.35","140.35","140.35"
"Administration","Information Systems Specialist 7","0009851","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 7","0009851","HEALTH INSURANCE","1586.89","1586.89","1586.89","1586.89","1586.89","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1890.58","1890.58","1890.58","1890.58","1890.58","1890.58","1890.58"
"Administration","Information Systems Specialist 7","0009851","PERS PENSION OBLIGATION BOND PAYMENT","453.54","453.54","453.54","453.54","468.66","468.66","468.66","468.66","468.66","468.66","468.66","473.37","473.37","473.37","473.37","473.37","473.37","473.37","473.37","506.79","506.79","506.79","506.79","506.79"
"Administration","Information Systems Specialist 7","0009851","PERS RETIREMENT","1268.40","1268.40","1268.40","1268.40","1268.40","1268.40","1268.40","1268.40","1268.40","1268.40","4470.39","1820.18","1820.18","1820.18","1820.18","1820.18","1820.18","1820.18","1820.18","1458.24","1458.24","1458.24","1458.24","1733.71"
"Administration","Information Systems Specialist 7","0009851","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 7","0009851","REGULAR EMPLOYEES SALARY","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7635.00","7635.00","7635.00","7635.00","7635.00","7635.00","7635.00","7635.00","8174.00","8174.00","8174.00","8174.00","8174.00"
"Administration","Information Systems Specialist 7","0009851","SOCIAL SECURITY & MEDICARE","553.26","553.25","553.27","553.26","553.25","552.95","552.96","552.94","552.96","552.95","552.96","558.76","558.77","558.77","558.76","558.77","558.77","557.96","557.95","599.19","599.19","599.19","599.19","599.19"
"Administration","Information Systems Specialist 7","0009851","WORKERS' BENEFIT FUND ASSESSMENT","1.76","1.33","1.53","2.13","2.11","2.13","2.13","2.13","2.23","2.05","2.10","2.10","1.96","1.90","1.95","2.10","1.29","1.41","1.85","1.59","1.44","1.83","1.77","1.52"
"Administration","Information Systems Specialist 7","0024419","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 7","0024419","DENTAL INSURANCE","82.14","82.14","82.14","82.14","82.14","84.65","84.65","84.65","84.65","84.65","84.65","84.65","49.81","49.81","49.81","49.81","49.81","50.80","50.80","50.80","50.80","50.80","50.80","50.80"
"Administration","Information Systems Specialist 7","0024419","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 7","0024419","HEALTH INSURANCE","1225.23","1225.23","1225.23","1225.23","1225.23","674.54","674.54","674.54","674.54","674.54","674.54","674.54","674.54","674.54","674.54","674.54","674.54","694.29","694.29","694.29","694.29","694.29","694.29","694.29"
"Administration","Information Systems Specialist 7","0024419","PERS PENSION OBLIGATION BOND PAYMENT","476.22","476.22","476.22","476.22","492.09","492.09","492.09","492.09","492.09","492.09","492.09","497.04","497.04","497.04","497.04","497.04","497.04","497.04","497.04","532.13","532.13","532.13","532.13","532.13"
"Administration","Information Systems Specialist 7","0024419","PERS RETIREMENT","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1331.82","1345.22","1345.22","1345.22","1345.22","1345.22","1345.22","1345.22","1345.22","925.22","925.22","925.22","925.22","1265.95"
"Administration","Information Systems Specialist 7","0024419","REGULAR EMPLOYEES SALARY","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7559.00","7635.00","7635.00","7635.00","7635.00","7635.00","7635.00","7635.00","7635.00","8174.00","8174.00","8174.00","8174.00","8174.00"
"Administration","Information Systems Specialist 7","0024419","SOCIAL SECURITY & MEDICARE","598.27","598.28","598.28","598.26","598.28","602.96","602.95","602.96","602.95","602.96","602.95","609.07","609.08","609.09","609.08","609.09","609.09","609.07","609.07","652.37","652.36","652.37","652.37","652.37"
"Administration","Information Systems Specialist 7","0024419","WORK OUT OF CLASS & LEADWORK","377.95","377.95","377.95","377.95","377.95","377.95","377.95","377.95","377.95","377.95","377.95","381.75","381.75","381.75","381.75","381.75","381.75","381.75","381.75","408.70","408.70","408.70","408.70","408.70"
"Administration","Information Systems Specialist 7","0024419","WORKERS' BENEFIT FUND ASSESSMENT","1.54","1.54","1.90","2.13","2.13","2.24","1.90","2.13","2.23","2.02","1.76","2.16","1.53","1.71","1.62","2.24","1.96","2.05","1.92","1.63","1.92","1.82","2.11","1.44"
"Administration","Supported Employment Worker","0057259","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,"1477.12",,,,
"Administration","Information Systems Specialist 8","0005527","DENTAL INSURANCE","109.19","109.19","109.19","109.19","109.19","107.79","107.79","107.79","107.79","107.79","107.79","107.79","107.79","107.79","107.79","107.79","107.79","109.94","109.94","109.94","109.94","109.94","109.94","109.94"
"Administration","Information Systems Specialist 8","0005527","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 8","0005527","HEALTH INSURANCE","1264.16","1264.16","1264.16","1264.16","1264.16","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1368.12","1368.12","1368.12","1368.12","1368.12","1368.12","1368.12"
"Administration","Information Systems Specialist 8","0005527","PERS PENSION OBLIGATION BOND PAYMENT","495.18","495.18","495.18","495.18","511.69","511.69","511.69","511.69","511.69","511.69","511.69","516.83","516.83","516.83","516.83","516.83","516.83","516.83","516.83","553.29","553.29","553.29","553.29","553.29"
"Administration","Information Systems Specialist 8","0005527","PERS RETIREMENT","1967.52","1967.52","1967.52","1967.52","1967.52","1967.52","1967.52","1967.52","1967.52","1967.52","1967.52","1987.30","1987.30","1987.30","1987.30","1987.30","1987.30","1987.30","1987.30","1592.04","1592.04","1592.04","1592.04","1892.78"
"Administration","Information Systems Specialist 8","0005527","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 8","0005527","REGULAR EMPLOYEES SALARY","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8924.00","8924.00","8924.00","8924.00","8924.00"
"Administration","Information Systems Specialist 8","0005527","SOCIAL SECURITY & MEDICARE","619.11","619.11","619.11","619.11","619.11","608.26","608.26","608.26","608.26","608.27","608.26","614.60","614.62","614.60","614.62","614.60","614.62","614.48","614.47","659.46","659.46","659.45","659.47","659.46"
"Administration","Information Systems Specialist 8","0005527","WORKERS' BENEFIT FUND ASSESSMENT","1.80","1.62","2.14","2.43","1.78","1.55","2.21","1.16","1.36","2.24","2.54","2.17","1.88","1.72","2.02","1.75","1.98","1.96","2.02","1.62","2.00","1.95","1.02","1.79"
"Administration","Information Systems Specialist 8","0016496","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Information Systems Specialist 8","0016496","DENTAL INSURANCE","117.35","117.35","117.35","117.35","117.35","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","97.48","97.48","97.48","97.48","97.48","97.48","97.48"
"Administration","Information Systems Specialist 8","0016496","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 8","0016496","HEALTH INSURANCE","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.15","386.15","386.15","386.15","386.15","386.15","386.15"
"Administration","Information Systems Specialist 8","0016496","HOLIDAY PAY",,,,,,,,,,,,,,,,,,,,"648.72",,,,
"Administration","Information Systems Specialist 8","0016496","PERS PENSION OBLIGATION BOND PAYMENT","533.86","533.86","533.86","533.86","551.66","551.66","551.66","551.66","551.66","551.66","551.66","557.06","557.06","557.06","557.06","557.06","557.06","557.07","557.07","635.57","595.35","595.35","595.35","595.35"
"Administration","Information Systems Specialist 8","0016496","PERS RETIREMENT","2121.21","2121.21","2121.21","2121.21","2121.21","2121.21","2121.21","2121.21","2121.21","2121.21","2121.21","2141.99","2141.99","2141.99","2141.99","2141.99","2141.99","2142.02","2142.02","1828.79","1713.06","1713.06","1713.06","2036.66"
"Administration","Information Systems Specialist 8","0016496","REGULAR EMPLOYEES SALARY","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8924.00","8924.00","8924.00","8924.00","8924.00"
"Administration","Information Systems Specialist 8","0016496","SOCIAL SECURITY & MEDICARE","674.63","674.62","674.63","674.62","674.63","674.04","674.05","674.04","674.04","674.04","674.05","680.70","680.71","680.71","680.71","680.71","680.71","680.79","680.78","777.64","728.02","728.01","728.02","728.02"
