"division","classification","position","title","_07_31_13","_08_31_13","_09_30_13","_10_31_13","_11_30_13","_12_31_13","_01_31_14","_02_28_14","_03_31_14","_04_30_14","_05_31_14","_06_30_14","_07_31_14","_08_31_14","_09_30_14","_10_31_14","_11_30_14","_12_31_14","_01_31_15","_02_28_15","_03_31_15","_04_30_15","_05_31_15","_06_30_15","total"
"Administration","Information Systems Specialist 8","00360091","REGULAR EMPLOYEES SALARY","7244.00","7370.32","7587.00","7587.00","7587.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","3590.86",,,,"157405.18"
"Administration","Information Systems Specialist 8","00360091","SOCIAL SECURITY & MEDICARE","551.40","561.06","577.63","577.64","577.63","586.39","586.38","586.39","586.38","586.40","586.38","586.39","586.38","586.39","645.10","647.20","647.21","649.34","649.33","649.34",,,,,"12010.36"
"Administration","Information Systems Specialist 8","00360091","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,"613.53","641.00","641.00","641.00","641.00","641.00","293.03",,,,"4111.56"
"Administration","Information Systems Specialist 8","00360091","WORKERS' BENEFIT FUND ASSESSMENT","2.58","2.04","2.38","2.89","2.24","1.96","2.73","3.04","2.50","2.55","2.55","2.28","2.72","2.26","2.62","2.84","1.97","2.09","2.38","1.71",,,,,"48.33"
"Administration","Information Systems Specialist 8","00360091","Total","10731.54","10895.00","11176.68","11205.27","11204.61","11345.47","11346.23","11346.55","11346.00","11346.07","11346.05","11345.79","11346.22","11345.77","12345.52","12381.51","12380.65","12404.71","12404.99","12404.33","3883.89","0.00","0.00","0.00","235532.85"
"Administration","Information Systems Specialist 8","00360092","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,"0.95","0.95","0.95","0.95","0.95","0.95",,"5.70"
"Administration","Information Systems Specialist 8","00360092","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,"81.84","81.84","81.84","81.84","81.84","81.84",,"491.04"
"Administration","Information Systems Specialist 8","00360092","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,"1.65","1.65","1.65","1.65","1.65","1.65",,"9.90"
"Administration","Information Systems Specialist 8","00360092","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,"1009.23","1009.23","1009.23","1009.23","1009.23","1009.23",,"6055.38"
"Administration","Information Systems Specialist 8","00360092","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,,,"503.64",,"503.64"
"Administration","Information Systems Specialist 8","00360092","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,,,"1062.90",,"1062.90"
"Administration","Information Systems Specialist 8","00360092","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,"0.00",,,,,,,"0.00"
"Administration","Information Systems Specialist 8","00360092","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,"7159.00","7159.00","7159.00","7159.00","7159.00","7159.00",,"42954.00"
"Administration","Information Systems Specialist 8","00360092","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,"570.28","570.66","570.65","570.65","570.64","570.66",,"3423.54"
"Administration","Information Systems Specialist 8","00360092","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,"357.95","357.95","357.95","357.95","357.95","357.95",,"2147.70"
"Administration","Information Systems Specialist 8","00360092","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,"3.18","2.89","2.60","3.18","3.31","2.79",,"17.95"
"Administration","Information Systems Specialist 8","00360092","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9184.08","9184.17","9183.87","9184.45","9184.57","10750.61","0.00","56671.75"
"Administration","Information Systems Specialist 8","0036033","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 8","0036033","DENTAL INSURANCE","110.11","110.11","110.11","110.11","110.11","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","112.15","112.15","112.15","112.15","112.15","112.15","112.15","2639.88"
"Administration","Information Systems Specialist 8","0036033","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","Information Systems Specialist 8","0036033","HEALTH INSURANCE","1385.71","1385.71","1385.71","1385.71","1385.71","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1382.51","1382.51","1382.51","1382.51","1382.51","1382.51","1382.51","33156.64"
"Administration","Information Systems Specialist 8","0036033","OVERTIME PAYMENTS",,,,,,,,,"7025.06",,,,,,,,,,,,,,,,"7025.06"
"Administration","Information Systems Specialist 8","0036033","PERS PENSION OBLIGATION BOND PAYMENT","528.28","528.28","528.28","559.16","559.16","567.56","567.56","567.56","1038.24","567.56","567.56","567.56","567.56","567.56","578.91","578.91","578.91","578.91","578.91","578.91","578.91","578.91","578.91","578.91","14070.98"
"Administration","Information Systems Specialist 8","0036033","PERS RETIREMENT","1323.63","1323.63","1323.63","1323.63","1323.63","1343.52","1343.52","1343.52","2457.69","1343.52","1343.52","1343.52","1343.52","1343.52","1370.38","1370.38","1370.38","1370.38","1370.38","1370.38","1370.38","1370.38","1370.38","1665.89","33823.31"
"Administration","Information Systems Specialist 8","0036033","REGULAR EMPLOYEES SALARY","7569.79","7569.79","7569.79","7569.79","7569.79","7683.53","7683.53","7683.53","7683.53","7683.53","7683.53","7683.53","7683.53","7683.53","7837.18","7837.18","7837.18","7837.18","7837.18","7837.18","7837.18","7837.18","7837.18","7837.18","185372.52"
"Administration","Procurement & Contract Assistant","0003907","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,,,,"105.78","105.78","105.78","105.78","423.12"
"Administration","Information Systems Specialist 8","0036033","SOCIAL SECURITY & MEDICARE","628.99","629.00","628.99","628.99","629.00","638.62","638.62","638.62","1176.04","638.61","638.63","638.61","638.63","638.61","651.59","651.57","651.58","652.09","652.07","652.09","652.08","652.09","652.07","652.09","15949.28"
"Administration","Information Systems Specialist 8","0036033","WORK OUT OF CLASS & LEADWORK","775.91","775.91","775.91","775.91","775.91","787.57","787.57","787.57","787.57","787.57","787.57","787.57","787.57","787.57","803.32","803.32","803.32","803.32","803.32","803.32","803.32","803.32","803.32","803.32","19000.88"
"Administration","Information Systems Specialist 8","0036033","WORKERS' BENEFIT FUND ASSESSMENT","2.72","3.30","1.38","3.33","1.98","2.01","2.59","2.78","2.52","2.70","2.20","2.43","2.63","1.89","2.26","3.08","1.85","2.14","2.43","1.61","2.72","2.75","2.21","2.77","58.28"
"Administration","Information Systems Specialist 8","0036033","Total","12327.74","12328.33","12326.40","12359.23","12357.89","12513.31","12513.89","12514.08","21661.15","12513.99","12513.51","12513.72","12513.94","12513.18","12734.14","12734.94","12733.72","12741.28","12741.55","12740.75","12741.85","12741.89","12741.33","13037.42","311159.23"
"Administration","Information Systems Specialist 8","3103433","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 8","3103433","DENTAL INSURANCE","110.11","110.11","110.11","110.11","110.11","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","112.15","112.15","81.84","81.84","81.84","81.84","81.84","2488.33"
"Administration","Information Systems Specialist 8","3103433","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","Information Systems Specialist 8","3103433","HEALTH INSURANCE","1385.71","1385.71","1385.71","1385.71","1385.71","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1382.51","1382.51","1009.23","1009.23","1009.23","1009.23","1009.23","31290.24"
"Administration","Information Systems Specialist 8","3103433","PERS PENSION OBLIGATION BOND PAYMENT","504.27","504.27","504.27","533.75","533.75","541.77","541.77","541.77","541.77","541.77","541.77","541.77","541.77","541.77","552.60","552.60","552.60","552.60","552.60","552.60","552.60","552.60","552.60","552.60","12982.24"
"Administration","Information Systems Specialist 8","3103433","PERS RETIREMENT","1263.46","1263.46","1263.46","1263.46","1263.46","1282.44","1282.44","1282.44","1282.44","1282.44","1282.44","1282.44","1282.44","1282.44","1308.10","1308.10","1308.10","1308.10","1308.10","1308.10","1308.10","1308.10","1308.10","1590.17","31222.33"
"Administration","Information Systems Specialist 8","3103433","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","61.75"
"Administration","Information Systems Specialist 8","3103433","REGULAR EMPLOYEES SALARY","7587.00","7587.00","7587.00","7587.00","7587.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","185794.00"
"Administration","Information Systems Specialist 8","3103433","SOCIAL SECURITY & MEDICARE","604.94","604.94","604.95","604.94","604.94","606.48","606.48","606.48","606.47","606.49","606.48","606.48","606.48","606.47","618.86","618.85","618.85","618.82","618.83","619.10","619.11","619.11","619.11","619.10","14672.76"
"Administration","Information Systems Specialist 8","3103433","WORK OUT OF CLASS & LEADWORK","379.35","379.35","379.35","379.35","379.35","385.05","385.05","385.05","385.05","385.05","385.05","385.05","385.05","385.05","392.75","392.75","392.75","392.75","392.75","392.75","392.75","392.75","392.75","392.75","9289.70"
"Administration","Information Systems Specialist 8","3103433","WORKERS' BENEFIT FUND ASSESSMENT","2.11","1.48","2.21","1.97","1.81","1.77","2.45","2.90","2.15","2.97","2.59","2.43","2.19","1.45","1.89","2.70","1.89","2.63","2.31","2.41","2.99","2.82","2.48","2.75","55.35"
"Administration","Information Systems Specialist 8","3103433","Total","11839.55","11838.92","11839.66","11868.89","11868.73","12012.26","12012.94","12013.39","12012.63","12013.47","12013.08","12012.92","12012.68","12011.93","12222.95","12223.75","12222.94","12230.41","12230.10","11826.88","11827.47","11827.30","11826.96","12109.29","287919.10"
"Administration","Information Systems Specialist 8","4123409","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.97","0.97","0.97","0.97","0.97","0.97","0.97","22.94"
"Administration","Information Systems Specialist 8","4123409","DENTAL INSURANCE","110.11","110.11","110.11","110.11","110.11","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","112.01","112.01","112.01","112.01","112.01","112.01","112.01","2638.90"
"Administration","Information Systems Specialist 8","4213413","PERS RETIREMENT","1263.46","1263.46","1263.46","1263.46","192.35",,,,,,,,,,,,,,,,,,,,"5246.19"
"Administration","Information Systems Specialist 8","4123409","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","Information Systems Specialist 8","4123409","HEALTH INSURANCE","1385.71","1385.71","1385.71","1385.71","1385.71","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1205.18","1205.18","1205.18","1205.18","1205.18","1205.18","1205.18","29634.25"
"Administration","Information Systems Specialist 8","4123409","PERS PENSION OBLIGATION BOND PAYMENT","504.27","504.27","504.27","533.75","533.75","541.77","541.77","541.77","541.77","541.77","541.77","541.77","541.77","541.77","552.60","552.60","552.60","552.60","552.60","552.60","552.60","552.60","552.60","552.60","12982.24"
"Administration","Information Systems Specialist 8","4123409","PERS RETIREMENT","1263.46","1263.46","1263.46","1263.46","1263.46","1282.44","1282.44","1282.44","1282.44","1282.44","1282.44","1282.44","1282.44","1282.44","1308.10","1308.10","1308.10","1308.10","1308.10","1308.10","1308.10","1308.10","1308.10","1590.17","31222.33"
"Administration","Information Systems Specialist 8","4123409","REGULAR EMPLOYEES SALARY","7587.00","7587.00","7587.00","7587.00","7587.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","185794.00"
"Administration","Information Systems Specialist 8","4123409","SOCIAL SECURITY & MEDICARE","600.50","600.51","600.50","600.50","600.51","610.46","610.46","610.46","610.46","610.46","610.46","610.46","610.46","610.46","622.83","622.83","622.83","624.94","624.95","624.93","624.94","624.94","624.95","624.94","14739.74"
"Administration","OPS & Policy Analyst 1","0030034","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,"2179.49","2179.50","2179.50","2179.50","2179.50","2179.50","2179.51","15256.50"
"Administration","Information Systems Specialist 8","4123409","WORK OUT OF CLASS & LEADWORK","379.35","379.35","379.35","379.35","379.35","385.05","385.05","385.05","385.05","385.05","385.05","385.05","385.05","385.05","392.75","392.75","392.75","392.75","392.75","392.75","392.75","392.75","392.75","392.75","9289.70"
"Administration","Information Systems Specialist 8","4123409","WORKERS' BENEFIT FUND ASSESSMENT","2.50","1.46","2.45","3.13","2.31","2.59","2.04","1.92","2.55","2.89","2.62","2.71","2.72","2.60","1.92","3.16","2.55","2.45","2.72","1.98","3.26","2.85","2.58","2.23","60.19"
"Administration","Information Systems Specialist 8","4123409","Total","11835.50","11834.47","11835.45","11865.61","11864.80","11823.72","11823.17","11823.05","11823.68","11824.02","11823.75","11823.84","11823.85","11823.73","12033.61","12034.85","12034.24","12055.65","12055.93","12055.17","12056.46","12056.05","12055.79","12337.50","286423.89"
"Administration","Information Systems Specialist 8","4213412","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 8","4213412","DENTAL INSURANCE","110.11","110.11","110.11","110.11","110.11","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","112.15","112.15","112.15","112.15","112.15","112.15","112.15","2639.88"
"Administration","Information Systems Specialist 8","4213412","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","Information Systems Specialist 8","4213412","HEALTH INSURANCE","1322.46","1322.46","1322.46","1322.46","1322.46","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","32626.91"
"Administration","Information Systems Specialist 8","4213412","PERS PENSION OBLIGATION BOND PAYMENT","458.55","475.32","480.26","508.33","508.33","515.97","515.97","515.97","515.97","515.97","515.97","515.97","515.97","515.97","526.29","526.29","526.29","526.29","526.29","526.29","526.29","526.29","526.29","526.29","12337.42"
"Administration","Information Systems Specialist 8","4213412","PERS RETIREMENT","1024.30","1061.78","1072.80","1072.80","1072.80","1088.92","1088.92","1088.92","1088.92","1088.92","1088.92","1088.92","1088.92","1088.92","1110.70","1110.70","1110.70","1110.70","1110.70","1110.70","1110.70","1110.70","1110.70","1045.50","26146.56"
"Administration","Information Systems Specialist 8","4213412","REGULAR EMPLOYEES SALARY","7244.00","7509.04","7587.00","7587.00","7587.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","7855.00","185373.04"
"Administration","Information Systems Specialist 8","4213412","SOCIAL SECURITY & MEDICARE","550.53","570.82","576.78","576.77","576.78","585.32","585.32","585.32","585.31","585.32","585.32","585.32","585.31","585.32","597.10","597.09","597.10","593.92","593.94","593.92","593.94","593.92","593.94","593.92","14068.33"
