"registry_number","business_name","entity_type","nonprofit_type","address","address_continued","city","state","zip_code"
"14149884","OREGON NATURAL DESERT ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","50 SW BOND ST #4",,"BEND","OR","97702"
"17262585","QUADRIPLEGIC FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","21715 OLD ROD RD",,"BEND","OR","97702"
"18474882","DESCHUTES DEFENDERS, A PUBLIC DEFENSE NONPROFIT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","215 NW GREENWOOD SUITE 200",,"BEND","OR","97703"
"18244285","FRIESEN FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19395 CAYUSE CRATER CT",,"BEND","OR","97702"
"19035187","CONET, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2500 NE NEFF RD",,"BEND","OR","97701"
"19215482","DESCHUTES CHILDREN'S FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1010 NW 14TH ST",,"BEND","OR","97703"
"21050687","OREGON BICYCLE RACING ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1923 SW KNOLL AVE",,"BEND","OR","97702"
"22657381","CASCADE COMMUNITY DEVELOPMENT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","415 NE NORTON AVE #16",,"BEND","OR","97701"
"22587786","KIDS UNLIMITED HOLIDAY SERVICES, INC","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1370 NW FRESNO AVE",,"BEND","OR","97703"
"23474182","CYCLE OREGON, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","63333 SILVERADO DR",,"BEND","OR","97703"
"24184384","CASA OF CENTRAL OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1029 NW 14TH ST STE 100",,"BEND","OR","97703"
"24258188","FRIENDS OF SP 4449, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1148 NW HILL ST",,"BEND","OR","97701"
"25190687","PREGNANCY RESOURCE CENTERS OF CENTRAL OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","369 NE REVERE AVE #102",,"BEND","OR","97701"
"29855780","KIDS INTERVENTION & DIAGNOSTIC SERVICE CENTER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1375 NW KINGSTON AVE",,"BEND","OR","97703"
"31996481","DESCHUTES PUBLIC LIBRARY FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","507 NW WALL STREET",,"BEND","OR","97703"
"33082181","COSA, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15 SW COLORADO AVE STE 320",,"BEND","OR","97702"
"34571380","BOYS AND GIRLS CLUBS OF BEND","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","500 NW WALL ST",,"BEND","OR","97703"
"35386580","CENTRAL OREGON JUNIOR GOLF ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19589 BLUE LAKE LOOP",,"BEND","OR","97702"
"35770585","HABITAT FOR HUMANITY OF LA PINE SUNRIVER, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","591 SW MILL VIEW WAY",,"BEND","OR","97702"
"36098481","BENDNEXT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","777 NW WALL ST STE 200",,"BEND","OR","97703"
"39780184","CENTRAL OREGON YOUTH INVESTMENT FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","60909 ONYX ST",,"BEND","OR","97702"
"39243183","GREATER BEND ROTARY CLUB FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2540 NW BRICKYARD ST",,"BEND","OR","97703"
"40725186","SISTERS ROTARY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17930 PARKWAY LN",,"BEND","OR","97703"
"43216282","CONSTABLE PUBLIC SAFETY MEMORIAL FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20615 WOODSIDE COURT",,"BEND","OR","97702"
"46892980","DESCHUTES ARES","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","60548 TALL PINE AVE",,"BEND","OR","97702"
"47486881","DESCHUTES LAND TRUST","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","210 NW IRVING AVE STE 102",,"BEND","OR","97703"
"48615280","CENTRAL OREGON SINGERS, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1979 NE RED ROCK LN",,"BEND","OR","97701"
"49756984","SAGEBRUSH, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","901 SW SIMPSON AVE",,"BEND","OR","97702"
"51042589","SEVEN PEAKS SCHOOL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19660 SW MOUNTAINEER WAY",,"BEND","OR","97702"
"54530986","DESCHUTES RIVER CONSERVANCY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","700 NW HILL STREET",,"BEND","OR","97703"
"55267588","UPPER DESCHUTES WATERSHED COUNCIL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","700 NW HILL STREET",,"BEND","OR","97703"
"56676589","CRYSTAL PEAKS YOUTH RANCH CO.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19344 INNES MARKET RD",,"BEND","OR","97701"
"57698186","MILLS FAMILY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16280 BEAR LN",,"BEND","OR","97707"
"58331985","THE TOWER THEATRE FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","835 NW WALL ST",,"BEND","OR","97703"
"60559581","FRONTLINE FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1001 SW DISK DR #101",,"BEND","OR","97702"
"62958880","FIRST STORY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","963 SW SIMPSON AVE STE 110",,"BEND","OR","97702"
"63304282","LOGSDON CHARITABLE FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1567 SW CHANDLER AVE",,"BEND","OR","97702"
"63572482","BEND ROTARY CLUB FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","61088 RIVER BLUFF TRAIL",,"BEND","OR","97702"
"63768684","MICHAEL J. AND ADELE M. TENNANT CHARITABLE FUND","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","532 SW 13TH ST STE 200",,"BEND","OR","97702"
"64264287","BOYER FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","21827 BOONESBOROUGH DR",,"BEND","OR","97701"
"65619885","RESEARCH AND INFORMATION SERVICES","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","18195 PLAINVIEW RD",,"BEND","OR","97703"
"66782583","SACRED ART OF LIVING EDUCATION & RETREAT CENTER, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20273 SE REED LN",,"BEND","OR","97702"
"68564187","OREGON YOUTH RUGBY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2395 NW TODDS CREST DR",,"BEND","OR","97703"
"72605380","CASCADE PEER AND SELF HELP CENTER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","32 SW GLENEAGLES WAY",,"BEND","OR","97702"
"72867188","HEALING REINS THERAPEUTIC RIDING CENTER, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","644 NW BROADWAY ST",,"BEND","OR","97703"
"73082886","THE LATINO COMMUNITY ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1133 NW WALL ST STE 105",,"BEND","OR","97703"
"75482589","THE CENTER FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2200 NE NEFF RD STE 200",,"BEND","OR","97701"
"75647785","HOWARD CROSS FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1062 SE BLACK RIDGE",,"BEND","OR","97702"
"75795584","HEART OF OREGON CORPS, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1291 NE 5TH ST BLDGS A B",,"BEND","OR","97701"
"77639087","FRIENDS OF REALMS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","63175 OB RILEY RD",,"BEND","OR","97703"
"77833888","THE LONNIE JOHN DAMON GOLF FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2799 NE BROKEN BOW",,"BEND","OR","97701"
"78591485","FOURNIER FAMILY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","18670 MACALPINE LOOP",,"BEND","OR","97702"
"380790","EDMUNDS WELL WILDLIFE SANCTUARY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","60838 SCOTTS BLUFF PLACE",,"BEND","OR","97702"
"3220191","BETHLEHEM INN","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1911 NE HIGHER GROUND AVE",,"BEND","OR","97701"
"3758091","VOLUNTEERS IN MEDICINE CLINIC OF THE CASCADES","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST STE 400",,"BEND","OR","97702"
"4510699","MOSAIC COMMUNITY HEALTH","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST #400",,"BEND","OR","97702"
"4950796","COMMUTE OPTIONS FOR CENTRAL OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","50 SW BOND ST STE 4",,"BEND","OR","97702"
"6477095","CASCADE SCHOOL OF MUSIC","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","510 NE 3RD STREET",,"BEND","OR","97701"
"7493794","THE SKYLER PROJECT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2231 NW RESERVE CAMP CT",,"BEND","OR","97703"
"7937790","BEND INTERNATIONAL SCHOOL, INC","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19238 BAKER RD",,"BEND","OR","97702"
"7933591","CENTRAL OREGON INTERGROUP OF OVEREATERS ANONYMOUS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19677 NUGGET AVE",,"BEND","OR","97702"
"8077596","BEND SOROPTIMIST SERVICE FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","60945 ONYX ST",,"BEND","OR","97702"
"11500196","MOUNTAINSTAR FAMILY RELIEF NURSERY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2125 NE DAGGETT",,"BEND","OR","97701"
"13001698","WOMEN'S CIVIC IMPROVEMENT LEAGUE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","501 NW BOND ST",,"BEND","OR","97703"
"13720792","CASCADES ACADEMY OF CENTRAL OREGON, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19860 TUMALO RESERVOIR RD",,"BEND","OR","97703"
"15390792","CASCADE WINDS SYMPHONIC BAND ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","COCC FINE ARTS DEPARTMENT","2600 NW COLLEGE WAY","BEND","OR","97703"
"15932098","BENDFILM, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1000 NW WALL ST STE 240",,"BEND","OR","97703"
"17596495","EQUINE OUTREACH, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","60335 ARNOLD MARKET RD",,"BEND","OR","97701"
"17869991","SPAY NEUTER INVESTMENT PROJECT, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1000 SW DISK DRIVE",,"BEND","OR","97702"
"18117192","REDBIRD FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","42 NW GREELEY AVE",,"BEND","OR","97701"
"19150994","OREGON ADAPTIVE SPORTS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST STE 500",,"BEND","OR","97702"
"19150994","OREGON ADAPTIVE SPORTS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST STE 500",,"BEND","OR","97702"
"19150994","OREGON ADAPTIVE SPORTS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST STE 500",,"BEND","OR","97702"
"20121398","CELEBRATE BEND FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20446 SNOWMASS",,"BEND","OR","97702"
"22300495","BEND FARMERS MARKET","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1776 NE 8TH STREET",,"BEND","OR","97701"
"23353097","CENTRAL OREGON RUNNING KLUB","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST STE 500",,"BEND","OR","97702"
"23353097","CENTRAL OREGON RUNNING KLUB","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST STE 500",,"BEND","OR","97702"
"23353097","CENTRAL OREGON RUNNING KLUB","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST STE 500",,"BEND","OR","97702"
"23619091","UPPER DESCHUTES RIVER COALITION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16439 STAGE STOP DR",,"BEND","OR","97707"
"24405490","CARING FOR TROOPS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","60749 RIVER BEND DR",,"BEND","OR","97702"
"26206995","BEND PADDLE TRAIL ALLIANCE, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","105 NW RIVERFRONT STREET",,"BEND","OR","97703"
"27300391","CENTRAL OREGON VETERAN & COMMUNITY OUTREACH, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","61510 S HWY 97",,"BEND","OR","97702"
"27525690","SAINT FRANCIS OF ASSISI CATHOLIC SCHOOL OF BEND, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","805 SW INDUSTRIAL WAY STE 5",,"BEND","OR","97702"
"28714699","TOUR DES CHUTES","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15 SW COLORADO STE 220",,"BEND","OR","97702"
"29168192","BEND FIRE FIGHTERS FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","928 NW CHELSEA LP",,"BEND","OR","97701"
"29791696","BEND DANCE PROJECT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2021 NE 8TH ST",,"BEND","OR","97701"
"31940794","BUILDING A BETTER BEND, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","409 NW FRANKLIN AVE",,"BEND","OR","97703"
"33053398","KASHMIR FAMILY AID, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","141 NE GREENWOOD STE 200",,"BEND","OR","97703"
"32751794","FAMILY ACCESS NETWORK FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2125 NE DAGGETT LANE",,"BEND","OR","97701"
"33115395","SOCIETY OF ST. VINCENT DE PAUL, LA PINE, OREGON CONFERENCE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","805 SW INDUSTRIAL WAY STE 5",,"BEND","OR","97702"
"33353699","HUNNELL UNITED NEIGHBORS, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20555 BOWERY LN",,"BEND","OR","97703"
"34156992","BEND NORTHWEST NON-PROFIT CORPORATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2120 NW TWILIGHT DR",,"BEND","OR","97703"
"34407296","GUARDIAN GROUP","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20380 HALFWAY RD STE 1",,"BEND","OR","97703"
"34217398","SHS GRADUATION ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2855 NW CLEARWATER DR",,"BEND","OR","97703"
"36558898","BREITENBUSH CANYON VOLUNTEER FIRE DEPARTMENT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","63035 CARNELIAN LANE",,"BEND","OR","97701"
"37878097","B.E.A.T.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1963 LOTUS DR",,"BEND","OR","97701"
"37841491","JESUS FREES MINISTRIES","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","3268 NW MELVILLE DR",,"BEND","OR","97701"
"39412093","ST VINCENT DE PAUL SOCIETY BEND-ST. FRANCIS CONFERENCE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","805 SW INDUSTRIAL WAY STE 5",,"BEND","OR","97702"
"39966593","THE CURRY STONE FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","70 SW CENTURY DR STE 100-445",,"BEND","OR","97702"
"41707498","SPIRITUAL ASSEMBLY OF THE BAHA'IS OF BEND, OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","331 NW RIVERSIDE",,"BEND","OR","97701"
"41743295","DOLLS4ALZHEIMERS-SWEET MEMORIES INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1646 NE 11TH ST",,"BEND","OR","97701"
"43089796","FURAHA FOUNDATION, INC","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","3033 NW WINSLOW DR",,"BEND","OR","97703"
"43162197","YOUNITY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","900 NE WARNER PL #106",,"BEND","OR","97701"
"43848696","DESCHUTES BASIN NATIVE PLANT SEEDBANK","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","60635 THUNDERBIRD",,"BEND","OR","97702"
"43879998","HEAVEN'S GARDEN MINISTRIES INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","61182 FOREST MEADOW PL",,"BEND","OR","97702"
"44040590","BUILDING PARTNERS FOR AFFORDABLE HOUSING","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1051 NE 4TH ST",,"BEND","OR","97701"
"43988195","KINGDOM INVESTMENTS INTERNATIONAL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","265 NW FRANKLIN AVE STE 100",,"BEND","OR","97703"
"44241198","GHOST TREE INVITATIONAL, LTD.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","63088 NE 18TH",,"BEND","OR","97701"
"44577898","ENVISION BEND","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15 SW COLORADO AVE","SUITE 1","BEND","OR","97702"
"46125092","PEACE BRIDGES, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","425 NW STATE",,"BEND","OR","97703"
"48315394","ROTARY CLUB OF SUNRIVER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","18160 COTTONWOOD RD #526",,"BEND","OR","97707"
"48733695","HIGH DESERT CHAMBER MUSIC","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19579 SUNSHINE WAY",,"BEND","OR","97702"
"49465099","FRIENDS OF WESTSIDE VILLAGE MAGNET SCHOOL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1101 NW 12TH ST",,"BEND","OR","97703"
"50923490","DESCHUTES RIVER RANCH PRESERVATION CORPORATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","C/O LAURA CRASKA COOPER","15 SW COLORADO AVE STE 3","BEND","OR","97702"
"51097195","SMITH ROCK GROUP","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1909 NE SHEPARD RD",,"BEND","OR","97701"
"53682697","SYNERGY ANIMAL HOSPICE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20100 RODEO DR",,"BEND","OR","97701"
"53732591","LA PINE COMMUNITY HEALTH CENTER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST STE 400",,"BEND","OR","97702"
"54805396","DIABETES NATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","66965 GIST RD",,"BEND","OR","97703"
"55785092","HIGHLAND PARENT TEACHER ORGANIZATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","C/O PAUL TAYLOR","591 SW MILL VIEW WAY","BEND","OR","97702"
"56172597","BRANCHES FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1000 SW DISK DR",,"BEND","OR","97702"
"56330690","BECAUSE PEOPLE MATTER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","61582 SE DEPOT LOOP",,"BEND","OR","97702"
"55799192","CASCADE CHORALE ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2600 NW COLLEGE WAY",,"BEND","OR","97701"
"57060692","CENTER FOR COMPASSIONATE LIVING","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1516 NE LOCKSLEY DRIVE",,"BEND","OR","97701"
"57505894","VEG NET BEND","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","63355 OLD DESCHUTES RD",,"BEND","OR","97701"
"58522591","1P36 DELETION SUPPORT & AWARENESS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","906 NE GREENWOOD AVE SUITE #1",,"BEND","OR","97701"
"58624892","BEND ENDURANCE ACADEMY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","415 SW BLAKELY CT STE 5-319",,"BEND","OR","97702"
"58056798","PET EVACUATION TEAM","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","22806 MCGRATH RD",,"BEND","OR","97701"
"59453994","HIGH DESERT VILLAGE, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","61275 VICTORY LOOP",,"BEND","OR","97702"
"60594893","BEND ULTIMATE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19599 GREATWOOD LP",,"BEND","OR","97702"
"62736195","PILOT BUTTE PARTNERS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","591 SW MILL VIEW WAY","C/O PAUL J TAYLOR","BEND","OR","97702"
"62876793","EQUIP MANYATTA","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1758 NW FIELDS ST",,"BEND","OR","97703"
"63566195","CITY CARE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19520 PINE DR",,"BEND","OR","97702"
"64265193","LAVA CITY ROLLER DERBY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","21329 PELICAN DR",,"BEND","OR","97701"
"65856297","EVERY KID SPORTS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","143 SW CENTURY DR SUITE 120",,"BEND","OR","97702"
"65968993","CASCADES CLASSICAL MUSIC FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","197 NW OUTLOOK VISTA",,"BEND","OR","97703"
"66580490","CENTRAL OREGON AVALANCHE ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2701 NW SCANDIA LOOP",,"BEND","OR","97703"
"67058496","THE BEND HEROES FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","591 SW MILL VIEW WY",,"BEND","OR","97702"
"68427690","CENTRAL OREGON FOREST STEWARDSHIP FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2863 NW CROSSING DRIVE SUITE 110",,"BEND","OR","97703"
"69378991","KAHOOT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","21651 DALE RD",,"BEND","OR","97701"
"69523497","COUGAR SUMMER BASEBALL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","62968 OB RILEY RD #2",,"BEND","OR","97703"
"70206298","CARE & SHARE COMMUNITY OUTREACH","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","805 SW INDUSTRIAL WAY STE 5",,"BEND","OR","97702"
"70433793","BEND SISTER CITY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","61088 RIVER BLUFF TRAIL",,"BEND","OR","97702"
"70575791","GREATER HART-SHELDON CONSERVATION FUND","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","50 SW BOND ST STE 4",,"BEND","OR","97702"
"73427891","ON BELAY TY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19696 SUNSHINE WAY",,"BEND","OR","97702"
"73925597","WINDY 25 MEMORIAL FUND","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","61903 FALL CREEK LOOP",,"BEND","OR","97702"
"75685694","DESHOOTS YOUTH SPORTS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","60754 RADCLIFF CIR",,"BEND","OR","97702"
"77457597","BICYCLE RE-SOURCE OF BEND","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2669 NE TWIN KNOLLS DR",,"BEND","OR","97701"
"78028199","TECH ALLIANCE OF CENTRAL OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1001 SW EMKAY SUITE 100",,"BEND","OR","97702"
"79945698","OREGON BAND OF BROTHERS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","155 NW IRVING AVE",,"BEND","OR","97701"
"79945698","OREGON BAND OF BROTHERS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","155 NW IRVING AVE",,"BEND","OR","97701"
"80145999","OREGON SCHOOL SKI ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1305 NW COLUMBIA ST",,"BEND","OR","97703"
"81104193","INSPIRE EARLY LEARNING CENTERS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2891 NE CONNERS AVE",,"BEND","OR","97701"
"82598799","HIGH DESERT FOOD & FARM ALLIANCE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","354 NE GREENWOOD AVE","SUITE 205","BEND","OR","97701"
"86229995","CENTRAL OREGON HEALTH COUNCIL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","920 SW EMKAY DR",,"BEND","OR","97702"
"86147593","THE CENTRAL OREGON YOUTH ORCHESTRA","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","61263 PAULINA LN",,"BEND","OR","97702"
"86935799","WONDERU, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","400 SW BLUFF DR STE 240",,"BEND","OR","97702"
"87081593","ASHTON EATON FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST STE 400",,"BEND","OR","97702"
"87585296","NORTH AMERICAN BICYCLE RACING ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1923 SW KNOLL AVE",,"BEND","OR","97702"
"87882396","BEND LACROSSE BOOSTER CLUB","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST #400",,"BEND","OR","97702"
"87929494","WESTSIDE ATHLETIC FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","61855 DUNBAR CT",,"BEND","OR","97702"
