"the_geom","placeid","yearplaceid","city","state","citystate","year","month","docksuspended","dockclosed","docklesssuspended","docklessclosed","scootersuspended","scooterclosed","dockid","stationct","stationct_pct","stationct_bin","dockct","docknm","docknmsuspended","docklessct","docklessct_bin","docklessnm","docklessnmsuspended","scooterct","scooterct_bin","scooternm","scooternmsuspended","lat","lon","type","suspscooterct","closedscooterct","suspdocklessct","closeddocklessct","closeddockct","suspdockct","docknotes","docklessnotes","scooternotes","docksuspendednotes","docklesssuspendednotes","scootersuspendednotes","dockclosednotes","docklessclosednotes","scooterclosednotes"
"POINT (-71.0119948 42.4084302)","MA00110","2020MA00110","Revere","MA","Revere, MA","2020","5",,,,"5/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.4084302","-71.0119948",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-71.064182 42.4564323)","MA00105","2020MA00105","Melrose","MA","Melrose, MA","2020","1",,,,"1/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.4564323","-71.064182",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-66.06699849918404 18.425383649547594)","PR00258","2020PR00258","San Juan","PR","San Juan, PR","2020","7",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Skootel",,"18.425383649547594","-66.06699849918404","E-scooters only","0","0","0","0","0","0",,,"Delayed grand opening from 02/2020 until 06/2020. Serves Rio Piedras, Condado areas.",,,,,,
"POINT (-73.8987469 40.9312099)","NY00163","2020NY00163","Yonkers","NY","Yonkers, NY","2020","9",,,,"9/2020",,,,"0",,"0","0",,,"0","0",,"Lime","1","1","Bird",,"40.9312099","-73.8987469","E-scooters only","0","0","1","0","0","0",,,,,,,,,
"POINT (-79.7919754 36.0726355)","NC00141","2020NC00141","Greensboro","NC","Greensboro, NC","2020","11",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"36.0726355","-79.7919754","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-92.2896267 34.7465071)","AR003","2020AR003","Little Rock","AR","Little Rock, AR","2020","8",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"34.7465071","-92.2896267","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-83.9210261 35.9603948)","TN0092","2020TN0092","Knoxville","TN","Knoxville, TN","2020","5",,,,,"5/2020","5/2020",,"0",,"0","0",,,"1","1","Pace",,"2","2","Veoride, LINK","Veoride","35.9603948","-83.9210261","Dockless and e-scooters","1","1","0","0","0","0",,,,,,,,,
"POINT (-106.650985 35.0841034)","NM00153","2020NM00153","Albuquerque","NM","Albuquerque, NM","2020","6",,,,"6/2020",,"6/2020",,"0",,"0","0",,,"0","0",,"Pace","0","0",,"Spin","35.0841034","-106.650985",,"0","1","1","0","0","0",,,,,,,,,
"POINT (-100.5506158 42.8746752)","NE00147","2020NE00147","Valentine","NE","Valentine, NE","2020","11",,,,,,,,"0","0.0","1","1","Valentine B-cycle",,"0","0",,,"0","0",,,"42.8746752","-100.5506158","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-76.1474244 43.0481221)","NY00254","2020NY00254","Syracuse","NY","Syracuse, NY","2020","3",,,,,,,,"0",,"0","0",,,"1","1","Gotcha",,"0","0",,,"43.0481221","-76.1474244","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-89.5891008 40.6938609)","IL0080","2020IL0080","Peoria","IL","Peoria, IL","2020","9",,"9/2020",,,,,,"0",,"0","0",,"Peoria","0","0",,,"0","0",,,"40.6938609","-89.5891008",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-77.3122325 39.1840886)","MD00118","2020MD00118","Boyds","MD","Boyds, MD","2020","8",,"8/2020",,,,,,"0",,"0","0",,"Montgomery Parks","0","0",,,"0","0",,,"39.1840886","-77.3122325",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-111.044047 45.6794293)","MT00254","2020MT00254","Bozeman","MT","Bozeman, MT","2020","12",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Blink Rides",,"45.6794293","-111.044047","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-97.5170536 35.4729886)","OK00173","2020OK00173","Oklahoma City","OK","Oklahoma City, OK","2020","8",,"8/2020",,,,,,"0",,"0","0",,"Spokies","0","0",,,"1","1","Lime",,"35.4729886","-97.5170536","E-scooters only","0","0","0","0","1","0",,,,,,,,,
"POINT (-89.3837613 43.074761)","WI00228","2020WI00228","Madison","WI","Madison, WI","2020","6",,,,,,,,"0","0.0","1","1","Madison Bcycle",,"0","0",,,"0","0",,,"43.074761","-89.3837613","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-79.9900861 40.4416941)","PA00182","2020PA00182","Pittsburgh","PA","Pittsburgh, PA","2020","5",,,,,,,"29.0","100","1.572079861656972","4","1","Healthy Ride",,"0","0",,,"0","0",,,"40.4416941","-79.9900861","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-77.0365427 38.8950368)","DC0046","2020DC0046","Washington","DC","Washington, DC","2020","6",,,,,,,"56.0","596","9.369595975475555","4","1","Capital Bikeshare",,"1","1","Jump",,"8","4","Jump, Lyft, Lime, Skip, Spin, Bird, Bolt, Razor",,"38.8950368","-77.0365427","All micro","0","0","0","0","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-90.2428756 38.6319657)","MO00138","2020MO00138","St. Louis","MO","St. Louis, MO","2020","1",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Bird, Lime, Spin",,"38.6319657","-90.2428756","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-94.1574328 36.0625843)","AR00235","2020AR00235","Fayetteville","AR","Fayetteville, AR","2020","12",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Spin",,"36.0625843","-94.1574328","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-86.5342881 39.1670396)","IN0078","2020IN0078","Bloomington","IN","Bloomington, IN","2020","11",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Bird, Lime",,"39.1670396","-86.5342881","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-83.7312291 42.2681569)","MI00125","2020MI00125","Ann Arbor","MI","Ann Arbor, MI","2020","1",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Spin",,"42.2681569","-83.7312291","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-119.8562131 34.4115125)","CA00171","2020CA00171","Isla Vista","CA","Isla Vista, CA","2020","4",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"34.4115125","-119.8562131","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.065573 42.2501425)","MA00106","2020MA00106","Milton","MA","Milton, MA","2020","2",,,,"2/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.2501425","-71.065573",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-90.0782127 29.9759983)","LA0094","2020LA0094","New Orleans","LA","New Orleans, LA","2020","7",,"7/2020",,,,,,"0",,"0","0",,"New Orleans Bikeshare","0","0",,,"0","0",,,"29.9759983","-90.0782127",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-122.2713563 37.8044557)","CA0023","2020CA0023","Oakland","CA","Oakland, CA","2020","11",,,,,,"11/2020","42.0","490","7.703191322119165","4","1","Bay Area BikeShare (became Ford GoBike 06/28/2017 then became Bay Wheels 06/2019)",,"0","0",,,"3","3","Spin, Veo, LINK","Lime, Lyft, Bird, Clevr","37.8044557","-122.2713563","Docked and e-scooters","0","4","0","0","0","0",,,,,,,,,
"POINT (-93.2654692 44.9772995)","MN00132","2020MN00132","Minneapolis","MN","Minneapolis, MN","2020","11",,,,,,,"25.0","225","3.537179688728188","4","1","Nice Ride Minnesota (became partially dockless in 2018)",,"0","0",,,"2","2","Bird, Lyft",,"44.9772995","-93.2654692","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-88.9939147 40.4797828)","IL0078","2020IL0078","Bloomington","IL","Bloomington, IL","2020","12",,"12/2020",,,,,,"0",,"0","0",,"Normal (Bikeshare 309)","0","0",,,"0","0",,,"40.4797828","-88.9939147",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-118.542586 34.3916641)","CA0031","2020CA0031","Santa Clarita","CA","Santa Clarita, CA","2020","7",,,,"7/2020",,,,"0",,"0","0",,,"0","0",,"Pace","0","0",,,"34.3916641","-118.542586",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-117.42351 47.6571934)","WA00226","2020WA00226","Spokane","WA","Spokane, WA","2020","2",,,,,,,,"0",,"0","0",,,"1","1","Lime",,"1","1","Lime",,"47.6571934","-117.42351","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-66.1116969 18.3581491)","PR00259","2020PR00259","Guaynabo","PR","Guaynabo, PR","2020","9",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Skootel",,"18.3581491","-66.1116969","E-scooters only","0","0","0","0","0","0",,,"delayed grand opening from 02/2020 until 06/2020",,,,,,
"POINT (-116.200886 43.6166163)","ID0075","2020ID0075","Boise","ID","Boise, ID","2020","11",,"11/2020",,,,,,"0",,"0","0",,"Boise Green Bike","0","0",,,"3","3","Lime, Spin, Bird",,"43.6166163","-116.200886","E-scooters only","0","0","0","0","1","0",,,,,,,,,
"POINT (-112.074141 33.4484367)","AZ006","2020AZ006","Phoenix","AZ","Phoenix, AZ","2020","4",,,,,"4/2020","4/2020",,"112","1.760729445055809","4","1","Grid",,"0","0",,,"2","2","Spin, Razor","Spin","33.4484367","-112.074141","Docked and e-scooters","1","1","0","0","0","0",,,,,,,,,
"POINT (-105.1019287 40.1672117)","CO0045","2020CO0045","Longmont","CO","Longmont, CO","2020","7",,"7/2020",,,,,,"0",,"0","0",,"Longmont","0","0",,,"0","0",,,"40.1672117","-105.1019287",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-95.9528877 36.7421089)","OK00214","2020OK00214","Bartlesville","OK","Bartlesville, OK","2020","7",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"36.7421089","-95.9528877",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-111.9400091 33.4255056)","AZ008","2020AZ008","Tempe","AZ","Tempe, AZ","2020","5",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Spin, Bird, Razor",,"33.4255056","-111.9400091","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-91.1391153 30.4507936)","LA00252","2020LA00252","Baton Rouge","LA","Baton Rouge, LA","2020","12",,,,,,,"151.0","54","0.848923125294765","4","1","Gotcha",,"0","0",,,"0","0",,,"30.4507936","-91.1391153","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-118.3963062 34.0696501)","CA0012","2020CA0012","Beverly Hills","CA","Beverly Hills, CA","2020","4",,,,,,,"81.0","10","0.157207986165697","4","1","Beverly Hills Bikeshare",,"0","0",,,"0","0",,,"34.0696501","-118.3963062","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-96.7968559 32.7762719)","TX00196","2020TX00196","Dallas","TX","Dallas, TX","2020","1",,,,,,,,"0",,"0","0",,,"0","0",,,"4","4","Lime, Bird, Razor, Wheels",,"32.7762719","-96.7968559","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-97.9405828 29.8826436)","TX00242","2020TX00242","San Marcos","TX","San Marcos, TX","2020","8",,,,"8/2020",,,,"0",,"0","0",,,"0","0",,"Veoride","0","0",,,"29.8826436","-97.9405828",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-111.9738429 41.2230048)","UT00209","2020UT00209","Ogden","UT","Ogden, UT","2020","9",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"41.2230048","-111.9738429","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.066163 42.4250964)","MA00102","2020MA00102","Malden","MA","Malden, MA","2020","5",,,,"5/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.4250964","-71.066163",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-79.7919754 36.0726355)","NC00141","2020NC00141","Greensboro","NC","Greensboro, NC","2020","8",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"36.0726355","-79.7919754","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-76.54831458600927 42.437072)","NY00158","2020NY00158","Ithaca","NY","Ithaca, NY","2020","5",,,,"5/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.437072","-76.54831458600927",,"0","0","1","0","0","0",,,,,,,,,
"POINT (0 0)","MD00124","2020MD00124","Columbia and Ellicot City","MD","Columbia and Ellicot City, MD","2020","7","7/2020",,,,,,"141.0","9","0.141487187549128","4","1","Howard County Bikeshare","Howard County Bikeshare","0","0",,,"0","0",,,"0.0","0.0","Docked only","0","0","0","0","0","1","Operates in both Columbia and Ellicot City, MD",,,"Operates in both Columbia and Ellicot City, MD",,,"Operates in both Columbia and Ellicot City, MD",,
"POINT (-106.8235606 39.1911128)","CO0038","2020CO0038","Aspen","CO","Aspen, CO","2020","11",,,,,,,"27.0","40","0.628831944662789","4","1","WEcycle",,"0","0",,,"0","0",,,"39.1911128","-106.8235606","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-112.074141 33.4484367)","AZ006","2020AZ006","Phoenix","AZ","Phoenix, AZ","2020","2",,,,,,"2/2020",,"112","1.760729445055809","4","1","Grid",,"0","0",,,"2","2","Spin, Razor","Lime","33.4484367","-112.074141","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-71.4547891 42.9956397)","NH00147","2020NH00147","Manchester","NH","Manchester, NH","2020","7",,"7/2020",,,,,,"0",,"0","0",,"Manchester","0","0",,,"0","0",,,"42.9956397","-71.4547891",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-106.441207 31.7865623)","TX00198","2020TX00198","El Paso","TX","El Paso, TX","2020","4",,,,,,,"8.0","17","0.267253576481685","4","1","El Paso Bcycle",,"0","0",,,"0","0",,,"31.7865623","-106.441207","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.1828321 42.3709299)","MA00113","2020MA00113","Watertown","MA","Watertown, MA","2020","3",,,,"3/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.3709299","-71.1828321",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-105.270545 40.0149856)","CO0040","2020CO0040","Boulder","CO","Boulder, CO","2020","2",,,,,,,"11.0","49","0.770319132211916","4","1","Boulder Bcycle",,"0","0",,,"0","0",,,"40.0149856","-105.270545","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-82.8890965 42.4969652)","MI00256","2020MI00256","St. Clair Sh","es","St. Clair Shores","2020","6",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"42.4969652","-82.8890965",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-106.441207 31.7865623)","TX00198","2020TX00198","El Paso","TX","El Paso, TX","2020","10",,,,,,,"8.0","17","0.267253576481685","4","1","El Paso Bcycle",,"0","0",,,"0","0",,,"31.7865623","-106.441207","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-91.66494002179422 41.9826965)","IA00234","2020IA00234","Cedar, Rapids","IA","Cedar, Rapids, IA","2020","6",,,,,,,,"0",,"0","0",,,"1","1","Veoride",,"1","1","Veoride",,"41.9826965","-91.66494002179422","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-78.6390989 35.7803977)","NC00142","2020NC00142","Raleigh","NC","Raleigh, NC","2020","6",,,,,,,"140.0","30","0.471623958497092","4","1","Citrix Bikeshare",,"0","0",,,"1","1","Gotcha",,"35.7803977","-78.6390989","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-106.650985 35.0841034)","NM00153","2020NM00153","Albuquerque","NM","Albuquerque, NM","2020","1",,,,,,,,"0",,"0","0",,,"1","1","Pace",,"1","1","Spin",,"35.0841034","-106.650985","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-94.1574328 36.0625843)","AR00235","2020AR00235","Fayetteville","AR","Fayetteville, AR","2020","9",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Spin",,"36.0625843","-94.1574328","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-81.8980725 32.1613648)","GA0068","2020GA0068","Evans","GA","Evans, GA","2020","7",,"7/2020",,,,,,"0",,"0","0",,"Columbia County Bcycle","0","0",,,"0","0",,,"32.1613648","-81.8980725",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-85.6678639 42.9632405)","MI0079","2020MI0079","Grand Rapids","MI","Grand Rapids, MI","2020","4",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"42.9632405","-85.6678639",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-74.0060152 40.7127281)","NY00160","2020NY00160","New York","NY","New York, NY","2020","8",,,,,,,"3.0","1011","15.89372740135199","4","1","Citi Bike",,"0","0",,,"0","0",,,"40.7127281","-74.0060152","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-96.7077751 40.8088861)","NE00145","2020NE00145","Lincoln","NE","Lincoln, NE","2020","4",,,,,,,,"0","0.0","1","1","BikeLNK",,"0","0",,,"0","0",,,"40.8088861","-96.7077751","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-88.3147539 41.7571701)","IL0077","2020IL0077","Aurora","IL","Aurora, IL","2020","3",,,,,,,,"3","0.047162395849709","3","1","Aurora",,"0","0",,,"0","0",,,"41.7571701","-88.3147539","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-121.890591 37.3361663)","CA0027","2020CA0027","San Jose","CA","San Jose, CA","2020","8",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Bird, Lime, Spin",,"37.3361663","-121.890591","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-81.0250784 34.9248667)","SC00186","2020SC00186","Rock Hill","SC","Rock Hill, SC","2020","8",,,,,,,"127.0","3","0.047162395849709","3","1","Comporium",,"0","0",,,"0","0",,,"34.9248667","-81.0250784","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-117.42351 47.6571934)","WA00226","2020WA00226","Spokane","WA","Spokane, WA","2020","6",,,"6/2020",,"6/2020",,,"0",,"0","0",,,"1","1","Lime","Lime","1","1","Lime","Lime","47.6571934","-117.42351","Dockless and e-scooters","1","0","0","1","0","0",,,,,,,,,
"POINT (-80.1433786 26.1223084)","FL0050","2020FL0050","Fort Lauderdale","FL","Fort Lauderdale, FL","2020","2",,,,,,,"12.0","21","0.330136770947964","4","1","Broward Bcycle",,"0","0",,,"3","3","Lime, Bird, Bolt",,"26.1223084","-80.1433786","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.064182 42.4564323)","MA00105","2020MA00105","Melrose","MA","Melrose, MA","2020","9",,,,"9/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.4564323","-71.064182",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-89.9668758 35.1335022)","TN00191","2020TN00191","Memphis","TN","Memphis, TN","2020","8",,,,,,,"118.0","80","1.257663889325578","4","1","Explore",,"0","0",,,"3","3","Bird, Spin, Ojo",,"35.1335022","-89.9668758","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-84.3902644 33.7489924)","GA0066","2020GA0066","Atlanta","GA","Atlanta, GA","2020","8",,,,,,"8/2020","77.0","114","1.792171042288949","4","1","Relay Bike Share",,"0","0",,,"3","3","Bird, Spin, Veoride","Lime, Jump","33.7489924","-84.3902644","Docked and e-scooters","0","2","0","0","0","0",,,,,,,,,"Jump acquired by Lime. Operated as Lime starting 05/2020"
"POINT (-122.2941914 37.5164926)","MA0097","2020MA0097","Belmont","MA","Belmont, MA","2020","5",,,,"5/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"37.5164926","-122.2941914",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-122.2941914 37.5164926)","MA0097","2020MA0097","Belmont","MA","Belmont, MA","2020","3",,,,"3/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"37.5164926","-122.2941914",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-115.148516 36.1672559)","NV00154","2020NV00154","Las Vegas","NV","Las Vegas, NV","2020","9",,,,,,,"78.0","19","0.298695173714825","4","1","RTC Bikeshare",,"0","0",,,"0","0",,,"36.1672559","-115.148516","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-67.0408635 18.0808972)","PR00257","2020PR00257","San German","PR","San German, PR","2020","2",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Skootel",,"18.0808972","-67.0408635","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.8486019 40.3881114)","UT00213","2020UT00213","Lehi","UT","Lehi, UT","2020","10",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"40.3881114","-111.8486019","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-86.5859011 34.729847)","AL002","2020AL002","Huntsville","AL","Huntsville, AL","2020","10",,"10/2020",,,,,,"0",,"0","0",,"Huntsville (became PACE hybrid dockless in 2018)","0","0",,,"0","0",,,"34.729847","-86.5859011",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-122.8718605 42.3264181)","OR00178","2020OR00178","Medford","OR","Medford, OR","2020","6",,"6/2020",,,,,,"0",,"0","0",,"Zagster Jackson County","0","0",,,"0","0",,,"42.3264181","-122.8718605",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-122.2713563 37.8044557)","CA0023","2020CA0023","Oakland","CA","Oakland, CA","2020","3",,,,,"3/2020",,"42.0","490","7.703191322119165","4","1","Bay Area BikeShare (became Ford GoBike 06/28/2017 then became Bay Wheels 06/2019)",,"0","0",,,"4","4","Lime, Lyft, Bird, Clevr","Lime, Lyft, Bird, Clevr","37.8044557","-122.2713563","Docked and e-scooters","4","0","0","0","0","0",,,,,,,,,
"POINT (-70.7548621 43.0702223)","NH00148","2020NH00148","Portsmouth","NH","Portsmouth, NH","2020","10",,"10/2020",,,,,,"0",,"0","0",,"Portsmouth","0","0",,,"0","0",,,"43.0702223","-70.7548621",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-81.3790304 28.5421109)","FL0061","2020FL0061","Orlando","FL","Orlando, FL","2020","6",,,,"6/2020",,,,"0",,"0","0",,,"1","1","HOPR","Lime","4","4","Lime, Wheels, Bird, Lynx",,"28.5421109","-81.3790304","Dockless and e-scooters","0","0","1","0","0","0",,,,,,,,,
"POINT (-98.2300605 26.204114)","TX00203","2020TX00203","McAllen","TX","McAllen, TX","2020","3",,,,,,,"28.0","8","0.125766388932558","4","1","McAllen Bcycle",,"0","0",,,"0","0",,,"26.204114","-98.2300605","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-105.1019287 40.1672117)","CO0045","2020CO0045","Longmont","CO","Longmont, CO","2020","2",,,,,,,,"10","0.157207986165697","4","1","Longmont",,"0","0",,,"0","0",,,"40.1672117","-105.1019287","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-83.5378173 41.6529143)","OH00171","2020OH00171","Toledo","OH","Toledo, OH","2020","6",,,,,,,"126.0","17","0.267253576481685","4","1","ToleGo",,"0","0",,,"1","1","Lime",,"41.6529143","-83.5378173","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-82.458444 27.9477595)","FL0064","2020FL0064","Tampa","FL","Tampa, FL","2020","2",,,,,,,"33.0","110","1.72928784782267","4","1","Coast Bike Share",,"0","0",,,"4","4","Spin, Bird, Lime, Jump",,"27.9477595","-82.458444","Docked and e-scooters","0","0","0","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-83.0007065 39.9622601)","OH00166","2020OH00166","Columbus","OH","Columbus, OH","2020","10",,,,,,,"58.0","83","1.304826285175287","4","1","COGO",,"0","0",,,"5","4","Lime, Bird, Spin, Jump, LINK",,"39.9622601","-83.0007065","Docked and e-scooters","0","0","0","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
