"yearstart","yearend","locationabbr","locationdesc","datasource","class","topic","question","data_value_unit","data_value_type","data_value","data_value_alt","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","total","gender","grade","race_ethnicity","geolocation","classid","topicid","questionid","datavaluetypeid","locationid","stratificationcategory1","stratification1","stratificationcategoryid1","stratificationid1"
"2019","2019","NY","New York","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","9.8","9.8",,,"5.4","17.1","106",,,,"American Indian/Alaska Native","
,  
(42.827001032, -75.543970427)","OWS","OWS1","Q039","VALUE","36","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2019","2019","NY","New York","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","17","17",,,"14.4","19.9","1861",,,,"Non-Hispanic Black","
,  
(42.827001032, -75.543970427)","PA","PA1","Q048","VALUE","36","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2013","2013","NJ","New Jersey","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","39.2","39.2",,,"34.9","43.8","486",,,"12th",,"
,  
(40.130570048, -74.273691288)","FV","FV1","Q021","VALUE","34","Grade","12th","GRADE","GRADE12"
"2019","2019","NC","North Carolina","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(35.466220975, -79.159250463)","FV","FV1","Q021","VALUE","37","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2019","2019","TX","Texas","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","21.6","21.6",,,"17.5","26.3","966",,"Female",,,"
,  
(31.827240407, -99.426770206)","OWS","OWS1","Q039","VALUE","48","Gender","Female","GEN","FEMALE"
"2019","2019","IA","Iowa","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","44.6","44.6",,,"34.8","55","173",,,,"Hispanic","
,  
(42.469400913, -93.816490556)","FV","FV1","Q021","VALUE","19","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2019","2019","NH","New Hampshire","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic White","
,  
(43.655950113, -71.50036092)","FV","FV1","Q020","VALUE","33","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2001","2001","ND","North Dakota","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","41.2","41.2",,,"35.7","47","365",,,"12th",,"
,  
(47.475319779, -100.118421049)","FV","FV1","Q020","VALUE","38","Grade","12th","GRADE","GRADE12"
"2009","2009","SC","South Carolina","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"2 or more races","
,  
(33.998821303, -81.045371207)","FV","FV1","Q020","VALUE","45","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2019","2019","HI","Hawaii","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","17.1","17.1",,,"13.2","22","1383",,,"11th",,"
,  
(21.304850435, -157.857749403)","OWS","OWS1","Q038","VALUE","15","Grade","11th","GRADE","GRADE11"
"2019","2019","HI","Hawaii","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","49","49",,,"44.4","53.7","2669",,"Female",,,"
,  
(21.304850435, -157.857749403)","FV","FV1","Q021","VALUE","15","Gender","Female","GEN","FEMALE"
"2005","2005","MD","Maryland","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","41.2","41.2",,,"33.4","49.5","561",,"Male",,,"
,  
(39.290580964, -76.609260111)","TV","TV1","Q059","VALUE","24","Gender","Male","GEN","MALE"
"2019","2019","NH","New Hampshire","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(43.655950113, -71.50036092)","FV","FV1","Q021","VALUE","33","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2011","2011","NM","New Mexico","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","15.2","15.2",,,"13.6","16.9","1369",,,"11th",,"
,  
(34.520880952, -106.240580985)","OWS","OWS1","Q039","VALUE","35","Grade","11th","GRADE","GRADE11"
"2011","2011","WI","Wisconsin","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","11.7","11.7",,,"9.5","14.3","876",,,"10th",,"
,  
(44.393191174, -89.816370742)","OWS","OWS1","Q039","VALUE","55","Grade","10th","GRADE","GRADE10"
"2019","2019","NY","New York","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","16.8","16.8",,,"14.4","19.6","2166",,,"10th",,"
,  
(42.827001032, -75.543970427)","TV","TV1","Q059","VALUE","36","Grade","10th","GRADE","GRADE10"
"2017","2017","DE","Delaware","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","16.9","16.9",,,"13.9","20.4","652",,,,"Non-Hispanic Black","
,  
(39.008830667, -75.577741168)","SD","SD1","Q058","VALUE","10","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","AK","Alaska","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","15","15",,,"11.5","19.3","573",,,"9th",,"
,  
(64.845079957001, -147.722059036)","OWS","OWS1","Q039","VALUE","02","Grade","9th","GRADE","GRADE09"
"2019","2019","NY","New York","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","6.6","6.6",,,"4.7","9.4","1203",,,,"Asian","
,  
(42.827001032, -75.543970427)","SD","SD1","Q058","VALUE","36","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","TN","Tennessee","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","18.9","18.9",,,"12.5","27.4","360",,,,"Non-Hispanic Black","
,  
(35.68094058, -85.774490914)","PA","PA1","Q049","VALUE","47","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","NH","New Hampshire","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","14.2","14.2",,,"11.6","17.3","937",,,,"Hispanic","
,  
(43.655950113, -71.50036092)","SD","SD1","Q058","VALUE","33","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2019","2019","TX","Texas","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(31.827240407, -99.426770206)","FV","FV1","Q021","VALUE","48","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2017","2017","WV","West Virginia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(38.665510202, -80.712640135)","OWS","OWS1","Q038","VALUE","54","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2017","2017","FL","Florida","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","17.1","17.1",,,"14.8","19.8","1460",,,"11th",,"
,  
(28.932040377, -81.928960539)","PA","PA1","Q049","VALUE","12","Grade","11th","GRADE","GRADE11"
"2019","2019","NJ","New Jersey","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","14.2","14.2",,,"8.6","22.7","292",,,"12th",,"
,  
(40.130570048, -74.273691288)","OWS","OWS1","Q039","VALUE","34","Grade","12th","GRADE","GRADE12"
"2019","2019","MD","Maryland","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","23.7","23.7",,,"22.8","24.8","2089",,,,"Non-Hispanic White","
,  
(39.290580964, -76.609260111)","PA","PA1","Q048","VALUE","24","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2009","2009","MT","Montana","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(47.066528972, -109.424420645)","PA","PA1","Q049","VALUE","30","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","VA","Virginia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(37.542680674, -78.457890463)","FV","FV1","Q021","VALUE","51","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","NV","Nevada","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","23.9","23.9",,,"13.9","37.9","610",,"Male",,,"
,  
(39.49324039, -117.071840564)","PA","PA1","Q049","VALUE","32","Gender","Male","GEN","MALE"
"2017","2017","US","National","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","19.5","19.5",,,"17.1","22.1","3597",,,"10th",,,"SD","SD1","Q058","VALUE","59","Grade","10th","GRADE","GRADE10"
"2009","2009","NC","North Carolina","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","35.8","35.8",,,"32.3","39.5","1400",,,"10th",,"
,  
(35.466220975, -79.159250463)","SD","SD1","Q058","VALUE","37","Grade","10th","GRADE","GRADE10"
"2013","2013","AR","Arkansas","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","41.8","41.8",,,"35.6","48.3","384",,,"11th",,"
,  
(34.748650124, -92.274490743)","FV","FV1","Q021","VALUE","05","Grade","11th","GRADE","GRADE11"
"2013","2013","MS","Mississippi","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(32.745510099, -89.538030825)","OWS","OWS1","Q039","VALUE","28","Race/Ethnicity","Asian","RACE","RACEASN"
"2009","2009","GA","Georgia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","9.9","9.9",,,"7.1","13.7","466",,,"12th",,"
,  
(32.839681093, -83.627580346)","OWS","OWS1","Q038","VALUE","13","Grade","12th","GRADE","GRADE12"
"2017","2017","GU","Guam","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","35.6","35.6",,,"29.2","42.6","274",,,,"Asian","
,  
(13.444304, 144.793731)","FV","FV1","Q021","VALUE","66","Race/Ethnicity","Asian","RACE","RACEASN"
"2013","2013","ID","Idaho","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","19.6","19.6",,,"17.4","22.1","1865","Total",,,,"
,  
(43.682630005, -114.363730042)","TV","TV1","Q059","VALUE","16","Total","Total","OVR","OVERALL"
"2009","2009","ME","Maine","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","25.2","25.2",,,"24.1","26.3","6757",,,,"Non-Hispanic White","
,  
(45.254228894001, -68.985031336)","TV","TV1","Q059","VALUE","23","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2001","2001","DE","Delaware","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","40.7","40.7",,,"38.2","43.2","2874","Total",,,,"
,  
(39.008830667, -75.577741168)","TV","TV1","Q059","VALUE","10","Total","Total","OVR","OVERALL"
"2019","2019","MI","Michigan","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","13.2","13.2",,,"11.1","15.7","1996",,,,"Non-Hispanic White","
,  
(44.661319543001, -84.71439027)","SD","SD1","Q058","VALUE","26","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2011","2011","MI","Michigan","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","28.1","28.1",,,"25","31.5","2039",,"Male",,,"
,  
(44.661319543001, -84.71439027)","SD","SD1","Q058","VALUE","26","Gender","Male","GEN","MALE"
