"year","quarter","locationabbr","locationdesc","topicdesc","measuredesc","datasource","provisiongroupdesc","provisiondesc","provisionvalue","citation","provisionaltvalue","datatype","comments","enacted_date","effective_date","geolocation","displayorder","topictypeid","topicid","measureid","provisiongroupid","provisionid"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax","Yes","DEL. CODE ANN. tit. 30 § 5305","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(39.008830667000495, -75.57774116799965)","1","LEG","1010LEG","674ERO","10GRP","380"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Type of Tax","Wholesale Price","DEL. CODE ANN. tit. 30 § 5305(b)","0",,,,,"
,  
(39.008830667000495, -75.57774116799965)","4","LEG","1010LEG","672LCG","10GRP","419"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Percent Value","30","DEL. CODE ANN. tit. 30, § 5305","30","Number",,"7/3/2017","9/1/2017","
,  
(39.008830667000495, -75.57774116799965)","3","LEG","1010LEG","674ERO","10GRP","382"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax","Yes","DEL. CODE ANN. tit. 30 § 5305","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(39.008830667000495, -75.57774116799965)","1","LEG","1010LEG","673EPT","10GRP","376"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","DEL. CODE ANN. tit. 30 § 5305","0",,,"1/1/1995","1/1/1995","
,  
(39.008830667000495, -75.57774116799965)","4","LEG","1020LEG","682EDS","10GRP","395"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax","Yes",,"2","Yes/No",,,,"
,  
(39.008830667000495, -75.57774116799965)","1","LEG","1010LEG","672LCG","10GRP","416"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Percent Value","30","DEL. CODE ANN. tit. 30, § 5305","30","Number",,"7/3/2017","9/1/2017","
,  
(39.008830667000495, -75.57774116799965)","3","LEG","1020LEG","683EST","10GRP","398"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","DEL. CODE ANN. tit. 30 § 5305(b)","0",,,"2/17/1987","2/17/1987","
,  
(39.008830667000495, -75.57774116799965)","4","LEG","1020LEG","680CHW","10GRP","410"
"2022","3","DE","Delaware","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Encrypted Image/Hologram Required","No Provision",,"0","Ranking",,,,"
,  
(39.008830667000495, -75.57774116799965)","3","LEG","1030LEG","690CET","12GRP","351"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Percent Value","30","DEL. CODE ANN. tit. 30, § 5305","30","Number",,"7/3/2017","9/1/2017","
,  
(39.008830667000495, -75.57774116799965)","3","LEG","1010LEG","673EPT","10GRP","378"
"2022","3","DE","Delaware","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Barcode/Scannable Code Required","No Provision",,"0","Ranking",,,,"
,  
(39.008830667000495, -75.57774116799965)","2","LEG","1030LEG","690CET","12GRP","350"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax","Yes","DEL. CODE ANN. tit. 30 § 5305(b)","2","Yes/No",,"2/17/1987","2/17/1987","
,  
(39.008830667000495, -75.57774116799965)","1","LEG","1020LEG","680CHW","10GRP","407"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Percent Value","30","DEL. CODE ANN. tit. 30, § 5305","30","Number",,"7/3/2017","9/1/2017","
,  
(39.008830667000495, -75.57774116799965)","3","LEG","1010LEG","671CIG","10GRP","414"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.008830667000495, -75.57774116799965)","2","LEG","1010LEG","674ERO","10GRP","381"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","DEL. CODE ANN. tit. 30 § 5305","0",,,"1/1/1995","1/1/1995","
,  
(39.008830667000495, -75.57774116799965)","4","LEG","1020LEG","683EST","10GRP","399"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","DEL. CODE ANN. tit. 30 §§ 5301 and 5305","0",,,"6/30/2007","12/31/2007","
,  
(39.008830667000495, -75.57774116799965)","4","LEG","1020LEG","681EMS","10GRP","391"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.008830667000495, -75.57774116799965)","2","LEG","1020LEG","682EDS","10GRP","393"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","DEL. CODE ANN. tit. 30 §§ 5301 and 5305","0",,,,,"
,  
(39.008830667000495, -75.57774116799965)","5","LEG","1020LEG","684EDT","10GRP","404"
"2022","3","DE","Delaware","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Tax Stamp Required","Yes","DEL. CODE ANN. tit. 30 § 5315","2","Ranking",,,,"
,  
(39.008830667000495, -75.57774116799965)","1","LEG","1030LEG","690CET","12GRP","349"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.008830667000495, -75.57774116799965)","2","LEG","1010LEG","673EPT","10GRP","377"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Percent Value","30","DEL. CODE ANN. tit. 30, § 5305","30","Number","Moist snuff is taxed at a rate of $0.920 per ounce.","7/3/2017","9/1/2017","
,  
(39.008830667000495, -75.57774116799965)","3","LEG","1020LEG","680CHW","10GRP","409"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax ($ each)","No Provision",,"0","Money",,,,"
,  
(39.008830667000495, -75.57774116799965)","2","LEG","1010LEG","671CIG","10GRP","413"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Percent Value","30","DEL. CODE ANN. tit. 30, § 5305","30","Number",,"7/3/2017","9/1/2017","
,  
(39.008830667000495, -75.57774116799965)","4","LEG","1020LEG","684EDT","10GRP","403"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.008830667000495, -75.57774116799965)","2","LEG","1020LEG","680CHW","10GRP","408"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,"6/30/2007","12/31/2007","
,  
(39.008830667000495, -75.57774116799965)","3","LEG","1020LEG","681EMS","10GRP","390"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","DEL. CODE ANN. tit. 30 § 5305","0",,,"1/1/1995","1/1/1995","
,  
(39.008830667000495, -75.57774116799965)","4","LEG","1010LEG","674ERO","10GRP","383"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax","Yes",,"2","Yes/No",,,,"
,  
(39.008830667000495, -75.57774116799965)","1","LEG","1010LEG","671CIG","10GRP","412"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax","Yes","DEL. CODE ANN. tit. 30 § 5305","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(39.008830667000495, -75.57774116799965)","1","LEG","1020LEG","682EDS","10GRP","392"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Type of Tax","Wholesale Price","DEL. CODE ANN. tit. 30 § 5305(b)","0",,,,,"
,  
(39.008830667000495, -75.57774116799965)","4","LEG","1010LEG","671CIG","10GRP","415"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax ($ per pack of 20)","No Provision",,"0","Money",,,,"
,  
(39.008830667000495, -75.57774116799965)","2","LEG","1010LEG","672LCG","10GRP","417"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax ($ per ounce)","0.92","DEL. CODE ANN. tit. 30, § 5305","0.92","Money",,"7/3/2017","9/1/2017","
,  
(39.008830667000495, -75.57774116799965)","2","LEG","1020LEG","681EMS","10GRP","389"
"2022","3","DE","Delaware","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Percent Value","30","DEL. CODE ANN. tit. 30, § 5305","30","Number",,"7/3/2017","9/1/2017","
,  
(39.008830667000495, -75.57774116799965)","3","LEG","1010LEG","672LCG","10GRP","418"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax","Yes","DEL. CODE ANN. tit. 30 §§ 5301 and 5305","2","Yes/No",,,,"
,  
(39.008830667000495, -75.57774116799965)","1","LEG","1020LEG","684EDT","10GRP","400"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.008830667000495, -75.57774116799965)","2","LEG","1020LEG","683EST","10GRP","397"
"2022","3","DE","Delaware","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Percent Value","30","DEL. CODE ANN. tit. 30, § 5305","30","Number",,"7/3/2017","9/1/2017","
,  
(39.008830667000495, -75.57774116799965)","3","LEG","1020LEG","682EDS","10GRP","394"
"2022","3","DC","District of Columbia","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Barcode/Scannable Code Required","No Provision",,"0","Ranking",,,,"
,  
(38.89037138500049, -77.03196112699965)","2","LEG","1030LEG","690CET","12GRP","350"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Type of Tax","Wholesale Sales Price","D.C. CODE ANN. §§ 47-2401, 47-2402.01 and OTR Notice 2015-02","0",,,"9/8/2015","10/1/2015","
,  
(38.89037138500049, -77.03196112699965)","4","LEG","1020LEG","682EDS","10GRP","395"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Percent Value","96","D.C. CODE ANN. § 47-2402 and OTR Notice 2018-02","96","Number",,"9/10/2018","10/1/2018","
,  
(38.89037138500049, -77.03196112699965)","3","LEG","1020LEG","681EMS","10GRP","390"
"2022","3","DC","District of Columbia","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(38.89037138500049, -77.03196112699965)","4","LEG","1010LEG","671CIG","10GRP","415"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Type of Tax","Wholesale Sales Price","D.C. CODE ANN. § 47-2402.01 and OTR Notice 2015-02","0",,,"9/8/2015","10/1/2015","
,  
(38.89037138500049, -77.03196112699965)","5","LEG","1020LEG","684EDT","10GRP","404"
"2022","3","DC","District of Columbia","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax","Yes","D.C. CODE ANN. §§ 47-2401, 47-2402.01 and OTR Notice 2015-02","2","Yes/No",,"9/8/2015","10/1/2015","
,  
(38.89037138500049, -77.03196112699965)","1","LEG","1010LEG","674ERO","10GRP","380"
"2022","3","DC","District of Columbia","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax ($ per pack of 20)","4.940","D.C. CODE ANN. § 47-2402 and OTR Notice 2018-02","4.94","Money","The District of Columbia cigarette excise tax consists of fixed tax of $4.50 per package of 20 cigarettes and a variable surtax levied in lieu of the sales tax. Effective October 1, 2018, the surtax is increased from $0.42 to $0.44 cents per package of 20 cigarettes, resulting in a cigarette excise tax of $4.94 per package of 20 cigarettes.","10/3/2018","10/1/2018","
,  
(38.89037138500049, -77.03196112699965)","2","LEG","1010LEG","672LCG","10GRP","417"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Percent Value","96","D.C. CODE ANN. § 47-2402 and OTR Notice 2018-02","96","Number",,"9/10/2018","10/1/2018","
,  
(38.89037138500049, -77.03196112699965)","4","LEG","1020LEG","684EDT","10GRP","403"
"2022","3","DC","District of Columbia","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Tax Stamp Required","Yes","D.C. CODE § 47-2402","2","Ranking",,,,"
,  
(38.89037138500049, -77.03196112699965)","1","LEG","1030LEG","690CET","12GRP","349"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Type of Tax","Wholesale Sales Price","D.C. CODE ANN. §§ 47-2401, 47-2402.01 and OTR Notice 2015-02","0",,,"9/8/2015","10/1/2015","
,  
(38.89037138500049, -77.03196112699965)","4","LEG","1020LEG","683EST","10GRP","399"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(38.89037138500049, -77.03196112699965)","2","LEG","1020LEG","681EMS","10GRP","389"
"2022","3","DC","District of Columbia","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Other Requirements","No Provision",,"0","Ranking",,,,"
,  
(38.89037138500049, -77.03196112699965)","4","LEG","1030LEG","690CET","12GRP","352"
"2022","3","DC","District of Columbia","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(38.89037138500049, -77.03196112699965)","2","LEG","1010LEG","674ERO","10GRP","381"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Percent Value","96","D.C. CODE ANN. § 47-2402 and OTR Notice 2018-02","96","Number",,"9/10/2018","10/1/2018","
,  
(38.89037138500049, -77.03196112699965)","3","LEG","1020LEG","682EDS","10GRP","394"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Type of Tax","Wholesale Sales Price","D.C. CODE ANN. §§ 47-2401, 47-2402.01 and OTR Notice 2015-02","0",,,"9/8/2015","10/1/2015","
,  
(38.89037138500049, -77.03196112699965)","4","LEG","1020LEG","681EMS","10GRP","391"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax","Yes","D.C. CODE ANN. §§ 47-2401; 47-2402.01 and OTR Notice 2015-02","2","Yes/No",,"9/8/2015","10/1/2015","
,  
(38.89037138500049, -77.03196112699965)","1","LEG","1020LEG","682EDS","10GRP","392"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax","Yes","D.C. CODE ANN. §§ 47-2401; 47-2402.01 and OTR Notice 2015-02","2","Yes/No",,"9/8/2015","10/1/2015","
,  
(38.89037138500049, -77.03196112699965)","1","LEG","1020LEG","681EMS","10GRP","388"
"2022","3","DC","District of Columbia","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Encrypted Image/Hologram Required","No Provision",,"0","Ranking",,,,"
,  
(38.89037138500049, -77.03196112699965)","3","LEG","1030LEG","690CET","12GRP","351"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(38.89037138500049, -77.03196112699965)","2","LEG","1020LEG","680CHW","10GRP","408"
"2022","3","DC","District of Columbia","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(38.89037138500049, -77.03196112699965)","4","LEG","1010LEG","672LCG","10GRP","419"
"2022","3","DC","District of Columbia","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax","Yes","D.C. CODE ANN. § 47-2402 and OTR Notice 2015-02","2","Yes/No",,"9/8/2015","10/1/2015","
,  
(38.89037138500049, -77.03196112699965)","1","LEG","1010LEG","672LCG","10GRP","416"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(38.89037138500049, -77.03196112699965)","2","LEG","1020LEG","682EDS","10GRP","393"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax","Yes","D.C. CODE ANN. § 47-2402.01 and OTR Notice 2015-02","2","Yes/No",,"9/8/2015","10/1/2015","
,  
(38.89037138500049, -77.03196112699965)","1","LEG","1020LEG","684EDT","10GRP","400"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Percent Value","96","D.C. CODE ANN. § 47-2402 and OTR Notice 2018-02","96","Number",,"9/10/2018","10/1/2018","
,  
(38.89037138500049, -77.03196112699965)","3","LEG","1020LEG","683EST","10GRP","398"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax","Yes","D.C. CODE ANN. §§ 47-2401; 47-2402.01 and OTR Notice 2015-02","2","Yes/No",,"9/8/2015","10/1/2015","
,  
(38.89037138500049, -77.03196112699965)","1","LEG","1020LEG","683EST","10GRP","396"
"2022","3","DC","District of Columbia","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(38.89037138500049, -77.03196112699965)","3","LEG","1010LEG","672LCG","10GRP","418"
"2022","3","DC","District of Columbia","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Percent Value","96","D.C. CODE ANN. § 47-2402 and OTR Notice 2018-02","96","Number",,"9/10/2018","10/1/2018","
,  
(38.89037138500049, -77.03196112699965)","3","LEG","1020LEG","680CHW","10GRP","409"
"2022","3","DC","District of Columbia","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Percent Value","96","D.C. CODE ANN. § 47-2402 and OTR Notice 2018-02","96","Number",,"9/10/2018","10/1/2018","
,  
(38.89037138500049, -77.03196112699965)","3","LEG","1010LEG","673EPT","10GRP","378"
