"year","who_region","datasource","country","surveysite","topic","mpower","indicator","indicator_level","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","age","gender","residence","geolocation","regionabbr","countryabbr","surveysiteabbr","locationid","topicid","mpowerid","indicatorid","responseid","stratificationcategoryid1","stratificationid1","datavaluetypeid"
"2009","South-East Asia Region","GATS","India","India - West Bengal","Economics","Raise","Average expenditure on bidis per month (reported in local currency)",,,"Mean","43.8","†","Mean: A measure of central tendency; the arithmetic average calculated by dividing the sum of a set of observations by the number of observations.","0.9","86.7","32","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in028","685","T08","M06","Q206",,"AGE","A02","Mean"
"2011","South-East Asia Region","GATS","Thailand","Thailand - National","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco",,"%","Percentage","76",,,"74.9","77.2","20606",,"Total",,"POINT (100.992541 15.870032)","SEAR","th","th100","472","T06","M01","Q153",,"GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Arunachal Pradesh","Tobacco Use","Monitor","Percentage of daily bidi smokers who report smoking an average of less than 5, 5-9, 10-14, 15-24, or 25+ bidis per day",">=25","%","Percentage","5.3",,,"2.6","10.4","174",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in102","30","T06","M01","Q195","ILVL008","RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Manipur","Economics","Raise","Percentage of smokeless tobacco users whose last smokeless purchase was from various sources","Military store","%","Percentage","0",,,,,"334",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in017","272","T08","M06","Q208","ILVL066","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Jammu and Kashmir","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Kiosks","%","Percentage","0",,,,,"182",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in012","222","T08","M06","Q182","ILVL062","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - South Region","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a less than daily basis","Occasional users, formerly daily","%","Percentage","1.7",,,"1.3","2.1","11098","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in173","1486","T06","M01","Q167","ILVL076","AGE","A9901","Prctg"
"2009","Region of the Americas","GATS","Uruguay","Uruguay - National","Secondhand Smoke","Protect","Percentage of adults who visited various public places and were exposed to tobacco smoke inside in the past 30 days","Government buildings","%","Percentage","4.2",,,"3","5.9","934","45-64",,,"POINT (-55.765835 -32.522779)","AMR","uy","uy100","489","T10","M03","Q181","ILVL051","AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Puducherry","Economics","Raise","Percentage of smokeless tobacco users whose last smokeless purchase was from various sources","Outside the country","%","Percentage","0",,,,,"37","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in022","1485","T08","M06","Q208","ILVL088","AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttar Pradesh","Tobacco Use","Monitor","Percentage of daily cigarette smokers who report smoking an average of less than 5, 5 to 9, 10 to 14, 15 to 24, or 25+ cigarettes per day","5 to 9","%","Percentage","37.9",,,"20.7","58.7","65",,,"Total","POINT (78.96288 20.593684)","SEAR","in","in036","665","T06","M01","Q158","ILVL019","RESIDENCE","R9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Northeast Region","Tobacco Use","Monitor","Percentage of current tobacco users who only smoke tobacco; smoke tobacco and use smokeless tobacco; or only use smokeless tobacco","Smoked only","%","Percentage","18.3",,,"14.4","23","1009","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in175","1484","T06","M01","Q163","ILVL096","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - South Region","Media","Warn","Percentage of adults who have noticed information about the dangers of smoking cigarettes or that encourages quitting from various sources in the last 30 days","On billboards","%","Percentage","28.1",,,"26","30.4","11081","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in173","1486","T14","M05","Q185","ILVL078","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Bengal","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","In newspapers or magazines","%","Percentage","3",,,"2","4.5","1673","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in028","685","T14","M04","Q188","ILVL058","AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Manipur","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting smokeless tobacco from various sources in the last 30 days","In cinemas","%","Percentage","1",,,"0.3","3.1","737",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in017","272","T14","M04","Q215","ILVL056","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttar Pradesh","Secondhand Smoke","Protect","Percentage of adults who visited various public places and were exposed to tobacco smoke inside in the past 30 days","Public transportation","%","Percentage","55.3",,,"49.9","60.6","1055",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in036","665","T10","M03","Q181","ILVL093","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Meghalaya","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","On billboards","%","Percentage","6.5",,,"3.5","11.7","655",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in018","286","T14","M04","Q188","ILVL078","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Odisha","Secondhand Smoke","Protect","Percentage of all adults who were exposed to tobacco smoke inside various public places in the past 30 days","Public transportation","%","Percentage","6.6",,,"3.8","11.1","2089",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in021","525","T10","M03","Q180","ILVL093","GENDER","G9901","Prctg"
"2009","Western Pacific Region","GATS","Philippines","Philippines - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","From another person","%","Percentage","0.1",,,"0","1","405","15-24",,,"POINT (121.774017 12.879721)","WPR","rp","rp100","451","T08","M06","Q182","ILVL049","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Tripura","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","On public walls","%","Percentage","6.7",,,"3.8","11.5","308","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in026","638","T14","M04","Q188","ILVL081","AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Andhra Pradesh","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Military store","%","Percentage","0",,,,,"242",,,"Total","POINT (78.96288 20.593684)","SEAR","in","in002","21","T08","M06","Q182","ILVL066","RESIDENCE","R9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Karnataka","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","7.9",,,"5.9","10.4","930",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in019","221","T06","M01","Q151",,"RESIDENCE","R02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Himachal Pradesh","Tobacco Use","Monitor","Percentage of ever daily tobacco smokers who currently do not smoke tobacco",,"%","Percentage","25",,,"12","45","44",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in011","191","T06","M01","Q156",,"GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Tripura","Cessation","Offer","Percentage of adults who used smokeless tobacco during the past 12 months and tried to quit during the past 12 months",,"%","Percentage","25.6",,,"20.3","31.7","383","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in026","638","T01","M02","Q200",,"AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Punjab","Economics","Raise","Percentage of bidi smokers whose last bidi purchase was from various sources","Outside the country","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in023","548","T08","M06","Q205","ILVL088","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Odisha","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco, and have never used smokeless tobacco on a daily basis in the past","Never user","%","Percentage","55.8",,,"50.9","60.6","2089","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in021","525","T06","M01","Q170","ILVL070","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Andhra Pradesh","Tobacco Use","Monitor","Percentage of adults who are current smokers of various tobacco products","Cigars, cheroots, or cigarillos","%","Percentage","3.2",,,"2","5.2","1503",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in002","21","T06","M01","Q157","ILVL028","RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Jammu and Kashmir","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco, and have never smoked on a daily basis in the past","Current non-smokers, never daily","%","Percentage","74.8",,,"71.5","77.8","1723",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in012","222","T06","M01","Q155","ILVL037","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - National","Cessation","Offer","Percentage of current smokeless tobacco users and recent quitters (<12 months), who visited a doctor or health care provider (HCP) during the past 12 months and were advised to quit using smokeless tobacco by the HCP",,"%","Percentage","25.3",,,"23.3","27.4","5158",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in100","386","T01","M02","Q202",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Delhi","Tobacco Use","Monitor","Percentage of daily smokers or smokeless tobacco users who report first tobacco use <= 5 minutes, 6-30 minutes, 31-60 minutes, or greater than 60 minutes after waking",">60 minutes","%","Percentage","28",,,"15","46.1","50","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in007","129","T06","M01","Q164","ILVL009","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Punjab","Knowledge, Attitudes, and Perceptions","Warn","Percentage of adults who believe that smoking tobacco causes serious illness",,"%","Percentage","94.8",,,"92.1","96.6","493","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in023","548","T15","M05","Q191",,"AGE","A02","Prctg"
"2011","Western Pacific Region","GATS","Malaysia","Malaysia - National","Media","Warn","Percentage of adults who have noticed information about the dangers of smoking cigarettes or that encourages quitting from various sources in the last 30 days","On billboards","%","Percentage","70.8",,,"67.8","73.7","2141",,"Female",,"POINT (101.975766 4.210484)","WPR","my","my100","428","T14","M05","Q185","ILVL078","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Mizoram","Tobacco Use","Monitor","Percentage of ever daily tobacco smokers who currently do not smoke tobacco",,"%","Percentage","6.7",,,"3.7","11.8","378",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in031","291","T06","M01","Q156",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Delhi","Tobacco Use","Monitor","Percentage of current tobacco users who only smoke tobacco; smoke tobacco and use smokeless tobacco; or only use smokeless tobacco","Smokeless only","%","Percentage","35",,,"27.9","42.8","72",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in007","129","T06","M01","Q163","ILVL097","RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Bihar","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","In newspapers or magazines","%","Percentage","0.2",,,"0.1","0.5","521","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in034","57","T14","M04","Q188","ILVL058","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttar Pradesh","Secondhand Smoke","Protect","Percentage of all adults who were exposed to tobacco smoke inside various public places in the past 30 days","Public transportation","%","Percentage","10.8",,,"9","12.9","2092",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in036","665","T10","M03","Q180","ILVL093","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Punjab","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco, but have used smokeless tobacco on a daily basis in the past",,"%","Percentage","0.2",,,"0.1","0.6","1280",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in023","548","T06","M01","Q169",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Tripura","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","From another person","%","Percentage","0",,,,,"73",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in026","638","T08","M06","Q182","ILVL049","RESIDENCE","R03","Prctg"
