"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4","submeasureid","displayorder"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","71.2",,,"0.6","69.9","72.4","8839","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","CA","California","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","7.6",,,"0.4","6.9","8.3","8743","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Some Days","%","Percentage","33.4",,,"2.2","29.1","37.8","853","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","167SSP","2GEN","8AGE","6RAC","6EDU","TUS26","26"
"2014-2015","CA","California","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.1",,,"0","0","0.1","9851","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","12.3",,,"0.5","11.4","13.2","9908","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","173SSA","3GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","6.8",,,"0.5","5.9","7.8","6073","Overall","Hispanic","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","8AGE","4RAC","6EDU","TUS22","22"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","12.4",,,"0.8","10.9","14","4098","Overall","All Races","Age 20 and Older","12th Grade","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","4EDU","TUS24","24"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage","37.7",,,"37.7","31.9","43.4","349","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","102BEH","131DCF","2GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","66.1",,,"1.1","64","68.2","3144","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","101BEH","168QUP","1GEN","8AGE","6RAC","6EDU","TUS05","05"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","20.7",,,"0.6","19.4","21.9","8727","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS12","12"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","5.7",,,"0.7","4.2","7.1","2652","Overall","Asian/Pacific Islander","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","8AGE","3RAC","6EDU","TUS22","22"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage","66.3",,,"66.3","62.4","70.1","657","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","102BEH","131DCF","1GEN","8AGE","6RAC","6EDU","TUS17","17"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","1.7",,,"0.1","1.4","1.9","18579","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","103BEH","170SSA","1GEN","8AGE","6RAC","6EDU","TUS11","11"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","81.3",,,"0.5","80.2","82.3","9908","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","173SSA","3GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","19.1",,,"0.5","18.1","20.2","8839","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","CA","California","Smokefree Rules/Policies – Survey Data","Smokefree Rules in Homes (Adults)","Smokefree Rules in Homes","TUS-CPS",,"%","Percentage","92.1",,,"0.4","91.4","92.8","8990","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","ENV","351ENV","152SRL","1GEN","8AGE","6RAC","6EDU","TUS04","04"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","8.8",,,"0.5","7.9","9.7","8772","Overall","White","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","8AGE","5RAC","6EDU","TUS22","22"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","9",,,"0.5","8","10","6627","Overall","All Races","25 to 44 Years","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","2AGE","6RAC","6EDU","TUS23","23"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","TUS-CPS",,,"Mean","11.5",,,"0.3","11","12.1","657","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","102BEH","131DCA","1GEN","8AGE","6RAC","6EDU","TUS14","14"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","TUS-CPS",,"%","Percentage","37.5",,,"2.1","33.3","41.6","654","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","101BEH","168QUA","1GEN","8AGE","6RAC","6EDU","TUS08","08"
"2014-2015","CA","California","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","6.5",,,"0.4","5.8","7.2","8748","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","150BEH","171SSA","2GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","8",,,"0.3","7.4","8.6","18747","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","8AGE","6RAC","6EDU","TUS20","20"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","9.7",,,"0.4","8.8","10.6","8839","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","2GEN","8AGE","6RAC","6EDU","TUS21","21"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage","30.9",,,"30.9","27","34.7","657","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","102BEH","131DCF","1GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","6.2",,,"0.5","5.2","7.2","4606","Female","All Races","18 to 44 Years","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","5AGE","6RAC","6EDU","TUS45","45"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage","58.8",,,"58.8","53","64.6","349","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","102BEH","131DCF","2GEN","8AGE","6RAC","6EDU","TUS17","17"
"2014-2015","CA","California","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.1",,,"0.1","0","0.2","9854","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS",">25 Cigarettes","%","Percentage","3.5",,,"3.5","1.8","5.2","349","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","102BEH","131DCF","2GEN","8AGE","6RAC","6EDU","TUS19","19"
"2014-2015","CA","California","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","4.2",,,"0.2","3.8","4.6","18597","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","84.9",,,"0.4","84.1","85.7","18579","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","103BEH","170SSA","1GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","TUS-CPS",,"%","Percentage","37.7",,,"2.9","32","43.4","308","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","101BEH","168QUA","3GEN","8AGE","6RAC","6EDU","TUS10","10"
"2014-2015","CA","California","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","1.2",,,"0.2","0.9","1.5","8748","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","150BEH","171SSA","2GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","CA","California","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","95.8",,,"0.2","95.5","96.2","18599","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","150BEH","171SSA","1GEN","8AGE","6RAC","6EDU","TUS35","35"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","66.6",,,"2.2","62.2","70.9","853","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","167SSP","2GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","70.6",,,"2.4","65.8","75.4","600","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","167SSP","3GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","76.4",,,"0.5","75.5","77.3","18747","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","CA","California","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.2",,,"0.1","0.1","0.3","18597","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","8.9",,,"0.5","7.9","9.8","6445","Overall","All Races","45 to 64 Years","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","3AGE","6RAC","6EDU","TUS23","23"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage","21.9",,,"21.9","17.4","26.3","308","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","76.3",,,"0.7","75","77.6","8727","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","CA","California","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","95.6",,,"0.2","95.2","95.9","18597","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","66.4",,,"1.2","64","68.8","1746","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","101BEH","168QUP","2GEN","8AGE","6RAC","6EDU","TUS06","06"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","13.4",,,"0.4","12.7","14.1","18579","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","103BEH","170SSA","1GEN","8AGE","6RAC","6EDU","TUS12","12"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","4.6",,,"0.4","3.8","5.4","3461","Overall","All Races","65 Years and Older","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","4AGE","6RAC","6EDU","TUS23","23"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","3",,,"0.2","2.6","3.5","8727","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS11","11"
"2014-2015","CA","California","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","1.1",,,"0.1","0.8","1.3","9854","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","16.7",,,"7.1","2.8","30.5","82","Overall","American Indian/Alaska Native","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","8AGE","2RAC","6EDU","TUS22","22"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","6.4",,,"0.4","5.7","7.1","9908","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","3GEN","8AGE","6RAC","6EDU","TUS21","21"
"2014-2015","CA","California","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","76.7",,,"0.7","75.4","78.1","4734","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","ENV","350ENV","151SPL","1GEN","8AGE","6RAC","6EDU","TUS01","01"
"2014-2015","CA","California","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.4",,,"0.1","0.2","0.6","8743","Male","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS",">25 Cigarettes","%","Percentage","1.9",,,"1.9","0.5","3.4","308","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS19","19"
"2014-2015","CA","California","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","98.8",,,"0.1","98.6","99.1","9854","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage","76.2",,,"76.2","71.4","81","308","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS17","17"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","6.6",,,"0.4","5.9","7.3","9852","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","103BEH","170SSA","3GEN","8AGE","6RAC","6EDU","TUS12","12"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","68.2",,,"1.7","64.9","71.5","1453","Overall","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","167SSP","1GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","CA","California","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","7.4",,,"1","5.5","9.4","2214","Overall","All Races","18 to 24 Years","All Grades","(37.638640123, -120.999999538)","BEH","100BEH","111CSA","1GEN","1AGE","6RAC","6EDU","TUS23","23"
"2014-2015","CA","California","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","99.2",,,"0.1","98.9","99.4","9851","Female","All Races","All Ages","All Grades","(37.638640123, -120.999999538)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS35","35"
