"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4"
"1997","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","14",,,"2.3","9.5","18.5","241","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"2004","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","12.1",,,"1.2","9.7","14.5","844","Overall","All Races","65 Years and Older","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","4AGE","6RAC","6EDU"
"2000","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Asian/Pacific Islander","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","3RAC","6EDU"
"2007","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","23.2",,,"0.7","21.8","24.6","7219","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"1997","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","28.6",,,"1.7","25.3","31.9","810","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2001","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","19.5",,,"1.4","16.7","22.3","1100","Overall","African American","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"2001","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","40.6",,,"7.9","25.1","56.1","56","Overall","American Indian/Alaska Native","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","2RAC","6EDU"
"2010","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","21.9",,,"0.8","20.4","23.4","7624","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2010","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","21.9",,,"0.8","20.4","23.4","7624","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","8AGE","6RAC","6EDU"
"2007","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","25.7",,,"1.4","22.9","28.5","2324","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","2GEN","8AGE","6RAC","6EDU"
"1999","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","American Indian/Alaska Native","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","2RAC","6EDU"
"2007","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","23.8",,,"0.8","22.3","25.3","7304","Overall","White","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","5RAC","6EDU"
"1997","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","17.9",,,"2.6","12.9","22.9","294","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"1999","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","44.9",,,"2.5","40","49.8","483","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","101BEH","169QUP","3GEN","8AGE","6RAC","6EDU"
"1999","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Asian/Pacific Islander","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","3RAC","6EDU"
"1998","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","21.2",,,"2.2","16.9","25.5","548","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","1GEN","8AGE","6RAC","6EDU"
"2005","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","17",,,"0.9","15.3","18.7","2130","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2010","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","24.3",,,"1.1","22.2","26.4","3097","Overall","All Races","45 to 64 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","3AGE","6RAC","6EDU"
"2007","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","46.3",,,"1.6","43.2","49.4","2324","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2006","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","23.8",,,"2.4","19","28.6","704","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","1GEN","8AGE","6RAC","6EDU"
"1996","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","30.3",,,"7.9","14.9","45.7","50","Overall","Hispanic","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","8AGE","4RAC","6EDU"
"2003","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","27.4",,,"4.6","18.3","36.5","141","Overall","Hispanic","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","4RAC","6EDU"
"2007","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","33.8",,,"8.7","16.7","50.9","96","Overall","American Indian/Alaska Native","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","2RAC","6EDU"
"2010","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","18.6",,,"1.4","15.9","21.3","1197","Female","All Races","18 to 44 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","5AGE","6RAC","6EDU"
"2001","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","46.7",,,"2.5","41.8","51.6","507","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","167QUA","1GEN","8AGE","6RAC","6EDU"
"2010","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","38.2",,,"9.2","20.1","56.3","62","Overall","American Indian/Alaska Native","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","8AGE","2RAC","6EDU"
"2008","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","56",,,"1","54.1","57.9","6471","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2002","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","42.4",,,"1.8","38.9","45.9","1036","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2000","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","23.6",,,"2.1","19.4","27.8","549","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","1GEN","8AGE","6RAC","6EDU"
"2000","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","22",,,"1.3","19.5","24.5","1398","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2004","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","26.8",,,"2.8","21.4","32.2","334","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"2005","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","21.3",,,"7.1","7.4","35.2","54","Overall","American Indian/Alaska Native","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","2RAC","6EDU"
"2003","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","25.6",,,"1.7","22.3","28.9","824","Female","All Races","18 to 44 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","5AGE","6RAC","6EDU"
"2009","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Asian/Pacific Islander","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","3RAC","6EDU"
"2001","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","23.8",,,"0.9","22","25.6","2789","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2000","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","28.9",,,"1.9","25.1","32.7","836","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2009","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","25",,,"3.9","17.4","32.6","218","Overall","All Races","18 to 24 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","1AGE","6RAC","6EDU"
"2009","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","19.7",,,"0.9","17.9","21.5","4661","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","3GEN","8AGE","6RAC","6EDU"
"2004","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Asian/Pacific Islander","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","3RAC","6EDU"
"2005","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","24.1",,,"2.6","19","29.2","711","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","1GEN","8AGE","6RAC","6EDU"
"1998","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","27.2",,,"1.8","23.7","30.7","784","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","2GEN","8AGE","6RAC","6EDU"
"1999","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","17.4",,,"1.2","15.1","19.7","1236","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"1996","AL","Alabama","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","< 15 Cigarettes","%","Percentage","29.8",,,"2.6","24.7","34.9","395","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","130DCA","1GEN","8AGE","6RAC","6EDU"
"2004","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","24.7",,,"1.8","21.2","28.2","832","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","1GEN","8AGE","6RAC","6EDU"
"2003","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","22.5",,,"1","20.5","24.5","2151","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2007","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","19.5",,,"1.4","16.8","22.2","2642","Overall","African American","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"2006","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","28.7",,,"1.6","25.5","31.9","1126","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2006","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","23.2",,,"1.1","21.1","25.3","3278","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"1996","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","24.5",,,"1.9","20.7","28.3","595","Overall","All Races","45 to 64 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","3AGE","6RAC","6EDU"
"1996","AL","Alabama","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","< 15 Cigarettes","%","Percentage","23",,,"3.8","15.6","30.4","158","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","130DCA","2GEN","8AGE","6RAC","6EDU"
"2005","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","47.5",,,"2.7","42.2","52.8","562","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","167QUA","1GEN","8AGE","6RAC","6EDU"
"2010","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","25.8",,,"1.5","22.9","28.7","2528","Overall","All Races","Age 20 and Older","12th Grade","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","4EDU"
"2008","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","26.1",,,"1.1","23.9","28.3","2740","Overall","All Races","45 to 64 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","3AGE","6RAC","6EDU"
"2000","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","22",,,"1.5","19.1","24.9","1060","Overall","All Races","Age 20 and Older","> 12th Grade","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","5EDU"
"2006","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","23.4",,,"0.9","21.6","25.2","3278","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2010","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","16.5",,,"0.9","14.7","18.3","3792","Overall","All Races","Age 20 and Older","> 12th Grade","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","5EDU"
"1999","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","32",,,"1.7","28.6","35.4","852","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2002","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","61.4",,,"1.2","59","63.8","2052","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2006","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","25.9",,,"1.4","23.2","28.6","1380","Overall","All Races","45 to 64 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","3AGE","6RAC","6EDU"
"1996","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","54.5",,,"2.7","49.3","59.7","440","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","101BEH","169QUP","2GEN","8AGE","6RAC","6EDU"
