"id","address","geocoded_column","latitude","longitude","application_status","submit_date","issue_date","owner_occupied","condo_association","building_use","number_of_dwelling_units","building_construction_type","height","stories_above_grade","firm_name","work_description","demolition_description","demolition_type","method_of_removal","temporary_dumpster_count","solar_water_tank","debris_removal_date","debris_removal_location","solar_energy_type","solar_system_size","watt_capacity","heat_exchanger","photovoltaic_panel_count","panel_dimensions","thermal_panel_count","inverter_count","collector_panels","inverter_type","inverter_make_and_model","solar_water_tank_make_and","mount_type","backup_power","solar_collector_type","integrative_solar_tank","building_cost","plumbing_cost","electrical_cost","total_cost","insurance_company"
"124119","57 Reed St, Cambridge, MA 02140","57 Reed St
Cambridge, MA 02140
(42.394986, -71.132127)","42.395","-71.132","Complete","2021-06-01T00:00:00.000","2021-06-24T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","19 Solar panels installed on roof","","No demolition required","None",,,"2021-06-29T00:00:00.000","el harvey","Photovoltaic","5.51","365","","19","",,"19","","String Inverter","Enphase IQ7PLUS-72-2-US","","Roof-Mount","","","","22455.3","0","3962.7","26418","New York Marine and General Insurance"
"124354","24 Regent St, Cambridge, MA 02140","24 Regent St
Cambridge, MA 02140
(42.389907, -71.122069)","42.3899","-71.122","Complete","2021-06-02T00:00:00.000","2021-06-24T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","18 Solar panels installed on roof","","No demolition required","None",,,"2021-06-30T00:00:00.000","el harvey","Photovoltaic","7.2","400","","18","",,"18","","Micro-Inverter","enphase IQ7PLUS-72-2-US","","Roof-Mount","","","","26985.8","0","4762.2","31748","New York Marine and General Insurance"
"107873","231 River St, Cambridge, MA 02139","231 River St
Cambridge, MA 02139
(42.362926, -71.111517)","42.3631","-71.1115","Complete","2021-02-10T00:00:00.000","2021-06-11T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"vision solar llc","installation of 19 roof mounted solar panels 6.365 kW","","No demolition required","None",,,"2021-04-07T00:00:00.000","self haul","Photovoltaic","6.365","335","","19","",,"19","","Micro-Inverter","Enphase IQ7-60-2-US","","Roof-Mount","","","","8000","0","7000","15000","brown and brown insurance"
"116727","59 Henry St, Unit 2, Cambridge, MA 02139","59 Henry St
Cambridge, MA 02139
(42.355482, -71.108843)","42.3556","-71.1088","Complete","2021-04-19T00:00:00.000","2021-06-10T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"New England Solar Hot Water Inc ","Install 4 solar hot water collectors on roof for a solar hot water system; will apply for plmb","","No demolition required","None",,"119","2021-06-05T00:00:00.000","257 Ivory St Braintree MA 02184","Thermal",,,"closed loop ",,"2005 x 2196 x 136 mm","4",,"Solimpeds 3010","","","HTP 119 gal ","Roof-Mount","","Flat-Plate","Yes","11020","3588","0","14608","Travelers Indemnity of America "
"123133","15-A Ellsworth Ave, Unit 1, Cambridge, MA 02139","15-A Ellsworth Ave
Cambridge, MA 02139
(42.373234, -71.107041)","42.3734","-71.1071","Complete","2021-05-26T00:00:00.000","2021-06-07T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Solar Technologies","Installation of 7.66 kW-DC solar panel system on roof. No structural","","No demolition required","None",,,"2021-05-26T00:00:00.000","no debris","Photovoltaic","7.66","365","","21","",,"21","","Micro-Inverter","Enphase iq7+","","Roof-Mount","","","","10000","0","10000","20000","TRAVELERS PROPERTY CASUALTY COMPANY OF AMERICA"
"122864","44 Linnaean St, Cambridge, MA 02138","44 Linnaean St
Cambridge, MA 02138
(42.38323, -71.12414)","42.3831","-71.1241","Complete","2021-05-25T00:00:00.000","2021-06-04T00:00:00.000",,,"Commercial / Mixed Use",,"Steel/Concrete, Non-Combustible (Type I/II)","30","2","Dagle Electrical Construction Corp.","Install New Roof Top Solar Array","","No demolition required","Dumpster",,,"2021-09-08T00:00:00.000","Archie and Sons  Disposal  Service","Photovoltaic","243","450","","540","",,"2","","Micro-Inverter","Solaredge SE-100K-US Inverter","","Roof-Mount","","","","303111","0","864500","1167611","Wausau Insurance Company"
"119294","36 Cedar St, Cambridge, MA 02140","36 Cedar St
Cambridge, MA 02140
(42.396033, -71.130855)","42.396","-71.1308","Complete","2021-05-05T00:00:00.000","2021-05-29T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Insight Solar","Installation of 4.875 kW roof mounted solar system. 13 REC375 modules and 1 SE3800 inverter. Will not exceed building footprint but will add 6"" to roof height.","","No demolition required","Daily Removal",,,"2021-05-19T00:00:00.000","59C North Street, Hatfield, MA 01038","Photovoltaic","4.875","375","","13","",,"1","","String Inverter","Solaredge","","Roof-Mount","","","","11803","0","20424","32227","New Hampshire Ins Co"
"121663","24 Plymouth St, Cambridge, MA 02141","24 Plymouth St
Cambridge, MA 02141
(42.368712, -71.091664)","42.3687","-71.0917","Complete","2021-05-18T00:00:00.000","2021-05-29T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","install solar power system&nbsp; 6.08 kW&nbsp; DC","","No demolition required","Container",,,"2021-06-10T00:00:00.000","SAVE THAT STUFF 17 EVERBERG RD WOBURN","Photovoltaic","6.08","380","","16","",,"16","","Micro-Inverter","enphase  IQ7plus","","Roof-Mount","","","","4681.6","0","14044.08","18725.68","ACE AMERICAN INSURANCE CO"
"117238","315 Columbia St, Cambridge, MA 02139","315 Columbia St
Cambridge, MA 02139
(42.370756, -71.095717)","42.3708","-71.0958","Complete","2021-04-22T00:00:00.000","2021-05-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","22 Solar panels installed on roof","","No demolition required","None",,,"2021-06-14T00:00:00.000","el harvey","Photovoltaic","8.03","365","","22","",,"1","","String Inverter","SolarEdge SE7600H-US","","Roof-Mount","","","","24684.85","0","4356.15","29041","New York Marine and General Insurance"
"119095","200 Erie St, Cambridge, MA 02139","200 Erie St
Cambridge, MA 02139
(42.360315, -71.108098)","42.3603","-71.1082","Complete","2021-04-29T00:00:00.000","2021-05-19T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Second Generation Energy LLC","Rooftop solar array install","","No demolition required","None",,,"2021-05-25T00:00:00.000","N/A","Photovoltaic","4.74","365","","13","",,"13","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","14024","0","3506","17530","Travelers Indemnity Co of IL"
"117409","26 Donnell St, Cambridge, MA 02138","26 Donnell St
Cambridge, MA 02138
(42.384564, -71.131791)","42.3844","-71.1316","Complete","2021-04-23T00:00:00.000","2021-05-18T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla","Install 27 solar panel system (rated at 9.18 kW) to the roof of house with energy storage in utility room (rated at 27 kWH)&nbsp;","","No demolition required","None",,,"2021-08-27T00:00:00.000","240 Ballardvale st ","Photovoltaic","9.18","340","","27","",,"1","","String Inverter","7.6 kW Tesla Inc 1538000-00-E","","Roof-Mount","","","","11000","0","25000","36000","Zurich American Insurance Company"
"119576","32 Andrew St, Cambridge, MA 02139","32 Andrew St
Cambridge, MA 02139
(42.361291, -71.112256)","42.3613","-71.1121","Complete","2021-05-06T00:00:00.000","2021-05-18T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Vivint Solar Developer LLC - Sunrun","install roof &nbsp;mounted solar panels:14@4.55Kw","","No demolition required","Daily Removal",,,"2021-06-05T00:00:00.000","Vivint Solar - 230 Ballardvale St Suite E. Wilmington, MA 01887","Photovoltaic","4.55","325","","14","",,"1","","String Inverter","SOLAREDGE TECHNOLOGIES SE3800H-US","","Roof-Mount","","","","2002","0","8008","10010","Liberty Insurance Corporation"
"115934","113 Inman St, Cambridge, MA 02139","113 Inman St
Cambridge, MA 02139
(42.372698, -71.101101)","42.3728","-71.1012","Complete","2021-04-13T00:00:00.000","2021-05-18T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"ReVision Energy","Installation of a 4.44kW Solar system consisting of (12) REC 370W Solar Modules on rooftop.","","No demolition required","Daily Removal",,,"2021-07-01T00:00:00.000","1980 Turnpike St. North Andover, MA 01845","Photovoltaic","4.44","370","","12","",,"12","","Micro-Inverter","Enphase Energy IQ7Plus-72-2-US","","Roof-Mount","","","","3950","0","39260","43210","Zurich American Insurance"
"110977","34 May St, Unit 2, Cambridge, MA 02138","34 May St
Cambridge, MA 02138
(42.379085, -71.15375)","42.3791","-71.1538","Complete","2021-03-09T00:00:00.000","2021-05-12T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"ReVision Energy","Installation of (16) LG 375W Solar Modules on rooftop. 6.0kW DC System.","","No demolition required","Daily Removal",,,"2021-06-01T00:00:00.000","1980 Turnpike St. North Andover, MA 01845","Photovoltaic","6","375","","16","",,"1","","String Inverter","SolarEdge Technologies","","Roof-Mount","","","","5124","0","20496","25620","Zurich American Insurance"
"114767","204 Larch Rd, Cambridge, MA 02138","204 Larch Rd
Cambridge, MA 02138
(42.381373, -71.14392)","42.3814","-71.144","Complete","2021-04-06T00:00:00.000","2021-05-07T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Boston Solar Company, LLC","<span style='color: rgb(51, 51, 51); font-family: ""Benton Sans"", sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-inde","","No demolition required","Daily Removal",,,"2021-04-20T00:00:00.000","Boston Solar Company,LLC / 55 Sixth Road Woburn, MA 01801 / by truck","Photovoltaic","8.36","380","","22","",,"22","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","10761.83","0","21523.66","32285.49","Ace American Insurance Co."
"101898","236 Prospect St, Cambridge, MA 02139","236 Prospect St
Cambridge, MA 02139
(42.371138, -71.099741)","42.3711","-71.0996","Complete","2020-12-07T00:00:00.000","2021-05-07T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"New England Solar Hot Water Inc ","Install two solar hot water collectors on roof as part of a solar hot water system; PLMB-101903-2020; no elec needed","","No demolition required","Minimal",,"60","2021-04-06T00:00:00.000","Braintree Transfer Station 257 Ivory St Braintree MA 02184","Thermal",,,"closed loop ",,"2005 x 2196 x 136 mm","2",,"Solimpeks","","","HTP 60 gal ","Roof-Mount","Gas","Flat-Plate","Yes","6847","2430","0","9277","Travelers Indemnity of America"
"110725","67 Spring St, Cambridge, MA 02141","67 Spring St
Cambridge, MA 02141
(42.369052, -71.081021)","42.3691","-71.081","Complete","2021-03-08T00:00:00.000","2021-05-06T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"","installation of 9 roof mounted solar panels 3.06 kW","","No demolition required","None",,,"2021-05-11T00:00:00.000","self haul","Photovoltaic","3.06","1","","9","",,"1","","Micro-Inverter","enphase IQ 7 and IQ 7+ microinverters","","Roof-Mount","","","","13998","0","4000","17998","Brown and Brown Insurance"
"116479","154 Vassal Ln, Cambridge, MA 02138","154 Vassal Ln
Cambridge, MA 02138
(42.383614, -71.138799)","42.3834","-71.1388","Complete","2021-04-16T00:00:00.000","2021-04-29T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar ","install solar power system","","No demolition required","Daily Removal",,,"2021-05-15T00:00:00.000","Save that Stuff Inc 17C Everberg Road Woburn, MA 01801","Photovoltaic","7.92","360","","22","",,"22","","Micro-Inverter","Enphase IQ7 Plus","","Roof-Mount","","","","5742","0","17226","22968","Ace American Insurance Company"
"115827","22 Harrington Rd, Cambridge, MA 02140","22 Harrington Rd
Cambridge, MA 02140
(42.396211, -71.131509)","42.3962","-71.1316","Complete","2021-04-13T00:00:00.000","2021-04-29T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar ","install solar power system&nbsp;","","No demolition required","Daily Removal",,,"2021-05-20T00:00:00.000","17 Everberg Road Woburn, MA 01801","Photovoltaic","6.84","380","","18","",,"18","","Micro-Inverter","Enphase IQ7 Plus","","Roof-Mount","","","","5095.8","0","15287.4","20383.2","Ace American Insurance Co"
"105901","34 May St, Cambridge, MA 02138","34 May St
Cambridge, MA 02138
(42.379085, -71.15375)","42.3791","-71.1538","Complete","2021-01-18T00:00:00.000","2021-04-12T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"New England Solar Hot Water Inc ","Install two ETC solar hot water collectors tilt up mount on roof as part of solar hot water system; plumbing &amp; electrical done by others on this rehab project","","No demolition required","None",,"8060","2021-02-26T00:00:00.000","New England Solar Hot Water Inc","Thermal",,,"closed loop ",,"78.9""x36.4""x535""","2",,"Apricus ETC 30","","","HTP 80 & HTP 60","Roof-Mount","Electric","Evacuation-Tube","Yes","12952","0","0","12952","Travelers Indemnity of America "
"109030","74-R Cushing St, Unit 2, Cambridge, MA 02138","74-R Cushing St
Cambridge, MA 02138
(42.376897, -71.151817)","42.3768","-71.1521","Complete","2021-02-22T00:00:00.000","2021-03-31T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Cazeault Solar & Home","Install a 4.36 kw Solar Installation consisting of 13 LG 335 watt panels and Tesla Battery Storage System","","No demolition required","None",,,"2021-04-15T00:00:00.000","N/A","Photovoltaic","4.36","335","","13","",,"13","","Micro-Inverter","Enphase IQ7","","Roof-Mount","","","","11244","0","16866","28110",""
"107867","34 Sherman St, Cambridge, MA 02138","34 Sherman St
Cambridge, MA 02138
(42.385534, -71.130537)","42.3856","-71.1304","Complete","2021-02-10T00:00:00.000","2021-03-02T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Vision Solar LLC","installation of 10 roof mounted solar panels 3.350 kW","","No demolition required","None",,,"2021-04-07T00:00:00.000","self haul","Photovoltaic","3.35","335","","10","",,"10","","Micro-Inverter","Enphase IQ7-60-2-US","","Roof-Mount","","","","7000","0","5000","12000","Brown and Brown Insurance"
"92030","41 Irving St, Cambridge, MA 02138","41 Irving St
Cambridge, MA 02138
(42.376505, -71.110744)","42.3765","-71.1109","Complete","2020-09-14T00:00:00.000","2021-03-01T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"vision solar llc ","INSTALLATION OF 20 ROOF MOUNT SOLAR PANELS 6.7 kW","","No demolition required","None",,,"2020-12-01T00:00:00.000","self haul","Photovoltaic","6.7","1","","20","",,"1","","Micro-Inverter","enphase IQ 7 and IQ 7+ microinverters","","Roof-Mount","","","","7000","0","5000","12000","brown and brown insurance"
"107126","60 Stearns St, Cambridge, MA 02138","60 Stearns St
Cambridge, MA 02138
(42.385993, -71.129631)","42.3859","-71.1296","Complete","2021-02-01T00:00:00.000","2021-02-26T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","Solar power system, 34 panels, 12.58 kW DC","","No demolition required","Daily Removal",,,"2021-02-23T00:00:00.000","Save That Stuff Inc, 17C Everberg Rd Woburn MA 01801","Photovoltaic","12.58","370","","34","",,"34","","Micro-Inverter","Enphase IQ7Plus","","Roof-Mount","","","","9428","0","28282","37710","Ace American Insurance Co"
"106315","142 Richdale Ave, Cambridge, MA 02140","142 Richdale Ave
Cambridge, MA 02140
(42.389158, -71.126311)","42.389","-71.1263","Complete","2021-01-20T00:00:00.000","2021-02-09T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"NuWatt Energy","Installation of a 9.18 kW rooftop PV system with 27 panels","","No demolition required","None",,,"2021-03-16T00:00:00.000","Republic Services","Photovoltaic","9.18","340","","27","",,"27","","Micro-Inverter","EnPhase Energy/IQ7X-96-2-US","","Roof-Mount","","","","9884","0","19767","29651","Hartford Underwriters Insurance Company"
"106316","27 Kelly Rd, Cambridge, MA 02139","27 Kelly Rd
Cambridge, MA 02139
(42.362526, -71.109431)","42.3626","-71.1093","Complete","2021-01-21T00:00:00.000","2021-02-02T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"NuWatt Energy","Installation of a 6.38 kW rooftop PV system with 17 panels","","No demolition required","None",,,"2021-03-16T00:00:00.000","Republic Services","Photovoltaic","6.38","375","","17","",,"17","","Micro-Inverter","EnPhase Energy/IQ7A-72-2-US","","Roof-Mount","","","","7167","0","14333","21500","Hartford Underwriters Insurance Company"
"105752","109 Hampshire St, Cambridge, MA 02141","109 Hampshire St
Cambridge, MA 02141
(42.369705, -71.095922)","42.3698","-71.0956","Active","2021-01-15T00:00:00.000","2021-01-28T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Freedom Forever Massachusetts LLC","roof mounted pv solar panels- 6.930Kw system- 22 total panels- 125A","","No demolition required","Minimal",,,"2021-02-27T00:00:00.000","135 Robert Treat Paine Dr., Taunton, MA 02780","Photovoltaic","6.93","315","","22","",,"1","","String Inverter","SOLAREDGE: SE6000H-USRGM [SI1]","","Roof-Mount","","","","5459.45","0","21837.82","27297.27","Milestone Risk Management & Insurance Services"
"105085","15 Locust St, Cambridge, MA 02138","15 Locust St
Cambridge, MA 02138
(42.378087, -71.151492)","42.3782","-71.1515","Complete","2021-01-11T00:00:00.000","2021-01-27T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla Energy","Solar maintenance: Replace and reinstall existing solar. 15 roof mounted panels rated at 4.725 kW","","No demolition required","Minimal",,,"2021-04-01T00:00:00.000","240 Ballardvale St Wilmington MA","Photovoltaic","4.725","33.46","","15","",,"1","","String Inverter","Solaredge SE5000A-US000SNR2","","Roof-Mount","","","","150","0","350","500","Zurich American Insurance Company"
