"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:40:00.000","MA","2003","HOND","ACCORD","GRAY","--PAT'S TOW - CITY","OXFORD ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:40:00.000","MA","2001","TOYT","RUNNER","GRAY","--PHIL'S TOW - CITY","WESTERN AVE"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:40:00.000","MA","2007","BMW","328I","GRAY","--PHIL'S TOW - CITY","WESTERN AVE"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:41:00.000","MA","2011","JEEP","GRANDC","GRAY","--PHIL'S TOW - CITY","INMAN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:15:00.000","MA","2003","HOND","CIVIC","WHITE","--B&B TOW - CITY","SNOW"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:18:00.000","MA","2005","HOND","CIVIC","GRAY","--B&B TOW - CITY","MT AUBURN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:19:00.000","MA","2011","TOYT","VENZA","WHITE","--B&B TOW - CITY","MT AUBURN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:19:00.000","MA","2008","VOLV","S80","WHITE","--B&B TOW - CITY","MT AUBURN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:19:00.000","MA","2004","HOND","ACCORD","GRAY","--B&B TOW - CITY","MT AUBURN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:20:00.000","MA","2014","VOLK","JETTA","BLACK","--PHIL'S TOW - CITY","INMAN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:21:00.000","MA","1998","FORD","EXPLOR","BLACK","--B&B TOW - CITY","MT AUBURN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:27:00.000","NH","2008","HONDA","ACCORD","RED","--PHIL'S TOW - CITY","BROADWAY"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:28:00.000","RI","2002","HYUNDAI",,"RED","--PHIL'S TOW - CITY","BROADWAY"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:29:00.000","MA","2007","NISS","QUEST","GRAY","--PHIL'S TOW - CITY","BROADWAY"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:29:00.000","MA","2009","SUBA","FOREST","GRAY","--PHIL'S TOW - CITY","BROADWAY"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:29:00.000","MA","2005","TOYT","RAV4","WHITE","--PHIL'S TOW - CITY","BROADWAY"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T23:30:00.000","MA","2008","LINC","TOWCAR","BLACK","--PHIL'S TOW - CITY","BROADWAY"
"15011992","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T01:13:00.000","MA","2006","TOYT","CAMR","BLACK","-B&B TOW - PRIVATE","30 CAMBRIDGEPARK DR"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T01:24:00.000","MA","2003","HOND","CIVIC","WHITE","--B&B TOW - CITY","SNOW"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T01:25:00.000","MA","2010","NISS","ALTIMA","BLACK","--B&B TOW - CITY","SNOW"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T01:25:00.000","MA","2004","KIA","SEDONA","GREEN","--B&B TOW - CITY","SNOW"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T01:29:00.000","MA","2005","FORD","FOCUS","GREEN","--PHIL'S TOW - CITY","SNOW"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T01:29:00.000","MA","2014","TOYT","SIENNA","GRAY","--PHIL'S TOW - CITY","SNOW"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T01:30:00.000","MA","2012","TOYT","COROLL","WHITE","--PHIL'S TOW - CITY","SNOW"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T01:30:00.000","MA","1999","SAA","95","GRAY","--PHIL'S TOW - CITY","SNOW"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T01:30:00.000","MA",,,,,"--PHIL'S TOW - CITY","SNOW"
"15011999","MV OBSTRUCTING","PORTLAND ST","2015-02-15T02:30:00.000","MA","2000","NISS","MAXIMA","GRAY","--PHIL'S TOW - CITY","PARKING VIOLATION"
"15012012","STREET BLOCKED","ASH ST","2015-02-15T05:27:00.000","RI","2007","NISSAN",,"BROWN","--PAT'S TOW - CITY","PARKING VIOLATION"
"15011992","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T05:45:00.000","MA","2013","HOND","CRV","GRAY","-PAT'S TOW - PRIVATE","CC# 89515"
"15011992","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T05:47:00.000","MA","2004","HYUN","ELANTR","GRAY","-PAT'S TOW - PRIVATE","CC# 89516"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:10:00.000","MA",,,,,"--B&B TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:10:00.000","MA","2010","INFI","G37X","BLACK","--B&B TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:11:00.000","MA","2012","TOYT","YARIS","BLACK","--PHIL'S TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:11:00.000","MA","2010","TOYT","VENZA","BLACK","--PHIL'S TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:11:00.000","MA","2011","TOYT","CAMRY","GRAY","--PHIL'S TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:11:00.000","MA","2005","HOND","ODYSSE","RED","--PAT'S TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:12:00.000","MA","2012","HOND","CIVIC","GRAY","--PAT'S TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:12:00.000","MA","2014","VOLK","JETTA","BLACK","--PAT'S TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:12:00.000","MA","2002","AUDI","A6","GRAY","--PAT'S TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:12:00.000","MA","2007","CHEV","IMPALA","GRAY","--B&B TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:19:00.000","MA","1997","HOND","CIVIC","BLACK","--B&B TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:19:00.000","MA","2014","CHRY","300","BLACK","--B&B TOW - CITY","SNOW"
"15012022","SNOW EMERGENCY","MAIN ST","2015-02-15T09:20:00.000","MA","2010","ACUR","TL","GRAY","--B&B TOW - CITY","SNOW"
"15011992","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T13:32:00.000","MA","2007","VOLV","S80",,"-PAT'S TOW - PRIVATE","730 MASS AVE / CC 66465"
"15011992","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-15T13:33:00.000","MA","2003","TOYT","CAMRY","GREEN","-PAT'S TOW - PRIVATE","730 MEM DR/ CC 66466"
"15012122","MV OBSTRUCTING","11XX MASSACHUSETTS AVE","2015-02-15T18:04:00.000","CT","13","HONDA","CIVIC",,"--B&B TOW - CITY","SNOW REMOV/1154 MASS"
"15012128","MV OBSTRUCTING","12XX MASSACHUSETTS AVE","2015-02-15T18:09:00.000","MA",,,,,"--B&B TOW - CITY","SNOW REMOV/1206 MASS"
"15012128","MV OBSTRUCTING","12XX MASSACHUSETTS AVE","2015-02-15T18:09:00.000","MA","2007","TOYT","YARIS","BLUE","--B&B TOW - CITY","SNOW REMOV/1206 MASS"
"15012136","MV OBSTRUCTING","LINDEN ST","2015-02-15T18:33:00.000","MA","2012","TOYT","HIGHLA","BLACK","--PAT'S TOW - CITY","SNOW REMOVE/MASS&LINDEN"
"15012136","MV OBSTRUCTING","LINDEN ST","2015-02-15T18:33:00.000","MA","2006","VOLV","XC90","BLUE","--PAT'S TOW - CITY","SNOW REMOV/MASS&LINDEN"
"15012281","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-16T13:22:00.000","MA","15","INFI","Q50","GRAY","ROBERTS TOW - PRIVATE","3 CHAUNCY ST"
"15012311","MV IN TOW ZONE","0XX CHURCH ST","2015-02-16T16:01:00.000","MA","2013","CHEV","VOLT","BLACK","--PAT'S TOW - CITY","POSTED"
"15012316","MV ACC NO PI","0XX BLANCHARD RD","2015-02-16T16:19:00.000","MA","1995","CADI","DEVILL","BROWN","--PAT'S TOW - CITY","MVA"
"15012330","MV OBSTRUCTING","2XX HARVARD ST","2015-02-16T16:31:00.000","MA","2001","INFI","I30","BLACK","--B&B TOW - CITY","OBSTRUCTING/ TOO FAR OFF CURB"
"15012311","MV IN TOW ZONE","0XX CHURCH ST","2015-02-16T16:48:00.000","FL",,"MERZ","UT","BLACK","--PHIL'S TOW - CITY","POSTED"
"15012281","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-16T19:41:00.000","MA","2004","FORD","TAURUS","BLUE","-B&B TOW - PRIVATE","163 GORE ST"
"15012375","MV OBSTRUCTING","0XX CHURCH ST","2015-02-16T20:48:00.000","MA","2014","NISS","ALTIMA","BLACK","--PAT'S TOW - CITY","52 CHURCH/POSTED"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T00:17:00.000","MA","2010","TOYT","PRIUS","GRAY","--PHIL'S TOW - CITY","SNOW"
"15012423","MV STOP","1XX CAMBRIDGE ST","2015-02-17T01:27:00.000","MA","2008","MAZD","MAZDA3","GRAY","--PHIL'S TOW - CITY","SNOW"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T01:33:00.000","MA","2012","SUBA","OUTBAC","GRAY","--B&B TOW - CITY","SNOW"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T01:33:00.000","MA","2010","TOYT","RAV4","BROWN","--PAT'S TOW - CITY","SNOW"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T02:21:00.000","MA","2013","MAZD","CX5","GRAY","--PHIL'S TOW - CITY","SNOW"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T02:33:00.000","MA","2005","DODG","DAKOTA","GRAY","--PHIL'S TOW - CITY","1 KSC"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T02:34:00.000","MA","2004","CHEV","TRAILB","BLACK","--PAT'S TOW - CITY","2100 MASS AVE"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T02:43:00.000","MA","2008","TOYT","PRIUS","BLUE","--PHIL'S TOW - CITY","WESTERN & JAY"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T04:29:00.000","MA","1997","OLDS","CUTLAS","BLUE","--B&B TOW - CITY","1679 MASS AVE"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T05:18:00.000","MA","2011","TOYT","COROLL","GRAY","--PAT'S TOW - CITY","1679 MASS AVE"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T05:19:00.000","MA","2006","FORD","CROVIC","BLACK","--PAT'S TOW - CITY","WESTERN & JAY"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T05:19:00.000","MA","1999","TOYT","RAV4","RED","--PHIL'S TOW - CITY","WESTERN & JAY"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T05:19:00.000","MA","2005","HYUN","TUCSON","RED","--PAT'S TOW - CITY","WESTERN & JAY"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T05:20:00.000","MA","2014","TOYT","CAMRY","WHITE","--PAT'S TOW - CITY","WESTERN & JAY"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T05:21:00.000","MA","2002","HYUN","ELAN","GRAY","--PAT'S TOW - CITY","WESTERN & JAY"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T05:21:00.000","MA","2009","HOND","CIVIC","BLACK","--PHIL'S TOW - CITY","CAMBRIDGE ST"
"15012468","MV ACC NO PI","FRANKLIN ST","2015-02-17T08:54:00.000","MA","2014","TOYT","AVALON","BLACK","--PAT'S TOW - CITY","FRANKLIN & RIVER"
"15012479","ODOR OF GAS","0XX BAY STATE RD","2015-02-17T09:39:00.000","MA","2015","FORD","TRANSI","BLACK","--B&B TOW - CITY","49 BAY STATE RD"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T10:00:00.000","MA","2009","NISS","MURANO","BLACK","-PAT'S TOW - PRIVATE","402 RINDGE"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T10:00:00.000","MA","1997","MAZD","626","GREEN","-PAT'S TOW - PRIVATE","402 RINDGE"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T10:21:00.000","MA","2009","TOYT","CELES","GRAY","-PAT'S TOW - PRIVATE","30-40 MARKET ST"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T10:27:00.000","MA","1996","OLDS","CUTLAS","GREEN","-PAT'S TOW - PRIVATE","402 RINDGE AVE"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T10:29:00.000","MA","1998","CHEV","MALIBU","BROWN","-B&B TOW - PRIVATE","WALDEN SQ APTS"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T10:38:00.000","MA","2006","TOYT","COROLL","BLACK","--B&B TOW - CITY","2100 MASS"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T10:49:00.000","NY","2001","BMW","525IA","GRAY","--B&B TOW - CITY","MASS"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T10:56:00.000","MA","2003","TOYT","CAMRY","GRAY","--B&B TOW - CITY","MT AUBURN SNOW"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T10:58:00.000","MA","2014","SUBA","XVCROS","GRAY","--PHIL'S TOW - CITY","INMAN SNOW"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T11:00:00.000","MA","2003","TOYT","CAMRY","GRAY","--PHIL'S TOW - CITY","BIGELOW SNOW"
"15012384","SNOW EMERGENCY","ALEWIFE BROOK PKWY","2015-02-17T11:02:00.000","MA","2003","HOND","ODYSSE","BLACK","--PHIL'S TOW - CITY","BIGELOW SNOW"
"15012518","MV OBSTRUCTING","1XX CAMBRIDGEPARK DR","2015-02-17T11:50:00.000","MA","2013","RAM","RAMPIC","WHITE","--PHIL'S TOW - CITY","175 CPD"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T11:57:00.000","MA","2014","TOYT","RAV4","GRAY","-B&B TOW - PRIVATE","CC# 64949"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T11:58:00.000","MA","1999","TOYT","COROLL","BLACK","-B&B TOW - PRIVATE","CC# 64950"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T12:00:00.000","MA","2000","MERZ","E320","BLUE","-PAT'S TOW - PRIVATE","402 RINDGE AVE /CC# 46518"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T12:07:00.000","MA","2004","TOYT","HIGHLA","BLACK","-PAT'S TOW - PRIVATE","402 RINDGE AVE/CC 46518"
"15012281","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T12:18:00.000","MA","2010","TOYT","CAMRY","GRAY","-PAT'S TOW - PRIVATE","402 RINDGE"
"15012544","CHECK PARKING","FOLLEN ST","2015-02-17T13:32:00.000","MA","2012","NISS","ROGUE","BLUE","--B&B TOW - CITY","FOLLEN ST AND WATERHOUSE ST"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T13:38:00.000","MA","1998","BUIC","CENTUR","BROWN","-PAT'S TOW - PRIVATE","CC# 46655 402 RINDGE AVE"
"15012538","MV OBSTRUCTING","0XX WENDELL ST","2015-02-17T13:39:00.000","MA","2010","VOLK","JETTA","GRAY","--PHIL'S TOW - CITY","19 WENDELL ST"
"15012538","MV OBSTRUCTING","0XX WENDELL ST","2015-02-17T13:40:00.000","MA","2004","HOND","ACCORD","GRAY","--PAT'S TOW - CITY","19 WENDELL ST"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T13:40:00.000","MA","2003","MAZD","WAGON","BLUE","-PAT'S TOW - PRIVATE","402 RINDGE"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T13:40:00.000","MA","1998","HOND","ACCORD","BROWN","-PAT'S TOW - PRIVATE","402 RINDGE AVE"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T14:27:00.000","MA","2002","VOLK","PASSAT","GRAY","OTHER PRIVATE TOW-SEE REA","STEVENS TOW- 15 CHESTER ST"
"15012563","MV OBSTRUCTING","17XX MASSACHUSETTS AVE","2015-02-17T14:42:00.000","MA","2002","CHRY","PTCRUI","RED","--PHIL'S TOW - CITY","MASS AVE AND EXETER PARK"
"15012568","MV ACCIDENT B1","COLUMBIA ST","2015-02-17T14:44:00.000","MA","2010","AUDI","A4","BLUE","--PAT'S TOW - CITY","COLUMBIA AND MARKET"
"15012568","MV ACCIDENT B1","COLUMBIA ST","2015-02-17T14:56:00.000","MA","2006","LEXS","GS300","WHITE","--B&B TOW - CITY","COLUMBIA ST AND MARKET"
"15012557","UNWANTED PERSON","3XX RIVER ST","2015-02-17T14:57:00.000","NH","2004","STRN","ION",,"--PHIL'S TOW - CITY","330 RIVER ST"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T16:38:00.000","MA","2004","VOLK","PASSAT","GRAY","--PAT'S TOW - CITY","58 CHARLES ST - PRIVATE"
"15012580","BLOCKED HYDRANT","SIXTH ST","2015-02-17T17:02:00.000","MA","2000","SUBA","LEGACY","GREEN","--B&B TOW - CITY","BLOCKED HYDRANT-SIXTH AND THORNDIKE"
"15012685","MV OBSTRUCTING","UPLAND RD","2015-02-17T22:03:00.000","MA","2006","TOYT","SCION","RED","--PAT'S TOW - CITY","FOR NSTAR/ TOW CO AWARE THEY PAY FOR IT"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T22:31:00.000","MA","2008","TOYT","HIGHLA","RED","--PAT'S TOW - CITY","SNOW TOW-MARION ST"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T22:33:00.000","VT",,,,,"--PAT'S TOW - CITY","SNOW TOW-MARION ST"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T23:28:00.000","CT",,,,,"--PAT'S TOW - CITY","WESTERN AVE/ SNOW TOW"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T23:29:00.000","MA",,,,,"--PHIL'S TOW - CITY",
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T23:30:00.000","MA",,,,,"--PAT'S TOW - CITY","WESTERN AVE/SNOW TOW"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-17T23:31:00.000","MA",,,,,"--PAT'S TOW - CITY","WESTERN AVE/SNOW TOW"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T00:41:00.000","MA",,,,,"--PAT'S TOW - CITY","WESTERN AVE/SNOW TOW"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T00:41:00.000","MA",,,,,"--PAT'S TOW - CITY","WESTERN AVE/SNOW TOW"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T00:51:00.000","MA",,,,,"--PAT'S TOW - CITY","WESTERN AVE/SNOW TOW"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T00:51:00.000","MA",,,,,"--PAT'S TOW - CITY","WESTERN AVE/SNOW TOW"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T02:47:00.000","MA","2002","FORD","EXPLOR","BLUE","--PAT'S TOW - CITY","PUTNAM AVE - SNOW EMERGENCY"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T02:49:00.000","MA","2006","TOYT","COROLL","GRAY","--PHIL'S TOW - CITY","SNOW EMERGENCY"
"15012709","SNOW EMERGENCY","GARFIELD ST","2015-02-18T03:19:00.000","MA",,,,,"--PAT'S TOW - CITY","MASS AVE/SNOW TOW"
"15012709","SNOW EMERGENCY","GARFIELD ST","2015-02-18T03:20:00.000","MA",,,,,"--PAT'S TOW - CITY","MASS AVE SNOW TOW"
"15012709","SNOW EMERGENCY","GARFIELD ST","2015-02-18T03:20:00.000","MA",,,,,"--PAT'S TOW - CITY","MASS AVE/SNOW TOW"
"15012709","SNOW EMERGENCY","GARFIELD ST","2015-02-18T03:21:00.000","MA",,,,,"--PAT'S TOW - CITY","MASS AVE/SNOW TOW"
"15012709","SNOW EMERGENCY","GARFIELD ST","2015-02-18T03:22:00.000","MA",,,,,"--PAT'S TOW - CITY","MASS AVE/SNOW TOW"
"15012709","SNOW EMERGENCY","GARFIELD ST","2015-02-18T03:22:00.000","MA",,,,,"--PAT'S TOW - CITY","MASS AVE/SNOW TOW"
"15012709","SNOW EMERGENCY","GARFIELD ST","2015-02-18T03:23:00.000","MA",,,,,"--PAT'S TOW - CITY","MASS AVE/SNOW TOW"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T03:50:00.000","MA",,,,,"--PAT'S TOW - CITY","SNOW TOW"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T03:50:00.000","MA",,,,,"--PAT'S TOW - CITY","SNOW TOW"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T04:12:00.000","MA",,,,,"--PAT'S TOW - CITY","SNOW EMERGENCY"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T04:12:00.000","MA",,,,,"--PAT'S TOW - CITY","SNOW EMERGENCY"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T04:14:00.000","MA",,,,,"--PHIL'S TOW - CITY","SNOW EMERGENCY"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T04:14:00.000","MA",,,,,"--PAT'S TOW - CITY","SNOW EMERGENCY"
"15012696","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T04:15:00.000","MA",,,,,"--PAT'S TOW - CITY","SNOW EMERGENCY"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T08:56:00.000","MA","1996","MERZ","E320","GRAY","-PAT'S TOW - PRIVATE","ROOSEVELT TOWERS"
"15012488","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T09:06:00.000","MA","2009","TOYT","CORROLL","GRAY","-PAT'S TOW - PRIVATE","ROOSEVELT TOWERS"
"15012820","MV OBSTRUCTING","1XX VASSAR ST","2015-02-18T10:50:00.000","MA","2005","VOLK","PASSAT","GRAY","--B&B TOW - CITY","145 VASSAR"
"15012832","MV OBSTRUCTING","0XX AMES ST","2015-02-18T11:28:00.000","MA","2010","KIA","FORTE","GRAY","--PHIL'S TOW - CITY","3 AMES"
"15012831","MV OBSTRUCTING","0XX HIGHLAND AVE","2015-02-18T11:45:00.000","MA","1996","TOYT","CAMRY","RED","--PAT'S TOW - CITY","78 HIGHLAND AVE"
"15012840","MV OBSTRUCTING","VAIL CT","2015-02-18T12:11:00.000","MA","2008","HOND","FIT","BLACK","--PAT'S TOW - CITY","VAIL CT"
"15012868","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T12:47:00.000","MA","2010","MERZ","E350","BLACK","-PAT'S TOW - PRIVATE","520 WINDSOR"
"15012868","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T12:48:00.000","MA","2007","HONDA","ACCORD","RED","-PAT'S TOW - PRIVATE","14 ROOSEVELT TOWERS"
"15012868","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T12:49:00.000","MA","2010","MERZ","E350","BLACK","-PAT'S TOW - PRIVATE","520 WINDSOR"
"15012868","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T12:49:00.000","MA","2010","MERZ","E350","BLACK","-PAT'S TOW - PRIVATE","520 WINDSOR"
"15012868","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T12:57:00.000","MA","2006","MERZ","E350","GRAY","-PAT'S TOW - PRIVATE","383 EVERTEZE WAY"
"15012868","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T13:12:00.000","NJ","2008","VOLKS","JETTA","GRAY","-PAT'S TOW - PRIVATE","428 MEMORIAL DR"
"15012868","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T15:47:00.000","MA","2007","KIA","RONDO","RED","-B&B TOW - PRIVATE","PRIVATE - 21 WALDEN SQ RD"
"15012868","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T15:47:00.000","MA","2006","FORD","FREEST","BLUE","-B&B TOW - PRIVATE","PRIVATE - 21 WALDEN SQ RD"
"15012868","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T16:01:00.000","MA","1999","HOND","ACCORD","GRAY","-PHIL'S TOW - PRIVATE","PRIVATE - 929 MASS AVE"
