"year","board_code","board_name","school_code","school_name","mail_address_line_1","mail_address_line_2","mailing_postal_code","civic_address_line_1","civic_address_line_2","civic_postal_code","telephone","fax","email","georeference"
"2021-2022","52","Strait Regional Centre for Education","655","Strait Area Education and Recreation Centre","304 Pitt St, Unit 1","Port Hawkesbury","B9A 2T9","304 Pitt St, Unit 1","Port Hawkesbury","B9A 2T9","902-625-1929","902-625-1868","Rob.Allen@srce.ca","POINT (-61.354965 45.617771)"
"2021-2022","52","Strait Regional Centre for Education","1160","St. Mary's Education Centre/Academy","PO Box 292","Sherbrooke","B0J 3C0","121 Old Rd Hill","Sherbrooke","B0J 3C0","902-522-2035","902-522-2336","mike.macisaac@srce.ca","POINT (-61.972413 45.150439)"
"2021-2022","52","Strait Regional Centre for Education","149","St. Andrews Consolidated School","3892 Hwy 316","St. Andrews","B0H 1X0","3892 Hwy 316","St. Andrews","B0H 1X0","902-863-2512","902-863-6840","kirk.johnstone@srce.ca","POINT (-61.890072 45.558426)"
"2021-2022","52","Strait Regional Centre for Education","152","St. Andrew Junior School","2 Appleseed Dr","Antigonish","B2G 3B6","2 Appleseed Dr","Antigonish","B2G 3B6","902-863-3046","902-863-2273","glenn.austen@srce.ca","POINT (-62.009321 45.617528)"
"2021-2022","52","Strait Regional Centre for Education","931","Richmond Education Centre/Academy","PO Box 599","Louisdale","B0E 1V0","3238 Whiteside Rd","Louisdale","B0E 1V0","902-345-4949","902-345-4948","Lois.Landry@srce.ca","POINT (-61.095682 45.60638)"
"2021-2022","52","Strait Regional Centre for Education","390","Pleasant Bay School","456 Pleasant Bay Rd","Pleasant Bay","B0E 2P0","456 Pleasant Bay Rd","Pleasant Bay","B0E 2P0","902-224-2365","902-224-2080","Angela.MacKinnon@srce.ca","POINT (-60.787501 46.836848)"
"2021-2022","52","Strait Regional Centre for Education","1106","Inverness Education Centre/Academy","PO Box 580","Inverness","B0E 1N0","59 Veterans Memorial Crt","Inverness","B0E 1N0","902-258-3700","902-258-3899","Peter.Goosens@srce.ca","POINT (-61.298781 46.232116)"
"2021-2022","52","Strait Regional Centre for Education","143","H.M. MacDonald Elementary School","2811 Hwy 245 RR3","Maryvale","B2G 2J1","2811 Hwy 245","Maryvale","B2G 2J1","902-863-2096","902-863-0616","Jerome.Stewart@srce.ca","POINT (-62.043352 45.734483)"
"2021-2022","52","Strait Regional Centre for Education","471","Felix Marchand Education Centre","PO Box 767","Louisdale","B0E 1V0","380 Main St","Louisdale","B0E 1V0","902-345-2560","902-345-2868","richard.britten@srce.ca","POINT (-61.53561 46.022375)"
"2021-2022","52","Strait Regional Centre for Education","266","Fanning Education Centre/Canso Academy","129 Tickle Rd","Hazel Hill","B0H 1H0","129 Tickle Rd","Hazel Hill","B0H 1H0","902-366-2225","902-366-3502","cory.austen@srce.ca","POINT (-61.028191 45.332289)"
"2021-2022","52","Strait Regional Centre for Education","484","East Richmond Education Centre","PO Box 219","St. Peter`s","B0E 3B0","9359 Pepperell St","St. Peter`s","B0E 3B0","902-535-2066","902-535-3166","sonya.sauve@srce.ca","POINT (-60.875891 45.657387)"
"2021-2022","52","Strait Regional Centre for Education","975","East Antigonish Education Centre/Academy","10128 Route #4","Monastery","B0H 1W0","10128 Route #4","Monastery","B0H 1W0","902-232-2810","902-232-3829","paul.brown@srce.ca","POINT (-61.620578 45.609225)"
"2021-2022","52","Strait Regional Centre for Education","707","Dr. John Hugh Gillis Regional High","105 Braemore Av","Antigonish","B2G 1L3","105 Braemore Av","Antigonish","B2G 1L3","902-863-1620","902-863-8284","jack.macdonald@srce.ca","POINT (-62.004261 45.623871)"
"2021-2022","52","Strait Regional Centre for Education","930","Dalbrae Academy","PO Box 220","Mabou","B0E 1X0","11156 Hwy 19, SW Mabou","Mabou","B0E 1X0","902-945-5325","902-945-5329","Carol.Smith@srce.ca","POINT (-61.408879 46.062245)"
"2021-2022","52","Strait Regional Centre for Education","986","Chedabucto Ed Centre/Guysborough Academy","PO Box 19","Guysborough","B0H 1N0","27 Green St","Guysborough","B0H 1N0","902-533-4006","902-533-3554","barbara.avery@srce.ca","POINT (-61.50263 45.386493)"
"2021-2022","52","Strait Regional Centre for Education","974","Cape Breton Highlands Education Centre/Academy","PO Box 3","Margaree Harbour","B0E 2B0","11070 Cabot Trail","Terre Noire","B0E 1C0","902-235-7500","902-235-7504","Angela.MacKinnon@srce.ca","POINT (-61.08991 46.461887)"
"2021-2022","52","Strait Regional Centre for Education","932","Bayview Education Centre","PO Box 6","Port Hood","B0E 2W0","133 Company Rd","Port Hood","B0E 2W0","902-787-5220","902-787-5224","Gary.Forgeron@srce.ca","POINT (-61.523589 46.00787)"
"2021-2022","52","Strait Regional Centre for Education","934","Antigonish Education Centre","30 Appleseed Dr","Antigonish","B2G 3B6","30 Appleseed Dr","Antigonish","B2G 3B6","902-867-8800","902-867-8804","April.Weaver@srce.ca","POINT (-62.010332 45.61492)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","667","Whitney Pier Memorial Middle School","199 Jamieson St","Whitney Pier","B1N 2P7","199 Jamieson St","Whitney Pier","B1N 2P7","902-562-6130","902-562-6720","mdelaney@cbvrce.ca","POINT (-60.181491 46.16013)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","175","Tompkins Memorial Elementary School","60 Main St","Reserve Mines","B1E 1E5","60 Main St","Reserve Mines","B1E 1E5","902-849-3803","902-849-1586","mmcleod@cbvrce.ca","POINT (-60.019929 46.182222)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","185","Sydney River Elementary School","35 Phillips St","Sydney River","B1S 1M8","35 Phillips St","Sydney River","B1S 1M8","902-567-2144","902-567-0079","kmcnenly@cbvrce.ca","POINT (-60.219926 46.103285)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","117","Sydney Mines Middle School","596 Main St","Sydney Mines","B1V 2K8","596 Main St","Sydney Mines","B1V 2K8","902-736-8549","902-736-0945","lmaclean@cbvrce.ca","POINT (-60.221598 46.238686)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","688","Sydney Academy","49 Terrace St","Sydney","B1P 2L4","49 Terrace St","Sydney","B1P 2L4","902-562-5464","902-564-4472","kmcconnell-hore@cbvrce.ca","POINT (-60.180667 46.13776)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","561","St. Anne's Elementary School","30 Official Row","Glace Bay","B1A 2W9","30 Official Row","Glace Bay","B1A 2W9","902-849-5661","902-849-1645","tettinger@cbvrce.ca","POINT (-59.961838 46.194761)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","972","Shipyard Elementary School","30 Mt Kemmel St","Sydney","B1S 3V6","30 Mt Kemmel St","Sydney","B1S 3V6","902-562-8878","902-562-8674","goliver@cbvrce.ca","POINT (-60.193626 46.126132)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","646","Sherwood Park Education Centre","500 Terrace St","Sydney","B1P 6N1","500 Terrace St","Sydney","B1P 6N1","902-563-7732","902-562-6834","gartland@cbvrce.ca","POINT (-60.165647 46.129301)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","182","Robin Foote Elementary School","125 Sunnydale Dr","Westmount","B1R 1J4","125 Sunnydale Dr","Westmount","B1R 1J4","902-539-3031","902-562-6816","lastephen@cbvrce.ca","POINT (-60.215522 46.139273)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","203","Riverview High School","57 Coxheath Rd","Sydney","B1R 1R4","57 Coxheath Rd","Sydney","B1R 1R4","902-564-5411","902-567-2575","jchisholm@cbvrce.ca","POINT (-60.234387 46.115764)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","973","Riverside School","7430 Hornes Rd","Albert Bridge","B0A 1P0","7430 Hornes Rd","Albert Bridge","B0A 1P0","902-563-4535","902-563-4539","sbrown@cbvrce.ca","POINT (-60.067278 46.036639)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","1142","Rankin School of the Narrows","4144 Hwy 223","Iona","B2C 1A4","4144 Hwy 223","Iona","B2C 1A4","902-725-2210","902-725-1255","tmacneil@cbvrce.ca","POINT (-60.816765 45.947733)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","1154","Oceanview Education Centre","60 Wallaces Rd","Glace Bay","B1A 4N5","60 Wallaces Rd","Glace Bay","B1A 4N5","902-842-4488","902-849-5541","goneill@cbvrce.ca","POINT (-59.975254 46.203418)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","961","North Highlands Elementary School","1363 Bay St Lawrence Rd","Aspy Bay","B0C 1G0","1363 Bay St Lawrence Rd","Aspy Bay","B0C 1G0","902-383-2186","902-383-2381","acurrie-simms@cbvrce.ca","POINT (-60.486082 46.924724)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","997","Mountainview Elementary School","21 Delta Dr","Howie Centre","B1L 1G9","21 Delta Dr","Howie Centre","B1L 1G9","902-562-8880","902-562-7271","pmombourquette@cbvrce.ca","POINT (-60.265349 46.062087)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","83","Middle River Consolidated  School","2248 Cabot Trail","Middle River","B0E 1B0","2248 Cabot Trail","Middle River","B0E 1B0","902-295-2842","902-295-2842","rcordy@cbvrce.ca","POINT (-60.927925 46.169209)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","82","Memorial Composite High School","PO Box 187","North Sydney","B2A 0A0","300 Memorial Dr","Sydney Mines","B1V 2Y5","902-736-6233","902-736-3895","cnicholson@cbvrce.ca","POINT (-60.234345 46.227379)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","183","Marion Bridge School","3845 Gabarus Hwy","Marion Bridge","B1K 1A6","3845 Gabarus Hwy","Marion Bridge","B1K 1A6","902-727-2980","902-727-2765","rclarke@cbvrce.ca","POINT (-60.212164 45.987994)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","202","Malcolm Munroe Middle School","125 Kenwood Dr","Sydney","B1S 1T8","125 Kenwood Dr","Sydney","B1S 1T8","902-564-4587","902-564-1666","smcampbell@cbvrce.ca","POINT (-60.2107 46.107661)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","960","Jubilee Elementary School","755 Main St","Sydney Mines","B1V 2L4","755 Main St","Sydney Mines","B1V 2L4","902-736-3310","902-736-7510","lmackay-carroll@cbvrce.ca","POINT (-60.228903 46.242176)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","549","John Bernard Croak V.C. Memorial  School","10 Second St","Glace Bay","B1A 5Z4","10 Second St","Glace Bay","B1A 5Z4","902-849-2003","902-842-2212","swhite@cbvrce.ca","POINT (-59.871054 46.185727)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","964","Harbourside Elementary School","15 Church St","Sydney","B1N 2R3","15 Church St","Sydney","B1N 2R3","902-563-4520","902-563-4523","dbeaton@cbvrce.ca","POINT (-60.189038 46.161899)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","963","Greenfield Elementary School","25 James St","River Ryan","B1H 1B8","25 James St","River Ryan","B1H 1B8","902-862-4000","902-862-4005","mdolan@cbvrce.ca","POINT (-60.093769 46.235622)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","8","Glace Bay High School","201 Reserve St","Glace Bay","B1A 4W3","201 Reserve St","Glace Bay","B1A 4W3","902-849-4247","902-849-2700","gbh@gnspes.ca","POINT (-59.979701 46.191111)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","416","Glace Bay Elementary School","135 Brookside St","Glace Bay","B1A 1K8","135 Brookside St","Glace Bay","B1A 1K8","902-849-3256","902-849-3261","rsheppard@cbvrce.ca","POINT (-59.957477 46.188709)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","1153","Ferrisview Elementary School","83 Archibald Ave","North Sydney","B2A 2W9","83 Archibald Ave","North Sydney","B2A 2W9","902-794-7137","902-794-6237","jbriggs@cbvrce.ca","POINT (-60.254966 46.212536)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","98","Dr TL Sullivan School","256 Park Rd","Florence","B1Y 1N2","256 Park Rd","Florence","B1Y 1N2","902-736-6273","902-736-8844","tpodetz@cbvrce.ca","POINT (-60.271135 46.24937)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","996","Donkin School","81 Centre Ave","Donkin","B1A 6N4","81 Centre Ave","Donkin","B1A 6N4","902-737-2120","902-737-1018","mleforte@cbvrce.ca","POINT (-59.870084 46.185104)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","1101","Cusack School","500 Birch Hill Dr","Sydney","B1P 3V9","500 Birch Hill Dr","Sydney","B1P 3V9","902-564-0431","902-562-6871","aorychock@cbvrce.ca","POINT (-60.165657 46.13702)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","186","Coxheath Elementary School","30 Mt Florence St","Coxheath","B1R 1T8","30 Mt Florence St","Coxheath","B1R 1T8","902-562-4961","902-562-6192","tleblanc@cbvrce.ca","POINT (-60.236048 46.112912)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","1169","CBVRCE Adult High School","290 Whitney Ave","Sydney","B1P 5A6","290 Whitney Ave","Sydney","B1P 5A6","902-562-5178","902-562-1605","hpatters@gnspes.ca","POINT (-60.177925 46.137557)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","962","Cape Smokey Elementary School","PO Box 269","Ingonish","B0C 1K0","39 Brandon Lane","Ingonish","B0C 1K0","902-285-2638","902-285-2892","fchaisson@cbvrce.ca","POINT (-60.377535 46.693052)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","107","Cabot Education Centre","32039 Cabot Trail","Neil's Harbour","B0C 1N0","32039 Cabot Trail","Neil's Harbour","B0C 1N0","902-336-2266","902-336-2525","dsimms@cbvrce.ca","POINT (-60.360392 46.824079)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","995","Brookland Elementary School","153 Cottage Rd","Sydney","B1P 2E5","153 Cottage Rd","Sydney","B1P 2E5","902-562-0768","902-563-4560","brookland@cbvrce.ca","POINT (-60.181923 46.129999)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","640","Breton Education Centre","667 8th St","New Waterford","B1H 3T4","667 8th St","New Waterford","B1H 3T4","902-862-6432","902-862-7330","daucoin@cbvrce.ca","POINT (-60.089183 46.242045)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","101","Bras d'Or Elementary School","10 Alder Pt Rd","Bras d`Or","B1Y 2K1","10 Alder Pt Rd","Bras d`Or","B1Y 2K1","902-736-4000","902-736-1091","skublek@cbvrce.ca","POINT (-60.289052 46.251634)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","93","Boularderie School","12065 Kempt Rd","Boularderie","B1X 1J9","12065 Kempt Head Rd","Boularderie","B1X 1J9","902-674-2716","902-674-0117","blavery@cbvrce.ca","POINT (-60.487336 46.22376)"
"2021-2022","51","Cape Breton Victoria Regional Centre for Education","96","Baddeck Academy","PO Box #310","Baddeck","B0E 1B0","320 Shore Rd","Baddeck","B0E 1B0","902-295-2359","902-295-1263","marilynm2@cbvrce.ca","POINT (-60.758811 46.095723)"
"2020-2021","53","Chignecto Central Regional Centre for Education","639","A. G. Baillie Memorial School","477 Victoria Ave Ext.","New Glasgow","B2H 1X1","477 Victoria Ave Ext.","New Glasgow","B2H 1X1","902-755-8240","902-755-8255","mcneilap@ccrce.ca","POINT (-62.657203 45.595085)"
"2020-2021","54","Halifax Regional Centre for Education","228","A. J. Smeltzer Junior High","46 Prince Street","Lower Sackville","B4C 1L1","46 Prince Street","Lower Sackville","B4C 1L1","902-864-6846","902-864-6852","ajs@hrce.ca","POINT (-63.670823 44.765331)"
"2020-2021","54","Halifax Regional Centre for Education","512","Admiral Westphal Elementary","6 Fourth Street","Dartmouth","B2X 3A5","6 Fourth Street","Dartmouth","B2X 3A5","902-435-8305","902-435-1749","awes@hrce.ca","POINT (-63.54535 44.686077)"
"2020-2021","53","Chignecto Central Regional Centre for Education","248","Advocate District School","PO Box 62","Advocate Harbour","B0M 1A0","3521 Highway 209","Advocate","B0M 1A0","902-392-3400","902-392-3401","DickinsonD@ccrce.ca","POINT (-64.788232 45.34086)"
"2020-2021","54","Halifax Regional Centre for Education","513","Alderney Elementary","2 Penhorn Drive","Dartmouth","B2Y 3K1","2 Penhorn Drive","Dartmouth","B2Y 3K1","902-464-2040","902-464-2686","alderney@hrce.ca","POINT (-63.546122 44.679479)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","63","Aldershot Elementary School","446 Aldershot Rd","Kentville","B4N 3A1","446 Aldershot Rd","Kentville","B4N 3A1","902-690-3820","902-690-3823","aes@avrce.ca","POINT (-64.499822 45.090757)"
"2020-2021","53","Chignecto Central Regional Centre for Education","705","Amherst Regional High","190 Willow Street","Amherst","B4H 3W5","190 Willow Street","Amherst","B4H 3W5","902-661-2540","902-661-2535","stubberta@ccrce.ca","POINT (-64.188628 45.829855)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","746","Annapolis East Elementary School","PO Box 640","Middleton","B0S 1P0","325 Marshall St","Middleton","B0S 1P0","902-825-5330","902-825-5333","aees@avrce.ca","POINT (-65.066761 44.946525)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","133","Annapolis West Education Centre","PO Box 399","Annapolis Royal","B0S 1A0","100 Champlain Dr","Annapolis Royal","B0S 1A0","902-532-3150","902-532-3160","awec@avrce.ca","POINT (-65.503607 44.740342)"
"2020-2021","52","Strait Regional Centre for Education","934","Antigonish Education Centre","30 Appleseed Dr","Antigonish","B2G 3B6","30 Appleseed Dr","Antigonish","B2G 3B6","902-867-8800","902-867-8804","April.Weaver@srce.ca","POINT (-62.010332 45.61492)"
