"meta_pin","meta_triad","meta_class","geo_property_address","geo_property_apt_no","geo_property_city","meta_town_name","meta_town_code","meta_nbhd","meta_nbhd_only","meta_modeling_group","meta_per_ass","meta_key_pin","ind_multi_code","meta_multi_code","meta_num_288s_active","meta_num_288s_ended","meta_sale_date","meta_sale_price","meta_document_num","char_hd_sf","ind_large_home","char_age","char_apts","char_ext_wall","char_roof_cnst","char_rooms","char_beds","char_bsmt","char_bsmt_fin","char_heat","char_air","char_frpl","char_attic_type","char_fbath","char_hbath","char_tp_plan","char_tp_dsgn","char_gar1_size","char_gar1_cnst","char_gar1_att","char_gar1_area","char_bldg_sf","char_repair_cnd","char_use","char_type_resd","char_attic_fnsh","char_renovation","char_porch","geo_property_zip","geo_geoid","geo_fips","geo_municipality","geo_ohare_noise","geo_floodplain","geo_fs_flood_factor","geo_fs_flood_risk_direction","geo_withinmr100","geo_withinmr101300","geo_school_elem_district","geo_school_hs_district","geo_longitude","geo_latitude","geoposition","econ_tax_rate","econ_midincome","meta_bldg_pin","meta_strata_10","meta_strata_300","time_sale_year","time_sale_month_of_year","time_sale_day_of_year","time_sale_week_of_year","time_sale_quarter_of_year","time_sale_quarter","time_sale_month","time_sale_week","sale_day","time_sale_during_school_year","time_sale_during_holidays"
"13-16-209-038-0000","City","204","4648 N LECLAIRE AVE","NA","CHICAGO","Jefferson","71","71101","101","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","305000","1800357180","3750","false","102","NA","Masonry","Shingle + Asphalt","7","4","Full","Unfinished","Warm Air Furnace","No Central A/C","0","Full","2","0","NA","NA","1 cars","Frame","false","false","1871","Average","Single-Family","1.5 Story","Living Area","NA","NA","60630-3817","17031150200","14000","Chicago","0","0","1","0","0","0","BEAUBIEN","TAFT HS","-87.7553644554761","41.9656946388018","POINT (-87.7553644554761 41.9656946388018)","6.894","68157","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-19-419-004-0000","City","203","6609 W ROSCOE ST","NA","CHICAGO","Jefferson","71","71140","140","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","349000","1833757105","4140","false","80","NA","Masonry","Shingle + Asphalt","7","3","Full","Unfinished","Hot Water Steam","No Central A/C","0","Full","2","0","Stock Plan","No","2 cars","Frame","false","false","1701","Average","Single-Family","1.5 Story","Living Area","NA","NA","60634-3833","17031171000","14000","Chicago","0","0","1","0","0","0","LOCKE, J","STEINMETZ COLLEGE PREP HS","-87.7914693886185","41.9416788317116","POINT (-87.7914693886185 41.9416788317116)","6.894","75339","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-17-316-039-0000","City","211","4104 N AUSTIN AVE","NA","CHICAGO","Jefferson","71","71150","150","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","371000","1833757202","3750","false","24","Three","Masonry","Shingle + Asphalt","8","4","Full","Unfinished","Warm Air Furnace","Central A/C","0","None","2","0","Stock Plan","No","2 cars","Frame","false","false","2562","Average","Multi-Family","2 Story","NA","NA","NA","60634-1608","17031150502","14000","Chicago","0","0","1","0","0","0","SMYSER","TAFT HS","-87.7771984042551","41.9550866338131","POINT (-87.7771984042551 41.9550866338131)","6.88941206587593","61967","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-22-321-080-0000","City","295","3224 N KILBOURN AVE","1","CHICAGO","Jefferson","71","71120","120","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","318750","1800346184","1732","false","15","NA","Masonry","Tar + Gravel","6","2","Slab","Unfinished","Warm Air Furnace","Central A/C","0","None","2","0","Stock Plan","No","2 cars","Masonry","true","true","1456","Average","Single-Family","3 Story +","NA","NA","NA","60641-4586","17031161200","14000","Chicago","0","0","1","0","0","0","SCAMMON","SCHURZ HS","-87.7397510866966","41.9397517954179","POINT (-87.7397510866966 41.9397517954179)","6.91173411463102","62250","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-21-404-058-0000","City","203","3450 N LAVERGNE AVE","NA","CHICAGO","Jefferson","71","71171","171","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","279000","1833747060","3787","false","64","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","Stock Plan","No","1.5 cars","Frame","false","false","1138","Average","Single-Family","1 Story","NA","NA","NA","60641-3435","17031151001","14000","Chicago","0","0","1","0","0","0","GRAY, W","SCHURZ HS","-87.7522500755668","41.9438855541036","POINT (-87.7522500755668 41.9438855541036)","6.894","62734","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-21-130-031-0000","City","212","5308 W ADDISON ST","NA","CHICAGO","Jefferson","71","71150","150","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","335000","1800306100","3780","false","70","Five","Masonry","Tar + Gravel","7","4","Partial","Unfinished","Warm Air Furnace","No Central A/C","0","Full","3","1","Stock Plan","No","0 cars","NA",,,"2340","Average","Multi-Family","2 Story","None","NA","NA","60641-3379","17031150700","14000","Chicago","0","0","1","0","0","0","GRAY, W","SCHURZ HS","-87.7598704367376","41.946226930994","POINT (-87.7598704367376 41.946226930994)","6.88941206587593","71190","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-22-115-017-0000","City","202","4605 W WARWICK AVE","NA","CHICAGO","Jefferson","71","71120","120","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","262800","1833757056","3150","false","62","NA","Masonry","Shingle + Asphalt","5","3","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","0","Partial","1","0","NA","NA","1.5 cars","Frame","false","false","912","Average","Single-Family","1 Story","None","NA","Frame Enclosed","60641-3632","17031831700","14000","Chicago","0","0","1","0","0","0","GRAY, W","SCHURZ HS","-87.7427690043552","41.9486503385182","POINT (-87.7427690043552 41.9486503385182)","6.917","54737","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-24-209-042-0000","City","278","2418 W ADDISON ST","NA","CHICAGO","Jefferson","71","71082","082","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","860000","1833746057","3095","false","6","NA","Frame","Tar + Gravel","8","4","Full","Formal Rec Room","Warm Air Furnace","Central A/C","0","None","3","1","Stock Plan","No","2 cars","Frame","false","false","2395","Average","Single-Family","2 Story","NA","NA","NA","60618-5901","17031843700","14000","Chicago","0","0","6","1","0","1","BELL","LAKE VIEW HS","-87.6890399233952","41.9469970809113","POINT (-87.6890399233952 41.9469970809113)","6.88941206587593","112386","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-26-120-008-0000","City","211","2939 N SPRINGFIELD AVE","NA","CHICAGO","Jefferson","71","71070","070","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","236469","1800313047","3780","false","122","Three","Frame","Shingle + Asphalt","9","5","Crawl","Unfinished","Warm Air Furnace","No Central A/C","0","Full","3","0","Stock Plan","No","2 cars","Frame","false","false","1832","Average","Multi-Family","2 Story","Living Area","NA","NA","60618-7219","17031210502","14000","Chicago","0","0","1","0","0","0","LORCA","SCHURZ HS","-87.724260008715","41.9347708245794","POINT (-87.724260008715 41.9347708245794)","6.919","52908","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-27-108-033-0000","City","211","3018 N KEATING AVE","2","CHICAGO","Jefferson","71","71120","120","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","280000","1800346347","3720","false","100","Three","Masonry","Tar + Gravel","10","5","Full","Apartment","Hot Water Steam","No Central A/C","0","None","2","0","Stock Plan","No","2 cars","Frame","false","false","3456","Average","Multi-Family","2 Story","NA","NA","Frame Enclosed","60641-5231","17031190100","14000","Chicago","0","0","1","0","0","1","FALCONER","FOREMAN HS","-87.7458428136035","41.9358186290666","POINT (-87.7458428136035 41.9358186290666)","6.894","37629","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-27-310-002-0000","City","203","4557 W SCHUBERT AVE","NA","CHICAGO","Jefferson","71","71120","120","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","215000","1800346224","3750","false","96","NA","Masonry","Shingle + Asphalt","5","3","Full","Formal Rec Room","Warm Air Furnace","Central A/C","0","None","1","1","NA","NA","2 cars","Frame","false","false","1128","Average","Single-Family","1 Story","NA","NA","NA","60639-1935","17031200200","14000","Chicago","0","0","1","0","0","0","BARRY","KELVYN PARK HS","-87.7413701325623","41.9293177993767","POINT (-87.7413701325623 41.9293177993767)","6.919","44077","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-29-122-011-0000","City","202","2829 N MULLIGAN AVE","NA","CHICAGO","Jefferson","71","71200","200","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","257000","1833742054","3720","false","68","NA","Frame + Masonry","Shingle + Asphalt","6","2","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","0","None","1","1","NA","NA","1.5 cars","Frame","false","false","935","Average","Single-Family","1 Story","NA","NA","Frame Enclosed","60634-5018","17031190401","14000","Chicago","0","0","1","0","0","0","LYON","STEINMETZ COLLEGE PREP HS","-87.7841516092958","41.9318979509047","POINT (-87.7841516092958 41.9318979509047)","6.894","61383","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-26-128-037-0000","City","211","2836 N LAWNDALE AVE","NA","CHICAGO","Jefferson","71","71070","070","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","425000","1833749011","3150","false","122","Three","Frame","Shingle + Asphalt","8","4","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","Full","2","1","Stock Plan","NA","0 cars","NA",,,"1848","Average","Multi-Family","1.5 Story","Living Area","NA","NA","60618-7311","17031210502","14000","Chicago","0","0","1","0","0","0","MONROE","SCHURZ HS","-87.7200164420948","41.9330056415699","POINT (-87.7200164420948 41.9330056415699)","6.919","52908","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-29-419-037-0000","City","211","2500 N MENARD AVE","NA","CHICAGO","Jefferson","71","71250","250","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","479000","1833719066","4327","false","92","Six","Masonry","Tar + Gravel","23","13","Full","Apartment","Hot Water Steam","No Central A/C","0","None","5","0","Stock Plan","No","2 cars","Frame","false","false","4893","Average","Multi-Family","2 Story","NA","NA","Frame Enclosed","60639-2325","17031190602","14000","Chicago","0","0","1","0","0","0","PRIETO","STEINMETZ COLLEGE PREP HS","-87.7712724501901","41.9258618254979","POINT (-87.7712724501901 41.9258618254979)","6.894","54464","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-28-222-029-0000","City","203","4918 W GEORGE ST","NA","CHICAGO","Jefferson","71","71260","260","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","269000","1833744035","4125","false","105","NA","Masonry","Shingle + Asphalt","6","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","Partial","1","1","Stock Plan","NA","2 cars","Frame","false","false","1188","Average","Single-Family","1 Story","Living Area","NA","Frame Enclosed","60641-5136","17031190200","14000","Chicago","0","0","2","1","0","0","FALCONER","FOREMAN HS","-87.7499349815175","41.9335777599762","POINT (-87.7499349815175 41.9335777599762)","6.894","59246","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-30-309-034-0000","City","202","2608 N MONT CLARE AVE","NA","CHICAGO","Jefferson","71","71200","200","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","202000","1800349330","4125","false","97","NA","Frame","Shingle + Asphalt","6","3","Full","Unfinished","Warm Air Furnace","Central A/C","0","Partial","1","0","NA","NA","3 cars","Frame","false","false","910","Average","Single-Family","1 Story","None","NA","NA","60707-1605","17031831600","14000","Chicago","0","0","1","0","0","0","LOCKE, J","STEINMETZ COLLEGE PREP HS","-87.8042865249187","41.9274645929021","POINT (-87.8042865249187 41.9274645929021)","6.894","40262","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-30-123-010-0000","City","278","6935 W OAKDALE AVE","NA","CHICAGO","Jefferson","71","71200","200","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","245000","1800355079","4583","false","33","NA","Frame + Masonry","Shingle + Asphalt","6","2","Slab","Unfinished","Warm Air Furnace","No Central A/C","1","None","1","0","Stock Plan","NA","0 cars","NA",,,"2025","Below Average","Single-Family","2 Story","NA","NA","NA","60634-4840","17031180100","14000","Chicago","0","0","1","0","0","0","LOCKE, J","STEINMETZ COLLEGE PREP HS","-87.7994140082628","41.9333017448007","POINT (-87.7994140082628 41.9333017448007)","6.894","51071","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-36-315-044-0000","City","211","1840 N CALIFORNIA AVE","NA","CHICAGO","West Chicago","77","77030","030","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","260000","1800301117","3000","false","137","Three","Frame","Tar + Gravel","15","7","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","2","Full","2","0","Stock Plan","No","2 cars","Frame","false","false","2429","Average","Multi-Family","2 Story","Living Area","NA","NA","60647-5106","17031222500","14000","Chicago","0","0","1","0","0","0","MOOS","CLEMENTE HS","-87.6974352414934","41.9151279311729","POINT (-87.6974352414934 41.9151279311729)","6.915","79250","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-36-419-047-0000","City","278","1702 N TALMAN AVE","NA","CHICAGO","West Chicago","77","77030","030","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","689000","1800346217","3125","false","21","NA","Frame","Shingle + Asphalt","6","3","Full","Formal Rec Room","Warm Air Furnace","Central A/C","2","None","2","1","Stock Plan","No","2 cars","Frame","false","false","2128","Average","Single-Family","2 Story","NA","NA","NA","60647-5224","17031240700","14000","Chicago","0","0","1","0","0","0","MOOS","CLEMENTE HS","-87.6937307529582","41.9122706583798","POINT (-87.6937307529582 41.9122706583798)","6.88960179164861","76875","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-33-413-068-0000","City","203","1741 N LECLAIRE AVE","NA","CHICAGO","Jefferson","71","71210","210","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","210000","1800346316","3875","false","63","NA","Masonry","Shingle + Asphalt","4","3","Full","Formal Rec Room","Warm Air Furnace","Central A/C","0","None","1","2","Stock Plan","No","0 cars","NA",,,"1000","Average","Single-Family","1 Story","None","NA","NA","60639-4431","17031250200","14000","Chicago","0","0","1","0","0","0","LEWIS","FOREMAN HS","-87.7524092943817","41.9125989649443","POINT (-87.7524092943817 41.9125989649443)","6.88941206587593","46250","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-18-330-007-0000","City","211","2041 W CUYLER AVE","NA","CHICAGO","Lake View","73","73041","041","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","400000","1800319033","2975","false","116","Three","Frame","Shingle + Asphalt","10","4","Full","Unfinished","Warm Air Furnace","No Central A/C","0","Full","2","0","Stock Plan","NA","2 cars","Masonry","false","false","2257","Average","Multi-Family","1.5 Story","Partial","NA","NA","60618-3005","17031050200","14000","Chicago","0","0","1","0","0","1","COONLEY","AMUNDSEN HS","-87.68039350187","41.9548201211871","POINT (-87.68039350187 41.9548201211871)","6.88950971322849","85671","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-05-104-018-0000","City","211","6344 N WAYNE AVE","NA","CHICAGO","Lake View","73","73031","031","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","730000","1800349247","6000","false","109","Six","Masonry","Tar + Gravel","25","10","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","5","0","Stock Plan","No","3.5 cars","Masonry","false","false","6000","Average","Multi-Family","3 Story +","NA","NA","NA","60660-1308","17031030200","14000","Chicago","0","0","1","0","0","0","HAYT","SENN HS","-87.664534944493","41.9977139926992","POINT (-87.664534944493 41.9977139926992)","6.89","65810","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-32-221-020-0000","City","206","2036 N CLIFTON AVE","NA","CHICAGO","North Chicago","74","74012","012","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","1760000","1800301147","3100","false","134","NA","Masonry","Other","12","8","Full","Formal Rec Room","Hot Water Steam","Central A/C","1","Partial","4","1","Stock Plan","No","2 cars","Masonry","false","false","3368","Average","Single-Family","2 Story","Living Area","NA","Frame Enclosed","60614-4120","17031071000","14000","Chicago","0","0","1","0","0","0","MAYER","LINCOLN PARK HS","-87.6573975371421","41.9191878907219","POINT (-87.6573975371421 41.9191878907219)","6.89","138934","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-33-328-014-0000","City","211","1613 N MOHAWK ST","NA","CHICAGO","North Chicago","74","74012","012","MF","1","NA","0","2","1","0","2018-01-03T00:00:00.000","718900","1800312072","1740","false","150","Four","Frame","Shingle + Asphalt","15","6","Full","Apartment","Warm Air Furnace","No Central A/C","0","Full","3","0","Stock Plan","No","0 cars","NA",,,"3240","Above Average","Multi-Family","2 Story","None","NA","NA","60614-5623","17031071700","14000","Chicago","0","0","1","0","0","1","LINCOLN","LINCOLN PARK HS","-87.6419961164214","41.9114572003589","POINT (-87.6419961164214 41.9114572003589)","6.89","162054","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-08-317-019-0000","City","211","4870 N MAGNOLIA AVE","NA","CHICAGO","Lake View","73","73032","032","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","482000","1833757164","4550","false","122","Three","Masonry","Tar + Gravel","10","4","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","2","0","Stock Plan","NA","2 cars","Frame","false","false","1716","Average","Multi-Family","2 Story","NA","NA","Frame Enclosed","60640-4710","17031031100","14000","Chicago","0","0","5","0","0","0","MCCUTCHEON","SENN HS","-87.6615617691799","41.9710234281324","POINT (-87.6615617691799 41.9710234281324)","6.89","68304","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-19-420-001-0000","City","212","3351 N WOLCOTT AVE","NA","CHICAGO","Lake View","73","73070","070","MF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","750000","1833719031","3125","false","53","None","Masonry","Tar + Gravel","11","8","Partial","Unfinished","Hot Water Steam","No Central A/C","0","Full","5","0","Stock Plan","No","0 cars","NA",,,"3930","Average","Multi-Family","3 Story +","None","NA","NA","60657-6672","17031051200","14000","Chicago","0","0","1","0","0","0","HAMILTON","LAKE VIEW HS","-87.6758613753781","41.9429896390241","POINT (-87.6758613753781 41.9429896390241)","6.88950971322849","129167","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-18-300-024-0000","City","208","4344 N CLAREMONT AVE","NA","CHICAGO","Lake View","73","73041","041","SF","1","NA","0","2","0","0","2018-01-03T00:00:00.000","1050000","1800312084","5246","true","13","NA","Masonry","Shingle + Asphalt","10","5","Full","Formal Rec Room","Warm Air Furnace","Central A/C","2","None","4","1","Stock Plan","No","0 cars","NA",,,"3958","Average","Single-Family","2 Story","NA","NA","NA","60618-1612","17031050200","14000","Chicago","0","0","4","1","0","1","COONLEY","AMUNDSEN HS","-87.6878013220727","41.9607933118692","POINT (-87.6878013220727 41.9607933118692)","6.88950971322849","85671","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
