"office","control_officer","general_fund_type","fund_type","fund","department_number","department_name","business_unit_number","business_unit_name","job_code","job_title","grade","_2016_adopted_fte","_2016_adopted_salary","_2017_dept_req_fte","_2017_dept_req_salary","_2017_pres_rec_fte","_2017_pres_rec_salary"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900311","Revenue Cycle-Patient Financial Services","5244","Financial Analyst","21","1.0","67494","1.0","69239","1.0","69239"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900311","Revenue Cycle-Patient Financial Services","5447","System Manager Patient Financial Services, Third Party Billing & Coding","23","2.0","232162","2.0","174244","2.0","174244"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900311","Revenue Cycle-Patient Financial Services","5926","Cash Application Representative","13","10.0","520838","10.0","538333","10.0","538333"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900311","Revenue Cycle-Patient Financial Services","5927","Charge Entry Representative","13","4.0","214351","4.0","216934","4.0","216934"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900311","Revenue Cycle-Patient Financial Services","5928","Customer Service & Self Pay Rep","13","13.0","650753","13.0","670109","13.0","670109"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900311","Revenue Cycle-Patient Financial Services","5929","Third Party Billing & Follow-up","13","34.0","1511454","32.0","1522480","32.0","1522480"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900311","Revenue Cycle-Patient Financial Services","5930","Patient Financial Services-Systems Analyst","13","1.0","40263","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900311","Revenue Cycle-Patient Financial Services","6517","Patient Access Trainer","20","0.0","0.0","3.0","198944","3.0","198944"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900311","Revenue Cycle-Patient Financial Services","6644","Patient Financial Services Quality Management Coordinator","18","0.0","0.0","2.0","100560","2.0","100560"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900312","Managed Care","5455","System Manager Revenue Integrity, Managed Care","24","1.0","137210","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900401","Administration","5381","Personnel Administrator-Labor Relations Analyst-CCHHS","21","1.0","74209","1.0","66633","1.0","66633"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900401","Administration","6002","Chief of Human Resources","24","1.0","205000","1.0","205000","1.0","205000"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900401","Administration","6003","Human Resources Project Manager","23","2.0","200188","2.0","185928","2.0","185928"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900401","Administration","6315","Deputy Chief of Human Resources","24","1.0","154530","1.0","158401","1.0","158401"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900401","Administration","6481","Equal Employment Opportunity Director","24","1.0","113872","1.0","119060","1.0","119060"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900401","Administration","6482","Equal Employment Opportunity Specialist","22","2.0","142610","3.0","226287","3.0","226287"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900402","Labor Relations","816","Training Coordinator IV","21","1.0","64857","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900402","Labor Relations","5372","Labor Director I","22","1.0","113381","1.0","73090","1.0","73090"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900402","Labor Relations","5379","Labor Relations Assistant-CCHHS","19","4.0","239279","4.0","247350","4.0","247350"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900402","Labor Relations","5381","Personnel Administrator-Labor Relations Analyst-CCHHS","21","5.0","368153","5.0","349077","5.0","349077"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900402","Labor Relations","5828","Senior Labor & Employment Counsel","24","2.0","247550","2.0","261413","2.0","261413"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900402","Labor Relations","6053","Labor & Employment Counsel","24","5.0","470366","6.0","586766","6.0","586766"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900402","Labor Relations","6459","Information Coordinator","20","1.0","58991","1.0","60985","1.0","60985"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900402","Labor Relations","6536","Paralegal-CCHHS","21","1.0","74209","1.0","67558","1.0","67558"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900403","Recruiting","766","Job Classification Specialist","21","3.0","194571","3.0","201654","3.0","201654"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900403","Recruiting","5827","Human Resources Assistant","14","3.0","110742","3.0","114660","3.0","114660"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900403","Recruiting","5840","Recruitment and Selections Analyst","20","14.0","823294","13.0","800724","13.0","800724"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900403","Recruiting","6001","Talent Acquisition Manager","23","1.0","90144","1.0","92616","1.0","92616"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900403","Recruiting","6024","Director of Workforce Strategy & Talent Acquisition","24","1.0","128775","1.0","127000","1.0","127000"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900403","Recruiting","6308","Position Control Analyst","20","1.0","87920","1.0","61452","1.0","61452"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900403","Recruiting","6309","Talent Business Partner","22","3.0","228249","3.0","236012","3.0","236012"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900403","Recruiting","6310","Talent Sourcing & Social Media Specialist","22","1.0","72740","1.0","78169","1.0","78169"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900409","Learning and Development","5461","Director of Development & Training","24","1.0","123775","1.0","130000","1.0","130000"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8900409","Learning and Development","5607","System Manager, Learning & Development","23","1.0","112820","1.0","115826","1.0","115826"
