"precinct","polling_place_id","polling_place_location_name","accessible","address","city","zip","location"
"8300006","4025","FIRST CHURCH OF CHRIST SCIENTIST","YES","1333  GLENVIEW RD ","GLENVIEW","60025","1333 GLENVIEW RD
GLENVIEW, IL 60025
(42.07115344900046, -87.79216851099966)"
"8300007","3819","VI AT THE GLEN","YES","2500  INDIGO LN ","GLENVIEW","60026","2500 INDIGO LN
GLENVIEW, IL 60026
(42.08046354300046, -87.81778728999967)"
"8300008","1182","TECHNY TOWERS","YES","2001  WAUKEGAN RD ","TECHNY","60082","2001 WAUKEGAN RD
TECHNY, IL 60082
(42.11613588400047, -87.82228648399968)"
"8300009","2846","LUTHERAN CHURCH OF THE ASCENSION","YES","460  SUNSET RIDGE RD ","NORTHFIELD","60093","460 SUNSET RIDGE RD
NORTHFIELD, IL 60093
(42.104668081000455, -87.79028753899968)"
"8300010","1184","WESTBROOK ELEMENTARY SCHOOL","YES","1333  GREENWOOD RD ","GLENVIEW","60025","1333 GREENWOOD RD
GLENVIEW, IL 60025
(42.07929288200046, -87.83945227599969)"
"8300011","1242","FIELD SCHOOL","YES","2055  LANDWEHR RD ","NORTHBROOK","60062","2055 LANDWEHR RD
NORTHBROOK, IL 60062
(42.115521954000485, -87.85857956199965)"
"8300012","4190","GLENVIEW VILLAGE HALL","YES","1225  WAUKEGAN RD ","GLENVIEW","60025","1225 WAUKEGAN RD
GLENVIEW, IL 60025
(42.077227646000495, -87.79855032999967)"
"8300013","1222","WILLOW PARK FIELDHOUSE","YES","2600  GREENWOOD RD ","GLENVIEW","60025","2600 GREENWOOD RD
GLENVIEW, IL 60025
(42.10281449000047, -87.83930985699965)"
"8300014","1219","WESCOTT SCHOOL","YES","1820  WESTERN AVE ","NORTHBROOK","60062","1820 WESTERN AVE
NORTHBROOK, IL 60062
(42.11938237700048, -87.83906191199969)"
"8300015","3647","VILLAGE GREEN CENTER","YES","1810  WALTERS AVE ","NORTHBROOK","60062","1810 WALTERS AVE
NORTHBROOK, IL 60062
(42.12735394200047, -87.82537670999966)"
"8300016","1252","ANCIENT TREE COMMUNITY ASSOCIATION","YES","12  HARBORSIDE DR ","NORTHBROOK","60062","12 HARBORSIDE DR
NORTHBROOK, IL 60062
(42.131489402000454, -87.86036702199965)"
"8300017","1223","NORTHBROOK SPORTS CENTER","YES","1730  PFINGSTEN RD ","NORTHBROOK","60062","1730 PFINGSTEN RD
NORTHBROOK, IL 60062
(42.12129876200049, -87.84881847699967)"
"8300018","3647","VILLAGE GREEN CENTER","YES","1810  WALTERS AVE ","NORTHBROOK","60062","1810 WALTERS AVE
NORTHBROOK, IL 60062
(42.12735394200047, -87.82537670999966)"
"8300019","4190","GLENVIEW VILLAGE HALL","YES","1225  WAUKEGAN RD ","GLENVIEW","60025","1225 WAUKEGAN RD
GLENVIEW, IL 60025
(42.077227646000495, -87.79855032999967)"
"8300020","1194","MAPLE JUNIOR HIGH SCHOOL","YES","2370  SHERMER RD ","NORTHBROOK","60062","2370 SHERMER RD
NORTHBROOK, IL 60062
(42.109087805000456, -87.82937471499969)"
"8300021","3506","HOLY TRINITY LUTHERAN CHURCH","YES","2328  CENTRAL RD ","GLENVIEW","60025","2328 CENTRAL RD
GLENVIEW, IL 60025
(42.065698358000475, -87.81614054199969)"
"8300022","1196","SLEEPY HOLLOW PARK FIELDHOUSE","YES","1821  MAPLEWOOD LN ","GLENVIEW","60025","1821 MAPLEWOOD LN
GLENVIEW, IL 60025
(42.077965564000465, -87.80068050899968)"
"8300023","2846","LUTHERAN CHURCH OF THE ASCENSION","YES","460  SUNSET RIDGE RD ","NORTHFIELD","60093","460 SUNSET RIDGE RD
NORTHFIELD, IL 60093
(42.104668081000455, -87.79028753899968)"
"8300024","1198","GLENVIEW UNITED METHODIST CHURCH","YES","727  HARLEM AVE ","GLENVIEW","60025","727 HARLEM AVE
GLENVIEW, IL 60025
(42.06795303100046, -87.80562541999967)"
"8300025","1199","ST CATHERINE LA BOURE SCHOOL","YES","3425  THORNWOOD AVE ","GLENVIEW","60025","3425 THORNWOOD AVE
GLENVIEW, IL 60025
(42.083926216000464, -87.84298137399969)"
"8300026","1214","CRESTWOOD PLACE","YES","1000  WAUKEGAN RD ","NORTHBROOK","60062","1000 WAUKEGAN RD
NORTHBROOK, IL 60062
(42.13434306200048, -87.82221749699966)"
"8300027","3356","THE SEASON AT GLENVIEW PLACE","YES","4501  CONCORD LN ","NORTHBROOK","60062","4501 CONCORD LN
NORTHBROOK, IL 60062
(42.09316061600049, -87.87027265499967)"
"8300028","1202","LAKEVIEW COVENANT CHURCH","YES","950  NORTHBROOK AVE ","NORTHBROOK","60062","950 NORTHBROOK AVE
NORTHBROOK, IL 60062
(42.13574556900045, -87.79770287999969)"
"8300029","1203","VILLAGE OF NORTHBROOK","YES","1225  CEDAR LN ","NORTHBROOK","60062","1225 CEDAR LN
NORTHBROOK, IL 60062
(42.13057240000046, -87.83150105999965)"
"8300030","1204","ROOSEVELT PARK FIELDHOUSE","YES","2200  GROVE ST ","GLENVIEW","60025","2200 GROVE ST
GLENVIEW, IL 60025
(42.074777922000465, -87.81289722099967)"
"8300031","1254","PLEASANTRIDGE SCHOOL","YES","1730  SUNSET RIDGE RD ","GLENVIEW","60025","1730 SUNSET RIDGE RD
GLENVIEW, IL 60025
(42.086011922000466, -87.79065452699967)"
"8300032","1236","GLORIA DEI LUTHERAN CHURCH","YES","1133  PFINGSTEN RD ","NORTHBROOK","60062","1133 PFINGSTEN RD
NORTHBROOK, IL 60062
(42.13171834400049, -87.84852311799966)"
"8300033","1232","GLEN GROVE SCHOOL","YES","3900  GLENVIEW RD ","GLENVIEW","60025","3900 GLENVIEW RD
GLENVIEW, IL 60025
(42.0731394070005, -87.85176987399967)"
"8300034","1241","COVENANT VILLAGE OF NORTHBROOK","YES","2625  TECHNY RD ","NORTHBROOK","60062","2625 TECHNY RD
NORTHBROOK, IL 60062
(42.116545945000496, -87.84404453199966)"
"8300035","3782","COLE PARK FIELDHOUSE","YES","1031  KENILWORTH LN ","GLENVIEW","60025","1031 KENILWORTH LN
GLENVIEW, IL 60025
(42.08713681900048, -87.78490896399967)"
"8300036","1223","NORTHBROOK SPORTS CENTER","YES","1730  PFINGSTEN RD ","NORTHBROOK","60062","1730 PFINGSTEN RD
NORTHBROOK, IL 60062
(42.12129876200049, -87.84881847699967)"
"8300037","1235","NORTHFIELD COMMUNITY CHURCH","YES","400  WAGNER RD ","NORTHFIELD","60093","400 WAGNER RD
NORTHFIELD, IL 60093
(42.101704174000474, -87.7805932879997)"
"8300038","1212","CATHERINE W CROWLEY PARK FIELDHOUSE","YES","749  HUBER LN ","GLENVIEW","60025","749 HUBER LN
GLENVIEW, IL 60025
(42.06906434300049, -87.83343744499967)"
"8300039","1247","INDIAN TRAIL PARK FIELDHOUSE","YES","1519  FOREST DR ","GLENVIEW","60025","1519 FOREST DR
GLENVIEW, IL 60025
(42.082494161000454, -87.87730162299965)"
"8300040","1214","CRESTWOOD PLACE","YES","1000  WAUKEGAN RD ","NORTHBROOK","60062","1000 WAUKEGAN RD
NORTHBROOK, IL 60062
(42.13434306200048, -87.82221749699966)"
"8300041","1253","TRIUMVERA CONDOMINIUMS","YES","3901  TRIUMVERA DR ","GLENVIEW","60025","3901 TRIUMVERA DR
GLENVIEW, IL 60025
(42.06774339000049, -87.85320272699965)"
"8300042","2846","LUTHERAN CHURCH OF THE ASCENSION","YES","460  SUNSET RIDGE RD ","NORTHFIELD","60093","460 SUNSET RIDGE RD
NORTHFIELD, IL 60093
(42.104668081000455, -87.79028753899968)"
"8300043","1222","WILLOW PARK FIELDHOUSE","YES","2600  GREENWOOD RD ","GLENVIEW","60025","2600 GREENWOOD RD
GLENVIEW, IL 60025
(42.10281449000047, -87.83930985699965)"
"8300044","1218","GLENVIEW NEW CHURCH","YES","74  PARK DR ","GLENVIEW","60025","74 PARK DR
GLENVIEW, IL 60025
(42.07507353800048, -87.82366103799967)"
"8300045","1189","NORTHBROOK JUNIOR HIGH SCHOOL","YES","1475  MAPLE AVE ","NORTHBROOK","60062","1475 MAPLE AVE
NORTHBROOK, IL 60062
(42.12543378100048, -87.81563850899965)"
"8300046","3647","VILLAGE GREEN CENTER","YES","1810  WALTERS AVE ","NORTHBROOK","60062","1810 WALTERS AVE
NORTHBROOK, IL 60062
(42.12735394200047, -87.82537670999966)"
"8300047","1221","OUR LADY OF THE BROOK","YES","3700  DUNDEE RD ","NORTHBROOK","60062","3700 DUNDEE RD
NORTHBROOK, IL 60062
(42.138410260000455, -87.87010791899968)"
"8300048","1187","WILLOWBROOK SCHOOL","YES","2500  HAPPY HOLLOW RD ","GLENVIEW","60026","2500 HAPPY HOLLOW RD
GLENVIEW, IL 60026
(42.101151823000464, -87.84224792399965)"
"8300049","1223","NORTHBROOK SPORTS CENTER","YES","1730  PFINGSTEN RD ","NORTHBROOK","60062","1730 PFINGSTEN RD
NORTHBROOK, IL 60062
(42.12129876200049, -87.84881847699967)"
"8300050","1242","FIELD SCHOOL","YES","2055  LANDWEHR RD ","NORTHBROOK","60062","2055 LANDWEHR RD
NORTHBROOK, IL 60062
(42.115521954000485, -87.85857956199965)"
"8300051","4490","GLENVIEW PARK DISTRICT CENTER","YES","2400  CHESTNUT AVE ","GLENVIEW","60025","2400 CHESTNUT AVE
GLENVIEW, IL 60025
(42.087392270000464, -87.81501651799965)"
"8300052","4490","GLENVIEW PARK DISTRICT CENTER","YES","2400  CHESTNUT AVE ","GLENVIEW","60025","2400 CHESTNUT AVE
GLENVIEW, IL 60025
(42.087392270000464, -87.81501651799965)"
"8300053","1194","MAPLE JUNIOR HIGH SCHOOL","YES","2370  SHERMER RD ","NORTHBROOK","60062","2370 SHERMER RD
NORTHBROOK, IL 60062
(42.109087805000456, -87.82937471499969)"
"8300054","3623","GIDWITZ PLACE FOR ASSISTED LIVING","YES","1551  LAKE COOK RD ","DEERFIELD","60015","1551 LAKE COOK RD
DEERFIELD, IL 60015
(42.15252027700046, -87.86436418199969)"
"8300055","3111","BERNARD WEINGER JCC","YES","300  REVERE DR ","NORTHBROOK","60062","300 REVERE DR
NORTHBROOK, IL 60062
(42.14872784400046, -87.80342619599969)"
"8300056","1254","PLEASANTRIDGE SCHOOL","YES","1730  SUNSET RIDGE RD ","GLENVIEW","60025","1730 SUNSET RIDGE RD
GLENVIEW, IL 60025
(42.086011922000466, -87.79065452699967)"
"8300057","3701","ST PHILIP LUTHERAN CHURCH","YES","1609  PFINGSTEN RD ","GLENVIEW","60025","1609 PFINGSTEN RD
GLENVIEW, IL 60025
(42.083892266000476, -87.84916115999965)"
"8300058","1177","UNDERWRITERS LABORATORIES","YES","333  PFINGSTEN RD BLDG 6  ","NORTHBROOK","60062","333 PFINGSTEN RD BLDG 6
NORTHBROOK, IL 60062
(42.14607807900046, -87.84822352499964)"
"8300059","1187","WILLOWBROOK SCHOOL","YES","2500  HAPPY HOLLOW RD ","GLENVIEW","60026","2500 HAPPY HOLLOW RD
GLENVIEW, IL 60026
(42.101151823000464, -87.84224792399965)"
"8300060","1189","NORTHBROOK JUNIOR HIGH SCHOOL","YES","1475  MAPLE AVE ","NORTHBROOK","60062","1475 MAPLE AVE
NORTHBROOK, IL 60062
(42.12543378100048, -87.81563850899965)"
"8300061","3701","ST PHILIP LUTHERAN CHURCH","YES","1609  PFINGSTEN RD ","GLENVIEW","60025","1609 PFINGSTEN RD
GLENVIEW, IL 60025
(42.083892266000476, -87.84916115999965)"
"8300062","1236","GLORIA DEI LUTHERAN CHURCH","YES","1133  PFINGSTEN RD ","NORTHBROOK","60062","1133 PFINGSTEN RD
NORTHBROOK, IL 60062
(42.13171834400049, -87.84852311799966)"
"8300063","1242","FIELD SCHOOL","YES","2055  LANDWEHR RD ","NORTHBROOK","60062","2055 LANDWEHR RD
NORTHBROOK, IL 60062
(42.115521954000485, -87.85857956199965)"
"8300064","1252","ANCIENT TREE COMMUNITY ASSOCIATION","YES","12  HARBORSIDE DR ","NORTHBROOK","60062","12 HARBORSIDE DR
NORTHBROOK, IL 60062
(42.131489402000454, -87.86036702199965)"
"8300065","1187","WILLOWBROOK SCHOOL","YES","2500  HAPPY HOLLOW RD ","GLENVIEW","60026","2500 HAPPY HOLLOW RD
GLENVIEW, IL 60026
(42.101151823000464, -87.84224792399965)"
"8400001","1293","UNION RIDGE SCHOOL","YES","4600 N OAK PARK AVE ","HARWOOD HEIGHTS","60706","4600 N OAK PARK AVE
HARWOOD HEIGHTS, IL 60706
(41.964780937000455, -87.79771785199966)"
"8400002","1263","ESTELLE SIEB COMMUNITY CENTER","YES","7774 W IRVING PARK RD ","NORRIDGE","60706","7774 W IRVING PARK RD
NORRIDGE, IL 60706
(41.95246265500049, -87.82110986199967)"
"8400003","3974","SOUTH PARK RECREATION CENTER","YES","833 W TALCOTT RD ","PARK RIDGE","60068","833 W TALCOTT RD
PARK RIDGE, IL 60068
(41.997957046000465, -87.83491692499967)"
"8400004","1284","VILLAGE OF NORRIDGE","YES","4000 N OLCOTT AVE ","NORRIDGE","60706","4000 N OLCOTT AVE
NORRIDGE, IL 60706
(41.95268257300046, -87.81460751199967)"
"8400005","1278","EISENHOWER PUBLIC LIBRARY","YES","4613 N OKETO AVE ","HARWOOD HEIGHTS","60706","4613 N OKETO AVE
HARWOOD HEIGHTS, IL 60706
(41.963812265000456, -87.81205758199968)"
"8400006","1296","NORWOOD PARK HALL","YES","7833 W LAWRENCE AVE ","NORRIDGE","60706","7833 W LAWRENCE AVE
NORRIDGE, IL 60706
(41.96684066400047, -87.82322741199965)"
"8400007","2571","THE SALVATION ARMY","YES","8354 W FOSTER AVE ","NORRIDGE","60706","8354 W FOSTER AVE
NORRIDGE, IL 60706
(41.973926649000475, -87.83616194799964)"
"8400008","1285","RIDGEWOOD HIGH SCHOOL","YES","7500 W MONTROSE AVE ","NORRIDGE","60706","7500 W MONTROSE AVE
NORRIDGE, IL 60706
(41.95987336200045, -87.81467012699966)"
"8400009","1294","JOHN V LEIGH ELEMENTARY SCHOOL","YES","8151 W LAWRENCE AVE ","NORRIDGE","60706","8151 W LAWRENCE AVE
NORRIDGE, IL 60706
(41.966664213000456, -87.83130957699967)"
"8400010","1296","NORWOOD PARK HALL","YES","7833 W LAWRENCE AVE ","NORRIDGE","60706","7833 W LAWRENCE AVE
NORRIDGE, IL 60706
(41.96684066400047, -87.82322741199965)"
"8400011","3974","SOUTH PARK RECREATION CENTER","YES","833 W TALCOTT RD ","PARK RIDGE","60068","833 W TALCOTT RD
PARK RIDGE, IL 60068
(41.997957046000465, -87.83491692499967)"
"8400012","1283","THE MONTCLARE BUILDING","YES","7171 W GUNNISON ST ","HARWOOD HEIGHTS","60706","7171 W GUNNISON ST
HARWOOD HEIGHTS, IL 60706
(41.96824297100045, -87.80696031299965)"
"8400013","1294","JOHN V LEIGH ELEMENTARY SCHOOL","YES","8151 W LAWRENCE AVE ","NORRIDGE","60706","8151 W LAWRENCE AVE
NORRIDGE, IL 60706
(41.966664213000456, -87.83130957699967)"
"8400014","3974","SOUTH PARK RECREATION CENTER","YES","833 W TALCOTT RD ","PARK RIDGE","60068","833 W TALCOTT RD
PARK RIDGE, IL 60068
(41.997957046000465, -87.83491692499967)"
"8400015","1293","UNION RIDGE SCHOOL","YES","4600 N OAK PARK AVE ","HARWOOD HEIGHTS","60706","4600 N OAK PARK AVE
HARWOOD HEIGHTS, IL 60706
(41.964780937000455, -87.79771785199966)"
"8400016","1289","NORRIDGE NURSING CENTRE","YES","7001 W CULLOM AVE ","NORRIDGE","60706","7001 W CULLOM AVE
NORRIDGE, IL 60706
(41.95776277400046, -87.80269740999967)"
"8400017","1278","EISENHOWER PUBLIC LIBRARY","YES","4613 N OKETO AVE ","HARWOOD HEIGHTS","60706","4613 N OKETO AVE
HARWOOD HEIGHTS, IL 60706
(41.963812265000456, -87.81205758199968)"
"8400018","2571","THE SALVATION ARMY","YES","8354 W FOSTER AVE ","NORRIDGE","60706","8354 W FOSTER AVE
NORRIDGE, IL 60706
(41.973926649000475, -87.83616194799964)"
"8500001","1372","HATCH SCHOOL","YES","1000 N RIDGELAND AVE ","OAK PARK","60301","1000 N RIDGELAND AVE
OAK PARK, IL 60301
(41.90480998200047, -87.78378807199965)"
"8500002","1299","ST GILES GLEESON BUILDING","YES","1101  COLUMBIAN AVE ","OAK PARK","60302","1101 COLUMBIAN AVE
OAK PARK, IL 60302
(41.90569237700049, -87.79133719099968)"
"8500003","4525","ADELE H. MAZE LIBRARY","YES","845  GUNDERSON AVE ","OAK PARK","60304","845 GUNDERSON AVE
OAK PARK, IL 60304
(41.87357916700046, -87.78672812599967)"
"8500004","1313","HORACE MANN SCHOOL","YES","921 N KENILWORTH AVE ","OAK PARK","60302","921 N KENILWORTH AVE
OAK PARK, IL 60302
(41.902056863000496, -87.79805244399967)"
"8500005","1313","HORACE MANN SCHOOL","YES","921 N KENILWORTH AVE ","OAK PARK","60302","921 N KENILWORTH AVE
OAK PARK, IL 60302
(41.902056863000496, -87.79805244399967)"
"8500006","1340","OAK PARK ARMS","YES","408 S OAK PARK AVE ","OAK PARK","60302","408 S OAK PARK AVE
OAK PARK, IL 60302
(41.88085161300046, -87.79426331999969)"
"8500007","1372","HATCH SCHOOL","YES","1000 N RIDGELAND AVE ","OAK PARK","60301","1000 N RIDGELAND AVE
OAK PARK, IL 60301
(41.90480998200047, -87.78378807199965)"
"8500008","1310","WHITTIER SCHOOL","YES","715 N HARVEY AVE ","OAK PARK","60302","715 N HARVEY AVE
OAK PARK, IL 60302
(41.89880587100049, -87.78179494799969)"
"8500009","1340","OAK PARK ARMS","YES","408 S OAK PARK AVE ","OAK PARK","60302","408 S OAK PARK AVE
OAK PARK, IL 60302
(41.88085161300046, -87.79426331999969)"
"8500010","1310","WHITTIER SCHOOL","YES","715 N HARVEY AVE ","OAK PARK","60302","715 N HARVEY AVE
OAK PARK, IL 60302
(41.89880587100049, -87.78179494799969)"
"8500011","1308","DOLE LEARNING CENTER","YES","255  AUGUSTA ST ","OAK PARK","60301","255 AUGUSTA ST
OAK PARK, IL 60301
(41.89822792300049, -87.78219658399968)"
"8500012","1340","OAK PARK ARMS","YES","408 S OAK PARK AVE ","OAK PARK","60302","408 S OAK PARK AVE
OAK PARK, IL 60302
(41.88085161300046, -87.79426331999969)"
"8500013","2578","LONGFELLOW SCHOOL","YES","715  HIGHLAND AVE ","OAK PARK","60304","715 HIGHLAND AVE
OAK PARK, IL 60304
(41.87599481800049, -87.78189309299967)"
"8500014","1299","ST GILES GLEESON BUILDING","YES","1101  COLUMBIAN AVE ","OAK PARK","60302","1101 COLUMBIAN AVE
OAK PARK, IL 60302
(41.90569237700049, -87.79133719099968)"
"8500015","1352","OAK PARK VILLAGE HALL","YES","123  MADISON ST ","OAK PARK","60302","123 MADISON ST
OAK PARK, IL 60302
(41.87998807100047, -87.77852437599967)"
"8500016","1358","FOX RECREATION CENTER","YES","640 S OAK PARK AVE ","OAK PARK","60304","640 S OAK PARK AVE
OAK PARK, IL 60304
(41.87715517300046, -87.79410207199965)"
"8500017","1366","LINCOLN SCHOOL","YES","1111 S GROVE AVE ","OAK PARK","60304","1111 S GROVE AVE
OAK PARK, IL 60304
(41.86837835300048, -87.79517639199969)"
"8500018","2575","HOLMES SCHOOL","YES","508 N KENILWORTH AVE ","OAK PARK","60302","508 N KENILWORTH AVE
OAK PARK, IL 60302
(41.89531022500046, -87.79765081999966)"
"8500019","1335","MILLS PARK TOWER","YES","1025  PLEASANT PL ","OAK PARK","60302","1025 PLEASANT PL
OAK PARK, IL 60302
(41.88575800400048, -87.80071921999968)"
"8500020","3664","19TH CENTURY CLUB","YES","178  FOREST AVE ","OAK PARK","60301","178 FOREST AVE
OAK PARK, IL 60301
(41.89005398100045, -87.80016116299964)"
"8500021","1331","PERCY JULIAN JUNIOR HIGH SCHOOL","YES","416 S RIDGELAND AVE ","OAK PARK","60302","416 S RIDGELAND AVE
OAK PARK, IL 60302
(41.89379058600048, -87.78480423799965)"
"8500022","1317","OAK PARK PUBLIC LIBRARY","YES","834  LAKE ST ","OAK PARK","60301","834 LAKE ST
OAK PARK, IL 60301
(41.888674385000456, -87.79539029299968)"
"8500023","1317","OAK PARK PUBLIC LIBRARY","YES","834  LAKE ST ","OAK PARK","60301","834 LAKE ST
OAK PARK, IL 60301
(41.888674385000456, -87.79539029299968)"
"8500024","1321","OAK PARK RIVER FOREST HIGH SCHOOL","YES","201 N SCOVILLE AVE ","OAK PARK","60301","201 N SCOVILLE AVE
OAK PARK, IL 60301
(41.89038336600049, -87.78804673899964)"
"8500025","1373","WASHINGTON IRVING ELEMENTARY SCHOOL","YES","1125 S CUYLER AVE ","OAK PARK","60302","1125 S CUYLER AVE
OAK PARK, IL 60302
(41.86801586000047, -87.78281721199966)"
"8500026","1323","BEYE ELEMENTARY SCHOOL","YES","230 N CUYLER AVE ","OAK PARK","60302","230 N CUYLER AVE
OAK PARK, IL 60302
(41.88403191100048, -87.78289375499969)"
"8500027","1361","OAK PARK SENIOR CENTER","YES","500 S MAPLE AVE ","OAK PARK","60302","500 S MAPLE AVE
OAK PARK, IL 60302
(41.879514849000486, -87.80379926599966)"
"8500028","1337","GWENDOLYN BROOKS MIDDLE SCHOOL","YES","325 S KENILWORTH AVE ","OAK PARK","60302","325 S KENILWORTH AVE
OAK PARK, IL 60302
(41.882956256000455, -87.79703065899969)"
"8500029","1365","WEST CENTRAL CHURCH","YES","1154  WISCONSIN AVE ","OAK PARK","60304","1154 WISCONSIN AVE
OAK PARK, IL 60304
(41.866546332000496, -87.80174453699965)"
"8500030","1330","HERITAGE HOUSE","YES","201  LAKE ST ","OAK PARK","60302","201 LAKE ST
OAK PARK, IL 60302
(41.88814853400049, -87.77991946199967)"
"8500031","3850","OAK PARK CONSERVATORY","YES","615  GARFIELD ST ","OAK PARK","60304","615 GARFIELD ST
OAK PARK, IL 60304
(41.87162759500046, -87.78995408699967)"
"8500032","1329","THE OAKS","YES","114 S HUMPHREY AVE ","OAK PARK","60302","114 S HUMPHREY AVE
OAK PARK, IL 60302
(41.88675217100047, -87.77645344799964)"
"8500033","1373","WASHINGTON IRVING ELEMENTARY SCHOOL","YES","1125 S CUYLER AVE ","OAK PARK","60302","1125 S CUYLER AVE
OAK PARK, IL 60302
(41.86801586000047, -87.78281721199966)"
"8500034","1331","PERCY JULIAN JUNIOR HIGH SCHOOL","YES","416 S RIDGELAND AVE ","OAK PARK","60302","416 S RIDGELAND AVE
OAK PARK, IL 60302
(41.89379058600048, -87.78480423799965)"
"8500035","1334","OAK PARK TOWNSHIP","YES","105 S OAK PARK AVE ","OAK PARK","60302","105 S OAK PARK AVE
OAK PARK, IL 60302
(41.886710447000496, -87.79447948599966)"
"8500036","1366","LINCOLN SCHOOL","YES","1111 S GROVE AVE ","OAK PARK","60304","1111 S GROVE AVE
OAK PARK, IL 60304
(41.86837835300048, -87.79517639199969)"
"8500037","1317","OAK PARK PUBLIC LIBRARY","YES","834  LAKE ST ","OAK PARK","60301","834 LAKE ST
OAK PARK, IL 60301
(41.888674385000456, -87.79539029299968)"
"8500038","1361","OAK PARK SENIOR CENTER","YES","500 S MAPLE AVE ","OAK PARK","60302","500 S MAPLE AVE
OAK PARK, IL 60302
(41.879514849000486, -87.80379926599966)"
"8600001","1428","ORLAND PARK CIVIC CENTER","YES","14750  RAVINIA AVE ","ORLAND PARK","60462","14750 RAVINIA AVE
ORLAND PARK, IL 60462
(41.622151947000475, -87.85613245699966)"
"8600002","3875","ORLAND FIRE PROTECTION DISTRICT 3","YES","15101  WOLF RD ","ORLAND PARK","60467","15101 WOLF RD
ORLAND PARK, IL 60467
(41.615173479000475, -87.89183726999966)"
"8600003","1442","VILLAGE OF ORLAND HILLS","YES","16033  94TH AVE ","ORLAND HILLS","60487","16033 94TH AVE
ORLAND HILLS, IL 60487
(41.59829724600047, -87.84779101799967)"
"8600004","1429","ROBERT DAVIDSON CENTER","YES","14700  PARK LN ","ORLAND PARK","60462","14700 PARK LN
ORLAND PARK, IL 60462
(41.62268445400048, -87.86689232999964)"
"8600005","1378","JOHN A BANNES SCHOOL","YES","16835  ODELL AVE ","TINLEY PARK","60477","16835 ODELL AVE
TINLEY PARK, IL 60477
(41.58510841700047, -87.79695687099968)"
"8600006","1423","HELEN KELLER ELEMENTARY SCHOOL","YES","7846  163RD ST ","TINLEY PARK","60477","7846 163RD ST
TINLEY PARK, IL 60477
(41.59481394700049, -87.80885452099966)"
"8600007","1391","SILVER LAKE COUNTRY CLUB","YES","14700 S 82ND AVE ","ORLAND PARK","60462","14700 S 82ND AVE
ORLAND PARK, IL 60462
(41.619871770000486, -87.81927983799966)"
"8600008","3611","ORLAND HILL COMMUNITY SENIOR CENTER","YES","16553  HAVEN AVE ","ORLAND HILLS","60487","16553 HAVEN AVE
ORLAND HILLS, IL 60487
(41.589803503000496, -87.84388908599965)"
"8600009","3611","ORLAND HILL COMMUNITY SENIOR CENTER","YES","16553  HAVEN AVE ","ORLAND HILLS","60487","16553 HAVEN AVE
ORLAND HILLS, IL 60487
(41.589803503000496, -87.84388908599965)"
"8600010","2706","RIVIERA COUNTRY CLUB","YES","8801 W 143RD ST ","ORLAND PARK","60462","8801 W 143RD ST
ORLAND PARK, IL 60462
(41.63078341400046, -87.83610036799968)"
"8600011","1378","JOHN A BANNES SCHOOL","YES","16835  ODELL AVE ","TINLEY PARK","60477","16835 ODELL AVE
TINLEY PARK, IL 60477
(41.58510841700047, -87.79695687099968)"
"8600012","1419","FERNWAY SCHOOL","YES","16600  88TH AVE ","ORLAND PARK","60462","16600 88TH AVE
ORLAND PARK, IL 60462
(41.58907106300046, -87.83275057799966)"
"8600013","3006","FAITH UNITED METHODIST CHURCH","YES","15101 S 80TH AVE ","ORLAND PARK","60462","15101 S 80TH AVE
ORLAND PARK, IL 60462
(41.61653332700047, -87.81417923399965)"
"8600014","1378","JOHN A BANNES SCHOOL","YES","16835  ODELL AVE ","TINLEY PARK","60477","16835 ODELL AVE
TINLEY PARK, IL 60477
(41.58510841700047, -87.79695687099968)"
"8600015","3201","CENTURY JUNIOR HIGH SCHOOL","YES","10801 W 159TH ST ","ORLAND PARK","60467","10801 W 159TH ST
ORLAND PARK, IL 60467
(41.60081496400045, -87.88194790399967)"
"8600016","3692","ORLAND PARK SPORTSPLEX","YES","11351 W 159TH ST ","ORLAND PARK","60467","11351 W 159TH ST
ORLAND PARK, IL 60467
(41.600583403000485, -87.89517502299964)"
"8600017","1423","HELEN KELLER ELEMENTARY SCHOOL","YES","7846  163RD ST ","TINLEY PARK","60477","7846 163RD ST
TINLEY PARK, IL 60477
(41.59481394700049, -87.80885452099966)"
"8600018","3692","ORLAND PARK SPORTSPLEX","YES","11351 W 159TH ST ","ORLAND PARK","60467","11351 W 159TH ST
ORLAND PARK, IL 60467
(41.600583403000485, -87.89517502299964)"
"8600019","3006","FAITH UNITED METHODIST CHURCH","YES","15101 S 80TH AVE ","ORLAND PARK","60462","15101 S 80TH AVE
ORLAND PARK, IL 60462
(41.61653332700047, -87.81417923399965)"
"8600020","3692","ORLAND PARK SPORTSPLEX","YES","11351 W 159TH ST ","ORLAND PARK","60467","11351 W 159TH ST
ORLAND PARK, IL 60467
(41.600583403000485, -87.89517502299964)"
"8600021","1391","SILVER LAKE COUNTRY CLUB","YES","14700 S 82ND AVE ","ORLAND PARK","60462","14700 S 82ND AVE
ORLAND PARK, IL 60462
(41.619871770000486, -87.81927983799966)"
"8600022","1442","VILLAGE OF ORLAND HILLS","YES","16033  94TH AVE ","ORLAND HILLS","60487","16033 94TH AVE
ORLAND HILLS, IL 60487
(41.59829724600047, -87.84779101799967)"
