"recordid","name","url","ispublic","u_id","date","visits","visit_changes_since_previous","downloads","download_changes_since","derived_view","parent_uid","domain","type","description","creation_date","last_update_date_data","category","keywords","owner","owner_uid","contact_email","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","api_endpoint","provenance","data_steward_name","dataset_sensitivity","how_often_are_data_values","department","public_dataset_contact","results_area","data_steward_email"
"egau-dy3e_20190531","Feedback","https://chattanooga-internal.data.socrata.com/d/egau-dy3e","No","egau-dy3e","2019-05-31T00:00:00.000","2","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","This dataset houses all of the feedback provided by users on the ChattaData performance dashboard. Users can submit their feedback on the embedded form on the homepage of performance.chattanooga.gov","2019-04-29T12:33:00.000","2019-04-29T12:33:00.000",,"feedback,chattadata","Chris De Sisto","ve7v-b5px",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/egau-dy3e.json","official",,,,,,,
"eghv-kpgu_20190531","High Performing Government","https://chattanooga-internal.data.socrata.com/d/eghv-kpgu","No","eghv-kpgu","2019-05-31T00:00:00.000","2","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-24T10:31:00.000","2019-05-24T10:31:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/eghv-kpgu.json","official",,,,,,,
"ei32-tuw9_20190531","Monthly Turnover - Full Time","https://chattanooga-internal.data.socrata.com/d/ei32-tuw9","No","ei32-tuw9","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-30T10:08:00.000","2019-04-30T10:08:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/ei32-tuw9.json","official",,,,,,,
"ejwf-geqx_20190531","Domestic Violence Incidents","https://chattanooga-internal.data.socrata.com/d/ejwf-geqx","No","ejwf-geqx","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-12T08:53:00.000","2019-04-12T08:53:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/ejwf-geqx.json","official",,,,,,,
"en3c-d5gr_20190531","Human Resources","https://chattanooga-internal.data.socrata.com/d/en3c-d5gr","No","en3c-d5gr","2019-05-31T00:00:00.000","124","3","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-04-30T09:48:00.000","2019-04-30T09:48:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/en3c-d5gr.json","official",,,,,,,
"eqha-7xsy_20190531","Forestry SLA Performance","https://chattanooga-internal.data.socrata.com/d/eqha-7xsy","No","eqha-7xsy","2019-05-31T00:00:00.000","265","12","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-15T15:22:00.000","2019-05-15T15:22:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/eqha-7xsy.json","official",,,,,,,
"equc-p677_20190531","ChattaData - Domestic Violence by Month","https://chattanooga-internal.data.socrata.com/d/equc-p677","No","equc-p677","2019-05-31T00:00:00.000","3","0","0","0","true","u7i7-8ajg","chattanooga-internal.data.socrata.com","chart","Domestic violence numbers for ChattaData","2019-04-15T14:42:00.000","2019-05-30T22:40:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/equc-p677.json","official",,,"As Needed","Police","opendata@chattanooga.gov","Safer Streets",
"etng-uu5i_20190531","Completed Within 30 Days","https://chattanooga-internal.data.socrata.com/d/etng-uu5i","No","etng-uu5i","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-03-07T08:03:00.000","2019-03-07T08:03:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/etng-uu5i.json","official",,,,,,,
"f26v-cmam_20190531","Code Violations for Last 12 Months By Type","https://chattanooga-internal.data.socrata.com/d/f26v-cmam","No","f26v-cmam","2019-05-31T00:00:00.000","9","0","0","0","true","2fvt-etki","chattanooga-internal.data.socrata.com","chart","Code violations for the City of Chattanooga.","2019-02-11T16:44:00.000","2019-05-30T21:08:00.000","Code Enforcement",,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/f26v-cmam.json","official",,,,,,,
"min5-43f3_20190531","Annualized Turnover - Full Time","https://chattanooga-internal.data.socrata.com/d/min5-43f3","No","min5-43f3","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-30T13:33:00.000","2019-04-30T13:33:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/min5-43f3.json","official",,,,,,,
"f27h-t3hb_20190531","ChattaData Metric Selector","https://chattanooga-internal.data.socrata.com/d/f27h-t3hb","No","f27h-t3hb","2019-05-31T00:00:00.000","8","0","0","0","true","mrgg-xp5y","chattanooga-internal.data.socrata.com","chart","ChattaData metrics","2019-03-25T12:41:00.000","2019-03-25T14:55:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/f27h-t3hb.json","official",,,"As Needed","Other","opendata@chattanooga.gov","Growing Economy",
"f38i-i55g_20190531","featured_stories-3","https://chattanooga-internal.data.socrata.com/d/f38i-i55g","No","f38i-i55g","2019-05-31T00:00:00.000","16","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Template Dataset: featured_stories","2019-02-14T13:07:00.000","2019-05-14T09:46:00.000",,,"Dominic Cicilio","n6dz-78i2",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/f38i-i55g.json","official",,,,,,,
"f5jd-k58h_20190531","View based on Census API Fields - 2017","https://chattanooga-internal.data.socrata.com/d/f5jd-k58h","No","f5jd-k58h","2019-05-31T00:00:00.000","4","0","0","0","true","mrp4-smsc","chattanooga-internal.data.socrata.com","filter",,"2019-05-10T12:10:00.000","2019-04-16T16:18:00.000",,,"Ryan Wedell","76k4-ifet",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/f5jd-k58h.json","official",,,,,,,
"f5z4-nvb3_20190531","City Council","https://chattanooga-internal.data.socrata.com/d/f5z4-nvb3","No","f5z4-nvb3","2019-05-31T00:00:00.000","6","1","3","2","false",,"chattanooga-internal.data.socrata.com","dataset","Chattanooga city council districts","2019-03-28T15:15:00.000","2019-03-28T15:21:00.000",,"council,gis","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/f5z4-nvb3.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"f692-sx9s_20190531","Monthly CPD Arrests","https://chattanooga-internal.data.socrata.com/d/f692-sx9s","No","f692-sx9s","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-02-13T15:29:00.000","2019-02-13T15:29:00.000",,,"Katherine","khzw-fmwu",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/f692-sx9s.json","official",,,,,,,
"f6ck-zpq5_20190531","Growing Economy","https://chattanooga-internal.data.socrata.com/d/f6ck-zpq5","No","f6ck-zpq5","2019-05-31T00:00:00.000","22","9","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-24T08:14:00.000","2019-05-24T08:14:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/f6ck-zpq5.json","official",,,,,,,
"f75w-6kfm_20190531","Burglary","https://chattanooga-internal.data.socrata.com/d/f75w-6kfm","No","f75w-6kfm","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","Count of Burglaries updated nightly.","2019-02-07T13:28:00.000","2019-02-07T13:28:00.000","Police",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/f75w-6kfm.json","official",,,,,,,
"fbnj-z7tm_20190531","Waze Alerts - Current Only","https://chattanooga-internal.data.socrata.com/d/fbnj-z7tm","No","fbnj-z7tm","2019-05-31T00:00:00.000","3","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Current Waze Alerts Data. Dataset truncates on every run.

Review Waze terms of use before using. https://sites.google.com/site/wazeccpattributionguidelines/membership-criteria","2019-05-28T14:15:00.000","2019-05-31T10:39:00.000","Transportation",,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/fbnj-z7tm.json","official","Ryan Wedell","Private Only - Shared with specific teams and individuals","As Needed","Transportation","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"fbpt-fxn9_20190531","Streets Late 90 Day Heat Map","https://chattanooga-internal.data.socrata.com/d/fbpt-fxn9","No","fbpt-fxn9","2019-05-31T00:00:00.000","3","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","map","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-05-15T14:42:00.000","2019-05-31T00:30:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/fbpt-fxn9.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"fdd2-bmib_20190531","Fire Dept First on Scene Response Time - Blue","https://chattanooga-internal.data.socrata.com/d/fdd2-bmib","No","fdd2-bmib","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-02-14T09:52:00.000","2019-02-14T09:52:00.000",,,"Chris De Sisto","ve7v-b5px",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/fdd2-bmib.json","official",,,,,,,
"fg88-myy3_20190531","City Parcels","https://chattanooga-internal.data.socrata.com/d/fg88-myy3","No","fg88-myy3","2019-05-31T00:00:00.000","55","0","6","0","false",,"chattanooga-internal.data.socrata.com","dataset","Parcel data for the City of Chattanooga","2019-03-12T14:07:00.000","2019-05-30T22:05:00.000",,"parcel,gis","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/fg88-myy3.json","official","Ryan Wedell","Internal - Shared with all city employees","Monthly","Public Works","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"fr8b-xind_20190531","Residential Time to Issue Permit","https://chattanooga-internal.data.socrata.com/d/fr8b-xind","No","fr8b-xind","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","Residential Time to Issue for Building and Land Disturbing permits","2019-03-07T10:55:00.000","2019-03-07T10:55:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/fr8b-xind.json","official",,,,,,,
"g2fq-6hdh_20190531","Annualized Promotion Rate - Males & Fulltime","https://chattanooga-internal.data.socrata.com/d/g2fq-6hdh","No","g2fq-6hdh","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-17T13:54:00.000","2019-05-17T13:54:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/g2fq-6hdh.json","official",,,,,,,
"g2q3-pr3e_20190531","Automated Job Log Timeline","https://chattanooga-internal.data.socrata.com/d/g2q3-pr3e","No","g2q3-pr3e","2019-05-31T00:00:00.000","6","0","0","0","true","75ap-66ba","chattanooga-internal.data.socrata.com","chart",,"2019-05-23T08:19:00.000","2019-05-31T00:30:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/g2q3-pr3e.json","official",,,"Daily","Other","opendata@chattanooga.gov","High Performing Government",
"g7nz-fxjc_20190531","Arrest Demographics","https://chattanooga-internal.data.socrata.com/d/g7nz-fxjc","No","g7nz-fxjc","2019-05-31T00:00:00.000","3","0","0","0","true","suet-6x5c","chattanooga-internal.data.socrata.com","chart","Chattanooga Police Arrest Data 2017 and 2018","2019-02-13T15:20:00.000","2019-02-13T15:08:00.000","Police",,"Katherine","khzw-fmwu",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/g7nz-fxjc.json","official",,,,,,,
"g7s3-itsp_20190531","Police Charges","https://chattanooga-internal.data.socrata.com/d/g7s3-itsp","No","g7s3-itsp","2019-05-31T00:00:00.000","3","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset",,"2019-02-21T16:15:00.000","2019-02-21T16:19:00.000",,,"ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/g7s3-itsp.json","official","Ryan Wedell","Private Only - Shared with specific teams and individuals","Daily","Police","opendata@chattanooga.gov","Safer Streets","rwedell@chattanooga.gov"
"gbjt-q3wr_20190531","Theft from Motor Vehicle","https://chattanooga-internal.data.socrata.com/d/gbjt-q3wr","No","gbjt-q3wr","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","Count of Thefts from a Motor Vehicle updated nightly","2019-02-07T13:41:00.000","2019-02-07T13:41:00.000","Police",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/gbjt-q3wr.json","official",,,,,,,
"miy5-dae6_20190531","View based on 311 Service Requests","https://chattanooga-internal.data.socrata.com/d/miy5-dae6","No","miy5-dae6","2019-05-31T00:00:00.000","1","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","filter",,"2019-05-13T08:34:00.000","2019-05-31T00:30:00.000",,,"Ryan Wedell","76k4-ifet",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/miy5-dae6.json","official",,,,,,,
"gcdp-hfxs_20190531","Traffic Camera Locations","https://chattanooga-internal.data.socrata.com/d/gcdp-hfxs","No","gcdp-hfxs","2019-05-31T00:00:00.000","26","0","0","0","true","q9qf-mtdc","chattanooga-internal.data.socrata.com","map","Location and URL of traffic cameras","2019-04-23T11:41:00.000","2019-04-23T12:00:00.000","Transportation",,"Tim Moreland","iiwc-mbju",,"Public Domain U.S. Government","published",,,,,"https://chattanooga-internal.data.socrata.com/resource/gcdp-hfxs.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"ggf6-r5q7_20190531","Smarter Students, Stronger Families","https://chattanooga-internal.data.socrata.com/d/ggf6-r5q7","No","ggf6-r5q7","2019-05-31T00:00:00.000","46","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-24T10:20:00.000","2019-05-24T10:20:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/ggf6-r5q7.json","official","socrata","Public - Ability to be shared with general public","Daily","Other","opendata@chattanooga.gov","Smarter Students Stronger Families","socrata@chattanooga.gov"
"gk3q-deei_20190531","Census tracts 012400 & 001100","https://chattanooga-internal.data.socrata.com/d/gk3q-deei","Yes","gk3q-deei","2019-05-31T00:00:00.000","7","0","0","0","true","pf8p-8vpk","chattanooga-internal.data.socrata.com","map","Reference map","2019-05-08T14:04:00.000","2019-05-08T13:59:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/gk3q-deei.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"gk9n-mqtx_20190531","Fire Station Locations","https://chattanooga-internal.data.socrata.com/d/gk9n-mqtx","Yes","gk9n-mqtx","2019-05-31T00:00:00.000","4","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset",,"2019-02-28T16:20:00.000","2019-02-28T16:21:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/gk9n-mqtx.json","official","Socrata","Public - Ability to be shared with general public","As Needed","Fire","opendata@chattanooga.gov","Safer Streets","socrata@chattanooga.gov"
"jdvc-atwm_20190531","Properties Brought Into Compliance","https://chattanooga-internal.data.socrata.com/d/jdvc-atwm","No","jdvc-atwm","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-11T08:50:00.000","2019-04-11T08:50:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/jdvc-atwm.json","official",,,,,,,
