"incident_number","incident_date","shift_color","specific_incident_code_and","generic_incident_code","generic_incident_description","incident_category","streetnumber","streetprefix","streetname","streettype","city","civilian_casualty","firefighter_casualty","property_loss","property_value","responding_unit","responding_unit_in_or_out","responding_unit_district","responding_unit_district_1","turnout_time","travel_time","response_time_minutes","first_arriving","latitude","longitude","location","lastarrivingfirstalarm","onscndate","dispdate","citydst"
"21-003955","2021-03-16T15:16:59.000","Green","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0","E","MAIN","ST","Chattanooga","0","0","0","0","QUINT 1","OUT","202","Station 1","0.45","2.72","3.17","Y","35.03613189089981","-85.30721479898999","POINT (-85.30721479898999 35.03613189089981)","Y","2021-03-16T15:20:09.000","2021-03-16T15:16:59.000","8"
"22-015759","2022-08-30T21:19:51.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","5706",,"LEE","HWY","Chattanooga",,,,,"SQUAD 13","OUT","1303","Station 13","2.15","3.77","5.92","N","35.0181058726357","-85.20417938860693","POINT (-85.20417938860693 35.0181058726357)","Y","2022-08-30T21:25:46.000","2022-08-30T21:19:51.000","6"
"22-015728","2022-08-30T13:13:57.000","Blue","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","120","E","10TH","ST","Chattanooga","0","0","0","0","ENGINE 12","OUT","101 B","Station 101","1.62",,,"N","35.044227779371646","-85.30794781346714","POINT (-85.30794781346714 35.044227779371646)","N","1800-01-01T00:00:00.000","2022-08-30T13:13:57.000","8"
"20-006574","2020-05-19T13:54:59.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1203",,"CHAMBERLAIN","AVE","Chattanooga",,,,,"LADDER 5","IN","501","Station 5","1.47","2.43","3.9","Y","35.03788391758304","-85.28458474705651","POINT (-85.28458474705651 35.03788391758304)","N","2020-05-19T13:58:53.000","2020-05-19T13:54:59.000","8"
"20-000266","2020-01-06T10:55:02.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","361",,"DAVID","ST","Chattanooga","0","0","0","0","SQUAD 20","OUT","301","Station 3","0.87","3.77","4.63","Y","35.03483411440971","-85.36348018770767","POINT (-85.36348018770767 35.03483411440971)","Y","2020-01-06T10:59:40.000","2020-01-06T10:55:02.000","1"
"20-009656","2020-07-24T06:59:29.000","Blue","552 Police matter","500","Service Call","Non-Fire Call","0",,"LEE","HWY","Chattanooga","0","0","0","0","SQUAD 13","OUT","1303","Station 13",,"4.15","4.15","Y",,,,"Y","2020-07-24T07:04:33.000","2020-07-24T07:00:24.000",
"20-008893","2020-07-09T08:35:18.000","Green",,,,,"300",,"BROOKFIELD","AVE","Chattanooga",,,,,"QUINT 8","OUT","1301 A","Station 1301","1.22",,,"N","35.01240893535504","-85.23951546481598","POINT (-85.23951546481598 35.01240893535504)","N","1800-01-01T00:00:00.000","2020-07-09T08:37:09.000","6"
"20-006819","2020-05-25T17:30:28.000","Green","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","3721",,"MORTON","DR","Chattanooga",,,,,"SQUAD 19","OUT","1602 A","Station 1602","0.97",,,"N","35.11294267287524","-85.28052516417185","POINT (-85.28052516417185 35.11294267287524)","N","1800-01-01T00:00:00.000","2020-05-25T17:30:28.000","2"
"20-009426","2020-07-19T14:32:43.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4613",,"CLOVERDALE","LOOP","Chattanooga","0","0","0","0","SQUAD 19","OUT","1903","Station 19","0.55","6.17","6.72","Y","35.13408281477154","-85.25303611672074","POINT (-85.25303611672074 35.13408281477154)","Y","2020-07-19T14:39:26.000","2020-07-19T14:32:43.000","2"
"20-006426","2020-05-15T12:11:56.000","Blue","441 Heat from short circuit (wiring)  defective/wo","400","Hazardous Condition (no fire)","Non-Fire Call","6000",,"SHALLOWFORD","RD","Chattanooga","0","0","0","0","QUINT 6","OUT","801 A","Station 801","1.22","5.07","6.28","Y",,,,"Y","2020-05-15T12:18:13.000","2020-05-15T12:11:56.000",
"22-003635","2022-02-28T15:33:56.000","Red","412 Gas leak (natural gas or LPG)","400","Hazardous Condition (no fire)","Non-Fire Call","6142",,"CHASES","LNDG","Chattanooga",,,,,"ENGINE 11","IN","1101","Station 11",,,,"N",,,,"N","1800-01-01T00:00:00.000","2022-02-28T15:44:30.000",
"22-003635","2022-02-28T15:33:56.000","Red","412 Gas leak (natural gas or LPG)","400","Hazardous Condition (no fire)","Non-Fire Call","6142",,"CHASES","LNDG","Chattanooga",,,,,"LADDER 19","OUT","1101","Station 11","1.42","10.95","12.37","Y",,,,"N","2022-02-28T15:46:18.000","2022-02-28T15:33:56.000",
"20-004026","2020-03-18T16:32:31.000","Blue","531 Smoke or odor removal","500","Service Call","Non-Fire Call","2404",,"GLASS","ST","Chattanooga",,,,,"LADDER 5","OUT","406","Station 4","0.47",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-03-18T16:32:31.000",
"20-017456","2020-12-23T11:14:50.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","300","W","6TH","ST","Chattanooga","0","0","0","0","ENGINE 12","OUT","101 B","Station 101","1.82","4.43","6.25","N","35.04935920396653","-85.31303484139663","POINT (-85.31303484139663 35.04935920396653)","Y","2020-12-23T11:21:05.000","2020-12-23T11:14:50.000","7"
"20-002106","2020-02-09T12:47:02.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","975","E","3RD","ST","Chattanooga",,,,,"QUINT 1","OUT","204","Station 1","1.3","4.42","5.72","N","35.04799022602694","-85.29100632201497","POINT (-85.29100632201497 35.04799022602694)","N","2020-02-09T12:52:45.000","2020-02-09T12:47:02.000","8"
"20-006134","2020-05-07T08:27:40.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","953",,"BOYNTON","DR","Chattanooga",,,,,"SQUAD 1","OUT","101 A","Station 101","1.02","4.92","5.93","N","35.04739464752805","-85.32071916119985","POINT (-85.32071916119985 35.04739464752805)","N","2020-05-07T08:33:36.000","2020-05-07T08:27:40.000","7"
"20-001067","2020-01-22T07:14:17.000","Green","412 Gas leak (natural gas or LPG)","400","Hazardous Condition (no fire)","Non-Fire Call","1809",,"GUNBARREL","RD","Chattanooga",,,,,"SQUAD 7","OUT","2101","Station 21","1.27","7.02","8.28","N","35.02392529364136","-85.15900993908222","POINT (-85.15900993908222 35.02392529364136)","N","2020-01-22T07:22:34.000","2020-01-22T07:14:17.000","4"
"20-004566","2020-04-04T10:43:42.000","Red","600 Good intent call  other","600","Good Intent Call","Non-Fire Call","18500",,"INTERSTATE 24 WB",,"Chattanooga","0","0","0","0","QUINT 13","IN","1306","Station 13",,,,"N",,,,"N","1800-01-01T00:00:00.000","2020-04-04T10:45:21.000",
"21-011985","2021-07-17T00:28:50.000","Blue","111 Building fire","100","Fire","Fire Call","734","E","HENDERSON","DR","Chattanooga",,,,,"LADDER 13","OUT","1506","Station 15","1.27","4.62","5.88","Y","35.02945161748259","-85.22605830645868","POINT (-85.22605830645868 35.02945161748259)","N","2021-07-17T00:34:43.000","2021-07-17T00:28:50.000","5"
"21-003356","2021-03-07T20:25:06.000","Green","554 Assist invalid","500","Service Call","Non-Fire Call","7767",,"PINEWOOD","DR","Chattanooga","0","0","0","0","LADDER 7","OUT","802 B","Station 802","2.1","6.25","8.35","Y","35.04318279019417","-85.13020163506292","POINT (-85.13020163506292 35.04318279019417)","Y","2021-03-07T20:33:27.000","2021-03-07T20:25:06.000","4"
"20-007299","2020-06-06T13:43:51.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","273",,"WATER","ST","Chattanooga","0","0","0","0","QUINT 14","IN","1402","Station 14","1.38","3.1","4.48","Y","35.00749646971724","-85.31333896195474","POINT (-85.31333896195474 35.00749646971724)","Y","2020-06-06T13:48:20.000","2020-06-06T13:43:51.000","7"
"20-011538","2020-09-02T13:04:39.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1400",,"MARKET","ST","Chattanooga",,,,,"QUINT 14","OUT","201 A","Station 201","1.32",,,"N","35.03712679599298","-85.30690469976362","POINT (-85.30690469976362 35.03712679599298)","N","1800-01-01T00:00:00.000","2020-09-02T13:04:39.000","8"
"21-020440","2021-11-18T13:35:20.000","Green","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","8000",,"LEE","HWY","Collegedale","0","0","0","0","SQUAD 13","OUT","TRI-COMM FD 23-4 CH","Station TRI-COMM FD 23-4","1.87",,,"N",,,,"N","1800-01-01T00:00:00.000","2021-11-18T13:35:20.000",
"20-000962","2020-01-20T10:57:49.000","Green","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","434",,"CHESTNUT","ST","Chattanooga",,,,,"QUINT 17","OUT","101 B","Station 101","2.1",,,"N","35.051769114990734","-85.3117270618627","POINT (-85.3117270618627 35.051769114990734)","N","1800-01-01T00:00:00.000","2020-01-20T10:57:49.000","7"
"21-005989","2021-04-17T14:53:14.000","Red","324 Motor vehicle accident with no injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0","N","ACCESS","RD","Chattanooga","0","0","0","0","QUINT 16","IN","1602 B","Station 1602","1.03","3.65","4.68","Y",,,,"Y","2021-04-17T14:57:55.000","2021-04-17T14:53:14.000",
"20-015689","2020-11-19T16:59:33.000","Green","323 Motor vehicle/pedestrian accident (MV Ped)","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","3913",,"BRAINERD","RD","Chattanooga","0","0","0","0","LADDER 13","IN","1301 A","Station 1301","1.12","3.22","4.33","Y","35.02033910532027","-85.23978287395677","POINT (-85.23978287395677 35.02033910532027)","Y","2020-11-19T17:03:53.000","2020-11-19T16:59:33.000","5"
"21-006813","2021-05-01T00:41:16.000","Blue","142 Brush  or brush and grass mixture fire","100","Fire","Fire Call","4610",,"BRAINERD","RD","Chattanooga",,,,,"LADDER 5","OUT","1301 A","Station 1301","2.3",,,"N","35.014057308841586","-85.23161560287599","POINT (-85.23161560287599 35.014057308841586)","N","1800-01-01T00:00:00.000","2021-05-01T00:42:52.000","6"
"20-005218","2020-04-17T20:06:26.000","Green","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","18000",,"INTERSTATE 24 EB",,"Chattanooga",,,,,"QUINT 1","OUT","905","Station 9","1.6",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-04-17T20:06:26.000",
"20-014290","2020-10-25T13:57:52.000","Green","733 Smoke detector activation due to malfunction","700","False Alarm & False Call","Non-Fire Call","4207",,"HIGHWOOD","DR","Chattanooga","0","0","0","0","LADDER 19","OUT","1602 A","Station 1602","1.05",,,"N","35.118033329704424","-85.25230944301822","POINT (-85.25230944301822 35.118033329704424)","N","1800-01-01T00:00:00.000","2020-10-25T13:57:52.000","2"
"20-012648","2020-09-25T16:33:26.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4701",,"SHALLOWFORD","RD","Chattanooga","0","0","0","0","ENGINE 15","OUT","608","Station 6","1.07","4.57","5.63","Y","35.055715805447434","-85.20880311797585","POINT (-85.20880311797585 35.055715805447434)","Y","2020-09-25T16:39:04.000","2020-09-25T16:33:26.000","5"
"22-003929","2022-03-04T23:15:10.000","Green","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0","W","46TH","ST","Chattanooga","0","0","0","0","QUINT 14","IN","1402","Station 14","1.67","3.4","5.07","Y",,,,"Y","2022-03-04T23:20:14.000","2022-03-04T23:15:10.000",
"20-006548","2020-05-18T20:31:07.000","Green","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","7014",,"MCCUTCHEON","RD","Chattanooga",,,,,"QUINT 13","OUT","802 A","Station 802","0.97",,,"N","35.04587149929965","-85.15754133176307","POINT (-85.15754133176307 35.04587149929965)","N","1800-01-01T00:00:00.000","2020-05-18T20:31:07.000","6"
"21-021359","2021-12-03T01:29:39.000","Blue","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","0",,"DAVIDSON","RD","Chattanooga",,,,,"QUINT 8","OUT","2101","Station 21","1.72",,,"N",,,,"N","1800-01-01T00:00:00.000","2021-12-03T01:29:39.000",
"21-007889","2021-05-17T11:57:37.000","Blue","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","0",,"HIGHWAY 153",,"Chattanooga",,,,,"QUINT 6","OUT","2202","Station 22","1.62",,,"N",,,,"N","1800-01-01T00:00:00.000","2021-05-17T11:57:37.000",
"21-006072","2021-04-18T21:21:11.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","1100",,"CARTER","ST","Chattanooga",,,,,"LADDER 5","OUT","101 B","Station 101","1.37",,,"N","35.04352977219748","-85.3120735067344","POINT (-85.3120735067344 35.04352977219748)","N","1800-01-01T00:00:00.000","2021-04-18T21:21:11.000","7"
"20-001102","2020-01-22T13:58:49.000","Green","353 Removal of victim(s) from stalled elevator","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","540",,"MCCALLIE","AVE","Chattanooga",,,,,"LADDER 5","OUT","101 UTC Q","Station 101 UTC","0.02",,,"N","35.04648941101113","-85.30313536736138","POINT (-85.30313536736138 35.04648941101113)","N","1800-01-01T00:00:00.000","2020-01-22T14:00:28.000","8"
"20-006928","2020-05-28T16:17:02.000","Red","444 Power line down","400","Hazardous Condition (no fire)","Non-Fire Call","818",,"GEORGIA","AVE","Chattanooga","0","0","0","0","QUINT 1","OUT","101 B","Station 101","0.63","3.52","4.15","Y","35.04646590277796","-85.30772191208887","POINT (-85.30772191208887 35.04646590277796)","Y","2020-05-28T16:21:11.000","2020-05-28T16:17:02.000","8"
"20-003807","2020-03-13T09:45:20.000","Blue","632 Prescribed fire","600","Good Intent Call",,"2000",,"AMNICOLA","HWY","Chattanooga",,,,,"QUINT 17","OUT","1002","Station 10","0.43",,,"N","35.05979833268462","-85.27444232300158","POINT (-85.27444232300158 35.05979833268462)","N","1800-01-01T00:00:00.000","2020-03-13T09:45:20.000","8"
"20-004732","2020-04-09T13:55:14.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1033",,"LUPTON","DR","Chattanooga","0","0","0","0","QUINT 16","IN","1602 A","Station 1602",,"0.0","0.0","Y","35.10354658558846","-85.2695209391253","POINT (-85.2695209391253 35.10354658558846)","Y","2020-04-09T13:55:14.000","2020-04-09T13:55:14.000","2"
"20-017347","2020-12-21T12:38:42.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","825",,"RUNYAN","DR","Chattanooga",,,,,"QUINT 14","OUT","1701 A","Station 1701","1.37",,,"N","35.10169354566714","-85.32129047687464","POINT (-85.32129047687464 35.10169354566714)","N","1800-01-01T00:00:00.000","2020-12-21T12:38:42.000","1"
"21-005446","2021-04-09T09:49:52.000","Blue","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","1836",,"CRESTWOOD","DR","Chattanooga",,,,,"LADDER 19","OUT","1201","Station 12","1.8",,,"N","35.08649398769523","-85.29166101966817","POINT (-85.29166101966817 35.08649398769523)","N","1800-01-01T00:00:00.000","2021-04-09T09:49:52.000","2"
"21-005025","2021-04-02T20:15:07.000","Blue","324 Motor vehicle accident with no injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","6000",,"HIXSON","PIKE","Chattanooga","0","0","0","0","ENGINE 11","IN","1101","Station 11","1.17","2.33","3.5","Y","35.14877138001774","-85.20532409566628","POINT (-85.20532409566628 35.14877138001774)","Y","2021-04-02T20:18:37.000","2021-04-02T20:15:07.000","3"
"20-003555","2020-03-08T16:36:07.000","Red","142 Brush  or brush and grass mixture fire","100","Fire","Fire Call","1327",,"CLIFTON TERRACE","ALY","Chattanooga",,,,,"QUINT 13","OUT","904","Station 9","1.28",,,"N","35.010140829564016","-85.2970375165932","POINT (-85.2970375165932 35.010140829564016)","N","1800-01-01T00:00:00.000","2020-03-08T16:36:07.000","8"
"20-002204","2020-02-11T15:39:59.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","501","E","16TH","ST","Chattanooga",,,,,"QUINT 14","OUT","201 A","Station 201","0.65",,,"N","35.03298136801381","-85.30167467564664","POINT (-85.30167467564664 35.03298136801381)","N","1800-01-01T00:00:00.000","2020-02-11T15:39:59.000","7"
"20-002284","2020-02-13T10:06:18.000","Blue","412 Gas leak (natural gas or LPG)","400","Hazardous Condition (no fire)","Non-Fire Call","900",,"GIVENS","RD","Chattanooga",,,,,"QUINT 21","IN","2101","Station 21","0.07","3.58","3.65","Y","34.994658893935686","-85.14570953398116","POINT (-85.14570953398116 34.994658893935686)","Y","2020-02-13T10:09:57.000","2020-02-13T10:06:18.000","4"
"22-005311","2022-03-26T18:51:40.000","Blue","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","100","W","21ST","ST","Chattanooga",,,,,"LADDER 5","OUT","201 A","Station 201","1.38",,,"N",,,,"N","1800-01-01T00:00:00.000","2022-03-26T18:51:40.000",
"20-007085","2020-06-02T02:55:42.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","500","W","M L KING","BLVD","Chattanooga","0","0","0","0","ENGINE 12","OUT","101 A","Station 101","1.28",,,"N","35.04783393951574","-85.31900853091838","POINT (-85.31900853091838 35.04783393951574)","N","1800-01-01T00:00:00.000","2020-06-02T02:55:42.000","7"
"20-004195","2020-03-23T09:00:02.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","500","W","M L KING","BLVD","Chattanooga",,,,,"SQUAD 1","OUT","101 A","Station 101","1.18","4.03","5.22","N","35.04783393951574","-85.31900853091838","POINT (-85.31900853091838 35.04783393951574)","N","2020-03-23T09:05:15.000","2020-03-23T09:00:02.000","7"
"22-010505","2022-06-15T10:40:29.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","311",,"BROAD","ST","Chattanooga",,,,,"ENGINE 5","OUT","101 B","Station 101","0.23","5.12","5.35","N","35.05325467508794","-85.3113392603212","POINT (-85.3113392603212 35.05325467508794)","N","2022-06-15T10:46:30.000","2022-06-15T10:41:09.000","7"
"20-003047","2020-02-28T06:05:46.000","Red",,,,,"1001",,"AIRPORT","RD","Chattanooga",,,,,"QUINT 6","OUT","1303","Station 13",,,,"N","35.044048264788444","-85.19785700007466","POINT (-85.19785700007466 35.044048264788444)","N","1800-01-01T00:00:00.000","2020-02-28T06:05:46.000","5"
"20-008038","2020-06-21T16:43:27.000","Green","111 Building fire","100","Fire","Fire Call","1834",,"BAY POINTE","DR","Chattanooga",,,,,"QUINT 6","OUT","1101","Station 11","0.63","15.78","16.42","N","35.1498192053217","-85.18907340030302","POINT (-85.18907340030302 35.1498192053217)","Y","2020-06-21T16:59:52.000","2020-06-21T16:43:27.000","3"
