"dfta_id","provider_name","sponsor_name","site_type","address1","address2","city","postcode","from_date","to_date","comminuty_board","council_district","sunday","monday","tuesday","wednesday","thursday","friday","saturday","contract_amt","expense_amt","full_time","part_time","personnel_amt","fiscal_year_amount","months_in_hhs","total_fy20_budget","total_fy20_personnel_budget","total_fy20_reimbursement","average_daily_participant","actual_ytd_meals","kosher_budget","nonkosher_budget","total_meals_budget","total_meals_cost","in_house_meal_prep","meal_prep1","prep_for_others","prep_for_others1","expenditures_for_information_and_assistance_education_and_recreation_health_promotion","comb_cost_per_person","ultilization","borough","latitude","longitude","census_tract","bin","bbl","nta"
"57401","JEWISH COMMUNITY CENTER OF STATEN ISLAND INC","JEWISH COMMUNITY CENTER OF STATEN ISLAND, INCORPORATED","INNOVATIVE SENIOR CENTERS","1466 MANOR ROAD",,"STATEN ISLAND","10314","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","502","50","00:00 AM - 00:00PM","09:00 AM - 05:00 PM","09:00 AM - 05:00 PM","09:00 AM - 05:00 PM","12:00 PM - 08:00 PM","09:00 AM - 05:00 PM","00:00 AM - 00:00PM","1191748.85","1156048.00","3","15","831404.13","1164548.00","NULL",,,,,"35130","0.00","178005.91","178005.91","5.07","-","NULL","-","NULL","856978.66",,"100%+","STATEN ISLAND","40.594454","-74.125677","181","5141743","5009550100","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill"
"64801","VISIONS/SERVICES FOR THE BLIND AND VISUALLY IMPAIRED","VISIONS/SERVICES FOR THE BLIND AND VISUALLY IMPAIRED","INNOVATIVE SENIOR CENTERS","135 WEST   23 STREET","Selis Manor","MANHATTAN","10011","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","104","3","00:00 AM - 00:00PM","09:00 AM - 08:00PM","09:00 AM - 08:00PM","09:00 AM - 08:00PM","09:00 AM - 08:00PM","09:00 AM - 06:00PM","00:00 AM - 00:00PM","858483.19","755918.89","14","3","587697.40","808775.00","NULL",,,,,"37500","0.00","237476.20","237476.20","6.33","-","NULL","-","NULL","430137.04",,"100%+","MANHATTAN","40.743386","-73.993916","91","1014949","1007990021","Hudson Yards-Chelsea-Flatiron-Union Square"
"64901","SERVICES AND ADVOCACY FOR GAY LESBIAN BISEXUAL AND TRANSGEND","SERVICES AND ADVOCACY FOR GAY, LESBIAN, BISEXUAL AND TRANSGENDER ELDERS, INC.","INNOVATIVE SENIOR CENTERS","305 7 AVENUE","Fl 15","MANHATTAN","10001","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","105","3","00:00 AM - 00:00PM","11:00 AM - 08:00PM","11:00 AM - 08:00PM","11:00 AM - 08:00PM","11:00 AM - 08:00PM","11:00 AM - 08:00PM","11:00 AM - 06:00PM","846919.00","579071.58","1","8","362411.09","1315553.00","NULL",,,,,"33012","0.00","193947.78","193947.78","5.88","-","NULL","-","NULL","376759.80",,"100%+","MANHATTAN","40.746817","-73.993655","95","1015060","1008037502","Midtown-Midtown South"
"10A01","MITCHELL NEIGHBORHOOD SENIOR CENTER","EAST SIDE HOUSE, INC.","NEIGHBORHOOD SENIOR CENTERS","188 LINCOLN AVENUE",,"BRONX","10454","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","201","8","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","211937.14","393997.18","4","0","147242.28","123630.00","7","211937.14","147242.28","169189.20","58","15000","0.00","100276.33","100276.33","6.69","Catered","Catered","No","No","92793.46","1599.89","100%+","BRONX","40.809874","-73.927933","23","2091142","2023110001","Mott Haven-Port Morris"
"10C01","N SHOPP LEON NEIGHBORHOOD SENIOR CENTE","THE NEIGHBORHOOD SELF-HELP BY OLDER PERSONS PROJECT, INC.","NEIGHBORHOOD SENIOR CENTERS","735 EAST  152 STREET",,"BRONX","10455","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","201","8","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","575526.86","492922.13","4","6","383588.16","335724.00","7","575526.86","383588.16","393997.18","62","19999","0.00","222653.71","222653.71","11.13","Meal Prep on-site","Meal Prep on-site","No","No","204198.33","3293.52","100%+","BRONX","40.815994","-73.907843","79","2091979","2026540002","Melrose South-Mott Haven North"
"10D01","VAN CORTLANDT NEIGHBORHOOD SENIOR CENT","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","3880 SEDGWICK  AVENUE #1",,"BRONX","10463","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","208","10","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","606126.86","423586.73","7","0","304198.46","353574.00","7","606126.86","304198.46","492922.13","54","15499","0.00","226859.46","226859.46","14.64","Catered","Catered","No","No","281666.11","5216.04","100%+","BRONX","40.882997","-73.894008","409","2086830","2032460076","Van Cortlandt Village"
"10F01","RAIN BOSTON SECOR NEIGHBORHOOD SR CTR","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","3540 BIVONA STREET",,"BRONX","10475","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","210","12","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","628748.57","676251.26","8","0","420539.33","366770.00","7","628748.57","420539.33","423586.73","68","22500","0.00","196391.30","196391.30","8.73","Meal Prep on-site","Meal Prep on-site","No","No","169085.61","2486.55","100%+","BRONX","40.883026","-73.833227","46202","2093877","2052630070","Co-op City"
"10G01","CONCOURSE PLAZA WELLNESS NC","MID BRONX SENIOR CITIZENS COUNCIL INC.","NEIGHBORHOOD SENIOR CENTERS","900 GRAND CONCOURSE",,"BRONX","10451","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","204","16","00:00 AM - 00:00PM","08:30 AM - 07:00PM","08:30 AM - 07:00PM","08:30 AM - 07:00PM","08:30 AM - 07:00PM","08:30 AM - 07:00PM","00:00 AM - 00:00PM","706438.22","230484.27","8","1","288876.53","510629.00","8","706438.22","288876.53","676251.26","98","34998","0.00","289295.55","289295.55","8.27","Meal Prep on-site","Meal Prep on-site","Yes","Yes","295069.17","3010.91","100%+","BRONX","40.827412","-73.922277","18301","2002802","2024600001","East Concourse-Concourse Village"
"10H01","E. ROBERT MOORE NEIGHBORHOOD SENIOR CENT","BRONXWORKS, INC.","NEIGHBORHOOD SENIOR CENTERS","515 JACKSON AVENUE",,"BRONX","10455","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","201","8","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","445764.00","439906.59","4","3","274545.50","260029.00","7","445764.00","274545.50","230484.27","56","22001","0.00","124980.15","124980.15","5.68","Catered","Catered","No","No","106612.01","1903.79","100%+","BRONX","40.812353","-73.909401","35","2091284","2025570083","Mott Haven-Port Morris"
"10I01","PSS DAVIDSON NEIGHBORHOOD SENIOR CENTE","PRESBYTERIAN SENIOR SERVICES","NEIGHBORHOOD SENIOR CENTERS","950 UNION AVENUE",,"BRONX","10459","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","203","17","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","571548.00","352085.18","11","0","348131.45","333403.00","7","571548.00","348131.45","439906.59","82","33501","0.00","181401.54","181401.54","5.41","Meal Prep on-site","Meal Prep on-site","No","No","259289.80","3162.07","100%+","BRONX","40.822812","-73.901821","12901","2005015","2026780001","Longwood"
"10J01","RAIN GUNHILL NEIGHBORHOOD SENIOR CENTER","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","3377 WHITE PLAINS ROAD",,"BRONX","10467","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","207","11","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","521991.43","448063.82","7","0","307995.55","304495.00","7","521991.43","307995.55","352085.18","56","15000","0.00","162688.36","162688.36","10.85","Meal Prep on-site","Meal Prep on-site","Yes","Yes","191926.37","3427.26","100%+","BRONX","40.874872","-73.86706","374","2087299","2046240037","Williamsbridge-Olinville"
"10K01","THOMAS GUESS NEIGHBORHOOD SENIOR CENTER","THE NEIGHBORHOOD SELF-HELP BY OLDER PERSONS PROJECT, INC.","NEIGHBORHOOD SENIOR CENTERS","2070 CLINTON AVENUE",,"BRONX","10457","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","205","15","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","613957.16","598197.07","12","0","398982.87","429883.00","8","613957.16","398982.87","448063.82","52","20000","0.00","171582.08","171582.08","8.58","Meal Prep on-site","Meal Prep on-site","No","No","213164.69","4099.32","100%+","BRONX","40.847236","-73.888101","371","2012652","2030940014","East Tremont"
"10M01","BAY EDEN NEIGHBORHOOD SENIOR CENTER","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","1220 EAST  229 STREET",,"BRONX","10466","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","212","12","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","843679.56","258915.43","14","0","473107.58","671503.00","7","843679.56","473107.58","598197.07","99","72949","0.00","436224.71","436224.71","5.98","Meal Prep on-site","Meal Prep on-site","Yes","Yes","235352.33","2377.30","100%+","BRONX","40.884011","-73.842204","460","2093741","2049050360","Eastchester-Edenwald-Baychester"
"10M02","SUE GINSBURG SENIOR CENTER","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","975 WARING AVENUE",,"BRONX","10469","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","212","12","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","301433.64","527614.32","5","0","274427.31","671503.00","7","301433.64","274427.31","258915.43","30","10001","0.00","108704.81","108704.81","10.87","Catered","Catered","No","No","162892.77","5429.76","100%+","BRONX","40.861214","-73.859738","324","2093415","2044440001","Bronxdale"
"10N01","WILLIAM HODSON NEIGHBORHOOD SENIOR CTR","WILLIAM HODSON COMMUNITY CENTER, INC.","NEIGHBORHOOD SENIOR CENTERS","1320 WEBSTER AVENUE",,"BRONX","10456","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","203","16","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","618742.29","392112.70","9","0","471528.00","360933.00","7","618742.29","471528.00","527614.32","76","38002","0.00","312157.36","312157.36","8.21","Meal Prep on-site","Meal Prep on-site","No","No","171447.21","2255.88","100%+","BRONX","40.834189","-73.90854","14701","2092074","2028940001","Claremont-Bathgate"
"10S01","PSS ANDREW JACKSON NEIGHBORHOOD SR CT","PRESBYTERIAN SENIOR SERVICES","NEIGHBORHOOD SENIOR CENTERS","325 EAST  156 STREET",,"BRONX","10451","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","204","16","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","539478.86","185223.46","10","0","373687.54","430795.00","7","539478.86","373687.54","392112.70","74","33250","0.00","175764.13","175764.13","5.29","Meal Prep on-site","Meal Prep on-site","Yes","Yes","215208.52","2908.22","100%+","BRONX","40.821439","-73.917995","69","2091224","2024160001","Melrose South-Mott Haven North"
"10S02","MORRISANIA AIR RIGHTS SOCIAL CLUB","PRESBYTERIAN SENIOR SERVICES","NEIGHBORHOOD SENIOR CENTERS","3135 PARK AVENUE EAST",,"BRONX","10451","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","204","16","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","199026.86","308332.23","6","0","142394.64","430795.00","7","199026.86","142394.64","185223.46","18","0","0.00","0.00","0.00","0.00","Not Applicable","Not Applicable","No","No","190969.02","10609.39","100%+","BRONX",,,,,,
"10W01","JAMES MONROE NEIGHBORHOOD SENIOR CENT","INSTITUTE FOR THE PUERTO RICAN/ HISPANIC ELDERLY, INC.","NEIGHBORHOOD SENIOR CENTERS","1776 STORY AVENUE",,"BRONX","10473","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","209","18","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","549438.86","501533.81","0","8","348102.07","320506.00","7","549438.86","348102.07","308332.23","111","57000","0.00","286150.59","286150.59","5.02","Catered","Catered","No","No","102463.32","923.09","100%+","BRONX","40.82324","-73.86596","42","2092748","2036370001","Soundview-Castle Hill-Clason Point-Harding Park"
"11J01","RAIN MIDDLETOWN NEIGHBORHOOD SENIOR CT","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","3035 MIDDLETOWN ROAD",,"BRONX","10461","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","211","13","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","628191.43","503792.14","9","0","433329.96","360745.00","7","628191.43","433329.96","501533.81","95","25001","0.00","224037.14","224037.14","8.96","Meal Prep on-site","Meal Prep on-site","No","No","196757.96","2071.14","100%+","BRONX","40.844355","-73.828806","26602","2046141","2041710024","Pelham Bay-Country Club-City Island"
"11M01","RAIN BOSTON EAST NEIGHBORHOOD SENIOR CT","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","3450 BOSTON ROAD",,"BRONX","10469","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","212","12","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","701295.43","391274.64","8","0","342509.47","412044.00","7","701295.43","342509.47","503792.14","68","24499","0.00","348477.30","348477.30","14.22","Meal Prep on-site","Meal Prep on-site","No","No","185590.34","2729.27","100%+","BRONX","40.876304","-73.848594","364","2060739","2047370105","Eastchester-Edenwald-Baychester"
"11N01","PSS PARKSIDE NEIGHBORHOOD SENIOR CENTE","PRESBYTERIAN SENIOR SERVICES","NEIGHBORHOOD SENIOR CENTERS","644 ADEE AVENUE",,"BRONX","10467","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","207","11","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","536357.14","224526.09","9","0","361290.22","353888.00","7","536357.14","361290.22","391274.64","54","22750","0.00","167103.12","167103.12","7.35","Meal Prep on-site","Meal Prep on-site","No","No","235283.50","4357.10","100%+","BRONX","40.86967","-73.869106","336","2101742","2045420100","Bronxdale"
"11P01","EAST CONCOURSE NSC","BRONXWORKS, INC.","NEIGHBORHOOD SENIOR CENTERS","236 EAST TREMONT AVENUE",,"BRONX","10457","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","205","15","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","461617.71","338136.00","3","3","226034.45","269277.00","7","461617.71","226034.45","224526.09","85","16250","0.00","134175.64","134175.64","8.26","Catered","Catered","No","No","112366.89","1321.96","100%+","BRONX","40.848936","-73.904562","23302","2007599","2028040021","Mount Hope"
"11T01","BETANCES NEIGHBORHOOD SENIOR CENTER","INSTITUTE FOR THE PUERTO RICAN/ HISPANIC ELDERLY, INC.","NEIGHBORHOOD SENIOR CENTERS","607 CONCORD AVENUE",,"BRONX","10455","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","201","8","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","531925.71","470610.38","0","7","294625.71","310290.00","7","531925.71","294625.71","338136.00","76","33499","0.00","252957.56","252957.56","7.55","Catered","Catered","No","No","162783.94","2141.89","100%+","BRONX","40.814544","-73.907628","73","2114666","2026420022","Melrose South-Mott Haven North"
"12A01","ARTURO SCHOMBURG NEIGHBORHOOD SENIOR","INSTITUTE FOR THE PUERTO RICAN/ HISPANIC ELDERLY, INC.","NEIGHBORHOOD SENIOR CENTERS","1315 FRANKLIN AVENUE",,"BRONX","10456","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","203","16","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","450925.71","546900.75","0","9","309036.43","263040.00","7","450925.71","309036.43","253392.55","42","19200","0.00","199358.88","199358.88","10.38","Meal Prep on-site","Meal Prep on-site","Yes","Yes","131837.17","3138.98","100%+","BRONX","40.832062","-73.901641","149","2009713","2029310086","Morrisania-Melrose"
"12D01","RAIN BOSTON ROAD NEIGHBORHOOD SENIOR C","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","2424 BOSTON ROAD",,"BRONX","10467","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","207","11","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","659814.86","131776.92","11","0","431461.22","384892.00","7","659814.86","431461.22","546900.75","67","28332","0.00","285717.59","285717.59","10.08","Meal Prep on-site","Meal Prep on-site","No","No","191798.48","2862.66","100%+","BRONX","40.861733","-73.866616","330","2093401","2044310001","Bronxdale"
"12G01","RAIN NEREID NEIGHBORHOOD SENIOR CENTER","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","720 NEREID AVENUE",,"BRONX","10466","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","212","12","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","658529.14","466851.46","9","0","389385.21","384142.00","7","658529.14","389385.21","519607.44","78","20349","0.00","296654.19","296654.19","14.58","Meal Prep on-site","Meal Prep on-site","No","No","197273.46","2529.15","100%+","BRONX","40.898158","-73.853568","434","2069882","2050460033","Woodlawn-Wakefield"
"12H01","RAIN EASTCHESTER NEIGHBORHOOD SENIOR C","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","1246 BURKE AVENUE",,"BRONX","10469","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","212","12","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","644424.00","20665.71","10","0","421557.81","401834.00","7","644424.00","421557.81","466851.46","57","32501","0.00","317666.20","317666.20","9.77","Meal Prep on-site","Meal Prep on-site","No","No","183116.79","3212.58","100%+","BRONX","40.871144","-73.851046","348","2093501","2045810001","Allerton-Pelham Gardens"
"12H02","TOLENTINE ZEISER COMMUNITY LIFE CENTER","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","2345 UNIVERSITY AVENUE",,"BRONX","10468","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","207","14","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","20665.71","22504.97","0","0","0.00","401834.00","7","20665.71","0.00","20665.71","36","4251","0.00","53104.51","53104.51","12.49","Catered","Catered","No","No","25312.07","703.11","100%+","BRONX","40.861503","-73.906077","255","2118380","2032180035","Kingsbridge Heights"
"12H03","BAILEY SENIOR CENTER","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","2660 BAILEY AVENUE",,"BRONX","10463","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","208","10","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","23768.57","409752.48","0","1","10755.43","401834.00","7","23768.57","10755.43","22504.97","22","390","0.00","32549.86","32549.86","83.46","Catered","Catered","No","No","21648.79","984.04","100%+","BRONX","40.870747","-73.906859","269","2092440","2032390004","Kingsbridge Heights"
"12M01","RAIN MT CARMEL NEIGHBORHOOD SENIOR CTR","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","2405 SOUTHERN BOLULEVARD",,"BRONX","10458","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","206","15","00:00 AM - 00:00PM","09:00 AM - 00:00PM","09:00 AM - 00:00PM","09:00 AM - 00:00PM","09:00 AM - 00:00PM","09:00 AM - 00:00PM","00:00 AM - 00:00PM","585538.50","519523.18","9","0","399529.47","390359.00","8","585538.50","399529.47","409752.48","60","18774","0.00","215737.23","215737.23","11.49","Meal Prep on-site","Meal Prep on-site","No","No","175417.91","2923.63","100%+","BRONX",,,,,,
"12N01","KIPS BAY CASTLE HILL NEIGHBORHOOD SR CTR","KIPS BAY BOYS' AND GIRLS' CLUB, INC.","NEIGHBORHOOD SENIOR CENTERS","625 CASTLE HILL AVENUE",,"BRONX","10473","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","209","18","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","582771.43","242850.63","9","0","355251.67","339950.00","7","582771.43","355251.67","519523.18","92","32750","0.00","336014.28","336014.28","10.26","Meal Prep on-site","Meal Prep on-site","No","No","126650.60","1376.64","98%","BRONX","40.819754","-73.848209","86","2092673","2035700001","Soundview-Castle Hill-Clason Point-Harding Park"
"12R01","BRONX RIVER NEIGHBORHOOD SENIOR CENTER","INSTITUTE FOR THE PUERTO RICAN/ HISPANIC ELDERLY, INC.","NEIGHBORHOOD SENIOR CENTERS","1619 EAST  174 STREET",,"BRONX","10472","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","209","18","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","456420.00","309214.99","0","8","279321.60","266245.00","7","456420.00","279321.60","242850.63","61","34306","0.00","194960.86","194960.86","5.68","Meal Prep on-site","Meal Prep on-site","No","No","117622.15","1928.23","100%+","BRONX","40.83395","-73.876147","62","2092909","2038860002","West Farms-Bronx River"
