"the_geom","projectid","projtitle","fmsid","fmsagencyi","leadagency","managingag","projectdes","projecttyp","projectt_1","projectsta","constructi","designstar","construc_1","currentfun","projectcos","overallsco","safetyscop","otherscope","projectjus","onstreetna","fromstreet","tostreetna","boroughnam","oftcode","designfy","latitude","longitude","x","y"
"MULTIPOINT ((-74.00847090013296 40.72060917162042))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BEACH STREET","HUDSON STREET",,"MANHATTAN","120340123190000000","0","40.7206091716","-74.0084709001","0.0","0.0"
"MULTIPOINT ((-73.98660321952264 40.72577807770773))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"1 AVENUE","EAST 5 STREET",,"MANHATTAN","110010117090000000","0","40.7257780777","-73.9866032195","0.0","0.0"
"MULTIPOINT ((-74.00588849692089 40.71467728512655))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","READE STREET",,"MANHATTAN","113610129390000000","0","40.7146772851","-74.0058884969","0.0","0.0"
"MULTIPOINT ((-73.98399733806528 40.72936968376525))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"1 AVENUE","EAST 11 STREET",,"MANHATTAN","110010117210000000","0","40.7293696838","-73.9839973381","0.0","0.0"
"MULTIPOINT ((-73.98590859642233 40.73101907973178))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"2 AVENUE","EAST 12 STREET",,"MANHATTAN","110110117230000000","0","40.7310190797","-73.9859085964","0.0","0.0"
"MULTIPOINT ((-74.00974639348576 40.70477524874824), (-74.00945463906484 40.70452785843437))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"HANOVER SQUARE","PEARL STREET",,"MANHATTAN","122410128490000000","0","40.7046515531","-74.0096005163","0.0","0.0"
"MULTIPOINT ((-74.01405467088311 40.70907749039465))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CARLISLE STREET","WASHINGTON STREET",,"MANHATTAN","114080133390000000","0","40.7090774904","-74.0140546709","0.0","0.0"
"MULTIPOINT ((-74.00251324526992 40.72760092655855))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"KING STREET","MAC DOUGAL STREET",,"MANHATTAN","124290125190000000","0","40.7276009266","-74.0025132453","0.0","0.0"
"MULTIPOINT ((-73.98364574460378 40.71612280158823))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROOME STREET","PITT STREET",,"MANHATTAN","113810128990000000","0","40.7161228025","-73.9836457446","0.0","0.0"
"MULTIPOINT ((-74.01308187685018 40.70914698042682))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"ALBANY STREET","GREENWICH STREET",,"MANHATTAN","111510121790000000","0","40.7091469804","-74.0130818769","0.0","0.0"
"MULTIPOINT ((-73.99584352774784 40.726526644838515))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BLEECKER STREET","BROADWAY",,"MANHATTAN","113310113610000000","0","40.7265266448","-73.9958435277","0.0","0.0"
"MULTIPOINT ((-73.98797056968591 40.7239148825618))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"1 AVENUE","EAST 2 STREET",,"MANHATTAN","110010117030000000","0","40.7239148835","-73.9879705697","0.0","0.0"
"MULTIPOINT ((-74.00764028920658 40.708345240921695))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"PLATT STREET","WILLIAM STREET",,"MANHATTAN","129010145440000000","0","40.7083452409","-74.0076402892","0.0","0.0"
"MULTIPOINT ((-73.99188986319511 40.71489866659512))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CANAL STREET","ORCHARD STREET",,"MANHATTAN","114010127590000000","0","40.7148986666","-73.9918898632","0.0","0.0"
"MULTIPOINT ((-74.00891993378863 40.70493975456819), (-74.00890108872845 40.704861845571244))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"HANOVER STREET","PEARL STREET",,"MANHATTAN","122412128490000000","0","40.704900801","-74.0089105113","0.0","0.0"
"MULTIPOINT ((-74.00089640304033 40.71304741375151), (-74.00089111259393 40.71301509897127), (-74.00089066482138 40.71298297236))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"PARK ROW","PEARL STREET",,"MANHATTAN","127890128490000000","0","40.7130151617","-74.0008927268","0.0","0.0"
"MULTIPOINT ((-74.01296134470824 40.70777032059459))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"RECTOR STREET","TRINITY PLACE",,"MANHATTAN","129440132615000000","0","40.7077703206","-74.0129613447","0.0","0.0"
"MULTIPOINT ((-74.0135919685856 40.70796734184091))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"GREENWICH STREET","RECTOR STREET",,"MANHATTAN","121790129440000000","0","40.7079673418","-74.0135919686","0.0","0.0"
"MULTIPOINT ((-73.98716535315268 40.71431213063647))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CLINTON STREET","EAST BROADWAY",,"MANHATTAN","115510119690000000","0","40.7143121306","-73.9871653532","0.0","0.0"
"MULTIPOINT ((-74.01052622356738 40.718114579992175))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"GREENWICH STREET","JAY STREET",,"MANHATTAN","121790123890000000","0","40.71811458","-74.0105262236","0.0","0.0"
"MULTIPOINT ((-74.00542709251742 40.72787837190054))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"KING STREET","VARICK STREET",,"MANHATTAN","124290132685000000","0","40.7278783719","-74.0054270925","0.0","0.0"
"MULTIPOINT ((-73.98470685955108 40.71451206778879))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"EAST BROADWAY","SAMUEL DICKSTEIN PLAZA",,"MANHATTAN","119690130155000000","0","40.7145120678","-73.9847068596","0.0","0.0"
"MULTIPOINT ((-73.98753508390378 40.716196651158896))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"GRAND STREET","SUFFOLK STREET",,"MANHATTAN","121690131890000000","0","40.7161966512","-73.9875350839","0.0","0.0"
"MULTIPOINT ((-74.01018240356589 40.72011503857819))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"GREENWICH STREET","NORTH MOORE STREET",,"MANHATTAN","121790127290000000","0","40.7201150395","-74.0101824036","0.0","0.0"
"MULTIPOINT ((-73.99750445371627 40.71406913191249))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BOWERY","CATHERINE STREET",,"MANHATTAN","113460114310000000","0","40.7140691319","-73.9975044537","0.0","0.0"
"MULTIPOINT ((-74.01193492687148 40.70930588315884))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CEDAR STREET","TRINITY PLACE",,"MANHATTAN","114410132615000000","0","40.7093058832","-74.0119349269","0.0","0.0"
"MULTIPOINT ((-73.99034165842436 40.724932134646274))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"2 AVENUE","EAST 2 STREET",,"MANHATTAN","110110117030000000","0","40.7249321346","-73.9903416584","0.0","0.0"
"MULTIPOINT ((-74.01510283457955 40.70645943743268))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"MORRIS STREET","WASHINGTON STREET",,"MANHATTAN","126630133390000000","0","40.7064594374","-74.0151028346","0.0","0.0"
"MULTIPOINT ((-73.98704399194139 40.72519130241218))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"1 AVENUE","EAST 4 STREET",,"MANHATTAN","110010117070000000","0","40.7251913015","-73.9870439919","0.0","0.0"
"MULTIPOINT ((-73.99081902422097 40.7242742968231))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"2 AVENUE","EAST 1 STREET",,"MANHATTAN","110110117010000000","0","40.7242742968","-73.9908190242","0.0","0.0"
"MULTIPOINT ((-74.00794861251639 40.70554618874783))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"PEARL STREET","WALL STREET",,"MANHATTAN","128490132910000000","0","40.7055461887","-74.0079486125","0.0","0.0"
"MULTIPOINT ((-74.01438184579396 40.708224143686536))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"RECTOR STREET","WASHINGTON STREET",,"MANHATTAN","129440133390000000","0","40.7082241437","-74.0143818458","0.0","0.0"
"MULTIPOINT ((-73.98494550566609 40.73234967228364))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"2 AVENUE","EAST 14 STREET",,"MANHATTAN","110110117270000000","0","40.7323496723","-73.9849455057","0.0","0.0"
"MULTIPOINT ((-74.00329861608577 40.73174307491528))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BLEECKER STREET","JONES STREET",,"MANHATTAN","113310124090000000","0","40.7317430749","-74.0032986161","0.0","0.0"
"MULTIPOINT ((-73.99374703127089 40.72900729775971))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","WASHINGTON PLACE",,"MANHATTAN","113610132990000000","0","40.7290072978","-73.9937470313","0.0","0.0"
"MULTIPOINT ((-74.00298147088624 40.723308412940376))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROOME STREET","WATTS STREET",,"MANHATTAN","113810133590000000","0","40.7233084129","-74.0029814709","0.0","0.0"
"MULTIPOINT ((-74.00183154286368 40.71830880935253))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CORTLANDT ALLEY","WALKER STREET",,"MANHATTAN","116135132900000000","0","40.7183088094","-74.0018315429","0.0","0.0"
"MULTIPOINT ((-73.98867046851716 40.71764958844896))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROOME STREET","ESSEX STREET",,"MANHATTAN","113810120390000000","0","40.7176495884","-73.9886704685","0.0","0.0"
"MULTIPOINT ((-73.98891320749956 40.729905650363484), (-73.98865172476022 40.729794141935436))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"EAST 9 STREET","STUYVESANT STREET",,"MANHATTAN","117170131790000000","0","40.7298498961","-73.9887824661","0.0","0.0"
"MULTIPOINT ((-73.99881172287155 40.72302140896044))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","SPRING STREET",,"MANHATTAN","113610130790000000","0","40.723021409","-73.9988117229","0.0","0.0"
"MULTIPOINT ((-73.98672137868103 40.7159522517632))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"CLINTON STREET","GRAND STREET",,"MANHATTAN","115510121690000000","0","40.7159522518","-73.9867213787","0.0","0.0"
"MULTIPOINT ((-73.99458454705136 40.713690420969854))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"EAST BROADWAY","MARKET STREET",,"MANHATTAN","119690125890000000","0","40.713690421","-73.9945845471","0.0","0.0"
"MULTIPOINT ((-73.98637451604185 40.730379657760075))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"2 AVENUE","EAST 11 STREET",,"MANHATTAN","110110117210000000","0","40.7303796578","-73.986374516","0.0","0.0"
"MULTIPOINT ((-73.99663936003483 40.731856258006836))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"5 AVENUE","WASHINGTON MEWS",,"MANHATTAN","110410132985000000","0","40.731856258","-73.99663936","0.0","0.0"
"MULTIPOINT ((-73.99778508861652 40.724234893078325))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","PRINCE STREET",,"MANHATTAN","113610129290000000","0","40.7242348931","-73.9977850886","0.0","0.0"
"MULTIPOINT ((-74.00497612854684 40.715759939668146))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","THOMAS STREET",,"MANHATTAN","113610132580000000","0","40.7157599397","-74.0049761285","0.0","0.0"
"MULTIPOINT ((-74.00541948412457 40.71523605680991))","1263","FY16 Ped Ramp  Rehabilitations contract","HWPR16M","841","DOT","3","Lower Manhattan","PED","PED RAMPS - CONTRACT","Completed Project","2017","2016-05-25T00:00:00.000","2020-10-09T00:00:00.000","11583824.0","11583824.0",,,,,"BROADWAY","DUANE STREET",,"MANHATTAN","113610116850000000","0","40.7152360568","-74.0054194841","0.0","0.0"
