"uid","facname","addressnum","streetname","address","city","boro","borocode","zipcode","latitude","longitude","xcoord","ycoord","bin","bbl","commboard","council","censtract","nta","facgroup","facsubgrp","factype","capacity","captype","optype","opname","opabbrev","overlevel","overagency","overabbrev","datasource","facdomain","schooldist","policeprct","servarea"
"0550e10e26cc7c4617e419b8380a4a43","WILLIAMSBRIDGE OVAL PARK",,,,"BRONX","BRONX","2","10467","40.87763574510","-73.87738712960","1018157.59796000000","259047.89532200000","0","2033430400.00000000000","207","11","42300","BX43","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","10","52","Local"
"0551227ef47a6e3f2caf7af8cb6c4063","BROOKLYN DEFENDER SERVICES","177","LIVINGSTON STREET","177 LIVINGSTON STREET","BROOKLYN","BROOKLYN","3","11201","40.69036282930","-73.98669793900","987938.93964100000","190794.51330400000","3391746","3001567501.00000000000","302","33","3700","BK38","HUMAN SERVICES","LEGAL AND INTERVENTION SERVICES","TRIAL-LEVEL INDIGENT DEFENSE REPRESENTATION","0",,,"BROOKLYN DEFENDER SERVICES",,"City","NYC Mayor's Office of Criminal Justice","NYCMOCJ","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","15","84","Local"
"012afd9d0e211b758128cbf5faa99687","J.H.S. 201 THE DYKER HEIGHTS","8010","12 AVENUE","8010 12 AVENUE","BROOKLYN","BROOKLYN","3","11228","40.61876474140","-74.01328381840","980562.16368100000","164709.34231800000","3162973","3062780022.00000000000","310","43","16600","BK30","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC","1428","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","20","68","Local"
"0551ddeee09d76d47cd5fc4144488020","SUNNYSIDE COMMUNITY SERVICES INC","43-31","39 STREET","43-31 39 STREET","SUNNYSIDE","QUEENS","4","11104","40.74509536470","-73.92561442600","1004861.73939000000","210743.72211200000","4436677","4001910005.00000000000","402","26","17900","QN31","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS","0",,,"SUNNYSIDE COMMUNITY SERVICES INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","30","108","Local"
"012c75bf1258bb4b07190b8fa976f662","ALLIED TRANSIT CORP.","141","HINSDALE STREET","141 HINSDALE STREET","BROOKLYN","BROOKLYN","3","11207","40.67199608530","-73.90042427640","1011872.03094000000","184118.39753700000","3405403","3037160010.00000000000","305","37","114400","BK85","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","80","routes","Non-public","Allied Transit Corp.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","19","75","Regional"
"05569dfd6ad76a4aab847b23f2b76981","THEODORE ROOSEVELT BIRTHPLACE NATIONAL HISTORIC SITE",,,,"NEW YORK","MANHATTAN","1","10003","40.73864898480","-73.98904090480","987286.98533800000","208386.53944300000","1016182","1008480055.00000000000","105","2","5200","MN13","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","2","13","Local"
"012e94e2ccb23b48d4acc4d24a8fadbf","JEROME GARDENS","447","JEROME STREET","447 JEROME STREET","BROOKLYN","BROOKLYN","3","11207","40.67057957170","-73.88584020040","1015918.28380000000","183607.25736200000","3089738","3040460120.00000000000","305","42","116200","BK82","PARKS AND PLAZAS","GARDENS","GARDEN","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","19","75","Local"
"012fbd55a30868a29dc30293f8c7f73c","O.Z. AUTO BODY & TOWING INC.","98-21","LINDEN BOULEVARD","98-21 LINDEN BOULEVARD","OZONE PARK","QUEENS","4","11417","40.67501110710","-73.83707026410","1029444.19967000000","185243.18674000000","4248255","4115010058.00000000000","410","32","86400","QN55","TRANSPORTATION","PARKING LOTS AND GARAGES","TOW TRUCK COMPANY","0",,"Non-public","O.Z. Auto Body & Towing Inc.","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","27","106","Local"
"013827e6a92b0018dc7dcac19f9aacd4","231 EAST 94TH STREET PARKING LLC","231","EAST 94 STREET","231 EAST 94 STREET","NEW YORK","MANHATTAN","1","10128","40.78351392550","-73.94879624820","998430.03233400000","224736.26375800000","1049219","1015400014.00000000000","108","5","15601","MN32","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE","0",,"Non-public","231 East 94th Street Parking Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","19","Local"
"056dd257bfd70d9d2d95d744d51a39bd","POLICE ATHLETIC LEAGUE INC","5800","TILDEN AVENUE","5800 TILDEN AVENUE","BROOKLYN","BROOKLYN","3","11203","40.64804014280","-73.92222436490","1005832.49758000000","175384.45954200000","3104598","3047420001.00000000000","317","45","93600","BK96","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","YOUTH RECREATIONAL SERVICES/YOUTH ATHLETIC LEAGUES","0",,,"POLICE ATHLETIC LEAGUE INC",,"City","NYC Mayor's Office of Criminal Justice","NYCMOCJ","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","18","67","Local"
"013bbcbdc041066df72b0d2cf2e92a60","CAY COMMUNITY SERVICES ORGANIZATION,","81","WILLOUGHBY STREET","81 WILLOUGHBY STREET","BROOKLYN","BROOKLYN","3","11201","40.69239629700","-73.98597043400","988140.57334300000","191535.39669300000","3000350","3001480046.00000000000","302","33","1100","BK38","VOCATIONAL AND PROPRIETARY SCHOOLS","PROPRIETARY SCHOOLS","REGISTERED BUSINESS SCHOOLS","0",,"Non-public","Cay Community Services Organization, Inc.","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","13","84","Local"
"056e40e5b00475c6fa42e00ed799407b","HEIGHTS-HILL MENTAL HEALTH SVC SBPC COMMUNITY ADVISORY BOARD","25","FLATBUSH AVENUE","25 FLATBUSH AVENUE","BROOKLYN","BROOKLYN","3","11217","40.68802415560","-73.97996502430","989806.31251700000","189942.82141800000","3059164","3021060024.00000000000","302","35","3300","BK68","HEALTH CARE","OTHER HEALTH CARE","SPECIAL DEMO - CITY COUNCIL-OMH","0",,,"Heights-Hill Mental Health Svc SBPC Community Advisory Board",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","15","88","Regional"
"056ebe137e9d2d01b8602bdd456eab60","CONSOLIDATED EDISON CO. OF NEW YORK, NORTH 1ST STREET TERMINAL, BULKHEAD WHARF.",,,,"BROOKLYN","BROOKLYN","3","11249","40.71709374080","-73.96707156420","993378.08265300000","200534.81965000000","0","3023760050.00000000000","301","33","55500","BK73","TRANSPORTATION","PORTS AND FERRY LANDINGS","PORT OR MARINE TERMINAL","0",,"Non-public","Non-public","Non-public",,"Non-public","Non-public","usdot_ports","CORE INFRASTRUCTURE AND TRANSPORTATION","14","90","Regional"
"0572bdacb4669c61576c70610f3e1f0c","BORO TRANSIT, INC.","2350","HERMANY AVENUE","2350 HERMANY AVENUE","BRONX","BRONX","2","10473","40.82515360400","-73.84451277130","1027282.66809000000","239941.11310100000","2023234","2036970018.00000000000","209","18","9800","BX59","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","27","routes","Non-public","Boro Transit, Inc.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","8","43","Regional"
"013f80607d517dfa821a4ec6e621e2c4","VENTILATION SHAFT",,"LIBERTY PLACE","None LIBERTY PLACE","NEW YORK","MANHATTAN","1","10038","40.70901600000","-74.00931300000","981668.03288200000","197590.27503500000","1079033","1000640106.00000000000","101","1","1502","MN25","TRANSPORTATION","OTHER TRANSPORTATION","TRANSPORTATION FACILITY","0",,"Public","Metropolitan Transportation Authority","MTA","State","Metropolitan Transportation Authority","MTA","dcp_colp","CORE INFRASTRUCTURE AND TRANSPORTATION","2","1","Regional"
"0148a17376f83050012c66c662b83506","P.S. 016 WAKEFIELD","4550","CARPENTER AVENUE","4550 CARPENTER AVENUE","BRONX","BRONX","2","10470","40.90230613080","-73.85444941600","1024485.89676000000","268046.01590000000","2070894","2050760031.00000000000","212","11","41400","BX62","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - PUBLIC","365","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","11","47","Local"
"057b60aa3a16738810d6a9e0c04de09a","POLONIANS ORGANIZED TO MINISTER TO OUR COMMUNITY, INC.","66-60","FRESH POND ROAD","66-60 FRESH POND ROAD","RIDGEWOOD","QUEENS","4","11385","40.70715155800","-73.89759014810","1012643.23592000000","196927.46266700000","4084940","4035290077.00000000000","405","30","58700","QN20","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","HEALTHY FAMILIES: FAMILY SUPPORT,NDA PROGRAMS","0",,,"ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION: A CO",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","24","104","Local"
"014aa3adb77a9083f191046b5eb9c8ad","GOD'S DELIVERANCE TEMPLE TEXTILE DROP-OFF SITE","438","RALPH AVENUE","438 RALPH AVENUE","BROOKLYN","BROOKLYN","3","11233","40.67417858590","-73.92234974230","1005789.26417000000","184907.39184800000","3035970","3013570051.00000000000","308","41","30700","BK61","SOLID WASTE","DSNY DROP-OFF FACILITY","TEXTILES","0",,,"God's Deliverance Temple",,"City","NYC Department of Sanitation","NYCDSNY","dsny_donatenycdirectory","CORE INFRASTRUCTURE AND TRANSPORTATION","16","77","Regional"
"0594e0758433b36adedec700cd978acc","FAMILIES UNITED, INC.","102","CUMBERLAND WALK","102 CUMBERLAND WALK","BROOKLYN","BROOKLYN","3","11205","40.69469879790","-73.97468798520","991269.09441800000","192374.96812500000","3335262","3020410001.00000000000","302","35","18501","BK68","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS","0",,,"FAMILIES UNITED, INC.",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","13","88","Local"
"01525f65cb81fee45f16fd32ef5ba8eb","FRESENIUS KIDNEY CARE - QUEENS VILLAGE","220-03","HILLSIDE AVENUE","220-03 HILLSIDE AVENUE","QUEENS VILLAGE","QUEENS","4","11427","40.73109254630","-73.74443481730","1055080.17559000000","205736.62507100000","4165857","4079140055.00000000000","413","23","55200","QN34","HEALTH CARE","HOSPITALS AND CLINICS","DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC","0",,"Non-public","New York Dialysis Services Inc","Non-public","State","NYS Department of Health","NYSDOH","nysdoh_healthfacilities","HEALTH AND HUMAN SERVICES","26","105","Regional"
"059edf506c2839408507fef500069d3e","FRIENDS PROGRAM",,,,"BRONX","BRONX","2","10455","40.81353575500","-73.90535525200","1010448.47624000000","235684.27231400000","0","2026640029.00000000000","201","8","7900","BX34","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","FATHERHOOD INITIATIVE: FAMILY SUPPORT,NDA PROGRAMS","0",,,"Visiting Nurse Service of New York",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","7","40","Local"
"05a0f3b00bc1e998ec0b59cb3e877cd4","BLAU-WEISS GOTTSCHEE INC","79-15","PENELOPE AVENUE","79-15 PENELOPE AVENUE","MIDDLE VILLAGE","QUEENS","4","11379","40.71964683320","-73.87548688180","1018764.91439000000","201487.80393900000","4069253","4029900045.00000000000","405","30","66300","QN21","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS","0",,,"BLAU-WEISS GOTTSCHEE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","24","104","Local"
"0156ccdc20ea11c376ec9d829ca1255e","P.S. 377 ALEJANDRINA","200","WOODBINE STREET","200 WOODBINE STREET","BROOKLYN","BROOKLYN","3","11221","40.69381149730","-73.91489234450","1007850.90803000000","192062.14935100000","3076784","3033600001.00000000000","304","37","41500","BK78","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME: AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP","0",,,"Coalition for Hispanic Family Services",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","32","83","Local"
"05a486825334816b9e60cdebf1c52aa3","VISITING NURSE SERVICE OF NEW YORK HOMECARE II","489","EAST 153 STREET","489 EAST 153 STREET","BRONX","BRONX","2","10455","40.81841620040","-73.91374708880","1008123.79396000000","237459.99438500000","2001179","2023630007.00000000000","201","17","7100","BX34","HEALTH CARE","MENTAL HEALTH","SCHOOL-OMH","0",,,"VISITING NURSE SERVICE OF NEW YORK HOMECARE II",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","7","40","Regional"
"05a5ab9db1077b2109e4f4fad17f4dd5","VOLUNTEERS OF AMERICA GREATER NEW YORK INC","2388","CRESTON AVENUE","2388 CRESTON AVENUE","BRONX","BRONX","2","10468","40.86009406270","-73.89931984600","1012099.63120000000","252649.04627500000","2127427","2031650010.00000000000","205","14","23703","BX40","HUMAN SERVICES","NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES","SUPPORTED SRO-OMH","0",,,"VOLUNTEERS OF AMERICA GREATER NEW YORK INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","10","46","Local"
"0158a1b5e049d07796d4a2cd46eee9bc","LEFFERTS","103-34","LEFFERTS BOULEVARD","103-34 LEFFERTS BOULEVARD","SOUTH RICHMOND HILL","QUEENS","4","11419","40.68690143480","-73.82483920190","1032828.24129000000","189581.71499500000","4203685","4095560020.00000000000","410","28","10600","QN55","LIBRARIES","PUBLIC LIBRARIES","PUBLIC LIBRARY","0",,"Public","Queens Public Library","Public","City","Queens Public Library","QPL","qpl_libraries","LIBRARIES AND CULTURAL PROGRAMS","27","106","Local"
"05a8631bffc810a673aa59df3197eddc","P.S. 123","145-01","119 AVENUE","145-01 119 AVENUE","JAMAICA","QUEENS","4","11436","40.67875272680","-73.79549890370","1040972.25361000000","186630.54663900000","4260828","4120190010.00000000000","412","28","18402","QN76","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - PUBLIC","647","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","27","113","Local"
"015c493234c3d31cd4051a47ee6c06fd","SP PLUS CORPORATION","27-40","HOYT AVENUE SOUTH","27-40 HOYT AVENUE SOUTH","ASTORIA","QUEENS","4","11102","40.77109397110","-73.91925819100","1006614.27778000000","220217.41866800000","4537921","4008390001.00000000000","401","22","6900","QN71","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE","0",,"Non-public","Sp Plus Corporation","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","30","114","Local"
"05aaa4c6b735a9c81201b6d1dd9db856","EMBASSY GARAGE PARTNERS, LLC","120","EAST 81 STREET","120 EAST 81 STREET","NEW YORK","MANHATTAN","1","10028","40.77624837720","-73.95843275480","995762.61751300000","222087.76590900000","1047536","1015090056.00000000000","108","4","14000","MN40","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE","0",,"Non-public","Embassy Garage Partners, Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","19","Local"
"0168415b0bf9da754e71a3a9126ebd7c","SKYSCRAPER MUSEUM","39","BATTERY PLACE","39 BATTERY PLACE","NEW YORK","MANHATTAN","1","10280","40.70568110160","-74.01751822740","979392.94536300000","196375.61962000000","1085789","1000167513.00000000000","101","1","31704","MN25","CULTURAL INSTITUTIONS","MUSEUMS","MUSEUM","0",,"Non-public","Skyscraper Museum","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","2","1","Regional"
"05ab72a856da839cf768906a59a643fa","THE CHILD CENTER OF NY INC","115-15","SUTPHIN BOULEVARD","115-15 SUTPHIN BOULEVARD","JAMAICA","QUEENS","4","11434","40.68453352400","-73.79227559540","1041861.30323000000","188738.75583900000","4264187","4121880001.00000000000","412","28","27200","QN76","HEALTH CARE","MENTAL HEALTH","CLINIC TREATMENT-OMH","0",,,"THE CHILD CENTER OF NY INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","27","113","Regional"
"05aca6153e28b75b446fd140e36c5ff4","STOREHOUSE #2, US NAVY FLEET SUPPLY BASE",,,,"BROOKLYN","BROOKLYN","3","11232","40.65937446820","-74.00458734670","982977.24159900000","179504.32019600000","3009889","3006710001.00000000000","307","38","1800","BK32","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","15","72","Local"
"016a2b2f10481968de87abdcd001ed2a","TPEC FARRINGTON LLC","35-15","FARRINGTON STREET","35-15 FARRINGTON STREET","FLUSHING","QUEENS","4","11354","40.76398591090","-73.83118392770","1031014.50465000000","217662.47163300000","4536853","4049597502.00000000000","407","20","86900","QN22","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE","0",,"Non-public","Tpec Farrington Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","25","109","Local"
"05b28cb44e813f369b2752d248bad297","SOUTHEAST BRONX NEIGHBORHOOD CENTERS INC","955","TINTON AVENUE","955 TINTON AVENUE","BRONX","BRONX","2","10456","40.82322349590","-73.90336697280","1010994.95507000000","239214.46430800000","2091964","2026390001.00000000000","203","16","13300","BX35","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OPPORTUNITY YOUTH: SUPPORTED WORK EXPERIENCE","0",,,"SOUTHEAST BRONX NEIGHBORHOOD CENTERS INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","8","42","Local"
"016ca57ea1847bf2707d6bc6398e271c","OUR SPACE YOUTH & COMM. DEVELOPMENT","90","BAY 47 STREET","90 BAY 47 STREET","BROOKLYN","BROOKLYN","3","11214","40.58978200630","-73.98654170310","987987.89711100000","154150.19240200000","3186919","3069010001.00000000000","313","47","30600","BK26","CHILD SERVICES AND WELFARE","CHILD NUTRITION","SUMMER ONLY FEEDING SITE","0",,"Non-public","Our Space Youth & Comm. Development","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","21","60","Local"
