"opened_on","topic","industry","status","completed_on","outcome_activity","civil_penalties_assessed","total_number_of_employees","total_amount_of_restitution","city","state","zip","borough_name","community_district","council_district"
"2018-11-08T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2019-02-25T00:00:00.000","Consent Order Signed","0","1","8000","Mill Basin","NY","11234","Brooklyn","18","46"
"2016-11-22T00:00:00.000","Paid Safe and Sick Leave","Sports and Recreation Instruction","Completed","2017-06-12T00:00:00.000","Consent Order Signed","5000","112","45700","Bronx","NY","10463",,,
"2016-06-14T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2016-11-14T00:00:00.000","Consent Order Signed","20000","180","83790","Laurelton","NY","11413","Queens",,
"2016-02-18T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2016-07-13T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10029","Manhattan",,
"2018-08-30T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2018-09-24T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10168","Manhattan","5","4"
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-07-17T00:00:00.000","Consent Order Signed","1000","0","0","Brooklyn","NY","11230","Brooklyn",,
"2016-10-26T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-09-11T00:00:00.000","Consent Order Signed","3750","61","31250","New York","NY","10007","Manhattan",,
"2019-02-01T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2020-06-11T00:00:00.000","Consent Order Signed",,"54","10800","New York","NY","10019","Manhattan","5","3"
"2018-04-17T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2018-10-22T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10036","Manhattan","5","4"
"2017-01-03T00:00:00.000","Paid Safe and Sick Leave","Investigation Services","Completed","2017-10-25T00:00:00.000","Consent Order Signed",,"1","344","New York","NY","10001","Manhattan",,
"2017-08-28T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-11-26T00:00:00.000","Consent Order Signed",,"280","154998.6","Farmingville","NY","11738","Outside NYC",,
"2019-12-05T00:00:00.000","Paid Safe and Sick Leave","Support Activities for Air Transportation","Completed","2020-12-16T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"East Elmhurst","NY","11371","Queens",,
"2015-09-02T00:00:00.000","Paid Safe and Sick Leave","Assisted Living Facilities for the Elderly","Completed","2016-03-16T00:00:00.000","Consent Order Signed","750",,,"Bronx","NY","10452","Bronx",,
"2019-11-19T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2020-02-11T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"New York","NY","10016","Manhattan",,
"2019-03-19T00:00:00.000","Paid Safe and Sick Leave","Other Miscellaneous Durable Goods Merchant Wholesalers","Completed","2020-02-27T00:00:00.000","Consent Order Signed","1000",,,"Red Hook","NY","11231","Brooklyn","6","38"
"2017-08-16T00:00:00.000","Paid Safe and Sick Leave","Nail Salons","Completed","2018-06-21T00:00:00.000","Consent Order Signed","1000","0","0","Bronx","NY","10453",,,
"2018-07-12T00:00:00.000","Paid Safe and Sick Leave","All Other Miscellaneous Schools and Instruction","Completed","2018-07-19T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Brownsville","NY","11212","Brooklyn","16","42"
"2019-12-05T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2020-01-10T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Bloomfield","NY","10314","Staten Island","2","50"
"2014-11-25T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-02-24T00:00:00.000","Consent Order Signed",,"1","456","NEW YORK","NY","10118","Manhattan",,
"2017-07-25T00:00:00.000","Paid Safe and Sick Leave","Wireless Telecommunications Carriers (except Satellite)","Completed","2017-08-01T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Staten Island","NY","10314","Staten Island",,
"2019-06-13T00:00:00.000","Paid Safe and Sick Leave","Professional, Scientific, and Technical Services","Completed","2020-09-08T00:00:00.000","Consent Order Signed","500",,,"Albertson","NY","11507","Outside NYC",,
"2017-03-01T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2018-06-28T00:00:00.000","Decision and Order Issued","5500","1","3287.5",,,,,,
"2018-09-13T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2018-12-03T00:00:00.000","Consent Order Signed","0","1","4000","New York","NY","10036","Manhattan","5","4"
"2014-10-10T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2014-10-24T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10003","Manhattan",,
"2016-12-07T00:00:00.000","Paid Safe and Sick Leave","Child Day Care Services","Completed","2017-07-28T00:00:00.000","Consent Order Signed","500",,,"Bronx","NY","10466",,,
"2017-01-31T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2017-01-31T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"New York","NY","10018","Manhattan",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2014-10-24T00:00:00.000","Consent Order Signed",,,,"EAST ELMHURST","NY","11370","Queens",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Real Estate","Completed","2014-10-29T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10001","Manhattan",,
"2015-09-08T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2016-02-10T00:00:00.000","Consent Order Signed","1500","1","3750","Wyckoff","NJ","7481","Outside NYC",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-09-17T00:00:00.000","Consent Order Signed","1000",,,"LONG ISLAND CITY","NY","11101","Queens",,
"2014-12-11T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-06-26T00:00:00.000","Consolidation Letter Sent",,,,"STATEN ISLAND","NY","10302","Staten Island",,
"2016-04-05T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2016-11-01T00:00:00.000","Consent Order Signed","800","1","2500","Edison","NJ","8817",,,
"2016-06-06T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-03-31T00:00:00.000","Consent Order Signed","1000",,,"New York","NY","10022","Manhattan",,
"2018-10-16T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-11-15T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Cypress Hills","NY","11233","Brooklyn","16","37"
"2016-11-15T00:00:00.000","Paid Safe and Sick Leave","Fitness and Recreational Sports Centers","Completed","2017-03-29T00:00:00.000","Consent Order Signed","9250","300","80750","Staten Island","NY","10314","Staten Island",,
"2015-02-17T00:00:00.000","Paid Safe and Sick Leave","Support Activities for Air Transportation","Completed","2015-07-08T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"SAINT LOUIS","MO","63146","Outside NYC",,
"2016-06-23T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2017-03-02T00:00:00.000","Consent Order Signed","3875","18","15125","New York","NY","10028","Bronx",,
"2014-11-13T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-07-30T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"REGO PARK","NY","11374","Queens",,
"2018-07-12T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2018-08-06T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Midland Beach","NY","10305","Staten Island","2","50"
"2017-07-06T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2018-05-30T00:00:00.000","Consent Order Signed","0","4","2264.5","New York","NY","10038","Manhattan",,
"2015-06-26T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2016-04-12T00:00:00.000","Consent Order Signed","25000","1","1000","Jamaica","NY","11434","Queens",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-03-24T00:00:00.000","Consent Order Signed","250","1","6532","CHICAGO","IL","60611","Outside NYC",,
"2018-10-10T00:00:00.000","Paid Safe and Sick Leave","Museums","Completed","2019-01-10T00:00:00.000","Consent Order Signed","500","0","0","New York","NY","10021","Manhattan","8","4"
"2017-12-22T00:00:00.000","Paid Safe and Sick Leave","Private Households","Completed","2018-02-01T00:00:00.000","Consent Order Signed",,"1","5250","New York","NY","10028","Manhattan",,
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-06-04T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10016","Manhattan",,
"2018-06-06T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2019-03-08T00:00:00.000","Consent Order Signed","1000","1","780","New York","NY","10007","Manhattan","1","1"
"2015-09-01T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2016-03-07T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Newark Valley","NY","13811","Outside NYC",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2015-04-16T00:00:00.000","Consent Order Signed",,,,"BRONX","NY","10461","Bronx",,
"2016-05-17T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2016-05-18T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10013","Manhattan","2","1"
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-06-13T00:00:00.000","Consent Order Signed","1500","0","0","Brooklyn","NY","11233","Brooklyn",,
"2015-12-07T00:00:00.000","Paid Safe and Sick Leave","Air Transportation","Completed","2015-12-08T00:00:00.000","Consolidation Letter Sent",,,,"Jamaica","NY","11430","Manhattan",,
"2019-01-11T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2020-06-25T00:00:00.000","Consent Order Signed","2500","1","1000","Far Rockaway","NY","11691","Queens","14","31"
"2015-05-13T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2015-12-01T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10007","Manhattan",,
"2018-01-12T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2018-07-10T00:00:00.000","Consent Order Signed","2214","2","1750","New York","NY","10004","Manhattan",,
"2017-03-21T00:00:00.000","Paid Safe and Sick Leave","Nail Salons","Completed","2017-06-12T00:00:00.000","Consent Order Signed","600",,,"Flushing","NY","11379","Queens",,
"2020-04-16T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2021-04-07T00:00:00.000","Consent Order Signed",,"1","7500","New York","NY","10017","Manhattan","5","4"
"2019-04-09T00:00:00.000","Multiple Topics (2)","Retail Trade","Completed","2021-03-31T00:00:00.000","Consent Order Signed","2500","1","500","Midwood","NY","11229","Brooklyn","14","45"
"2014-11-17T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-07-08T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Staten Island","NY","10314","Staten Island",,
"2017-08-15T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2017-09-18T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Corona","NY","11368","Queens",,
"2017-08-15T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2018-09-12T00:00:00.000","Consent Order Signed","800","0","0","Dix Hills","NY","11476","Queens",,
"2019-05-30T00:00:00.000","Paid Safe and Sick Leave","Transit and Ground Passenger Transportation","Completed","2019-11-25T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"East New York","NY","11207","Brooklyn","5","42"
"2018-04-03T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2018-10-15T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Queens","NY","11430","Queens",,
"2018-07-11T00:00:00.000","Fair Workweek","Food Service Contractors","Completed","2018-08-28T00:00:00.000","Consent Order Signed","0","0","0","Newport Center","CA","92660","Outside NYC",,
"2017-02-07T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-09-22T00:00:00.000","Consent Order Signed",,"1","1500","New York","NY","10002","Manhattan",,
"2018-07-12T00:00:00.000","Paid Safe and Sick Leave","All Other Specialty Trade Contractors","Completed","2019-01-22T00:00:00.000","Consent Order Signed","1280","102","23720","North Side","NY","10550","Outside NYC",,
"2017-12-06T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2018-07-20T00:00:00.000","Consent Order Signed","2500","150","15000","Brooklyn","NY","11219","Brooklyn",,
"2017-03-15T00:00:00.000","Paid Safe and Sick Leave","Human Rights Organizations","Completed","2017-09-28T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10003","Manhattan",,
"2017-05-31T00:00:00.000","Paid Safe and Sick Leave","Beauty Salons","Completed","2018-06-28T00:00:00.000","Consent Order Signed",,"6","1749",,,,,,
"2019-06-21T00:00:00.000","Paid Safe and Sick Leave","Nail Salons","Completed","2020-05-05T00:00:00.000","Consent Order Signed",,"1","624","Williamsburg","NY","11249","Brooklyn","1","33"
"2017-08-28T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-04-30T00:00:00.000","Consent Order Signed","500","2","3500","Massapequa","NY","11758",,,
"2015-04-23T00:00:00.000","Paid Safe and Sick Leave","Offices of Physical, Occupational and Speech Therapists, and Audiologists","Completed","2015-07-17T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10011","Manhattan",,
"2015-03-17T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-12-08T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"ASTORIA","NY","11102","Queens",,
"2014-12-23T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"BROOKLYN","NY","11215","Brooklyn",,
"2019-03-06T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2021-04-06T00:00:00.000","Consent Order Signed","2000","1","31725","New York","NY","10017","Manhattan","5","4"
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-04-17T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"BROOKLYN","NY","11219","Brooklyn",,
"2017-08-15T00:00:00.000","Paid Safe and Sick Leave","Promoters of Performing Arts, Sports, and Similar Events with Facilities","Completed","2018-04-26T00:00:00.000","Consent Order Signed",,"132","66982.96","Brooklyn","NY","11217","Brooklyn",,
"2017-04-03T00:00:00.000","Paid Safe and Sick Leave","Drycleaning and Laundry Services (except Coin-Operated)","Completed","2018-03-28T00:00:00.000","Consent Order Signed","1150",,,"New York","NY","10010","Manhattan",,
"2019-07-02T00:00:00.000","Paid Safe and Sick Leave","Other Building Material Dealers","Completed","2020-02-18T00:00:00.000","Consent Order Signed","1000","1","1500","Hunts Point","NY","10474","Outside NYC","2","17"
"2017-03-21T00:00:00.000","Paid Safe and Sick Leave","Parking Lots and Garages","Completed","2017-03-30T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Valley Stream","NY","11581",,,
"2019-03-22T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2019-09-23T00:00:00.000","Consent Order Signed","200","1","250",,"NY","11206","Brooklyn","4","34"
"2015-09-18T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2015-09-21T00:00:00.000","Consolidation Letter Sent",,,,"South Richmond Hill","NY","11419",,,
"2019-08-23T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2019-10-08T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"New York","NY","10016","Manhattan","5","2"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-07-02T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11230","Brooklyn",,
"2016-09-12T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-02-15T00:00:00.000","Consent Order Signed","1000","1","265","New York","NY","10024","Manhattan",,
