"objectid","complaintnumber","srcategory","srtype","srpriority","srsource","srstatus","srresolution","boroughcode","communityboard","buildingnumber","streetname","crossstreet1","crossstreet2","taxclass","locationdetails","complaintdetails","parkname","parkzone","notestocustomer","zipcode","citycouncil","statesenate","stateassembly","congressional","sanitationzone","physicalid","servicerequestparentglobalid","geometry","globalid","initiateddate","closeddate","createddate","updateddate","descriptor1","complainttype","callerzipcode","srcallertype","callercity","callerstate","latitude","longitude","census_tract","bin","bbl","nta","location"
"17544717","311-02463223","Hazard","Limb Down - Street","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","314","324","RUGBY ROAD","BEVERLEY ROAD","CORTELYOU ROAD",,,"a large branch and some other part of the tree has fallen. the tree splits off to 3 parts and one of the main part of the tree has fallen.",,,"A work Order has been Created to remove the limb down.  Thank you.","11226","40","17","44","9",,"0039881","8E82E989-1BC6-4A73-B6DC-5F85914DAC05",,"6345A722-A1A3-41CE-B3C4-20F363812467","05/14/2020 14:27:56","05/26/2020 15:21:51","05/14/2020 15:00:00","05/26/2020 15:21:51","Branch or Limb Has Fallen Down","Damaged Tree",,"Business  Business",,,"40.642038","-73.965541","1522","3118361","3051440062","Flatbush",
"17434433","311-02345464","Hazard","Tree Down - Other","Routine","3-1-1 Call Center","Closed","Work Completed","Staten Island","501","49","BUTLER PLACE","ANDERSON STREET","TILSON PLACE",,,"tree is located on the property  owner sidewalk",,,,"10305","49","23","64","11",,"0055834","F434F78D-AB97-4F0C-8A26-112122C4F46F",,"89F339A2-0060-402F-AC60-7B0CA616ABB4","04/30/2020 14:48:03","05/09/2020 16:19:54","04/30/2020 16:00:09","05/09/2020 16:19:54","Entire Tree Has Fallen Down","Damaged Tree",,,,,"40.615977","-74.070479","8","5116136","5028460111","Stapleton-Rosebank",
"17322806","311-02230573","Hazard","Tree Down - Car","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Queens","407","123-11","26AVE","123 STREET","124 STREET","1",,,,,"INSPECTED ON 4/14/2020. WORK ORDER FOR TREE REMOVAL CREATED.","11354","19","11","27","14",,"0033920",,,"A6A1C51A-C4D5-4AAB-B59B-841289E30760","04/14/2020 15:09:42","05/29/2020 17:16:00","04/14/2020 15:09:00","05/29/2020 17:16:00","Entire Tree Has Fallen Down","Damaged Tree","na","Business  Business","Flushing","NY","40.774415","-73.845222","919","4100389","4042620053","College Point",
"23665686","311-10438816","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Open",,"Queens","407","15-31","124 STREET","15 AVENUE","18 AVENUE",,,"15-29 124st",,,,"11356","19","16","27","14",,"0034056",,,"71544130-BFE9-4390-BF55-7E2B2C103C47","05/27/2022 03:47:30",,"05/27/2022 04:01:57",,"For One Address","New Tree Request",,,,,"40.784314","-73.843961","925","4098385","4040880011","College Point",
"17110152",,"Remove Tree","Dead Tree Older Than 2 Years","Routine","Correspondence","Closed","Work Completed","Staten Island","501","479-01","WILLOW ROAD EAST","NINA AVENUE","BEND",,,"Council Member regarding a potential dead tree located at 529 Willow Road East",,,"removal work order created","10314","50","24","61","11",,"0056818",,,"638C19FB-1F38-44A8-A5E2-F8AAF0AB8734",,"05/24/2020 15:51:00","03/10/2020 15:49:00","05/24/2020 15:51:00",,,,"Business  Business",,,"40.612204","-74.151607","251","5090184","5015257502","Port Richmond",
"16014844","311-00478125","Prune","Clear Road","Routine","3-1-1 Call Center","Closed","Reviewed - Block Pruning","Brooklyn","307","685","18 STREET","SEELEY STREET","VANDERBILT STREET",,,"THE BRANCHES ARE BLOCKING SIDEWALK.",,,"City trees will be pruned as part of Parks routine block pruning. NOTE: Federal regulations prohibit our crews from working near electrical wires. You may hire a licensed, approved contractor to prune tree after obtaining a free permit. @ nyc.gov/parks","11218","39","21","44","9",,"0067689",,,"86E01201-F0BC-4CDC-B994-F7B159BBAB3F","08/27/2019 01:40:06","03/10/2020 17:32:00","08/27/2019 02:00:00","05/05/2020 12:01:18","Blocking Street","Overgrown Tree/Branches",,"Business  Business",,,"40.653591","-73.977241","50202","3122149","3052670003","Windsor Terrace",
"17448621","311-02354612","Hazard","Hanging Limb from Wires","Routine","3-1-1 Call Center","Closed","Work Completed","Staten Island","501","66","NORTHFIELD AVENUE","MARTINEAU STREET","BAILEY PLACE",,,"CITY TREE BRANCH IS HANGING ONTO WIRES AFTER STORM LAST NIGHT. IT IS IN DANGER OF FALLING ONTO MY PROPERTY.",,,,"10303","49","23","63","11",,"0049377",,,"3F162F31-3670-4F31-AFB9-CB2608A2F506","05/01/2020 20:45:28","05/06/2020 14:17:00","05/01/2020 21:01:00","05/06/2020 14:17:00","Branch Cracked and Will Fall","Damaged Tree",,"Business  Business",,,"40.638962","-74.168184","31902","5028534","5012720300","Mariner's Harbor-Arlington-Port Ivory-Graniteville",
"17454405","311-02360398","Hazard","Hanging Limb from other Branches","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - No Work Order","Brooklyn","310","131","97TH STREET","SHORE ROAD","MARINE AVENUE","1",,,,,"At the time of inspection tree is in fair condition. Thank you.","11209","43","22","46","11",,"0093643",,,"92FF5530-B587-4326-9B0B-9D321A1DBBF9","05/02/2020 14:27:36","05/04/2020 15:24:30","05/02/2020 14:27:37","05/04/2020 15:24:30","Branch Cracked and Will Fall","Damaged Tree","11209",,"Brooklyn","NY","40.615498","-74.0368","5601","3155809","3061240047","Bay Ridge",
"15732809","311-00278802","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Closed","Planting Declined - Unplantable","Brooklyn","309","582","MIDWOOD ST","KINGSTON AVENUE","ALBANY AVENUE",,"Please place a tree here",,,,"Thank you for your street tree planting request.  Unfortunately we cannot plant at this location because the sidewalk is too narrow.  If you still want a new tree, please submit a request for a different location.","11203","41","20","43","9",,"0064803","460B21ED-3994-45BC-87BD-83A72E8D0BE7",,"CFE30511-8006-4E97-92FD-185DE9A5473B","08/01/2019 17:04:55","05/18/2020 13:48:16","08/01/2019 17:04:55","05/18/2020 13:48:16","For One Address","New Tree Request","na",,"na","NY","40.660682","-73.941329","810",,,"Prospect Lefferts Gardens-Wingate",
"17448627","311-02354759","Remove Tree","Dead Tree Older Than 2 Years","Routine","3-1-1 Call Center","Closed","No Action - Insufficient Info","Staten Island","501","0","St Johns AVe","ST JOHNS AVENUE","WAGNER STREET",,,"CALLER STATED THAT TREE NECK WAS GREEN AND APPEAR TO BE ROTTEN.",,,"Please provide an address or more detailed location information.","10305","49","23","64","11",,,,,"1FDE7DA5-C47D-47E3-BD3A-268387F151CF","05/01/2020 21:00:57","05/04/2020 11:29:00","05/01/2020 21:01:00","05/04/2020 11:29:00","Planted More Than 2 Years Ago","Dead/Dying Tree",,"Business  Business",,,,,,,,,
"17519765","311-02437428","Prune","Clear Building","Routine","3-1-1 Call Center","Closed","Reviewed - Block Pruning","Queens","409","92-04","91 AVENUE","92 STREET","WOODHAVEN BOULEVARD",,,"THE TREE BRANCHES ARE HITTING THE FRONT OF HOUSE AS WELL AS THE ROOF.",,,"REFER TO BLOCK PRUNING","11421","32","15","38","7",,"0029109",,,"C8858628-248B-416C-BC61-AEB04FA9DCA2","05/11/2020 14:00:38","05/22/2020 13:08:00","05/11/2020 15:00:00","05/22/2020 13:08:00","Hitting Building","Overgrown Tree/Branches",,"Business  Business",,,"40.689506","-73.851221","18","4186386","4089860002","Woodhaven",
"17642113","311-02591693","Hazard","Tree Leaning","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Queens","406","102-27","65 ROAD","102 STREET","YELLOWSTONE BOULEVARD",,,"ENTIRE TREE IS LEANING TOWARDS HOME. CALLED 311 TO REPORT LAST YR",,,"INSPECTED 5/29. TREE DOES NOT EXHIBIT HAZARDOUS LEAN.  A WORK  ORDER WAS PREVIOUSLY CREATED FOR TREE REMOVAL.","11375","29","16","27","6",,"0013409",,,"D94CB0AF-DFDC-4816-89C7-8256775A918C","05/27/2020 14:11:19","05/29/2020 17:30:00","05/27/2020 15:00:00","05/29/2020 17:30:00","Tree Leaning/Uprooted","Damaged Tree",,"Business  Business",,,"40.729864","-73.852242","721","4051211","4021290047","Forest Hills",
"17455825","311-02363799","Hazard","Limb Down - Driveway","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","309","234","FENIMORE STREET","BEDFORD AVENUE","ROGERS AVENUE",,,"LARGE BRANCH HAS FALLEN SI BLOCKING THE SIDEWALK AND THE STREET",,,,"11225","40","20","43","9",,"0064787","5478CFA0-8B59-4F14-9C20-9A07077FA0C2",,"BF22955A-9D66-4EC9-89A9-806CAB5E3CBF","05/02/2020 21:15:51","05/19/2020 15:25:14","05/02/2020 22:47:43","05/19/2020 15:25:14","Branch or Limb Has Fallen Down","Damaged Tree",,,,,"40.658415","-73.954771","802","3115562","3050430034","Prospect Lefferts Gardens-Wingate",
"16379650","311-01155760","Illegal Tree Damage","Root Damage","Routine","3-1-1 Call Center","Closed","T/S Inspected - Ineligible","Bronx","209","1535","EAST  172 STREET","ELDER AVENUE","BOYNTON AVENUE",,,"Front of the above address",,,"Your site has been rated 78 out of 100. This site does not rate highly enough to be repaired by NYC Parks at this time. You may request a new inspection in 3 years, or hire a contractor to complete repair. For more info visit nyc.gov/parks/treework.","10472","18","32","85","15",,"0050357","16BFA966-B587-4D03-8F6E-CF8D58AE8E99",,"9AB9A144-5167-4080-9688-1620AA3F880F","11/15/2019 20:15:13","05/06/2020 16:27:31","11/16/2019 18:05:39","05/06/2020 16:27:31","Roots Damaged","Illegal Tree Damage",,,,,"40.831236","-73.879133","56","2087043","2038630001","West Farms-Bronx River",
"16158854","311-00591829","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Open","Reviewed - Inspection Assigned","Queens","414","NA","NA",,,,"inside park or outside of park",,"Rockaway Beach and Boardwalk","Q162-ZN02C",,,,,,,,,,,"7A49D1BB-5708-4C96-8AE6-334BF48A0C48","09/10/2019 00:28:10",,"09/10/2019 00:28:00","11/06/2019 11:58:00","For One Address","New Tree Request","11420","Business  Business","South Ozone Park","NY",,,,,,,
"15378791",,"Prune","Clear Building","Committment","Correspondence","Closed","Work Completed","Queens","407","169-003","21 ROAD","UTOPIA PARKWAY","169 STREET",,"MS CORRESPONDENCE ROUTE#949701","Customer Comments:  I HAVE MADE SEVERAL COMPLIANT'S ABOUT A CITY TREE THAT IS LESS THAN 10 FEET FROM MY HOUSE AND IS HITTING MY HOUSE . THE BRANCHES ARE FALLING AND IT HAS DAMAGE MY VEHICLE. EVER TIME I MAKE A COMPLAINT AND I CHECK THE STATUS IT ALWAYS STATES THE SAME THING THAT THE TREE WAS INSPECTED WAS FOUND IN GOOD CONDITION WHICH IS NOT TRUE .THIS TREE NEEDS TO BE PRUNED OR REMOVED FROM IN FRONT OF MY PROPERTY .",,,"INSPECTED 7-26. WORK ORDER CREATED TO PRUNE TO CLEAR HOUSE.","11357","19","11","26","3",,"0025712",,,"BF0FB39C-0571-44B5-84E1-67F4F82600F7",,"05/28/2020 17:04:00","06/20/2019 13:49:00","05/28/2020 17:04:00",,,,"Business  Business",,,"40.777694","-73.794795","1017","4129289","4057630001","Ft. Totten-Bay Terrace-Clearview",
"15563998","311-00082002","Hazard","Limb Down - Sidewalk","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","314","2624","AVENUE K","EAST   26 STREET","EAST   27 STREET",,,"THERE IS A TREE THAT HAS FALLEN ON THE SIDEWALK ON AVENUE  K. IT IS STILL HANGING AND DOES NEED TO BE REMOVED",,,,"11210","45","17","42","9",,"0039016",,,"AAB61C9C-52EF-415C-9C48-72ED605EA590","07/08/2019 22:47:13","05/04/2020 15:28:00","07/08/2019 23:26:00","05/04/2020 15:28:00","Branch or Limb Has Fallen Down","Damaged Tree",,"Business  Business",,,"40.623997","-73.949902","754","3208512","3076260049","Midwood",
"19965826","311-05178441","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Closed","Planting Declined - Unplantable","Brooklyn","301","120 1/2","OAK STREET","FRANKLIN STREET","GUERNSEY STREET","1",,"()",,,"This location cannot be planted (electric)","11222","33","26","50","12",,"0088496",,,"67C5BC23-8FE8-40B0-9BF1-8D391BEAFD0E","01/19/2021 18:44:49","11/03/2021 11:37:00","01/19/2021 18:44:00","11/03/2021 11:37:00","For One Address","New Tree Request",,"Business  Business","Brooklyn","NY","40.727859","-73.956091","561","3065057","3025720020","Greenpoint",
"17637291",,"Prune","Clear Traffic - Stop Sign","Routine","DPR","Closed","Inspected - Condition Not Found","Staten Island","503","200","LUCILLE AVENUE","BLOOMINGDALE ROAD","WINANT AVENUE",,"new stop signs along Bloomingdale Road at the West Shore Expressway. Some (or one) of these new signs on Bloomingdale Road is blocked by tree branches.","They described the location as on the side that is heading up from woodrow road towards Arthur kill Fro the description, I believe the exact location is Bloomingdale Road and Lucille Avenue",,,"new stop signs are clear at location described. street recently block pruned so all trees are elevated.","10309","51","24","62","11",,"0015916",,,"0548B98F-6CF2-4821-A1D4-17638033A0D2",,"05/27/2020 15:30:40","05/26/2020 19:10:00","05/27/2020 15:30:40",,,,"Business  Business",,,"40.547942","-74.219828","20801","5115918","5070850008","Rossville-Woodrow",
"17598011","311-02529924","Hazard","Limb Down - Sidewalk","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - Condition Not Found","Brooklyn","301","675","LEONARD STREET","MESEROLE AVENUE","CALYER STREET","1",,,,,"condition not Found at time of inspection.  thank you for your inquiry","11222","33","26","50","12",,"0045226",,,"B540DD66-FA4F-4776-95C9-CFB132D99B9B","05/21/2020 03:00:04","05/22/2020 17:02:59","05/21/2020 03:00:05","05/22/2020 17:02:59","Branch or Limb Has Fallen Down","Damaged Tree","na",,"na","NY","40.727731","-73.952032","561","3065347","3025970029","Greenpoint",
"17436608","311-02346547","Prune","Clear Building","Routine","3-1-1 Call Center","Closed","Reviewed - Block Pruning","Queens","407","9-34","124 STREET","9 AVENUE","11 AVENUE",,,"BRANCHES IN TREES WHEN VERY WINDY COULD HIT BUILDING.",,,"REFER TO BLOCK PRUNING","11356","19","11","27","14",,"0034060",,,"13BE5D76-40EA-4980-840C-ECCF45931A02","04/30/2020 17:32:36","05/04/2020 14:41:00","04/30/2020 18:00:00","05/04/2020 14:41:00","Hitting Building","Overgrown Tree/Branches",,"Business  Business",,,"40.789136","-73.843765","939","4096601","4039670045","College Point",
"16511390","311-01345672","Remove Tree","Dead Tree Planted Within 2 Years","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","306","0","0","CARROLL STREET","NEVINS STREET",,"CLOSE TO THE CORNER OF CARROLL","THERE ARE 2 DEAD TREES HERE.  ON NEVINS STREET, CLOSE TO THE CORNER OF CARROLL STREET",,,"A work order to remove the trees has been created. Thank you for contacting NYC Parks.","11215","39","25","52","7",,,,,"B7EF658D-38E0-41B7-A89F-DB0B7A1F9345","12/10/2019 14:53:07","05/12/2020 16:12:00","12/10/2019 14:55:00","05/12/2020 16:12:00","Planted Less Than 2 Years Ago","Dead/Dying Tree",,"Business  Business",,,,,,,,,
"18630266","311-03556383","Hazard","Limb Down - Park Passive Area","Routine","3-1-1 Call Center","Closed","No Action - Insufficient Info","Staten Island","502","71","ALLISON AVENUE","8 STREET","10 STREET",,,"N/A",,,"New Dorp Park is a natural area. Downed limbs and trees are allowed to remain in their natural state. As the wood decays it releases necessary nutrients into the soil.","10306","50","24","64","11",,"0093574","761335A1-3DF0-4D69-B6E2-D358741946E0",,"13BC5751-1D03-438D-ADCF-733BF64494FE","08/10/2020 18:28:23","08/10/2020 22:56:49","08/10/2020 18:30:17","08/10/2020 22:56:49","Branch or Limb Has Fallen Down","Damaged Tree",,,,,"40.569237","-74.118773","134","5057863","5042310079","New Dorp-Midland Beach",
"15530047","311-00817478","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Ineligible","Queens","403","88-05","32 AVENUE","88 STREET","89 STREET",,,"THE TREE ROOTS RAE DAMAGED AND THE SIDEWALK NOT LEVELED. IT'S RAISED SLIGHTLY",,,"Your site has been rated 49 out of 100. This site does not rate highly enough to be repaired by NYC Parks at this time. You may request a new inspection in 3 years, or hire a contractor to complete repair. For more info visit nyc.gov/parks/treework.","11369","25","13","34","14",,"0009954",,,"67E19D44-5D18-42A2-B233-BAE8BC851CCA","10/07/2019 15:47:15","05/22/2020 18:38:21","10/07/2019 15:49:00","05/22/2020 18:38:21","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition",,,,,"40.758296","-73.880009","339","4033969","4014000038","Jackson Heights",
"16776025","311-01629467","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","Department of Parks and Recreation - Public Web Site","Closed","T/S Inspected - Ineligible","Queens","413","89-10","242 STREET","89 AVENUE","90 AVENUE","1",,"From NYC Street Tree Map - Tree ID 2489052",,,"our site has been rated 72 out of 100. This site does not rate highly enough to be repaired by NYC Parks at this time. You may request a new inspection in 3 years, or hire a contractor to complete repair. For more info visit nyc.gov/parks/treework.","11426","23","11","33","3",,"0073550",,,"ADD31AE3-1C13-4AC3-81D6-2FDEEBC272CC","01/17/2020 01:59:09","05/27/2020 15:29:14","01/17/2020 01:59:10","05/27/2020 15:29:14","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11426",,"Bellerose","New York","40.727565","-73.725879","1621","4167606","4079890035","Bellerose",
"16538447","311-01378168","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Ineligible","Queens","413","255-31","148 DRIVE","WELLER LANE","257 STREET",,,"THERE IS A CITY TREE UPLIFTING THE SIDEWALK AND REACHING INTO MY PROPERTY LIKE MY YARD.",,,"Your site has been rated 76 out of 100. This site does not rate highly enough to be repaired by NYC Parks at this time. You may request a new inspection in 3 years, or hire a contractor to complete repair. For more info visit nyc.gov/parks/treework.","11422","31","10","29","5",,"0080355",,,"A0E16F09-232F-4A64-9C83-44F411757C61","12/14/2019 16:57:15","05/05/2020 17:43:28","12/14/2019 17:43:12","05/05/2020 17:43:28","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition",,,,,"40.653703","-73.73392","664","4290423","4136670052","Rosedale",
"17508703",,"Root/Sewer/Sidewalk","Sidewalk Consultation","Routine","Department of Parks and Recreation - Public Web Site","Closed","SW Consultation Pending - Owner To Schedule","Queens","413","88-12","241 ST","88 AVENUE","89 AVENUE","1",,,,,"TO SCHEDULE A SIDEWALK CONSULTATION, PLEASE CALL QUEENS BOROUGH FORESTRY OFFICE AT 718-393-7373.","11426","23","11","33","3",,"0007443",,,"A72CB367-69BD-4C32-B903-DE92AD8AC337","05/09/2020 19:42:35","05/11/2020 13:56:00","05/09/2020 19:42:00","05/11/2020 13:56:00","Sidewalk Consultation","Root/Sewer/Sidewalk Condition","11426","Business  Business","Maspeth","NY","40.7294","-73.726142","1621","4167301","4079790039","Bellerose",
"17439858","311-02348740","Hazard","Tree Down - Street","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","318","4516","AVENUE M","EAST   45 STREET","EAST   46 STREET",,,"4516 AVENUE M-BK FDNY Dispatch 328 rpts a fallen tree is blocking the street. No injuries. Forestry assistance requested.",,,"A work order has been created to remove this tree down. Thank you for your inquiry","11234","45","19","59","8",,"0048705",,,"FBD54289-5DA4-456E-A059-9E34CE9691AA","04/30/2020 23:03:02","05/05/2020 13:54:00","05/01/2020 00:02:00","05/05/2020 13:54:00","Entire Tree Has Fallen Down","Damaged Tree",,"Business  Business",,,"40.621067","-73.931703","674","3219697","3078700045","Flatlands",
