"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point"
"50123613",,"Manhattan","214","EAST   10 STREET","10003","702.580.4521",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.729313701203","-73.985755412396","103","02","004000","1006409","1004510018","MN22",
"50107801",,"Brooklyn","544","HEMLOCK STREET","11208","9292349318",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.675604282338","-73.869115536805","305","42","120000","3095144","3042350025","BK82",
"50099168","COFFEE TOWN","Brooklyn","508","55 STREET","11220","9292980122","American","2019-11-13T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","P","2019-11-13T00:00:00.000","2022-08-29T06:00:14.000","Pre-permit (Operational) / Reopening Inspection","40.642016335071","-74.012780951086","307","38","010000","3015008","3008320008","BK34",
"50122289",,"Manhattan","102","BAYARD STREET","10013","9173098787",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.716073829501","-73.999769130747","103","01","002900","1076901","1001990031","MN27",
"50126771",,"Brooklyn","7020","AVENUE U","11234","7323314543",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.619494783195","-73.907941305446","318","46","070000","3237663","3084300043","BK45",
"50126950","ZARO'S FAMILY BAKERY","Manhattan","42","WEST   42 STREET","10036","7189935600",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.754068239421","-73.982321170752","105","04","008400","1085593","1012570002","MN17",
"50121127",,"Manhattan","40","WEST   31 STREET","10001","8043322329",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.747275662702","-73.987732913442","105","04","007600","1078654","1008320066","MN17",
"41215188","DE MOLE","Queens","4502","48 AVENUE","11377","7183922161","Mexican","2022-03-28T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2022-03-28T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.739384849978","-73.920242733069","402","26","018501","4053016","4022890024","QN31",
"41619055","SONS OF ESSEX","Manhattan","133","ESSEX STREET","10002","2126747100","American","2018-04-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","20",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.720064033661","-73.987431299656","103","01","003001","1005378","1004117503","MN27",
"50052842","CUP OF BROOKLYN","Brooklyn","1071B","GATES AVE",,"9178555647","Coffee/Tea","2019-12-11T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2022-08-29T06:00:16.000","Trans Fat / Initial Inspection","0","0",,,,,"3",,
"50125845",,"Manhattan","2508","BROADWAY","10025","4752998681",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.792992537247","-73.972975025293","107","06","017900","1033647","1012410023","MN12",
"50126092","QDOBA MEXICAN RESTAURANT","Staten Island","2750","HYLAN BOULEVARD","10306","2156337600",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.565272702135","-74.114975119752","502","50","012806","5107590","5039830013","SI25",
"50106485",,"Queens","83-38","WOODHAVEN BOULEVARD","11385","9178552654",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.702176336933","-73.855304057634","405","30","063900","4094698","4038660170","QN19",
"50123921","NAT'S ON BLEECKER","Manhattan","170","BLEECKER STREET","10012","9738974585",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.72883699511","-74.000555635949","102","03","006500","1077803","1005260064","MN23",
"50117819","BULLEIR BOURBON BAR - BARCLAYS CENTER","Brooklyn","620","ATLANTIC AVENUE","11217","9174174384",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.683446896895","-73.975691312176","302","35","012902","3398156","3011180001","BK37",
"50113591",,"Queens","10614","NORTHERN BLVD","11368","6513543875",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.757750384856","-73.862578944185","403","21","037900","4042725","4017210006","QN26",
"50116371","VALBELLA AT THE PARK","Manhattan","1095","6 AVENUE","10036","9146431191",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.754680600627","-73.98424122485","105","04","011300","1087119","1009947501","MN17",
"50107151","ATITHI INDIAN CUISINE","Brooklyn","159","GRAND STREET","11249","7186849192",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.714708803237","-73.961788315692","301","34","055300","3062623","3023800030","BK73",
"50105264","ROOFTOP BAR","Manhattan","27","GRAND STREET","10013","9146313030",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.722820371308","-74.004726085247","102","01","004700","1088405","1002270052","MN24",
"50048478","PLAZA CAFE","Queens","11833","QUEENS BLVD","11375","6466628654","American","2019-09-04T00:00:00.000","Violations were cited in the following area(s).","10J","Hand wash sign not posted","Not Critical","7","A","2019-09-04T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.714904921416","-73.831933646181","406","29","075701","4052811","4022700041","QN17",
"50116258","MAMAN","Manhattan","429","AMSTERDAM AVENUE","10024","7184507160",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.784136217597","-73.977586313092","107","06","016500","1031999","1012110063","MN12",
"50119099","SUNSHINE COFFEE","Queens","1012","37TH AVE","11101","3475866058",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.759972360742","-73.941439528988","401","26","008500","4004382","4003600020","QN68",
"50118642",,"Brooklyn","66","SOUTH    2 STREET","11249","6467011666",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.714355889625","-73.965449866435","301","33","055100","3063063","3024150024","BK73",
"41594371","RANDALL RESTAURANT","Bronx","1328","RANDALL AVENUE","10474","7183280343","Spanish","2020-01-17T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","25",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.81245795914","-73.88417715544","202","17","009300","2006839","2027690052","BX27",
"50118702","FOOD HALL BAR","Queens",,"TERMINAL C LEVEL3 CONCOURSE E","11371","2159970667",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,,,,,,,,,
"50119649",,"Bronx","2179","WHITE PLAINS ROAD","10462","3477012939",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.855752132681","-73.867660721249","211","13","022401","2095032","2043170056","BX49",
"50114289",,"Manhattan","75","EAST    4 STREET","10003","6319334603",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.726536467424","-73.990240628826","103","02","003800","1077985","1004600049","MN22",
"50127068",,"Brooklyn","706","56 STREET","11220","7183087684",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.63891782313","-74.009162797727","307","38","010400","3015509","3008420010","BK34",
"50105023","GELATERIA GENTILE","Manhattan","43","8 AVENUE","10014","9172617418",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.738355773367","-74.003915269247","102","03","007700","1011660","1006260044","MN23",
"50012210","OGLIASTRO","Brooklyn","784","WASHINGTON AVENUE","11238","7187893700","Italian","2020-02-26T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths soiled or not stored in sanitizing solution.","Critical","26","B","2020-02-26T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.674374800269","-73.96311294362","308","35","020700","3029399","3011730047","BK64",
"50116206","EL JEFE","Manhattan","520","WEST  139 STREET","10031","3322097890",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.82178597987","-73.951219740824","109","07","022500","1061724","1020700043","MN04",
"50107580","PASTRAMI GRILL","Manhattan","1215","LEXINGTON AVENUE","10028","9294347759",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.777106644198","-73.957311270239","108","05","014000","1047610","1015110020","MN40",
"50125501","STARBUCKS","Manhattan","375","PEARL STREET","10038","9173789913",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.710200018591","-74.001125388048","101","01","002900","1001389","1001137501","MN27",
"50109196","CHICKEN STOP","Brooklyn","110","DEKALB AVENUE","11201","9179091599",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.689809812395","-73.978328506571","302","35","003300","3342500","3020960027","BK68",
"50114993","SIP SAK","Manhattan","928","2 AVENUE","10022","2125831900",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.754430420652","-73.968829072091","106","04","009800","1039465","1013420003","MN19",
"50120438","KOBA KOREAN BBQ","Manhattan","918","3 AVENUE","10022","2019371727",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.759186947777","-73.968314263546","106","04","010000","1036519","1013100035","MN19",
"41415856","BELLA NAPOLI","Bronx","4235","KATONAH AVENUE","10470","7186527000","Pizza","2022-08-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Not Critical","18",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.896721971034","-73.867043493787","212","11","044902","2100707","2033740034","BX62",
"50122619",,"Brooklyn","262","KINGS HIGHWAY","11223","7184158751",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.605251832989","-73.980981423324","311","47","042600","3176803","3066490081","BK29",
"50119494",,"Manhattan","301","EAST   84 STREET","10028","7023261577",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.776413011065","-73.952343511974","108","05","014601","1049951","1015470001","MN32",
"50045243","FANCY CAKES BAKERY","Brooklyn","264","KINGS HIGHWAY","11223","7183331389","Chinese","2022-03-28T00:00:00.000","Violations were cited in the following area(s).","22F","MISBRANDED AND LABELING","Not Critical",,,,"2022-08-29T06:00:14.000","Administrative Miscellaneous / Initial Inspection","40.605243586043","-73.980905797948","311","47","042600","3176804","3066490082","BK29",
"50126868",,"Manhattan","245","EAST   14 STREET","10003","6468339413",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.7328544951","-73.986137126427","106","02","004800","1019514","1008960023","MN21",
"50003498","BLACK FOREST BROOKLYN","Brooklyn","733","FULTON STREET","11217","7189350300","German","2019-08-23T00:00:00.000","Violations were cited in the following area(s).","20F","Current letter grade sign not posted.","Not Critical",,,,"2022-08-29T06:00:14.000","Administrative Miscellaneous / Initial Inspection","40.686617001473","-73.975178138039","302","35","003500","3059297","3021160008","BK68",
"50122651",,"Queens","9236A","GUY R BREWER BLVD","11433","7182195574",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.704368591365","-73.796856257979","412","27","044601","4438733","4101020022","QN61",
"50110604","LE PAIN QUOTIDIEN","Manhattan","339","7 AVENUE","10001","2125055861",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.747750946589","-73.992965953846","105","03","009500","1015097","1008040001","MN17",
"50119062",,"Brooklyn","1714","NOSTRAND AVENUE","11226","7183606991",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.643954423334","-73.948849478303","317","45","082600","3119228","3051730025","BK95",
"50104592","DUNKIN DONUTS (POST SECURITY)","Queens","1","CENTRAL TERMINAL",,"7037237264",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"0","0",,,,,"4",,
"50113154","CHROME 101","Queens","9603","101ST AVE","11416","3474549124","Spanish","2022-03-17T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","11","A","2022-03-17T00:00:00.000","2022-08-29T06:00:14.000","Pre-permit (Operational) / Initial Inspection","40.684609758921","-73.844806675221","409","32","003800","4188650","4090710116","QN53",
"40927789","THE BAYHOUSE","Queens","500","BAYSIDE DRIVE","11697","7183189660","American","2017-07-22T00:00:00.000","Violations were cited in the following area(s).","20F","Current letter grade sign not posted.","Not Critical",,,,"2022-08-29T06:00:14.000","Administrative Miscellaneous / Initial Inspection","40.564649024052","-73.912217356358","414","32","091601","4464779","4163500300","QN10",
"50124027",,"Brooklyn","44","NEW LOTS AVENUE","11212","9293982710",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.657207157582","-73.903452368232","316","42","092000","3085891","3038600001","BK81",
"50120310",,"Manhattan","85","2 AVENUE","10003","9172266972",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.726687323112","-73.989060820459","103","02","003800","1077717","1004600034","MN22",
"50125911",,"Queens","24515","FRANCIS LEWIS BLVD","11422","9173623698",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.664774783697","-73.734895966279","413","31","065400","4289377","4136140045","QN05",
"50125961","M TEA","Queens","3656","MAIN ST","11354","7188862566",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.762114262119","-73.831471127269","407","20","086900","4112253","4049710057","QN22",
"50105384","AKO ASIAN FUSION","Brooklyn","268","PROSPECT PARK WEST","11215","9179053189",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.658456881162","-73.982087103954","307","38","016900","3016585","3008700042","BK40",
"50116972","Taverna Kyclades","Queens","3601","DITMARS BLVD","11105","7185458666",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.774280869311","-73.908076721621","401","22","011300","4016472","4008230001","QN72",
"50012223","PIZZA STUDIO","Bronx","444","EAST FORDHAM ROAD","10458","9142687699","Pizza","2020-01-23T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","13","A","2020-01-23T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.860935758517","-73.889974370555","206","15","038700","2088325","2030330053","BX06",
"50120396","Viva La Heights Bar","Queens","7813","ROOSEVELT AVE","11372","9175016171",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.747267758356","-73.887430786663","403","25","028500","4029942","4012890041","QN28",
"50123302","MANNAN BAKERY","Queens","16715","HILLSIDE AVE","11432","9178924929",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.709817131424","-73.795400395359","408","24","045400","4210473","4098390003","QN35",
"41480048","CENTURY SUPER BUFFET","Queens","2201218","HILLSIDE AVENUE",,"7184682100","Chinese","2019-08-26T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","39",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","0","0",,,,,"4",,
"50117407",,"Staten Island","409","FOREST AVENUE","10301","3475228735",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.630879000654","-74.103077139788","501","49","006700","5003292","5001320145","SI35",
"50121325",,"Brooklyn","5623","8 AVENUE","11220","9173096992",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.63757026421","-74.007375488286","312","38","010400","3139839","3056860001","BK34",
"50119983","MC DONALD'S RESTAURANT","Manhattan","1286","1 AVENUE","10021","732 2012311",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.765951965357","-73.957336497747","108","05","012400","1078422","1014647503","MN31",
"50093993","CHANO'S CANTINA","Queens","3555","31ST ST","11106","9178327261","Mexican","2020-02-03T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","7","A","2020-02-03T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.757286553473","-73.92916212997","401","26","005300","4008001","4006040002","QN70",
