"property_id","year_ending","generation_date","account_id","property_id_1","property_name","parent_property_id","parent_property_name","nyc_borough_block_and_lot","nyc_building_identification","address_1","address_2","city","county","postcode","primary_property_type_self","primary_property_type","national_median_reference","list_of_all_property_use","largest_property_use_type","largest_property_use_type_1","_2nd_largest_property_use","_2nd_largest_property_use_1","_3rd_largest_property_use","_3rd_largest_property_use_1","year_built","number_of_buildings","occupancy","metered_areas_energy","metered_areas_water","energy_star_score","energy_star_certification","energy_star_certification_1","energy_star_certification_2","site_eui_kbtu_ft","weather_normalized_site_eui","national_median_site_eui","difference_from_national","site_energy_use_kbtu","weather_normalized_site_energy","national_median_site_energy","weather_normalized_site","weather_normalized_site_1","source_eui_kbtu_ft","weather_normalized_source","national_median_source_eui","difference_from_national_1","source_energy_use_adjusted","source_energy_use_kbtu","weather_normalized_source_1","national_median_source_energy","fuel_oil_1_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_5_6_use_kbtu","diesel_2_use_kbtu","kerosene_use_kbtu","propane_use_kbtu","district_steam_use_kbtu","district_hot_water_use_kbtu","district_chilled_water_use","natural_gas_use_kbtu","weather_normalized_site_2","electricity_use_grid_purchase","electricity_use_grid_purchase_1","weather_normalized_site_3","electricity_use_grid_purchase_2","electricity_use_generated","electricity_use_generated_1","electricity_use_generated_2","annual_maximum_demand_kw","annual_maximum_demand_mm","annual_maximum_demand_meter","green_power_onsite_kwh","green_power_offsite_kwh","avoided_emissions_onsite","avoided_emissions_offsite","total_ghg_emissions_metric","direct_ghg_emissions_metric","indirect_ghg_emissions_metric","national_median_total_ghg","estimated_data_flag","estimated_data_flag_natural","estimated_data_flag_fuel","estimated_data_flag_fuel_1","estimated_data_flag_fuel_2","estimated_data_flag_district","egrid_output_emissions_rate","net_emissions_metric_tons","percent_of_electricity_that","percent_of_recs_retained","percent_of_total_electricity","costar_property_id","leed_us_project_id","ambulatory_surgical_center","automobile_dealership_gross","bank_branch_gross_floor_area","bank_branch_number_of","college_university_gross","college_university_number","convention_center_gross_floor","courthouse_gross_floor_area","data_center_gross_floor_area","data_center_pdu_input_meter","data_center_pdu_output_meter","data_center_it_equipment","data_center_it_site_energy","data_center_it_source_energy","data_center_pue","data_center_national_median","data_center_ups_output_meter","data_center_cooling_equipment","data_center_it_energy","data_center_ups_system","distribution_center_gross","enclosed_mall_gross_floor","energy_power_station_gross","financial_office_gross_floor","financial_office_number_of","financial_office_number_of_1","financial_office_weekly","fitness_center_health_club","food_sales_gross_floor_area","food_service_gross_floor","hospital_general_medical","hospital_general_medical_1","hospital_general_medical_2","hospital_general_medical_3","hospital_general_medical_4","hospital_general_medical_5","hospital_general_medical_6","hospital_general_medical_7","hospital_general_medical_8","hospital_general_medical_9","hospital_general_medical_10","hospital_general_medical_11","hospital_general_medical_12","medical_office_gross_floor","medical_office_number_of","medical_office_number_of_1","medical_office_percent_that","medical_office_percent_that_1","medical_office_weekly","outpatient_rehabilitation","urgent_care_clinic_other","k_12_school_gross_floor_area","laboratory_gross_floor_area","mailing_center_post_office","manufacturing_industrial","movie_theater_gross_floor","multifamily_housing_gross","multifamily_housing_government","multifamily_housing_number","multifamily_housing_number_1","multifamily_housing_number_2","multifamily_housing_total","multifamily_housing_percent","multifamily_housing_percent_1","multifamily_housing_resident","multifamily_housing_number_3","multifamily_housing_total_1","multifamily_housing_number_4","multifamily_housing_number_5","multifamily_housing_number_6","multifamily_housing_number_7","other_computer_density_number","office_gross_floor_area_ft","office_number_of_computers","office_number_of_workers","office_percent_that_can_be","office_percent_that_can_be_1","office_weekly_operating_hours","office_worker_density_number","museum_gross_floor_area_ft","non_refrigerated_warehouse","other_gross_floor_area_ft","other_weekly_operating_hours","other_number_of_computers","other_number_of_workers_on","performing_arts_gross_floor","pre_school_daycare_gross","supermarket_grocery_gross","refrigerated_warehouse_gross","repair_services_vehicle_shoe","residence_hall_dormitory","restaurant_gross_floor_area","self_storage_facility_gross","senior_care_community_gross","social_meeting_hall_gross","wholesale_club_supercenter","worship_facility_gross_floor","retail_store_gross_floor","restaurant_worker_density","restaurant_weekly_operating","retail_store_walk_in","retail_store_percent_that","retail_store_open_or_closed","retail_store_number_of_walk","retail_store_number_of_open","parking_gross_floor_area","parking_open_parking_lot","hotel_gross_floor_area_ft","hotel_gym_fitness_center","hotel_room_density_number","hotel_worker_density_number","hotel_percent_that_can_be","estimated_data_flag_1","alert_data_center_issue_with","alert_gross_floor_area_is","alert_energy_meter_has_single","alert_energy_meter_has","alert_energy_meter_has_gaps","alert_energy_meter_has_less","alert_energy_no_meters","alert_property_has_no_uses","data_quality_checker_run","data_quality_checker_date","default_values","estimated_values_energy","temporary_values","estimated_values_water","property_gfa_self_reported","property_gfa_calculated","property_gfa_calculated_1","property_gfa_calculated_2","water_current_date","water_use_all_water_sources","indoor_water_use_all_water","indoor_water_use_intensity","outdoor_water_use_all_water","municipally_supplied_potable","municipally_supplied_potable_1","water_use_intensity_all_water","municipally_supplied_potable_2","water_score_multifamily_only","irrigated_area_ft","third_party_certification","third_party_certification_1","third_party_certification_2","supermarket_grocery_open","convenience_store_with_gas","convenience_store_with_gas_1","financial_office_computer","senior_care_community_living","last_modified_date_property","last_modified_date_electric","last_modified_date_gas_meters","last_modified_date_non","last_modified_date_water","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"2630596","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21411","2630596","AIMCO 240 West 73rd Street, LLC",,,"1-01164-0047","1030522","240 West 73rd Street",,"New York","New York","10017","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Medical Office, Multifamily Housing, Other - Recreation","Multifamily Housing","106439","Other - Recreation","2110","Medical Office","1955","1927","1","100","Whole Building","Whole Building",,,,"No","92.6","98","73.9","25.3","10228101.1","10828460.6","8161440.4","8.9","0.7","160.3","166","127.9","25.3",,"17716554.7","18346932.1","14136797.5",,,,,,,,,,,"6889800.4","74901.6","3338300.7","978399.9","978399.9","3338300.8",,,,,,,,"0",,"0","661.9","366","296","528.2","No","No",,,,,"88.7","661.9","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1955","1","8","100","100","50",,,,,,,,"106439","No","213","0","4","200","100","100","No specific resident population","2.00115","1.87901","200","1.87901","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","110504","110504","110504",,"2017-12-31T00:00:00.000","5446589.9","5446589.9","49288.62",,,"5446589.9","49288.62",,,,,,,,,,,,"03/26/2018 04:43 PM EDT","03/26/2018 04:43 PM EDT","03/13/2018 04:17 PM EDT",,"03/13/2018 03:58 PM EDT","MANHATTAN","40.779876","-73.982553","107","6","159","Lincoln Square"
"5887130","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21411","5887130","AIMCO 464-466 AMSTERDAM 200-210 WEST 83RD STREET, LLC",,,"Manhattan, 1012300001, 1",,"464-466 Amsterdam & 200-210 West 83rd",,"New York",,"10024","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","65763",,,,,"1910","1","95","Whole Building","Whole Building","87",,,"No","71","79.2","95.5","-25.7","4667396.9","5206900.2","6277830.1","1.6","0.7","85.6","94.2","115.1","-25.7","5628707.4","5628707.4","6195185.9","7570830.3",,,,,,,,,,,"4319099.9","48586","348297","102080","102080","348297",,,,,,,,"0",,"0","260.3","229.4","30.9","350.1","No","No",,,,,"88.7","260.3","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65763","100% Yes","92.07","0","0","78.92","100","100","No specific resident population","1.40003","1.20007","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","65763","65763","65763",,"2017-12-31T00:00:00.000","7414.3","7414.3","112.74",,,"7414.3","112.74",,"1","0",,,,,,,,,"03/26/2018 04:33 PM EDT","03/26/2018 04:30 PM EDT","03/26/2018 04:33 PM EDT",,"03/13/2018 04:01 PM EDT",,,,,,,
"5887131","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21411","5887131","AIMCO 173 EAST 90TH STREET, LLC",,,"Manhattan, Block 1015190001, Lot 1",,"173 East 90th Street",,"New York",,"10128","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","59375",,,,,"1910","1","95","Whole Building","Whole Building","77",,,"No","88","94.8","106.7","-17.5","5225186.1","5631089.1","6337205.8","0.8",,"94.9","101.7","115.1","-17.5","5635946.7","5635946.7","6040596.6","6835384.3",,"5056872.1",,,,,,,,,,,"168314","49330","48599","168314",,,,,,,,"0",,"0","390.2","375.3","14.9","473.2","No",,"No",,,,"88.7","390.2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59375","100% Yes","83.13","0","0","71.25","100","100","No specific resident population","1.40008","1.2","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","59375","59375","59375",,"2017-12-31T00:00:00.000","2868721.9","2868721.9","48315.32",,,"2868721.9","48315.32",,"1","0",,,,,,,,,"03/26/2018 04:47 PM EDT","03/26/2018 04:46 PM EDT",,"03/13/2018 04:22 PM EDT","03/13/2018 03:55 PM EDT","MANHATTAN","40.781698","-73.952842","108","5","14802","Upper East Side-Carnegie Hill"
"6252079","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21411","6252079","AIMCO 182-188 Columbus Avenue",,,"Manhattan, Block 001140, Lot 0030",,"182-188 Columbus Avenue",,"New York",,"10023","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","25760",,,,,"1910","1","95","Whole Building","Whole Building","8",,,"No","103.4","103.4","74.4","38.9","2662393.4","2662393.4","1916873.2","7.2","0.8","159.9","159.9","115.1","38.9","4118678","4118678","4118678","2965370.8",,,,,,,,,,,"2029300.2","20293","633093.3","185549","185549","633093.2",,,,,,,,"0",,"0","163.9","107.8","56.1","118","No","No",,,,,"88.7","163.9","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25760","No","36.06",,,"30.91","100","100","No specific resident population","1.39984","1.19992","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","25760","25760","25760",,"2017-12-31T00:00:00.000","2400.3","2400.3","93.18",,,"2400.3","93.18",,"3","0",,,,,,,,,"03/26/2018 04:40 PM EDT","03/26/2018 04:36 PM EDT","03/26/2018 04:40 PM EDT",,"03/13/2018 04:41 PM EDT","MANHATTAN","40.775001","-73.980565","107","6","153","Lincoln Square"
"6252093","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21411","6252093","Aimco Columbus Avenue",,,"Manhattan, Block 001121, Lot 001",,"181-199 Columbus Avenue",,"New York",,"10021","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","39220",,,,,"1880","1","95","Whole Building","Whole Building","4",,,"No","160.4","181.1","104.5","53.5","6290218.6","7103886","4097405.5","1.2","1.8","176.7","198.5","115.1","53.5","6931226","6931226","7785576.8","4514953.4",,,,,,,,,,,"6134000.2","69476.7","156218.4","45785","45785","156218.4",,,,,,,,"0",,"0","339.7","325.8","13.9","221.2","No","No",,,,,"88.7","339.7","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39220","No","54.91",,,"47.06","100","100","No specific resident population","1.40005","1.1999","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","39220","39220","39220",,"2017-12-31T00:00:00.000","5135.8","5135.8","130.95",,,"5135.8","130.95",,,,,,,,,,,,"03/26/2018 04:58 PM EDT","03/26/2018 04:58 PM EDT","03/13/2018 04:48 PM EDT",,"03/13/2018 04:46 PM EDT","MANHATTAN","40.774943","-73.980583","107","6","153","Lincoln Square"
"6252107","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","21411","6252107","AIMCO 118-122 West 23rd Street",,,"Manhattan, Block 00798, Lot 0054",,"118-122 West 23rd Street",,"New York",,"10011","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","52630",,,,,"1987","1","95","Whole Building","Whole Building","9",,,"No","76","78.5","55","38.3","4001337","4133365.5","2893527.5","11.1","0.4","159.2","161.8","115.1","38.3","8378555.1","8378555.1","8517185.1","6058869.2",,,,,,,,,,,"2002700","21347.3","1998637","585766.9","585766.9","1998637",,,,,,,,"0",,"0","283.6","106.4","177.2","205.1","No","No",,,,,"88.7","283.6","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52630","No","73.68",,,"63.16","100","100","No specific resident population","1.39996","1.20008","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-27T00:00:00.000","Yes","No","No","No","52630","52630","52630",,"2017-12-31T00:00:00.000","2145.3","2145.3","40.76",,,"2145.3","40.76",,,,,,,,,,,,"03/26/2018 04:27 PM EDT","03/26/2018 04:24 PM EDT","03/26/2018 04:27 PM EDT",,"03/13/2018 04:53 PM EDT","MANHATTAN","40.743235","-73.993602","104","3","91","Hudson Yards-Chelsea-Flatiron-Union Square"
"6256858","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","8690","6256858","1490 Realty, LLC",,,,,"1490 Ocean Avenue",,"Brooklyn",,"11230","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","42000",,,,,"1960","1","100","Whole Building",,"95",,,"No","70.7",,"109.2","-35.2","2970226",,"4586509.2",,"0.7","81.4",,"125.7","-35.2","3418071.6","3418071.6",,"5278055.4",,,,,,,,,,,"2827003.9","30047.3",,,,,,,,,,,,,,"0","162.9","150.2",,"251.5","No","No",,,,,"88.7","162.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42000","100% Yes","66",,"3","54","0","100","No specific resident population","1.57143","1.28571","0","0","18","0.42857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","42000","42000","42000",,,,,,,,,,,,,,,,,,,,,"03/27/2018 11:27 AM EDT","03/27/2018 10:42 AM EDT","03/27/2018 11:27 AM EDT",,"03/22/2018 09:42 AM EDT","BROOKLYN","40.626121","-73.956479","314","45","762","Midwood"
"4407932","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","156972","4407932","981-995 Columbus Avenue",,,"1-01844-0001","1055711;1055709;1055735;1055737;1055710;1055736;1055738;1055708","981-995 Columbus Avenue",,"New York",,"10025","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing, Retail Store","Multifamily Housing","66645","Retail Store","12695",,,"1900","8","100","Whole Building","Whole Building",,,,"No","119.9","127.6","90.4","32.7","9513408.1","10121823.8","7169426","6.2","1.1","169.8","177.8","127.9","32.7",,"13468429.3","14107997.6","10149981.1",,,,,,,,,,,"7848647","84567.1","1664761.1","487913.5","488016.1","1664761.2",,,,,,,,"0",,"0","564.5","416.9","147.6","425.4","No","No",,,,,"88.7","564.5","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66645","No","124","0","0","70","80","80","No specific resident population","1.8606","1.05034","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,"12695",,,"0.07877","0","0.15754","1","2",,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","Unable to Check (not enough data)","79340","79340","79340",,,,,,,,,,,,,,,,,,,,,"03/26/2018 11:58 AM EDT","03/26/2018 11:56 AM EDT","03/26/2018 11:58 AM EDT",,,"MANHATTAN","40.800684","-73.9618","107","7","193","Morningside Heights"
"4411927","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","156972","4411927","500 West 176th Street",,,"1-02132-0058","1063194","500 West 176th Street",,"New York",,"10033","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing, Retail Store","Multifamily Housing","52502","Retail Store","3748",,,"1912","1","100","Whole Building","Whole Building",,,,"No","100.6","105.3","88.1","14.2","5656751.3","5925842.9","4953611.9","6","0","146.1","150.3","127.9","14.2",,"8217517.6","8454713.9","7196073.1",,"4246577.2",,,,,,,,,"238981.8","2389.8","1171192.3","343256.8","338497.8","1171192.2",,,,,,,,"0",,"0","431.7","327.8","103.8","378","No","No","No",,,,"88.7","431.7","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52502","No","108","0","0","49","80","80","No specific resident population","2.05706","0.9333","0","0","49","0.9333",,,,,,,,,,,,,,,,,,,,,,,,,,,"3748",,,"0","100","1.06724","0","4",,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","56250","56250","56250",,"2017-12-31T00:00:00.000","6104.9","6104.9","108.53",,,"6104.9","108.53",,,,,,,,,,,,"03/27/2018 01:04 PM EDT","03/27/2018 01:00 PM EDT","03/27/2018 01:00 PM EDT","03/27/2018 01:04 PM EDT","02/13/2018 12:04 PM EST","MANHATTAN","40.844921","-73.93328","112","10","261","Washington Heights South"
"4411928","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","156972","4411928","133 West 113th Street",,,"1-01823-0010","1055007","133 West 113th Street",,"New York",,"10026","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing, Retail Store","Multifamily Housing","47516","Retail Store","10000",,,"1904","1","100","Whole Building","Whole Building",,,,"No","102","102.2","97.1","5","5865364.5","5875864.7","5583798.4","4.3","0","134.4","134.8","127.9","5",,"7729065.4","7753062.3","7358032.7",,"4835244.3",,,,,,,,,"186176.5","1904.7","843943.8","247345.7","249164.8","843943.9",,,,,,,,"0",,"0","443.5","368.7","74.8","422.2","No","No","No",,,,"88.7","443.5","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47516","No","142","0","0","49","80","80","No specific resident population","2.98847","1.03123","0","0","49","1.03123",,,,,,,,,,,,,,,,,,,,,,,,,,,"10000",,,"0","0","0","0","0",,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","57516","57516","57516",,"2017-12-31T00:00:00.000","6983.7","6983.7","121.42",,,"6983.7","121.42",,,,,,,,,,,,"03/27/2018 01:09 PM EDT","03/27/2018 01:06 PM EDT","03/27/2018 01:06 PM EDT","03/27/2018 01:09 PM EDT","02/13/2018 11:53 AM EST","MANHATTAN","40.800821","-73.952803","110","9","216","Central Harlem South"
"4690322","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","121431","4690322","Matthew Adams 3900 Bailey Avenue",,,"2-03263-0085","2016021","3900 Bailey Avenue",,"Bronx",,"10463","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","247530",,,,,"1963","1","100","Whole Building",,"96",,,"Yes","42.2","42.4","66.7","-36.8","10433670.5","10489184.4","16501073.3","4.7","0.3","77.3","78","122.3","-36.8","19145257","19145257","19319570.6","30278632",,,,,,,,,,,"6515056.6","65150.6","3918613.9","1148479.9","1164750.1","3918613.8",,,,,,,,"0",,"0","693.5","346","347.4","1096.7","No","No",,,,,"88.7","693.5","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247530","No","372","20","0","189","100","100","No specific resident population","1.50285","0.76354","60","0.24239","48","0.19392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","Unable to Check (not enough data)","247530","247530","247530",,,,,,,,,,,,,,,,,,,,,"03/26/2018 11:58 AM EDT","03/26/2018 11:57 AM EDT","03/26/2018 11:58 AM EDT",,,"BRONX","40.885298","-73.895418","208","11","279","Van Cortlandt Village"
"2654447","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","37572","2654447","1695 eastchester rd",,,"2040850180","2044222","1695 eastchester rd",,"bronx",,"10461","Medical Office","Medical Office","CBECS - Medical Office","Medical Office, Parking, Retail Store","Medical Office","78798","Retail Store","300","Parking","0","1992","1","100","Whole Building","Whole Building",,,,"No","132","135.9","43.2","205.8","10443199.8","10749939.5","3415145.9","30.4","0.3","356.9","359.5","116.7","205.8",,"28228188.9","28438289.7","9231211.8",,,,,,,,,,,"2183472.9","25437.9","8259726.9","2420787.2","2405084.7","8259725.2",,,,,,,,"0",,"0","848.3","116","732.3","277.4","No","No",,,,,"88.7","848.3","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78798",,"297","100","100","57.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300",,,"0","100","3.33333","0","1","0","59652",,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","79098","138750","79098","59652","2017-12-31T00:00:00.000","3453.8","3453.8","43.66",,,"3453.8","43.66",,,,,,,,,,,,"03/27/2018 03:42 PM EDT","03/27/2018 03:27 PM EDT","03/27/2018 03:42 PM EDT",,"02/13/2018 12:06 PM EST","BRONX","40.846129","-73.844705","211","13","200","Van Nest-Morris Park-Westchester Square"
"3128822","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","46448","3128822","The Sherry Netherland Hotel",,,"1-01374-0001","1040751","781 Fifth Avenue",,"New York","USA","10022","Hotel","Hotel","CBECS - Hotel & Motel/Inn","Hotel","Hotel","335897",,,,,"1927","1","100","Whole Building",,,,,"No",,,"73.4",,,,"24639999.3",,,,,"162.1",,,,,"54439841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1557.8","No","No",,,,"No","88.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"335897",,"0.12802","0.2084","90",,"Ok","Ok","Ok","Ok","Ok","Possible Issue","Ok","Ok","No",,"No","No","No","No","335897","335897","335897",,"2016-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,"MANHATTAN","40.764454","-73.972871","108","4","11401","Upper East Side-Carnegie Hill"
"2731076","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","46448","2731076","Chapin Home for the Aging",,,"4-09858-0039","4210855","165-01 Chapin Parkway",,"Jamaica",,"11432","Senior Care Community","Senior Care Community","CBECS - Nursing","Senior Care Community","Senior Care Community","98642",,,,,"1960","1","100","Whole Building","Whole Building",,,,"No",,,"125.7",,,,"12397894.1",,,,,"243.2",,,,,"23985181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"783.8","No","No","No",,,,"88.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98642",,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Possible Issue","Ok","Ok","No",,"Yes","No","No","No","98642","98642","98642",,"2016-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,"1.584",,,,,,"QUEENS","40.714279","-73.801094","408","24","452","Briarwood-Jamaica Hills"
"2813824","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","46448","2813824","Beekman Tenants - 575 Park Avenue",,,"1-01397-0069","1042059","575 Park Avenue",,"New York",,"10065","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","202841",,,,,"1927","1","100","Whole Building","Whole Building",,,,"No",,,"59.6",,,,"12093044.6",,,,,"127.9",,,,,"25949487.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"811.9","No","No",,,,"No","88.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202841","No","207","8","8","129","100","100","No specific resident population","1.0205","0.63597","129","0.63597","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Possible Issue","Ok","Ok","No",,"No","No","No","No","202841","202841","202841",,"2017-02-28T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,"MANHATTAN","40.765219","-73.968106","108","4","11402","Upper East Side-Carnegie Hill"
"2805722","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","46448","2805722","Cooper/Sheraton - 135-20 39th Street",,,"4-04976-0015","4112316","135-20 39th Street",,"Flushing",,"11354","Hotel","Hotel","CBECS - Hotel & Motel/Inn","Hotel","Hotel","233230",,,,,"1989","1","100","Whole Building","Whole Building",,,,"No",,,"73.4",,,,"17108777.5",,,,,"162.1",,,,,"37800290.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1081.6","No","No",,,,,"88.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233230",,"1.95","0.32","100",,"Ok","Ok","Ok","Ok","Ok","Possible Issue","Ok","Ok","No",,"Yes","No","No","No","233230","233230","233230",,"2017-02-28T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2813793","2017-12-31T00:00:00.000","2018-03-27T00:00:00.000","46448","2813793","Covenant House - 538 10th Avenue",,,"1-01050-0001","1080922","538 10th Avenue",,"New York",,"10018","Office","Office","CBECS - Office & Bank/Financial","Office","Office","110000",,,,,"1962","1","100","Whole Building","Whole Building",,,,"No",,,"67.3",,,,"7406813.3",,,,,"148.1",,,,,"16285531.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"540.7","No","No","No",,,,"88.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110000","220","253","100","100","65","2.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Possible Issue","Ok","Ok","No",,"Yes","No","No","No","110000","110000","110000",,"2016-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,"MANHATTAN","40.758432","-73.996329","104","3","115","Clinton"
