"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-13T00:00:00.000","2016-05-17T00:00:00.000","1302","Police Officer","2016-07-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-13T00:00:00.000","2016-12-23T00:00:00.000","5014","Associate Staff Analyst",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-05-13T00:00:00.000","2016-10-04T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-05-12T00:00:00.000","2016-05-12T00:00:00.000","5029","Elevator Mechanic Helper",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-12T00:00:00.000","2016-12-09T00:00:00.000","5014","Associate Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-12T00:00:00.000","2016-06-28T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-11T00:00:00.000","2016-10-05T00:00:00.000","3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-10T00:00:00.000","2016-10-19T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-05-10T00:00:00.000","2016-08-23T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-10T00:00:00.000","2016-07-29T00:00:00.000","2346","Traffic Enforcement Agent","2017-02-06T00:00:00.000",,"NYPD"
"Jurisdictional Issue",,"Transit Authority - NYCTA","Closed","2016-05-09T00:00:00.000","2016-06-30T00:00:00.000",,,,,"NYCTA"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-05-09T00:00:00.000","2016-08-19T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-09T00:00:00.000","2016-11-04T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-09T00:00:00.000","2016-08-02T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2016-05-09T00:00:00.000","2016-07-29T00:00:00.000",,,,,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-09T00:00:00.000","2016-05-16T00:00:00.000","321","Police Officer","2016-05-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-06T00:00:00.000","2016-10-27T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-06T00:00:00.000","2016-11-23T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-05-06T00:00:00.000","2016-09-15T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-06T00:00:00.000","2017-01-05T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-06T00:00:00.000","2016-10-20T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-05-06T00:00:00.000","2016-09-06T00:00:00.000","4318","Correction Officer","2019-11-04T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-05-06T00:00:00.000","2016-08-25T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-05-06T00:00:00.000","2016-09-16T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-05-05T00:00:00.000","2017-03-16T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Housing Preservation and Development - HPD","Closed","2016-05-05T00:00:00.000","2016-05-25T00:00:00.000","4071","Housing Development Specialist","2019-04-08T00:00:00.000",,"HPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-05-05T00:00:00.000","2016-05-17T00:00:00.000","5321","Police Officer",,,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-05-05T00:00:00.000","2016-06-17T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-05T00:00:00.000","2017-03-24T00:00:00.000","6004","Emergency Medical Specialist - Paramedic (Fire)","2020-05-11T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-05-04T00:00:00.000","2016-09-15T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-05-04T00:00:00.000","2016-08-09T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-04T00:00:00.000","2016-11-16T00:00:00.000","2306","School Safety Agent","2018-01-30T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-05-04T00:00:00.000","2016-09-19T00:00:00.000","6003","Emergency Medical Specialist-EMT (Fire)","2020-02-24T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-03T00:00:00.000","2016-11-28T00:00:00.000","4510","Police Officer","2018-04-16T00:00:00.000",,"NYPD"
"Jurisdictional Issue",,"Office of Labor Relations - OLR","Closed","2016-05-03T00:00:00.000","2016-05-11T00:00:00.000",,,,,"OLR"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-02T00:00:00.000","2017-01-24T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-05-02T00:00:00.000","2017-03-17T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-02T00:00:00.000","2016-11-17T00:00:00.000","3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-02T00:00:00.000","2016-05-03T00:00:00.000","321","Police Officer","2016-05-23T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-05-02T00:00:00.000","2016-08-17T00:00:00.000","4311","Correction Officer","2019-09-24T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-02T00:00:00.000","2017-01-03T00:00:00.000","5014","Associate Staff Analyst",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-02T00:00:00.000","2016-09-26T00:00:00.000","3521","Police Officer","2017-12-11T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-29T00:00:00.000","2016-10-07T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-29T00:00:00.000","2016-10-27T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-04-29T00:00:00.000","2016-08-17T00:00:00.000","3302","Corrections Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-29T00:00:00.000","2016-10-19T00:00:00.000","3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-29T00:00:00.000","2016-05-02T00:00:00.000","8132","Police Officer","2016-05-30T00:00:00.000",,"NYPD"
"Jurisdictional Issue",,"Fire Department - FDNY","Closed","2016-04-29T00:00:00.000","2016-06-14T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-28T00:00:00.000","2016-07-13T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000","2017-09-19T00:00:00.000","DCAS"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-04-28T00:00:00.000","2016-12-16T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-28T00:00:00.000","2016-10-21T00:00:00.000","4331","Traffic Enforcement Agent (TEA)","2018-10-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-28T00:00:00.000","2016-10-18T00:00:00.000","5021","Education Analyst",,,"DCAS"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2016-04-28T00:00:00.000","2016-08-03T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-28T00:00:00.000","2016-08-05T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-04-27T00:00:00.000","2016-10-11T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-27T00:00:00.000","2016-08-26T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-27T00:00:00.000","2016-05-02T00:00:00.000","1315","Police Officer","2016-07-09T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-27T00:00:00.000","2016-05-06T00:00:00.000","321","Police Officer","2016-05-23T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-27T00:00:00.000","2016-11-03T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-27T00:00:00.000","2016-11-22T00:00:00.000","5023","Electrician","2020-07-06T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-27T00:00:00.000","2016-08-26T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-26T00:00:00.000","2016-08-25T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-04-26T00:00:00.000","2016-08-23T00:00:00.000","3303","Corrections Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-04-26T00:00:00.000","2016-08-16T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-04-25T00:00:00.000","2016-11-16T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-04-25T00:00:00.000","2016-08-17T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-25T00:00:00.000","2017-01-18T00:00:00.000","5023","Electrician","2020-07-06T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-04-25T00:00:00.000","2016-08-17T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Department of Correction - DOC","Closed","2016-04-25T00:00:00.000","2016-08-25T00:00:00.000","4311","Correction Officer","2019-09-24T00:00:00.000",,"DOC"
"Section 50","Medical","Police Department - NYPD","Closed","2016-04-08T00:00:00.000","2016-06-02T00:00:00.000","2326","Police Officer","2017-04-27T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-25T00:00:00.000","2016-12-12T00:00:00.000","5014","Associate Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-04-25T00:00:00.000","2016-10-04T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-25T00:00:00.000","2016-12-05T00:00:00.000","3311","Police Officer","2020-06-29T00:00:00.000",,"NYPD"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-04-25T00:00:00.000","2016-10-05T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-22T00:00:00.000","2016-08-18T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-04-22T00:00:00.000","2017-01-10T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 76",,"Department of Environmental Protection - DEP","Closed","2016-04-22T00:00:00.000","2016-08-30T00:00:00.000",,,,,"DEP"
"Section 76",,"Department of Correction - DOC","Closed","2016-04-22T00:00:00.000","2016-08-18T00:00:00.000",,,,,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-04-22T00:00:00.000","2016-06-10T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-21T00:00:00.000","2016-05-02T00:00:00.000","1313","Police Officer","2016-07-06T00:00:00.000",,"NYPD"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-04-21T00:00:00.000","2016-08-17T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2016-04-21T00:00:00.000","2016-05-16T00:00:00.000","3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-21T00:00:00.000","2016-05-16T00:00:00.000","3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2016-04-21T00:00:00.000","2016-08-08T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-21T00:00:00.000","2016-08-16T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2016-04-21T00:00:00.000","2016-12-09T00:00:00.000","4027","Machinist","2019-09-02T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-04-20T00:00:00.000","2016-08-25T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-04-20T00:00:00.000","2016-05-24T00:00:00.000",,,,,"DCAS"
"Section 72",,"Department of Environmental Protection - DEP","Closed","2016-04-20T00:00:00.000","2016-06-29T00:00:00.000",,,,,"DEP"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-04-19T00:00:00.000","2016-08-09T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 76",,"Housing Authority - NYCHA","Closed","2016-04-19T00:00:00.000","2016-08-09T00:00:00.000",,,,,"NYCHA"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-19T00:00:00.000","2016-12-15T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 76","Suspension","Transit Authority - NYCTA","Closed","2016-04-19T00:00:00.000","2016-12-08T00:00:00.000",,,,,"NYCTA"
"Section 50","Character","Department of Correction - DOC","Closed","2016-04-18T00:00:00.000","2016-08-03T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Waiting for Appeal Request",,"Department of Correction - DOC","Closed","2016-04-18T00:00:00.000","2016-05-24T00:00:00.000",,,,,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-18T00:00:00.000","2016-12-21T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-18T00:00:00.000","2016-07-08T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000","2017-09-19T00:00:00.000","DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-18T00:00:00.000","2016-05-02T00:00:00.000","8132","Police Officer","2016-05-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-18T00:00:00.000","2016-10-21T00:00:00.000","5031","Fire Protection Inspector","2020-01-20T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-04-18T00:00:00.000","2016-05-24T00:00:00.000","4004","Emergency Medical Specialist - EMT","2018-02-19T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-15T00:00:00.000","2016-05-02T00:00:00.000","1309","Police Officer","2016-07-05T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Parks and Recreation - DPR","Open","2016-04-15T00:00:00.000",,"4019","Urban Park Ranger","2019-07-22T00:00:00.000",,"DPR"
"Section 76",,"Housing Authority - NYCHA","Closed","2016-04-15T00:00:00.000","2016-08-25T00:00:00.000",,,,,"NYCHA"
"Waiting for DQ",,"Police Department - NYPD","Closed","2016-04-15T00:00:00.000","2016-05-24T00:00:00.000",,,,,"NYPD"
"Jurisdictional Issue",,"MTA New York City Transit - NYCT","Closed","2016-04-15T00:00:00.000","2016-04-25T00:00:00.000","8094","Conductor","2017-02-16T00:00:00.000",,"NYCT"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-14T00:00:00.000","2017-01-06T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-14T00:00:00.000","2016-06-29T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000","2017-09-19T00:00:00.000","DCAS"
"Section 76",,"Housing Authority - NYCHA","Closed","2016-04-13T00:00:00.000","2016-08-08T00:00:00.000",,,,,"NYCHA"
"Section 76",,"Housing Authority - NYCHA","Closed","2016-04-13T00:00:00.000","2016-07-07T00:00:00.000",,,,,"NYCHA"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-12T00:00:00.000","2016-08-16T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-12T00:00:00.000","2016-10-20T00:00:00.000","2052","Police Officer","2018-12-18T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-12T00:00:00.000","2016-12-01T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-12T00:00:00.000","2016-09-01T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-12T00:00:00.000","2016-08-25T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2016-04-11T00:00:00.000","2016-05-24T00:00:00.000",,,,,"DOC"
"Waiting for DQ",,"Police Department - NYPD","Closed","2016-04-11T00:00:00.000","2016-05-24T00:00:00.000",,,,,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-04-08T00:00:00.000","2016-09-07T00:00:00.000","4318","Correction Officer","2019-11-04T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-08T00:00:00.000","2016-05-06T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-04-08T00:00:00.000","2016-05-18T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 76",,"Housing Authority - NYCHA","Closed","2016-04-08T00:00:00.000","2016-11-22T00:00:00.000",,,,,"NYCHA"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-04-08T00:00:00.000","2016-06-16T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-07T00:00:00.000","2017-02-14T00:00:00.000","5000","Associate Contract Specialist","2020-04-06T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-07T00:00:00.000","2016-05-02T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-07T00:00:00.000","2016-04-11T00:00:00.000","321","Police Officer","2016-05-23T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-06T00:00:00.000","2016-08-16T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2016-04-06T00:00:00.000","2016-10-27T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-04T00:00:00.000","2016-09-16T00:00:00.000","2052","Police Officer","2018-12-18T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-04T00:00:00.000","2016-06-16T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000","2017-09-19T00:00:00.000","DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-04T00:00:00.000","2016-08-18T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Waiting for Appeal Request",,"Department of Citywide Administrative Services - DCAS","Closed","2016-04-04T00:00:00.000","2016-05-24T00:00:00.000",,,,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2016-04-04T00:00:00.000","2016-06-24T00:00:00.000","4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-04T00:00:00.000","2016-07-29T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2016-04-04T00:00:00.000","2016-06-02T00:00:00.000","3067","Police Officer","2019-12-15T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2016-04-04T00:00:00.000","2016-08-16T00:00:00.000","4311","Correction Officer","2019-09-24T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-04T00:00:00.000","2016-05-02T00:00:00.000","310","Police Officer","2016-06-27T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2016-04-01T00:00:00.000","2016-06-03T00:00:00.000","1302","Police Officer","2016-07-01T00:00:00.000",,"NYPD"
"Section 50","Character","Fire Department - FDNY","Closed","2016-04-01T00:00:00.000","2016-08-17T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Waiting for Appeal Request",,"Department of Correction - DOC","Closed","2016-04-01T00:00:00.000","2016-05-24T00:00:00.000",,,,,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-01T00:00:00.000","2016-09-08T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-04-01T00:00:00.000","2017-03-02T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-04-01T00:00:00.000","2016-10-17T00:00:00.000","4303","Correction Officer","2019-09-23T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-01T00:00:00.000","2016-08-03T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-01T00:00:00.000","2016-04-28T00:00:00.000","2308","Child Protective Specialist","2018-04-02T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-04-01T00:00:00.000","2016-12-06T00:00:00.000","5031","Fire Protection Inspector","2020-01-20T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-04-01T00:00:00.000","2016-06-03T00:00:00.000","1302","Police Officer","2016-07-01T00:00:00.000",,"NYPD"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2016-03-31T00:00:00.000","2016-05-24T00:00:00.000",,,,,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2016-03-31T00:00:00.000","2016-05-16T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2016-03-30T00:00:00.000","2016-04-18T00:00:00.000","1306","Traffic Enforcement Agent","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-03-30T00:00:00.000","2016-08-22T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-03-30T00:00:00.000","2016-11-01T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-03-30T00:00:00.000","2017-04-17T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-03-30T00:00:00.000","2016-05-24T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-03-28T00:00:00.000","2016-08-11T00:00:00.000","5031","Fire Protection Inspector",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2016-03-28T00:00:00.000","2016-07-06T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-03-28T00:00:00.000","2016-07-11T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000","2017-09-19T00:00:00.000","DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-03-28T00:00:00.000","2016-11-23T00:00:00.000","5023","Electrician","2020-07-06T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-03-28T00:00:00.000","2016-10-17T00:00:00.000","3324","School Safety Agent (SSA)","2018-05-30T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2016-03-28T00:00:00.000","2016-09-21T00:00:00.000","3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-03-25T00:00:00.000","2016-11-04T00:00:00.000","4061","Stationary Engineer (Electric)","2020-01-13T00:00:00.000",,"DCAS"
"Section 50","Jurisdictional Issue","Police Department - NYPD","Closed","2016-03-25T00:00:00.000","2016-03-28T00:00:00.000","2052","Police Officer","2018-12-18T00:00:00.000",,"NYPD"
