"data_as_of_date","evaluation_id","evaluation_name","source","program_type","workscope","provider","evaluation_date","overall_rating","program_site","street_address","street_address2","postcode","borough","latitude","longitude","community_board","council_district","census_tract_2010","nta","bin","bbl"
"2021-02-03T00:00:00.000","EVL-024659","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2018-12-10T00:00:00.000","Meets Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-024623","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2018-12-13T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-024627","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2018-12-13T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-024632","Case Management Review","System Generated","Crisis Shelters","9534-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2018-12-14T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-024646","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2018-12-18T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-024651","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2018-12-18T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-024622","Case Management Review","System Generated","Transitional Independent Living (TIL)","9324B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2018-12-20T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-024636","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2018-12-21T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-024620","Case Management Review","System Generated","Transitional Independent Living (TIL)","9323B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2018-12-21T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-025296","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-01-08T00:00:00.000","Above Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-025288","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-01-08T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-024875","Safety and Facilities Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-01-11T00:00:00.000","Above Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-024832","Safety and Facilities Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-01-11T00:00:00.000","Above Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-024913","Safety and Facilities Review","System Generated","Crisis Shelters","9534-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-01-14T00:00:00.000","Above Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-024826","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9324B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-01-17T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-024952","Safety and Facilities Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-01-17T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-025150","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-01-17T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-025223","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-01-18T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-024806","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9323B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-01-24T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-027510","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-02-06T00:00:00.000","Meets Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-027505","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-02-06T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-027342","Workshop Visit","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-02-15T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-027267","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9323B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-02-15T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-027290","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9324B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-02-26T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-027319","Workshop Visit","System Generated","Crisis Shelters","9534-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-02-26T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-027477","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-02-27T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-027450","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-02-27T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-027286","Workshop Visit","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-02-28T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-027295","Workshop Visit","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-02-28T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-029285","Administrative Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-03-11T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-029313","Administrative Review","System Generated","Crisis Shelters","9534-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-03-11T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-029245","Administrative Review","System Generated","Transitional Independent Living (TIL)","9324B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-03-11T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-029341","Administrative Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-03-11T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-029250","Administrative Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-03-11T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-029227","Administrative Review","System Generated","Transitional Independent Living (TIL)","9323B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-03-19T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-029750","Administrative Review","On-Demand","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-03-19T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-029573","Administrative Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-03-29T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-029470","Administrative Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-03-29T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-029520","Administrative Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-03-29T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-029578","Administrative Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-03-29T00:00:00.000","Meets Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-029973","Case Management Review","System Generated","Transitional Independent Living (TIL)","9324B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-04-04T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-029966","Case Management Review","System Generated","Transitional Independent Living (TIL)","9323B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-04-05T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-030086","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-04-16T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-030074","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-04-16T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-029979","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-04-19T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-029994","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-04-19T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-030099","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-04-23T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-030027","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-04-23T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-030101","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-04-23T00:00:00.000","Meets Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-030010","Case Management Review","System Generated","Crisis Shelters","9534-Crisis Shelters-7/1/2018-6/30/2019","Ali Forney Center","2019-04-26T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-030585","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9324B-Transitional Independent Living (TIL)-7/1/2018-6/30/2019","Ali Forney Center","2019-05-01T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
