"complaint","date","address","street_name","borough","block","lot","bin","postcode","landmark_name","work_reported","action_taken","status","community_council","community_board","nta","latitude","longitude"
"CMP-15-00303","2014-11-05T00:00:00.000","303","Knollwood Avenue","Queens","8017","1","4168021","11363","Douglaston - Historic District","Replacement of roof","Warning Letter Issued","Closed","19","QN-11","Douglas Manor-Douglaston-Little Neck","40.779923023533","-73.7508016313341"
"CMP-15-00302","2014-11-05T00:00:00.000","334","East 14th Street","Manhattan","455","24","1006518","10003","First German Baptist Church (Later Ukranian Autocephalic Orthodox Church of St. Volodymyr/Congregation Tifereth Israel Town and Village Synagogue) - Individual Landmark","Removal of stained glass windows","No Warning Letter Issued","Closed","02","MN-3","East Village","40.731743790775354","-73.98352148730712"
"CMP-15-00305","2014-11-06T00:00:00.000","121","8th Avenue","Brooklyn","1072","6","3024939","11215","Park Slope - Historic District","Removal of ironwork","Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.67215039787345","-73.97386774536749"
"CMP-15-00306","2014-11-06T00:00:00.000","133","West 12th Street","Manhattan","608","58","1010624","10011","Greenwich Village - Historic District","installation of windows in noncompliance","No Warning Letter Issued","Closed","03","MN-2","West Village","40.736493388441595","-73.99887417070006"
"CMP-15-00310","2014-11-07T00:00:00.000","88","Thomas Street","Manhattan","144","7504","1001565","10013","Tribeca West - Historic District","Installation of signage-Cyrk","Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.717367615410964","-74.00851705199837"
"CMP-15-00309","2014-11-07T00:00:00.000","34-49","84th Street","Queens","1445","46","4035566","11372","Jackson Heights - Historic District","Painting front door without permits","Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.75261145338703","-73.88292509012223"
"CMP-15-00311","2014-11-07T00:00:00.000","189","West 10th Street","Manhattan","620","71","1011216","10014","Greenwich Village - Historic District","Replacement of sf without permits","Warning Letter Issued","Closed","03","MN-2","West Village","40.73422618319745","-74.00320056606199"
"CMP-15-00307","2014-11-07T00:00:00.000","408","6th Avenue","Manhattan","572","4","1009407","10011","Greenwich Village - Historic District","Removal of storefront","Warning Letter Issued","Closed","03","MN-2","West Village","40.73385019470382","-73.99937576684972"
"CMP-15-00308","2014-11-07T00:00:00.000","410","6th Avenue","Manhattan","572","5","1009408","10011","Greenwich Village - Historic District","Removal of storefront","Warning Letter Issued","Closed","03","MN-2","West Village","40.73389136585256","-73.99934690017334"
"CMP-15-00312","2014-11-10T00:00:00.000","566","4th Street","Brooklyn","1083","28","3025545","11215","Park Slope - Historic District","Possible FTM","Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.668093939993156","-73.97532564435244"
"CMP-15-00314","2014-11-10T00:00:00.000","211","Berkeley Place","Brooklyn","1061","59","3024527","11217","Park Slope - Historic District","Installation of advertising signage","No Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.67460969026546","-73.97375141921603"
"CMP-15-00313","2014-11-10T00:00:00.000","37-18","85th Street","Queens","1472","11","4036229","11372","Jackson Heights - Historic District","Doing construction","No Warning Letter Issued","Closed","21","QN-3","Jackson Heights","40.74971150800302","-73.88146848221764"
"CMP-15-00315","2014-11-12T00:00:00.000","687","Greenwich Street","Manhattan","630","39","1082830","10014","Greenwich Village - Historic District","structure being built","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73321866377147","-74.00742217006925"
"CMP-15-00318","2014-11-13T00:00:00.000","29","King Street","Manhattan","520","7501","1008142","10014","Charlton-King-Vandam - Historic District","painting front door and door surround","Warning Letter Issued","Closed","03","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.72775951243447","-74.00408420428997"
"CMP-15-00316","2014-11-13T00:00:00.000","39-58","47th Street","Queens","149","66","4001472","11104","Sunnyside Gardens - Historic District","interior demolition","No Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.747596103769894","-73.91686962236598"
"CMP-15-00317","2014-11-13T00:00:00.000","102-45","62nd Street","Queens",,,,,,"No netting, electrical work","No Warning Letter Issued","Closed",,,,,
"CMP-15-00321","2014-11-14T00:00:00.000","37-42","79th Street","Queens","1289","27","4029930","11372","Jackson Heights - Historic District","installation of fence","Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.749105032937734","-73.88704564167817"
"CMP-15-00319","2014-11-14T00:00:00.000","39-02","44th Street","Queens","182","79","4002328","11104","Sunnyside Gardens - Historic District","Construction of structure in yard","No Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.74895658462282","-73.9194448248567"
"CMP-15-00320","2014-11-14T00:00:00.000","21-44","45th avenue","Queens","77","38","4000605","11101","Hunters Point - Historic District","Removal of brick steps and handrails","Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.74727090910059","-73.94720377488783"
"CMP-15-00323","2014-11-14T00:00:00.000","177","Water Street","Brooklyn","30","24","3000035","11201","DUMBO - Historic District","bricks are being placed on the outside of the building; removal of lot line windows","No Warning Letter Issued","Closed","33","BK-2","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","40.70312464044908","-73.98715682238813"
"CMP-15-00322","2014-11-14T00:00:00.000","832","Manhattan Avenue","Brooklyn","2574","42","3065128","11222","Greenpoint - Historic District","1st and 2nd floor structural work; installation of steel gate at entrance","Warning Letter Issued","Closed","33","BK-1","Greenpoint","40.72857637032851","-73.95350732857054"
"CMP-15-00326","2014-11-17T00:00:00.000","432","West 162nd Street","Manhattan","2109","97","1062581","10032","Jumel Terrace - Historic District","Construction of bulkhead","No Warning Letter Issued","Closed","10","MN-12","Washington Heights South","40.83536168969998","-73.93889442841962"
"CMP-15-00324","2014-11-17T00:00:00.000","84","East 4th Street","Manhattan","459","28","1006573","10003","East Village/Lower East Side - Historic District","Installation of signage without permits","Warning Letter Issued","Closed","02","MN-3","East Village","40.726315387045695","-73.9897536317576"
"CMP-15-00325","2014-11-17T00:00:00.000","432","West 162nd Street","Manhattan","2109","97","1062581","10032","Jumel Terrace - Historic District","Rooftop construction","No Warning Letter Issued","Closed","10","MN-12","Washington Heights South","40.83536168969997","-73.93889442841962"
"CMP-15-00327","2014-11-18T00:00:00.000","103","Arleigh Road","Queens","8041","55","4168259","11363","Douglaston - Historic District","Curb cut on West Drive without permits","No Warning Letter Issued","Closed","19","QN-11","Douglas Manor-Douglaston-Little Neck","40.77480136234717","-73.75209169962157"
"CMP-15-00328","2014-11-19T00:00:00.000","337","President Street","Brooklyn","436","51","3007303","11231","Carroll Gardens - Historic District","Gutting entire building","No Warning Letter Issued","Closed","39","BK-6","Carroll Gardens-Columbia Street-Red Hook","40.68036551981432","-73.99303078077031"
"CMP-15-00331","2014-11-20T00:00:00.000","235","Sterling Street","Brooklyn","1315","73","3034829","11225","Prospect Lefferts Gardens - Historic District","Entrance doors replaced, metal railings at stoop, fence at areaway, replacement of windows","Warning Letter Issued","Closed","40","BK-9","Prospect Lefferts Gardens-Wingate","40.66300364456069","-73.95297271541799"
"CMP-15-00329","2014-11-20T00:00:00.000","1178","Broadway","Manhattan","830","28","1015727","10001","Madison Square North - Historic District","Replacement of storefronts without permtis","Warning Letter Issued","Closed","04","MN-5","Midtown-Midtown South","40.745308962758884","-73.98852007405836"
"CMP-15-00332","2014-11-20T00:00:00.000","9","Vandam Street","Manhattan","506","44","1007833","10013","Charlton-King-Vandam - Historic District","vertical enlargement","Warning Letter Issued","Closed","03","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.726310274061646","-74.00427533289184"
"CMP-15-00330","2014-11-20T00:00:00.000","156","Lafayette Avenue","Brooklyn","2120","25","3059436","11238","Fort Greene - Historic District","New foundation for the garage","No Warning Letter Issued","Closed","35","BK-2","Fort Greene","40.6876137409162","-73.97090854954322"
"CMP-15-00333","2014-11-21T00:00:00.000","130","Franklin Street","Manhattan","189","7501","1002154","10013","Tribeca West - Historic District","Work being done on inside of the building","Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.71912986175997","-74.00686144058449"
"CMP-15-00334","2014-11-21T00:00:00.000","38","West 74th Street","Manhattan","1126","53","1028682","10023","Central Park West - West 73rd-74th Street - Historic District;  Upper West Side/Central Park West - Historic District","Putting concrete on steps and sidewalk","Warning Letter Issued","Closed","06","MN-7","Lincoln Square","40.778016173749585","-73.97617313995356"
"CMP-15-00335","2014-11-22T00:00:00.000","66","Laight Street","Manhattan","218","13","1002827","10013","Tribeca North - Historic District","Building structure on the roof","No Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.72214064237927","-74.00988496138221"
"CMP-15-00337","2014-11-24T00:00:00.000","123","Greenpoint Avenue","Brooklyn","2558","58","3064723","11222","Greenpoint - Historic District","Changing façade and windows","Warning Letter Issued","Closed","33","BK-1","Greenpoint","40.73010591048279","-73.95530308617568"
"CMP-15-00338","2014-11-24T00:00:00.000","128","West 70th Street","Manhattan","1141","43","1029651","10023","Upper West Side/Central Park West - Historic District","Built a extension in the back (greenhouse)","No Warning Letter Issued","Closed","06","MN-7","Lincoln Square","40.776460739002914","-73.98060389425105"
"CMP-15-00339","2014-11-24T00:00:00.000","176","West Houston Street","Manhattan","527","50","1008353","10014","Greenwich Village  Extension II - Historic District","Illuminated signage","No Warning Letter Issued","Closed","03","MN-2","West Village","40.72864060877977","-74.00313896176043"
"CMP-15-00336","2014-11-24T00:00:00.000","12","East 93rd Street","Manhattan","1504","63","1047090","10128","Carnegie Hill - Historic District;  Expanded Carnegie Hill - Historic District","Alteration to ground floor in noncompliance","No Warning Letter Issued","Closed","04","MN-8","Upper East Side-Carnegie Hill","40.785638001941926","-73.95638524512805"
"CMP-15-00340","2014-11-25T00:00:00.000","17","East 89th Street","Manhattan","1501","16","1046971","10128","Expanded Carnegie Hill - Historic District","Installation of conduit, cameras and menu box","Warning Letter Issued","Closed","04","MN-8","Upper East Side-Carnegie Hill","40.78294043356642","-73.95774111642692"
"CMP-15-00341","2014-11-25T00:00:00.000","862","Manhattan Avenue","Brooklyn","2574","52","3065137","11222","Greenpoint - Historic District","illuminated running sign installed on church façade","No Warning Letter Issued","Closed","33","BK-1","Greenpoint","40.72926818368534","-73.95384239329566"
"CMP-15-00342","2014-11-28T00:00:00.000","34-47","83rd Street","Queens","1444","45","4035533","11372","Jackson Heights - Historic District","Constructing brick wall in front of the house","No Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.75251084053052","-73.88385646585422"
"CMP-15-00346","2014-12-01T00:00:00.000","240","Central Park South","Manhattan","1030","58","1024922","10019","240 Central Park South Apartments - Individual Landmark","Installation of windows in noncompliance","No Warning Letter Issued","Closed","04","MN-5","Midtown-Midtown South","40.76730695456407","-73.98013363745869"
"CMP-15-00350","2014-12-01T00:00:00.000","192","St. Marks Avenue","Brooklyn","1151","28","3028411","11238","Prospect Heights - Historic District","Installation of garbage enclosure","Warning Letter Issued","Closed","35","BK-8","Prospect Heights","40.67883846886561","-73.96999302404382"
"CMP-15-00348","2014-12-01T00:00:00.000","174-6","Fifth Avenue","Manhattan","824","37","1015562","10010","Ladies' Mile - Historic District","Installation of signage in windows","Warning Letter Issued","Closed","03","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.74104101052192","-73.98996067019323"
"CMP-15-00344","2014-12-01T00:00:00.000","39-21","46th Street","Queens","149","34","4001449","11104","Sunnyside Gardens - Historic District","Replacement of porch windows without permits","Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.74875763244404","-73.91756472792278"
"CMP-15-00347","2014-12-01T00:00:00.000","45","Chauncey Street","Brooklyn","1685","76","3047778","11233","Stuyvesant Heights - Historic District","Painting façade without permits","Warning Letter Issued","Closed","36","BK-3","Crown Heights North","40.67999222047504","-73.93312398536696"
"CMP-15-00343","2014-12-01T00:00:00.000","63-64","108th Street","Queens","2148","33","4051445","11375",,"Food and veg on sidewalk, awning projects too far","No Warning Letter Issued","Closed","29","QN-6","Forest Hills","40.73341471554314","-73.84986020608218"
"CMP-15-00345","2014-12-01T00:00:00.000","187","9th Avenue","Manhattan","719","40","1012638","10011","Chelsea - Historic District","Installation of sidewalk enclosure","Warning Letter Issued","Closed","03","MN-4","Hudson Yards-Chelsea-Flatiron-Union Square","40.745490669713256","-74.0020715169584"
