"publication_date","fiscal_year","agency_number","agency_name","unit_appropriation_number","unit_appropriation_name","personal_service_other_than_personal_service_indicator","total_financial_plan_amount","total_adopted_budget_amount","total_current_budget_amount","federal_funds_financial_plan_amount","federal_funds_adopted_budget_amount","federal_funds_current_budget_amount","state_funds_financial_plan_amount","state_funds_adopted_budget_amount","state_funds_current_budget_amount","inter_fund_agreement_funds_financial_plan_amount","inter_fund_agreement_funds_adopted_budget_amount","inter_fund_agreement_funds_current_budget_amount","intra_city_sales_funds_financial_plan_amount","intra_city_sales_funds_adopted_budget_amount","intra_city_sales_funds_current_budget_amount","other_categorical_funds_financial_plan_amount","other_categorical_funds_adopted_budget_amount","other_categorical_funds_current_budget_amount","community_development_funds_financial_plan_amount","community_development_funds_adopted_budget_amount","community_development_funds_current_budget_amount","city_funds_financial_plan_amount","city_funds_adopted_budget_amount","city_funds_current_budget_amount"
"20220426","2023","350","MANHATTAN COMMUNITY BOARD #10","001","PERSONAL SERVICES","P","234422","233922","234422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","234422","233922","234422"
"20220426","2023","350","MANHATTAN COMMUNITY BOARD #10","002","OTHER THAN PERSONAL SERVICES","O","23085","46366","46366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23085","46366","46366"
"20220426","2023","351","MANHATTAN COMMUNITY BOARD #11","001","PERSONAL SERVICES","P","240054","231901","231901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240054","231901","231901"
"20220426","2023","351","MANHATTAN COMMUNITY BOARD #11","002","OTHER THAN PERSONAL SERVICES","O","17453","49234","44234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17453","49234","44234"
"20220426","2023","351","MANHATTAN COMMUNITY BOARD #11","003","RENT AND ENERGY","O","95317","92319","92319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95317","92319","92319"
"20220426","2023","352","MANHATTAN COMMUNITY BOARD #12","001","PERSONAL SERVICES","P","234254","234254","234254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","234254","234254","234254"
"20220426","2023","352","MANHATTAN COMMUNITY BOARD #12","002","OTHER THAN PERSONAL SERVICES","O","23337","35465","45465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23337","35465","45465"
"20220426","2023","352","MANHATTAN COMMUNITY BOARD #12","003","RENT","O","172018","167184","168898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172018","167184","168898"
"20220426","2023","381","BRONX COMMUNITY BOARD #1","001","PERSONAL SERVICES","P","237310","232560","232560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","237310","232560","232560"
"20220426","2023","381","BRONX COMMUNITY BOARD #1","002","OTHER THAN PERSONAL SERVICES","O","20281","28659","28659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20281","28659","28659"
"20220426","2023","381","BRONX COMMUNITY BOARD #1","003","RENT","O","69029","66009","66009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69029","66009","66009"
"20220426","2023","382","BRONX COMMUNITY BOARD #2","001","PERSONAL SERVICES","P","219158","208758","219158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","219158","208758","219158"
"20220426","2023","382","BRONX COMMUNITY BOARD #2","002","OTHER THAN PERSONAL SERVICES","O","38433","72461","62061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38433","72461","62061"
"20220426","2023","382","BRONX COMMUNITY BOARD #2","003","RENT AND ENERGY","O","63316","63316","63316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63316","63316","63316"
"20220426","2023","383","BRONX COMMUNITY BOARD #3","001","PERSONAL SERVICES","P","242881","233845","233845","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","242881","233845","233845"
"20220426","2023","383","BRONX COMMUNITY BOARD #3","002","OTHER THAN PERSONAL SERVICES","O","14626","25462","25462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14626","25462","25462"
"20220426","2023","383","BRONX COMMUNITY BOARD #3","003","RENT","O","70665","67011","67011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70665","67011","67011"
"20220426","2023","384","BRONX COMMUNITY BOARD #4","001","PERSONAL SERVICES","P","242881","239265","239265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","242881","239265","239265"
"20220426","2023","384","BRONX COMMUNITY BOARD #4","002","OTHER THAN PERSONAL SERVICES","O","14794","26575","27575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","0","0","14794","26575","21575"
"20220426","2023","384","BRONX COMMUNITY BOARD #4","003","RENT","O","7502","7502","7502","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7502","7502","7502"
"20220426","2023","385","BRONX COMMUNITY BOARD #5","001","PERSONAL SERVICES","P","254758","254758","228108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254758","254758","228108"
"20220426","2023","385","BRONX COMMUNITY BOARD #5","002","OTHER THAN PERSONAL SERVICES","O","2833","14614","41947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","683","0","0","0","2833","14614","41264"
"20220426","2023","386","BRONX COMMUNITY BOARD #6","001","PERSONAL SERVICES","P","245380","236727","237227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245380","236727","237227"
"20220426","2023","386","BRONX COMMUNITY BOARD #6","002","OTHER THAN PERSONAL SERVICES","O","12127","24408","24408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12127","24408","24408"
"20220426","2023","387","BRONX COMMUNITY BOARD #7","001","PERSONAL SERVICES","P","228244","220091","222091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","228244","220091","222091"
"20220426","2023","387","BRONX COMMUNITY BOARD #7","002","OTHER THAN PERSONAL SERVICES","O","29263","41044","39544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29263","41044","39544"
"20220426","2023","387","BRONX COMMUNITY BOARD #7","003","RENT AND ENERGY","O","85607","85185","85185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85607","85185","85185"
"20220426","2023","388","BRONX COMMUNITY BOARD #8","001","PERSONAL SERVICES","P","254937","246784","234334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254937","246784","234334"
"20220426","2023","388","BRONX COMMUNITY BOARD #8","002","OTHER THAN PERSONAL SERVICES","O","2571","19352","41802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2571","19352","41802"
"20220426","2023","388","BRONX COMMUNITY BOARD #8","003","RENT AND ENERGY","O","67451","67172","67172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67451","67172","67172"
"20220426","2023","389","BRONX COMMUNITY BOARD #9","001","PERSONAL SERVICES","P","251954","238253","251953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","251954","238253","251953"
"20220426","2023","389","BRONX COMMUNITY BOARD #9","002","OTHER THAN PERSONAL SERVICES","O","5553","68882","55182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5553","68882","55182"
"20220426","2023","389","BRONX COMMUNITY BOARD #9","003","RENT","O","65583","62422","62422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65583","62422","62422"
"20220426","2023","390","BRONX COMMUNITY BOARD #10","001","PERSONAL SERVICES","P","249298","241145","241145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","249298","241145","241145"
"20220426","2023","390","BRONX COMMUNITY BOARD #10","002","OTHER THAN PERSONAL SERVICES","O","8370","20151","20151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8370","20151","20151"
"20220426","2023","390","BRONX COMMUNITY BOARD #10","003","RENT AND ENERGY","O","75581","74524","74524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75581","74524","74524"
"20220426","2023","391","BRONX COMMUNITY BOARD #11","001","PERSONAL SERVICES","P","248106","244956","244566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","248106","244956","244566"
"20220426","2023","391","BRONX COMMUNITY BOARD #11","002","OTHER THAN PERSONAL SERVICES","O","9485","16263","16653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9485","16263","16653"
"20220426","2023","391","BRONX COMMUNITY BOARD #11","003","RENT","O","63962","62213","62213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63962","62213","62213"
"20220426","2023","392","BRONX COMMUNITY BOARD #12","001","PERSONAL SERVICES","P","237584","229431","221731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","237584","229431","221731"
"20220426","2023","392","BRONX COMMUNITY BOARD #12","002","OTHER THAN PERSONAL SERVICES","O","20007","31788","39488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20007","31788","39488"
"20220426","2023","392","BRONX COMMUNITY BOARD #12","003","RENT AND ENERGY","O","11519","10366","10366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11519","10366","10366"
"20220426","2023","431","QUEENS COMMUNITY BOARD #1","001","PERSONAL SERVICES","P","212237","212237","183923","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","212237","212237","183923"
"20220426","2023","431","QUEENS COMMUNITY BOARD #1","002","OTHER THAN PERSONAL SERVICES","O","45270","48898","129577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52365","0","0","0","45270","48898","77212"
"20220426","2023","431","QUEENS COMMUNITY BOARD #1","003","RENT","O","49371","49200","49200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49371","49200","49200"
"20220426","2023","432","QUEENS COMMUNITY BOARD #2","001","PERSONAL SERVICES","P","241265","232265","241265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","241265","232265","241265"
"20220426","2023","432","QUEENS COMMUNITY BOARD #2","002","OTHER THAN PERSONAL SERVICES","O","16410","29038","20038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16410","29038","20038"
"20220426","2023","432","QUEENS COMMUNITY BOARD #2","003","RENT","O","89690","88695","88695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89690","88695","88695"
"20220426","2023","433","QUEENS COMMUNITY BOARD #3","001","PERSONAL SERVICES","P","235998","235281","235281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","235998","235281","235281"
"20220426","2023","433","QUEENS COMMUNITY BOARD #3","002","OTHER THAN PERSONAL SERVICES","O","21509","38854","40083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1229","0","0","0","21509","38854","38854"
"20220426","2023","433","QUEENS COMMUNITY BOARD #3","003","RENT","O","98012","98012","98012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98012","98012","98012"
"20220426","2023","434","QUEENS COMMUNITY BOARD #4","001","PERSONAL SERVICES","P","244678","222170","243670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","244678","222170","243670"
"20220426","2023","434","QUEENS COMMUNITY BOARD #4","002","OTHER THAN PERSONAL SERVICES","O","12997","49133","27633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12997","49133","27633"
"20220426","2023","434","QUEENS COMMUNITY BOARD #4","003","RENT AND ENERGY","O","51576","50026","50026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51576","50026","50026"
"20220426","2023","435","QUEENS COMMUNITY BOARD #5","001","PERSONAL SERVICES","P","239506","235506","236222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","239506","235506","236222"
"20220426","2023","435","QUEENS COMMUNITY BOARD #5","002","OTHER THAN PERSONAL SERVICES","O","18085","25713","24997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18085","25713","24997"
"20220426","2023","435","QUEENS COMMUNITY BOARD #5","003","RENT AND ENERGY","O","44567","44359","44359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44567","44359","44359"
"20220426","2023","436","QUEENS COMMUNITY BOARD #6","001","PERSONAL SERVICES","P","248351","239345","248289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","248351","239345","248289"
"20220426","2023","436","QUEENS COMMUNITY BOARD #6","002","OTHER THAN PERSONAL SERVICES","O","9240","21874","12930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9240","21874","12930"
"20220426","2023","436","QUEENS COMMUNITY BOARD #6","003","RENT AND ENERGY","O","63094","60571","60571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63094","60571","60571"
"20220426","2023","437","QUEENS COMMUNITY BOARD #7","001","PERSONAL SERVICES","P","242072","233919","233919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","242072","233919","233919"
"20220426","2023","437","QUEENS COMMUNITY BOARD #7","002","OTHER THAN PERSONAL SERVICES","O","15435","27216","45216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15435","27216","45216"
"20220426","2023","437","QUEENS COMMUNITY BOARD #7","003","RENT","O","108017","136458","118458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108017","136458","118458"
"20220426","2023","438","QUEENS COMMUNITY BOARD #8","001","PERSONAL SERVICES","P","247479","239326","234289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","247479","239326","234289"
"20220426","2023","438","QUEENS COMMUNITY BOARD #8","002","OTHER THAN PERSONAL SERVICES","O","10028","21809","27346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10028","21809","27346"
"20220426","2023","438","QUEENS COMMUNITY BOARD #8","003","RENT","O","91126","84914","84914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91126","84914","84914"
"20220426","2023","439","QUEENS COMMUNITY BOARD #9","001","PERSONAL SERVICES","P","241885","233732","233732","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","241885","233732","233732"
"20220426","2023","439","QUEENS COMMUNITY BOARD #9","002","OTHER THAN PERSONAL SERVICES","O","15706","27487","27487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15706","27487","27487"
"20220426","2023","439","QUEENS COMMUNITY BOARD #9","003","RENT AND ENERGY","O","3838","3455","3455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3838","3455","3455"
"20220426","2023","440","QUEENS COMMUNITY BOARD #10","001","PERSONAL SERVICES","P","240381","232228","236778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240381","232228","236778"
"20220426","2023","440","QUEENS COMMUNITY BOARD #10","002","OTHER THAN PERSONAL SERVICES","O","17210","28991","24441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17210","28991","24441"
"20220426","2023","440","QUEENS COMMUNITY BOARD #10","003","RENT","O","55304","54909","54909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55304","54909","54909"
"20220426","2023","441","QUEENS COMMUNITY BOARD #11","001","PERSONAL SERVICES","P","239739","231586","232186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","239739","231586","232186"
"20220426","2023","441","QUEENS COMMUNITY BOARD #11","002","OTHER THAN PERSONAL SERVICES","O","17852","29633","29033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17852","29633","29033"
"20220426","2023","441","QUEENS COMMUNITY BOARD #11","003","RENT","O","85597","85138","85138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85597","85138","85138"
"20220426","2023","442","QUEENS COMMUNITY BOARD #12","001","PERSONAL SERVICES","P","239245","231092","196092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","239245","231092","196092"
"20220426","2023","442","QUEENS COMMUNITY BOARD #12","002","OTHER THAN PERSONAL SERVICES","O","18346","30127","65127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18346","30127","65127"
"20220426","2023","442","QUEENS COMMUNITY BOARD #12","003","RENT AND ENERGY","O","70956","65552","65552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70956","65552","65552"
"20220426","2023","443","QUEENS COMMUNITY BOARD #13","001","PERSONAL SERVICES","P","231182","231182","204182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","231182","231182","204182"
"20220426","2023","443","QUEENS COMMUNITY BOARD #13","002","OTHER THAN PERSONAL SERVICES","O","26409","30037","57037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26409","30037","57037"
"20220426","2023","443","QUEENS COMMUNITY BOARD #13","003","RENT","O","66349","52326","52326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66349","52326","52326"
"20220426","2023","444","QUEENS COMMUNITY BOARD #14","001","PERSONAL SERVICES","P","241301","229220","241220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","241301","229220","241220"
"20220426","2023","444","QUEENS COMMUNITY BOARD #14","002","OTHER THAN PERSONAL SERVICES","O","16290","28371","16371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16290","28371","16371"
"20220426","2023","444","QUEENS COMMUNITY BOARD #14","003","RENT AND ENERGY","O","32834","32385","32385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32834","32385","32385"
"20220426","2023","471","BROOKLYN COMMUNITY BOARD #1","001","PERSONAL SERVICES","P","243030","241031","242981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","243030","241031","242981"
"20220426","2023","471","BROOKLYN COMMUNITY BOARD #1","002","OTHER THAN PERSONAL SERVICES","O","14477","19274","17324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14477","19274","17324"
"20220426","2023","471","BROOKLYN COMMUNITY BOARD #1","003","RENT AND ENERGY","O","111452","110878","110878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111452","110878","110878"
"20220426","2023","472","BROOKLYN COMMUNITY BOARD #2","001","PERSONAL SERVICES","P","249735","241582","241582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","249735","241582","241582"
