"facilitypk","facilityname","facility_type","service_category","service_type","buildingnumber","address","address2","borough","zipcode","latitude","longitude","phone","communityboard","councildistrict","censustract","bin","bbl","nta","additionalinfo","startdate","enddate","monday","tuesday","wednesday","thursday","friday","saturday","sunday","condoms_male","fc2_female_insertive_condoms","lubricant","website","partnertype","partnertypedetailed"
"5424151","Morningside Medical Group",,,,,"1302 Amsterdam Avenue",,"Manhattan","10027","40.812091189396","-73.957212880627",,"109","07","021100","1084110","1019780001","MN09","You can find free safer sex products inside a dispenser located in the waiting area of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","Yes",,,
"11577749","Nasty Pig",,"Free Safer Sex Products","Condoms and Lubricant",,"259 West 19 Street",,"Manhattan","10011","40.742404363211","-73.9992349422",,"104","03","008700","1013968","1007690007","MN13","You can find free safer sex products inside a Fishbowl located in the back of the Retail Store. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"38920974","The Emerson",,"Free Safer Sex Products","Condoms and Lubricant",,"561 Myrtle Avenue",,"Brooklyn","11205","40.693925381969","-73.961742574822",,"302","35","019100","3054632","3018950069","BK69","You can find free safer sex products inside a fishbowl located by the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"38810462","Flaming Saddles",,"Free Safer Sex Products","Condoms and Lubricant",,"793 9 Avenue",,"Manhattan","10019","40.765157770783","-73.987736827128",,"104","03","013300","1026751","1010620035","MN15","You can find free safer sex products inside a fishbowl located behind bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"46722934","Immigration Equality",,"Free Safer Sex Products","Condoms and Lubricant",,"40 Exchange Place",,"Manhattan","10005","40.705931445677","-74.010282932982","469-733-5051","101","01","000900","1000825","1000250027","MN25","You can find free safer sex products inside a fishbowl located in the reception area of the Law Office. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:30 AM - 5:30 PM","9:30 AM - 5:30 PM","9:30 AM - 5:30 PM","9:30 AM - 5:30 PM","9:30 AM - 5:30 PM",,,"Yes","Yes","Yes",,"Business","Office"
"15086690","Dima Salon",,"Free Safer Sex Products","Condoms and Lubricant",,"223 West 19 Street",,"Manhattan","10011","40.742011852106","-73.998300282581",,"104","03","008700","1013976","1007697504","MN13","You can find free safer sex products inside a fishbowl located in the waiting area of the Beauty Salon. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"12277601","Washington Commons",,"Free Safer Sex Products","Condoms and Lubricant",,"748 Washington Avenue",,"Brooklyn","11238","40.675511209226","-73.963335830713",,"308","35","020700","3029190","3011660051","BK64","You can find free safer sex products inside a fishbowl located near the front entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"23090339","Barracuda",,"Free Safer Sex Products","Condoms and Lubricant",,"275 West 22 Street",,"Manhattan","10011","40.744243340044","-73.998051213869",,"104","03","009100","1014107","1007720007","MN13","You can find free safer sex products inside a fishbowl located in the hallway as you walk in of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"17683670","Washington Commons",,"Free Safer Sex Products","Condoms and Lubricant",,"748 Washington Avenue",,"Brooklyn","11238","40.675511209226","-73.963335830713",,"308","35","020700","3029190","3011660051","BK64","You can find free safer sex products inside a fishbowl located near the front entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"16782238","Medisys Hollis",,"Free Safer Sex Products","Condoms and Lubricant",,"188-03 Jamaica Avenue",,"Queens","11423","40.710903733314","-73.770569636935",,"412","23","048000","4222077","4104430020","QN61","You can find free safer sex products inside a dispenser located near front entrance of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"34857088","Brandy's Piano Bar",,"Free Safer Sex Products","Condoms and Lubricant",,"235 East 84 Street",,"Manhattan","10028","40.777135582011","-73.954061663781",,"108","05","014601","1048734","1015300015","MN32","You can find free safer sex products inside a fishbowl located on the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"9895221","Why Not Men's Spa",,,,,"174 West 4 Street",,"Manhattan","10014","40.732182854775","-74.001558745644",,"102","03","006700","1080167","1005900028","MN23","You can find free safer sex products inside a fishbowls (2) located on the front counter and near restroom of the Men's Spa. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"13013509","Paddles",,"Free Safer Sex Products","Condoms and Lubricant",,"250 West 26 Street",,"Manhattan","10001","40.746601026735","-73.995705300216",,"104","03","009100","1014206","1007750064","MN13","You can find free safer sex products inside a fishbowls (2) located in the back of the Night Club. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"31066259","Washington Commons",,"Free Safer Sex Products","Condoms and Lubricant",,"748 Washington Avenue",,"Brooklyn","11238","40.675511209226","-73.963335830713",,"308","35","020700","3029190","3011660051","BK64","You can find free safer sex products inside a fishbowl located near the front entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"7532485","Parsons Medical Center",,,,,"88-01 Parsons Boulevard",,"Queens","11432","40.706595593399","-73.802129839508",,"412","24","044602","4208941","4097640015","QN61","You can find free safer sex products inside a dispenser located across from reception area of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"35744702","Immigration Equality",,"Free Safer Sex Products","Condoms and Lubricant",,"40 Exchange Place",,"Manhattan","10005","40.705931445677","-74.010282932982",,"101","01","000900","1000825","1000250027","MN25","You can find free safer sex products inside a fishbowl located in the reception area of the Law Office. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"35074064","UNIVERSITY MEDICAL AND DENTAL CENTER",,"Free Safer Sex Products","Condoms and Lubricant",,"1715 University Avenue,NA",,"Bronx","10453","40.849488115851","-73.916864296803","7182940700","205","14","021501","2009024","2028780217","BX36","These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","9:00 AM - 3:00 PM",,"Yes","Yes","Yes",,,
"2041423","P International Mike Classic",,,,,"104-106 E 167th Street",,"Bronx","10452","40.835005817502","-73.91921698259",,"204","16","019700","2002841","2024630034","BX63","You can find free safer sex products inside a dispenser located in the back near the restroom of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"1592951","HASA Center #24 Amsterdam",,,,,"400 8th Avenue",,"Manhattan","10001","40.749568100096","-73.995355020378",,"105","03","009500","1014306","1007790075","MN17","You can find free safer sex products inside a dispenser located in the waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"39842629","City Winery",,"Free Safer Sex Products","Condoms and Lubricant",,"155 Varick Street",,"Manhattan","10013","40.726317160382","-74.005686032583",,"102","03","003700","1009744","1005790068","MN24","You can find free safer sex products inside a fishbowl located at the front desk of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"32561630","Bar 13",,"Free Safer Sex Products","Condoms and Lubricant",,"35 East 13 Street",,"Manhattan","10003","40.734449766582","-73.9920652807",,"102","02","006100","1009214","1005650005","MN23","You can find free safer sex products inside a fishbowl located on the 3rd fl. of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"35192364","Adolescent Skills Center",,"Free Safer Sex Products","Condoms and Lubricant",,"975 Kelly Street",,"Bronx","10459","40.822045578553","-73.895877692433",,"202","17","008700","2114693","2027037501","BX33","You can find free safer sex products inside a fishbowls (4) located in waiting areas and near restrooms of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"37407201","Tropical 128",,"Free Safer Sex Products","Condoms and Lubricant",,"128 Elizabeth Street",,"Manhattan","10013","40.719477249996","-73.995404023344",,"102","01","004100","1006944","1004700050","MN24","You can find free safer sex products inside a fishbowl located in the middle of bar near the tree of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"30404636","Corona Barber Shop",,"Free Safer Sex Products","Condoms and Lubricant",,"94-14 37 Avenue",,"Queens","11372","40.750938829182","-73.872926279465",,"403","21","027300","4036536","4014820011","QN28","You can find free safer sex products inside a dispenser located in the back near the restroom of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"33324281","Lincoln Medical Center",,"Free Safer Sex Products","Condoms and Lubricant",,"234 East 149 Street,Room 2A5-250   Attn: Imara Casiano",,"Bronx","10451","40.81773378028","-73.924155139519","(718) 579-6418","201","17","006500","2097050","2023350016","BX34","These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","11:00 AM - 3:00 PM","11:00 AM - 3:00 PM","11:00 AM - 3:00 PM","11:00 AM - 3:00 PM","9:30 AM - 12:00 PM",,,"Yes","Yes","Yes","<a href=http://www.nychealthandhospitals.org/lincoln/>Visit our Website</a>",,
"4060561","Conquete",,,,,"255 W 23rd Street",,"Manhattan","10011","40.744740123482","-73.997163412288",,"104","03","009100","1084991","1007730012","MN13","You can find free safer sex products inside a fishbowl located at desk of the Clothing Store. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"40469148","Immigration Equality",,"Free Safer Sex Products","Condoms and Lubricant",,"40 Exchange Place",,"Manhattan","10005","40.705931445677","-74.010282932982",,"101","01","000900","1000825","1000250027","MN25","You can find free safer sex products inside a fishbowl located in the reception area of the Law Office. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"45818007","Office of the Public Advocate",,"Free Safer Sex Products","Condoms and Lubricant",,"1 Centre Street,15th floor North",,"Manhattan","10007","40.71299412305","-74.004180703959","9172840690","101","01","002900","1001394","1001210001","MN27","For free safer sex products visit our office between 10:00 am  - 4:00 pm.  where you will find condoms and lubricant on the right side of the entrance near the bulletin board. Additionally, our office has a staffed reception area for assistance if needed. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","10:00 AM - 4:00 PM","10:00 AM - 4:00 PM","10:00 AM - 4:00 PM","10:00 AM - 4:00 PM","10:00 AM - 4:00 PM",,,"Yes","Yes","Yes",,"Government","Elected Official"
