"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Medical","Fire Department - FDNY","Closed","2018-05-11T00:00:00.000","2018-08-14T00:00:00.000","7501","Firefighter","2021-10-11T00:00:00.000",,"FDNY"
"Section 50","Medical","Department of Correction - DOC","Open","2018-05-11T00:00:00.000",,"3302","Correction Officer","2019-12-29T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-10T00:00:00.000","2018-09-05T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-10T00:00:00.000","2018-07-13T00:00:00.000","4312","Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-10T00:00:00.000","2018-12-14T00:00:00.000","6306","School Safety Agent","2020-10-20T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2018-05-10T00:00:00.000","2018-08-14T00:00:00.000","7501","Firefighter","2021-10-11T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-09T00:00:00.000",,"6508","Promotion to Child Protective Specialist Supervisor","2021-07-26T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2018-05-08T00:00:00.000","2018-07-18T00:00:00.000","8308","Correction Officer","2022-01-31T00:00:00.000",,"DOC"
"Section 50","Medical","Police Department - NYPD","Closed","2018-05-08T00:00:00.000","2018-07-23T00:00:00.000","5314","Police Officer","2021-06-28T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-07T00:00:00.000","2018-10-25T00:00:00.000","6502","Promotional Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2018-05-07T00:00:00.000","2018-07-31T00:00:00.000","7501","Firefighter","2021-10-11T00:00:00.000",,"FDNY"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2018-05-07T00:00:00.000","2018-12-19T00:00:00.000","6335","Special Officer","2022-01-31T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Transit Authority - NYCTA","Closed","2018-05-04T00:00:00.000","2018-07-12T00:00:00.000","7610","Structure Maintainer Group D",,,"NYCTA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-03T00:00:00.000","2018-10-30T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Transit Authority - NYCTA","Closed","2018-05-03T00:00:00.000","2018-07-24T00:00:00.000","7613","Transit Electro-Mechanical Mtr",,,"NYCTA"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2018-05-03T00:00:00.000","2018-05-24T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Open","2018-05-02T00:00:00.000",,"7316","Special Officer","2022-09-12T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-02T00:00:00.000","2018-07-19T00:00:00.000","5300","Police Officer","2020-01-15T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-02T00:00:00.000","2018-08-30T00:00:00.000","5312","School Safety Agent","2020-09-14T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-02T00:00:00.000","2018-06-28T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-02T00:00:00.000","2018-06-13T00:00:00.000","5311","Police Officer","2021-04-12T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-01T00:00:00.000","2018-05-21T00:00:00.000","5306","Police Officer","2021-03-03T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-04-30T00:00:00.000","2018-09-07T00:00:00.000","5319","Traffic Enforcement Agent","2019-10-28T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-30T00:00:00.000","2018-12-12T00:00:00.000","4336","Police Communications Technician","2020-03-09T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-04-30T00:00:00.000","2018-12-10T00:00:00.000","6540","Promotion to Sergeant (Police)","2022-01-24T00:00:00.000",,"DCAS"
"Section 76","Termination","Department of Housing Preservation and Development - HPD","Closed","2018-04-27T00:00:00.000","2018-08-08T00:00:00.000",,,,,"HPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-27T00:00:00.000","2018-07-24T00:00:00.000","5305","Police Officer","2021-03-02T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-27T00:00:00.000","2018-07-20T00:00:00.000","4332","Police Officer","2020-12-21T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-04-27T00:00:00.000",,"113","Custodian","2019-05-04T00:00:00.000",,"DCAS"
"Section 50","Score","Police Department - NYPD","Open","2018-04-27T00:00:00.000",,"6540","Promotion to Sergeant (Police)","2022-01-24T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-27T00:00:00.000","2018-12-31T00:00:00.000","7030","City Tax Auditor","2022-05-23T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Open","2018-04-26T00:00:00.000",,,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-26T00:00:00.000","2018-07-13T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-26T00:00:00.000","2018-07-30T00:00:00.000","7030","City Tax Auditor","2022-05-23T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-25T00:00:00.000","2018-08-16T00:00:00.000","4332","Police Officer","2020-12-21T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-24T00:00:00.000","2018-07-17T00:00:00.000","4329","Police Officer","2020-11-25T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-24T00:00:00.000","2018-11-01T00:00:00.000","7019","Procurement Analyst","2022-08-29T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-24T00:00:00.000","2018-06-07T00:00:00.000","6037","Senior Stationary Engineer","2021-11-01T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-23T00:00:00.000","2018-07-12T00:00:00.000","5311","Police Officer","2021-04-12T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-23T00:00:00.000","2018-05-15T00:00:00.000","5330","Police Communications Technician","2020-09-15T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Open","2018-04-23T00:00:00.000",,"5320","Police Officer","2021-06-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-23T00:00:00.000","2018-06-18T00:00:00.000","7030","City Tax Auditor",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2018-04-23T00:00:00.000","2018-06-07T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Citywide Administrative Services - DCAS","Closed","2018-04-23T00:00:00.000","2018-05-29T00:00:00.000","4313","Police Officer","2020-06-23T00:00:00.000",,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2018-04-23T00:00:00.000","2018-11-20T00:00:00.000","8260","Principal Transit Management Analyst (Operations)","2019-02-28T00:00:00.000",,"DCAS"
"Waiting for Appeal Request",,"Department of Citywide Administrative Services - DCAS","Open","2018-04-23T00:00:00.000",,,,,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2018-04-23T00:00:00.000","2018-11-26T00:00:00.000","8247","Telecommunications Manager","2019-01-31T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-23T00:00:00.000","2018-08-03T00:00:00.000","7019","Procurement Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-22T00:00:00.000","2018-11-20T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-04-22T00:00:00.000","2018-11-05T00:00:00.000","7004","Computer Programmer Analyst","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-20T00:00:00.000","2018-08-27T00:00:00.000","4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2018-04-19T00:00:00.000","2018-09-06T00:00:00.000","7501","Firefighter","2021-10-11T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-19T00:00:00.000","2018-07-12T00:00:00.000","5331","Police Communications Technician","2020-09-28T00:00:00.000",,"NYPD"
"Waiting for Appeal Request",,"Police Department - NYPD","Open","2018-04-19T00:00:00.000",,,,,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-18T00:00:00.000","2018-11-20T00:00:00.000","7030","City Tax Auditor","2022-05-23T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-04-18T00:00:00.000","2018-10-16T00:00:00.000","7516","Promotion to Administrative Engineer","2021-12-27T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-17T00:00:00.000","2018-05-08T00:00:00.000","7323","Police Officer","2021-12-13T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-04-17T00:00:00.000","2018-08-21T00:00:00.000","3067","Police Officer","2019-12-15T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Transit Authority - NYCTA","Closed","2018-04-17T00:00:00.000","2018-10-18T00:00:00.000","7613","Transit Electro-Mechanical Mtr",,,"NYCTA"
"Section 50","Medical","Police Department - NYPD","Closed","2018-04-13T00:00:00.000","2018-05-10T00:00:00.000","7306","School Safety Agent","2021-11-22T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2018-04-13T00:00:00.000","2018-07-24T00:00:00.000","7331","Correction Officer","2021-09-21T00:00:00.000",,"DOC"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2018-04-13T00:00:00.000",,"7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Character","Administration for Children's Services - ACS","Closed","2018-04-13T00:00:00.000","2018-08-17T00:00:00.000","6337","Child Protective Specialist","2021-06-28T00:00:00.000",,"ACS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2018-04-13T00:00:00.000","2018-06-12T00:00:00.000","6540","Promotion to Sergeant (Police)","2022-01-24T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-04-13T00:00:00.000","2018-09-12T00:00:00.000","4336","Police Communications Technician","2020-03-09T00:00:00.000",,"NYPD"
"Section 50","Age","Fire Department - FDNY","Closed","2018-04-13T00:00:00.000","2018-08-23T00:00:00.000","7501","Firefighter","2021-10-11T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2018-04-12T00:00:00.000","2018-08-21T00:00:00.000","5300","Police Officer","2021-03-01T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-04-12T00:00:00.000","2018-07-24T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-04-12T00:00:00.000","2018-10-30T00:00:00.000","6302","School Safety Agent","2020-10-19T00:00:00.000",,"NYPD"
"Section 50","Character","Administration for Children's Services - ACS","Closed","2018-04-12T00:00:00.000","2018-12-14T00:00:00.000","6337","Child Protective Specialist","2021-06-28T00:00:00.000",,"ACS"
"Section 50","Medical","Police Department - NYPD","Closed","2018-04-11T00:00:00.000","2018-06-19T00:00:00.000","6012","Auto Mechanic","2021-09-06T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2018-04-11T00:00:00.000","2018-06-07T00:00:00.000","6540","Promotion to Sergeant (Police)","2022-01-24T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-11T00:00:00.000","2018-07-12T00:00:00.000","5306","Police Officer","2021-03-03T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-10T00:00:00.000","2018-07-11T00:00:00.000","5306","Police Officer","2021-03-03T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2018-04-10T00:00:00.000","2018-06-12T00:00:00.000","6540","Promotion to Sergeant (Police)","2022-01-24T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-04-10T00:00:00.000","2018-09-27T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-04-10T00:00:00.000","2018-06-13T00:00:00.000","4324","Police Officer","2020-09-14T00:00:00.000",,"NYPD"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2018-04-10T00:00:00.000","2018-07-13T00:00:00.000","8516","Promotion to Housing Manager",,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2018-04-09T00:00:00.000","2018-10-25T00:00:00.000","8256","Associate Transit Management Analyst","2019-02-28T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2018-04-09T00:00:00.000","2018-09-13T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-04-09T00:00:00.000","2018-07-13T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-09T00:00:00.000","2018-10-26T00:00:00.000","7030","City Tax Auditor","2022-05-23T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-09T00:00:00.000","2018-07-27T00:00:00.000","7030","City Tax Auditor","2022-05-23T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-09T00:00:00.000","2018-04-30T00:00:00.000","4330","School Safety Agent","2020-04-29T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-04-09T00:00:00.000","2018-07-24T00:00:00.000","3521","Promotional Police Officer",,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-09T00:00:00.000","2018-08-08T00:00:00.000","8003","Clerical Associate",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-04-07T00:00:00.000","2018-04-26T00:00:00.000","4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-06T00:00:00.000","2018-05-07T00:00:00.000","5318","School Safety Agent","2020-09-15T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-05T00:00:00.000","2018-07-27T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-04-05T00:00:00.000","2018-10-19T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 76","Suspension","Housing Authority - NYCHA","Closed","2018-04-04T00:00:00.000","2018-07-24T00:00:00.000",,,,,"NYCHA"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-04T00:00:00.000","2018-07-12T00:00:00.000","7323","Police Officer","2021-12-13T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-04T00:00:00.000","2018-11-07T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-04-04T00:00:00.000","2018-11-28T00:00:00.000","4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2018-04-04T00:00:00.000","2018-10-18T00:00:00.000","7516","Promotion to Administrative Engineer","2021-12-27T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Open","2018-04-04T00:00:00.000",,,,,,"DCAS"
"Other",,"Police Department - NYPD","Closed","2018-04-03T00:00:00.000","2018-04-04T00:00:00.000",,,,,"NYPD"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2018-04-03T00:00:00.000","2018-04-04T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-04-03T00:00:00.000","2018-08-21T00:00:00.000","5317","Police Officer","2021-06-29T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-04-03T00:00:00.000","2018-12-12T00:00:00.000","6540","Promotion to Sergeant (Police)","2022-01-24T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-04-03T00:00:00.000","2018-09-27T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-04-02T00:00:00.000","2018-09-28T00:00:00.000","7030","City Tax Auditor",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-04-02T00:00:00.000","2018-04-09T00:00:00.000","2312","School Safety Agent",,,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-04-02T00:00:00.000","2018-12-11T00:00:00.000","6540","Promotion to Sergeant (Police)","2022-01-24T00:00:00.000",,"DCAS"
"Duplicate Filing",,"Police Department - NYPD","Closed","2018-03-31T00:00:00.000","2018-04-02T00:00:00.000",,,,,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-03-30T00:00:00.000","2018-04-03T00:00:00.000","4315","Traffic Enforcement Agent","2018-04-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2018-03-30T00:00:00.000","2018-07-27T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 76","Termination","Housing Authority - NYCHA","Closed","2018-03-30T00:00:00.000","2018-06-04T00:00:00.000",,,,,"NYCHA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-03-30T00:00:00.000","2018-05-30T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-03-30T00:00:00.000","2018-07-23T00:00:00.000","5306","Police Officer","2021-03-03T00:00:00.000",,"NYPD"
"Duplicate Filing",,"Police Department - NYPD","Closed","2018-03-29T00:00:00.000","2018-03-30T00:00:00.000",,,,,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-03-29T00:00:00.000","2018-05-02T00:00:00.000","5331","Police Communications Technician","2020-09-28T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-03-29T00:00:00.000","2018-10-24T00:00:00.000","7002","Computer Associte (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-03-29T00:00:00.000","2018-04-26T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-03-29T00:00:00.000","2018-11-05T00:00:00.000","7516","Promotion to Administrative Engineer","2021-12-27T00:00:00.000",,"DCAS"
"Section 76","Suspension","Transit Authority - NYCTA","Closed","2018-03-29T00:00:00.000","2018-10-02T00:00:00.000",,,,,"NYCTA"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Open","2018-03-28T00:00:00.000",,,,,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-03-28T00:00:00.000","2018-10-10T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-03-28T00:00:00.000","2018-09-28T00:00:00.000","8003","Clerical Associate",,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Open","2018-03-27T00:00:00.000",,,,,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-03-27T00:00:00.000","2018-09-24T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2018-03-26T00:00:00.000","2018-09-12T00:00:00.000","7322","Correction Officer","2021-05-17T00:00:00.000",,"DOC"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-03-26T00:00:00.000","2018-09-27T00:00:00.000","7004","Computer Programmer Analyst","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-03-26T00:00:00.000","2018-08-13T00:00:00.000","5331","Police Communications Technician","2020-09-28T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Open","2018-03-26T00:00:00.000",,"7324","Correction Officer","2021-09-20T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2018-03-23T00:00:00.000","2018-04-02T00:00:00.000","7304","School Safety Agent","2021-07-20T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2018-03-23T00:00:00.000","2018-07-30T00:00:00.000","7329","Correction Officer","2021-02-15T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2018-03-23T00:00:00.000","2018-06-01T00:00:00.000","4332","Police Officer","2020-12-21T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-03-22T00:00:00.000","2018-06-28T00:00:00.000","5330","Police Communications Technician","2020-09-15T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-03-22T00:00:00.000","2018-08-21T00:00:00.000","6540","Promotion to Sergeant (Police)","2022-01-24T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-03-21T00:00:00.000","2018-06-29T00:00:00.000","5305","Police Officer","2021-03-02T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-03-21T00:00:00.000","2018-07-25T00:00:00.000","8003","Clerical Associate",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2018-03-21T00:00:00.000","2018-07-30T00:00:00.000","7324","Correction Officer","2021-09-20T00:00:00.000",,"DOC"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-03-20T00:00:00.000","2018-05-04T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-03-20T00:00:00.000","2018-07-12T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-03-20T00:00:00.000","2018-09-06T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-03-20T00:00:00.000","2018-07-30T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2018-03-20T00:00:00.000",,"5328","Traffic Enforcement Agent","2020-01-06T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-03-20T00:00:00.000","2018-11-07T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-03-19T00:00:00.000","2018-07-12T00:00:00.000","5314","Police Officer","2021-06-28T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2018-03-19T00:00:00.000","2018-06-19T00:00:00.000","7327","Correction Officer","2021-10-25T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-03-19T00:00:00.000","2018-09-07T00:00:00.000","8003","Clerical Associate",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2018-03-19T00:00:00.000","2018-04-06T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-03-18T00:00:00.000","2018-06-27T00:00:00.000","5331","Police Communications Technician","2020-09-28T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Police Department - NYPD","Open","2018-03-16T00:00:00.000",,,,,,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2018-03-15T00:00:00.000","2018-12-17T00:00:00.000","7329","Correction Officer","2021-02-15T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2018-03-15T00:00:00.000","2018-07-24T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2018-03-15T00:00:00.000","2018-05-31T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Medical","Police Department - NYPD","Closed","2018-03-14T00:00:00.000","2018-07-11T00:00:00.000","7315","Traffic Enforcement Agent","2022-03-07T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2018-03-14T00:00:00.000","2018-07-11T00:00:00.000","6318","School Safety Agent","2021-02-01T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2018-03-14T00:00:00.000","2018-06-27T00:00:00.000","7320","Correction Officer","2021-01-11T00:00:00.000",,"DOC"
"Section 76","Suspension","Housing Authority - NYCHA","Closed","2018-03-14T00:00:00.000","2018-06-14T00:00:00.000",,,,,"NYCHA"
"Section 50","Character","Police Department - NYPD","Closed","2018-03-14T00:00:00.000","2018-09-25T00:00:00.000","5305","Police Officer","2021-03-02T00:00:00.000",,"NYPD"
"Section 76","Termination","Department of Correction - DOC","Closed","2018-03-14T00:00:00.000","2018-07-05T00:00:00.000",,,,,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2018-03-14T00:00:00.000","2018-03-22T00:00:00.000","6323","School Safety Agent","2021-04-05T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-03-13T00:00:00.000","2018-10-10T00:00:00.000","8003","Clerical Associate",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2018-03-12T00:00:00.000",,"5305","Police Officer","2021-03-02T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-03-12T00:00:00.000","2018-06-20T00:00:00.000","5325","Police Officer","2021-07-05T00:00:00.000",,"NYPD"
