"program_type","program","site_name","borough_community","agency","contact_number","grade_level_age_group","location_1","number_and_street_address","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"After-School Programs","Out of School Time","P.S./I.S. 266 P.S./I.S. 266","Queens","Samuel Field YM & YWHA, Inc.","(718) 479-3920","Middle School","7410 Commonwealth Boulevard
,  11426
(40.745437732882, -73.727209129034)","7410 Commonwealth Boulevard","11426","40.746231","-73.727614","13","23","1567","4529900","4078700074","Bellerose                                                                  "
"After-School Programs","Out of School Time","Academy of Amerian","Queens","Global Kids, Inc.","(212) 226-0130","High School","28 01 41st Avenue
,  11101
(40.745702449808, -73.938669029252)","28-01 41st Avenue","11101","40.751356","-73.937445","1","26","33","4004874","4004040001","Queensbridge-Ravenswood-Long Island City                                   "
"After-School Programs","Out of School Time","YMCA/Flatbush","Brooklyn","YMCA of Greater New York/Flatbush Branch","(718) 469-8100","High School","1401 Flatbush Avenue
,  11210
(40.636590672567, -73.951602593108)","1401 Flatbush Avenue","11210","40.636511","-73.951539","14","45","788","3120877","3052280008","Flatbush                                                                   "
"After-School Programs","Out of School Time","Canarsie HS","Brooklyn","Global Kids, Inc.","(212) 226-0130","High School","1600 Rockaway Parkway
,  11236
(40.640783891702, -73.897508603305)","1600 Rockaway Parkway","11236","40.641474","-73.898254","18","46","990","3230949","3082220001","Canarsie                                                                   "
"After-School Programs","Out of School Time","South Shore HS","Brooklyn","Global Kids, Inc.","(212) 226-0130","High School","6565 Flatlands Avenue
,  11236
(40.632685104151, -73.917816917708)","6565 Flatlands Avenue","11236","40.633285","-73.916735","18","46","950","3224139","3079980005","Canarsie                                                                   "
"After-School Programs","Out of School Time","Saratoga Inn","Queens","Homes for the Homeless","(718) 244-0670","Elementary","175 15 Rockaway Boulevard
,  11434
(40.676945262114, -73.775306901692)","175-15 Rockaway Boulevard","11434","40.657786","-73.77031","13","31","320","4286135","4133810001","Springfield Gardens South-Brookville                                       "
"After-School Programs","Out of School Time","P.S. 307 PS 307 DANIEL HALE WI","Brooklyn","Directions For Our Youth, Inc.","(646) 592-0754","Elementary","209 YORK STREET
,  11201
(40.70138468597, -73.982632728585)","209 YORK STREET","11201","40.701343","-73.982314","2","33","21","3000158","3000560007","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"After-School Programs","Out of School Time","Nazareth Regional HS","Brooklyn","Police Athletic League, Inc.","(718) 763-1100","High School","475 57th Street
,  11203
(40.644282839183, -73.922765958045)","475 East 57th Street","11203","40.643889","-73.922732","17","45","946","3221961","3079150010","Rugby-Remsen Village                                                       "
"After-School Programs","Out of School Time","P.S. 63 WILLIAM MCKINLEY SCHOOL","Manhattan","University Settlement Society of New York, Inc","(646) 602-8113","Elementary","121 3rd Street
,  10009
(40.72422579757, -73.986566048026)","121 E. 3rd Street","10009","40.724117","-73.986381","3","2","32","1005760","1004310014","East Village                                                               "
"After-School Programs","Out of School Time","PS 272 Temporary","Brooklyn","Bergen Basin Community Development Corp.","(917) 968-2254","Elementary","101 24 Seaview Ave
Temporary,  11236
(40.640021493797, -73.901121939926)","101-24 Seaview Ave. (Temporary)","11236","40.635916","-73.886412","18","46","1034","3235262","3083290250","Canarsie                                                                   "
"After-School Programs","Out of School Time","Manhattan School Year","Manhattan","Legal Outreach, Inc","(212) 690-9989","High School","402 145th Street
,  10031
(40.824062077557, -73.944893056735)","402 West 145th Street","10031","40.824307","-73.945426","9","7","227","1061009","1020500151","Hamilton Heights                                                           "
"After-School Programs","Out of School Time","C.E.S. 109 SEDGWICK SCHOOL","Bronx","Bronx Arts Ensemble","(718) 601-7399","Elementary","1771 Popham Avenue
,  10453
(40.851382962874, -73.918611807922)","1771 Popham Avenue","10453","40.851414","-73.918533","5","14","20502","2094549","2028770393","University Heights-Morris Heights                                          "
"After-School Programs","Out of School Time","Forest Hills","Queens","Queens Community House, Inc","(718) 592-5757","Elementary","108 25 62nd Drive
,  11375
(40.72070726303, -73.846284296083)","108-25 62nd Drive","11375","40.73591","-73.850212","6","29","745","4432108","4021590002","Forest Hills                                                               "
"After-School Programs","Out of School Time","Columbus Clubhouse Elem.","Bronx","Madison Square Boys & Girls Club","(718) 733-5500","Elementary","543 189 Street
,  10458
(40.8583901564, -73.887865918036)","543 East 189 Street","10458","40.858374","-73.887901","6","15","387","2011814","2030590048","Belmont                                                                    "
"After-School Programs","Out of School Time","I.S. 117 FRANCIS SCOTT KEY SCHOOL","Brooklyn","Sports and Arts In Schools Foundation, Inc.","(718) 230-5400","Middle School","300 Willoughby Avenue
,  11205
(40.692610818713, -73.958946539111)","300 Willoughby Avenue","11205","40.692642","-73.958794","3","33","235","3055165","3019260010","Clinton Hill                                                               "
"After-School Programs","Out of School Time","P.S. 48 MAPLETON SCHOOL","Brooklyn","Federation of Italian-American Organizations of Brooklyn","(718) 236-3187","Elementary","6015 18th Avenue
,  11204
(40.621906421432, -73.987331414887)","6015 18th Avenue","11204","40.621871","-73.987396","12","44","244","3132140","3055190001","Borough Park                                                               "
"After-School Programs","Out of School Time","Dunlevy Milbank High","Manhattan","The Childrens Aid Society","(212) 996-1716","High School","14 32 West 118th Street
,  10026
(40.803058121635, -73.953342776048)","14-32 West 118th Street","10026","40.802278","-73.946257","10","9","190","1051435","1016010018","Central Harlem South                                                       "
"After-School Programs","Out of School Time","I.S. 125 WOODSIDE SCHOOL","Queens","Sports and Arts In Schools Foundation, Inc.","(917) 922-5290","Middle School","46 02 47th Avenue
,  11377
(40.745193764481, -73.90484714408)","46-02 47th Avenue","11377","40.741131","-73.918945","2","26","235","4052874","4022840006","Hunters Point-Sunnyside-West Maspeth                                       "
"After-School Programs","Out of School Time","Five Block Day Care","Brooklyn","Big Five Block Association Inc.","(718) 363-3211","Elementary","995 Carroll Street
,  11225
(40.667692470026, -73.957242719187)","995 Carroll Street","11225","40.66771","-73.957331","9","35","325","3033470","3012800054","Crown Heights South                                                        "
"After-School Programs","Out of School Time","PAL-Wynn Center","Brooklyn","Police Athletic League, Inc.","(718) 230-8477","Elementary","495 Gates Avenue
,  11221
(40.691288039511, -73.927617927925)","495 Gates Avenue","11221","40.686639","-73.946989","3","36","265","3050974","3018090062","Bedford                                                                    "
"After-School Programs","Out of School Time","I.S. 252 ARTHUR SOMERS SCHOOL","Brooklyn","Sports and Arts In Schools Foundation, Inc.","(718) 342-1144","Middle School","1084 Lenox Road
,  11212
(40.658327698451, -73.92001930874)","1084 Lenox Road","11212","40.658295","-73.920109","17","41","886","3101840","3046690037","Rugby-Remsen Village                                                       "
"After-School Programs","Out of School Time","Nelson Ave Residence","Bronx","Bronx Council On The Arts, Inc.","(718) 409-1265","MS/HS","1605 Nelson Avenue
,  10453
(40.846136571832, -73.919708887461)","1605 Nelson Avenue","10453","40.846225","-73.919584","5","14","21502","2008816","2028760055","University Heights-Morris Heights                                          "
"After-School Programs","Out of School Time","P.S. 102 BAYVIEW SCHOOL","Queens","Maspeth Town Hall, Inc.","(646) 300-4320","Elementary","55 24 Van Horn Street
,  11373
(40.738710402563, -73.878351155182)","55-24 Van Horn Street","11373","40.733514","-73.877857","4","25","479","4437597","4028790031","Elmhurst-Maspeth                                                           "
"After-School Programs","Out of School Time","P.S. 106 EDWARD EVERETT HALE S","Brooklyn","Catholic Charities Neighborhood Services, Inc.","(718) 574-0260","Elementary","1314 Putnam Avenue
,  11221
(40.693393885316, -73.913498114722)","1314 Putnam Avenue","11221","40.693294","-73.913631","4","37","415","3389476","3033760034","Bushwick South                                                             "
"After-School Programs","Out of School Time","Washington Irving HS","Manhattan","The Union Square Partnership","(212) 358-0165","High School","40 Irving Place
,  10003
(40.735537114027, -73.987604942278)","40 Irving Place","10003","40.735494","-73.987659","6","2","50","1017828","1008720057","Gramercy                                                                   "
"After-School Programs","Out of School Time","Colombus Clubhouse 2 M.S.","Bronx","Madison Square Boys & Girls Club","(718) 733-5500","Middle School","543 189 Street
,  10458
(40.8583901564, -73.887865918036)","543 East 189 Street","10458","40.858374","-73.887901","6","15","387","2011814","2030590048","Belmont                                                                    "
"After-School Programs","Out of School Time","Bridges Center I","Bronx","Bronx Council On The Arts, Inc.","(718) 409-1265","High School","1221 Spofford Avenue
,  10474
(40.813944681349, -73.890640373087)","1221 Spofford Avenue","10474","40.813893","-73.890566","2","17","93","2005938","2027380035","Hunts Point                                                                "
"After-School Programs","Out of School Time","Sephardic Center","Brooklyn","Sephardic Community Center","(718) 954-3145","Middle School","1901 Ocean Parkway
,  11223
(40.602427336139, -73.966037271409)","1901 Ocean Parkway","11223","40.60211","-73.966289","15","47","416","3190468","3070880001","Homecrest                                                                  "
