"loccode","prek_type","borough","locname","note","phone","address","zip","day_length","seats","spcoordx","spcoordy","email","website","meals","indoor_outdoor","extended_day","sems_code","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"KBKY","NYCEEC","K","Infant And Child Learning Center, The",,"718-675-1249","670 Parkside Ave","11226","1","18","997762","178269","Margot.Sigmone@Downstate.edu","http://iclcdownstate.com","3","3","1","17KBKY","40.656185","-73.951251","9","40","820","3116057","3050570029","Prospect Lefferts Gardens-Wingate                                          "
"KBLA","NYCEEC","K","The Little Darlings DCC, Inc.",,"718-469-6207","1531 Nostrand Ave","11226","1","18","998366","175635","morrisdaycare@optimum.net",,"5","9","3","17KBLA","40.648768","-73.949343","17","45","824","3110017","3049010073","Erasmus                                                                    "
"KBLB","NYCEEC","K","Friends Of Crown Heights 18","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","929-234-2955","851 Liberty Ave","11208","1","35","1018073","186044","dkny5107@aol.com","http://fochdaycare.org","7","3","1","19KBLB","40.677112","-73.878165","5","37","1192","3088473","3039760070","East New York                                                              "
"KBLF","NYCEEC","K","Bambi DCC, Inc.",,"718-771-1603","138 Hancock St","11216","1","20","998021","187871","bambicare@gmail.com","http://bambidcc.com","3","8","1","13KBLF","40.682447","-73.950716","3","36","245","3052608","3018370052","Bedford                                                                    "
"KBLI","NYCEEC","K","Young Minds DCC",,"718-622-8622","972 Fulton St","11238","1","20","994766","187859","msmith@fortgreenecouncil.org","http://facebook.com/fgcyoungminds","3","4","1","13KBLI","40.682446","-73.961984","2","35","201","3057638","3020140026","Clinton Hill                                                               "
"KBLJ","NYCEEC","K","Community Parents, Inc.","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-221-2531","60 East 93rd St","11212","1","58","1004240","180994","clairewflor12@optonline.net",,"3","7","1","17KBLJ","40.662494","-73.927007","17","41","882","3346863","3045950215","Rugby-Remsen Village                                                       "
"KBLK","NYCEEC","K","Bedford Stuyvesant ECDC 5Q",,"718-453-0788","5 Quincy St","11238","3","38","995035","189232","charlesm@bsecdc.org",,"3","2","2","13KBLK","40.685789","-73.960911","2","35","231","3056376","3019690030","Clinton Hill                                                               "
"KBLL","NYCEEC","K","Northside Center For Child Development",,"347-505-5517","44 - 60 Rockwell Pl","11201","1","20","989926","190175","drobinson@norhtsidecenter.org","http://northsidecenter.org","3","7","2","13KBLL","40.688807","-73.979375","2","35","33","3058596","3020940035","Fort Greene                                                                "
"KBLM","NYCEEC","K","Salvation Army, Bedford","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-552-2690","110 Kosciusko St","11216","1","116","997939","190854","Sarah.Fay@USE.SalvationArmy.Org","http://ny.salvationarmy.org/greaternewyork/daycare-programs","3","3","1","13KBLM","40.690709","-73.950562","3","36","253","3049768","3017840011","Bedford                                                                    "
"KBOP","NYCEEC","K","Traditional DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","917-306-2070","1112 Winthrop St","11212","1","36","1005645","180421","marishaking@gmail.com",,"5","9","3","18KBOP","40.662008","-73.923061","17","41","884","3100654","3046310007","Rugby-Remsen Village                                                       "
"KBLP","NYCEEC","K","Grand Street Settlement Dual #3","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-381-8900","319 Stanhope St","11237","1","40","1006862","195405","rebecarodriguez@grandsettlement.org","http://grandsettlement.org","3","2","2","32KBLP","40.70285","-73.918336","4","37","443","3074237","3032590023","Bushwick North                                                             "
"KBLS","NYCEEC","K","Sumner Children's Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-455-3471","860 Park Ave","11206","1","29","1000711","193640","ejaffe@bksny.org","http://bksny.org","3","7","1","14KBLS","40.698576","-73.940801","3","36","28502","3324728","3015800001","Stuyvesant Heights                                                         "
"KBLT","NYCEEC","K","Tompkins Children's Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-782-9140","730 Park Ave","11206","1","33","999230","193457","mthompson@bksny.org","http://bksny.org","2","7","1","14KBLT","40.697942","-73.946392","3","36","25902","3324248","3017400001","Bedford                                                                    "
"KBLU","NYCEEC","K","Stagg Street Center For Children","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-388-1395","77 Stagg St","11206","1","70","998837","197692","daycare77@aol.com",,"3","3","1","14KBLU","40.709127","-73.947461","1","34","511","3070819","3030230032","East Williamsburg                                                          "
"KBLW","NYCEEC","K","Bushwick United HDFC 4","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","347-269-8152","178 Leonard St","11206","1","21","998991","198004","catherinel@bushwickunited.org","http://bushwickunited.org","3","2","2","14KBLW","40.710036","-73.946992","1","34","505","3327883","3030240001","East Williamsburg                                                          "
"KBLY","NYCEEC","K","Graham CCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-387-9482","222 Graham Ave","11206","1","40","999969","197833","grahamchildcare@verizon.net","http://colonysouth.org","3","7","2","14KBLY","40.709622","-73.943569","1","34","493","3344971","3030260001","Bushwick South                                                             "
"KBMA","NYCEEC","K","Tiferes Bnos",,"718-599-2900","80 Skillman St","11205","3","40","996008","192887","bailar@tiferesbnos.org",,"5","9","3","14KBMA","40.695957","-73.957392","3","33","1237","3390202","3018990038","Bedford                                                                    "
"KBMB","NYCEEC","K","Audrey Johnson DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-574-0130","272 Moffat St","11207","1","74","1010815","190492","audreyjo272@aol.com","http://lifetech.org","2","3","2","32KBMB","40.689834","-73.904137","4","37","409","3080179","3034480015","Bushwick North                                                             "
"KBMC","NYCEEC","K","Small World",,"718-963-0330","211 Ainslie St","11211","1","40","999340","199081","mrochford@stnicksalliance.org",,"3","3","1","14KBMC","40.712972","-73.945453","1","34","495","3069039","3027700001","East Williamsburg                                                          "
"KBME","NYCEEC","K","Nuestros Ninos DCC II","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-218-8275","243 South 2nd St","11211","1","28","995956","198655","NuestrosNinosCDS@aol.com",,"2","7","1","14KBME","40.711824","-73.958096","1","34","523","3256381","3024080032","North Side-South Side                                                      "
"KBMG","NYCEEC","K","Williamsburg Northside Pre - School",,"718-599-7300","299 North 7th St","11211","3","58","997350","199773","tsmith@willnorth.org","http://willnorth.org","8","4","2","14KBMG","40.71488","-73.952965","1","33","519","3062015","3023230045","North Side-South Side                                                      "
"KBPU","NYCEEC","K","Our Saviour's Lutheran Preschool",,"718-745-0020","414 80th St","11209","1","76","976961","167660","oslpreschool@verizon.net","http://oursaviourslutheranpreschool.com","2","3","1","20KBPU","40.626829","-74.025967","10","43","138","3151309","3059890006","Bay Ridge                                                                  "
"KBMM","NYCEEC","K","Brooklyn Chinese - American Assoc.","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-438-0008","812 54th St","11220","1","85","982644","171900","Upk@bca.net","http://bca.net","3","8","2","20KBMM","40.638557","-74.005531","12","38","106","3139119","3056720011","Sunset Park East                                                           "
"KBMN","NYCEEC","K","Brooklyn Free Space",,"718-965-3135","298 Sixth Ave","11215","1","28","989580","184175","mikia@brooklynfreespace.org","http://brooklynfreespace.org","8","2","1","15KBMN","40.672171","-73.980504","6","39","135","3020951","3009750039","Park Slope-Gowanus                                                         "
"KBMO","NYCEEC","K","Chick Peas Child Care",,"347-878-8732","451 7th Ave","11215","1","12","988487","180754","admissions@chickpeas.org","http://chickpeas.org","5","7","2","15KBMO","40.662889","-73.984908","7","39","149","3026633","3011040003","Park Slope-Gowanus                                                         "
"KBMP","NYCEEC","K","Bay Ridge CCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","718-768-5030","314 - 44th St","11220","1","60","981212","176356","Bayridgechildcare@twcmetrobiz.com",,"3","8","2","15KBMP","40.650667","-74.010487","7","38","80","3337171","3007370014","Sunset Park West                                                           "
"KBMQ","NYCEEC","K","Hanson Place CDC, Inc.",,"718-237-4303","55 Hanson Pl","11217","1","20","990971","189050","carol.brathwaite@yahoo.com","http://hansonplaceinc.com","5","2","1","15KBMQ","40.685378","-73.975554","2","35","35","3059236","3021130001","Fort Greene                                                                "
