"bronx_cooperatives_comparable_properties_boro_block_lot","bronx_cooperatives_comparable_properties_address","borough","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta","bronx_cooperatives_comparable_properties_neighborhood","bronx_cooperatives_comparable_properties_building_classification","bronx_cooperatives_comparable_properties_total_units","bronx_cooperatives_comparable_properties_year_built","bronx_cooperatives_comparable_properties_gross_sqft","bronx_cooperatives_comparable_properties_est_gross_income","bronx_cooperatives_comparable_properties_gross_income_per_sqft","bronx_cooperatives_comparable_properties_full_market_value","bronx_cooperatives_comparable_properties_market_value_per_sqft","comparable_rental_1_boro_block_lot","comparable_rental_1_address","comparable_rental_1_neighborhood","comparable_rental_1_building_classification","comparable_rental_1_total_units","comparable_rental_1_year_built","comparable_rental_1_gross_sqft","comparable_rental_1_est_gross_income","comparable_rental_1_gross_income_per_sqft","comparable_rental_1_full_market_value","comparable_rental_1_market_value_per_sqft","comparable_rental_1_dist_from_coop_in_miles","comparable_rental_2_boro_block_lot","comparable_rental_2_address","comparable_rental_2_neighborhood","comparable_rental_2_building_classification","comparable_rental_2_total_units","comparable_rental_2_year_built","comparable_rental_2_gross_sqft","comparable_rental_2_est_gross_income","comparable_rental_2_gross_income_per_sqft","comparable_rental_2_full_market_value","comparable_rental_2_market_value_per_sqft","comparable_rental_2_dist_from_coop_in_miles"
"2-02691-0117","883 165 STREET
Bronx, NY 
(40.823874993351, -73.898223278622)","2",,,,,,,,,,,,"38","1907","29664","385322","12.99","902000","30.4","2-03249-0108","2769 UNIVERSITY AVENUE
Bronx, NY 
(40.825576999979, -73.918448999722)","KINGSBRIDGE/JEROME PARK","C1-WALK-UP","37","1923","31875","385322","12.09","1330000","41.7","3.15","2-04655-0011","630 221 STREET
Bronx, NY 
(40.885599245092, -73.8639911686)","WILLIAMSBRIDGE","C1-WALK-UP","38","1931","32780","356934","10.89","836000","25.5","4.5"
"2-05953-0545","5601 RIVERDALE AVENUE
Bronx, NY 
(40.904195036683, -73.905032116194)","2","10471","40.904261","-73.904975","8","11","323","2086329","2059530545","North Riverdale-Fieldston-Riverdale                                        ",,,"116","1954","150700","1846075","12.25","6370000","42.3","2-05909-0163","3950 BLACKSTONE AVENUE
Bronx, NY 
(40.890261642548, -73.911362719053)","RIVERDALE","D1-ELEVATOR","176","1959","237000","2849258","12.02","9830000","41.5","1.15","2-05920-0670","3801 HUDSON MANOR TERRACE
Bronx, NY 
(40.888545076654, -73.915673378076)","RIVERDALE","D1-ELEVATOR","135","1960","152400","2104803","13.81","7680000","50","1.25"
"2-02410-0031","318 151 STREET
Bronx, NY 
(40.818300393346, -73.92031358746)","2",,,,,,,,,,,,"12","1918","6948","91018","13.1","213000","30.7","2-02407-0016","386 161 STREET
Bronx, NY 
(40.824260613036, -73.914189388441)","MELROSE/CONCOURSE","C7-WALK-UP","15","1918","12800","129323","10.1","369000","28.8","0.5","2-02472-0023","1055 GRAND
Bronx, NY 
(40.825576999979, -73.918448999722)","MELROSE/CONCOURSE","C7-WALK-UP","59","1918","47850","628155","13.13","2290000","47.9","0.95"
"2-05800-0001","3616 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","2","10463","40.887266","-73.911646","8","11","297","2091883","2058000001","Spuyten Duyvil-Kingsbridge                                                 ",,,"120","1954","207100","2381650","11.5","8220000","39.7","2-05787-0137","3220 NETHERLAND AVENUE
Bronx, NY 
(40.883961568175, -73.911511205264)","RIVERDALE","D1-ELEVATOR","85","1954","100498","1174179","11.68","4050000","40.3","0.2",,,,,,,,,,,,
"2-02609-0051","1165 FULTON AVENUE
Bronx, NY 
(40.829458029583, -73.905345422588)","2","10456","40.829553","-73.90524","3","16","145","2004220","2026090051","Claremont-Bathgate                                                         ",,,"40","1927","36560","310760","8.5","728000","19.91","2-02433-0057","320 166 STREET
Bronx, NY 
(40.829935747999, -73.913950765142)","MELROSE/CONCOURSE","C1-WALK-UP","15","1928","15925","115022","7.22","269000","16.89","0.45","2-02418-0001","299 158 STREET
Bronx, NY 
(40.82329417536, -73.917997001021)","MELROSE/CONCOURSE","C7-WALK-UP","15","1931","11815","143848","12.18","496000","42","0.8"
"2-03083-0001","661 181 STREET
Bronx, NY 
(40.825576999979, -73.918448999722)","2",,,,,,,,,,,,"281","1959","272000","2937600","10.8","6880000","25.3","2-03138-0001","999 180 STREET
Bronx, NY 
(40.843235160415, -73.879194673825)","EAST TREMONT","D1-ELEVATOR","237","1974","276135","3056850","11.07","7160000","25.9","0.65","2-03113-0009","769 GROTE STREET
Bronx, NY 
(40.850670895589, -73.884009307025)","BELMONT","D1-ELEVATOR","249","1973","207850","2764094","13.3","6470000","31.1","0.25"
"2-05859-0297","5715 MOSHOLU AVENUE
Bronx, NY 
(40.905572914149, -73.900179454102)","2","10471","40.905591","-73.899904","8","11","345","2085034","2058590297","North Riverdale-Fieldston-Riverdale                                        ",,,"54","1962","46500","604500","13","2210000","47.5","2-05864-0516","6555 BROADWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","73","1961","62570","816808","13.05","2980000","47.6","0.15","2-05907-0348","3725 BLACKSTONE AVENUE
Bronx, NY 
(40.888932645311, -73.911592854676)","RIVERDALE","D1-ELEVATOR","42","1968","41803","622298","14.89","2270000","54","1.3"
"2-02722-0001","854 INTERVALE AVENUE
Bronx, NY 
(40.817955468855, -73.895551794642)","2","10459","40.817721","-73.895441","2","17","89","2087653","2027220001","Hunts Point                                                                ",,,"18","1931","10220","170722","16.7","400000","39.1","2-02410-0001","271 150 STREET
Bronx, NY 
(40.818053964707, -73.922343408597)","MELROSE/CONCOURSE","C7-WALK-UP","20","1910","10587","170722","16.13","676000","64","1.35","2-03080-0038","2037 BELMONT AVENUE
Bronx, NY 
(40.847875903687, -73.890421067013)","EAST TREMONT","C1-WALK-UP","17","1909","11629","125843","10.82","295000","25.4","2.1"
"2-03311-0044","3201 GRAND
Bronx, NY 
(40.825576999979, -73.918448999722)","2",,,,,,,,,,,,"78","1963","93000","1027650","11.05","3190000","34.3","2-03308-0051","253 202 STREET
Bronx, NY 
(40.872917301805, -73.88514514725)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","101","1965","101050","1063504","10.52","3300000","32.7","0.25","2-03297-0001","2929 BAINBRIDGE AVENUE
Bronx, NY 
(40.870190987252, -73.885584709637)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","55","1955","59085","683603","11.57","2360000","39.9","0.45"
"2-04256-0003","1944 UNIONPORT ROAD
Bronx, NY 
(40.849950335768, -73.86875865479)","2","10462","40.849848","-73.868841","11","15","230","2047874","2042560003","Van Nest-Morris Park-Westchester Square                                    ",,,"79","1927","56634","504042","8.9","1300000","22.95","2-04284-0001","2039 CRUGER AVENUE
Bronx, NY 
(40.85151387209, -73.866826178161)","MORRIS PARK/VAN NEST","D1-ELEVATOR","73","1935","81456","724971","8.9","1870000","22.96","0.15","2-04285-0010","2036 CRUGER AVENUE
Bronx, NY 
(40.851373130657, -73.866758916347)","MORRIS PARK/VAN NEST","D1-ELEVATOR","43","1937","43854","418153","9.54","1190000","27.1","0.15"
"2-03180-0013","2163 MORRIS AVENUE
Bronx, NY 
(40.85540682531, -73.903699565426)","2","10453","40.855369","-73.903696","5","14","239","2013970","2031800013","Fordham South                                                              ",,,"21","1917","18710","182422","9.75","520000","27.8","2-03158-0043","2243 RYER AVENUE
Bronx, NY 
(40.855942600195, -73.899600602071)","FORDHAM","C1-WALK-UP","21","1924","18000","208645","11.59","720000","40","0.25","2-03183-0072","2307 MORRIS AVENUE
Bronx, NY 
(40.858428833885, -73.901735038468)","FORDHAM","C1-WALK-UP","21","1916","21544","197372","9.16","563000","26.1","0.3"
"2-05912-0091","4901 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","2","10471","40.896859","-73.908262","8","11","30701","2085823","2059120091","North Riverdale-Fieldston-Riverdale                                        ",,,"133","1961","167108","2088850","12.5","7210000","43.1","2-05909-0163","3950 BLACKSTONE AVENUE
Bronx, NY 
(40.890261642548, -73.911362719053)","RIVERDALE","D1-ELEVATOR","176","1959","237000","2849258","12.02","9830000","41.5","0.3","2-05920-0687","699 239 STREET
Bronx, NY 
(40.889952051174, -73.915197373288)","RIVERDALE","D1-ELEVATOR","132","1962","160000","2293757","14.34","8370000","52","0.45"
"2-04319-0010","2156 CRUGER AVENUE
Bronx, NY 
(40.855107271825, -73.866648228955)","2","10462","40.855219","-73.866658","11","13","22403","2049404","2043190010","Pelham Parkway                                                             ",,,"73","1930","70836","737402","10.41","2290000","32.3","2-04319-0045","2157 HOLLAND AVENUE
Bronx, NY 
(40.85510987047, -73.865776406203)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","73","1930","73842","768543","10.41","2390000","32.4","0",,,,,,,,,,,,
"2-05887-1348","6200 RIVERDALE AVENUE
Bronx, NY 
(40.911302839693, -73.902869332338)","2","10471","40.911588","-73.902815","8","11","337","2085687","2058871348","North Riverdale-Fieldston-Riverdale                                        ",,,"63","1959","62601","782512","12.5","2700000","43.1","2-05107-0003","4769 WHITE PLAINS ROAD
Bronx, NY 
(40.905195810038, -73.849572118291)","WAKEFIELD","D7-ELEVATOR","65","1965","55304","645740","11.68","2230000","40.3","2.75","2-05907-0348","3725 BLACKSTONE AVENUE
Bronx, NY 
(40.888932645311, -73.911592854676)","RIVERDALE","D1-ELEVATOR","42","1968","41803","622298","14.89","2270000","54","1.6"
"2-02723-0028","906 SIMPSON STREET
Bronx, NY 
(40.820034697964, -73.893652413355)","2","10459","40.820123","-73.893605","2","17","89","2005761","2027230028","Hunts Point                                                                ",,,"31","1925","34875","357102","10.24","836000","23.97","2-04833-0058","636 231 STREET
Bronx, NY 
(40.883224074985, -73.914535548986)","WILLIAMSBRIDGE","C1-WALK-UP","31","1929","32710","277981","8.5","717000","21.92","5.2","2-03301-0066","2821 BRIGGS AVENUE
Bronx, NY 
(40.868564581596, -73.88967303563)","BEDFORD PARK/NORWOOD","C1-WALK-UP","31","1916","30780","357102","11.6","1230000","40","3.35"
"2-05907-0362","620 239 STREET
Bronx, NY 
(40.889606376858, -73.911526714719)","2",,,,,,,,,,,,"76","1953","119600","1554800","13","5680000","47.5","2-05907-0352","3800 INDEPENDENCE AVENUE
Bronx, NY 
(40.889028698943, -73.912978481492)","RIVERDALE","D1-ELEVATOR","72","1970","84925","1051024","12.38","3630000","42.7","0","2-05814-1155","210 251 STREET
Bronx, NY 
(40.895762167054, -73.896877322421)","FIELDSTON","D1-ELEVATOR","70","1960","75000","1080817","14.41","3950000","53","0.8"
"2-05855-2239","5730 MOSHOLU AVENUE
Bronx, NY 
(40.905626896972, -73.89939068438)","2","10471","40.905659","-73.899325","8","11","345","2084888","2058552239","North Riverdale-Fieldston-Riverdale                                        ",,,"43","1963","33000","387750","11.75","1340000","40.6","2-05907-0348","3725 BLACKSTONE AVENUE
Bronx, NY 
(40.888932645311, -73.911592854676)","RIVERDALE","D1-ELEVATOR","42","1968","41803","622298","14.89","2270000","54","1.25","2-05793-0467","3555 OXFORD AVENUE
Bronx, NY 
(40.88632086694, -73.908793797665)","RIVERDALE","D1-ELEVATOR","57","1960","72553","821627","11.32","2550000","35.1","1.4"
"2-03095-0001","705 179 STREET
Bronx, NY 
(40.846734186008, -73.889777010932)","2",,,,,,,,,,,,"35","1916","30000","292500","9.75","685000","22.83","2-03096-0052","2120 CROTONA AVENUE
Bronx, NY 
(40.848828938944, -73.88822348895)","EAST TREMONT","C1-WALK-UP","35","1914","24540","255131","10.4","793000","32.3","0.1","2-03119-0052","2144 CROTONA PARKWAY
Bronx, NY 
(40.8471358504, -73.883007375522)","EAST TREMONT","C1-WALK-UP","44","1931","33200","323595","9.75","923000","27.8","0.35"
"2-05714-0164","3125 TIBBETT AVENUE
Bronx, NY 
(40.881142378294, -73.9081399706)","2","10463","40.881195","-73.908042","8","11","289","2091858","2057140164","Spuyten Duyvil-Kingsbridge                                                 ",,,"225","1961","234000","2398500","10.25","5610000","23.97","2-03248-0049","2685 UNIVERSITY AVENUE
Bronx, NY 
(40.825576999979, -73.918448999722)","KINGSBRIDGE/JEROME PARK","D7-ELEVATOR","193","1926","200000","2198634","10.99","6830000","34.2","0.95","2-05759-0573","3411 IRWIN AVENUE
Bronx, NY 
(40.884596845168, -73.905535532873)","KINGSBRIDGE/JEROME PARK","D3-ELEVATOR","401","1962","345000","2432966","7.05","5700000","16.52","0.2"
"2-03209-0045","2333 GRAND AVENUE
Bronx, NY 
(40.825576999979, -73.918448999722)","2","10468","40.860771","-73.90465","7","14","253","2014559","2032090045","Kingsbridge Heights                                                        ",,,"42","1926","40428","448750","11.1","1050000","26","2-03196-0001","2200 GRAND AVENUE
Bronx, NY 
(40.825576999979, -73.918448999722)","KINGSBRIDGE HTS/UNIV HTS","D1-ELEVATOR","49","1932","45387","402515","8.87","942000","20.75","0.2","2-03218-0052","2325 DR
Bronx, NY 
(40.825576999979, -73.918448999722)","KINGSBRIDGE HTS/UNIV HTS","D1-ELEVATOR","49","1924","39792","553917","13.92","2020000","51","0.1"
"2-03284-0048","2866 MARION AVENUE
Bronx, NY 
(40.868199817809, -73.885426104741)","2","10458","40.868417","-73.885126","7","15","40702","2016564","2032840048","Bedford Park-Fordham North                                                 ",,,"67","1956","71652","722252","10.08","2060000","28.8","2-03308-0051","253 202 STREET
Bronx, NY 
(40.872917301805, -73.88514514725)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","101","1965","101050","1063504","10.52","3300000","32.7","0.35","2-03320-0044","222 BEDFORD PARK
Bronx, NY 
(40.825576999979, -73.918448999722)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","63","1939","71250","685849","9.63","1960000","27.5","0.25"
"2-02638-0001","872 TRINITY AVENUE
Bronx, NY 
(40.821755548015, -73.906401029473)","2","10456","40.821842","-73.906389","3","16","133","2091950","2026380001","Morrisania-Melrose                                                         ",,,"320","1960","292000","3331720","11.41","7800000","26.7","2-02723-0012","923 SIMPSON STREET
Bronx, NY 
(40.82049747089, -73.893252886021)","MORRISANIA/LONGWOOD","D7-ELEVATOR","44","1909","48000","536292","11.17","1260000","26.3","0.6","2-02723-0040","1018 163 STREET
Bronx, NY 
(40.820954776336, -73.892482899437)","MORRISANIA/LONGWOOD","D7-ELEVATOR","112","1909","156980","1790959","11.41","4190000","26.7","0.65"
"2-02603-0024","590 SOUTHERN BOULEVARD
Bronx, NY 
(40.812545732512, -73.902603237709)","2","10455","40.812556","-73.902624","2","8","83","2004128","2026030024","Longwood                                                                   ",,,"29","1924","26742","257258","9.62","602000","22.51","2-02750-0022","1206 WESTCHESTER AVENUE
Bronx, NY 
(40.82587625347, -73.889502352924)","MORRISANIA/LONGWOOD","C7-WALK-UP","106","1924","81708","785685","9.62","2240000","27.4","1.15","2-02603-0026","1034 AVENUE ST
Bronx, NY 
(40.825576999979, -73.918448999722)","MORRISANIA/LONGWOOD","C7-WALK-UP","32","1924","31050","255231","8.22","598000","19.26","0"
"2-05744-0048","750 KAPPOCK STREET
Bronx, NY 
(40.881759500512, -73.919771950111)","2","10463","40.882137","-73.919848","8","11","29301","2083471","2057440048","Spuyten Duyvil-Kingsbridge                                                 ",,,"160","1953","209920","2414080","11.5","8330000","39.7","2-04161-0001","1730 MULFORD AVENUE
Bronx, NY 
(40.846278508424, -73.83517281919)","SCHUYLERVILLE/PELHAM BAY","D3-ELEVATOR","285","1968","326000","3540204","10.86","11000000","33.7","5.1","2-05760-0112","3424 KINGSBRIDGE AVENUE
Bronx, NY 
(40.882995283021, -73.903440283547)","KINGSBRIDGE/JEROME PARK","D3-ELEVATOR","138","1962","128500","1503878","11.7","5190000","40.4","0.95"
"2-05787-0130","3200 NETHERLAND AVENUE
Bronx, NY 
(40.883820162051, -73.911561927026)","2","10463","40.884096","-73.911491","8","11","297","2084097","2057870130","Spuyten Duyvil-Kingsbridge                                                 ",,,"80","1957","88470","1017405","11.5","3510000","39.7","2-05746-0567","2675 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","78","1951","92782","1085344","11.7","3740000","40.3","0.45","2-05787-0137","3220 NETHERLAND AVENUE
Bronx, NY 
(40.883961568175, -73.911511205264)","RIVERDALE","D1-ELEVATOR","85","1954","100498","1174179","11.68","4050000","40.3","0"
"2-05909-0031","4499 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","2","10471","40.890936","-73.908487","8","11","30701","2091892","2059090031","North Riverdale-Fieldston-Riverdale                                        ",,,"58","1952","70000","1015000","14.5","3700000","53","2-05793-0467","3555 OXFORD AVENUE
Bronx, NY 
(40.88632086694, -73.908793797665)","RIVERDALE","D1-ELEVATOR","57","1960","72553","821627","11.32","2550000","35.1","0.4","2-05907-0348","3725 BLACKSTONE AVENUE
Bronx, NY 
(40.888932645311, -73.911592854676)","RIVERDALE","D1-ELEVATOR","42","1968","41803","622298","14.89","2270000","54","0.15"
"2-02867-0047","1711 DAVIDSON AVENUE
Bronx, NY 
(40.847393129923, -73.913763160768)","2","10453","40.847442","-73.913698","5","14","217","2008501","2028670047","University Heights-Morris Heights                                          ",,,"87","1928","98700","1035363","10.49","2420000","24.52","2-02505-0064","1161 JEROME AVENUE
Bronx, NY 
(40.835716420463, -73.923051183973)","HIGHBRIDGE/MORRIS HEIGHTS","D1-ELEVATOR","96","1927","84018","881351","10.49","2740000","32.6","1","2-02505-0019","1105 JEROME AVENUE
Bronx, NY 
(40.834545378997, -73.924395139481)","HIGHBRIDGE/MORRIS HEIGHTS","D1-ELEVATOR","79","1927","92600","1033814","11.16","3210000","34.7","1.1"
"2-02763-0227","750 FAILE STREET
Bronx, NY 
(40.81564596217, -73.88689759368)","2",,,,,,,,,,,,"111","1965","108306","1393898","12.87","3260000","30.1","2-02740-0001","893 HUNT'S POINT AVENUE
Bronx, NY 
(40.819196944722, -73.889642115967)","HUNTS POINT","D7-ELEVATOR","26","1914","24640","317155","12.87","743000","30.2","0.2","2-02762-0181","1325 LAFAYETTE AVENUE
Bronx, NY 
(40.817066107789, -73.885839949866)","HUNTS POINT","D7-ELEVATOR","60","1931","67800","606492","8.95","1560000","23.01","0.15"
"2-02746-0021","946 HOE AVENUE
Bronx, NY 
(40.82202729051, -73.890285105798)","2","10459","40.822031","-73.890311","2","17","119","2006074","2027460021","Hunts Point                                                                ",,,"20","1913","17550","168831","9.62","395000","22.51","2-02743-0030","1057 HOE AVENUE
Bronx, NY 
(40.82437287434, -73.890558532266)","MORRISANIA/LONGWOOD","D7-ELEVATOR","55","1913","53744","516905","9.62","1470000","27.4","0.15","2-02663-0029","1272 BOSTON ROAD
Bronx, NY 
(40.830908806871, -73.900520510113)","MORRISANIA/LONGWOOD","C7-WALK-UP","14","1913","11000","96238","8.75","225000","20.45","0.8"
"2-04174-0024","3121 MIDDLETOWN ROAD
Bronx, NY 
(40.84523742771, -73.82645434178)","2","10461","40.845216","-73.826436","10","13","26602","2046201","2041740024","Pelham Bay-Country Club-City Island                                        ",,,"157","1963","135250","1539145","11.38","5310000","39.3","2-04178-0010","3555 BRUCKNER BOULEVARD
Bronx, NY 
(40.825576999979, -73.918448999722)","SCHUYLERVILLE/PELHAM BAY","D3-ELEVATOR","142","1960","112000","1274936","11.38","4400000","39.3","0.1",,,,,,,,,,,,
"2-04641-0016","3555 OLINVILLE AVENUE
Bronx, NY 
(40.87901431169, -73.867711663403)","2","10467","40.879075","-73.867634","12","12","378","2093522","2046410016","Williamsbridge-Olinville                                                   ",,,"142","1965","167000","1786900","10.7","4180000","25","2-03115-0005","2405 SOUTHERN BOULEVARD
Bronx, NY 
(40.853581449523, -73.881650324937)","BELMONT","D1-ELEVATOR","142","1970","125075","1195589","9.56","2800000","22.39","1.8","2-04178-0010","3555 BRUCKNER BOULEVARD
Bronx, NY 
(40.825576999979, -73.918448999722)","SCHUYLERVILLE/PELHAM BAY","D3-ELEVATOR","142","1960","112000","1274936","11.38","4400000","39.3","3"
"2-02751-0008","1096 FARMS ROAD
Bronx, NY 
(40.826379540089, -73.890280082608)","2",,,,,,,,,,,,"15","1910","14575","128988","8.85","302000","20.72","2-02622-0004","992 BOSTON ROAD
Bronx, NY 
(40.825359869393, -73.907579011381)","MORRISANIA/LONGWOOD","C1-WALK-UP","16","1910","11455","101416","8.85","262000","22.87","0.9","2-02622-0002","988 BOSTON ROAD
Bronx, NY 
(40.825286486709, -73.907656419316)","MORRISANIA/LONGWOOD","C1-WALK-UP","15","1910","15894","103181","6.49","242000","15.23","0.9"
"2-05141-0120","2049 BARTOW AVENUE
Bronx, NY 
(40.869509649521, -73.829054961098)","2","10475","40.869472","-73.828582","10","12","46201","2097466","2051410100","Co-op City                                                                 ",,,"10948","1969","13540113","140952576","10.41","330000000","24.37","2-02882-0229","16 RICHMAN PLAZA
Bronx, NY 
(40.825576999979, -73.918448999722)","HIGHBRIDGE/MORRIS HEIGHTS","D3-ELEVATOR","1654","1973","1597950","18381707","11.5","43000000","26.9","5.1",,,,,,,,,,,,
"2-05789-0015","3206 FAIRFIELD AVENUE
Bronx, NY 
(40.884416197762, -73.913662592788)","2","10463","40.884599","-73.913588","8","11","297","2084121","2057890015","Spuyten Duyvil-Kingsbridge                                                 ",,,"56","1954","59352","741900","12.5","2560000","43.1","2-05793-0467","3555 OXFORD AVENUE
Bronx, NY 
(40.88632086694, -73.908793797665)","RIVERDALE","D1-ELEVATOR","57","1960","72553","821627","11.32","2550000","35.1","0.2","2-05907-0348","3725 BLACKSTONE AVENUE
Bronx, NY 
(40.888932645311, -73.911592854676)","RIVERDALE","D1-ELEVATOR","42","1968","41803","622298","14.89","2270000","54","0.3"
"2-03285-0052","2965 DECATUR AVENUE
Bronx, NY 
(40.868381693765, -73.883701768259)","2","10458","40.868418","-73.883589","7","11","415","2016582","2032850052","Bedford Park-Fordham North                                                 ",,,"37","1936","39550","405387","10.25","1260000","31.9","2-03281-0040","357 201 STREET
Bronx, NY 
(40.869629220121, -73.882636638825)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","60","1948","64824","654444","10.1","1870000","28.8","0.1","2-03281-0050","366 MOSHOLU PARKWAY
Bronx, NY 
(40.870761307095, -73.880117847814)","BEDFORD PARK/NORWOOD","C1-WALK-UP","37","1934","26750","277900","10.39","863000","32.3","0.1"
"2-05750-0357","735 KAPPOCK STREET
Bronx, NY 
(40.88138078936, -73.91969540753)","2","10463","40.881931","-73.919747","8","11","301","2083518","2057500357","Spuyten Duyvil-Kingsbridge                                                 ",,,"69","1953","61538","707687","11.5","2440000","39.7","2-05761-0444","3425 KINGSBRIDGE AVENUE
Bronx, NY 
(40.883027623383, -73.903498835243)","KINGSBRIDGE/JEROME PARK","D3-ELEVATOR","56","1964","69595","615638","8.85","1590000","22.85","0.75","2-05796-0129","3660 OXFORD AVENUE
Bronx, NY 
(40.887600254178, -73.90868609313)","RIVERDALE","D3-ELEVATOR","77","1967","106934","1247910","11.67","4310000","40.3","0.6"
"2-05758-0442","315 232 STREET
Bronx, NY 
(40.882067054382, -73.907373929873)","2",,,,,,,,,,,,"72","1974","75747","871090","11.5","3010000","39.7","2-05625-0065","30 PILOT STREET
Bronx, NY 
(40.840783040315, -73.786457638424)","CITY ISLAND","D1-ELEVATOR","79","1964","63000","652041","10.35","2030000","32.2","7","2-05864-0516","6555 BROADWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","73","1961","62570","816808","13.05","2980000","47.6","1.7"
"2-05950-0475","5415 NETHERLAND AVENUE
Bronx, NY 
(40.902171118694, -73.906987939922)","2","10471","40.902237","-73.906931","8","11","323","2086309","2059500475","North Riverdale-Fieldston-Riverdale                                        ",,,"126","1939","139416","1686933","12.1","5820000","41.7","2-05732-0941","2728 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","121","1928","158408","2099998","13.26","7670000","48.4","1.55","2-05780-0940","3900 GREYSTONE AVENUE
Bronx, NY 
(40.88950389842, -73.904451506606)","RIVERDALE","D1-ELEVATOR","127","1928","134703","1461293","10.85","4540000","33.7","0.95"
