"vio_id","acct_num","acct_owner","violation_num","vio_law_num","vio_law_desc","vio_date","action","prem_addr","bin","communitydistrict","citycouncildistrict","bbl","cent_latitude","cent_longitude","zipcode","borough","number","street","census_tract","nta"
"292","89053714","EXCHANGE PLACE CORP","E284717","EAP-11","MAINTAIN FLOOR POSTINGS AT F.C.S.","2009-10-14T00:00:00.000","OPEN","40 EXCHANGE PL","1000825","101","1","1000250027","40.705729","-74.010297","10005","MN","40","EXCHANGE PL","9","Battery Park City-Lower Manhattan"
"293","89053714","EXCHANGE PLACE CORP","E284717","EAP-9","IDENTIFICATION FOR EAP STAFF","2009-10-14T00:00:00.000","OPEN","40 EXCHANGE PL","1000825","101","1","1000250027","40.705729","-74.010297","10005","MN","40","EXCHANGE PL","9","Battery Park City-Lower Manhattan"
"294","89053714","EXCHANGE PLACE CORP","E349567","HR-31","PROVIDE/MAINT-REENTRY-IN-STAIRS","2014-02-13T00:00:00.000","OPEN","40 EXCHANGE PL","1000825","101","1","1000250027","40.705729","-74.010297","10005","MN","40","EXCHANGE PL","9","Battery Park City-Lower Manhattan"
"295","89053714","EXCHANGE PLACE CORP","E460605","HR-2","PROVIDE FSD & DEPUTY FSD","2016-09-14T00:00:00.000","OPEN","40 EXCHANGE PL","1000825","101","1","1000250027","40.705729","-74.010297","10005","MN","40","EXCHANGE PL","9","Battery Park City-Lower Manhattan"
"296","33247396","CUCINA PENNE PIZZA(1FL)","E434832","RH-85","REINSPECTION REQUIRED","2015-11-17T00:00:00.000","OPEN","41 EXCHANGE PL","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","41","EXCHANGE PL","7","Battery Park City-Lower Manhattan"
"297","33247396","CUCINA PENNE PIZZA(1FL)","E434830","RH-20","PROVIDED ACCESS PANELS","2015-11-17T00:00:00.000","OPEN","41 EXCHANGE PL","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","41","EXCHANGE PL","7","Battery Park City-Lower Manhattan"
"298","33247396","CUCINA PENNE PIZZA(1FL)","E434830","RH-21","ACCESS PANELS SIGNAGE","2015-11-17T00:00:00.000","OPEN","41 EXCHANGE PL","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","41","EXCHANGE PL","7","Battery Park City-Lower Manhattan"
"299","33247396","CUCINA PENNE PIZZA(1FL)","E434830","RH-24","INSULATION OF GREASE DUCTS","2015-11-17T00:00:00.000","OPEN","41 EXCHANGE PL","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","41","EXCHANGE PL","7","Battery Park City-Lower Manhattan"
"300","33247396","CUCINA PENNE PIZZA(1FL)","E434831","RH-81","PROVIDE CLEANING & OPER INST & DUCT SKET","2015-11-17T00:00:00.000","OPEN","41 EXCHANGE PL","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","41","EXCHANGE PL","7","Battery Park City-Lower Manhattan"
"301","30188817","TF CORNERSTONE","E305513","OTHER0001","SEE FOLDER INFORMATION","2010-06-16T00:00:00.000","OPEN","45 WALL ST","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","45","WALL ST","7","Battery Park City-Lower Manhattan"
"302","30220016","45 WALL ST LLC","E494046","OTHER0001","SEE FOLDER INFORMATION","2017-10-03T00:00:00.000","OPEN","45 WALL ST","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","45","WALL ST","7","Battery Park City-Lower Manhattan"
"303","30188825","TF CORNERSTONE","E305514","OTHER0001","SEE FOLDER INFORMATION","2010-06-16T00:00:00.000","OPEN","45 WALL ST","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","45","WALL ST","7","Battery Park City-Lower Manhattan"
"304","33247396","CUCINA PENNE PIZZA(1FL)","E 382087","RH-84","VIOLATIONS PENDING","2014-04-18T00:00:00.000","OPEN","41 EXCHANGE PL","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","41","EXCHANGE PL","7","Battery Park City-Lower Manhattan"
"305","33247396","CUCINA PENNE PIZZA(1FL)","E434829","RH-3","LEGALIZE - SYSTEM ALTERED","2015-11-17T00:00:00.000","OPEN","41 EXCHANGE PL","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","41","EXCHANGE PL","7","Battery Park City-Lower Manhattan"
"306","33247396","CUCINA PENNE PIZZA(1FL)","E434829","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2015-11-17T00:00:00.000","OPEN","41 EXCHANGE PL","1000826","101","1","1000260021","40.706201","-74.00992","10005","MN","41","EXCHANGE PL","7","Battery Park City-Lower Manhattan"
"307","97075253","GC BALLRM/CIPRIANI REST","E522554","RH-3","LEGALIZE - SYSTEM ALTERED","2018-03-15T00:00:00.000","OPEN","55 WALL ST","1000827","101","1","1000277501","40.705942","-74.009345","10005","MN","55","WALL ST","7","Battery Park City-Lower Manhattan"
"308","97075253","GC BALLRM/CIPRIANI REST","E522554","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2018-03-15T00:00:00.000","OPEN","55 WALL ST","1000827","101","1","1000277501","40.705942","-74.009345","10005","MN","55","WALL ST","7","Battery Park City-Lower Manhattan"
"309","99009094","GC BALLROOM OPERATER LLC","E511047","SPPA 4","NO PA PERMIT","2018-09-05T00:00:00.000","OPEN","55 WALL ST","1000827","101","1","1000277501","40.705942","-74.009345","10005","MN","55","WALL ST","7","Battery Park City-Lower Manhattan"
"310","97075253","GC BALLRM/CIPRIANI REST","E522553","RH-53","SEMI ANNUAL INSPECTION & RECORDS REQ.","2018-03-15T00:00:00.000","OPEN","55 WALL ST","1000827","101","1","1000277501","40.705942","-74.009345","10005","MN","55","WALL ST","7","Battery Park City-Lower Manhattan"
"311","97075253","GC BALLRM/CIPRIANI REST","E522553","RH-85","REINSPECTION REQUIRED","2018-03-15T00:00:00.000","OPEN","55 WALL ST","1000827","101","1","1000277501","40.705942","-74.009345","10005","MN","55","WALL ST","7","Battery Park City-Lower Manhattan"
"312","31290083","METRO LOFT MGMT","E322988","OTHER0001","SEE FOLDER INFORMATION","2011-12-13T00:00:00.000","OPEN","63 WALL ST","1000828","101","1","1000270009","40.705639","-74.00874","10005","MN","63","WALL ST","7","Battery Park City-Lower Manhattan"
"313","38344594","63 WALL STREET OWNERLLC","E539221","OTHER0001","SEE FOLDER INFORMATION","2018-10-12T00:00:00.000","OPEN","63 WALL ST","1000828","101","1","1000270009","40.705639","-74.00874","10005","MN","63","WALL ST","7","Battery Park City-Lower Manhattan"
"314","38086898","63 WALL ST LLC","E505616","OTHER0001","SEE FOLDER INFORMATION","2018-03-30T00:00:00.000","OPEN","63 WALL ST","1000828","101","1","1000270009","40.705639","-74.00874","10005","MN","63","WALL ST","7","Battery Park City-Lower Manhattan"
"315","38104501","PINNACLE LIVING","E523802","OTHER0001","SEE FOLDER INFORMATION","2018-03-05T00:00:00.000","OPEN","67 WALL ST","1000829","101","1","1000270017","40.705583","-74.008377","10005","MN","67","WALL ST","7","Battery Park City-Lower Manhattan"
"316","38068235","67 WALL ST OWNER LLC","E548438","OTHER0001","SEE FOLDER INFORMATION","2018-06-22T00:00:00.000","OPEN","67 WALL ST","1000829","101","1","1000270017","40.705583","-74.008377","10005","MN","67","WALL ST","7","Battery Park City-Lower Manhattan"
"317","36317808","C/O DTH CAPITAL","E495301","OTHER0001","SEE FOLDER INFORMATION","2016-10-28T00:00:00.000","OPEN","67 WALL ST","1000829","101","1","1000270017","40.705583","-74.008377","10005","MN","67","WALL ST","7","Battery Park City-Lower Manhattan"
"318","39002514","CIM GROUP","E551332","OTHER0001","SEE FOLDER INFORMATION","2018-12-03T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"319","32143240","SWIG EQUITIES, LLC","E418688","OTHER0001","SEE FOLDER INFORMATION","2014-03-07T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"320","32143265","SWIG EQUITIES LLC","E418687","OTHER0001","SEE FOLDER INFORMATION","2014-03-07T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"321","39002530","CIM GROUP","E551331","OTHER0001","SEE FOLDER INFORMATION","2018-12-03T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"322","28152130","5 HANOVER LLC","E524775","OTHER0001","SEE FOLDER INFORMATION","2017-08-08T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"323","38231536","CIM GROUP, L.P.","E539405","OTHER0001","SEE FOLDER INFORMATION","2018-09-06T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"324","38049409","5 HANOVER SQ NY OWNER LL","E539471","OTHER0001","SEE FOLDER INFORMATION","2018-09-05T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"325","32143232","SWIG EQUITIES LLC","E523275","OTHER0001","SEE FOLDER INFORMATION","2018-04-21T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"326","38049367","CIM GROUP LP","E539469","OTHER0001","SEE FOLDER INFORMATION","2018-09-05T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"327","38049375","CIM GROUP LP","E539470","OTHER0001","SEE FOLDER INFORMATION","2018-09-05T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"328","89050280","5 HANOVER SQ NY OWNER,","E516241","HRU-39","FAILURE TO MAINTAIN ELEVATORS","2018-11-07T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"329","89050280","5 HANOVER SQ NY OWNER,","E302996","EAP-4","PROVIDE EAPD HOLDING A COF","2010-09-17T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"330","89050280","5 HANOVER SQ NY OWNER,","E302996","EAP-14","MAINTAIN RECORD OF EAP DRILLS","2010-09-17T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"331","89050280","5 HANOVER SQ NY OWNER,","E302996","EAP-17","CONDUCT EAP DRILL AS PER SEC 6-02","2010-09-17T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"332","89050280","5 HANOVER SQ NY OWNER,","E 278411","HR-24","PROVIDE A FIRE ALARM SYSTEM","2010-01-13T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"333","32143273","SWIG EQUITIES LLC","E431104","OTHER0001","SEE FOLDER INFORMATION","2015-04-07T00:00:00.000","OPEN","5 HANOVER SQ","1000832","101","1","1000280005","40.705064","-74.009237","10004","MN","5","HANOVER SQ","7","Battery Park City-Lower Manhattan"
"334","88079058","RET VENTURE LTD","E529908","PA 10","REMOVE LOCKING DEVICES FROM EXITS","2018-07-31T00:00:00.000","OPEN","79 PEARL ST","1000837","101","1","1000290023","40.704088","-74.010409","10004","MN","79","PEARL ST","9","Battery Park City-Lower Manhattan"
"335","88079058","RET VENTURE LTD","E529908","PA 47","DISCONTINUE USE AC/REFRIG WITHOUT PERMIT","2018-07-31T00:00:00.000","OPEN","79 PEARL ST","1000837","101","1","1000290023","40.704088","-74.010409","10004","MN","79","PEARL ST","9","Battery Park City-Lower Manhattan"
"336","23105554","81 PEARLE STREET VENTURE","E529383","PA 10","REMOVE LOCKING DEVICES FROM EXITS","2018-09-04T00:00:00.000","OPEN","48 STONE ST","1000838","101","1","1000290024","40.704131","-74.01034","10004","MN","48","STONE ST","9","Battery Park City-Lower Manhattan"
"337","29188141","ADRIENNE'S PIZZA BAR","E522780","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2017-11-24T00:00:00.000","OPEN","54 STONE ST","1000839",,,,,,,"MN","54","STONE ST","9","Battery Park City-Lower Manhattan"
"338","29188141","ADRIENNE'S PIZZA BAR","E522780","RH-3","LEGALIZE - SYSTEM ALTERED","2017-11-24T00:00:00.000","OPEN","54 STONE ST","1000839",,,,,,,"MN","54","STONE ST","9","Battery Park City-Lower Manhattan"
"339","29188141","ADRIENNE'S PIZZA BAR","E522781","RH-18","CONSTRUCTION OF DUCT (MATERIALS)","2017-11-24T00:00:00.000","OPEN","54 STONE ST","1000839",,,,,,,"MN","54","STONE ST","9","Battery Park City-Lower Manhattan"
"340","29188141","ADRIENNE'S PIZZA BAR","E522781","RH-20","PROVIDED ACCESS PANELS","2017-11-24T00:00:00.000","OPEN","54 STONE ST","1000839",,,,,,,"MN","54","STONE ST","9","Battery Park City-Lower Manhattan"
"341","29188141","ADRIENNE'S PIZZA BAR","E522781","RH-21","ACCESS PANELS SIGNAGE","2017-11-24T00:00:00.000","OPEN","54 STONE ST","1000839",,,,,,,"MN","54","STONE ST","9","Battery Park City-Lower Manhattan"
"342","29188141","ADRIENNE'S PIZZA BAR","E522781","RH-55","QUARTERLY RECORD CLEANING AND COF","2017-11-24T00:00:00.000","OPEN","54 STONE ST","1000839",,,,,,,"MN","54","STONE ST","9","Battery Park City-Lower Manhattan"
"343","29188141","ADRIENNE'S PIZZA BAR","E522781","RH-85","REINSPECTION REQUIRED","2017-11-24T00:00:00.000","OPEN","54 STONE ST","1000839",,,,,,,"MN","54","STONE ST","9","Battery Park City-Lower Manhattan"
"344","91041046","HARRY'S STEAKHOUSE","E522779","RH-22","TERMINATION OF GREASE DUCTS Û 10 FOOT","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"345","91041046","HARRY'S STEAKHOUSE","E522779","RH-23","ROOF TOP TERMINATION","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"346","91041046","HARRY'S STEAKHOUSE","E522778","RH-18","CONSTRUCTION OF DUCT (MATERIALS)","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"347","91041046","HARRY'S STEAKHOUSE","E522778","RH-19","TYPE I HOODS Û CONTINUOUS EXTERNAL WELD","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"348","91041046","HARRY'S STEAKHOUSE","E522778","RH-20","PROVIDED ACCESS PANELS","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"349","91041046","HARRY'S STEAKHOUSE","E522778","RH-21","ACCESS PANELS SIGNAGE","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"350","24073579","ULYSSES","E480415","RH-18","CONSTRUCTION OF DUCT (MATERIALS)","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"351","24073579","ULYSSES","E480415","RH-19","TYPE I HOODS Û CONTINUOUS EXTERNAL WELD","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"352","24073579","ULYSSES","E480415","RH-20","PROVIDED ACCESS PANELS","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"353","24073579","ULYSSES","E480415","RH-21","ACCESS PANELS SIGNAGE","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"354","24073579","ULYSSES","E480416","RH-3","LEGALIZE - SYSTEM ALTERED","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"355","24073579","ULYSSES","E480416","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"356","24073579","ULYSSES","E480417","RH-48","RECHARGE EXTINGUISHING SYS Û FORTHWITH","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"357","24073579","ULYSSES","E480417","RH-49","RESTORE FIRE EXTINGUISHING SYSTEM","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"358","24073579","ULYSSES","E480417","RH-85","REINSPECTION REQUIRED","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"359","24073579","ULYSSES","E480418","RH-24","INSULATION OF GREASE DUCTS","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"360","24073579","ULYSSES","E480418","RH-85","REINSPECTION REQUIRED","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"361","24073579","ULYSSES","E480419","RH-53","SEMI ANNUAL INSPECTION & RECORDS REQ.","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"362","24073579","ULYSSES","E480419","RH-54","QUARTERLY EXHAUST SYSTEM CLEANING","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"363","24073579","ULYSSES","E480419","RH-61","ANNUAL INSPECTIONS BY PERSONS WITH COF","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"364","24073579","ULYSSES","E480419","RH-85","REINSPECTION REQUIRED","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
"365","24073579","ULYSSES","E480420","RH-38","HOODS ON SEPARATE FLOORS","2017-11-24T00:00:00.000","OPEN","93 PEARL ST","1000840","101","1","1000290029","40.704364","-74.010037","10004","MN","93","PEARL ST","9","Battery Park City-Lower Manhattan"
