"acronym","agency","appeal_subtype","appeal_type","date_closed","date_filed","exam_no","expiration","extension","status","title"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-28T00:00:00.000","2019-05-29T00:00:00.000","9023",,,"Closed","Claim Specialist"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-06-12T00:00:00.000","2019-04-04T00:00:00.000","7608",,,"Closed","Light Maintainer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-16T15:51:30.000","8041","2023-10-09T00:00:00.000",,"Open","Administrative Contract Specialist"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-02T00:00:00.000","2019-03-28T15:56:40.000","7002","2021-10-25T00:00:00.000",,"Closed","Computer Associate (Software)"
"DCAS","Department of Citywide Administrative Services",,"Jurisdictional Issue","2019-10-17T00:00:00.000","2019-10-11T00:00:00.000",,,,"Closed",
"DOE","Department of Education","Education and Experience","Section 50","2019-05-22T00:00:00.000","2019-05-19T16:09:33.000","8036",,,"Closed","Administrative Education Analyst"
"NYCTA","Transit Authority",,"Waiting for DQ","2020-01-30T00:00:00.000","2019-12-18T00:00:00.000",,,,"Closed",
"NYCTA","Transit Authority",,"Section 50","2019-04-22T00:00:00.000","2019-03-28T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DOC","Department of Correction","Suspension","Section 76","2020-02-05T00:00:00.000","2019-08-15T00:00:00.000",,,,"Closed",
"DOC","Department of Correction","Suspension","Section 76","2020-02-05T00:00:00.000","2019-08-15T00:00:00.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-08T00:00:00.000","2019-03-25T00:00:00.000","9008","2023-06-23T00:00:00.000",,"Closed","Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-12-26T00:00:00.000","2019-11-07T00:00:00.000","8042",,,"Closed","Administrative Project Manager"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-03-27T00:00:00.000","2019-01-22T00:00:00.000","8604",,,"Closed","Structure Maintainer Group E"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-03-06T00:00:00.000","2019-02-28T17:34:08.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-05-20T00:00:00.000","2019-03-08T00:00:00.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"NYPD","Police Department","Psych","Section 50","2019-09-23T00:00:00.000","2019-05-08T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DEP","Department of Environmental Protection","Psych","Section 50","2020-02-21T00:00:00.000","2019-11-21T00:00:00.000","6316","2020-11-25T00:00:00.000",,"Closed","Enviromental Police Officer"
"DOC","Department of Correction","Psych","Section 50","2019-10-04T00:00:00.000","2019-04-18T00:00:00.000","8338","2023-03-06T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-11T00:00:00.000","2019-03-01T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"NYPD","Police Department","Psych","Section 50","2019-06-05T00:00:00.000","2019-05-22T00:00:00.000","4300","2019-12-22T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-01-07T00:00:00.000","2019-09-26T14:24:28.000","9061",,,"Closed","Associate Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-27T00:00:00.000","8041","2023-10-09T00:00:00.000",,"Open","Administrative Contract Specialist"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-06-28T00:00:00.000","2019-04-08T00:00:00.000","8611",,,"Closed","Transit Electrical Helper"
"NYPD","Police Department","Psych","Section 50",,"2019-11-20T00:00:00.000","5317","2021-06-29T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-01-06T00:00:00.000","2019-07-03T15:26:11.000","8050","2023-07-03T00:00:00.000",,"Closed","Accountant"
"DOC","Department of Correction","Character","Section 50","2019-10-24T00:00:00.000","2019-06-10T00:00:00.000","6332","2020-09-22T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-11-26T00:00:00.000","2019-11-04T14:08:15.000","5306","2021-03-03T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Character","Section 50","2019-10-10T00:00:00.000","2019-05-16T13:29:59.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2020-01-23T00:00:00.000","2019-12-13T22:40:10.000","7306","2021-11-22T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-22T00:00:00.000","2019-05-29T12:28:53.000","7042",,,"Closed","Customer Information Representative"
"NYCTA","Transit Authority",,"Waiting for DQ","2020-01-22T00:00:00.000","2019-10-31T00:00:00.000","9629",,,"Closed","Railroad Stockworker"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-03-06T00:00:00.000","2019-03-01T07:23:15.000",,,,"Closed",
"DOP","Department of Probation","Psych","Section 50","2020-02-18T00:00:00.000","2019-06-25T00:00:00.000","8001","2022-06-06T00:00:00.000",,"Closed","Probation Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-11-03T08:05:17.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"NYCTA","Transit Authority","Education and Experience","Section 50","2020-03-10T00:00:00.000","2019-09-16T00:00:00.000","8612",,,"Closed","Signal Maintainer"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-09-24T00:00:00.000","2019-07-24T10:14:11.000",,,,"Closed",
"NYPD","Police Department","Character","Section 50","2019-11-13T00:00:00.000","2019-06-13T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-12-31T00:00:00.000","2019-10-11T00:00:00.000","9058",,,"Closed","Administrative Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-28T00:00:00.000","2019-02-28T08:27:55.000","8071","2023-03-20T00:00:00.000",,"Closed","Administrative Quality Assurance Specialist"
"DOC","Department of Correction","Medical","Section 50","2020-01-21T00:00:00.000","2019-07-23T23:29:38.000","7320","2021-01-11T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-05-14T00:00:00.000","2019-03-11T00:00:00.000","8058",,,"Closed","Administrative City Planner"
"NYPD","Police Department","Character","Section 50","2019-12-31T00:00:00.000","2019-11-12T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"FDNY","Fire Department",,"Waiting for DQ","2019-09-26T00:00:00.000","2019-09-16T00:00:00.000","9075",,,"Closed","Emergency Medical Specialist"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-04T00:00:00.000","9075","2023-03-27T00:00:00.000",,"Open","Emergency Medical Specialist Trainee"
"NYPD","Police Department","Psych","Section 50","2020-01-14T00:00:00.000","2019-08-07T11:30:25.000","5321","2021-07-03T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-10-16T15:48:34.000","8053","2023-11-13T00:00:00.000",,"Open","Computer Specialist (Operations)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-15T00:00:00.000","2019-08-15T08:31:14.000","8042",,,"Closed","Administrative Project Manager"
"NYPD","Police Department","Psych","Section 50","2019-10-24T00:00:00.000","2019-05-14T00:28:54.000","5306","2021-03-03T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-30T00:00:00.000","2019-03-01T12:00:23.000","8026","2023-01-30T00:00:00.000",,"Closed","Business Promotion Coordinator"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-02-26T00:00:00.000","2019-02-23T11:06:02.000",,,,"Closed",
"FDNY","Fire Department","Character","Section 50","2019-08-26T00:00:00.000","2019-06-06T00:00:00.000","8009","2022-03-28T00:00:00.000",,"Closed","Emergency Medical Specialist - EMT"
"NYPD","Police Department","Psych","Section 50",,"2019-12-16T00:00:00.000","7312","2022-03-07T00:00:00.000",,"Open","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-27T15:39:19.000","7041","2022-12-26T00:00:00.000",,"Open","Administrative Procurement Analyst"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-02-12T00:00:00.000","2019-01-02T00:00:00.000",,,,"Closed",
"NYPD","Police Department","Psych","Section 50","2019-07-17T00:00:00.000","2019-07-13T01:23:58.000","7323","2021-12-13T00:00:00.000",,"Closed","Police officer"
"NYPD","Police Department","Unauthorized Substance","Section 50","2019-05-31T00:00:00.000","2019-02-11T14:17:19.000","7325","2022-07-18T00:00:00.000",,"Closed","Police Communications Technician"
"NYPD","Police Department","Psych","Section 50","2019-10-10T00:00:00.000","2019-07-08T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-02-06T00:00:00.000","2019-08-08T00:00:00.000","9075","2023-03-27T00:00:00.000",,"Closed","Emergency Medical Specialist Trainee"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-02-11T00:00:00.000","2019-12-26T00:00:00.000","9013",,,"Closed","Custodian Engineer (BOE)"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-05-28T00:00:00.000","2019-03-19T11:06:56.000","7530",,,"Closed","Promotion to Supervisor of School Security"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-02-11T00:00:00.000","2019-08-01T12:19:58.000","9075","2023-03-27T00:00:00.000",,"Closed","Emergency Medical Specialist Trainee"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-12-30T00:00:00.000","2019-05-10T14:41:23.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-26T00:00:00.000","8041","2023-10-09T00:00:00.000",,"Open","Administrative Contract Specialist"
"DCAS","Department of Citywide Administrative Services","Eligibility","Section 50",,"2019-12-26T15:57:38.000","8729",,,"Open","Promotion to Tower Operator"
"DCAS","Department of Citywide Administrative Services","Premature","Jurisdictional Issue","2019-08-29T00:00:00.000","2019-08-23T10:32:03.000",,,,"Closed",
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-12-13T00:00:00.000","2019-08-12T00:00:00.000","8617","2023-08-14T00:00:00.000",,"Closed","Bus Maintainer- Group A"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-06-04T00:00:00.000","2019-03-19T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYPD","Police Department","Psych","Section 50","2019-05-15T00:00:00.000","2019-04-25T21:32:01.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"FDNY","Fire Department","Unauthorized Substance","Section 50","2019-11-13T00:00:00.000","2019-04-11T11:49:54.000","7001","2023-02-27T00:00:00.000",,"Closed","Firefighter"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-03-13T00:00:00.000","2019-01-14T00:00:00.000","8032","2022-11-28T00:00:00.000",,"Closed","Watershed Maintainer"
"NYPD","Police Department","Character","Section 50","2019-11-04T00:00:00.000","2019-06-29T16:26:37.000","7314","2022-03-08T00:00:00.000",,"Closed","School Safety Agent"
"NYCTA","Transit Authority","Score","Section 50","2019-05-09T00:00:00.000","2019-02-19T00:00:00.000","6718","2022-09-12T00:00:00.000",,"Closed","Maintenance Supervisor"
"NYPD","Police Department","Psych","Section 50",,"2019-10-14T16:51:21.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-04T00:00:00.000","2019-05-30T16:00:28.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"HRA","Human Resources Administration","Education and Experience","Section 50",,"2019-05-10T00:00:00.000","7011","2021-09-20T00:00:00.000",,"Open","Administrative Community Relations Specialist"
"NYPD","Police Department","Character","Section 50",,"2019-08-15T15:42:26.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"NYPD","Police Department","Character","Section 50","2020-01-02T00:00:00.000","2019-09-16T00:00:00.000","4329","2020-11-25T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-30T00:00:00.000","2019-05-24T12:30:09.000","8053",,,"Closed","COMPUTER SPECIALIST"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-03-03T00:00:00.000","2019-07-15T00:00:00.000","8072","2023-07-17T00:00:00.000",,"Closed","Heating Plant Technician (Housing Authority)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-05-25T00:00:00.000","8017",,,"Open","Housing Manager"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-12-05T00:00:00.000","2019-05-13T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"DOP","Department of Probation","Psych","Section 50","2020-01-28T00:00:00.000","2019-08-01T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-12-13T11:52:27.000","8042",,,"Open","Administrative Project Manager"
"NYCTA","Transit Authority","Score","Section 50","2020-01-06T00:00:00.000","2019-06-24T00:00:00.000","7615","2023-04-17T00:00:00.000",,"Closed","Car Inspector"
"NYPD","Police Department","Psych","Section 50","2019-12-24T00:00:00.000","2019-12-19T00:00:00.000","5327","2020-10-06T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-30T00:00:00.000","2019-04-30T12:12:34.000","8053",,,"Closed","Computer Specialist oprations"
"DOP","Department of Probation","Timeliness","Section 50","2019-02-19T00:00:00.000","2019-02-11T15:26:47.000","8065",,,"Closed","Probation Officer"
"NYPD","Police Department","Psych","Section 50","2010-06-14T00:00:00.000","2019-05-12T00:00:00.000","6011","2015-03-14T00:00:00.000",,"Closed","POLICE OFFICER"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-11-05T16:27:29.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"NYPD","Police Department","Psych","Section 50","2020-02-25T00:00:00.000","2019-07-15T16:23:12.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2020-02-18T00:00:00.000","2019-08-21T00:00:00.000","4328","2020-11-23T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2020-02-04T00:00:00.000","2019-08-01T15:54:35.000","4332","2020-12-21T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2020-01-03T00:00:00.000","2019-10-05T16:48:03.000","4328","2020-11-23T00:00:00.000",,"Closed","Police Officer"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-07-23T00:00:00.000","2019-03-11T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-12T00:00:00.000","2019-04-02T00:00:00.000","8006",,,"Closed","Auto Mechanic"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-08-08T00:00:00.000","2019-05-31T14:22:18.000","8046","2023-03-20T00:00:00.000",,"Closed","Psychologist"
"NYPD","Police Department","Psych","Section 50",,"2019-09-13T17:18:27.000","2344",,,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-05-20T00:00:00.000","2019-02-15T15:31:14.000","5326","2021-07-06T00:00:00.000",,"Closed","Police Officer"
"NYCTA","Transit Authority",,"Waiting for DQ","2019-05-22T00:00:00.000","2019-04-01T00:00:00.000",,,,"Closed",
"NYPD","Police Department","Medical","Section 50","2019-10-01T00:00:00.000","2019-06-03T00:00:00.000","8333","2023-02-27T00:00:00.000",,"Closed","Traffic Enforcement Agent"
"DOC","Department of Correction","Psych","Section 50",,"2019-12-31T07:55:33.000","8309","2022-07-06T00:00:00.000",,"Open","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-12-10T15:39:49.000","8042",,,"Open","Administrative Project Manager"
"NYPD","Police Department","Psych","Section 50","2019-10-15T00:00:00.000","2019-05-16T13:45:44.000","5310","2021-03-06T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2020-01-21T00:00:00.000","2019-08-14T09:09:53.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Unauthorized Substance","Section 50",,"2019-09-17T10:43:04.000","8316","2022-06-13T00:00:00.000",,"Open","Traffic Enforcement Agent"
"NYPD","Police Department","Psych","Section 50","2019-07-15T00:00:00.000","2019-04-12T00:00:00.000","6323","2021-04-05T00:00:00.000",,"Closed","School Safety Agent"
"FDNY","Fire Department","Character","Section 50","2019-10-07T00:00:00.000","2019-06-28T00:00:00.000","8009","2022-03-28T00:00:00.000",,"Closed","Emergency Medical Specialist - EMT"
"NYCHA","Housing Authority","Suspension","Section 76","2019-12-17T00:00:00.000","2019-09-20T00:00:00.000",,,,"Closed",
"DOP","Department of Probation","Medical","Section 50","2019-04-23T00:00:00.000","2019-01-25T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"DOC","Department of Correction","Psych","Section 50",,"2019-07-16T00:00:00.000","8338","2023-03-06T00:00:00.000",,"Open","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-01-03T00:00:00.000","2019-10-17T00:00:00.000","9058",,,"Closed","Administrative Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-03-09T00:00:00.000","2019-11-08T16:58:43.000","8043","2023-11-13T00:00:00.000",,"Closed","Computer Associate (Operations)"
"DOC","Department of Correction","Character","Section 50",,"2019-09-09T00:00:00.000","8334","2023-02-07T00:00:00.000",,"Open","Correction Officer"
"DOT","Department of Transportation","Education and Experience","Section 50","2019-08-19T00:00:00.000","2019-08-17T23:59:47.000","8042",,,"Closed","Administrative Project Manager"
"NYPD","Police Department","Psych","Section 50","2019-07-03T00:00:00.000","2019-05-28T16:03:37.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DSNY","Department of Sanitation","Medical","Section 50","2019-03-05T00:00:00.000","2019-01-06T18:46:50.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-03-14T00:00:00.000","2019-01-16T19:12:38.000",,,,"Closed",
"FDNY","Fire Department","Medical","Section 50","2019-07-11T00:00:00.000","2019-04-03T00:00:00.000","8009","2022-03-28T00:00:00.000",,"Closed","Emergency Medical Specialist - EMT"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-12-11T08:51:27.000","8042",,,"Open","Administrative Project Manager"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-12T00:00:00.000","2019-05-07T09:31:04.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-15T00:00:00.000","2019-01-11T00:00:00.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"DOC","Department of Correction","Character","Section 50",,"2019-12-12T00:00:00.000","9305","2023-05-02T00:00:00.000",,"Open","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-06T00:00:00.000","2019-01-16T00:00:00.000","7019","2022-08-29T00:00:00.000",,"Closed","Procurement Analyst"
"NYPD","Police Department","Psych","Section 50","2019-12-13T00:00:00.000","2019-11-11T12:30:01.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DSNY","Department of Sanitation","Medical","Section 50","2020-02-07T00:00:00.000","2019-10-17T17:41:39.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"NYPD","Police Department","Psych","Section 50",,"2019-12-31T08:17:44.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-06T00:00:00.000","2019-04-15T00:00:00.000","8006",,,"Closed","Auto Mechanic"
"NYPD","Police Department","Character","Section 50",,"2019-11-09T14:23:16.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-06-24T00:00:00.000","2019-05-14T11:07:46.000","4328","2020-11-23T00:00:00.000",,"Closed","Police Officer"
"DOE","Department of Education","Termination","Section 76",,"2019-11-19T09:54:00.000",,,,"Open",
"OCME","Office of Chief Medical Examiner","Termination","Section 76","2019-11-14T00:00:00.000","2019-11-13T14:28:11.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-12-30T02:56:06.000","8042",,,"Open","Administrative Project Manager"
"DOC","Department of Correction","Unauthorized Substance","Section 50","2019-05-15T00:00:00.000","2019-01-23T00:00:00.000","7327","2021-10-25T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-05-23T00:00:00.000","2019-01-06T18:07:22.000","3318","2019-12-17T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-22T00:00:00.000","2019-05-15T22:22:39.000","8050",,,"Closed","Accountant"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-08-02T00:00:00.000","2019-05-20T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-02-20T00:00:00.000","2019-12-10T00:00:00.000","9507","2023-10-09T00:00:00.000",,"Closed","Computer Systems Manager"
