DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
2063398-DCA,Business,02/28/2023,Active,12/15/2017,Home Improvement Contractor,GREY STREET BUILDERS LLC,,92,SEAMAN AVE,,ROCKVILLE CENTRE,NY,11570,9174850766,Outside NYC,,,,,,,,,,,
1355688-DCA,Business,02/28/2023,Active,05/25/2010,Home Improvement Contractor,GREEN VALLEY LANDSCAPING CORP.,,226,E JAMAICA AVE,,VALLEY STREAM,NY,11580,5165934059,Outside NYC,,,,,,,,,,,
2037548-DCA,Business,02/28/2023,Active,05/13/2016,Home Improvement Contractor,onyx contracting services llc,,1,PONDVIEW E,,PURCHASE,NY,10577,,Outside NYC,,,,,,,,,,,
2088849-DCA,Business,02/28/2023,Active,07/29/2019,Home Improvement Contractor,CROWN MECHANICAL LLC,,25,LAUREL AVE,Livingston,LIVINGSTON,NJ,07039,9733932312,Outside NYC,,,,,,,,,,,
1074080-DCA,Business,02/28/2023,Active,09/09/2011,Home Improvement Contractor,GORMAN & CARBONE CONTRACTORS INC.,,111,Borden rd,,middletown,NJ,07748,7183174023,Outside NYC,,503,51,5145944,5068310030,,,,-74.19524472938355,40.536924245381826,"(40.536924245381826, -74.19524472938355)"
2088623-DCA,Business,02/28/2023,Active,07/23/2019,Home Improvement Contractor,DA MAJESTIC HOME IMPROVEMENT INC,,28,WAGNER AVE,,ROOSEVELT,NY,11575,3476178919,Outside NYC,,,,,,,,,,,
0698893-DCA,Business,02/28/2023,Active,12/09/2002,Home Improvement Contractor,BARRY FISHELBERG CO INC,,15011,94TH AVE,,JAMAICA,NY,11433,7186580192,Queens,4,412,27,4442238,4100940055,,,,-73.80334258103684,40.70034986470548,"(40.70034986470548, -73.80334258103684)"
2028744-DCA,Business,02/28/2023,Active,09/23/2015,Home Improvement Contractor,RAGA CONSTRUCTION LLC,,7350,199TH ST,,FRESH MEADOWS,NY,11366,9179235007,Queens,4,408,23,4154521,4071860030,,,,-73.7733824844555,40.73567210281703,"(40.73567210281703, -73.7733824844555)"
2059382-DCA,Business,02/28/2023,Active,10/16/2017,Home Improvement Contractor,JJ ALVARADO CORPORATION,,1423,FTELEY AVE,,BRONX,NY,10472,3479681513,Bronx,2,209,18,2028058,2038900064,,,,-73.87286060788367,40.834841239425664,"(40.834841239425664, -73.87286060788367)"
2105851-DCA,Business,02/28/2023,Active,05/09/2022,Home Improvement Contractor,King Handy Brothers LLC,,263,PALISADE AVE,,YONKERS,NY,10703,9145626715,Outside NYC,,,,,,,,,,,
1443390-DCA,Business,02/28/2023,Active,08/30/2012,Home Improvement Contractor,"CLASSIC REMODELING GROUP, INC.",,1839,BELLMORE AVE,,NORTH BELLMORE,NY,11710,5163087733,Outside NYC,,,,,,,,,,,
2047304-DCA,Business,02/28/2023,Active,01/12/2017,Home Improvement Contractor,ALLEN SCOTT CONSTRUCTION CORP,,7,TROY LN,,BEDFORD,NY,10506,,Outside NYC,,,,,,,,,,,
2075341-DCA,Business,02/28/2023,Active,07/10/2018,Home Improvement Contractor,Lion Renovations Inc,,2258,OCEAN AVE,,BROOKLYN,NY,11229,646-645-9079,Brooklyn,3,315,48,3183174,3068020046,,,,-73.95283936886878,40.606897423796326,"(40.606897423796326, -73.95283936886878)"
1380271-DCA,Business,02/28/2023,Active,01/07/2011,Home Improvement Contractor,EYRING HOME CONSTRUCTION INC.,,402,CHESTNUT AVE,,EAST MEADOW,NY,11554,5163171902,Outside NYC,,,,,,,,,,,
1103853-DCA,Business,02/28/2023,Active,01/15/2003,Home Improvement Contractor,MICHELLE KUO CORP.,,14944,DELAWARE AVE,,FLUSHING,NY,11355,7184611229,Queens,4,407,20,4122047,4054090016,,,,-73.81325899790409,40.75750134484885,"(40.75750134484885, -73.81325899790409)"
2027512-DCA,Business,02/28/2023,Active,08/25/2015,Home Improvement Contractor,STIN GENERAL CONSTRUCTION INC,,8347,258TH ST,,GLEN OAKS,NY,11004,917-642-8790,Queens,4,413,23,4179349,4087700011,,,,-73.71046402051948,40.73789159992381,"(40.73789159992381, -73.71046402051948)"
1315115-DCA,Business,02/28/2023,Active,04/21/2009,Home Improvement Contractor,"LEESIDE CLAN, INC.",,132,CHARLES ST,,EAST WILLISTON,NY,11596,5168804845,Outside NYC,,,,,,,,,,,
2065821-DCA,Business,02/28/2023,Active,02/07/2018,Home Improvement Contractor,"PRIME CONSTRUCTION MANAGEMENT, LLC.",,850,MCLEAN AVE,,YONKERS,NY,10704,6465923746,Outside NYC,,,,,,,,,,,
2087385-DCA,Business,02/28/2023,Active,06/20/2019,Home Improvement Contractor,"NY BEE HIVE, LLC",,1142,CASTLE HILL AVE,,BRONX,NY,10462,347-335-8090,Bronx,2,209,18,2092875,2038190001,,,,-73.850774993076,40.83085140810475,"(40.83085140810475, -73.850774993076)"
2053512-DCA,Business,02/28/2023,Active,05/25/2017,Home Improvement Contractor,Andaloro Construction LLC,,215,E 58TH ST,,NEW YORK,NY,10022,2127586490,Manhattan,1,106,04,1038624,1013320010,,,,-73.9664041782871,40.760667022814495,"(40.760667022814495, -73.9664041782871)"
1232268-DCA,Business,02/28/2023,Active,07/07/2006,Home Improvement Contractor,"NEW YORK CONTRACTOR & HOME IMPROVEMENT, INC.",,1051,FRANKLIN AVE,,VALLEY STREAM,NY,11580,5168254243,Outside NYC,,,,,,,,,,,
2090250-DCA,Business,02/28/2023,Active,09/06/2019,Home Improvement Contractor,SIMCORP CONSTRUCTION & REMODELING CORP.,,106,LADD AVE,,STATEN ISLAND,NY,10312,3473253933,Staten Island,5,503,51,5075633,5056530015,,,,-74.17622669490059,40.56117800793536,"(40.56117800793536, -74.17622669490059)"
2008925-DCA,Business,02/28/2023,Active,05/30/2014,Home Improvement Contractor,Magnolia Home Remodeling Group Inc.,,1640,VAUXHALL RD,,UNION,NJ,07083,8556246655,Outside NYC,,,,,,,,,,,
1097713-DCA,Business,02/28/2023,Active,12/03/2001,Home Improvement Contractor,"KELLY, GREGORY G",K & B GENERAL CONTRACTING,65,EMERSON AVE,,FLORAL PARK,NY,11001,5166160638,Outside NYC,,,,,,,,,,,
2067573-DCA,Business,02/28/2023,Active,03/10/2018,Home Improvement Contractor,"ZUNCE, SHPETIM",DELTA CONSTRUCTION COMPANY,56,EMERSON AVE,,STATEN ISLAND,NY,10301,7184477909,Staten Island,5,502,50,5021678,5008380156,,,,-74.09998068792108,40.60554336588905,"(40.60554336588905, -74.09998068792108)"
1224749-DCA,Business,02/28/2023,Active,04/25/2006,Home Improvement Contractor,"GOBIN'S G.B.H. AND R. CONSTRUCTION, INC.",,468,CARLLS PATH,,DEER PARK,NY,11729,3472287952,Queens,4,412,28,4214090,4100040064,,,,,,
2059232-DCA,Business,02/28/2023,Active,10/12/2017,Home Improvement Contractor,KLEIN KITCHEN INC.,KLEIN KITCHEN AND BATH,25,W 26TH ST,,NEW YORK,NY,10010,2127171726,Manhattan,1,,,,,,,,,,
2097031-DCA,Business,02/28/2023,Active,11/24/2020,Home Improvement Contractor,TSSNYC LLC,,319,E 24TH ST,,NEW YORK,NY,10010,6465222662,Manhattan,1,106,02,1078830,1009300012,,,,-73.97933042933136,40.7381027493206,"(40.7381027493206, -73.97933042933136)"
0979627-DCA,Business,02/28/2023,Active,01/13/2003,Home Improvement Contractor,"EDDIES ROOFING, INC.",,3657,E TREMONT AVE,,BRONX,NY,10465,7185181707,Bronx,2,210,13,2097556,2054270001,,,,-73.82368456138796,40.82798885658843,"(40.82798885658843, -73.82368456138796)"
2026883-DCA,Business,02/28/2023,Active,08/11/2015,Home Improvement Contractor,EAST HARLEM BUILDERS LLC,,153,E 116TH ST,,NEW YORK,NY,10029,917-299-2659,Manhattan,1,111,08,1052290,1016440023,,,,-73.94117484798171,40.79844368669193,"(40.79844368669193, -73.94117484798171)"
0851457-DCA,Business,02/28/2023,Active,10/22/2002,Home Improvement Contractor,DINEEN CONSTRUCTION CORP.,Dineen Construction Corp,389,9TH ST,,BROOKLYN,NY,11215,7189652364,Brooklyn,3,306,39,3022195,3010060070,,,,-73.98324172369716,40.66770015800114,"(40.66770015800114, -73.98324172369716)"
1271465-DCA,Business,02/28/2023,Active,10/29/2007,Home Improvement Contractor,"HELAL HOME IMPROVEMENT, INC.",,740,E 23RD ST,,BROOKLYN,NY,11210,9176604668,Brooklyn,3,314,45,3205775,3075500062,,,,-73.9546984648883,40.632312203402506,"(40.632312203402506, -73.9546984648883)"
1467878-DCA,Business,02/28/2023,Active,06/21/2013,Home Improvement Contractor,JOHN DESMOND BUILDERS INC.,,35,OLD POST RD,,SOUTHPORT,CT,06890,2032597323,Outside NYC,,,,,,,,,,,
1430962-DCA,Business,02/28/2023,Active,05/22/2012,Home Improvement Contractor,DROMOS CORP.,,105,CLAY ST,,BROOKLYN,NY,11222,3476807557,Brooklyn,3,301,33,3063723,3024830045,,,,-73.95379392403011,40.73672844781616,"(40.73672844781616, -73.95379392403011)"
2019617-DCA,Business,02/28/2023,Active,03/17/2015,Home Improvement Contractor,GOLDEN I CONSTRUCTION INC,,498,WINDING RD N,,ARDSLEY,NY,10502,21283781179173259650,Outside NYC,,,,,,,,,,,
1155672-DCA,Business,02/28/2023,Active,11/28/2003,Home Improvement Contractor,"CFM KITCHEN & BATH, INC.",,3590,NOSTRAND AVE,,BROOKLYN,NY,11229,718-646-3700,Brooklyn,3,315,48,3201583,3073860138,,,,-73.94114389964211,40.596511205566756,"(40.596511205566756, -73.94114389964211)"
2030641-DCA,Business,02/28/2023,Active,11/20/2015,Home Improvement Contractor,AAA BUILDERS INC,,174,MAPLE PKWY,,STATEN ISLAND,NY,10303,3473708561,Staten Island,5,501,49,5027666,5012210028,,,,-74.15659873364585,40.62907169812847,"(40.62907169812847, -74.15659873364585)"
2033442-DCA,Business,02/28/2023,Active,02/19/2016,Home Improvement Contractor,VINBAYTEL DEVELOPMENTS LLC,,41,AVENUE A,,NEW YORK,NY,10009,7189869086,Manhattan,1,103,02,1077953,1004300010,,,,-73.9853562345479,40.7235674501487,"(40.7235674501487, -73.9853562345479)"
2015043-DCA,Business,02/28/2023,Active,10/29/2014,Home Improvement Contractor,Seland management inc.,,2435,HARING ST,,BROOKLYN,NY,11235,,Brooklyn,3,315,48,3203615,3074230011,,,,-73.93947260417644,40.59308482777018,"(40.59308482777018, -73.93947260417644)"
1352598-DCA,Business,02/28/2023,Active,05/05/2010,Home Improvement Contractor,"MOLEDO, JOSE M",AZOR CO.,9728,3RD AVE,,BROOKLYN,NY,11209,7185778330,Brooklyn,3,310,43,3155816,3061250001,,,,-74.03432238152635,40.61550416062942,"(40.61550416062942, -74.03432238152635)"
2086835-DCA,Business,02/28/2023,Active,06/05/2019,Home Improvement Contractor,Symmetry Designs Incorporated,Symmetry Closets,1361,LINCOLN AVE,,HOLBROOK,NY,11741,6316088999,Outside NYC,,,,,,,,,,,
1321783-DCA,Business,02/28/2023,Active,06/11/2009,Home Improvement Contractor,ALL AMERICAN STONEWORKS INC.,,186,SEVILLE BLVD,,SAYVILLE,NY,11782,631-774-8002,Outside NYC,,,,,,,,,,,
2105932-DCA,Business,02/28/2023,Active,05/11/2022,Home Improvement Contractor,DEALS CONSTRUCTION USA CORP,,2620,GLENWOOD RD,,BROOKLYN,NY,11210,347-614-7687,Brooklyn,3,314,45,3205800,3075540043,,,,-73.9517288656178,40.633551639440206,"(40.633551639440206, -73.9517288656178)"
0834772-DCA,Business,02/28/2023,Active,10/05/1994,Home Improvement Contractor,"MEGNA, JAMES",MEGNA HOME IMP,367,OTIS AVE,,STATEN ISLAND,NY,10306,917-709-7102,Staten Island,5,502,50,5055351,5039050001,,,,-74.1059860002108,40.57268544712442,"(40.57268544712442, -74.1059860002108)"
2103830-DCA,Business,02/28/2023,Active,02/07/2022,Home Improvement Contractor,"MANI RENOVATION, CORP.",,2694,BRIGGS AVE,,BRONX,NY,10458,646-966-2060,Bronx,2,207,15,2092499,2032940030,,,,-73.89181085099506,40.866161199291206,"(40.866161199291206, -73.89181085099506)"
2103880-DCA,Business,02/28/2023,Active,02/10/2022,Home Improvement Contractor,"ULLAH, SAFWAT",S & T GENERAL CONSTRUCTION CO,302,AVENUE C,,BROOKLYN,NY,11218,9172945338,Brooklyn,3,312,39,3126040,3053720001,,,,-73.97671226188406,40.6405641099036,"(40.6405641099036, -73.97671226188406)"
1221896-DCA,Business,02/28/2023,Active,03/25/2006,Home Improvement Contractor,"ISMAIL, MOHAMED",ISMAIL CONSTRUCTION COMPANY,594,E 16TH ST,,BROOKLYN,NY,11226,347-335-5315,Brooklyn,3,314,40,3121173,3052360008,,,,-73.96243539647975,40.63563618491266,"(40.63563618491266, -73.96243539647975)"
1066504-DCA,Business,02/28/2023,Active,11/08/2000,Home Improvement Contractor,"ASA BUILDING MAINTENANCE, INC.",,235,E 123RD ST,,NEW YORK,NY,10035,2124239794,Manhattan,1,111,08,1054637,1017880014,,,,-73.93588373517414,40.802033713446285,"(40.802033713446285, -73.93588373517414)"
2084597-DCA,Business,02/28/2023,Active,04/15/2019,Home Improvement Contractor,FRANCO RESTORATIONS LLC,,29,FLETCHER AVE,,MOUNT VERNON,NY,10552,914-879-3858,Outside NYC,,,,,,,,,,,
2059146-DCA,Business,02/28/2023,Active,10/10/2017,Home Improvement Contractor,"MORALES, WALTER",CREATIVE CUSTOM CONTRACTING,5304,OVERBROOK ST,,LITTLE NECK,NY,11362,5167824212,Queens,4,411,19,4170439,4082020026,,,,-73.73691353487578,40.76006410565683,"(40.76006410565683, -73.73691353487578)"
2103895-DCA,Business,02/28/2023,Active,02/10/2022,Home Improvement Contractor,"Design At Large II, LLC",,28,KNIGHT CT,,BROOKLYN,NY,11229,6464965082,Brooklyn,3,315,46,3249317,3088910648,,,,-73.92977501141692,40.59057879737008,"(40.59057879737008, -73.92977501141692)"
1243419-DCA,Business,02/28/2023,Active,11/13/2006,Home Improvement Contractor,"A-PLUS MASONRY, INC.",,909,HORSEBLOCK RD,,FARMINGVILLE,NY,11738,6319812858,Outside NYC,,,,,,,,,,,
1419920-DCA,Business,02/28/2023,Active,02/17/2012,Home Improvement Contractor,KNH GROUP INC.,,388,PEARL ST,,NEW YORK,NY,10038,7186390086,Manhattan,1,103,01,1077416,1001110100,,,,-74.00028856486693,40.71125264259729,"(40.71125264259729, -74.00028856486693)"
2106013-DCA,Business,02/28/2023,Active,05/13/2022,Home Improvement Contractor,The Lombardo Building and Development Group LLC,,854,SUNRISE HWY,,BAY SHORE,NY,11706,631-747-0285,Outside NYC,,,,,,,,,,,
2059886-DCA,Business,02/28/2023,Active,10/26/2017,Home Improvement Contractor,AA CID CONSULTING INC,,15152,133RD AVE,,JAMAICA,NY,11434,917-645-2296,Queens,4,412,28,4263129,4121290036,,,,-73.78509550805708,40.66960864519094,"(40.66960864519094, -73.78509550805708)"
2025196-DCA,Business,02/28/2023,Active,07/02/2015,Home Improvement Contractor,EFS Restoration Corp,,6133,GRAND AVE,,MASPETH,NY,11378,,Queens,4,405,30,4060627,4027120035,,,,-73.90401864439592,40.72200503382978,"(40.72200503382978, -73.90401864439592)"
2103805-DCA,Business,02/28/2023,Active,02/07/2022,Home Improvement Contractor,WEATHER MAKERS NYC CORP,,119-18,101 AVENUE,,South Richmond Hill,NY,11419,929-335-1932,Queens,4,409,28,4200563,4094870009,,,,-73.82570088762526,40.69002711981771,"(40.69002711981771, -73.82570088762526)"
2002351-DCA,Business,02/28/2023,Active,01/08/2014,Home Improvement Contractor,"Stone Masters, Inc",,153,MEACHAM AVE,,ELMONT,NY,11003,5163274880,Queens,4,,,,,,,,,,
2103866-DCA,Business,02/28/2023,Active,02/09/2022,Home Improvement Contractor,MG Workshop LLC,,580,SYLVAN AVE,,ENGLEWOOD CLIFFS,NJ,07632,2014085566,Outside NYC,,,,,,,,,,,
2103818-DCA,Business,02/28/2023,Active,02/07/2022,Home Improvement Contractor,Rockhill Construction Corp,,102,WILLIAMS AVE,,BROOKLYN,NY,11207,3474257076,Brooklyn,3,305,37,3426490,3036820056,,,,-73.90027719212641,40.674001338488445,"(40.674001338488445, -73.90027719212641)"
2103900-DCA,Business,02/28/2023,Active,02/10/2022,Home Improvement Contractor,TANZID CONSTRUCTION CORP,,1472,43RD ST,,BROOKLYN,NY,11219,9179072623,Brooklyn,3,312,44,3136250,3056060029,,,,-73.98496467196809,40.63616559226728,"(40.63616559226728, -73.98496467196809)"
2103811-DCA,Business,02/28/2023,Active,02/07/2022,Home Improvement Contractor,GONCALVES & ALVES MASONRY INC,,539,SPORT HILL RD,,EASTON,CT,06612,203-209-6730,Outside NYC,,,,,,,,,,,
2103790-DCA,Business,02/28/2023,Active,02/04/2022,Home Improvement Contractor,Jiwan Construction Inc.,,9513,LEFFERTS BLVD,,SOUTH RICHMOND HILL,NY,11419,9177744177,Queens,4,409,28,4199620,4094550044,,,,-73.82708356648722,40.69218659868031,"(40.69218659868031, -73.82708356648722)"
2103779-DCA,Business,02/28/2023,Active,02/04/2022,Home Improvement Contractor,Rocco Vito Contracting Corp,,671,ADONIA ST,,FRANKLIN SQUARE,NY,11010,5166061412,Outside NYC,,,,,,,,,,,
2103851-DCA,Business,02/28/2023,Active,02/08/2022,Home Improvement Contractor,Platinum Design of New York City Inc.,,16810,CROCHERON AVE,,FLUSHING,NY,11358,9173618053,Queens,4,407,19,4119750,4052950050,,,,-73.79778683207273,40.76276161497472,"(40.76276161497472, -73.79778683207273)"
2106170-DCA,Business,02/28/2023,Active,05/19/2022,Home Improvement Contractor,"THE OLD YEW PLANT SHOP, LLC",THE OLD YEW PLANT SHOP,1,HORATIO ST,,NEW YORK,NY,10014,2038563108,Manhattan,1,102,03,1011075,1006160051,,,,-74.00350751076903,40.738763291316566,"(40.738763291316566, -74.00350751076903)"
2103894-DCA,Business,02/28/2023,Active,02/10/2022,Home Improvement Contractor,Casablanca Home Inspection LLC,,2326,ESPLANADE AVE,,BRONX,NY,10469,6467707883,Bronx,2,211,13,2050330,2043690048,,,,-73.85430983175284,40.86019687790703,"(40.86019687790703, -73.85430983175284)"
2106078-DCA,Business,02/28/2023,Active,05/17/2022,Home Improvement Contractor,INDU CONSTRUCTION CORP,,13411,109TH AVE,,SOUTH OZONE PARK,NY,11420,3472606896,Queens,4,410,28,4206231,4096140033,,,,-73.80984148755775,40.68643105172534,"(40.68643105172534, -73.80984148755775)"
2074680-DCA,Business,02/28/2023,Active,06/28/2018,Home Improvement Contractor,ARTISAN HOME IMPROVEMENT & CONSTRUCTION CORP,,6,COLONIAL RD,,SMITHTOWN,NY,11787,631-445-9216,Outside NYC,,,,,,,,,,,
1425476-DCA,Business,02/28/2023,Active,04/18/2012,Home Improvement Contractor,AMERICAN HOME REMODELING SERVICE INC.,,254,MILES AVE,,STATEN ISLAND,NY,10308,7183472829,Staten Island,5,503,51,5062315,5046100110,,,,-74.15083705963404,40.55845836675696,"(40.55845836675696, -74.15083705963404)"
2106157-DCA,Business,02/28/2023,Active,05/19/2022,Home Improvement Contractor,URSPACE HOME REMODELING CORP,,7,SUNDANCE ACRES RD,,STORMVILLE,NY,12582,9172663330,Outside NYC,,,,,,,,,,,
2005216-DCA,Business,02/28/2023,Active,03/26/2014,Home Improvement Contractor,GRIP CONSTRUCTION CORP.,,24,WHITE ST,,STATEN ISLAND,NY,10305,9174032659,Staten Island,5,501,49,5150142,5028580028,,,,-74.06590419804435,40.6123283892913,"(40.6123283892913, -74.06590419804435)"
2089556-DCA,Business,02/28/2023,Active,08/14/2019,Home Improvement Contractor,"AOS BUILDING MAINTENANCE, INC",,546,MIDWOOD ST,,BROOKLYN,NY,11203,347 242-4654,Brooklyn,3,309,41,3107039,3048040006,,,,-73.94245698734825,40.66061094695369,"(40.66061094695369, -73.94245698734825)"
2102130-DCA,Business,02/28/2023,Active,10/14/2021,Home Improvement Contractor,MGM BUILDERS CORP,,918,BALFOUR ST APT,918 Balfour St,VALLEY STREAM,NY,11580,,Outside NYC,,,,,,,,,,,
1383594-DCA,Business,02/28/2023,Active,02/28/2011,Home Improvement Contractor,"BALAL, AYUB",BYZANTINE CONSTRUCTION,15920,84TH AVE,,JAMAICA,NY,11432,3479810894,Queens,4,408,24,4209487,4097890050,,,,-73.80610345056441,40.71457245949114,"(40.71457245949114, -73.80610345056441)"
2036289-DCA,Business,02/28/2023,Active,04/19/2016,Home Improvement Contractor,LJPY CORP,Besta builders,5612,207TH ST,,OAKLAND GARDENS,NY,11364,,Queens,4,411,23,4159954,4074350013,,,,-73.77112605336276,40.74862290808542,"(40.74862290808542, -73.77112605336276)"
2091851-DCA,Business,02/28/2023,Active,10/30/2019,Home Improvement Contractor,EASTWOOD GENERAL CONTRACTING CORP,,17,TEELE DR,,CORAM,NY,11727,6317743154,Outside NYC,,,,,,,,,,,
2102036-DCA,Business,02/28/2023,Active,10/08/2021,Home Improvement Contractor,"MAS & MOST CONSTRUCTION, CORP.",,1932,DALY AVE,,BRONX,NY,10460,6465339298,Bronx,2,206,17,2010698,2029920037,,,,-73.88421109038055,40.84127307506386,"(40.84127307506386, -73.88421109038055)"
1351626-DCA,Business,02/28/2023,Active,04/27/2010,Home Improvement Contractor,WHITE LEAF MECHANICAL CORP,,115B,KNICKERBOCKER AVE,,BROOKLYN,NY,11237,2122032112,Brooklyn,3,301,34,3070751,3030140003,,,,-73.92929016512821,40.705030503793886,"(40.705030503793886, -73.92929016512821)"
2103842-DCA,Business,02/28/2023,Active,02/08/2022,Home Improvement Contractor,ESHA GENERAL CONSTRUCTION INC.,,1472,43RD ST,,BROOKLYN,NY,11219,9292589727,Brooklyn,3,312,44,3136250,3056060029,,,,-73.98496467196809,40.63616559226728,"(40.63616559226728, -73.98496467196809)"
2102067-DCA,Business,02/28/2023,Active,10/12/2021,Home Improvement Contractor,MAJESTIC FLOOR GURU INC,,14222,133RD AVE,,JAMAICA,NY,11436,3476655433,Queens,4,412,28,4262552,4120870216,,,,-73.79679748010727,40.66936915503345,"(40.66936915503345, -73.79679748010727)"
1291855-DCA,Business,02/28/2023,Active,09/19/2012,Home Improvement Contractor,MKD IRRIGATION CORP.,LANDSCAPING BY MICHEAL D'ANDREA,890,TYLER ST,,FRANKLIN SQUARE,NY,11010,5163269302,Outside NYC,,,,,,,,,,,
2102100-DCA,Business,02/28/2023,Active,10/13/2021,Home Improvement Contractor,"K.B Contracting Services, LLC",,1532,COMPTON TER,,HILLSIDE,NJ,07205,5513580231,Brooklyn,3,,,,,,,,,,
1360990-DCA,Business,02/28/2023,Active,06/30/2010,Home Improvement Contractor,HOME CONNECTION CONTRACTING INC,,5826,83RD PL,,MIDDLE VILLAGE,NY,11379,6466434679,Queens,4,405,30,4066350,4029110016,,,,-73.87817904155791,40.72882602425771,"(40.72882602425771, -73.87817904155791)"
2080761-DCA,Business,02/28/2023,Active,12/17/2018,Home Improvement Contractor,CITI REHAB CORP,,58,1ST PL,,BROOKLYN,NY,11231,917-771-0459,Brooklyn,3,306,39,3005137,3003610007,,,,-73.99834872266001,40.68071434563877,"(40.68071434563877, -73.99834872266001)"
1335331-DCA,Business,02/28/2023,Active,10/07/2009,Home Improvement Contractor,JASCO WINDOW CORPORATION,,11,DENTON AVE S,,NEW HYDE PARK,NY,11040,5163545772,Outside NYC,,,,,,,,,,,
2053775-DCA,Business,02/28/2023,Active,06/01/2017,Home Improvement Contractor,Uplands Construction Inc.,,5225,CONCORD ST,,LITTLE NECK,NY,11362,7180406790,Queens,4,411,19,4171710,4082720028,,,,-73.72812672569168,40.768206606207386,"(40.768206606207386, -73.72812672569168)"
