BOROUGH,SITE_STATUS,SITE_NAME,SITE_NUMBER,STREET_NUMBER,STREET_SUFFIX,STREET_NAME,POSTCODE,CITY,VOTER_ENTRANCE,HANDICAP_ENTRANCE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
BROOKLYN,A,Ozzie Wilson Residences Senior Housing,11444,575,,Central Avenue,11207,Brooklyn,575 Central Avenue,Use entrance on right through playground,40.689739,-73.909816,4,37,413,3392663,3034170001,Bushwick South,"(40.689739, -73.909816)",17214,42,2,37,53
QUEENS,A,PS 91-Richard Arkwright,Q0314,68-10,,Central Avenue,11385,Glendale,68-10 Central Avenue,Corner Entrance on 69th Street & Central Avenue,40.703601,-73.885096,5,30,627,,,Glendale,"(40.703601, -73.885096)",15310,54,3,34,62
MANHATTAN,A,PS 87,M0044,160,,West 78 Street,10024,New York,141 WEST 77 Street,141 WEST 77 Street,40.782144,-73.978255,7,6,161,1030196,1011490007,Upper West Side,"(40.782144, -73.978255)",12421,20,4,19,12
BROOKLYN,A,PS 121,B0273,5301,,20th Avenue,11204,Brooklyn,5301 20th Avenue,53rd Street (Rear of bldg),40.623212,-73.978785,12,44,464,3253281,3054951101,Borough Park,"(40.623212, -73.978785)",16867,2,2,18,39
MANHATTAN,A,Windsor Tower,10205,5,,Tudor City Place,10017,New York,5 Tudor City Place,East 40th Street,40.748068,-73.971083,6,4,88,1038647,1013330023,Turtle Bay-East Midtown,"(40.748068, -73.971083)",12079,71,4,51,9
BROOKLYN,A,PS 130,B0305,70,,Ocean Parkway,11218,Brooklyn,Enter on East 5th Street through school yard,Enter on East 5th Street through school yard,40.648761,-73.975622,7,39,500,3124019,3053190001,Windsor Terrace,"(40.648761, -73.975622)",17620,9,2,27,45
QUEENS,A,The Korean Church Of Queens,11371,89-00,,23 Avenue,11369,East Elmhurst,89-00 23 ave,Through Parking Lot on 90th Street & 23rd Avenue,40.767194,-73.880466,3,22,329,4023535,4010840001,Jackson Heights,"(40.767194, -73.880466)",14511,65,3,4,73
QUEENS,A,PS 15-Jackie Robinson,10509,121-15,,Lucas Street,11413,Springfield Gardens,121-15 Lucas Street,Side Path between School & Playground off Lucas Street,40.686004,-73.75731,12,27,376,4273142,4126720001,St. Albans,"(40.686004, -73.75731)",15313,41,3,6,71
BROOKLYN,A,St. Francis Church De Paola,10966,219,,Conselyea Street,11211,Brooklyn,213 Woodpoint Road,213 Woodpoint Road,40.715527,-73.942062,1,34,477,3070201,3028920033,East Williamsburg,"(40.715527, -73.942062)",17613,36,2,30,57
STATEN IS,A,IS 75 Frank D. Paulo,10008,455,,Huguenot Ave,10312,Staten Island,455 Huguenot Ave,455 Huguenot Ave,40.544096,-74.197603,3,51,17010,5079651,5060500002,Arden Heights,"(40.544096, -74.197603)",10699,15,1,9,77
BROOKLYN,A,Glenwood Comm. Ctr.,B0282,5816,,Farragut Road,11234,Brooklyn,5816 Farragut Road,5816 Farragut Road,40.636575,-73.920592,18,45,94402,3331003,3079780001,Flatlands,"(40.636575, -73.920592)",13825,5,2,26,38
MANHATTAN,A,Polo Ground Sr Ctr,M0159,2965,,8 Avenue,10039,New York,2965 8 Avenue,2965 8 Avenue,40.830292,-73.936522,10,9,24302,1084520,1021060003,Central Harlem North-Polo Grounds,"(40.830292, -73.936522)",13097,18,4,36,20
MANHATTAN,A,John F Kennedy HS,10237,99,,Terrace View Avenue,10463,New York,99 Terrace View Avenue,99 Terrace View Avenue,40.877072,-73.912381,8,10,309,1064532,1022150080,Marble Hill-Inwood,"(40.877072, -73.912381)",11272,48,4,39,33
STATEN IS,A,Brighton Heights Reformed Church,11505,320,,Saint Marks Place,10301,Staten Island,330 St.Marks Place,330 St.Marks Place,,,1,49,3,5000187,5000160068,West New Brighton-New Brighton-St. George,,,,,,
BRONX,A,PS 85 Great Expectations,X0092,2400,,Marion Avenue,10458,Bronx,2400 Marion Avenue,Entrance on E. 187 St.,40.859098,-73.894852,5,15,38302,2011054,2030240021,Fordham South,"(40.859098, -73.894852)",10936,6,5,22,29
BROOKLYN,A,PS 304,B0163,280,,Hart Street,11206,Brooklyn,280 Hart Street,280 Hart Street,40.694041,-73.940499,3,36,281,3049420,3017730014,Stuyvesant Heights,"(40.694041, -73.940499)",17213,69,2,49,51
MANHATTAN,A,Prospect Tower,10131,45,,Tudor City Place,10017,New York,45 Tudor City Place,45 Tudor City Place,40.749073,-73.970341,6,4,88,1038660,1013350022,Turtle Bay-East Midtown,"(40.749073, -73.970341)",12079,71,4,51,9
BRONX,A,Tracy Towers Community Room,X0149,40,,West Mosholu Parkway S.,10468,Bronx,40 West Mosholu Parkway S.,40 West Mosholu Parkway S.,40.881522,-73.886624,7,11,409,2092445,2032510490,Van Cortlandt Village,"(40.881522, -73.886624)",11606,24,5,40,34
STATEN IS,A,Walker Park Club,S0046,50,,Delafield Place,10310,Staten Island,50 Delafield Place,50 Delafield Place,40.643943,-74.108848,1,49,97,,,West New Brighton-New Brighton-St. George,"(40.643943, -74.108848)",10697,4,1,13,74
QUEENS,A,Redfern Community Center,Q0321,15-44,,Hassock Street,11691,Far Rockaway,15-44 Hassock Street,Beach Channel Drive entrance,40.608535,-73.752811,14,31,103201,4449685,4155010002,Far Rockaway-Bayswater,"(40.608535, -73.752811)",20529,51,3,47,59
BRONX,A,PS 126,11582,175,,West 166 Street,10452,Bronx,175 West 166 Street,175 West 166 Street,,,4,16,199,2003495,2025260083,Highbridge,,,,,,
BROOKLYN,A,Evergreen Troutman,10839,78,,Troutman Street,11206,Brooklyn,78 Troutman Street,78 Troutman Street,40.698743,-73.930981,4,34,391,3328092,3031830037,Bushwick South,"(40.698743, -73.930981)",17213,42,2,30,53
QUEENS,A,Seaside Library,11372,116-15,,Rockaway Beach Blvd.,11694,Rockaway Park,116-15 Rockaway Beach Boulevard,116-15 Rockaway Beach Boulevard,40.579662,-73.83743,14,32,93402,4304786,4162260001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"(40.579662, -73.83743)",20532,51,3,41,58
MANHATTAN,A,PS 6,M0234,45,,East 81 Street,10028,New York,45 East 81 Street,East 82nd Street (Through Schoolyard),40.77754,-73.96075,8,4,142,1046668,1014930021,Upper East Side-Carnegie Hill,"(40.77754, -73.96075)",12425,23,4,51,11
QUEENS,A,JHS 189-Daniel Carter Beard,Q0052,144-80,,Barclay Avenue,11355,Flushing,144-80 Barclay Avenue,Rear Entrance on Sanford Avenue adjacent to Parking Lot,40.760374,-73.818355,7,20,863,4114763,4050510027,Murray Hill,"(40.760374, -73.818355)",14190,22,3,3,67
QUEENS,A,Dayton Towers East 7400,Q0246,7400,,Shore Front Parkway,11692,Arverne,74-00 Shore Front Parkway,74-00 Shore Front Parkway,40.586849,-73.80212,14,32,94203,4457805,4161280001,Hammels-Arverne-Edgemere,"(40.586849, -73.80212)",20530,51,3,41,58
MANHATTAN,A,"M Plaza, L.P.",M0212,400,,West 43 Street,10036,New York,400 West 43 Street,400 West 43 Street,40.759079,-73.992278,4,3,121,1083745,1010520001,Clinton,"(40.759079, -73.992278)",13094,12,4,10,6
MANHATTAN,A,PS 192,M0248,500,,West 138 Street,10031,New York,500 West 138 Street,West 136th Street (Through Teacher's Driveway),40.821362,-73.952318,9,7,22301,1084132,1019880166,Manhattanville,"(40.821362, -73.952318)",12428,37,4,23,19
MANHATTAN,A,PS 199,M0152,270,,West 70 Street,10023,New York,270 West 70 Street,West 70th Street (Between Amsterdam & West End Ave),40.778068,-73.984631,7,6,155,1030351,1011580040,Lincoln Square,"(40.778068, -73.984631)",12420,20,4,19,12
BROOKLYN,A,Vanderveer Church United Methodist Church,B0394,3114,,Glenwood Road,11210,Brooklyn,3114 Glenwood Road,Enter on East 31th Street,40.633994,-73.94658,14,45,786,3336757,3075590039,Flatbush,"(40.633994, -73.94658)",17217,60,2,26,43
MANHATTAN,A,Salvation Army Harlem Temple Corps Community Center,11518,540,,Lenox Avenue,10037,New York,540 Lenox Avenue,540 Lenox Avenue,,,10,9,212,1053901,1017350001,Central Harlem North-Polo Grounds,,,,,,
MANHATTAN,A,Seward Park IV,M0205,385,,Grand Street,10002,New York,385 Grand Street,385 Grand Street,40.716006,-73.987134,3,1,1401,1077605,1003110013,Lower East Side,"(40.716006, -73.987134)",11723,70,4,32,4
MANHATTAN,A,St Margaret's House,M0244,49,,Fulton Street,10038,New York,49 Fulton Street,49 Fulton Street,40.708221,-74.004536,1,1,1501,1001290,1000950027,Battery Park City-Lower Manhattan,"(40.708221, -74.004536)",13096,56,4,32,1
QUEENS,A,PS 114-Belle Harbor,Q0315,134-09,,Cronston Avenue,11694,Rockaway Park,134-09 Cronston Ave,134-09 Cronston Ave,40.578205,-73.854401,14,32,928,4305615,4162570001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"(40.578205, -73.854401)",20532,51,3,41,58
BROOKLYN,A,PS 289,B0362,900,,St Marks Avenue,11213,Brooklyn,Kingston Avenue,Kingston Avenue,40.674734,-73.942489,8,36,341,3031050,3012290028,Crown Heights North,"(40.674734, -73.942489)",17615,16,2,49,49
MANHATTAN,A,Gen Grant Houses(NYCHA),10520,75,,La Salle Street,10027,New York,75 La Salle Street,75 La Salle Street,40.813424,-73.95858,9,7,211,1084119,1019800001,Morningside Heights,"(40.813424, -73.95858)",12424,37,4,23,17
BROOKLYN,A,Stuyvesant Gardens ll,10325,150,,Malcolm X Boulevard,11221,Brooklyn,150 Malcolm X Boulevard,150 Malcolm X Boulevard,40.688326,-73.930238,3,36,293,3044658,3016360024,Stuyvesant Heights,"(40.688326, -73.930238)",18181,69,2,49,52
BRONX,A,Millbrook Community Center,10312,201,,St Anns Avenue,10454,Bronx,201 St. Ann's Avenue,201 St. Ann's Avenue,40.805947,-73.918181,1,8,25,2090986,2022630019,Mott Haven-Port Morris,"(40.805947, -73.918181)",10932,49,5,35,23
BROOKLYN,A,PS 229,B0058,1400,,Benson Avenue,11228,Brooklyn,1400 Benson Avenue,Enter on 14 Avenue,40.610577,-74.01287,11,43,170,3167212,3063910024,Bath Beach,"(40.610577, -74.01287)",13511,1,2,44,37
MANHATTAN,A,Hamilton Madison House,11690,50,,Madison Street,10038,New York,50 Madison Street,50 Madison Street,,,3,1,25,1077420,1001110100,Chinatown,,,,,,
BROOKLYN,A,Haber House,B0182,3024,,West 24 Street,11224,Brooklyn,3024 West  24 Street,3024 West  24 Street,40.573225,-73.990724,13,47,352,3322050,3070700001,Seagate-Coney Island,"(40.573225, -73.990724)",18184,21,2,45,35
BRONX,A,Gun Hill Community Center,10859,745,,Magenta Street,10467,Bronx,745 Magenta Street,745 Magenta Street,40.87504,-73.865229,12,12,374,2093516,2046290050,Williamsbridge-Olinville,"(40.87504, -73.865229)",11605,29,5,2,30
MANHATTAN,A,MS 114,11194,331,,East 91 Street,10128,New York,331 East 91 Street,331 East 91 Street,40.780801,-73.948614,8,5,154,1081267,1015540032,Yorkville,"(40.780801, -73.948614)",10099,23,4,1,11
QUEENS,A,Boys and Girls Club of Metro Queens,11655,110-04,,Atlantic Avenue,11419,South Richmond Hill,110-04 Atlantic Avenue,110-04 Atlantic Avenue,,,9,28,118,4197430,4093960001,Richmond Hill,,,,,,
QUEENS,A,JHS 109-Jean Nuzzi Intermediate School,Q0116,213-10,,92 Avenue,11428,Queens Village,213-10 92 Avenue (Entrance on 214 Street),Lot Entrance behind School on 214th Street,40.720649,-73.746988,13,23,542,4226839,4106260001,Queens Village,"(40.720649, -73.746988)",24337,63,3,16,63
BROOKLYN,A,Brooklyn Tech HS,B0107,2,,South Elliott Place,11217,Brooklyn,2 South Elliott Place,Left side of Main Entrance on South Elliott Place,40.688832,-73.976183,2,35,33,3058752,3020980013,Fort Greene,"(40.688832, -73.976183)",17619,68,2,48,55
BROOKLYN,A,Kensington  Public Library,11408,4207,,18 Avenue,11218,Brooklyn,4207 18th Avenue,4207 18th Avenue,40.631429,-73.975509,14,44,480,3416544,3054160014,Flatbush,"(40.631429, -73.975509)",17620,60,2,18,43
BRONX,A,William H. Taft High School,X0091,240,,East 172 Street,10457,Bronx,240 East 172 Street,On Sheridan Ave at corner of E 171 St to elev to4th Fl,40.840348,-73.910894,4,16,225,2007806,2028170002,East Concourse-Concourse Village,"(40.840348, -73.910894)",10935,50,5,42,27
MANHATTAN,A,The New Jewish Home,M0021,120,,West 106 Street,10025,New York,120 West 106 Street,120 West 106 Street,40.799447,-73.963541,7,7,189,1081582,1018600020,Upper West Side,"(40.799447, -73.963541)",12422,20,4,23,15
BRONX,A,PS 163 Arthur A. Schomburg,10066,2075,,Webster Avenue,10457,Bronx,2075 Webster Ave,Entrance on E.180 Street,40.851866,-73.898488,5,15,379,2013297,2031420048,Mount Hope,"(40.851866, -73.898488)",10935,6,5,22,29
QUEENS,A,PS 105-The Bay School,Q0176,420,,Beach 51 Street,11691,Far Rockaway,420 Beach 51 Street,Corner of Beach 51st Street & Elizabeth Avenue,40.595839,-73.781454,14,31,97203,4302397,4159740003,Hammels-Arverne-Edgemere,"(40.595839, -73.781454)",20529,51,3,47,59
BRONX,A,1880 Valentine Ave Community Room,X0069,1880,,Valentine Avenue,10457,Bronx,1880 Valentine Avenue,1880 Valentine Avenue,40.849163,-73.900832,5,15,379,2013302,2031420200,Mount Hope,"(40.849163, -73.900832)",10935,6,5,22,29
BROOKLYN,A,The Joan Snow Pre-K Center,11230,3610,,Glenwood Road,11210,Brooklyn,932 East 37th Street,Enter left of main entrance,40.634189,-73.940916,17,45,784,3206141,3075640047,East Flatbush-Farragut,"(40.634189, -73.940916)",17217,61,2,26,40
MANHATTAN,A,Seward Park I,10297,266,,East Broadway,10002,New York,266 East Broadway,266 East Broadway,40.714541,-73.985166,3,1,1401,1082654,1003150001,Lower East Side,"(40.714541, -73.985166)",11723,70,4,32,4
MANHATTAN,A,HS of Art & Design,10176,249,,East 56 Street,10022,New York,249 E 56 St (Glass Doors Closer to 2nd Ave),249 E 56 St (Glass Doors Closer to 2nd Ave),40.759091,-73.965549,6,4,108,1038593,1013300015,Turtle Bay-East Midtown,"(40.759091, -73.965549)",12419,71,4,51,9
BROOKLYN,A,Lafayette Gardens Comm. Ctr.,11610,442,,Dekalb Avenue,11205,Brooklyn,442 Dekalb Avenue,442 Dekalb Avenue,,,3,35,233,3321871,3019380001,Bedford,,,,,,
BROOKLYN,A,IS 291,10054,231,,Palmetto Street,11221,Brooklyn,231 Palmetto Street,231 Palmetto Street,40.695301,-73.915312,4,37,433,3076460,3033430001,Bushwick North,"(40.695301, -73.915312)",18181,42,2,37,53
QUEENS,A,PS 79-Francis Lewis,10560,147-27,,15 Drive,11357,Whitestone,147-27 15 Drive,147-27 15 Drive,40.785951,-73.817801,7,19,1039,4105232,4046470001,Whitestone,"(40.785951, -73.817801)",14192,22,3,20,67
MANHATTAN,A,Vanderbilt YMCA,M0126,224,,East 47 Street,10017,New York,224 EAST 47 STREET,224 EAST 47 STREET,40.753458,-73.971165,6,4,90,1037605,1013200034,Turtle Bay-East Midtown,"(40.753458, -73.971165)",12079,71,4,51,9
BRONX,A,PS 75,X0215,984,,Faile Street,10459,Bronx,Entrance thru side school yard on Faile Street,Entrance thru side school yard on Faile Street,40.822549,-73.889339,2,17,119,2006079,2027470001,Hunts Point,"(40.822549, -73.889339)",10937,8,5,43,24
QUEENS,A,Forest Hills Library,10843,108-19,,71 Avenue,11375,Forest Hills,108-19 71 Avenue,108-19 71 Avenue,40.721743,-73.843669,6,29,739,4052345,4022230054,Forest Hills,"(40.721743, -73.843669)",14786,40,3,28,70
QUEENS,A,PS 209-Clearview Gardens,Q0077,16-10,,Utopia Parkway,11357,Whitestone,Corner Entrance on Utopia Parkway & 16th Avenue,Corner Entrance on Utopia Parkway & 16th Avenue,40.783848,-73.794837,7,19,1017,4128717,4057340001,Ft. Totten-Bay Terrace-Clearview,"(40.783848, -73.794837)",14192,22,3,20,67
BROOKLYN,A,PS 181,B0017,1023,,New York Avenue,11203,Brooklyn,1023 New York Avenue,East 34 Street,40.648263,-73.946297,17,45,856,3327776,3049040010,East Flatbush-Farragut,"(40.648263, -73.946297)",16866,61,2,26,40
BROOKLYN,A,PS 206,00039,2200,,Gravesend Neck Road,11229,Brooklyn,2200 Gravesend Neck Road,2200 Gravesend Neck Road,40.597309,-73.948891,15,48,59401,3201080,3073810201,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"(40.597309, -73.948891)",13512,32,2,15,36
MANHATTAN,A,Knickerbocker Plaza,M0083,1751,,2nd Avenue,10128,New York,1751 2 Avenue,1751 2 Avenue,40.781224,-73.949401,8,5,154,1048914,1015370022,Yorkville,"(40.781224, -73.949401)",10099,23,4,1,11
BROOKLYN,A,Zvi Dov Roth Academy of Yeshiva Rambam,11454,3300,,Kings Highway,11234,Brooklyn,3300 Kings Highway,3300 Kings Highway,40.618429,-73.942106,18,45,746,3210464,3076690017,Flatlands,"(40.618429, -73.942106)",13825,5,2,26,38
QUEENS,A,Hilltop Village Coop,Q0279,87-15,,204 Street,11423,Hollis,87-15 204 Street,87-15 204 Street,40.723045,-73.762762,8,23,478,4434607,4105350010,Jamaica Estates-Holliswood,"(40.723045, -73.762762)",24332,25,3,16,65
BROOKLYN,A,PS 194,B0383,3117,,Avenue W,11229,Brooklyn,3117 Avenue W,Knapp Street,40.59688,-73.933711,15,46,570,3201629,3073930001,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"(40.59688, -73.933711)",13512,32,2,8,36
BROOKLYN,A,Edmonds Center (IS 113),B0176,300,,Adelphi Street,11205,Brooklyn,300 Adelphi Street,300 Adelphi Street,40.688584,-73.971053,2,35,181,3059051,3021030004,Fort Greene,"(40.688584, -73.971053)",17212,68,2,48,55
BROOKLYN,A,Brooklyn Museum,10557,200,,Eastern Parkway,11238,Brooklyn,200 Eastern Pkwy,200 Eastern Pkwy,40.671587,-73.962688,55,35,177,3029667,3011830026,park-cemetery-etc-Brooklyn,"(40.671587, -73.962688)",13829,13,2,48,50
BRONX,A,PS 105 Sen Abraham Bernstein,X0186,725,,Brady Avenue,10462,Bronx,725 Brady Avenue,School entrance on Holland Avenue,40.852457,-73.86665,11,13,22404,2048794,2042880001,Pelham Parkway,"(40.852457, -73.86665)",11271,59,5,12,32
MANHATTAN,A,PS 276,11225,55,,Battery Place,10280,New York,55 Battery Place,Second Pl. (Bet. Battery Pl & Little West St),40.706866,-74.017248,1,1,31704,1087945,1000160040,Battery Park City-Lower Manhattan,"(40.706866, -74.017248)",10367,56,4,32,1
MANHATTAN,A,PS 53 Or 811,M0237,466,,West End Avenue,10024,New York,466 West End Avenue,West 82nd Street,40.7865,-73.979489,7,6,171,1032754,1012300001,Upper West Side,"(40.7865, -73.979489)",12421,20,4,19,12
QUEENS,A,PS 121-Queens,Q0028,126-10,,109 Avenue,11420,South Ozone Park,126-10 109 Avenue,126-10 109 Avenue,40.683967,-73.815876,10,28,170,4249769,4116070001,South Ozone Park,"(40.683967, -73.815876)",24016,62,3,46,64
MANHATTAN,A,PS 143,M0255,515,,West 182 Street,10033,New York,515 West 182 Street,Audubon Avenue,40.848953,-73.930881,12,10,269,1063703,1021550035,Washington Heights North,"(40.848953, -73.930881)",13091,47,4,39,22
BROOKLYN,A,IL Centro (Fiao),11734,8711,,18th Avenue,11214,Brooklyn,8711 18 Avenue,8711 18 Avenue,,,11,47,278,3166588,3063690001,Bensonhurst West,,,,,,
QUEENS,A,IS 5-Walter Crowley Intermediate School,10589,50-40,,Jacobus Street,11373,Elmhurst,Jacobus Street near 51 Avenue (Left of Main Entrance),Jacobus Street near 51 Avenue (Left of Main Entrance),40.73776,-73.887502,4,25,489,4454423,4024500017,Elmhurst-Maspeth,"(40.73776, -73.887502)",14784,66,3,5,68
QUEENS,A,Renaissance Charter School,10566,35-59,,81 Street,11372,Jackson Heights,35-59 81 Street,35-59 81 Street,40.750506,-73.885304,3,25,283,4029691,4012810038,Jackson Heights,"(40.750506, -73.885304)",14783,65,3,5,73
BRONX,A,PS 195,X0024,1250,,Ward Avenue,10472,Bronx,1250 Ward Avenue:  Play area 1,1250 Ward Avenue:  Play area 1,40.830101,-73.877526,9,18,54,2088553,2037750025,West Farms-Bronx River,"(40.830101, -73.877526)",11610,58,5,31,26
BRONX,A,PS/MS 194,11180,2365,,Waterbury Avenue,10462,Bronx,2365 Waterbury Avenue,2365 Waterbury Avenue,40.83485,-73.846539,10,18,96,2103494,2038340070,Westchester-Unionport,"(40.83485, -73.846539)",11271,43,5,31,28
MANHATTAN,A,Elias Howe Primary School 51 Manhattan,11481,525,,West 44 Street,10036,New York,525 West 44 Street,525 West 44 Street,,,4,3,129,1089418,1010730014,Clinton,,,,,,
QUEENS,A,Forest Park Coop,Q0264,83-55,,Woodhaven Boulevard,11421,Woodhaven,83-55 Woodhaven Boulevard,Path to Side Entrance on 98 Street near Woodhaven Blvd,40.700552,-73.85402,9,30,64101,4315205,4039070960,Woodhaven,"(40.700552, -73.85402)",24017,38,3,34,60
BRONX,A,PS/MS 29 Melrose School,X0191,758,,Courtlandt Avenue,10451,Bronx,Thru school yard entrance on 157th Street,Thru school yard entrance on 157th Street,40.821713,-73.91708,1,17,69,2001736,2024030001,Melrose South-Mott Haven North,"(40.821713, -73.91708)",10929,49,5,43,23
MANHATTAN,A,Waterside Plaza,M0053,15,,Waterside Plaza,10010,New York,15 Waterside Plaza,15 Waterside Plaza,40.73794,-73.973347,6,4,62,1083707,1009910060,Murray Hill-Kips Bay,"(40.73794, -73.973347)",12073,71,4,51,7
BROOKLYN,A,IS 96,B0375,99,,Avenue P,11204,Brooklyn,99 Avenue P,West 12th Street,40.60774,-73.984901,11,44,430,3174076,3065950033,Bensonhurst East,"(40.60774, -73.984901)",16867,1,2,18,37
QUEENS,A,PS 26-Rufus King,Q0098,195-02,,69 Avenue,11365,Fresh Meadows,195-02 69 Avenue,Path to Accessible Rear Entrance at 69 Ave & 195 Lane,40.736789,-73.778196,8,23,1347,4153296,4071170421,Fresh Meadows-Utopia,"(40.736789, -73.778196)",14507,25,3,16,65
QUEENS,A,PS 48  William Wordsworth,11388,108-29,,155 Street,11433,Jamaica,108-29 155 Street,108-29 155 Street,40.693615,-73.796712,12,28,254,4590626,4101440047,South Jamaica,"(40.693615, -73.796712)",24668,41,3,46,61
QUEENS,A,IS 119-The Glendale,Q0247,74-01,,78 Avenue,11385,Ridgewood,74-01 78 Avenue,74-01 78 Avenue,40.704484,-73.87516,5,30,63301,4092660,4038120020,Glendale,"(40.704484, -73.87516)",15310,54,3,34,62
QUEENS,A,PS 290 - Academy for Scholars,11528,55-20,,Metropolitan Avenue,11385,Ridgewood,55-20 Metropolitan Avenue,55-20 Metropolitan Avenue,,,5,30,595,4080234,4033650027,Ridgewood,,,,,,
QUEENS,A,PS 143-Louis Armstrong,Q0152,34-74,,113 Street,11368,Corona,Courtyard Entrance on 112th Street,Courtyard Entrance on 112th Street,40.755271,-73.855196,3,21,381,4043827,4017560025,North Corona,"(40.755271, -73.855196)",14510,65,3,21,73
QUEENS,A,PS 174-William Sidney Mount,Q0227,65-10,,Dieterle Crescent,11374,Rego Park,65-10 Dieterle Crescent,Rear Courtyard Entrance on Ellwell Crescent,40.720909,-73.861562,6,29,69702,4073904,4031340024,Rego Park,"(40.720909, -73.861562)",14785,40,3,28,70
