"service_name","provider_name","mission_statement","website","address_line_1","address_line_2","city","state","zip_code"
"Work Readiness","New York Center for Interpersonal Development, Inc.","We improve lives by building community and nurturing personal growth through youth development, social-emotional learning, and conflict management.","www.nycid.org","130 Stuyvesant Place","5th Floor","Staten Island","NY","10301"
"Work Readiness","New York City Mission Society","Since 1812, the NYC Mission Society has reimagined the urban learning landscape by launching innovative, experiential educational programs and services for New York City's youth and families. Today, our progressive portfolio of educational, workforce development and cultural enrichment programs provide those we serve with the tools to break the cycle of poverty and achieve success. ","www.nycmissionsociety.org","646 Malcolm X Boulevard",,"NEW YORK","NY","10037"
"Work Readiness","New York SCORES","America SCORES New York seeks to create equitable opportunities for young people to experience sport, express themselves and inspire positive change","www.americascoresnewyork.org","520 8th Avenue, Suite 201C",,"New York","NY","10018"
"Work Readiness","Non-Traditional Employment for Women","Non-Traditional Employment for Women (NEW) prepares, trains, and places women in careers in the skilled construction, utility, and maintenance trades.","www.new-nyc.org","243 WEST   20 STREET",,"NEW YORK","NY","10011"
"Work Readiness","Northern Manhattan Improvement Corporation","To serve as a catalyst for positive change in the lives of the people in our community on their paths to secure, violence free, and prosperous futures.","www.nmic.org","45 Wadsworth Avenue",,"New York","NY","10033"
"Work Readiness","Northwest Bronx Community and Clergy Coalition, Inc.","NWBCCC unites diverse people and institutions to work for racial and economic justice through intergenerational organizing to transform the Bronx.","www.northwestbronx.org","103 EAST  196 STREET",,"BRONX","NY","10468"
"Work Readiness","Nuestro Terreno Comun LLC","It is the mission of Nuestro Terreno Comun to build capacity in the local non-English speaking community through educational empowerment and training.",,"321 DANTE CT STE 6",,"HOLBROOK","NY","11741"
"Work Readiness","Ocean Bay Community Development Corporation","Founded in 1999, OBCDC's mission is to assist in the revitalization of the Rockaway Peninsula. We improve self-sufficiency and quality of life by maki","oceanbaycdc.com","434 BEACH   54 STREET",,"Arverne","NY","11692"
"Work Readiness","Omni Solutions NYC, LLC","We offer pre employment screening, background checks and employment verification services. ","www.omnisolutionsnyc.com","400 WEST   43 STREET","35R","NEW YORK","NY","10036"
"Work Readiness","Open Stage Project, Inc.","Open Stage Project's mission is to close the gender gap in backstage and offscreen careers. 
","https://www.openstageproject.org/","526 WEST   26 STREET","Studio 522","NEW YORK","NY","10001"
"Work Readiness","Organizacion Juventud Ecuatoriana INC.","Organizacion Juventud Ecuatoriana (JUVE) is an apolitical nonprofit organization that channels, promotes and facilitates the intellectual development of Ecuadorians worldwide.","www.juventudecuatoriana.org","2856 MILES AVENUE",,"BRONX","NY","10465"
"Work Readiness","Osborne Treatment Services, Inc.","The Osborne Association offers opportunities for individuals who have been in conflict with the law to transform their lives through innovative, effective, and replicable programs that serve the community by reducing crime and its human and economic costs.  We offer opportunities for reform and rehabilitation through public education, advocacy, and alternatives to incarceration that respect the dignity of people and honor their capacity to change.","www.osborneny.org","809 Westchester Avenue",,"Bronx","NY","10455"
"Work Readiness","Phipps Neighborhoods, Inc.","Phipps Neighborhoods works toward a New York City in which no one is caught in the cycle of poverty. We provide children, youth, and families in low-i","WWW.PHIPPSNY.ORG","902 BROADWAY","13TH FLR","NEW YORK","NY","10010"
"Work Readiness","PRAXIS HOUSING INITIATIVES, INC.","The mission of Praxis Housing Initiatives is to bring about sustainable transformation in the lives of chronically homeless persons with HIV/AIDS, men","www.praxishousing.org","130 WEST   29 STREET","7th Floor","NEW YORK","NY","10001"
"Work Readiness","Pathways To Apprenticeship, Inc.","P2A seeks to end intergenerational poverty by providing access to opportunities for transformational building trades apprenticeships.","www.P2Atrades.org","540 PRESIDENT STREET","3rd Floor","BROOKLYN","NY","11215"
"Work Readiness","Per Scholas, Inc.","Per Scholas is a national nonprofit organization that breaks the cycle of poverty by providing technology education, access, training and job placemen","www.perscholas.org","804 EAST  138 STREET",,"BRONX","NY","10454"
"Work Readiness","Planning To Succeed","In the business of informing, engaging & enabling socially responsible organizations realize their missions by providing plans & data that assess ris ","www.plans4success.com","2310 Clarendon Road, 4F",,"Brooklyn","NY","11226"
"Work Readiness","Police Athletic League, Inc.","The Police Athletic League, together with the NYPD and the law enforcement community, supports and inspires New York City youth to realize their full potential as productive members of society.","www.palnyc.org","34 EAST   12 STREET",,"NEW YORK","NY","10003"
"Work Readiness","PowerPlay NYC, Inc.","PowerPlay NYC, Inc. advances the lives of girls through sports, helping them grow physically, emotionally and academically stronger. ","www.PowerPlayNYC.org","4 WEST   43 STREET","Room 313","NEW YORK","NY","10036"
"Work Readiness","Pregones / Puerto Rican Traveling Theater, Inc.","To champion Puerto Rican/Latinx cultural legacy of universal value through theater making, creative partnerships, and engagement of diverse audiences.","www.pregonesprtt.org","571-575 WALTON AVENUE",,"BRONX","NY","10451"
"Work Readiness","Publicolor, Inc.","Publicolor fights poverty by aggressively addressing youth disconnection through an intensive, multi-year continuum of design-based programs.","www.publicolor.org","20 WEST   36 STREET","9th Floor","NEW YORK","NY","10018"
"Work Readiness","Project Hope - The New Direction, Inc.","Project Hope's mission is to help young people living in poverty in NYC develop their strengths, skills, talents and competencies through effective ex","www.projecthopethenewdirection.org","105-03 220 STREET",,"Queens Village","NY","11429"
"Work Readiness","Project Mentor Development Council Inc.","Creativity and the power of the arts to transform the lives of youth living under resourced communities in Brooklyn through our arts and mentoring ","http://www.projectmentorny.org","1641 ST MARKS AVENUE","Apt 1F","BROOKLYN","NY","11233"
"Work Readiness","Project Renewal, Inc.","Project Renewal's mission empowers homeless men and women suffering from addiction and/or mental illness to move permanently from the streets or shelt","www.projectrenewal.org","200 Varick Street","9th floor","New York","NY","10014"
"Work Readiness","Queensboro Council for Social Welfare, Inc.","Our mission is to assist Queens  children, adolescents,adults, and seniors in acquiring needed human services.","www.qcsw.org","12055 QUEENS BLVD","Room 325","JAMAICA","NY","11424"
"Work Readiness","Queens Borough Public Library","Queens Public Library transforms lives by cultivating personal and intellectual growth and by building strong communities.","www.queenslibrary.org","89-11 Merrick Boulevard",,"Jamaica","NY","11432"
"Work Readiness","Queens Village, Hollis, Bellerose Volunteer Ambulance Corps."," The QVHB VAC provides emergency medical care and ambulance transportation to the Queens Village-Hollis-Bellerose Community.  We also provide medical ","Belleroserescue.org","235-01 BRADDOCK AVENUE",,"Queens Village","NY","11428"
"Work Readiness","Queens Council on the Arts, Inc.","To foster and develop the arts in Queens County and to support individual artists and arts organizations in presenting their cultural diversity.",,"28-18 Steinway Street",,"Astoria","NY","11103"
"Work Readiness","Red Hook Initiative, Inc.","RHI believes that social change to overcome systemic inequities begins with empowered youth. In partnership with community adults, we nurture young pe","www.rhicenter.org","767 Hicks Street",,"Brooklyn","NY","11231"
"Work Readiness","Research Foundation of the City University of New York","The Research Foundation (RF) is a private, not-for-profit educational corporation chartered by the State of New York in 1963. The City University of New York (CUNY) is the nation's largest urban public university. The RF supports CUNY faculty and staff in identifying and obtaining external support (pre-award) from government and private sponsors and is responsible for the administration of all such funded programs (post-award).  According to the most recently published annual report, 2016, awards exceeded $485 million. Program areas include, but are not limited to, research in the natural and social sciences, training, program development and student support services. ","rfcuny.org","230 WEST   41 STREET",,"NEW YORK","NY","10036"
