"download_pdf_report","license_number","industry_sector","base_does_business_as","base_name","serving_areas","year_base_opened","green_taxi_service","on_demand_service","book_ahead_service","phone","website","email","booking_app","_24_hours","_2015_honor_roll_drivers","_2015_honor_roll_base","hosted_vision_zero_training","vehicle_safety_technology_used","base_provides_safety_training","fatal_crashes","fatal_crash_details","injury_crashes_per_vehicle","sector_average_injury_crashes_per_vehicle","vehicle_safety_violations_per_vehicle","sector_average_vehicle_safety_violations_per_vehicle","base_safety_violations_per_vehicle","sector_average_base_safety_violations_per_vehicle","affiliated_vehicles","average_vehicle_age","sector_average_average_vehicle_age","percent_hybrid_alt_fuel_vehicles","percent_wheelchair_accessible_vehicles","top_vehicle_models_1","top_vehicle_models_2","top_vehicle_models_3","top_vehicle_models_4","top_vehicle_models_5","address","latitude","longitude","location","postcode","borough","community_board","council_district","census_tract","bin","bbl","nta"
"http://www.nyc.gov/html/tlc/downloads/pdf/B00350.pdf","B00350","livery","CHAMPION CAR & LIMO SERVICE ",,"New York City","1997","Yes","Not Reported","Not Reported","718-779-8080",,"CHAMPION7798080@AOL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.03","0.05","0.13","0.1","0","0.03","63","6","7.3","6","0","Toyota Camry","Lincoln Town Car","Honda Accord","Toyota Sienna","Nissan Altima","10704   37 AVENUE  CORONA NY 11368","40.753702","-73.86129","(40.753702, -73.86129)","11368","QUEENS   ","3","21","403","4044472","4017730002","North Corona                                                               "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00881.pdf","B00881","livery","CROSSBAY CAR SERVICE ",,"New York City","1996","No","Not Reported","Not Reported","718-835-6900",,"BLTAXI108@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.1","0.1","0","0.03","10","12.2","7.3","0","0","Ford Crown Victoria","Mercury Grand Marquis",,,,"105-12 CROSSBAY BOULEVARD  OZONE PARK NY 11417","40.67983","-73.844979","(40.67983, -73.844979)","11417","QUEENS   ","10","32","54","4191001","4091620012","Ozone Park                                                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01593.pdf","B01593","livery","EVERGREEN TRANS","(SKYWAY)","New York City","1996","Yes","Not Reported","Not Reported","718-591-7000",,"SKYWAY7000@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.03","0.05","0.02","0.1","0","0.03","146","5.9","7.3","41","2","Toyota Camry","Ford Escape","Lincoln Town Car","Ford Crown Victoria","Toyota Prius","77-33  164 STREET  FLUSHING NY 11366","40.723592","-73.804641","(40.723592, -73.804641)","11366","QUEENS   ","8","24","1241","4150901","4069710004","Pomonok-Flushing Heights-Hillcrest                                         "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01309.pdf","B01309","black car","CHO ASSOCIATES","(ARROW TRANSPORTATION)","New York City","1999","No","Not Reported","Not Reported","718-392-4060",,"CUSTOMERSERVICE@ARROW-TRANS.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.19","0.09","0","0.02","10","3.6","3.4","0","0","Lincoln Town Car","Toyota Highlander","Chevrolet Suburban","Chrysler 300","Honda Pilot","11-17   43 AVENUE  LIC NY 11101","40.751808","-73.9473","(40.751808, -73.9473)","11101","QUEENS   ","2","26","19","4005283","4004590001","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01487.pdf","B01487","livery","NEW RELAMPAGO CAR SERVICE ",,"New York City","1997","Yes","Not Reported","Not Reported","718-384-2828",,"MOBILIMO@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.28","0.1","0","0.03","29","8.4","7.3","15","0","Lincoln Town Car","Ford Escape","Chevrolet Tahoe","Ford Crown Victoria","Nissan Altima","355 UNION AVENUE  BROOKLYN NY 11211","40.710955","-73.951135","(40.710955, -73.951135)","11211","BROOKLYN ","1","34","513","3062729","3023870020","North Side-South Side                                                      "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00183.pdf","B00183","livery","KEW GARDEN OPERATING ",,"New York City","1999","No","Not Reported","Not Reported","718-846-6666",,"KEWCAR@AOL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.05","0.05","0","0.1","0.05","0.03","19","11.1","7.3","0","0","Mercury Grand Marquis","Lincoln Town Car","Chrysler Town and Country","Dodge Caravan","Ford Crown Victoria","122-11 HILLSIDE AVENUE  RICHMOND HILL NY 11418","40.70212","-73.82873","(40.70212, -73.82873)","11418","QUEENS   ","9","29","140","4193532","4092680027","Kew Gardens                                                                "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02420.pdf","B02420","livery","V S EXPRESS LIMO AND CAR SERVICE ",,"New York City","2010","No","Not Reported","Not Reported","718-633-4800",,"VSEXPRESSLIMO@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.09","0.05","0","0.1","0","0.03","12","9.6","7.3","0","0","Dodge Caravan","Chrysler Town and Country",,,,"2184 63RD STREET  BROOKLYN NY 11204","40.615053","-73.98053","(40.615053, -73.98053)","11204","BROOKLYN ","11","47","254","3133318","3055430037","Bensonhurst West                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00445.pdf","B00445","livery","JOE M LEASING","(FOUR TWO'S PRIVATE CAR SERVICE)","New York City","1997","No","Not Reported","Not Reported","718-746-2222",,"FOURTWOS@VERIZON.NET",,"Not Reported","0","No","No","No","Not Reported","0",,"0.08","0.05","0.08","0.1","0.04","0.03","24","10.3","7.3","0","0","Ford Crown Victoria","Lincoln Town Car","Mercury Grand Marquis","Toyota Camry","Dodge Caravan","150-18   12 ROAD  WHITESTONE NY 11357","40.789522","-73.813228","(40.789522, -73.813228)","11357","QUEENS   ","7","19","981","4000000","4045180015","Whitestone                                                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02050.pdf","B02050","livery","MAZIN CAR & LIMO SERVICE",,"New York City","2003","No","Not Reported","Not Reported","718-845-0577",,"MAZINCARSERVICE@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.1","0.05","0.19","0.1","0","0.03","10","7.4","7.3","15","0","Lincoln Town Car","Toyota Camry","Chevrolet Impala","Nissan Altima","Toyota Prius","125-01 LIBERTY AVENUE  RICHMOND HILL NY 11419","40.688403","-73.819306","(40.688403, -73.819306)","11419","QUEENS   ","10","28","15802","4203928","4095620031","South Ozone Park                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00054.pdf","B00054","livery","128 BLUE BIRD TRANSPORT","(LATCH CAR SERVICE)","New York City","1997","No","Not Reported","Not Reported","718-529-7748",,"LATCH128@HOTMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.09","0.1","0.18","0.03","11","7.4","7.3","34","0","Toyota Camry","Lincoln Town Car","Ford Escape","Toyota Prius",,"111-05  128 STREET  OZONE PARK NY 11420","40.683921","-73.813971","(40.683921, -73.813971)","11420","QUEENS   ","10","28","172","4250835","4116330001","South Ozone Park                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02245.pdf","B02245","livery","OCEANA CAR AND LIMO",,"New York City","2008","No","Not Reported","Not Reported","718-375-1001",,"OCEANA030@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.03","0.05","0.14","0.1","0","0.03","35","7.5","7.3","3","0","Lincoln Town Car","Toyota Sienna","Toyota Camry","Chevrolet Uplander","Dodge Caravan","2395 CONEY ISLAND AVENUE  BROOKLYN NY 11223","40.598608","-73.96108","(40.598608, -73.96108)","11223","BROOKLYN ","15","48","582","3197897","3073150046","Homecrest                                                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02021.pdf","B02021","livery","EASYRIDE CAR SERVICE ",,"New York City","2003","No","Not Reported","Not Reported","718-444-5557",,"EZRIDECAR.LIMO@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.08","0.05","0.08","0.1","0","0.03","12","8.9","7.3","8","0","Lincoln Town Car","Chevrolet Malibu","Dodge Caravan","Ford Crown Victoria","Mercury Grand Marquis","2982 NOSTRAND AVENUE  BROOKLYN NY 11229","40.611528","-73.944318","(40.611528, -73.944318)","11229","BROOKLYN ","15","48","642","3182780","3067920011","Madison                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00319.pdf","B00319","livery","AVENTINE AUTO RENTAL ","(SAFEWAY CAR SERVICE)","New York City","1998","Yes","Not Reported","Not Reported","718-336-1010",,"SAFEWAY2079@YAHOO.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.05","0.13","0.1","0.09","0.03","23","10","7.3","47","0","Toyota Prius","Lincoln Town Car","Mercury Grand Marquis","Dodge Caravan","Ford Windstar","2079 EAST   16 STREET  BROOKLYN NY 11229","40.599286","-73.95541","(40.599286, -73.95541)","11229","BROOKLYN ","15","48","580","3336572","3073210048","Madison                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01721.pdf","B01721","livery","W.K. CAR & LIMO SERVICE ",,"New York City","2012","No","Yes","Yes","212-274-1166",,"WKCARLIMOSERVICE@YAHOO.COM",,"Not Reported","0","No","Yes","Yes","Yes","0",,"0.04","0.05","0.12","0.1","0.02","0.03","49","4.8","7.3","5","0","Toyota Sienna","Toyota Highlander","Lincoln Town Car","Honda Accord","Honda CR-V","108 MADISON STREET  NEW YORK NY 10002","40.712007","-73.99515","(40.712007, -73.99515)","10002","MANHATTAN","3","1","8","1003312","1002760035","Chinatown                                                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01020.pdf","B01020","livery","MICHAELS CAR SERVICE","(UNION LIMO AND CAR SERVICE )","Crown Heights","1992","No","Yes","Yes","718-771-3000",,"UNIONLIMO@YAHOO.COM",,"No","0","No","No","No","Yes","0",,"0.04","0.05","0.09","0.1","0","0.03","23","7.4","7.3","4","0","Ford Crown Victoria","Lincoln Town Car","Chevrolet Impala","Ford E350","Honda Accord","311 KINGSTON AVENUE  BROOKLYN NY 11213","40.668591","-73.942117","(40.668591, -73.942117)","11213","BROOKLYN ","9","35","337","3033057","3012720001","Crown Heights North                                                        "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02401.pdf","B02401","black car","NEW NORTH SIDE LUXURY ","(MAGNA)","New York City","2013","No","Yes","Yes","718-384-2222","http://MAGNABK.COM","NORTHSIDELUXURY@GMAIL.COM","Northside Driver","Not Reported","0","No","Yes","No","Yes","0",,"0.05","0.04","0.05","0.09","0","0.02","78","3.3","3.4","14","0","Toyota Camry","Chevrolet Tahoe","Toyota Sienna","Toyota Highlander","Chrysler 300","207 BEDFORD AVENUE  BROOKLYN NY 11211","40.716862","-73.958563","(40.716862, -73.958563)","11211","BROOKLYN ","1","33","553","3062202","3023360003","North Side-South Side                                                      "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00290.pdf","B00290","livery","ZPI CORPORATION","(NATIONAL HIGH CLASS)","New York City","1999","Yes","Not Reported","Not Reported","718-507-6363",,"NACIONALHIGHCLASS2008@HOTMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.08","0.05","0.34","0.1","0.04","0.03","52","8.4","7.3","2","0","Lincoln Town Car","Toyota Camry","Ford Crown Victoria","Toyota Corolla","Cadillac Escalade","112-47 ROOSEVELT AVENUE  CORONA NY 11368","40.752235","-73.85365","(40.752235, -73.85365)","11368","QUEENS   ","3","21","399","4044997","4017860030","Corona                                                                     "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02301.pdf","B02301","livery","DOUBLE A CAR SERVICE ","(UNITED CARS)","New York City","2009","Yes","Not Reported","Not Reported","718-720-6666",,"AT10310NY@AOL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.05","0.03","0.1","0.05","0.03","37","7.4","7.3","0","0","Toyota Sienna","Dodge Caravan","Ford Crown Victoria","Toyota Camry","Honda Odyssey","1 FERRY TERMINAL DRIVE  STATEN ISLAND NY 10301","40.64309","-74.075357","(40.64309, -74.075357)","10301","STATEN IS","1","49","3","5157465","5000020015","West New Brighton-New Brighton-St. George                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01811.pdf","B01811","livery","IVOIRE LIMO ",,"New York City","1998","Yes","Not Reported","Not Reported","212-289-1600",,"IVOIRELIMO212@GMAIL.COM",,"Not Reported","1","No","Yes","No","Not Reported","0",,"0.06","0.05","0.06","0.1","0.04","0.03","121","7.2","7.3","11","0","Lincoln Town Car","Toyota Camry","Ford Escape","Toyota Venza","Ford Escape XLS 4WD","27-29 EAST  124 STREET  NEW YORK NY 10035","40.805268","-73.94131","(40.805268, -73.94131)","10035","MANHATTAN","11","9","198","1054005","1017490016","East Harlem North                                                          "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01413.pdf","B01413","luxury limo","SFL ",,"New York City","2000","No","Not Reported","Not Reported","212-397-0004",,"BILL@ATTITUDENEWYORK.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","47","3.4","3.8","2","0","Cadillac Escalade","Lincoln MKS","Cadillac Escalade ESV","BMW  7 Series","Cadillac XTS","48-50   34 STREET  LIC NY 11101","40.739253","-73.931942","(40.739253, -73.931942)","11101","QUEENS   ","2","26","199","4003454","4002550010","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01215.pdf","B01215","livery","ECUADOOR ",,"New York City","1999","No","Not Reported","Not Reported","718-204-8412",,"ECUADOOR@VERIZON.NET",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.01","0.05","0.05","0.1","0","0.03","75","6.6","7.3","6","0","Lincoln Town Car","Toyota Camry","Honda Odyssey","Toyota Sienna","Chrysler Town and Country","44-10   30 AVENUE  ASTORIA NY 11103","40.762272","-73.911591","(40.762272, -73.911591)","11103","QUEENS   ","1","22","151","4012638","4007130084","Astoria                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01918.pdf","B01918","livery","SAMIA CAR & LIMO SERVICE ",,"New York City","2000","No","Not Reported","Not Reported","718-238-8888",,"SAMIACARSERVICE@YAHOO.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.09","0.05","0.28","0.1","0.09","0.03","11","9.4","7.3","0","0","Ford Crown Victoria","Lincoln Town Car","Chrysler 300","Honda Odyssey",,"7920    5 AVENUE  BROOKLYN NY 11209","40.626121","-74.02424","(40.626121, -74.02424)","11209","BROOKLYN ","10","43","136","3150916","3059800049","Bay Ridge                                                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00548.pdf","B00548","livery","LINDY CARS",,"New York City","1999","No","Not Reported","Not Reported","718-386-2222",,"WESCH31@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.2","0.05","0","0.1","0","0.03","10","13.4","7.3","0","0","Chevrolet Impala","Buick LeSabre","Buick Century","Cadillac Deville","Chevrolet Lumina","62-16 METROPOLITAN AVENUE  MIDDLE VILLAGE NY 11379","40.712347","-73.898775","(40.712347, -73.898775)","11379","QUEENS   ","5","30","61301","4087423","4036080042","Ridgewood                                                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01081.pdf","B01081","livery","GEORGE TOWN MANAGEMENT ",,"New York City","1997","Yes","Not Reported","Not Reported","718-642-2222",,"GTCARLIMO@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.11","0.05","0","0.1","0","0.03","27","8.8","7.3","7","18","Dodge Caravan","Chrysler Town and Country","Toyota Sienna","Toyota Camry","Ford Taurus Wagon","919 EAST  107 STREET  BROOKLYN NY 11236","40.648318","-73.89232","(40.648318, -73.89232)","11236","BROOKLYN ","18","46","984","3230692","3082150022","Canarsie                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01243.pdf","B01243","livery","EILAT TRANSPORTATION ","(MANHATTAN CAR SERVICE)","New York City","1999","Yes","Not Reported","Not Reported","718-533-7777",,"EILATTRANSPORT@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.07","0.05","0","0.1","0","0.03","41","5.5","7.3","56","12","Ford Escape","Toyota Camry","Lincoln Town Car","Ford Fusion","Nissan NV200","461 KINGS HIGHWAY  BROOKLYN NY 11223","40.604462","-73.97275","(40.604462, -73.97275)","11223","BROOKLYN ","11","44","412","3177125","3066570053","Bensonhurst East                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02107.pdf","B02107","livery","APOLLO RADIO DISPATCH ",,"New York City","2005","Yes","Yes","Yes","718-518-1111",,"APOLLOCARSERVICE@LIVE.COM","Apollo Radio Dispatch ","Not Reported","0","No","No","No","Yes","0",,"0.04","0.05","0.05","0.1","0","0.03","131","5.7","7.3","17","0","Toyota Camry","Lincoln Town Car","Ford Crown Victoria","Mercury Grand Marquis","Toyota Sienna","801 FREEMAN STREET  BRONX NY 10459","40.830356","-73.89832","(40.830356, -73.89832)","10459","BRONX    ","3","17","151","2010319","2029680028","Morrisania-Melrose                                                         "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01176.pdf","B01176","livery","SANTO DOMINGO CAR SERVICE ",,"New York City","1997","No","Not Reported","Not Reported","718-699-5959",,"SANTODOMINGOLIMO@AOL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.02","0.05","0.15","0.1","0","0.03","91","6.5","7.3","8","0","Lincoln Town Car","Toyota Camry","Honda Accord","Toyota Sienna","Hyundai Sonata","96-28 ALSTYNE AVENUE  CORONA NY 11368","40.743032","-73.866445","(40.743032, -73.866445)","11368","QUEENS   ","4","21","411","4040553","4016210016","Corona                                                                     "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00853.pdf","B00853","luxury limo","SMITH LIMOUSINE COMPANY",,"New York City","1999","No","Not Reported","Not Reported","212-247-0711",,"PKSNY@EARTHLINK.NET",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","12","10.3","3.8","0","0",,,,,,"636 WEST   47 STREET  NEW YORK NY 10036","40.76449","-73.997759","(40.76449, -73.997759)","10036","MANHATTAN","4","3","129","1080987","1010940017","Clinton                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01349.pdf","B01349","luxury limo","CAPRICORN LIMO SERVICE",,"New York City","2000","No","Not Reported","Not Reported","718-729-3000",,"CHRIS@CAPRICORNLUXURY.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.07","0.01","0.07","0.06","0","0.01","27","1.8","3.8","0","0","Lincoln MKT","Cadillac Escalade","Mercedes-Benz Sprinter","Chevrolet Suburban","Mercedes-Benz S-Class","43-24 37TH STREET  LIC NY 11101","40.745178","-73.928076","(40.745178, -73.928076)","11101","QUEENS   ","2","26","179","4003154","4002210038","Hunters Point-Sunnyside-West Maspeth                                       "
