"permit_type","accela","facility_name","address_no","address_st","bo","zip","inspection_date","inspection_type","of_all_violations","of_phh_violations","of_critical_violations","of_general_violations","docket","lat","long","x","y","x_property_coordinate","y_property_coordinate","community_board","council_district","census_tract","bin","nta"
"Indoor","40690302","TRUMP INTERNATIONAL HOTEL & TOWER","1","CENTRAL PARK WEST","MA","10023","2019-04-09T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76852202","-73.98158806","989350","219273","989341","219484","7","3","145","1027191","Lincoln Square"
"Indoor","40690676","TOWN SPORTS INTERNATIONAL","1601","BROADWAY","MA","10019","2019-10-28T00:00:00.000","Routine Inspection","3","1","0","2","20802-19S0","40.76036787","-73.98518924","988353","216302","988384","216391","5","3","125","1076195","Midtown-Midtown South"
"Indoor","40691472","CAPTAINS QUARTERS HOMEOWNERS ASSOCIATION","92","ADMIRALTY LOOP","SI","10309","2019-08-29T00:00:00.000","Routine Inspection","0","0","0","0",,"40.51411898","-74.20305972","927788","126652",,,"3","51","198",,"Annadale-Huguenot-Prince's Bay-Eltingville"
"Indoor","40699477","TOWN SPORTS INTERNATIONAL","248","WEST 80 STREET","MA","10024","2019-12-30T00:00:00.000","Routine Inspection","3","1","2","0","24485-19S0","40.78467461","-73.97986832","989825","225158","989786","225091","7","6","167","1032645","Upper West Side"
"Indoor","40703523","TOWN SPORTS INTERNATIONAL","502","PARK AVENUE","MA","10022","2019-01-30T00:00:00.000","Routine Inspection","1","0","1","0","01813-19S0","40.76300529","-73.96973834","992633","217264","992533","217361","8","4","11401","1040756","Upper East Side-Carnegie Hill"
"Indoor","40703523","TOWN SPORTS INTERNATIONAL","502","PARK AVENUE","MA","10022","2019-02-11T00:00:00.000","Re-Inspection","1","0","1","0","01813-19S1","40.76300529","-73.96973834","992633","217264","992533","217361","8","4","11401","1040756","Upper East Side-Carnegie Hill"
"Indoor","40703523","TOWN SPORTS INTERNATIONAL","502","PARK AVENUE","MA","10022","2019-03-07T00:00:00.000","Re-Inspection","0","0","0","0",,"40.76300529","-73.96973834","992633","217264","992533","217361","8","4","11401","1040756","Upper East Side-Carnegie Hill"
"Indoor","40710271","TRIBECA PARK HEALTH CLUB (BPC ASSOC. L.P.)","34","RIVER TERRACE","MA","10282","2019-05-20T00:00:00.000","Routine Inspection","1","0","0","1",,"40.71791728","-74.01541095","979978","200836","980084","200761","1","1","31703","1085774","Battery Park City-Lower Manhattan"
"Indoor","40711872","NEW YORK SPORTS CLUB","303","PARK AVENUE SOUTH","MA","10010","2019-01-10T00:00:00.000","Re-Inspection","1","0","1","0","25761-18S1","40.74032027","-73.98624744","988061","208998","988188","208974","5","2","68","1018033","Gramercy"
"Indoor","40711872","NEW YORK SPORTS CLUB","303","PARK AVENUE SOUTH","MA","10010","2019-12-26T00:00:00.000","Routine Inspection","3","1","2","0","24329-19S0","40.74032027","-73.98624744","988061","208998","988188","208974","5","2","68","1018033","Gramercy"
"Indoor","40727474","TOWN SPORTS INTERNATIONAL","633","3 AVENUE","MA","10017","2019-09-10T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74990309","-73.97506063","991160","212490","991281","212365","6","4","88","1037174","Turtle Bay-East Midtown"
"Indoor","40732572","NEW YORK SPORTS CLUB","217","BROADWAY","MA","10007","2019-04-10T00:00:00.000","Routine Inspection","0","0","0","0",,"40.71155288","-74.00846944","981902","198517","981796","198585","1","1","21","1001232","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","40879283","SPA SOL. INC.","4","WEST 33 STREET","MA","10001","2019-04-01T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74790119","-73.98538691","988299","211760","988126","211738","5","4","76","1083631","Midtown-Midtown South"
"Indoor","40734603","TOWN SPORTS INTERNATIONAL","270","8 AVENUE","MA","10011","2019-08-09T00:00:00.000","Routine Inspection","4","0","2","2","15564-19S0","40.7456569","-73.99820636","984747","210942","984828","210890","4","3","91","1014142","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","40734603","TOWN SPORTS INTERNATIONAL","270","8 AVENUE","MA","10011","2019-11-04T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.7456569","-73.99820636","984747","210942","984828","210890","4","3","91","1014142","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","40745532","EQUINOX 50TH STREET INC. / EQUINOX","1633","BROADWAY","MA","10019","2019-04-22T00:00:00.000","Routine Inspection","3","1","1","1","08027-19S0","40.76156716","-73.98396163","988693","216739","988488","216933","5","3","131","1024812","Midtown-Midtown South"
"Indoor","40745532","EQUINOX 50TH STREET INC. / EQUINOX","1633","BROADWAY","MA","10019","2019-05-08T00:00:00.000","Re-Inspection","0","0","0","0",,"40.76156716","-73.98396163","988693","216739","988488","216933","5","3","131","1024812","Midtown-Midtown South"
"Indoor","40765154","GREAT JONES SPA LLC","27","GREAT JONES STREET","MA","10012","2019-10-15T00:00:00.000","Routine Inspection","0","0","0","0",,"40.72700877","-73.99309443","986164","204148","986080","204101","2","1","5502","1080068","West Village"
"Indoor","40787326","OCEANA HOMEOWNERS ASSOCIATION BRIGHTON DEVELOPMENT LLC","3205","CONEY ISLAND AVENUE","BK","11235","2019-01-17T00:00:00.000","Routine Inspection","2","1","0","1","01085-19S0","40.5775898","-73.95959558","995474","149713",,,"13","48","61002",,"Brighton Beach"
"Indoor","40787326","OCEANA HOMEOWNERS ASSOCIATION BRIGHTON DEVELOPMENT LLC","3205","CONEY ISLAND AVENUE","BK","11235","2019-02-04T00:00:00.000","Re-Inspection","1","1","0","0","01085-19S1","40.5775898","-73.95959558","995474","149713",,,"13","48","61002",,"Brighton Beach"
"Indoor","40787326","OCEANA HOMEOWNERS ASSOCIATION BRIGHTON DEVELOPMENT LLC","3205","CONEY ISLAND AVENUE","BK","11235","2019-02-21T00:00:00.000","Re-Inspection","0","0","0","0",,"40.5775898","-73.95959558","995474","149713",,,"13","48","61002",,"Brighton Beach"
"Indoor","40793058","THE BERKELEY CARROLL SCHOOL","701","CARROLL STREET","BK","11215","2019-06-05T00:00:00.000","Routine Inspection","0","0","0","0",,"40.67377748","-73.97780019","990408","184755","990435","184916","6","39","157","3020357","Park Slope-Gowanus"
"Indoor","40818569","RIVER PLACE I LLC","1","RIVER PLACE","MA","10036","2019-10-07T00:00:00.000","Routine Inspection","1","0","0","1",,"40.76160671","-74.0002202","984189","216753","984121","216628","4","3","117","1085803","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","40832162","THE COLLEGE OF STATEN ISLAND CUNY","2800","VICTORY BOULEVARD","SI","10314","2019-11-21T00:00:00.000","Routine Inspection","1","0","0","1",,"40.60884522","-74.15333461","941675","161135","942496","158363","2","50","27301","5000000","New Springville-Bloomfield-Travis"
"Indoor","40832887","BROOKDALE LIVING COMMUNITIES OF NEW YORK -BP","455","NORTH END AVE","MA","10282","2019-11-18T00:00:00.000","Routine Inspection","1","1","0","0","22121-19S0","40.71737672","-74.01416627","980323","200639","980218","200689","1","1","31703","1085815","Battery Park City-Lower Manhattan"
"Indoor","40832887","BROOKDALE LIVING COMMUNITIES OF NEW YORK -BP","455","NORTH END AVE","MA","10282","2019-12-03T00:00:00.000","Re-Inspection","0","0","0","0",,"40.71737672","-74.01416627","980323","200639","980218","200689","1","1","31703","1085815","Battery Park City-Lower Manhattan"
"Indoor","40839641","EQUINOX GREENWICH AVE INC","97","GREENWICH AVENUE","MA","10014","2019-01-03T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.73748848","-74.00167073","983787","207966","983685","207966","2","3","77","1011017","West Village"
"Indoor","40839641","EQUINOX GREENWICH AVE INC","97","GREENWICH AVENUE","MA","10014","2019-01-30T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.73748848","-74.00167073","983787","207966","983685","207966","2","3","77","1011017","West Village"
"Indoor","40839641","EQUINOX GREENWICH AVE INC","97","GREENWICH AVENUE","MA","10014","2019-03-04T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.73748848","-74.00167073","983787","207966","983685","207966","2","3","77","1011017","West Village"
"Indoor","40839641","EQUINOX GREENWICH AVE INC","97","GREENWICH AVENUE","MA","10014","2019-11-14T00:00:00.000","Routine Inspection","0","0","0","0",,"40.73748848","-74.00167073","983787","207966","983685","207966","2","3","77","1011017","West Village"
"Indoor","40850497","TRUMP WORLD TOWER","845","UNITED NATIONS PLAZA","MA","10017","2019-02-07T00:00:00.000","Routine Inspection","0","0","0","0",,"40.75197625","-73.9675381","993244","213246","993166","213457","6","4","90","1038909","Turtle Bay-East Midtown"
"Indoor","40852938","WHITEHALL PROPERTIES II LLC","60","WEST 23 STREET","MA","10023","2019-04-04T00:00:00.000","Routine Inspection","3","1","1","1","06624-19S0","40.74231347","-73.9914292","986625","209724","986329","209727","5","3","58","1086050","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","40852938","WHITEHALL PROPERTIES II LLC","60","WEST 23 STREET","MA","10023","2019-04-15T00:00:00.000","Re-Inspection","1","1","0","0","06624-19S1","40.74231347","-73.9914292","986625","209724","986329","209727","5","3","58","1086050","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","40852938","WHITEHALL PROPERTIES II LLC","60","WEST 23 STREET","MA","10023","2019-05-01T00:00:00.000","Re-Inspection","0","0","0","0",,"40.74231347","-73.9914292","986625","209724","986329","209727","5","3","58","1086050","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","40854249","EQUINOX WALL STREET INC","14","WALL STREET","MA","10005","2019-01-09T00:00:00.000","Routine Inspection","3","0","3","0","00472-19S0","40.70733945","-74.01099731","981201","196982","981266","197084","1","1","7","1001025","Battery Park City-Lower Manhattan"
"Indoor","40854249","EQUINOX WALL STREET INC","14","WALL STREET","MA","10005","2019-01-24T00:00:00.000","Re-Inspection","1","0","0","1",,"40.70733945","-74.01099731","981201","196982","981266","197084","1","1","7","1001025","Battery Park City-Lower Manhattan"
"Indoor","40865623","EQUINOX 44TH ST. INC.","420","LEXINGTON AVENUE","MA","10017","2019-03-28T00:00:00.000","Routine Inspection","1","0","0","1",,"40.75225544","-73.97546399","991048","213347","990938","213505","5","4","92","1035385","Turtle Bay-East Midtown"
"Indoor","40871806","ATLAS ATHLETICS INC.","5500","BROADWAY","BX","10463","2019-06-04T00:00:00.000","Routine Inspection","0","0","0","0",,"40.8770562","-73.90618389","1010194","258829","1010262","258678","8","14","283","2016116","Spuyten Duyvil-Kingsbridge"
"Indoor","40877412","TOWN SPORTS INTERNATIONAL","26","COURT STREET","BK","11201","2019-07-23T00:00:00.000","Routine Inspection","1","0","1","0","14315-19S0","40.69323696","-73.99066022","986840","191844","986744","191885","2","33","9","3002094","Brooklyn Heights-Cobble Hill"
"Indoor","40877476","TOWN SPORTS INTERNATIONAL","23","WEST 73 STREET","MA","10023","2019-04-09T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77717522","-73.9761083","990867","222426","990695","222610","7","6","157","1028661","Lincoln Square"
"Indoor","40877634","TOWN SPORTS INTERNATIONAL","300","WEST 125 STREET","MA","10027","2019-05-16T00:00:00.000","Routine Inspection","0","0","0","0",,"40.81024989","-73.95138718","997707","234479","997513","234407","10","9","257","1059298","Central Harlem South"
"Indoor","40878593","TSI NEW YORK SPORTS CLUB","1372","BROADWAY","MA","10018","2019-06-04T00:00:00.000","Routine Inspection","1","0","0","1",,"40.75226286","-73.98745408","987726","213349","987875","213354","5","4","109","1080609","Midtown-Midtown South"
"Indoor","40880889","OSAKA 46 TRADITIONAL HEALTH SPA INC.","37","WEST 46 STREET","MA","10036","2019-01-14T00:00:00.000","Routine Inspection","1","0","0","1",,"40.75658486","-73.98033526","989698","214924","989671","215025","5","4","96","1034323","Midtown-Midtown South"
"Indoor","40882767","NEW YORK SPORTS CLUB","69-47","AUSTIN STREET","QU","11375","2019-07-19T00:00:00.000","Routine Inspection","1","0","1","0","14168-19S0","40.72122618","-73.84769015","1026469","202078","1026653","202073","6","29","711","4077477","Forest Hills"
"Indoor","40883234","EQUINOX 43RD STREET INC","521","5 AVENUE","MA","10175","2019-03-20T00:00:00.000","Routine Inspection","1","0","0","1",,"40.75407059","-73.97993536","989809","214008","989841","214042","5","4","94","1035355","Midtown-Midtown South"
"Indoor","40891587","THE FITNESS PLACE KINGS HIGHWAY NY INC","925","KINGS HIGHWAY","BK","11223","2019-08-30T00:00:00.000","Routine Inspection","2","0","1","1","16847-19S0","40.60696843","-73.96305669","994508","160416","994478","160495","15","44","420","3177588","Homecrest"
"Indoor","40895320","BARUCH ACADEMIC COMPLEX","55","LEXINGTON AVENUE","MA","10010","2019-06-03T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74058895","-73.98393783","988701","209096","988851","208955","6","2","68","1086514","Gramercy"
"Indoor","40895344","NEW YORK SPORTS CLUB","153-37","CROSS ISLAND PARKWAY","QU","11357","2019-11-27T00:00:00.000","Routine Inspection","0","0","0","0",,"40.78693456","-73.80836503","1037317","226039","1037074","226532","7","19","987","4433160","Whitestone"
"Indoor","40895346","NEW YORK HOTEL TENANT CO LLC DBA RITZ CARLTON","50","CENTRAL PARK SOUTH","MA","10019","2019-12-24T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76515571","-73.97505128","991161","218047","990887","218078","5","4","11201","1035256","Midtown-Midtown South"
"Indoor","40903726","THE BOYS CLUB OF NY","133-01","41 ROAD","QU","11355","2019-01-24T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7566378","-73.83102301","1031064","214988","1030974","215035","7","20","849","4114249","Flushing"
"Indoor","40905285","EUN SUNG INC. DBA SILVER STAR SPA","6","WEST 48 STREET","MA","10036","2019-08-20T00:00:00.000","Routine Inspection","1","0","0","1",,"40.75741893","-73.97846525","990216","215228","990099","215204","5","4","96","1034487","Midtown-Midtown South"
"Indoor","40905845","NEW YORK SPORTS CLUB","128","8 AVENUE","MA","10011","2019-12-26T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74128175","-74.00139296","983864","209348","983973","209324","4","3","81","1076135","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","40908206","TOWN SPORTS INTERNATIONAL","1221","AVENUE OF THE AMERICAS","MA","10020","2019-06-03T00:00:00.000","Routine Inspection","1","0","1","0","10869-19S0","40.75909387","-73.98213574","989199","215838","989218","215940","5","4","125","1022693","Midtown-Midtown South"
"Indoor","40908206","TOWN SPORTS INTERNATIONAL","1221","AVENUE OF THE AMERICAS","MA","10020","2019-06-17T00:00:00.000","Re-Inspection","0","0","0","0",,"40.75909387","-73.98213574","989199","215838","989218","215940","5","4","125","1022693","Midtown-Midtown South"
"Indoor","40908209","TOWN SPORTS INTERNATIONAL","3","PARK AVENUE","MA","10016","2019-10-01T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74673687","-73.98157606","989355","211336","989494","211251","5","2","72","1087537","Murray Hill-Kips Bay"
"Indoor","40925920","NEW YORK UNIVERSITY / PALLADIUM POOL","140","EAST 14 STREET","MA","10003","2019-03-11T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.73371109","-73.98821532","987516","206590","987499","206441","3","2","42","1085790","East Village"
"Indoor","40925920","NEW YORK UNIVERSITY / PALLADIUM POOL","140","EAST 14 STREET","MA","10003","2019-07-30T00:00:00.000","Routine Inspection","0","0","0","0",,"40.73371109","-73.98821532","987516","206590","987499","206441","3","2","42","1085790","East Village"
"Indoor","40941108","YMCA OF GREATER NEW YORK","125","WEST 14 STREET","MA","10011","2019-09-30T00:00:00.000","Routine Inspection","0","0","0","0",,"40.73774374","-73.99774829","984874","208059","984903","208215","4","3","81","1086581","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","40943427","NYC BD OF ED/FT. HAMILTON H.S.","8301","SHORE ROAD","BK","11209","2019-12-06T00:00:00.000","Routine Inspection","1","0","0","1",,"40.62789091","-74.03998467","973151","168039","973680","167643","10","43","46","3152318","Bay Ridge"
"Indoor","40950738","EQUINOX 85TH STREET INC","205","EAST 85 STREET","MA","10028","2019-04-22T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77796999","-73.95407914","996968","222718","997047","222857","8","5","14601","1087920","Yorkville"
"Indoor","40956281","TSI WEST 94 INC","2521","BROADWAY","MA","10025","2019-05-30T00:00:00.000","Routine Inspection","1","0","1","0","10694-19S0","40.79344261","-73.97267508","991816","228353","991716","228435","7","6","183","1081057","Upper West Side"
"Indoor","40956281","TSI WEST 94 INC","2521","BROADWAY","MA","10025","2019-06-17T00:00:00.000","Re-Inspection","0","0","0","0",,"40.79344261","-73.97267508","991816","228353","991716","228435","7","6","183","1081057","Upper West Side"
"Indoor","40960621","YMCA OF GREATER NEW YORK","2","CASTLE HILL AVENUE","BX","10473","2019-08-15T00:00:00.000","Routine Inspection","3","1","2","0","15992-19S0","40.81177403","-73.84633335","1026787","235068","1027024","235417","9","18","90","2020591","Soundview-Castle Hill-Clason Point-Harding Park"
"Indoor","40960621","YMCA OF GREATER NEW YORK","2","CASTLE HILL AVENUE","BX","10473","2019-08-27T00:00:00.000","Re-Inspection","0","0","0","0",,"40.81177403","-73.84633335","1026787","235068","1027024","235417","9","18","90","2020591","Soundview-Castle Hill-Clason Point-Harding Park"
"Indoor","40975025","TOWN SPORTS INTERNATIONAL","10-Apr","IRVING PLACE","MA","10003","2019-10-15T00:00:00.000","Routine Inspection","2","0","1","1","19795-19S0","40.73415579","-73.98862659","987402","206752","987646","206693","6","2","50","1084936","Gramercy"
