objectid;zaaknummer;omschrijving;zaaktype_oms;zaakproduct_oms;zaaksubproduct_oms;status_oms;adres;postcode;ddindiening;ddbeschikking;geo_shape;geo_point_2d
170767;EHV-ZP2022-001242;aanleggen van een uitrit;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg;Zaak afgerond;Pygmalionlaan 2;5631BG;2022-08-30T02:00:00+00:00;2022-09-06T02:00:00+00:00;"{""coordinates"": [5.489001859880005, 51.45808098419991], ""type"": ""Point""}";51.45808098419991, 5.489001859880005
170776;EHV-ZP2022-000586;plaatsen van een container en een mobiele kraan / hoogwerker;Aanvraag beschikking regulier behandelen;Gebruik openbare ruimte;Flitsvergunning gebruik openbare ruimte (container, steiger, etc.);Zaak afgerond;St Jansweg 17;5614ER;2022-07-12T02:00:00+00:00;2022-07-15T02:00:00+00:00;"{""coordinates"": [5.496655354115614, 51.42803310492851], ""type"": ""Point""}";51.42803310492851, 5.496655354115614
170777;V21/46512-OVR-46512;realiseren van 46 appartementen verdeeld over 2 blokken binnen het plan Wiele;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Elsthof 56;5651HS;2021-09-30T02:00:00+00:00;2022-01-21T01:00:00+00:00;"{""coordinates"": [5.4413138397619045, 51.449407508976655], ""type"": ""Point""}";51.449407508976655, 5.4413138397619045
170779;EHV-ZP2022-000678;realiseren van appartementen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking, Bouwen;Beschikking vastgesteld;Moerdijkstraat 16;5652JM;2022-07-15T02:00:00+00:00;2022-11-28T01:00:00+00:00;"{""coordinates"": [5.437479448005683, 51.438883941778144], ""type"": ""Point""}";51.438883941778144, 5.437479448005683
170782;H20/40765-COF-124574;coffeeshop New Wave B.V.;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Stratumsedijk 35;5611NB;2020-06-03T02:00:00+00:00;2021-06-18T02:00:00+00:00;"{""coordinates"": [5.48502128804928, 51.4328731494132], ""type"": ""Point""}";51.4328731494132, 5.48502128804928
170784;078706-DHV-46644;Horecavergunning, Eetcafe movies;Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;Vestdijk 9;5611CA;2007-05-22T02:00:00+00:00;2007-10-09T02:00:00+00:00;"{""coordinates"": [5.480396603048255, 51.4405052091566], ""type"": ""Point""}";51.4405052091566, 5.480396603048255
170785;995284-DHV-8804;Horecavergunning, Minos Pallas;Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;Geldropseweg 440;5645TL;1999-09-09T02:00:00+00:00;2000-02-29T01:00:00+00:00;"{""coordinates"": [5.521505987981429, 51.4281819137362], ""type"": ""Point""}";51.4281819137362, 5.521505987981429
170786;V21/45186-OVR-45186;uitbreiden van de woning;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Zaak afgerond;Grasveld 76;5658GD;2021-06-07T02:00:00+00:00;2021-07-13T02:00:00+00:00;"{""coordinates"": [5.416574150441858, 51.43687423254195], ""type"": ""Point""}";51.43687423254195, 5.416574150441858
170788;V20/43045-OVR-43045;bouwen van 69 woningen Het Plateau fase 1 BlixemBosch Buiten;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Buitendreef 38;5629TA;2020-12-17T01:00:00+00:00;2021-03-24T01:00:00+00:00;"{""coordinates"": [5.477300390633331, 51.49408640591986], ""type"": ""Point""}";51.49408640591986, 5.477300390633331
170799;V17/30235-OVR-30235;het verbouwen van de winkel en bovenwoning naar  een winkel en 5 zelfstandige wooneenheden;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Zaak afgerond;Leenderweg 291;5643AK;2017-07-13T02:00:00+00:00;2017-11-07T01:00:00+00:00;"{""coordinates"": [5.496088641373443, 51.419716009224736], ""type"": ""Point""}";51.419716009224736, 5.496088641373443
170804;H21/46603-DHV-133082;horecabedrijf Top Events Horecagroup BV;Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;Frederiklaan 10;5616NH;2021-10-08T02:00:00+00:00;2021-11-29T01:00:00+00:00;"{""coordinates"": [5.466043793155474, 51.44199347271241], ""type"": ""Point""}";51.44199347271241, 5.466043793155474
170810;H19/36670-EXP-118289;horecabedrijf Het restaurant van Piet Hein Eek B.V.;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Halvemaanstraat 28;5651BP;2019-04-17T02:00:00+00:00;2019-09-19T02:00:00+00:00;"{""coordinates"": [5.446163652462917, 51.44931808601587], ""type"": ""Point""}";51.44931808601587, 5.446163652462917
170817;V22/48068-OVR-48068;legaliseren van de geplaatste apparatuur op het platte dak van de uitbouw;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking, Bouwen;Beschikking vastgesteld;Kruisstraat 88;5612CK;2022-02-04T01:00:00+00:00;2022-09-07T02:00:00+00:00;"{""coordinates"": [5.4755774415135, 51.44721557457924], ""type"": ""Point""}";51.44721557457924, 5.4755774415135
170821;EHV-ZP2022-002406;verrichten van groot onderhoud aan 12 woningen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Hudsonlaan 750;5623NT;2022-11-16T01:00:00+00:00;2022-12-29T01:00:00+00:00;"{""coordinates"": [5.483802135062219, 51.45703457645263], ""type"": ""Point""}";51.45703457645263, 5.483802135062219
170826;V19/37431-OVR-37431;realiseren van een appartementencomplex met 158 appartementen en een commerciele ruimte op de begane grond;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Zaak afgerond;Stoomstraat 27;5617AS;2019-07-12T02:00:00+00:00;2019-10-24T02:00:00+00:00;"{""coordinates"": [5.461802067961572, 51.44593254214825], ""type"": ""Point""}";51.44593254214825, 5.461802067961572
170827;V19/37431-OVR-37431;realiseren van een appartementencomplex met 158 appartementen en een commerciele ruimte op de begane grond;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Zaak afgerond;Stoomstraat 63;5617AS;2019-07-12T02:00:00+00:00;2019-10-24T02:00:00+00:00;"{""coordinates"": [5.461721061809484, 51.44593734906456], ""type"": ""Point""}";51.44593734906456, 5.461721061809484
170829;V21/43934-OVR-43934;wijzigen gebruik van het pand tbv kamerverhuur;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Buitenplanse afwijking;Zaak afgerond;Barrierweg 260;5622CS;2021-03-05T01:00:00+00:00;2022-10-21T02:00:00+00:00;"{""coordinates"": [5.459592183960098, 51.45729912172402], ""type"": ""Point""}";51.45729912172402, 5.459592183960098
170830;V21/46685-VGW-46685;plaatsen transformatiehuisje Esso Eindhoven;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Zaak afgerond;Limburglaan 18;5652AA;2021-10-15T02:00:00+00:00;2022-02-17T01:00:00+00:00;"{""coordinates"": [5.452723921180651, 51.43410656308477], ""type"": ""Point""}";51.43410656308477, 5.452723921180651
170832;V20/40588-OVU-40588;bouwen van een drietal gebouwen met 260 appartementen, 4 grondgebonden woningen en een commerciële ruimte op de begane grond , project Hartje Eindhove;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Gerard Philipslaan 190;5616TS;2020-05-18T02:00:00+00:00;2021-03-08T01:00:00+00:00;"{""coordinates"": [5.464606775903092, 51.44367745789345], ""type"": ""Point""}";51.44367745789345, 5.464606775903092
170833;H18/34995-EXP-115653;horecabedrijf Minos Kitchen Greek Streetfood;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Smalle Haven 2;5611EJ;2018-11-05T01:00:00+00:00;2018-12-18T01:00:00+00:00;"{""coordinates"": [5.481109701996899, 51.43716405854403], ""type"": ""Point""}";51.43716405854403, 5.481109701996899
170836;V20/40286-OVR-40286;bouwen van 17 nieuwbouw waterwoningen (blok C1 en C2), 138 appartementen (blok C6 en C7) en uitbreiden bestaande parkeergarage in Meerrijk;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Meergras 59;5658LR;2020-04-17T02:00:00+00:00;2020-09-14T02:00:00+00:00;"{""coordinates"": [5.408915223500205, 51.44153071109042], ""type"": ""Point""}";51.44153071109042, 5.408915223500205
170840;V20/42110-OVR-42110;realiseren plan Nieuw Bergen iz bestaande uit 7 gebouwen, één tweelaagse ondergrondse parkeergarage en 1850 m2 commercieel programma verdeelt over 5 g;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Sloop in beschermd stads/dorpsgezicht, Bouwen;Beschikking vastgesteld;Deken van Somerenstraat 208;5611KX;2020-10-01T02:00:00+00:00;2021-07-08T02:00:00+00:00;"{""coordinates"": [5.474761899230899, 51.43486618013305], ""type"": ""Point""}";51.43486618013305, 5.474761899230899
170841;V20/40370-OVR-40370;gevelrenovatie bedrijfshal en trafogebouw, nieuwbouw sprinklertank en -pompgebouw;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Dillenburgstraat 9;5652AM;2020-04-24T02:00:00+00:00;2020-07-13T02:00:00+00:00;"{""coordinates"": [5.439518401972921, 51.43147844955193], ""type"": ""Point""}";51.43147844955193, 5.439518401972921
170842;EHV-ZP2022-002076;aanleggen van een uitweg;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg;Beschikking vastgesteld;Agamemnonlaan 22;5631BX;2022-10-26T02:00:00+00:00;2022-11-02T01:00:00+00:00;"{""coordinates"": [5.492378566302362, 51.45928367767054], ""type"": ""Point""}";51.45928367767054, 5.492378566302362
170843;V20/40588-OVU-40588;bouwen van een drietal gebouwen met 260 appartementen, 4 grondgebonden woningen en een commerciële ruimte op de begane grond , project Hartje Eindhove;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;PSV-laan 167;5616LA;2020-05-18T02:00:00+00:00;2021-03-08T01:00:00+00:00;"{""coordinates"": [5.465036107363572, 51.44342534496216], ""type"": ""Point""}";51.44342534496216, 5.465036107363572
170848;H16/28079-DHV-105133;horecabedrijf de Orchidee;Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;De Stoutheuvel 14;5632MR;2016-12-14T01:00:00+00:00;2017-01-18T01:00:00+00:00;"{""coordinates"": [5.492089877571493, 51.47760245976381], ""type"": ""Point""}";51.47760245976381, 5.492089877571493
170862;V20/40286-OVR-40286;bouwen van 17 nieuwbouw waterwoningen (blok C1 en C2), 138 appartementen (blok C6 en C7) en uitbreiden bestaande parkeergarage in Meerrijk;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Meergras 79;5658LR;2020-04-17T02:00:00+00:00;2020-09-14T02:00:00+00:00;"{""coordinates"": [5.408835784567818, 51.44143787304579], ""type"": ""Point""}";51.44143787304579, 5.408835784567818
170863;V20/43180-OVR-43180;ombouwen van bestaande ruimte op de begane grond tot 5 zelfstandige woonruimtes, zoals deze reeds ook op de 1e en 2e verdieping aanwezig zijn;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Kruisstraat 69;5612CD;2020-12-31T01:00:00+00:00;2021-04-09T02:00:00+00:00;"{""coordinates"": [5.475205787323777, 51.44749721036234], ""type"": ""Point""}";51.44749721036234, 5.475205787323777
170864;V20/43180-OVR-43180;ombouwen van bestaande ruimte op de begane grond tot 5 zelfstandige woonruimtes, zoals deze reeds ook op de 1e en 2e verdieping aanwezig zijn;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Nieuwe Fellenoord 1C;5612KB;2020-12-31T01:00:00+00:00;2021-04-09T02:00:00+00:00;"{""coordinates"": [5.474931151989418, 51.44754458118338], ""type"": ""Point""}";51.44754458118338, 5.474931151989418
170865;V20/41297-OVR-41297;nieuwbouwplan project Celsius Fase 3 en 4;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Jan van der Heijdenhof 27;5621DZ;2020-11-06T01:00:00+00:00;2020-11-16T01:00:00+00:00;"{""coordinates"": [5.455325016856318, 51.45642613140131], ""type"": ""Point""}";51.45642613140131, 5.455325016856318
170866;V20/42970-OVR-42970;plaatsen van een carport/overkapping boven de oprit;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Groot-Bijgaardenlaan 28;5628VV;2020-12-11T01:00:00+00:00;2021-03-26T01:00:00+00:00;"{""coordinates"": [5.488392930985023, 51.47886246860225], ""type"": ""Point""}";51.47886246860225, 5.488392930985023
170867;V21/46418-OVR-46418;realiseren van 12 nieuwbouwwoningen en 3 nieuwbouwappartementen met onderliggende parkeergarage terrein Fatima kerk;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Fatimahof 7;5614CN;2021-09-24T02:00:00+00:00;2022-02-02T01:00:00+00:00;"{""coordinates"": [5.495811956710503, 51.427224194147335], ""type"": ""Point""}";51.427224194147335, 5.495811956710503
170873;H14/20619-COF-92005;Exploitatievergunning Coffeeshop Times;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Roostenlaan 24A;5644GE;2014-06-24T02:00:00+00:00;2014-07-03T02:00:00+00:00;"{""coordinates"": [5.492577651741215, 51.42289208582121], ""type"": ""Point""}";51.42289208582121, 5.492577651741215
170876;V20/43046-OVR-43046;bouwen van 81 grondgebonden woningen in Berckelbosch, deelplan 10 (Mahler);Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Xylofoonlaan 22;5642RR;2020-12-17T01:00:00+00:00;2021-10-15T02:00:00+00:00;"{""coordinates"": [5.525576121336472, 51.43554793205359], ""type"": ""Point""}";51.43554793205359, 5.525576121336472
170882;V20/40214-OVU-40214;realiseren van 61 appartementen op het voormalig ERF-terrein;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Aanleg, Vellen van houtopstanden (kappen), Bouwen;Zaak afgerond;Egelstraat 82;5622AK;2020-04-09T02:00:00+00:00;2020-11-25T01:00:00+00:00;"{""coordinates"": [5.465977880203483, 51.45333666446574], ""type"": ""Point""}";51.45333666446574, 5.465977880203483
170884;V20/42110-OVR-42110;realiseren plan Nieuw Bergen iz bestaande uit 7 gebouwen, één tweelaagse ondergrondse parkeergarage en 1850 m2 commercieel programma verdeelt over 5 g;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Sloop in beschermd stads/dorpsgezicht, Bouwen;Beschikking vastgesteld;Deken van Somerenstraat 278;5611KX;2020-10-01T02:00:00+00:00;2021-07-08T02:00:00+00:00;"{""coordinates"": [5.475092363692304, 51.43513551040508], ""type"": ""Point""}";51.43513551040508, 5.475092363692304
170888;EHV-ZP2022-002521;verrichten onderhoud aan kerk;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Rijksmonument, Bouwen;Beschikking vastgesteld;Catharinaplein 1;5611DE;2022-11-24T01:00:00+00:00;2023-01-05T01:00:00+00:00;"{""coordinates"": [5.479540791976345, 51.43711604670994], ""type"": ""Point""}";51.43711604670994, 5.479540791976345
170890;EHV-ZP2022-002492;plaatsen van een kapschuur op het achtererf;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Zaak afgerond;Jan Gielenlaan 4;5626HN;2022-11-18T01:00:00+00:00;2023-01-19T01:00:00+00:00;"{""coordinates"": [5.431724873850584, 51.473298910636224], ""type"": ""Point""}";51.473298910636224, 5.431724873850584
170893;H22/48732-DHV-136088;horecabedrijf El Toro Negro;Aanvraag beschikking regulier behandelen;Alcoholwet;Alcoholwetvergunning (horecabedrijf en slijtersbedrijf);Zaak afgerond;Oude Stadsgracht 28;5611DG;2022-03-28T02:00:00+00:00;2022-06-24T02:00:00+00:00;"{""coordinates"": [5.482268072177318, 51.43595664940844], ""type"": ""Point""}";51.43595664940844, 5.482268072177318
170894;EHV-ZP2022-001063;plaatsen van een airco;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Zaak afgerond;Blaarthemseweg 58;5654NV;2022-08-11T02:00:00+00:00;2022-10-06T02:00:00+00:00;"{""coordinates"": [5.450799956951142, 51.42093925745154], ""type"": ""Point""}";51.42093925745154, 5.450799956951142
170901;V21/46399-OVR-46399;transformeren van het leegstaande gedeelte van de Fatimakerk tot appartementencomplex en realiseren nieuwbouw woningen op naastgelegen perceel;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Fatimahof 22;;2021-09-23T02:00:00+00:00;2022-02-09T01:00:00+00:00;"{""coordinates"": [5.495366038771034, 51.42753693900126], ""type"": ""Point""}";51.42753693900126, 5.495366038771034
170904;V18/35381-OVR-35381;aanbrengen handelsreclame;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Stationsplein 31;5611BC;2018-12-18T01:00:00+00:00;2018-12-21T01:00:00+00:00;"{""coordinates"": [5.48103123626259, 51.44135275350184], ""type"": ""Point""}";51.44135275350184, 5.48103123626259
170908;H19/37659-EXP-119989;horecabedrijf New York Pizza;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Jan Heynslaan 141;5622KL;2019-08-07T02:00:00+00:00;2019-11-07T01:00:00+00:00;"{""coordinates"": [5.463436659079719, 51.46262495351693], ""type"": ""Point""}";51.46262495351693, 5.463436659079719
170909;V20/41297-OVR-41297;nieuwbouwplan project Celsius Fase 3 en 4;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Drebbelstraat 18;5621CJ;2020-11-06T01:00:00+00:00;2020-11-16T01:00:00+00:00;"{""coordinates"": [5.455494589882372, 51.45583785907462], ""type"": ""Point""}";51.45583785907462, 5.455494589882372
170910;EHV-ZP2022-001678;"horecabedrijf Jongerencentrum Dynamo ; ontheffing Sluitingsuur (Verlaatje 5)";Aanvraag beschikking regulier behandelen;Alcoholwet;Ontheffing sluitingsuur (verlaatje);Zaak afgerond;Catharinaplein 21;5611DE;2022-09-28T02:00:00+00:00;2022-09-30T02:00:00+00:00;"{""coordinates"": [5.480738893999527, 51.43769640569942], ""type"": ""Point""}";51.43769640569942, 5.480738893999527
170912;EHV-ZP2022-001383;verbouwen entree Pius Center;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Geldropseweg 222;5643TP;2022-09-09T02:00:00+00:00;2022-11-02T01:00:00+00:00;"{""coordinates"": [5.503135258450175, 51.43040902302647], ""type"": ""Point""}";51.43040902302647, 5.503135258450175
170914;EHV-ZP2022-002519;vervangen van het complete dakpakket;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Generaal Marshallweg 56;5623HD;2022-11-24T01:00:00+00:00;2022-12-28T01:00:00+00:00;"{""coordinates"": [5.48300778230064, 51.46370293029413], ""type"": ""Point""}";51.46370293029413, 5.48300778230064
