"SORT","Begrotingsprogramma","THEMA","Variabele","Label","Labelkort","Definitie","Bron","Peildatum","Verschijningsfrequentie","Rekeneenheid","Symbool","GROEP","format","Berekende variabelen","Thema Kerncijfertabel","Tussenkopje_kerncijfertabel","Kleurenpalet","LegendaCode","SD minimum Bevtotaal","SD minimum WvoorrBAG","Topic area","Label_1","Definition","Reference date","Frequency"
"1830","Wonen en Groen","Wonen","WSTANDPLAATS","Woonwagens","Woonwagens","Aantal standplaatsen voor woonwagens. Een woonwagen is een voor bewoning bestemd gebouw dat is geplaatst op een standplaats en dat in zijn geheel of in delen kan worden verplaatst. De  standplaats is een kavel die bestemd is voor het plaatsen van een woonwagen, waarop voorzieningen aanwezig zijn die op het leidingnet van de openbare nutsbedrijven, van andere instellingen of van de gemeente kan worden aangesloten.","Basisinformatie / O&S","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Housing","Wheel estates","Number of appointed spaces for wheel estates.","1 January ","once a year"
"1840","Wonen en Groen","Wonen","WLIGPLAATS","Woonboten","Woonboten","Aantal ligplaatsen voor woonboten.","Basisinformatie / O&S","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Housing","Houseboats","Number of appointed spaces for houseboats.","1 January ","once a year"
"1850","Wonen en Groen","Wonen","WINSTITUUT","Instituten/tehuizen","Instituten/tehuizen","Aantal instituten en tehuizen. Het gaat om instellingen zoals verpleeg-, verzorgings- en kindertehuizen, gezinsvervangende tehuizen, revalidatiecentra en penitentiaire inrichtingen. ","Basisinformatie / O&S","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Housing","Sheltered accommodations","Number of sheltered accommodations.","1 January ","once a year"
"1860","Wonen en Groen","Wonen","WCORHUUR","Eigendomsverhouding: corporatiewoningen","Corporatiewoningen","Adressen die op de peildatum zijn geregistreerd in de Basisregistraties Adressen en Gebouwen (BAG) als woning in bezit van een corporatie.

Kleine trendbreuk per 1-1-2021 i.v.m. een nieuwe werkwijze bij het vaststelen vande eigendomsverhouding. ","Basisinformatie / O&S","1  januari","1 keer per jaar","2","","eigendomsverhouding woningen","F8.","","","","9","3","","","Housing","Property: Housing corporation","Number of addresses registered as property of a housing corporation.","1 January ","once a year"
"1870","Wonen en Groen","Wonen","WKOOP","Eigendomsverhouding: koopwoningen","Koopwoningen","Adressen die op de peildatum zijn geregistreerd in de Basisregistraties Adressen en Gebouwen (BAG) als woning met een eigendomsverhouding 'eigenaar-bewoner'.

Kleine trendbreuk per 1-1-2021 i.v.m. een nieuwe werkwijze bij het vaststelen vande eigendomsverhouding. ","Afd. Basisinformatie / afd. Belastingen / O&S","1  januari","1 keer per jaar","2","","eigendomsverhouding woningen","F8.","","","","9","3","","","Housing","Property: Owner-occupied","Number of addresses registered as property of the occupant.","1 January ","once a year"
"1880","Wonen en Groen","Wonen","WPARTHUUR","Eigendomsverhouding: particuliere huurwoningen","Particuliere huurwoningen","Adressen die op de peildatum zijn geregistreerd in de Basisregistraties Adressen en Gebouwen (BAG) als woning met een eigendomsverhouding anders dan 'eigenaar-bewoner' of 'flatexplotatieeigenaar woningcorporatie'.

Kleine trendbreuk per 1-1-2021 i.v.m. een nieuwe werkwijze bij het vaststelen vande eigendomsverhouding. ","Afd. Basisinformatie / afd. Belastingen / O&S","1  januari","1 keer per jaar","2","","eigendomsverhouding woningen","F8.","","","","9","3","","","Housing","Property: Private rent","Number of addresses not registered as property of a housing corporation or the occupant.","1 January ","once a year"
"1890","Wonen en Groen","Wonen","WCORHUUR_P","Eigendomsverhouding: % corporatiewoningen","Corporatiewoningen (%)","Aandeel van de woningvoorraad dat in het bezit is van een woningcorporatie.

Kleine trendbreuk per 1-1-2021 i.v.m. een nieuwe werkwijze bij het vaststelen vande eigendomsverhouding. ","Afd. Basisinformatie / afd. Belastingen / O&S","1  januari","1 keer per jaar","1","%","eigendomsverhouding woningen%","F5.1","1","Stedelijke ontwikkeling en wonen","Woningvoorraad","3","2","","","Housing","Property: % Housing corporation","Percentage of the housing stock registered as property of a housing corporation.","1 January ","once a year"
"1900","Wonen en Groen","Wonen","WPARTHUUR_P","Eigendomsverhouding: % particuliere huur","Particuliere huur (%)","Adressen die op de peildatum zijn geregistreerd als particuliere huurwoning op het totaal aantal adressen die in de Basisregistraties Adressen en Gebouwen (BAG) zijn geregistreerd als woning. Particuliere huurwoningen zijn woningen met een eigendomsverhouding anders dan 'eigenaar-bewoner' of 'flatexplotatieeigenaar woningcorporatie'.

Kleine trendbreuk per 1-1-2021 i.v.m. een nieuwe werkwijze bij het vaststelen vande eigendomsverhouding. ","Afd. Basisinformatie / afd. Belastingen / O&S","1  januari","1 keer per jaar","1","%","eigendomsverhouding woningen%","F5.1","1","Stedelijke ontwikkeling en wonen","Woningvoorraad","3","2","","","Housing","Property: % Private rent","Percentage of addresses not registered as property of the occupant or as property of a housing corporation.","1 January ","once a year"
"1910","Wonen en Groen","Wonen","WKOOP_P","Eigendomsverhouding: % koopwoningen","Koopwoningen (%)","Adressen die op de peildatum zijn geregistreerd als koopwoning op het totaal aantal adressen die in de Basisregistraties Adressen en Gebouwen (BAG) zijn geregistreerd als woning. Koopwoningen zijn woningen met een eigendomsverhouding 'eigenaar-bewoner'.

Kleine trendbreuk per 1-1-2021 i.v.m. een nieuwe werkwijze bij het vaststelen vande eigendomsverhouding. ","Afd. Basisinformatie / afd. Belastingen / O&S","1  januari","1 keer per jaar","1","%","eigendomsverhouding woningen%","F5.1","1","Stedelijke ontwikkeling en wonen","Woningvoorraad","3","2","","","Housing","Property: % Owner-occupied","Percentage of addresses registered as property of the occupant.","1 January ","once a year"
"1920","Wonen en Groen","Wonen","WOPP0040","Woonoppervlak 0-40 m2","0-40 m2","Verblijfsobject dat op de peildatum geregistreerd is in de Basisregistraties Adressen en Gebouwen (BAG) met een gemiddeld gebruikers oppervlakte (GBO) tot 40 m2. ","O&S","1  januari","1 keer per jaar","2","","woningoppervlak","F8.","","","","9","3","","","Housing","Living space 0-40 m2","Number of homes with a living space up to 40 m2 .","1 January ","once a year"
"1930","Wonen en Groen","Wonen","WOPP4060","Woonoppervlak 40-60 m2","40-60 m2","Verblijfsobject dat op de peildatum geregistreerd is in de Basisregistraties Adressen en Gebouwen (BAG) met een gemiddeld gebruikers oppervlakte (GBO) van 40 m2 tot 60 m2.  ","O&S","1  januari","1 keer per jaar","2","","woningoppervlak","F8.","","","","9","3","","","Housing","Living space 40-60 m2","Number of homes with a living space from 40 to 60 m2 .","1 January ","once a year"
"1940","Wonen en Groen","Wonen","WOPP6080","Woonoppervlak 60-80 m2","60-80 m2","Verblijfsobject dat op de peildatum geregistreerd is in de Basisregistraties Adressen en Gebouwen (BAG) met een gemiddeld gebruikers oppervlakte (GBO) van 60 tot 80m2.","O&S","1  januari","1 keer per jaar","2","","woningoppervlak","F8.","","","","9","3","","","Housing","Living space 60-80 m2","Number of houses with a living space from 60 to 80 m2. ","1 January ","once a year"
"1950","Wonen en Groen","Wonen","WOPP80100","Woonoppervlak 80-100 m2","80-100 m2","Verblijfsobject dat op de peildatum geregistreerd is in de Basisregistraties Adressen en Gebouwen (BAG) met een gemiddeld gebruikers oppervlakte (GBO) van 80 tot 100m2.","O&S","1  januari","1 keer per jaar","2","","woningoppervlak","F8.","","","","9","3","","","Housing","Living space 80-100 m2","Number of houses with a living space from 80 to 100 m2. ","1 January ","once a year"
"1960","Wonen en Groen","Wonen","WOPP100PLUS","Woonoppervlak 100 m2+","100 m2+","Verblijfsobject dat op de peildatum geregistreerd is in de Basisregistraties Adressen en Gebouwen (BAG) met een gemiddeld gebruikers oppervlakte (GBO) van 100m2 of meer.  ","O&S","1  januari","1 keer per jaar","2","","woningoppervlak","F8.","","","","9","3","","","Housing","Living space 100 m2+","Number of houses with a living space over 100 m2. ","1 January ","once a year"
"1970","Wonen en Groen","Wonen","WOPPONB","Woonoppervlak onbekend","m2 onbekend","Verblijfsobject dat op de peildatum geregistreerd is in de Basisregistraties Adressen en Gebouwen (BAG) en waarvan het gemiddelde gebruikers oppervlakte (GBO) onbekend is. ","O&S","1  januari","1 keer per jaar","2","","woningoppervlak","F8.","","","","9","3","","","Housing","Living space not stated","Number of houses of which the living space is not stated.","1 January ","once a year"
"1980","Wonen en Groen","Wonen","WOPP0040_P","Woonoppervlak: % 0 - 40 m2","0 - 40 m2 (%)","Aandeel van de woningvoorraad met een gemiddeld gebruiksoppervlakte (GBO) tot 40 m2 ","O&S","1  januari","1 keer per jaar","1","%","woningoppervlak%","F5.1","1","Stedelijke ontwikkeling en wonen","Woningvoorraad","3","2","","","Housing","Living space: % 0 - 40 m2","Percentage of the housing stock with a living space from 0 to 40 m2. ","1 January ","once a year"
"1990","Wonen en Groen","Wonen","WOPP4060_P","Woonoppervlak: % 40- 60 m2","40- 60 m2 (%)","Aandeel van de woningvoorraad met een gemiddeld gebruiksoppervlakte (GBO) van 40 tot 60 m2 ","O&S","1  januari","1 keer per jaar","1","%","woningoppervlak%","F5.1","1","","","3","2","","","Housing","Living space: % 40- 60 m2","Percentage of the housing stock with a living space from 40 to 60 m2. ","1 January ","once a year"
"2000","Wonen en Groen","Wonen","WOPP6080_P","Woonoppervlak: % 60- 80 m2","60- 80 m2 (%)","Aandeel van de woningvoorraad met een gemiddeld gebruiksoppervlakte (GBO) van 60 tot 80 m2 ","O&S","1  januari","1 keer per jaar","1","%","woningoppervlak%","F5.1","1","","","3","2","","","Housing","Living space: % 60- 80 m2","Percentage of the housing stock with a living space from 60 to 80 m2. ","1 January ","once a year"
"2010","Wonen en Groen","Wonen","WOPP80100_P","Woonoppervlak: % 80- 100 m2","80- 100 m2 (%)","Aandeel van de woningvoorraad met een gemiddeld gebruiksoppervlakte (GBO) van 80 tot 100 m2 ","O&S","1  januari","1 keer per jaar","1","%","woningoppervlak%","F5.1","1","","","3","2","","","Housing","Living space: % 80- 100 m2","Percentage of the housing stock with a living space from 80 to 100 m2. ","1 January ","once a year"
"2020","Wonen en Groen","Wonen","WOPP100PLUS_P","Woonoppervlak: % 100 m2+","100 m2+ (%)","Aandeel van de woningvoorraad met een gemiddeld gebruiksoppervlakte (GBO) groter dan 100 m2 ","O&S","1  januari","1 keer per jaar","1","%","woningoppervlak%","F5.1","1","Stedelijke ontwikkeling en wonen","Woningvoorraad","3","2","","","Housing","Living space: % 100 m2+","Percentage of the housing stock with a living space over 10 m2. ","1 January ","once a year"
"2030","Wonen en Groen","Wonen","WOPPONB_P","Woningoppervlak: % onbekend","m2 onbekend (%)","Aandeel van de woningvoorraad waarvan het gemiddelde gebruikers oppervlakte (GBO) onbekend is. ","O&S","1  januari","1 keer per jaar","1","%","woningoppervlak%","F5.1","1","","","3","2","","","Housing","Living space: % unknown","Percentage of the housing stock of which the living space is not stated.","1 January ","once a year"
"2040","Wonen en Groen","Wonen","WBEZET","Woningbezetting gemiddeld","Woningbezetting","Gemiddeld aantal bewoners (exclusief briefadreshoudenden) per woning in het gebied.","Basisinformatie / O&S","1  januari","1 keer per jaar","5","","","F5.2","1","","","3","2","","500","Housing","Average number of residents","The average number of occupants per home in the area (not included: addresses for correspondence only)","1 January ","once a year"
"2050","Wonen en Groen","Wonen","W_KRAP","Krappe woningen","Krappe woningen","Aantal bewoonde woningen waarvan de oppervlakte minder dan 20m2 per bewoner beslaat.","Basisinformatie / O&S","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Housing","Cramped living","Number of houses with a living space of less than 20m2 per resident. ","1 January ","once a year"
"2060","Wonen en Groen","Wonen","W_KRAP_P","Krappe woningen (%)","Krappe woningen (%)","Aandeel van de bewoonde woningen waarvan de oppervlakte minder dan 20m2 per bewoner beslaat.","Basisinformatie / O&S","1  januari","1 keer per jaar","1","%","","F5.1","","","","2","1","","","Housing","Cramped living (%)","Percentage of the housing stock with a living space of less than 20m2 per resident. ","1 January ","once a year"
"2070","Wonen en Groen","Wonen","W_KRAP_KIND","Krappe woningen kinderen","Krappe woningen kinderen","Aantal woningen waar kinderen wonen en waarvan de oppervlakte minder dan 20m2 per bewoner beslaat.","Basisinformatie / O&S","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Housing","Cramped living children","Number of houses that house children with a living space of less than 20m2 per resident. ","1 January ","once a year"
"2080","Wonen en Groen","Wonen","W_KRAP_KIND_P","Krappe woningen kinderen (%)","Krappe woningen kinderen (%)","Aandeel van de woningen waar ook kinderen wonen en waarvan de oppervlakte minder dan 20m2 per bewoner beslaat.","Basisinformatie / O&S","1  januari","1 keer per jaar","1","%","","F5.1","","","","2","1","","","Housing","Cramped living children (%)","Percentage of houses that house children with a living space of less than 20m2 per resident. ","1 January ","once a year"
"2090","Wonen en Groen","Wonen","WTEKLEIN_P","Woning te klein (%)","Woning te klein (%)","Aandeel huishoudens dat de eigen woning te klein vindt.

Er zijn alleen cijfers beschikbaar over gebieden met minstens 50 respondenten. ","Wonen in Amsterdam ","nvt","1 keer in de 2 jaar","1","%","","F8.","","","","2","1","","","Housing","House too small (%)","Percentage of households that states their house is too small. 

Numbers are only available for areas with at least 50 respondents.","n.a.","every two years"
