FID,omschr,aant_msk,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_wegvak.507,Splitsing,1 -> 1,H,250353008,2022-01-01T00:00:00,63,212,025035300820220101,KLK0008426077,R,I,8,,"LINESTRING (125466.24859999865 476703.97089999914, 125485.41910000145 476666.9759999998, 125511.38809999824 476612.88610000163, 125519.38830000162 476594.54560000077, 125531.09219999984 476569.85649999976)"
mengstroken_wegvak.508,Splitsing,2 -> 2,H,600125816,2022-01-01T00:00:00,269,1392,060012581620220101,KLK0008426079,L,I,6,,"LINESTRING (125878.00499999896 475726.46400000155, 125806.11259999871 475976.6532000005, 125788.95789999887 476034.1563999988, 125773.3238000013 476084.1094999984, 125760.9039000012 476122.14499999955, 125748.14680000022 476160.06120000035, 125735.01249999925 476197.8438999988, 125728.30370000005 476216.6851999983, 125717.2734999992 476246.9571999982, 125703.2595999986 476284.46169999987, 125688.88940000162 476321.7950000018, 125681.55449999869 476340.4017000012, 125666.6147999987 476377.507100001, 125651.34050000086 476414.4787000008, 125627.71999999881 476469.65249999985, 125608.69079999998 476512.56980000064, 125583.64900000021 476567.09899999946, 125566.50299999863 476603.23790000007, 125484.2404000014 476775.3049999997)"
mengstroken_wegvak.509,Splitsing,2 -> 2,H,600121366,2022-01-01T00:00:00,0,225,060012136620220101,KLK0008259772,R,I,4,,"LINESTRING (115162.46700000018 482964.03550000116, 115102.82719999924 482906.44099999964, 115045.08509999886 482851.0245999992, 115000.77490000054 482807.01949999854)"
mengstroken_wegvak.510,Invoegstrook,1 -> 1,H,600144683,2022-02-01T00:00:00,0,372,060014468320220201,KLK0008072756,L,I,3,,"LINESTRING (196596.31749999896 559172.6636999995, 196422.32519999892 558843.8618000001)"
mengstroken_wegvak.511,Invoegstrook,1 -> 1.6,H,600413677,2021-12-01T00:00:00,163,455,060041367720211201,KLK0008308577,L,I,3,,"LINESTRING (161492.3764999993 389574.9428000003, 161499.26190000027 389567.6394999996, 161502.21719999984 389563.6061999984, 161549.1975999996 389498.8537000008, 161577.0960999988 389459.69469999894, 161608.59279999882 389414.5971999988, 161653.93710000068 389348.67749999836, 161656.6517000012 389344.47250000015, 161661.7562999986 389337.2313000001)"
mengstroken_wegvak.512,Invoegstrook,1.6 -> 2,H,600413677,2021-12-01T00:00:00,0,163,060041367720211201,KLK0008129467,L,I,3,,"LINESTRING (161393.22140000015 389704.2778000012, 161411.6603000015 389680.5560000017, 161432.9567000009 389652.7767999992, 161488.88540000096 389578.6457999982, 161492.3764999993 389574.9428000003)"
mengstroken_wegvak.513,Uitrijstrook,2 -> 2,H,322179023,2021-12-01T00:00:00,0,21,032217902320211201,KLK0008308553,R,I,3,,"LINESTRING (161408.1768000014 389736.2098999992, 161395.79030000046 389753.62629999965)"
mengstroken_wegvak.514,Uitrijstrook,1 -> 1,H,322179024,2021-12-01T00:00:00,437,604,032217902420211201,KLK0008277930,R,I,3,,"LINESTRING (161068.19449999928 389991.7784000002, 161065.497299999 389990.96440000087, 161060.80829999968 389989.43030000106, 161051.45069999993 389985.8942999989, 161042.30829999968 389981.83089999855, 161036.32459999993 389978.85550000146, 161031.99120000005 389976.51579999924, 161023.4171999991 389971.36140000075, 161015.15320000052 389965.72309999913, 161011.14139999822 389962.71649999917, 161003.32919999957 389956.3729000017, 160996.01469999924 389949.7523000017, 160988.9763999991 389942.6242999993, 160985.6185999997 389938.9188000001, 160979.24430000037 389931.20800000057, 160973.99489999935 389924.1118000001, 160971.34329999983 389920.2232999988, 160965.9686000012 389911.75979999825, 160960.39339999855 389901.7111000009, 160950.97560000047 389881.1079000011)"
mengstroken_wegvak.515,Uitrijstrook,1 -> 1,H,600473654,2021-12-01T00:00:00,268,376,060047365420211201,KLK0008264700,R,I,2,,"LINESTRING (122651.86149999872 492297.72250000015, 122658.19409999996 492295.32229999825, 122662.83210000023 492293.4343999997, 122672.92390000075 492288.3354999982, 122677.3339000009 492286.31340000033, 122743.05790000036 492261.3341999985, 122752.5511999987 492258.0331000015)"
mengstroken_wegvak.516,Uitrijstrook,1 -> 1,H,600473679,2021-12-01T00:00:00,0,100,060047367920211201,KLK0008264711,L,I,2,,"LINESTRING (122607.73719999939 492532.39279999956, 122607.64770000055 492534.03180000186, 122608.58909999952 492542.26110000163, 122609.67379999906 492547.14550000057, 122612.27969999984 492555.41010000184, 122614.1425999999 492559.99909999967, 122616.35590000078 492564.5, 122618.44619999826 492568.2725000009, 122620.98580000177 492572.33889999986, 122623.96310000122 492576.3892999999, 122626.55429999903 492579.436900001, 122632.16690000147 492585.4822999984, 122640.73110000044 492593.88919999823, 122641.06410000101 492594.3454999998, 122661.76960000023 492612.4769000001)"
mengstroken_wegvak.578,Uitrijstrook,1 -> 1,H,600148967,2022-01-01T00:00:00,104,135,060014896720220101,KLK0008142468,L,I,2,,"LINESTRING (207194.6484999992 378631.192400001, 207163.80909999833 378629.00459999964)"
mengstroken_wegvak.517,Weefstrook,1 -> 1,H,600124425,2021-12-01T00:00:00,0,424,060012442520211201,KLK0008264306,R,I,5,,"LINESTRING (124255.53819999844 483102.60660000145, 124239.35520000011 483092.9807000011, 124204.4224999994 483073.4215000011, 123884.42540000007 482896.6292000003)"
mengstroken_wegvak.518,Weefstrook,1 -> 1,H,600124426,2021-12-01T00:00:00,0,118,060012442620211201,KLK0008264306,R,I,5,,"LINESTRING (124356.26080000028 483163.13230000064, 124323.31579999998 483142.6464000009, 124306.23849999905 483132.23530000076, 124255.53819999844 483102.60660000145)"
mengstroken_wegvak.519,Uitrijstrook,1 -> 1,H,600124659,2021-12-01T00:00:00,45,53,060012465920211201,KLK0008264711,L,I,2,,"LINESTRING (122608.1053000018 492524.2157999985, 122607.73719999939 492532.39279999956)"
mengstroken_wegvak.520,Weefstrook,1 -> 1,H,249366059,2021-12-01T00:00:00,0,445,024936605920211201,KLK0008780756,L,I,5,,"LINESTRING (124698.03200000152 483339.93019999936, 124735.12990000099 483354.64930000156, 124753.87420000136 483361.6363000013, 124791.57189999893 483375.01209999993, 124847.37440000102 483394.46269999817, 124866.78709999844 483401.45419999957, 124904.28779999912 483415.34010000154, 124922.97309999913 483422.4728000015, 124953.68290000036 483434.50250000134, 124972.21719999984 483441.94839999825, 125009.19440000132 483457.20479999855, 125027.58830000088 483465.0582000017, 125042.19079999998 483471.49170000106, 125060.32690000162 483479.8526000008, 125078.3590000011 483488.5186999999, 125111.05449999869 483505.1689000018)"
mengstroken_wegvak.521,Uitrijstrook,1 -> 1,H,247365029,2021-12-01T00:00:00,0,323,024736502920211201,KLK0008264313,L,I,5,,"LINESTRING (123889.40480000153 482877.56120000035, 124158.49489999935 483026.1878999993, 124172.62079999968 483032.7897000015)"
mengstroken_wegvak.522,Weefstrook,2 -> 1,H,247365029,2021-12-01T00:00:00,323,430,024736502920211201,KLK0008264312,L,I,5,,"LINESTRING (124172.62079999968 483032.7897000015, 124194.78790000081 483043.1495999992, 124212.4712000005 483052.49340000004, 124230.12660000101 483061.8894999996, 124249.67550000176 483072.7974999994, 124266.75829999894 483083.31430000067)"
mengstroken_wegvak.523,Weefstrook,1.6 -> 2,H,600124070,2021-12-01T00:00:00,289,387,060012407020211201,KLK0008082576,R,I,5,,"LINESTRING (123362.01929999888 482608.058699999, 123276.5260999985 482560.1534000002)"
mengstroken_wegvak.524,Weefstrook,1 -> 1.6,H,600124070,2021-12-01T00:00:00,0,289,060012407020211201,KLK0008082575,R,I,5,,"LINESTRING (123615.003800001 482747.76309999824, 123580.89730000123 482728.9600000009, 123534.54210000113 482702.810800001, 123466.13320000097 482664.9893000014, 123439.75140000135 482650.4541000016, 123386.99210000038 482621.87640000135, 123369.47019999847 482612.23369999975, 123362.01929999888 482608.058699999)"
mengstroken_wegvak.525,Weefstrook,2 -> 2,H,600124070,2021-12-01T00:00:00,387,428,060012407020211201,KLK0008082577,R,I,5,,"LINESTRING (123276.5260999985 482560.1534000002, 123240.96429999918 482540.22670000046)"
mengstroken_wegvak.526,Uitrijstrook,1 -> 1.6,H,245363012,2021-12-01T00:00:00,927,1061,024536301220211201,KLK0008770946,R,I,5,,"LINESTRING (123273.30559999868 480729.42709999904, 123332.44029999897 480640.19299999997, 123345.86620000005 480616.82499999925)"
mengstroken_wegvak.527,Uitrijstrook,1.6 -> 2,H,245363012,2021-12-01T00:00:00,1061,1100,024536301220211201,KLK0008255953,R,I,5,,"LINESTRING (123345.86620000005 480616.82499999925, 123352.4010999985 480605.4510000013, 123366.03920000046 480583.6581999995)"
mengstroken_wegvak.528,Uitrijstrook,1 -> 1,H,363549056,2021-12-01T00:00:00,496,625,036354905620211201,KLK0008116379,R,I,2,,"LINESTRING (181895.09090000018 574695.2578999996, 181923.13980000094 574697.2316000015, 181937.64699999988 574699.5571999997, 181957.46719999984 574702.2544, 181977.23820000142 574705.2908999994, 181996.94159999862 574708.7232000008, 182022.7124999985 574713.8836999983)"
mengstroken_wegvak.529,Splitsing,1 -> 1,H,360551002,2021-12-01T00:00:00,1343,1679,036055100220211201,KLK0008116378,R,I,2,,"LINESTRING (181129.70470000058 574958.1011000015, 181136.16409999877 574952.9697999991, 181154.51220000163 574937.626600001, 181169.8889000006 574925.0848000012, 181185.57869999856 574912.6818000004, 181201.41589999944 574900.4660999998, 181223.14770000055 574884.3825000003, 181239.45980000123 574872.8081, 181251.7745999992 574864.3601000011, 181268.35720000044 574853.3456000015, 181288.55950000137 574840.5654999986, 181305.69750000164 574830.2586000003, 181325.06929999962 574819.1999999993, 181342.52710000053 574809.6424000002, 181369.90909999982 574795.563099999, 181387.9589000009 574786.9191999994, 181410.8702000007 574776.5044)"
mengstroken_wegvak.530,Uitrijstrook,1 -> 1,H,600279082,2021-12-01T00:00:00,1040,1266,060027908220211201,KLK0008275256,L,I,5,,"LINESTRING (94942.21429999918 428802.88479999825, 94959.03029999882 429028.46240000054)"
mengstroken_wegvak.531,Uitrijstrook,2 -> 2,H,600474740,2021-12-01T00:00:00,0,15,060047474020211201,KLK0008260955,R,I,3,,"LINESTRING (111554.53539999947 480148.60009999946, 111540.25329999998 480153.74819999933)"
mengstroken_wegvak.532,Uitrijstrook,1 -> 1,H,210393062,2021-12-01T00:00:00,121,340,021039306220211201,KLK0008104071,L,I,3,,"LINESTRING (105374.81830000132 496509.55519999936, 105374.90520000085 496508.3825000003, 105377.91270000115 496488.5560000017, 105380.27450000122 496468.69790000096, 105385.35559999943 496420.12469999865, 105387.46880000085 496395.2631999999, 105391.29129999876 496342.5256999992, 105393.24909999967 496312.6607999988, 105394.32169999927 496291.4684000015)"
mengstroken_wegvak.533,Invoegstrook,2 -> 1.6,H,210392043,2021-12-01T00:00:00,0,24,021039204320211201,KLK0008271587,R,I,3,,"LINESTRING (105441.05629999936 496476.71719999984, 105430.41959999874 496498.2314000018)"
mengstroken_wegvak.534,Invoegstrook,1.6 -> 1,H,210392043,2021-12-01T00:00:00,24,96,021039204320211201,KLK0008271588,R,I,3,,"LINESTRING (105430.41959999874 496498.2314000018, 105424.07530000061 496511.0636, 105417.69090000167 496523.9866999984, 105409.36549999937 496542.1743000001, 105400.30889999866 496563.45259999856)"
mengstroken_wegvak.535,Splitsing,1 -> 1,T,210392047,2021-12-01T00:00:00,32,163,021039204720211201,KLK0008104058,L,I,1,,"LINESTRING (105360.01190000027 496146.48479999974, 105358.45259999856 496143.76469999924, 105354.38749999925 496137.2102999985, 105351.52089999989 496133.1964999996, 105348.36300000176 496129.31980000064, 105345.44909999892 496126.1242999993, 105341.84760000184 496122.7201000005, 105337.97439999878 496119.55380000174, 105330.58669999987 496114.78929999843, 105326.19449999928 496112.54580000043, 105320.6970999986 496110.3114, 105315.91910000145 496108.87629999965, 105311.03709999844 496107.7960000001, 105305.99240000173 496106.99450000003, 105272.20329999924 496103.16110000014, 105245 496102)"
mengstroken_wegvak.536,Invoegstrook,1 -> 1,H,61142007,2021-12-01T00:00:00,0,237,006114200720211201,KLK0008253313,R,I,2,,"LINESTRING (30672.24760000035 371206.4479999989, 30686.655900001526 371200.64400000125, 30705.42020000145 371193.7111000009, 30724.675200000405 371187.00239999965, 30743.7285999991 371180.9103000015, 30756.533700000495 371177.2157999985, 30775.824599999934 371171.94619999826, 30795.251600001007 371167.1897, 30809.463300000876 371164.0183000006, 30829.06780000031 371160.123399999, 30856.433200001717 371155.5705000013, 30872.31529999897 371153.4008000009, 30892.172600001097 371151.1127999984, 30901.571400001645 371150.29940000176)"
mengstroken_wegvak.537,Splitsing,1 -> 1,H,79141024,2021-12-01T00:00:00,3440,3522,007914102420211201,KLK0008141061,R,I,2,,"LINESTRING (42800.71220000088 369482.4530999996, 42805.16530000046 369479.4693999998, 42854.60399999842 369444.76099999994, 42867.28000000119 369435.2569999993)"
mengstroken_wegvak.538,Splitsing,1 -> 1,H,600093962,2021-12-01T00:00:00,348,417,060009396220211201,KLK0008253390,L,I,2,,"LINESTRING (36206.12200000137 371889.9219000004, 36177.04699999839 371916.9210000001, 36154.31599999964 371935.81500000134)"
mengstroken_wegvak.539,Uitrijstrook,1 -> 1,H,600476939,2022-01-01T00:00:00,136,210,060047693920220101,KLK0008695579,R,I,2,,"LINESTRING (103442.91010000184 418448.8482999988, 103371.37200000137 418431.5113000013)"
mengstroken_wegvak.540,Weefstrook,1 -> 1,H,600140258,2022-01-01T00:00:00,0,645,060014025820220101,KLK0008306885,R,I,3,,"LINESTRING (170470.875500001 449065.71189999953, 170517.16189999878 449171.5135000013, 170540.4475999996 449226.81909999996, 170555.68050000072 449263.81749999896, 170569.3759999983 449297.9946999997, 170584.001600001 449335.2281999998, 170598.30689999834 449372.5828999989, 170610.93609999865 449406.2133000009, 170624.67500000075 449443.74340000004, 170641.54630000144 449491.3112999983, 170654.61279999837 449529.1143999994, 170667.42009999976 449567.0089999996, 170676.59840000048 449594.9158000015, 170688.83960000053 449633.0012000017, 170699.7965000011 449668.0320000015)"
mengstroken_wegvak.541,Uitrijstrook,1 -> 1,H,600141179,2022-01-01T00:00:00,0,138,060014117920220101,KLK0008115496,R,I,3,,"LINESTRING (170836.9990000017 449704.3632000014, 170838.17599999905 449698.42500000075, 170835.53700000048 449566.4459999986)"
mengstroken_wegvak.542,Invoegstrook,1 -> 1,T,341299051,2022-01-01T00:00:00,0,10,034129905120220101,KLK0008446544,L,I,1,,"LINESTRING (170587.7393000014 449708.8233000003, 170589.4461000003 449718.67660000175)"
mengstroken_wegvak.543,Invoegstrook,1 -> 1,T,600141181,2022-01-01T00:00:00,0,35,060014118120220101,KLK0008446522,R,I,1,,"LINESTRING (170844.9620999992 449713.86609999835, 170841.39429999888 449725.5760000013, 170839.48259999976 449730.19949999824, 170835.22819999978 449739.25019999966, 170831.6510999985 449746.13069999963)"
mengstroken_wegvak.544,Weefstrook,3 -> 3,H,171267033,2022-01-01T00:00:00,0,686,017126703320220101,KLK0008429485,R,I,4,,"LINESTRING (85636.82019999996 433616.1374000013, 85657.03799999878 433555.94099999964, 85673.65700000152 433501.80799999833, 85690.46700000018 433448.43499999866, 85718.38899999857 433362.58100000024, 85736.14799999818 433309.20800000057, 85754.66699999943 433255.4539999999, 85771.47700000182 433203.6000000015, 85787.52699999884 433156.49500000104, 85806.04699999839 433108.05999999866, 85863.55220000073 432969.0287999995)"
mengstroken_wegvak.545,Splitsing,1 -> 1,H,600107694,2022-01-01T00:00:00,56,170,060010769420220101,KLK0008428732,R,I,3,,"LINESTRING (85878.27070000023 432915.45899999887, 85886.59899999946 432893.67599999905, 85899.33799999952 432853.5329999998, 85910.90320000052 432806.19220000133)"
mengstroken_wegvak.546,Splitsing,1.6 -> 2,H,600454211,2022-01-01T00:00:00,603,746,060045421120220101,KLK0007884102,R,I,3,,"LINESTRING (86651.3198999986 432041.5163999982, 86691 432054, 86745 432069, 86788.87000000104 432080.65300000086)"
mengstroken_wegvak.547,Splitsing,1 -> 1.6,H,600454211,2022-01-01T00:00:00,115,603,060045421120220101,KLK0007884097,R,I,3,,"LINESTRING (86183.50809999928 432038.45639999956, 86218.26300000027 432019.22300000116, 86247.64999999851 432006.56700000167, 86277.6799999997 431995.6270000003, 86314.0390000008 431986.6180000007, 86346.21499999985 431981.25499999896, 86370.23900000006 431978.8960000016, 86391.47500000149 431978.0379999988, 86420.32600000128 431978.8960000016, 86447.99700000137 431981.8990000002, 86482.10300000012 431987.9050000012, 86531.86800000072 432002.70600000024, 86602 432026, 86651.3198999986 432041.5163999982)"
mengstroken_wegvak.548,Uitrijstrook,1 -> 1,H,600478129,2022-01-01T00:00:00,185,257,060047812920220101,KLK0008433572,L,I,2,,"LINESTRING (118608.4160999991 479412.6732000001, 118640.26729999855 479393.6451999992, 118654.55480000004 479386.5014999993, 118671.63069999963 479377.7368000001)"
mengstroken_wegvak.549,Invoegstrook,1 -> 1,H,600478137,2022-01-01T00:00:00,34,54,060047813720220101,KLK0008433513,L,I,2,,"LINESTRING (118795.2221999988 479298.0331000015, 118810.95800000057 479291.0678999983, 118811.81799999997 479288.40260000154)"
mengstroken_wegvak.550,Uitrijstrook,1 -> 1,H,600478142,2022-01-01T00:00:00,37,144,060047814220220101,KLK0008433533,R,I,2,,"LINESTRING (118989.17240000144 479354.0654999986, 118964.76590000093 479367.8964000009, 118956.56060000136 479372.35979999974, 118894.8984999992 479405.6057000011)"
