x;y;Locatienaam;Organisatie;Straat;Nummer;Letter;Toevoeging;Adres;Postcode;Woonplaats;PCPlaats;Wijknaam;Buurtnaam;Domein;Hoofdfunctie;Functie;Kaart;Doelgroep;Telefoon;Email;Website1;Website2;Toegankelijkheid
137586;454916;Volksuniversiteit Utrecht, Stedelijk Lyceum (cursuslocatie);Volksuniversiteit Utrecht;Ina Boudier Bakkerlaan;7;;;Ina Boudier Bakkerlaan 7;3582 VA;Utrecht;3582 VA Utrecht;Oost;Rubenslaan e.o.;Welzijn;Volwasseneneducatie;Basiseducatie aan volwassenen, scholing en persoonlijke ontwikkeling;Volwasseneneducatie;Volwassenen;030-2313395;info@volksuniversiteitutrecht.nl;http://www.volksuniversiteitutrecht.nl/;;
136265;458871;ROC Midden-Nederland, Participatieopleidingen;ROC Midden-Nederland;Kretadreef;61;;;Kretadreef 61;3562 VA;Utrecht;3562 VA Utrecht;Overvecht;Zamenhofdreef e.o.;Welzijn;Volwasseneneducatie;Basiseducatie aan volwassenen, participatieonderwijs, scholing en persoonlijke ontwikkeling;Volwasseneneducatie;Volwassenen;030-7544004;aanmeldpunt@rocmn.nl;http://participatieopleidingen.rocmn.nl/doe-mee-doe-meer;http://www.rocmn.nl/;
137957;453013;Vavo Lyceum;ROC Midden-Nederland;Kampereiland;6;;;Kampereiland 6;3524 CZ;Utrecht;3524 CZ Utrecht;Zuid;Lunetten-noord;Welzijn;Volwasseneneducatie;Volwassenenonderwijs;Volwasseneneducatie;Volwassenen;030-7542000;vavoutrecht@rocmn.nl;http://vavolyceum.rocmn.nl/;http://www.rocmn.nl/;
135026;453457;Buurthuis Isola Rosa;Doenja;Marco Pololaan;115-117;;;Marco Pololaan 115-117;3526 GB;Utrecht;3526 GB Utrecht;Zuidwest;Kanaleneiland-zuid;Welzijn;Buurthuis;Sociaal makelaar, recreatieve activiteiten, ontmoeting, vrijwilligerswerk, informatie en advies;Buurthuis;;030-2881241;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
135699;453589;Doenja Centraal Bureau;Doenja;Europalaan;55;;;Europalaan 55;3526 KP;Utrecht;3526 KP Utrecht;Zuidwest;Transwijk-zuid;Welzijn;Advisering en ondersteuning;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Advisering en ondersteuning;;030-2809080;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
137447;458670;ACA;Wijk&co;Apollodreef;196;;;Apollodreef 196;3561 BH;Utrecht;3561 BH Utrecht;Overvecht;Donaudreef, Wolgadreef e.o.;Welzijn;Advisering en ondersteuning;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Advisering en ondersteuning;;06-23341906, 06-23343635;priscilla.symons@wijkenco.nl, hind.dhassi@wijkenco.nl;http://www.wijkenco.nl/locaties/aca/;http://www.wijkenco.nl;
136486;459096;SSS;Wijk&co;Scharlakendreef;156;;;Scharlakendreef 156;3562 GD;Utrecht;3562 GD Utrecht;Overvecht;Neckardreef e.o.;Welzijn;Advisering en ondersteuning;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Advisering en ondersteuning;;06-10575385, 06-10578899;emine.goktekin@wijkenco.nl, karim.elhamdioui@wijkenco.nl;http://www.wijkenco.nl/locaties/sss/;http://www.wijkenco.nl;
130679;454384;BSO Shuttle;Stichting Kindercentra Midden Nederland Kind en Co;Ten Veldestraat;100; ; ;Ten Veldestraat 100  ;3454 EN;De Meern;3454 EN De Meern;Vleuten - De Meern;De Meern-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6663299;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
129631;455022;De Veldmuis;Koko Kinderopvang B.V.;St.Pietersberg;12;A; ;St.Pietersberg 12A ;3453 PH;De Meern;3453 PH De Meern;Vleuten - De Meern;Veldhuizen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6620715;roos.deridder@kokokinderopvang.nl;http://www.kokokinderopvang.nl; ;
129703;454609;t Schildpadje;Kindercentra LOKOWO B.V.;Nirrewortel;17; ; ;Nirrewortel 17  ;3453 VP;De Meern;3453 VP De Meern;Vleuten - De Meern;Veldhuizen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-36223367;info@tschildpadje.nl;http://www.kokokinderopvang.nl; ;
130690;454439;Shuttle's buren;Stichting Kindercentra Midden Nederland Kind en Co;Ten Veldestraat;96; ; ;Ten Veldestraat 96  ;3454 EN;De Meern;3454 EN De Meern;Vleuten - De Meern;De Meern-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6958469;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
131410;455659;BSO Wijs!;BSO WIJS! LLP;Burgemeester Middelweerdbaan;1; ; ;Burgemeester Middelweerdbaan 1  ;3454 HR;De Meern;3454 HR De Meern;Vleuten - De Meern;De Meern-noord;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-28043648;info@bsowijs.nl;http://www.bsowijs.nl; ;
131011;454575;Kronkel;Stichting Kindercentra Midden Nederland Kind en Co;Centrumlaan;1; ; ;Centrumlaan 1  ;3454 CX;De Meern;3454 CX De Meern;Vleuten - De Meern;De Meern-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6958469;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
131223;455169;Het Kraaiennest;Koko Kinderopvang B.V.;Woerdlaan;14; ; ;Woerdlaan 14  ;3454 VK;De Meern;3454 VK De Meern;Vleuten - De Meern;De Meern-noord;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6691023;info@kokokinderopvang.nl;http://www.kokokinderopvang.nl; ;
129669;454956;Villa Veldmuis;Koko Kinderopvang B.V.;Keerderberg;21; ; ;Keerderberg 21  ;3453 RD;De Meern;3453 RD De Meern;Vleuten - De Meern;Veldhuizen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6620715;roos.deridder@kokokinderopvang.nl;http://www.kokokinderopvang.nl; ;
129533;454992;Feestkasteel;Stichting Kindercentra Midden Nederland Kind en Co;Keerderberg;27; ; ;Keerderberg 27  ;3453 RD;De Meern;3453 RD De Meern;Vleuten - De Meern;Veldhuizen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6958469;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
130512;455931;VV de Meern;Brood & Spelen Kinderopvang B.V.;Loenenseboslaan;2; ; ;Loenenseboslaan 2  ;3454 NT;De Meern;3454 NT De Meern;Vleuten - De Meern;De Meern-noord;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-45722513;kika@nokik.nl;http://www.broodspelen.nl/; ;
131021;454453;Roezemoes;Stichting Kindercentra Midden Nederland Kind en Co;Rosweydelaan;1; ; ;Rosweydelaan 1  ;3454 BL;De Meern;3454 BL De Meern;Vleuten - De Meern;De Meern-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6958469;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
129988;454753;Boerderij de Balije;Koko Kinderopvang B.V.;Augustusweg;36; ; ;Augustusweg 36  ;3453 KS;De Meern;3453 KS De Meern;Vleuten - De Meern;Veldhuizen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6691023;info@kokokinderopvang.nl;http://www.kokokinderopvang.nl; ;
131085;454900;de Kleine Prins;Stichting Kindercentra Midden Nederland Kind en Co;Mereveldlaan;1; ; ;Mereveldlaan 1  ;3454 CA;De Meern;3454 CA De Meern;Vleuten - De Meern;De Meern-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-43215376;r.wildeman@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
130958;454465;MikMak Maxi;Koko Kinderopvang B.V.;Mereveldlaan;12; ; ;Mereveldlaan 12  ;3454 CG;De Meern;3454 CG De Meern;Vleuten - De Meern;De Meern-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6666987;monique.vangroeningen@kokokinderopvang.nl;http://www.kokokinderopvang.nl; ;
129734;454961;BSO ZieZaZo;Kinderdagverblijf LOKOWO B.V.;Van Lawick van Pabstlaan;1;A; ;Van Lawick van Pabstlaan 1A ;3453 RA;De Meern;3453 RA De Meern;Vleuten - De Meern;Veldhuizen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6666447;bso@ziezazo.com;http://www.ziezazo.com; ;
130991;454563;MikMak Mini en MikMakkertjes;Koko Kinderopvang B.V.;Mereveldlaan;10;A; ;Mereveldlaan 10A ;3454 CG;De Meern;3454 CG De Meern;Vleuten - De Meern;De Meern-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6666987;mariska.grootveld@kokokinderopvang.nl;http://www.kokokinderopvang.nl; ;
137354;457991;MikMak locatie van Bemmelenlaan;Kinderopvang Mini Stek B.V.;Prof. van Bemmelenlaan;34; ; ;Prof. van Bemmelenlaan 34  ;3571 EN;Utrecht;3571 EN Utrecht;Noordoost;Tuindorp, Van Lieflandlaan-west;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2713636;info@mini-stek.nl;http://www.mini-stek.nl; ;
136315;452498;Harlekino;Stichting Ludens;Verlengde Hoogravenseweg;37; ; ;Verlengde Hoogravenseweg 37  ;3525 BB;Utrecht;3525 BB Utrecht;Zuid;Nieuw Hoograven-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
138760;457479;Spoenk;Stichting Ludens;Voorveldselaan;4; ; ;Voorveldselaan 4  ;3573 PV;Utrecht;3573 PV Utrecht;Noordoost;Voordorp/Voorveldsepolder;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
136751;453406;Rootz;Stichting Ludens;Rijnhuizenlaan;2-apr; ; ;Rijnhuizenlaan 2-apr  ;3523 JA;Utrecht;3523 JA Utrecht;Zuid;Nieuw Hoograven-noord;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
135231;455783;BSO Lombok;SterrenBSO B.V.;Van Riebeeckstraat;40; ; ;Van Riebeeckstraat 40  ;3531 EJ;Utrecht;3531 EJ Utrecht;West;Lombok-west;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2300002;info@sterrenbso.nl;http://www.sterrenbso.nl/; ;
137716;456838;De Warmoes;Stichting Ludens;Bollenhofsestraat;138; ; ;Bollenhofsestraat 138  ;3572 VT;Utrecht;3572 VT Utrecht;Noordoost;Wittevrouwen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
131689;456385;t Zand;Saartje kinderopvang BV;Pauwoogvlinder;14; ; ;Pauwoogvlinder 14  ;3544 DB;Utrecht;3544 DB Utrecht;Leidsche Rijn;Het Zand-oost;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6702170;klantencontact@saartje.nl;http://www.saartje.nl; ;
138271;454166;Grote Vriendjes;Vriendjes BV;Koningsweg;304; ; ;Koningsweg 304  ;3585 LD;Utrecht;3585 LD Utrecht;Oost;Maarschalkerweerd, Mereveld;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2513379;info@kinderdagverblijfvriendjes.nl;http://www.kinderdagverblijfvriendjes.nl/; ;
138955;455397;Partou BSO Jan Muschlaan 24;Partou B.V.;Jan Muschlaan;24; ; ;Jan Muschlaan 24  ;3584 GV;Utrecht;3584 GV Utrecht;Oost;Rijnsweerd;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
137219;457449;Super MikMak;Kinderopvang Mini Stek B.V.;Prof. Suringarlaan;1; ; ;Prof. Suringarlaan 1  ;3571 WH;Utrecht;3571 WH Utrecht;Noordoost;Tuindorp, Van Lieflandlaan-west;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar; ;mikmaktuindorp@mini-stek.nl;http://www.mini-stek.nl; ;
137999;457507;MikMak Oost (Wevelaan);Kinderopvang Mini Stek B.V.;Wevelaan;2; ; ;Wevelaan 2  ;3571 XS;Utrecht;3571 XS Utrecht;Noordoost;Tuindorp-oost;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-10808477;mikmakoost@mini-stek.nl;http://www.mini-stek.nl; ;
132933;459458;Jansens Apenkooi;Kinderparadijs Jansen & Jansen;Burgemeester Norbruislaan;680; ; ;Burgemeester Norbruislaan 680  ;3555 EZ;Utrecht;3555 EZ Utrecht;Noordwest;Zuilen-noord;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2995100;bso@kdvjansenenjansen.nl;http://www.jansenenjansen.nl; ;
134877;455824;Billiton;Stichting Ludens;Billitonkade;45; ; ;Billitonkade 45  ;3531 TH;Utrecht;3531 TH Utrecht;West;Lombok-west;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
136132;454616;de Krachtpatsers;Stichting Kindercentra Midden Nederland Kind en Co;Heycopplein;5; ; ;Heycopplein 5  ;3521 EX;Utrecht;3521 EX Utrecht;Zuidwest;Dichterswijk;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-13178225;I.Boellaard@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
136446;457384;Buurtcentrum de Leeuw;Stichting Ludens;Samuel van Houtenstraat;1; ; ;Samuel van Houtenstraat 1  ;3515 EA;Utrecht;3515 EA Utrecht;Noordoost;Staatsliedenbuurt;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={01412B9C-76A2-42D8-BD22-3DA5695DB400}&lan_id=1
137655;456258;Partou BSO Adriaanstraat 24 A;Partou B.V.;Adriaanstraat;24;A; ;Adriaanstraat 24A ;3581 SE;Utrecht;3581 SE Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
133983;456188;Partou BSO Kanaalweg 176;Partou B.V.;Kanaalweg;176; ; ;Kanaalweg 176  ;3533 HL;Utrecht;3533 HL Utrecht;West;Halve Maan-noord;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
137846;454499;BSO de Meeuw;Brood & Spelen Kinderopvang B.V.;Mesdaglaan;4; ; ;Mesdaglaan 4  ;3582 HN;Utrecht;3582 HN Utrecht;Oost;Rubenslaan e.o.;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-45722513;kika@nokik.nl;http://www.broodspelen.nl/; ;
130619;457427;de Boerderij;De Boerderij;Enghlaan;6;A; ;Enghlaan 6A ;3543 BD;Utrecht;3543 BD Utrecht;Leidsche Rijn;Terwijde-west;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-43056534;info@kdvdeboerderij.net;http://www.kdvdeboerderij.net; ;
138373;457854;Villa Kakelbont;Stichting Ludens;Aartsbisschop Romerostraat;330; ; ;Aartsbisschop Romerostraat 330  ;3573 AV;Utrecht;3573 AV Utrecht;Noordoost;Voordorp/Voorveldsepolder;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
136472;453698;Strandlopers;Stichting Kindercentra Midden Nederland Kind en Co;Amerhof;66; ; ;Amerhof 66  ;3522 TR;Utrecht;3522 TR Utrecht;Zuidwest;Rivierenwijk;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-11128165;e.vanesterik@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
135090;454655;Columbus;Stichting Ludens;Van Bijnkershoeklaan;8;B; ;Van Bijnkershoeklaan 8B ;3527 XL;Utrecht;3527 XL Utrecht;Zuidwest;Transwijk-noord;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2361061;ip@ludens.nl;http://www.ludens.nl; ;
132264;456725;De Oase;Stichting Kindercentra Midden Nederland Kind en Co;Belcampostraat;9; ; ;Belcampostraat 9  ;3544 NE;Utrecht;3544 NE Utrecht;Leidsche Rijn;Het Zand-oost;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6004764;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
137760;452587;Paradise Sport;Kinderdagverblijf Jolie B.V.;Goeree;6; ; ;Goeree 6  ;3524 ZZ;Utrecht;3524 ZZ Utrecht;Zuid;Lunetten-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2880789;administratie@kdvjolie.nl;http://www.kdvjolie.nl; ;
136743;452961;Schateiland;Stichting Kindercentra Midden Nederland Kind en Co;Camminghaplantsoen;49; ; ;Camminghaplantsoen 49  ;3525 AR;Utrecht;3525 AR Utrecht;Zuid;Nieuw Hoograven-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-13171623;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
137500;456208;Partou BSO Kruisdwarsstraat 6;Partou B.V.;Kruisdwarsstraat;6; ; ;Kruisdwarsstraat 6  ;3581 GL;Utrecht;3581 GL Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
137011;455647;'t Olefantje BSO Groen;'t Olefantje BSO Groen B.V.;Nieuwegracht;30; ; ;Nieuwegracht 30  ;3512 LS;Utrecht;3512 LS Utrecht;Binnenstad;Nieuwegracht-oost;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2310702;infong@olefantje.nl;http://www.olefantje.nl; ;
133397;455861;Kleinkunst BSO in de Wolken;n.v.t.;Hogeweide;6; ; ;Hogeweide 6  ;3541 BC;Utrecht;3541 BC Utrecht;Leidsche Rijn;Hoge Weide;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-11188003;info@theaterindewolken.nl;http://www.bsoindewolken.nl; ;
138198;454193;Het Fort;Stichting Ludens;Koningsweg;290; ; ;Koningsweg 290  ;3585 LD;Utrecht;3585 LD Utrecht;Oost;Maarschalkerweerd, Mereveld;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
137530;452997;Jolie Karawanken;Kinderdagverblijf Jolie B.V.;Karawanken;1; ; ;Karawanken 1  ;3524 DA;Utrecht;3524 DA Utrecht;Zuid;Lunetten-noord;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2880789;administratie@kdvjolie.nl;http://www.kdvjolie.nl; ;
132158;455423;Partou BSO Houtrakgracht 211;Partou B.V.;Houtrakgracht;211; ; ;Houtrakgracht 211  ;3544 SC;Utrecht;3544 SC Utrecht;Leidsche Rijn;Langerak;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
134845;458268;Bikkels;Stichting Ludens;Stauntonstraat;9; ; ;Stauntonstraat 9  ;3554 EZ;Utrecht;3554 EZ Utrecht;Noordwest;Schaakbuurt e.o.;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
137891;456311;Partou BSO Oorsprongpark 9;Partou B.V.;Oorsprongpark;9; ; ;Oorsprongpark 9  ;3581 ET;Utrecht;3581 ET Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
135225;454394;Anne Frank;Stichting Kindercentra Midden Nederland Kind en Co;Van Bijnkershoeklaan;282; ; ;Van Bijnkershoeklaan 282  ;3527 XL;Utrecht;3527 XL Utrecht;Zuidwest;Transwijk-noord;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-11128165;e.vanesterik@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
131420;457462;Waterwin;Saartje kinderopvang BV;Musicallaan;104; ; ;Musicallaan 104  ;3543 BT;Utrecht;3543 BT Utrecht;Leidsche Rijn;Terwijde-west;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6702170;klantencontact@saartje.nl;http://www.saartje.nl; ;
131242;457159;Schatgravers;Stichting Kindercentra Midden Nederland Kind en Co;Operettelaan;655; ; ;Operettelaan 655  ;3543 BR;Utrecht;3543 BR Utrecht;Leidsche Rijn;Terwijde-west;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6958469;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
137371;455939;Partou BSO Schoolplein 6;Partou B.V.;Schoolplein;6; ; ;Schoolplein 6  ;3581 PX;Utrecht;3581 PX Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;088-2357550;info@Partou.nl;https://www.partou.nl/; ;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={B1C87A67-ADA1-41D2-9AB4-17CE013353D1}&lan_id=1
133025;455215;Voorn;Saartje kinderopvang BV;Akkrumerraklaan;111; ; ;Akkrumerraklaan 111  ;3544 TT;Utrecht;3544 TT Utrecht;Leidsche Rijn;Langerak;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-6702170;klantencontact@saartje.nl;http://www.saartje.nl; ;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={B1C87A67-ADA1-41D2-9AB4-17CE013353D1}&lan_id=1
134053;455490;Victor Hugo (Montessori);Het Fantaziehuis B.V.;Victor Hugoplantsoen;34; ; ;Victor Hugoplantsoen 34  ;3533 CJ;Utrecht;3533 CJ Utrecht;West;Halve Maan-zuid;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-2452028;info@fantaziehuis.nl;http://www.fantaziehuis.nl; ;
136089;454643;Troubadour;Stichting Kindercentra Midden Nederland Kind en Co;Heycopplein;1; ; ;Heycopplein 1  ;3521 EX;Utrecht;3521 EX Utrecht;Zuidwest;Dichterswijk;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;06-13178225;i.boelaard@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
134629;455657;BSO Cereol;Stichting Kinderopvang Oog in Al;Kanaalweg;91; ; ;Kanaalweg 91  ;3533 HH;Utrecht;3533 HH Utrecht;West;Oog in Al;Welzijn;Buitenschoolse opvang;BSO, buitenschoolse opvang, kinderopvang;Buitenschoolse opvang;Kinderen van 4 tot 13 jaar;030-7600997;cereol@bso-ooginal.nl; ; ;
