FID,omschr,afst_glg,hgte_glg,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
geluids_beperkingen_wegvak.300,Geluidswal,10 -> 5.5,6 -> 6,H,600476879,2022-01-01T00:00:00,2466,2571,060047687920220101,KLK0008455061,L,I,,"LINESTRING (155396.78880000114 378624.62750000134, 155374.6165000014 378622.0282000005, 155292.4338000007 378613.01139999926)"
geluids_beperkingen_wegvak.301,Geluidswand,4.5 -> 4.5,1 -> 1,H,600144550,2021-11-01T00:00:00,24,323,060014455020211101,KLK0008148066,L,I,,"LINESTRING (191369.31170000136 325010.38269999996, 191267.99269999936 325054.7573999986, 191095.61939999834 325130.77120000124)"
geluids_beperkingen_wegvak.302,Geluidswand,4.5 -> 4.5,3 -> 3,H,381050012,2021-11-01T00:00:00,342,793,038105001220211101,KLK0008148063,R,I,,"LINESTRING (190912.81190000102 325212.35880000144, 190922.7061999999 325206.1020999998, 190935.23809999973 325198.40900000185, 190952.4525000006 325188.2311999984, 190969.9274000004 325178.50189999864, 190986.35119999945 325169.65790000185, 191004.1490000002 325160.57669999823, 191022.14220000058 325151.8416999988, 191056.79949999973 325135.72679999843, 191111.5496999994 325111.30370000005, 191319.96130000055 325019.38219999894)"
geluids_beperkingen_wegvak.303,Geluidswand,1.5 -> 1.5,3 -> 3,H,381050012,2021-11-01T00:00:00,43,241,038105001220211101,KLK0008148057,R,I,,"LINESTRING (190676.78510000184 325395.5524000004, 190703.06340000033 325373.6020999998, 190780.16160000116 325309.9160999991, 190811.27809999883 325284.77859999985, 190830.04089999944 325270.31170000136, 190830.09380000085 325270.2725000009)"
geluids_beperkingen_wegvak.304,Geluidswand,5.5 -> 1.5,3 -> 3,H,381050012,2021-11-01T00:00:00,0,43,038105001220211101,KLK0008148049,R,I,,"LINESTRING (190643.78350000083 325423.1185999997, 190676.78510000184 325395.5524000004)"
geluids_beperkingen_wegvak.305,Geluidswal,4.5 -> 4.5,3 -> 3,H,600139031,2021-12-01T00:00:00,104,279,060013903120211201,KLK0008278059,L,I,,"LINESTRING (160540.78009999916 391714.36080000177, 160541.10449999943 391715.2875000015, 160544.58260000125 391722.87249999866, 160547.0870999992 391727.1816000007, 160549.8797999993 391731.3299999982, 160554.91010000184 391737.4301000014, 160558.4624999985 391740.88870000094, 160562.3066000007 391744.0859999992, 160565.68340000138 391746.51089999825, 160569.92080000043 391749.1079000011, 160576.74980000034 391752.42650000006, 160581.4213999994 391754.17350000143, 160586.23649999872 391755.5207999982, 160591.66200000048 391756.5865000002, 160596.6239 391757.08410000056, 160601.6224000007 391757.21070000157, 160607.18549999967 391756.91099999845, 160612.12409999967 391756.2104999982, 160617.00459999964 391755.1226999983, 160622.33559999987 391753.4257999994, 160626.9178000018 391751.55110000074, 160634.66479999945 391747.30249999836, 160638.71979999915 391744.5219999999, 160642.6165000014 391741.3797999993, 160648.07330000028 391735.99720000103, 160651.2296999991 391732.1596999988, 160655.74670000002 391725.5260999985, 160658.13500000164 391721.1477999985, 160660.2939000018 391716.6354999989, 160662.2661000006 391712.0405000001, 160663.90359999985 391707.73110000044, 160665.46829999983 391702.9743999988, 160666.96310000122 391697.67859999835)"
geluids_beperkingen_wegvak.306,Geluidswand,6.5 -> 6.5,3 -> 3,H,600137729,2021-12-01T00:00:00,132,360,060013772920211201,KLK0008222015,L,I,,"LINESTRING (163486.50499999896 401914.689100001, 163495.25169999897 401894.87409999967, 163503.0423000008 401876.4545000009, 163510.57279999927 401857.9257999994, 163518.87909999862 401836.6490999982, 163525.89130000025 401817.9301000014, 163532.64559999853 401799.10350000113, 163541.25299999863 401773.90839999914, 163547.42390000075 401754.877700001, 163553.3359999992 401735.77109999955, 163559.00420000032 401716.59059999883, 163563.5540000014 401700.3383000009)"
geluids_beperkingen_wegvak.307,Geluidswal,5.5 -> 2.5,3 -> 3,H,600137723,2021-12-01T00:00:00,1798,1933,060013772320211201,KLK0008277122,L,I,,"LINESTRING (163356.5267000012 402147.1919, 163366.6411000006 402132.0106000006, 163377.58659999818 402115.2686999999, 163388.32539999858 402098.39620000124, 163398.817400001 402081.36769999936, 163409.10660000145 402064.2109999992, 163427.24419999868 402032.5883000009)"
geluids_beperkingen_wegvak.308,Geluidswand,5.5 -> 5.5,3 -> 3,H,600137723,2021-12-01T00:00:00,1391,1409,060013772320211201,KLK0008222019,L,I,,"LINESTRING (163132.27840000018 402486.69420000166, 163139.1939000003 402474.72199999914, 163141.33260000125 402471.13760000095)"
geluids_beperkingen_wegvak.309,Geluidswand,5.5 -> 5.5,3 -> 3,H,600137723,2021-12-01T00:00:00,1149,1322,060013772320211201,KLK0008222021,L,I,,"LINESTRING (163028.10550000146 402704.8548000008, 163031.07950000092 402697.02739999816, 163039.85449999943 402675.17819999903, 163047.55519999936 402656.7197000012, 163057.80730000138 402633.1145000011, 163066.0427000001 402614.8883000016, 163078.7950000018 402587.8458000012, 163087.60810000077 402569.8929999992, 163098.80700000003 402547.81489999965, 163099.12920000032 402547.20340000093)"
geluids_beperkingen_wegvak.310,Doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,H,600137723,2021-12-01T00:00:00,1322,1391,060013772320211201,KLK0008222020,L,I,,"LINESTRING (163099.12920000032 402547.20340000093, 163108.13019999862 402530.1228, 163118.28290000185 402511.4670000002, 163128.04879999906 402494.0164999999, 163132.27840000018 402486.69420000166)"
geluids_beperkingen_wegvak.311,Geluidswal,5.5 -> 5.5,3 -> 3,H,600137723,2021-12-01T00:00:00,1409,1715,060013772320211201,KLK0008222018,L,I,,"LINESTRING (163141.33260000125 402471.13760000095, 163159.69029999897 402440.3713000007, 163176.2837000005 402413.5659000017, 163187.0150000006 402396.68609999865, 163197.88439999893 402379.89649999887, 163216.77580000088 402351.25349999964, 163242.4877000004 402313.0304000005, 163260.72260000184 402286.4503999986, 163309.6735999994 402215.70169999823)"
geluids_beperkingen_wegvak.312,Geluidswal,2.5 -> 5.5,3 -> 3,H,600137723,2021-12-01T00:00:00,1715,1798,060013772320211201,KLK0008222017,L,I,,"LINESTRING (163309.6735999994 402215.70169999823, 163331.49280000106 402184.1664999984, 163355.5412000008 402148.6711000018, 163356.5267000012 402147.1919)"
geluids_beperkingen_wegvak.313,Niet doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 5,H,600124656,2021-12-01T00:00:00,45,87,060012465620211201,KLK0008265557,L,I,,"LINESTRING (121012.06610000134 493171.6928000003, 120996.89350000024 493171.35009999946, 120981.8927000016 493171.28599999845, 120970.12570000067 493171.6000000015)"
geluids_beperkingen_wegvak.314,Doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 5,H,600124656,2021-12-01T00:00:00,0,45,060012465620211201,KLK0008265562,L,I,,"LINESTRING (121056.4448999986 493167.30999999866, 121036.88170000166 493172.2531999983, 121012.06610000134 493171.6928000003)"
geluids_beperkingen_wegvak.315,Niet doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 5,H,600124908,2021-12-01T00:00:00,118,360,060012490820211201,KLK0008082106,L,I,,"LINESTRING (120938.80950000137 493158.34789999947, 120924.14039999992 493156.70479999855, 120904.2778000012 493154.28269999847, 120884.98470000178 493151.70809999853, 120845.42819999903 493145.7622999996, 120824.06769999862 493142.2655000016, 120804.3861999996 493138.70980000123, 120775.13949999958 493132.9593000002, 120721.16180000082 493121.7292999998, 120706.40590000153 493118.9215000011, 120700.33999999985 493117.85660000145)"
geluids_beperkingen_wegvak.316,Doorzichtig geluidsscherm,5.5 -> 5.5,6 -> 6,H,600124908,2021-12-01T00:00:00,450,801,060012490820211201,KLK0008082105,L,I,,"LINESTRING (120610.98220000044 493107.7329999991, 120610.23580000177 493107.6977000013, 120598 493107.3431000002, 120583 493107.306499999, 120570.85099999979 493107.52800000086, 120560.85779999942 493107.8990000002, 120546.70859999955 493108.71119999886, 120536.74100000039 493109.51619999856, 120522.78460000083 493110.93620000035, 120502.61969999969 493113.5454999991, 120492.73380000144 493115.05779999867, 120477.57400000095 493117.73490000144, 120467.76179999858 493119.70340000093, 120452.64889999852 493123.0482000001, 120434.68769999966 493127.5524000004, 120425.13479999825 493130.1726000011, 120410.79050000012 493134.4684999995, 120398.22340000048 493138.5324999988, 120379.34939999878 493145.2938000001, 120369.62579999864 493148.99430000037, 120355.75659999996 493154.71339999884, 120341.81080000103 493160.868999999, 120324.88670000061 493168.87970000133, 120311.51449999958 493175.68400000036, 120301.32279999927 493181.1649999991, 120288.28220000118 493188.5780000016, 120276.41479999945 493195.7019999996)"
geluids_beperkingen_wegvak.317,Niet doorzichtig geluidsscherm,6.5 -> 9.5,3 -> 3,H,600474697,2021-12-01T00:00:00,401,465,060047469720211201,KLK0008275510,L,I,,"LINESTRING (95040.70589999855 429149.6334999986, 95038.54410000145 429151.6944000013, 95021.57510000095 429168.3136, 95018.17139999941 429171.98209999874, 95014.32429999858 429176.63529999927, 95008.33159999922 429184.6453999989, 95004.9261999987 429189.8872000016, 95002.48090000078 429194.1592999995, 95000.18719999865 429198.60229999945, 95000.1697999984 429198.6411000006)"
geluids_beperkingen_wegvak.318,Niet doorzichtig geluidsscherm,6.5 -> 6.5,3 -> 3,H,600474697,2021-12-01T00:00:00,481,502,060047469720211201,KLK0008275508,L,I,,"LINESTRING (94994.2228000015 429213.4778999984, 94993.5698999986 429215.5225000009, 94992.32459999993 429220.366799999, 94990.57039999962 429229.53240000084, 94990.01240000129 429234.4246000014)"
geluids_beperkingen_wegvak.319,Doorzichtig geluidsscherm,6.5 -> 6.5,3 -> 3,H,600474697,2021-12-01T00:00:00,465,481,060047469720211201,KLK0008275509,L,I,,"LINESTRING (95000.1697999984 429198.6411000006, 94996.81179999933 429206.12959999964, 94995.09640000015 429210.7426000014, 94994.2228000015 429213.4778999984)"
geluids_beperkingen_wegvak.320,Niet doorzichtig geluidsscherm,6.5 -> 6.5,3 -> 3,H,169274021,2021-12-01T00:00:00,0,702,016927402120211201,KLK0010083523,R,I,,"LINESTRING (84746.92990000173 437410.3073000014, 84749.4299999997 437367.60759999976, 84753.40150000155 437307.7360999994, 84756.8478000015 437263.53449999914, 84760.37759999931 437223.6904999986, 84765.85539999977 437169.4659000002, 84771.26370000094 437121.97520000115, 84776.19429999962 437082.2793000005, 84783.36320000142 437029.95439999923, 84789.246199999 436990.38919999823, 84796.66299999878 436945.0131999999, 84806.06069999933 436892.5218000002, 84813.73180000111 436853.2633999996, 84819.9792000018 436822.9331, 84824.19720000029 436803.38369999826, 84834.63679999858 436764.7666000016, 84845.99399999902 436717.0047999993)"
geluids_beperkingen_wegvak.321,Niet doorzichtig geluidsscherm,7.5 -> 7.5,3 -> 3,H,169273045,2021-12-01T00:00:00,69,214,016927304520211201,KLK0009686295,R,I,,"LINESTRING (84857.25800000131 436649.04679999873, 84870.58889999986 436588.5648000017, 84876.30330000073 436564.22199999914, 84881.05249999836 436544.79300000146, 84885.48050000146 436527.6499999985, 84890.60889999941 436507.9877000004)"
geluids_beperkingen_wegvak.322,Niet doorzichtig geluidsscherm,7.5 -> 7.5,3 -> 3,H,169273045,2021-12-01T00:00:00,0,17,016927304520211201,KLK0009686294,R,I,,"LINESTRING (84845.99399999902 436717.0047999993, 84847.70960000157 436700.09160000086)"
geluids_beperkingen_wegvak.323,Niet doorzichtig geluidsscherm,6.5 -> 6.5,5 -> 5,H,169276045,2021-12-01T00:00:00,2,393,016927604520211201,KLK0008260297,R,I,,"LINESTRING (84692.372299999 438111.50939999893, 84697.72720000148 438053.7553000003, 84702.78970000148 438005.0113000013, 84709.62409999967 437945.4017000012, 84719.54450000077 437866.0163999982, 84722.32519999892 437842.4023000002, 84726.63960000128 437802.62310000136, 84730.62350000069 437762.82140000165, 84732.4497999996 437742.9048999995, 84734.22360000014 437722.7842000015)"
geluids_beperkingen_wegvak.324,Doorzichtig geluidsscherm,6.5 -> 6.5,5 -> 5,H,169276045,2021-12-01T00:00:00,393,456,016927604520211201,KLK0008260298,R,I,,"LINESTRING (84734.22360000014 437722.7842000015, 84737.71909999847 437683.13529999927, 84739.6240000017 437660.0163999982)"
geluids_beperkingen_wegvak.325,Niet doorzichtig geluidsscherm,6.5 -> 6.5,5 -> 5,H,169276045,2021-12-01T00:00:00,456,500,016927604520211201,KLK0008260299,R,I,,"LINESTRING (84739.6240000017 437660.0163999982, 84740.54450000077 437648.8445000015, 84742.87240000069 437616.13699999824)"
geluids_beperkingen_wegvak.326,Niet doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 3,H,169275060,2021-12-01T00:00:00,0,56,016927506020211201,KLK0010131524,R,I,,"LINESTRING (84547.44669999927 437784.51099999994, 84558.77690000087 437774.691300001, 84569.91629999876 437764.64559999853, 84577.21840000153 437757.81069999933, 84586.66070000082 437748.4364, 84588.43340000138 437746.4006999992)"
geluids_beperkingen_wegvak.327,Niet doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,169275060,2021-12-01T00:00:00,159,186,016927506020211201,KLK0010086053,R,I,,"LINESTRING (84656.02050000057 437668.7206999995, 84675.40410000086 437650.2589999996)"
geluids_beperkingen_wegvak.328,Doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,169275060,2021-12-01T00:00:00,56,159,016927506020211201,KLK0010086052,R,I,,"LINESTRING (84588.43340000138 437746.4006999992, 84603.0784999989 437729.5826999992, 84651.04360000044 437673.4609000012, 84656.02050000057 437668.7206999995)"
geluids_beperkingen_wegvak.329,Niet doorzichtig geluidsscherm,6.5 -> 7.5,5 -> 5,H,600105975,2022-01-01T00:00:00,0,1,060010597520220101,KLK0009563329,R,I,,"LINESTRING (81521.69610000029 448358.51209999993, 81521.26889999956 448357.6079000011)"
geluids_beperkingen_wegvak.330,Niet doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 3,H,168275059,2022-01-01T00:00:00,0,167,016827505920220101,KLK0010131524,R,I,,"LINESTRING (84329.83100000024 437864.5729999989, 84339.83540000021 437865.42709999904, 84349.83720000088 437865.7701999992, 84364.83570000157 437865.4246999994, 84369.76049999893 437864.9191999994, 84379.69629999995 437863.46709999815, 84389.54639999941 437861.73039999977, 84417.19920000061 437855.5573000014, 84426.92660000175 437853.2353999987, 84443.5009999983 437847.6873999983, 84452.88749999925 437844.2314000018, 84489.9422999993 437826.6746000014)"
geluids_beperkingen_wegvak.331,Niet doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 3,H,168275062,2022-01-01T00:00:00,0,71,016827506220220101,KLK0010131524,R,I,,"LINESTRING (84489.9422999993 437826.6746000014, 84492.72100000083 437824.81529999897, 84497.2303000018 437821.77969999984, 84509.49179999903 437813.1532999985, 84521.57550000027 437804.26579999924, 84547.44669999927 437784.51099999994)"
geluids_beperkingen_wegvak.332,Geluidswal,5.5 -> 5.5,3 -> 3,H,600476908,2022-01-01T00:00:00,325,423,060047690820220101,KLK0008455060,R,I,,"LINESTRING (155255.46040000021 378597.4283000007, 155286.85429999977 378600.8969999999, 155352.89070000127 378607.9789999984)"
geluids_beperkingen_wegvak.333,Geluidswal met daarop of -in een scherm,10 -> 5.5,3 -> 3,H,600476908,2022-01-01T00:00:00,225,325,060047690820220101,KLK0008455050,R,I,,"LINESTRING (155156.1420999989 378585.7831999995, 155167.62840000167 378587.2558000013, 155227.21310000122 378594.3073000014, 155255.46040000021 378597.4283000007)"
geluids_beperkingen_wegvak.334,Niet doorzichtig geluidsscherm,6.5 -> 6.5,3 -> 3,H,600141180,2022-01-01T00:00:00,0,145,060014118020220101,KLK0008446555,R,I,,"LINESTRING (170728.30519999936 449724.4545999989, 170731.00600000098 449728.68659999967, 170733.8951999992 449732.7727999985, 170738.21240000054 449737.683699999, 170741.93450000137 449741.0604999997, 170745.87999999896 449744.1400000006, 170750.31549999863 449746.9422999993, 170754.82070000097 449749.2950000018, 170759.44519999996 449751.19689999893, 170766.84760000184 449753.3125, 170771.84640000015 449754.2226999998, 170776.83060000092 449754.6411000006, 170781.8392000012 449754.63709999993, 170786.35269999877 449754.2173999995, 170791.30550000072 449753.39939999953, 170796.1501000002 449752.1609000005, 170801.6378000006 449750.1614000015, 170806.11520000175 449748.00979999825, 170812.58060000092 449744.0221000016, 170816.48299999908 449740.96719999984, 170820.1336000003 449737.5507000014, 170824.19970000163 449733.07129999995, 170827.1827000007 449729.1218000017, 170829.79149999842 449724.8557000011, 170832.14400000125 449720.3460999988, 170834.11879999936 449715.7862999998, 170835.78799999878 449711.0480000004, 170836.9990000017 449704.3632000014)"
geluids_beperkingen_wegvak.335,Niet doorzichtig geluidsscherm,5.5 -> 5.5,1 -> 3,H,600143991,2022-01-01T00:00:00,252,384,060014399120220101,KLK0010186718,R,I,,"LINESTRING (185836.68679999933 340453.93090000004, 185838.68609999865 340421.4908000007, 185840.6072999984 340381.5368999988, 185841.7591000013 340351.13170000166, 185842.47989999875 340322.0694000013)"
geluids_beperkingen_wegvak.336,Niet doorzichtig geluidsscherm,3.5 -> 6.5,5 -> 5,H,600143991,2022-01-01T00:00:00,1049,1368,060014399120220101,KLK0008427152,R,I,,"LINESTRING (185794.05530000106 339659.5584000014, 185779.97049999982 339535.1928999983, 185757.67859999835 339342.5012000017)"
geluids_beperkingen_wegvak.337,Niet doorzichtig geluidsscherm,5.5 -> 3.5,3 -> 5,H,600143991,2022-01-01T00:00:00,919,1049,060014399120220101,KLK0008427145,R,I,,"LINESTRING (185809.0139000006 339788.694600001, 185800.22659999877 339714.0498000011, 185794.05530000106 339659.5584000014)"
geluids_beperkingen_wegvak.338,Niet doorzichtig geluidsscherm,4.5 -> 5.5,3 -> 3,H,600143991,2022-01-01T00:00:00,866,919,060014399120220101,KLK0008427144,R,I,,"LINESTRING (185815.38109999895 339841.31069999933, 185809.57979999855 339793.50140000135, 185809.0139000006 339788.694600001)"
geluids_beperkingen_wegvak.339,Doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,H,600143991,2022-01-01T00:00:00,818,866,060014399120220101,KLK0008427142,R,I,,"LINESTRING (185821.11730000004 339888.96649999917, 185820.62579999864 339884.53379999846, 185815.38109999895 339841.31069999933)"
