;Departement;Sector;Organisatie;Plaats;Functienaam;Motivatie;
574;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
575;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
576;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
577;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
578;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
579;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
580;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
581;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
582;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
583;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
584;VWS;Zorgaanbieders;Academisch Ziekenhuis Maastricht;Maastricht;Stafadviseur;      ;
585;VWS;Zorgaanbieders;Admiraal De Ruyter Ziekenhuis;Vlissingen;Lid Raad van Bestuur;De bezoldiging van de twee bestuurders is gebaseerd op de richtlijnen van de Beloningscode Bestuurders in de Zorg (BBZ).     ;
586;VWS;Zorgaanbieders;Admiraal De Ruyter Ziekenhuis;Vlissingen;Specialist;De genoemde specialist heeft een dienstverband van ongeveer 1,2 FTE met het ziekenhuis.     ;
587;VWS;Zorgaanbieders;Admiraal De Ruyter Ziekenhuis;Vlissingen;Voorzitter Raad van Bestuur;De bezoldiging van de twee bestuurders is gebaseerd op de richtlijnen van de Beloningscode Bestuurders in de Zorg (BBZ).     ;
588;VWS;Zorgaanbieders;Albert Schweitzer Ziekenhuis;DORDRECHT;Lid RvB;      ;
589;VWS;Zorgaanbieders;Albert Schweitzer Ziekenhuis;DORDRECHT;Voormalig lid Collega van Bestuur;Conform beÎindigingsovereenkomst     ;
590;VWS;Zorgaanbieders;Albert Schweitzer Ziekenhuis;DORDRECHT;Voorzitter Raad van bestuur;Honorering is marktconform voor de sector     ;
591;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Lid Raad van Bestuur;      ;
592;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
593;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
594;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
595;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
596;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
597;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
598;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
599;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
600;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
601;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
602;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
603;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
604;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
605;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
606;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
607;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
608;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
609;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
610;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
611;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
612;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
613;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
614;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
615;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
616;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
617;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
618;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
619;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
620;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
621;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
622;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
623;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
624;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
625;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
626;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
627;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
628;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
629;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
630;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
631;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
632;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
633;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
634;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
635;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
636;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
637;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
638;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
639;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
640;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
641;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
642;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
643;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
644;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
645;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
646;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
647;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
648;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
649;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
650;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Medisch specialist;      ;
651;VWS;Zorgaanbieders;Algemeen Ziekenhuis Westfries Gasthuis;HOORN NH;Voorzitter Raad van Bestuur;      ;
652;VWS;Zorgaanbieders;Alliade Zorggroep;HEERENVEEN;Lid Raad van Bestuur;De salariÎring van de RvB is gebaseerd op de arbeidsvoorwaardenregeling van De Zorgcoˆperatie. Deze regeling wordt na bilateraal delegatieoverleg vastgesteld en periodiek geactualiseerd. Zij is maatschappelijk getoetst aan vergelijkbare functies, mktconform en in lijn met bestaande adviesregelingen in de sector. De beloning is gebaseerd op de omzet en complexiteit van de organisatie. De salarissen volgen door toepassing van de CBSindex de marktontwikkelingen achteraf. Toepassing van deze arbeidsvoorwaardenregeling is bij indiensttreding met de bestuurder contractueel overeengekomen.   ;
653;VWS;Zorgaanbieders;Alliade Zorggroep;HEERENVEEN;Lid Raad van Bestuur;De salariÎring van de RvB is gebaseerd op de arbeidsvoorwaardenregeling van De Zorgcoˆperatie. Deze regeling wordt na bilateraal delegatieoverleg vastgesteld en periodiek geactualiseerd. Zij is maatschappelijk getoetst aan vergelijkbare functies, mktconform en in lijn met bestaande adviesregelingen in de sector. De beloning is gebaseerd op de omzet en complexiteit van de organisatie. De salarissen volgen door toepassing van de CBSindex de marktontwikkelingen achteraf. Toepassing van deze arbeidsvoorwaardenregeling is bij indiensttreding met de bestuurder contractueel overeengekomen.   ;
654;VWS;Zorgaanbieders;Altrecht;DEN DOLDER;Voorzitter Raad van Bestuur;      ;
655;VWS;Zorgaanbieders;ALTRECHT GEESTELYKE GEZONDHEIDSZORG;DEN DOLDER;Lid Raad van bestuur;Noodzakelijk om de juiste bestuurders te verwerven en te behouden voor de organisatie     ;
656;VWS;Zorgaanbieders;ALTRECHT GEESTELYKE GEZONDHEIDSZORG;DEN DOLDER;Voorzitter Raad van Bestuur;Noodzakelijk om de juiste bestuurder te verwerven en binnen de organisatie te behouden.     ;
657;VWS;Zorgaanbieders;Amerpoort;BAARN;Bestuurder;      ;
658;VWS;Zorgaanbieders;Amphia;Breda;Kinderarts;      ;
659;VWS;Zorgaanbieders;Amphia;Breda;Kinderarts, Afdelings hoofd;      ;
660;VWS;Zorgaanbieders;Amphia;Breda;Klinisch Chemicus;      ;
661;VWS;Zorgaanbieders;Amphia;Breda;Lid Raad van Bestuur;      ;
662;VWS;Zorgaanbieders;Amphia;Breda;Manager Kwaliteit;      ;
663;VWS;Zorgaanbieders;Amphia;Breda;Voorzitter Raad van Bestuur;      ;
664;VWS;Zorgaanbieders;Amphia;Breda;Ziekenhuis Apotheker;      ;
665;VWS;Zorgaanbieders;Amsta;AMSTERDAM;Voorzitter Raad van Bestuur;Bezoldiging conform de regeling NVZD     ;
666;VWS;Zorgaanbieders;Antonius Zorggroep;SNEEK;voorzitter Raad van Bestuur;      ;
667;VWS;Zorgaanbieders;Arduin;MIDDELBURG;Bestuurder;      ;
668;VWS;Zorgaanbieders;Argos Zorggroep;SCHIEDAM;Lid RvB;Salariering is conform NVZD Regeling     ;
669;VWS;Zorgaanbieders;Argos Zorggroep;SCHIEDAM;Lid RvB, voorzitter RvB a.i.;Salariering is conform NVZD Regeling     ;
670;VWS;Zorgaanbieders;Arnhems Radiotherapeutisch Instituut (Arti);ARNHEM;raad van bestuur;De bestuurder heeft als radiotherapeut-oncoloog een salaris conform de AMS regeling voor medisch specialisten.     ;
671;VWS;Zorgaanbieders;Arnhems Revalidatiecentrum Groot Klimmendaal;ARNHEM;Bestuurder en revalidatiearts;      ;
672;VWS;Zorgaanbieders;ASVZ, Interlevensbeschouwelijke Stichting voor Zorg ten behoeve van Mensen met een Handicap;SLIEDRECHT;lid Raad van Bestuur;Beloning conform adviesregeling Raden van Bestuur NVZD     ;
673;VWS;Zorgaanbieders;ASVZ, Interlevensbeschouwelijke Stichting voor Zorg ten behoeve van Mensen met een Handicap;SLIEDRECHT;voorzitter Raad van Bestuur;Beloning conform adviesregeling Raden van Bestuur NVZD     ;
674;VWS;Zorgaanbieders;Atrium Medisch Centrum Parkstad;HEERLEN;Lid Raad van Bestuur;      ;
675;VWS;Zorgaanbieders;Atrium Medisch Centrum Parkstad;HEERLEN;Voorzitter Raad van Bestuur;      ;
676;VWS;Zorgaanbieders;Attent wonen welzijn zorg;RHEDEN;bestuurder;De bezoldiging van de bestuurder vindt plaats conform de oude adviesregeling van de NVZD aangezien het een reeds 18 jaar bestaand dienstverband betreft.     ;
677;VWS;Zorgaanbieders;AxionContinu groep;UTRECHT;Raad van Bestuur;Het inkomen is door indexering CAO loon en stijging pensioenpremie boven de grens van WOPT gekomen.     ;
678;VWS;Zorgaanbieders;Baalderborg Groep;HARDENBERG;Directeur;      ;
679;VWS;Zorgaanbieders;Bartimeus Sonneheerdt;DOORN;Voorzitter Raad van Bestuur;Onverkorte toepassing van de adviesregeling arbeidsvoorwaarden van de NVZD.     ;
680;VWS;Zorgaanbieders;Beweging 3.0;AMERSFOORT;Raad van Bestuur;De Raad van Commissarissen is van oordeel dat er sprake is van een marktconform maatschappelijk verantwoorde beloning. Het maatschappelijk vergelijkbaar bruto inkomen (exclusief werkgeversnijdrage sociale lasten en pensioen) bedraagt _ 169.538     ;
681;VWS;Zorgaanbieders;Bouman Geestelijke Gezondheidszorg;ROTTERDAM;Lid Raad van Bestuur;Het bruto salaris van het bestuur ligt onder het niveau van de Balkenende norm. Vaststelling van de bezoldiging van het bestuur heeft plaatsgevonden op basis van diverse gezichtspunten zoals adviesregeling en marktconformiteit.     ;
682;VWS;Zorgaanbieders;Bouman Geestelijke Gezondheidszorg;ROTTERDAM;Voorzitter Raad van Bestuur;Het bruto salaris van het bestuur ligt onder het niveau van de Balkenende norm. Vaststelling van de bezoldiging van het bestuur heeft plaatsgevonden op basis van diverse gezichtspunten, zoals adviesregeling en marktconformiteit.     ;
683;VWS;Zorgaanbieders;BrabantZorg;VEGHEL;Lid Raad van Bestuur;      ;
684;VWS;Zorgaanbieders;BrabantZorg;VEGHEL;Lid Raad van Bestuur;      ;
685;VWS;Zorgaanbieders;BrabantZorg;VEGHEL;Voorzitter Raad van Bestuur;      ;
686;VWS;Zorgaanbieders;Carint Reggeland Groep;HENGELO OV;Lid Raad van Bestuur;Het beloningsbeleid is gebaseerd op de richtlijnen van de NVZD en NVTZ en worden hierbij als uitgangspunt genomen.     ;
687;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Bestuurder;Het belastbaar loon is omgerekend naar een volledig jaarinkomen.     ;
688;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Bestuurder;      ;
689;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Medisch specialist;      ;
690;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Medisch specialist;      ;
691;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Medisch specialist;Het belastbaar inkomen is omgerekend naar een full time dienstverband.     ;
692;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Medisch specialist;Het belastbaar loon is omgerekend naar een full time dienstverband.     ;
693;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Medisch specialist;Het belastbaar loon is omgerekend naar een full-time dienstverband.     ;
694;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Medisch specialist;Het belastbaar inkomen is omgerekend naar een full time dienstverband.     ;
695;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Medisch specialist;Het belastbaar inkomen is omgerekend naar een full time dienstverband.     ;
696;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Medisch specialist;Het belastbaar inkomen is omgerekend naar een full time dienstverband.     ;
697;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Medisch specialist;Het belastbaar loon is omgerekend naar een full time dienstverband     ;
698;VWS;Zorgaanbieders;Catharina Ziekenhuis;EINDHOVEN;Medisch specialist;Het belastbaar loon is omgerekend naar een full time dienstverband.     ;
699;VWS;Zorgaanbieders;Christelijk Algemeen Ziekenhuis Noordwest-Veluwe St. Jansdal;HARDERWIJK;Lid RvB;Bezoldiging RvB is gebaseerd op de regeling van NVZD, Jansdal volgt daarmee de richtlijn voor ziekenhuizen     ;
700;VWS;Zorgaanbieders;Christelijk Algemeen Ziekenhuis Noordwest-Veluwe St. Jansdal;HARDERWIJK;Voorzitter RvB;Bezoldiging RvB is gebaseerd op de regeling van NVZD, St Jansdal volgt daarmee de richtlijn voor ziekenhuizen     ;
701;VWS;Zorgaanbieders;Christelijk Ziekenhuis Refaja;STADSKANAAL;arts;huidige marktsituatie arbeidsmarkt     ;
702;VWS;Zorgaanbieders;Christelijk Ziekenhuis Refaja;STADSKANAAL;arts;huidige situatie arbeidsmarkt     ;
703;VWS;Zorgaanbieders;Christelijk Ziekenhuis Refaja;STADSKANAAL;directeur / bestuurder;      ;
704;VWS;Zorgaanbieders;CIRO+ B.V.;HORN;Voorzitter Raad van Bestuur;Detachering vanuit MUMC+. De functionaris is aldaar hoogleraar en directeur. De beloning op basis van die functies wordt naar rato doorberekend aan CIRO+ B.V.     ;
705;VWS;Zorgaanbieders;Cordaan Groep;AMSTERDAM;Lid/Vice-voorzitter Raad van Bestuur;"In 2011 is de honorering van de Raad van Bestuur volledig binnen de ""Beloningscode Bestuurders in de Zorg""(BBZ) code gebracht en is de bestuurders honorering uitsluitend conform deze code geÔndexeerd. In de BBZ code is de mogelijkheid opgenomen om en toeslag van maximaal 30% toe te passen. Op basis van de omvang en complexiteit van de Cordaan organisatie voldoet Cordaan aan de in de BBZ code opgenomen criteria voor toepassing van deze toeslag.    ";
706;VWS;Zorgaanbieders;Cordaan Groep;AMSTERDAM;Voorzitter Raad van Bestuur;"In 2011 is de honorering van de Raad van Bestuur volledig binnen de ""Beloningscode Bestuurders in de Zorg""(BBZ) code gebracht en is de bestuurders honorering uitsluitend conform deze code geÔndexeerd. In de BBZ code is de mogelijkheid opgenomen om en toeslag van maximaal 30% toe te passen. Op basis van de omvang en de complexiteit van de Cordaan organisatie voldoet Cordaan aan de in de BBZ code opgenomen criteria voor toepassing van deze toeslag.    ";
707;VWS;Zorgaanbieders;CuraMare;DIRKSLAND;Klinisch chemicus/voorzitter medische staf;Deze persoon werkt 100% als klinisch chemicus en vervult daarnaast voor 22,22% de functie van voorzitter medische staf. Teruggerekend naar 100% blijft totale jaarbeloning onder het norminkomen van de WOPT     ;
708;VWS;Zorgaanbieders;CuraMare;DIRKSLAND;Voorzitter Raad van Bestuur;Het salaris van de voorzitter van de Raad van Bestuur is gebaseerd op de (voormalige) NVZD regeling. Voor de jaarlijkse indexatie wordt het advies van de NVZD gevolgd.     ;
709;VWS;Zorgaanbieders;De Kijvelanden, instelling voor forensische Psychiatrie;RHOON;Voorzitter Raad van Bestuur;De Raad van Toezicht baseert zich jaarlijks bij zijn besluitvorming over de hoogte van de beloning van de bestuurder op de beloningscode van de NVTZ en de NVZD voor bestuurders in de zorg (hierna: BBZ): FPC de Kijvelanden kenmerkt zich volgens de Raad als een 'complexe organisatie'. De complexiteit vindt volgens de Raad zijn grondslag in het maatschappelijke, media en politieke krachtenveld waarin de forensische psychiatrie in het algemeen en de uitvoering van de TBS maatregel in het bijzonder zich bevinden. De bestuurder van de Kijvelanden vervult zijn bestuurlijke taken, bevoegdheden en verantwoordelijkheden in dat krachtenveld als eenhoofdig bestuurder en draagt daarmee de volle verantwoordelijkheid voor de Kijvelanden, in al zijn aspecten. Verder heeft de bestuurder van de Kijvelanden eveneens bestuurlijke verantwoordelijkheid voor FPC 2 landen (waarvoor vanuit FPC 2 landen geen separate beloning is overeengekomen). De Raad van Toezicht heeft de passendheid van de beloning van de bestuurder in het verleden aan de NVZD voorgelegd in het licht van de complexiteit van beide organisaties. Het advies van het NVZD is door de Raad overgenomen. ;
