objectid;jaar;richting;omschrijving;url;geo_shape;geo_point_2d;periode
997;2007;0;Eckart (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e77e94e2bb5c60aad4cd9a6b4e5dd4ba;"{""coordinates"": [5.487936215716864, 51.47267926539099], ""type"": ""Point""}";51.47267926539099, 5.487936215716864;2007
998;2007;355;John F Kennedylaan thv Eckart/Vlokhoven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e36be16e78e116f735d50b3fcfa1b953;"{""coordinates"": [5.4865371712980044, 51.47134115750376], ""type"": ""Point""}";51.47134115750376, 5.4865371712980044;2007
999;2007;330;John F Kennedylaan thv viaduct Sterrenlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/fff14275edcf0bff24f41fc6b608f058;"{""coordinates"": [5.485524489810332, 51.46893305743467], ""type"": ""Point""}";51.46893305743467, 5.485524489810332;2007
1005;2007;56;Waterplas thv Orionstraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b1135b982941ddc490f2cc226d979886;"{""coordinates"": [5.495253396562122, 51.46893342765867], ""type"": ""Point""}";51.46893342765867, 5.495253396562122;2007
1006;2007;63;Woningen Luytelaer 1-25;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/76e75e204aa7b20a2fbd26ed3aa58055;"{""coordinates"": [5.4970798595354085, 51.46839239985519], ""type"": ""Point""}";51.46839239985519, 5.4970798595354085;2007
1008;2007;172;Eckart (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/fbae1cae94c0468eccaeb6ead8903af5;"{""coordinates"": [5.496106705743271, 51.47068542107078], ""type"": ""Point""}";51.47068542107078, 5.496106705743271;2007
1010;2007;141;Airbornelaan, Tarwelaan eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a5a34d459781b1080f5ee915f05d02ba;"{""coordinates"": [5.496347689535515, 51.475152556819225], ""type"": ""Point""}";51.475152556819225, 5.496347689535515;2007
1013;2007;146;Appartementencomplex Amandelpark;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/33393346f60ea714397153064ff78444;"{""coordinates"": [5.49753172822648, 51.47669748984999], ""type"": ""Point""}";51.47669748984999, 5.49753172822648;2007
1014;2007;158;Appartementencomplex Amandelpark;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/966d42910a9f04519790d68036546163;"{""coordinates"": [5.497632815336356, 51.47683222386576], ""type"": ""Point""}";51.47683222386576, 5.497632815336356;2007
1018;2007;205;Amandelpark eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c3415da407a78609857573e6a774a825;"{""coordinates"": [5.498692076496655, 51.4802918457908], ""type"": ""Point""}";51.4802918457908, 5.498692076496655;2007
1019;2007;259;De Koppele, John F Kennedylaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/93dd4dff5b2aa7215df3d64de1032a94;"{""coordinates"": [5.491108964505746, 51.48173703887929], ""type"": ""Point""}";51.48173703887929, 5.491108964505746;2007
1023;2007;296;John F Kennedylaan thv Vaartbroek, Tempel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d53b2f0fd5ed8147b843f2362769b157;"{""coordinates"": [5.488346410820266, 51.48239564118402], ""type"": ""Point""}";51.48239564118402, 5.488346410820266;2007
1025;2007;337;John F Kennedylaan, Vaartbroek (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f8c0b3bcd5a3d01953addce4c51b85f1;"{""coordinates"": [5.4868906131311, 51.481578929009736], ""type"": ""Point""}";51.481578929009736, 5.4868906131311;2007
1026;2007;10;John F Kennedylaan, Heesterakker (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/44dc0f9d773bc9728d31799c85cf16ba;"{""coordinates"": [5.4868048477551365, 51.48185765045074], ""type"": ""Point""}";51.48185765045074, 5.4868048477551365;2007
1027;2007;4;John F Kennedylaan, Vaartbroek, Heesterakker;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/46c52eac34334ccfaf1bfa25c484b091;"{""coordinates"": [5.486400214208113, 51.48114789249794], ""type"": ""Point""}";51.48114789249794, 5.486400214208113;2007
1030;2007;39;Appartementencomplex Groot-Bijgaardenlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5e729318576299b8f6f99563b7d83ee9;"{""coordinates"": [5.486248160493765, 51.47742672104437], ""type"": ""Point""}";51.47742672104437, 5.486248160493765;2007
1032;2007;59;John F Kennedylaan thv Vaartbroek, Tempel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/acadebef1904150afe8715a451747fee;"{""coordinates"": [5.48745591562368, 51.47679648238825], ""type"": ""Point""}";51.47679648238825, 5.48745591562368;2007
1036;2007;87;Appartementencomplex Amandelpark;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/85c3f2c1baf38e58dcb418251a51b9ea;"{""coordinates"": [5.4960784415301775, 51.47692357325318], ""type"": ""Point""}";51.47692357325318, 5.4960784415301775;2007
1038;2007;119;Appartementencomplex Amandelpark;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7efc7f2d401a4516bfc08ae70dca0363;"{""coordinates"": [5.497012666338427, 51.476338434121864], ""type"": ""Point""}";51.476338434121864, 5.497012666338427;2007
1042;2007;173;Busweg eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0012d7ead5aa39a4529372709b931b1a;"{""coordinates"": [5.497016442046312, 51.48387091962316], ""type"": ""Point""}";51.48387091962316, 5.497016442046312;2007
1044;2007;175;Rotonde Anconalaan, Eindhovenseweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a24f3b40b9a25dfe3fc96a8ff5b96687;"{""coordinates"": [5.496447399397495, 51.486711867610836], ""type"": ""Point""}";51.486711867610836, 5.496447399397495;2007
1047;2007;224;Bedrijventerreinterrein Esp;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a70831ac6563696d0c07e144883f4d38;"{""coordinates"": [5.4955781472750385, 51.490487910984854], ""type"": ""Point""}";51.490487910984854, 5.4955781472750385;2007
1053;2007;11;Bedrijventerreinterrein Esp;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/357abdf356208eb7dc64a86ddc2470c7;"{""coordinates"": [5.487308370961289, 51.48824814753492], ""type"": ""Point""}";51.48824814753492, 5.487308370961289;2007
1054;2007;56;Bedrijven Esp 420 t/m 442;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/cfa550f9956f13ca559d92e101759459;"{""coordinates"": [5.487884229299548, 51.4882206854108], ""type"": ""Point""}";51.4882206854108, 5.487884229299548;2007
1058;2007;34;Sportpark Bokt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d47c0cc35bba1f7dedd881bfc209b75e;"{""coordinates"": [5.495524056951072, 51.48591273988574], ""type"": ""Point""}";51.48591273988574, 5.495524056951072;2007
1060;2007;44;Sportpark Bokt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7e49cd6e8f402b9167a9758de894b83c;"{""coordinates"": [5.496603761346841, 51.48587577661108], ""type"": ""Point""}";51.48587577661108, 5.496603761346841;2007
1064;2007;80;Sportpark Bokt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/117f36f5cf7ab35535c7d7dd28e86bc8;"{""coordinates"": [5.499223431836113, 51.485621605576604], ""type"": ""Point""}";51.485621605576604, 5.499223431836113;2007
1065;2007;58;Dommeldal thv Bokt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4859cb0e2b7548b4b2db052adb3e04c0;"{""coordinates"": [5.507228204254413, 51.48560464814105], ""type"": ""Point""}";51.48560464814105, 5.507228204254413;2007
1067;2007;75;Dommeldal thv Bokt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7219d70fe6f7625cf933ce555a5a09be;"{""coordinates"": [5.508232535317053, 51.48430025533606], ""type"": ""Point""}";51.48430025533606, 5.508232535317053;2007
1068;2007;82;Dommeldal thv Bokt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e527f8a65d5834281a2ed5558709c2dc;"{""coordinates"": [5.509715733842613, 51.48442454673585], ""type"": ""Point""}";51.48442454673585, 5.509715733842613;2007
1069;2007;90;Dommeldal thv Bokt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9f1ca84e8eeee353430e9b2d185e135e;"{""coordinates"": [5.509545172140648, 51.485242693057], ""type"": ""Point""}";51.485242693057, 5.509545172140648;2007
1070;2007;196;Dommeldal thv Bokt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2c087212f91ea4f0848bda99c982be87;"{""coordinates"": [5.510617741469485, 51.487893213735525], ""type"": ""Point""}";51.487893213735525, 5.510617741469485;2007
1074;2007;263;Stiffelio eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/775878a5e0c53ab1034a999e100c5300;"{""coordinates"": [5.476402182312315, 51.49205920550469], ""type"": ""Point""}";51.49205920550469, 5.476402182312315;2007
1081;2007;339;Blixembosch-Oost (franse buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5647782c0f91fa98070d450e0ec5289b;"{""coordinates"": [5.468838297532185, 51.48965579721748], ""type"": ""Point""}";51.48965579721748, 5.468838297532185;2007
1093;2007;8;Benny Goodmanlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c4f5fe8a5d6174e7a67486a8acd831ee;"{""coordinates"": [5.4696201142957035, 51.492028248342734], ""type"": ""Point""}";51.492028248342734, 5.4696201142957035;2007
1098;2007;54;Plantsoen Vuurvogel, Roodkapje, Sterredaalder;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6e5c21270997ba8b74e164ac8b766365;"{""coordinates"": [5.480006866742956, 51.487400271325214], ""type"": ""Point""}";51.487400271325214, 5.480006866742956;2007
1100;2007;67;Reiskameraad, Gelaarsde Kat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3abf813b6b6a825f5e3fd1173b433817;"{""coordinates"": [5.481342446684786, 51.48575427729158], ""type"": ""Point""}";51.48575427729158, 5.481342446684786;2007
1105;2007;273;Topaasring;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/30ce8f7c47b78d4df084ce54e523dfd8;"{""coordinates"": [5.462426253037065, 51.48678375081521], ""type"": ""Point""}";51.48678375081521, 5.462426253037065;2007
1108;2007;354;Blixembosch-West;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/054aa5579a3c1d7806e3f5a1cff14796;"{""coordinates"": [5.4561904512827475, 51.48567302250122], ""type"": ""Point""}";51.48567302250122, 5.4561904512827475;2007
1109;2007;316;Bedrijventerrein Woenselse Heide;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d69712c5f6908538120c2b3b5f78ca96;"{""coordinates"": [5.4555965718095445, 51.48328239317022], ""type"": ""Point""}";51.48328239317022, 5.4555965718095445;2007
1113;2007;75;Granaat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/93e16cfc49888b160c49aa62e118fcfc;"{""coordinates"": [5.46645654577542, 51.48620580325076], ""type"": ""Point""}";51.48620580325076, 5.46645654577542;2007
1118;2007;201;Instituut Sint Marie, Castiliëlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6123cffa3bf88df6baca3f51fcf8a79d;"{""coordinates"": [5.4611688124228746, 51.492645152380256], ""type"": ""Point""}";51.492645152380256, 5.4611688124228746;2007
1126;2007;47;VSO Ekkersbeek, De Horst en De Beemden, Toledolaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4712b4412ff5a2f8d09fe7d690e6a585;"{""coordinates"": [5.455160254577023, 51.48995222367653], ""type"": ""Point""}";51.48995222367653, 5.455160254577023;2007
1131;2007;359;Zwembad Ir. Ottenbad;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c9b1c93379bf575b2a86e2dcf3cdab93;"{""coordinates"": [5.455671320408279, 51.475552112148385], ""type"": ""Point""}";51.475552112148385, 5.455671320408279;2007
1134;2007;63;Sportpark Woensel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/18f31b78f2984673df882efec0fd9c6d;"{""coordinates"": [5.455841987654561, 51.47418573674341], ""type"": ""Point""}";51.47418573674341, 5.455841987654561;2007
1135;2007;47;Appartementencomplex Fruinlaan, Japiksestraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ecb39159f089252a3f1c48779c2f8abf;"{""coordinates"": [5.458402274650138, 51.47306061688578], ""type"": ""Point""}";51.47306061688578, 5.458402274650138;2007
1138;2007;307;Achtse Barrier-Gunterslaer;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2edaff3c7a4803b6b970d2f0784faa08;"{""coordinates"": [5.446804114488733, 51.4861276438932], ""type"": ""Point""}";51.4861276438932, 5.446804114488733;2007
1140;2007;348;Plantsoen Oude Bossche Baan in Achtse Barrier;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/10f5697f1c560a541fa7d1f05be0f62f;"{""coordinates"": [5.443504768162108, 51.484214707221994], ""type"": ""Point""}";51.484214707221994, 5.443504768162108;2007
1141;2007;321;Basisschool De Klapwiek;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6020996145d2264a14ecbe65884b7fd2;"{""coordinates"": [5.442767505758446, 51.48173419558407], ""type"": ""Point""}";51.48173419558407, 5.442767505758446;2007
1142;2007;5;Achtse Barrier-Gunterslaer;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/496dac089dcb81bd8039ff0ffef40615;"{""coordinates"": [5.442783098757809, 51.48271395052674], ""type"": ""Point""}";51.48271395052674, 5.442783098757809;2007
1712;2007;79;Dwarswal eo (Veldhoven);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/722bfd26cf1ee4f754a3532736f22245;"{""coordinates"": [5.404384294642208, 51.43324343133321], ""type"": ""Point""}";51.43324343133321, 5.404384294642208;2007
1713;2007;62;Grasrijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c028f784508733ab554aa46827866833;"{""coordinates"": [5.411415457024582, 51.43150735368382], ""type"": ""Point""}";51.43150735368382, 5.411415457024582;2007
1716;2007;86;Grasrijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4172f2bc65c827c86170436fe62e8948;"{""coordinates"": [5.413601013103913, 51.43115631667413], ""type"": ""Point""}";51.43115631667413, 5.413601013103913;2007
1720;2007;192;Luchthavengebouw Welschap, Zandkasteel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ce212b6c10b9187ca3cb7aaa2389047e;"{""coordinates"": [5.413552023923548, 51.44595168617227], ""type"": ""Point""}";51.44595168617227, 5.413552023923548;2007
1724;2007;26;Luchthavengebouw Welschap, Zandkasteel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9348d5fdca9b33cc0c737e68666a24e3;"{""coordinates"": [5.411998283387458, 51.44556551740631], ""type"": ""Point""}";51.44556551740631, 5.411998283387458;2007
1725;2007;19;Bosfazant;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/96948fddb6c0dcb07fcb1487ab775eb4;"{""coordinates"": [5.4134650453323605, 51.44478317893466], ""type"": ""Point""}";51.44478317893466, 5.4134650453323605;2007
1729;2007;65;Woningen Bosfazant 89 t/m 107;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f95177fdbfd4944eb9345038811e010f;"{""coordinates"": [5.413853580565451, 51.4450617387274], ""type"": ""Point""}";51.4450617387274, 5.413853580565451;2007
1730;2007;60;Woningen Bosfazant 1 t/m 37;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/02f2b112049e4a4fe289992346b3819f;"{""coordinates"": [5.4158525426582145, 51.44434216692614], ""type"": ""Point""}";51.44434216692614, 5.4158525426582145;2007
1732;2007;49;Jachthaven Beatrixkanaal;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bf304635bde551e0b4fc6dfb51f04ed2;"{""coordinates"": [5.423660762769942, 51.44143663081871], ""type"": ""Point""}";51.44143663081871, 5.423660762769942;2007
1733;2007;74;Jachthaven Beatrixkanaal;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/026815e468adf5047dc24c6f14efccb0;"{""coordinates"": [5.424049078272888, 51.44140055331438], ""type"": ""Point""}";51.44140055331438, 5.424049078272888;2007
1736;2007;34;Lievendaal, Het Ven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/42123d04e49a57c0d0a3632c677c4ae9;"{""coordinates"": [5.425569414572074, 51.436312471078416], ""type"": ""Point""}";51.436312471078416, 5.425569414572074;2007
1737;2007;41;Lievendaal, Het Ven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5e29ca726bbb33c1aa104c081b8442e4;"{""coordinates"": [5.429711928696243, 51.43699416611963], ""type"": ""Point""}";51.43699416611963, 5.429711928696243;2007
1738;2007;169;Evoluon eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/97e188c82aa8ad34e7ae776d8947ce82;"{""coordinates"": [5.450012222715356, 51.44254895257078], ""type"": ""Point""}";51.44254895257078, 5.450012222715356;2007
1743;2007;232;Noord Brabantlaan eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ec722301aa2dbe7ca56ca05232a71b75;"{""coordinates"": [5.448406572849993, 51.44650482277396], ""type"": ""Point""}";51.44650482277396, 5.448406572849993;2007
1747;2007;63;Woensel-West (noord), Barrier;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3aee5c308392c99fd113e1c9fe5171a9;"{""coordinates"": [5.454283438011079, 51.45186781409184], ""type"": ""Point""}";51.45186781409184, 5.454283438011079;2007
