OBJECTID;ADRES;ADRES_TYPE;SOORTADRES;OPENBARERUIMTENAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;POSTCODE;GEBRUIKSDOEL;BUURTNAAM;WIJKNAAM;STADSDEELNAAM;WOONPLAATSNAAM;BAG_ID_VERBLIJFSOBJECT;BAG_ID_ADRES;BAG_ID_PAND;VVE;AARD_ZAKELIJKRECHT;CULTUURBEBOUWD;KADAANDUIDING_APPARTEMENTSRECHT;SPLITSINGSTYPE;ONTSTAANUIT_SPLITSING;KADAANDUIDING_PERCELEN;KADCONTROLE;X;Y;LONG;LAT
499;Noordwal 58 2513EC 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;58;;;2513EC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000807170;0518200000807169;0518100000333602;Vereniging Van Eigenaars Gebouw Noordwal Nabij De Breedstraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6213 A 98;Hoofdsplitsing;;GVH00 C 6205 P ,GVH00 C 6209 P ;1;80539.04399999976;455045.7659999989;4.3009697106733675;52.078674395071616
500;Noordwal 72 2513EC 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;72;;;2513EC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000690137;0518200000690136;0518100000333602;Vereniging Van Eigenaars Gebouw Noordwal Nabij De Breedstraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6213 A 108;Hoofdsplitsing;;GVH00 C 6205 P ,GVH00 C 6209 P ;1;80539.04399999976;455045.7659999989;4.3009697106733675;52.078674395071616
501;Westeinde 425 2512KD 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;425;;;2512KD;bijeenkomstfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000891671;0518200000891670;0518100000242793;Vereniging Van Eigenaars Westeinde 401 Tot En Met 413, 419, 421 En 425 (Oneven Nummers);Eigendom (recht van);;GVH00 C 6214 A 1;Hoofdsplitsing;;GVH00 C 6180 P ;1;80479.49599999934;454647.65100000054;4.300188132170441;52.075088625508556
502;Westeinde 407 2512KD 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;407;;;2512KD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000373722;0518200000373721;0518100000242354;Vereniging Van Eigenaars Westeinde 401/413 En 419 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6214 A 3;Ondersplitsing;NL.KAD.Persoon.122858172;GVH00 C 6180 P ;1;80489.07600000128;454655.1000000015;4.300326222823083;52.07515685691765
503;Westeinde 405 2512KD 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;405;;;2512KD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000642693;0518200000642692;0518100000242354;Vereniging Van Eigenaars Westeinde 401/413 En 419 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6214 A 4;Ondersplitsing;NL.KAD.Persoon.122858172;GVH00 C 6180 P ;1;80484.7340000011;454662.09800000116;4.300261369593691;52.07521916193257
504;Westeinde 403 2512KD 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;403;;;2512KD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000508405;0518200000508404;0518100000242354;Vereniging Van Eigenaars Westeinde 401/413 En 419 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6214 A 5;Ondersplitsing;NL.KAD.Persoon.122858172;GVH00 C 6180 P ;1;80481.51000000164;454667.29399999976;4.300213215008926;52.07526542323879
505;Westeinde 401 2512KD 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;401;;;2512KD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000541908;0518200000541907;0518100000242354;Vereniging Van Eigenaars Westeinde 401/413 En 419 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6214 A 6;Ondersplitsing;NL.KAD.Persoon.122858172;GVH00 C 6180 P ;1;80478.23800000176;454672.56799999997;4.300164343240459;52.07531237903152
506;Westeinde 413 2512KD 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;413;;;2512KD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000710591;0518200000710590;0518100000242354;Vereniging Van Eigenaars Westeinde 401/413 En 419 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6214 A 7;Ondersplitsing;NL.KAD.Persoon.122858172;GVH00 C 6180 P ;1;80484.7340000011;454662.09800000116;4.300261369593691;52.07521916193257
507;Westeinde 411 2512KD 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;411;;;2512KD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000642695;0518200000642694;0518100000242354;Vereniging Van Eigenaars Westeinde 401/413 En 419 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6214 A 8;Ondersplitsing;NL.KAD.Persoon.122858172;GVH00 C 6180 P ;1;80481.51000000164;454667.29399999976;4.300213215008926;52.07526542323879
508;Westeinde 409 2512KD 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;409;;;2512KD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000407286;0518200000407285;0518100000242354;Vereniging Van Eigenaars Westeinde 401/413 En 419 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6214 A 9;Ondersplitsing;NL.KAD.Persoon.122858172;GVH00 C 6180 P ;1;80478.23800000176;454672.56799999997;4.300164343240459;52.07531237903152
509;Gedempte Sloot 116 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;116;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000493645;0518200000493644;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80506.27899999917;454853.4780000001;4.30053380465729;52.07694194456062
510;Gedempte Sloot 148 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;148;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000494555;0518200000494554;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80484.81599999964;454885.73999999836;4.300213723392889;52.07722898711592
511;Gedempte Sloot 180 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;180;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000495077;0518200000495076;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80439.74300000072;454853.9299999997;4.29956328684119;52.07693705131369
512;Gedempte Sloot 190 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;190;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000495079;0518200000495078;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80454.7809999995;454864.5089999996;4.29978030279839;52.077034146895194
513;Gedempte Sloot 24 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;24;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000495677;0518200000495676;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80497.06899999827;454865.73900000006;4.300396800578851;52.077050891957576
514;Gedempte Sloot 50 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;50;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000496373;0518200000496372;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80469.05099999905;454875.19200000167;4.299986095639329;52.07713207319778
515;Gedempte Sloot 138 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;138;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000831505;0518200000831504;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80439.74300000072;454853.9299999997;4.29956328684119;52.07693705131369
516;Gedempte Sloot 224 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;224;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000832120;0518200000832119;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80454.7809999995;454864.5089999996;4.29978030279839;52.077034146895194
517;Gedempte Sloot 162 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;162;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000832645;0518200000832644;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80511.00699999928;454847.18400000036;4.30060413607906;52.07688601801406
518;Gedempte Sloot 194 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;194;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000832649;0518200000832648;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80469.05099999905;454875.19200000167;4.299986095639329;52.07713207319778
519;Gedempte Sloot 210 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;210;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000832683;0518200000832682;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80511.00699999928;454847.18400000036;4.30060413607906;52.07688601801406
520;Gedempte Sloot 26 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;26;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000857256;0518200000857255;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80491.78400000185;454876.2430000007;4.300317425437148;52.077144577631
521;Gedempte Sloot 192 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;192;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000858543;0518200000858542;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80462.72500000149;454870.6030000001;4.2998948339062615;52.07708998151707
522;Gedempte Sloot 142 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;142;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000866236;0518200000866235;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80454.7809999995;454864.5089999996;4.29978030279839;52.077034146895194
523;Gedempte Sloot 186 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;186;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000866666;0518200000866665;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80439.74300000072;454853.9299999997;4.29956328684119;52.07693705131369
524;Gedempte Sloot 34 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;34;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000867116;0518200000867115;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80447.81700000167;454859.7879999988;4.29967976511728;52.07699078287157
525;Gedempte Sloot 108 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;108;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000560767;0518200000560766;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80511.00699999928;454847.18400000036;4.30060413607906;52.07688601801406
526;Gedempte Sloot 130 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;130;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000560769;0518200000560768;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80447.81700000167;454859.7879999988;4.29967976511728;52.07699078287157
527;Gedempte Sloot 28 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;28;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000562849;0518200000562848;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80469.05099999905;454875.19200000167;4.299986095639329;52.07713207319778
528;Gedempte Sloot 68 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;68;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000662213;0518200000662212;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80506.27899999917;454853.4780000001;4.30053380465729;52.07694194456062
529;Gedempte Sloot 82 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;82;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000662215;0518200000662214;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80447.81700000167;454859.7879999988;4.29967976511728;52.07699078287157
530;Gedempte Sloot 154 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;154;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000663092;0518200000663091;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80506.27899999917;454853.4780000001;4.30053380465729;52.07694194456062
531;Gedempte Sloot 156 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;156;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000663094;0518200000663093;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80511.00699999928;454847.18400000036;4.30060413607906;52.07688601801406
532;Gedempte Sloot 168 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;168;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000663096;0518200000663095;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80497.06899999827;454865.73900000006;4.300396800578851;52.077050891957576
533;Gedempte Sloot 174 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;174;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000663098;0518200000663097;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80462.72500000149;454870.6030000001;4.2998948339062615;52.07708998151707
534;Gedempte Sloot 60 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;60;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000664207;0518200000664206;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80511.00699999928;454847.18400000036;4.30060413607906;52.07688601801406
535;Gedempte Sloot 102 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;102;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000358954;0518200000358953;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80497.06899999827;454865.73900000006;4.300396800578851;52.077050891957576
536;Gedempte Sloot 104 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;104;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000358956;0518200000358955;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80501.82800000161;454859.40300000086;4.300467593646494;52.07699459222204
537;Gedempte Sloot 132 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;132;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000358958;0518200000358957;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80439.74300000072;454853.9299999997;4.29956328684119;52.07693705131369
538;Gedempte Sloot 136 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;136;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000358960;0518200000358959;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80433.83700000122;454849.6460000016;4.299478084824114;52.07689775675204
539;Gedempte Sloot 198 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;198;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000360291;0518200000360290;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80497.06899999827;454865.73900000006;4.300396800578851;52.077050891957576
540;Gedempte Sloot 206 2513TE 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;206;;;2513TE;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000360321;0518200000360320;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80515.65700000152;454840.993999999;4.300673307002953;52.076831015554184
541;Gedempte Sloot 36 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;36;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000360847;0518200000360846;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80439.74300000072;454853.9299999997;4.29956328684119;52.07693705131369
542;Gedempte Sloot 56 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;56;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000361522;0518200000361521;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80501.82800000161;454859.40300000086;4.300467593646494;52.07699459222204
543;Gedempte Sloot 62 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;62;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000361524;0518200000361523;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80515.65700000152;454840.993999999;4.300673307002953;52.076831015554184
544;Gedempte Sloot 94 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;94;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000459668;0518200000459667;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80454.7809999995;454864.5089999996;4.29978030279839;52.077034146895194
545;Gedempte Sloot 124 2513TD 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;124;;;2513TD;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000459778;0518200000459777;0518100000315507;Vereniging Van Eigenaars Gebouwencomplexen Kortenbos I,Ii En Iiigelegen Aan De Gedempte Sloot En Sirtemastraat Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 1;Hoofdsplitsing;;GVH00 C 6116 P ;1;80469.05099999905;454875.19200000167;4.299986095639329;52.07713207319778
