FID,ID,CBS_CATEGORIE,ADRES,REDENGEVENDE_OMSCHRIJVING,MONUMENTNUMMER,MONUMENTTYPE,MONUMENTCODE,GEOMETRIE
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e90,3284,"Gebouwen, woonhuizen",Twijnstraat 12 ,,450515,RM,Rijksmonument,POINT (136924.15 455056.971)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e91,3284,"Gebouwen, woonhuizen",Twijnstraat 12A ,,450515,RM,Rijksmonument,POINT (136924.15 455056.971)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e92,3284,"Gebouwen, woonhuizen",Twijnstraat 12B ,,450515,RM,Rijksmonument,POINT (136924.15 455056.971)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e93,3284,"Gebouwen, woonhuizen",Twijnstraat 12C ,,450515,RM,Rijksmonument,POINT (136924.15 455056.971)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e94,3285,"Gebouwen, woonhuizen",Twijnstraat 14 ,,450516,RM,Rijksmonument,POINT (136924.15 455056.971)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e95,3286,"Delen van gebouwen, woonhuizen",Twijnstraat 15 ,,450517,RM,Rijksmonument,POINT (136910.067 455037.164)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e96,3286,"Delen van gebouwen, woonhuizen",Twijnstraat 15A ,,450517,RM,Rijksmonument,POINT (136910.241 455035.802)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e97,3286,"Delen van gebouwen, woonhuizen",Twijnstraat 15B ,,450517,RM,Rijksmonument,POINT (136910.344 455034.458)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e98,3298,"Gebouwen, woonhuizen",Twijnstraat 35 ,,450518,RM,Rijksmonument,POINT (136910.647 455002.201)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e99,3308,"Gebouwen, woonhuizen",Twijnstraat 48 ,,450519,RM,Rijksmonument,POINT (136936.867 454929.249)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e9a,3308,"Gebouwen, woonhuizen",Twijnstraat 48A ,,450519,RM,Rijksmonument,POINT (136937.325 454927.873)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e9b,3308,"Gebouwen, woonhuizen",Twijnstraat 48B ,,450519,RM,Rijksmonument,POINT (136937.325 454927.873)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e9c,3308,"Gebouwen, woonhuizen",Twijnstraat 48C ,,450519,RM,Rijksmonument,POINT (136937.325 454927.873)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e9d,3308,"Gebouwen, woonhuizen",Twijnstraat 48D ,,450519,RM,Rijksmonument,POINT (136937.325 454927.873)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e9e,3310,"Gebouwen, woonhuizen",Twijnstraat 53 ,,18370,RM,Rijksmonument,POINT (136913.299 454956.07)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e9f,3314,"Gebouwen, woonhuizen",Twijnstraat 58 ,,450521,RM,Rijksmonument,POINT (136950.886 454898.888)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ea0,3314,"Gebouwen, woonhuizen",Twijnstraat 58 BS,,450521,RM,Rijksmonument,POINT (136951.558 454897.625)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ea1,3314,"Gebouwen, woonhuizen",Twijnstraat 58A ,,450521,RM,Rijksmonument,POINT (136952.652513057 454895.815803379)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ea2,3316,"Gebouwen, woonhuizen",Wijde Watersteeg 4 ,,450522,RM,Rijksmonument,POINT (136910.333 454921.82)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ea3,3316,"Gebouwen, woonhuizen",Wijde Watersteeg 2 ,,450522,RM,Rijksmonument,POINT (136915.13727475 454923.947219132)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ea4,3316,"Gebouwen, woonhuizen",Twijnstraat 65 ,,450522,RM,Rijksmonument,POINT (136922.95 454925.058)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ea5,1901,"Gebouwen, woonhuizen",Mariahoek 11 ,,36347,RM,Rijksmonument,POINT (136455.371 455666.254)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ea6,4862,"Gebouwen, woonhuizen",Lange Nieuwstraat 67 ,,36255,RM,Rijksmonument,POINT (136944.496 455416.637)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ea7,4862,"Gebouwen, woonhuizen",Lange Nieuwstraat 67A ,,36255,RM,Rijksmonument,POINT (136943.912 455417.779)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ea8,4903,Kerkelijke gebouwen,Oudegracht 401A B,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ea9,4903,Kerkelijke gebouwen,Oudegracht 401A A,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eaa,4903,Kerkelijke gebouwen,Oudegracht 401A C,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eab,4903,Kerkelijke gebouwen,Oudegracht 401A D,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eac,4903,Kerkelijke gebouwen,Oudegracht 401A E,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ead,4903,Kerkelijke gebouwen,Oudegracht 401A G,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eae,4903,Kerkelijke gebouwen,Oudegracht 401A H,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eaf,4903,Kerkelijke gebouwen,Oudegracht 401A J,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eb0,4903,Kerkelijke gebouwen,Oudegracht 401A K,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eb1,4903,Kerkelijke gebouwen,Oudegracht 401A L,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eb2,4903,Kerkelijke gebouwen,Oudegracht 401B A,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eb3,4903,Kerkelijke gebouwen,Oudegracht 401B B,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eb4,4903,Kerkelijke gebouwen,Oudegracht 401B C,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eb5,4903,Kerkelijke gebouwen,Oudegracht 401B D,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eb6,4903,Kerkelijke gebouwen,Oudegracht 401B E,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eb7,4903,Kerkelijke gebouwen,Oudegracht 401B G,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eb8,4903,Kerkelijke gebouwen,Oudegracht 401B H,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eb9,4903,Kerkelijke gebouwen,Oudegracht 401B J,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eba,4903,Kerkelijke gebouwen,Oudegracht 401C A,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ebb,4903,Kerkelijke gebouwen,Oudegracht 401C B,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ebc,4903,Kerkelijke gebouwen,Oudegracht 401C C,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ebd,4903,Kerkelijke gebouwen,Oudegracht 401C D,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ebe,4903,Kerkelijke gebouwen,Oudegracht 401C E,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ebf,4903,Kerkelijke gebouwen,Oudegracht 401C G,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ec0,4903,Kerkelijke gebouwen,Oudegracht 401C H,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ec1,4903,Kerkelijke gebouwen,Oudegracht 401C J,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ec2,4903,Kerkelijke gebouwen,Oudegracht 401C K,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ec3,4903,Kerkelijke gebouwen,Oudegracht 401C L,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ec4,4903,Kerkelijke gebouwen,Oudegracht 401C M,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ec5,4903,Kerkelijke gebouwen,Oudegracht 401C N,,36590,RM,Rijksmonument,POINT (136831.976 454982.42)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ec6,4905,Losse objecten (niet vallende onder 1 t/m 12),OUDEGRACHT; ZWERFKEI,,31110,RM,Rijksmonument,POINT (136901.239794343 455173.007679643)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ec7,1096,,St.-Jacobsstraat 171 ,,36147,RM,Rijksmonument,POINT (136329.241 456340.11)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ec8,1098,"Gebouwen, woonhuizen",Jagerskade 13 ,,450429,RM,Rijksmonument,POINT (135816.14 457680.098)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ec9,1098,"Gebouwen, woonhuizen",Jagerskade 15 ,,450429,RM,Rijksmonument,POINT (135815.398 457681.945)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eca,2323,"Gebouwen, woonhuizen",Oorsprongpark 2 ,,514423,RM,Rijksmonument,POINT (137859.95 456346.579)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ecb,2323,"Gebouwen, woonhuizen",Maliebaan 108 ,,514423,RM,Rijksmonument,POINT (137911.09 456294.674)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ecc,2323,"Gebouwen, woonhuizen",Oorsprongpark 3 ,,514423,RM,Rijksmonument,POINT (137861.447 456338.593)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ecd,2323,"Gebouwen, woonhuizen",Oorsprongpark 4 ,,514423,RM,Rijksmonument,POINT (137866.392 456334.121)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ece,2323,"Gebouwen, woonhuizen",Oorsprongpark 5 ,,514423,RM,Rijksmonument,POINT (137870.522 456328.862)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ecf,2323,"Gebouwen, woonhuizen",Oorsprongpark 6 ,,514423,RM,Rijksmonument,POINT (137876.095 456324.497)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ed0,2323,"Gebouwen, woonhuizen",Oorsprongpark 7 ,,514423,RM,Rijksmonument,POINT (137880.764 456319.4)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ed1,2323,"Gebouwen, woonhuizen",Oorsprongpark 8 ,,514423,RM,Rijksmonument,POINT (137886.335 456315.573)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ed2,2323,"Gebouwen, woonhuizen",Oorsprongpark 9 ,,514423,RM,Rijksmonument,POINT (137891.008 456310.852)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ed3,2323,"Gebouwen, woonhuizen",Oorsprongpark 10 ,,514423,RM,Rijksmonument,POINT (137899.8 456309.553)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ed4,2353,"Gebouwen, woonhuizen",Oudekamp 8 ,,450486,RM,Rijksmonument,POINT (137105.364 455687.48)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ed5,2423,"Gebouwen, woonhuizen",Oudegracht 88 ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ed6,2423,"Gebouwen, woonhuizen",Oudegracht 88A ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ed7,2423,"Gebouwen, woonhuizen",Oudegracht 88B ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ed8,2423,"Gebouwen, woonhuizen",Oudegracht 88C ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ed9,2423,"Gebouwen, woonhuizen",Oudegracht 88D ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eda,2423,"Gebouwen, woonhuizen",Oudegracht 88E ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2edb,2423,"Gebouwen, woonhuizen",Oudegracht 88G ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2edc,2423,"Gebouwen, woonhuizen",Oudegracht 88H ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2edd,2423,"Gebouwen, woonhuizen",Oudegracht 88J ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ede,2423,"Gebouwen, woonhuizen",Oudegracht 88K ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2edf,2423,"Gebouwen, woonhuizen",Oudegracht 88L ,,31039,RM,Rijksmonument,POINT (136477.914 456226.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ee0,2423,"Gebouwen, woonhuizen",Oudegracht aan de Werf 88 ,,31039,RM,Rijksmonument,POINT (136472.497103223 456223.673152983)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ee1,2460,"Gebouwen, woonhuizen",Oudegracht 147 ,,36511,RM,Rijksmonument,POINT (136541.999 455947.528)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ee2,2460,"Gebouwen, woonhuizen",Oudegracht 147 BS,,36511,RM,Rijksmonument,POINT (136543.62 455947.302)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ee3,2497,"Gebouwen, woonhuizen",Oudegracht 231 ,,36537,RM,Rijksmonument,POINT (136781.673 455518.196)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ee4,2497,"Gebouwen, woonhuizen",Oudegracht 231 BS,,36537,RM,Rijksmonument,POINT (136782 455516.716)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ee5,2509,Liefdadige instellingen,Oudegracht 245 ,,36543,RM,Rijksmonument,POINT (136788.681 455480.908)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ee6,2509,Liefdadige instellingen,Oudegracht 245A ,,36543,RM,Rijksmonument,POINT (136789.516 455477.93)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ee7,2509,Liefdadige instellingen,Oudegracht 245 BS,,36543,RM,Rijksmonument,POINT (136789.211 455479.476)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ee8,2509,Liefdadige instellingen,Springweg 102C ,,36543,RM,Rijksmonument,POINT (136722.571 455485.886)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ee9,2509,Liefdadige instellingen,Springweg 102D ,,36543,RM,Rijksmonument,POINT (136741.416 455473.921)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eea,2509,Liefdadige instellingen,Springweg 102E ,,36543,RM,Rijksmonument,POINT (136747.616 455453.567)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eeb,2557,Kerkelijke gebouwen,Oudegracht 270 ,,31084,RM,Rijksmonument,POINT (136838.879 455466.626)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eec,2575,"Gebouwen, woonhuizen",Oudegracht 293 ,,36558,RM,Rijksmonument,POINT (136822.068 455319.146)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eed,2575,"Gebouwen, woonhuizen",Oudegracht 293A ,,36558,RM,Rijksmonument,POINT (136822.607 455317.701)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eee,2589,"Gebouwen, woonhuizen",Oudegracht 312 ,,31103,RM,Rijksmonument,POINT (136863.093 455350.884)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eef,2589,"Gebouwen, woonhuizen",Oudegracht 312A ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ef0,2589,"Gebouwen, woonhuizen",Oudegracht 312B ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ef1,2589,"Gebouwen, woonhuizen",Oudegracht 312C ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ef2,2589,"Gebouwen, woonhuizen",Oudegracht 312D ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ef3,2589,"Gebouwen, woonhuizen",Oudegracht 312E ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ef4,2589,"Gebouwen, woonhuizen",Oudegracht 312F ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ef5,2589,"Gebouwen, woonhuizen",Oudegracht 312G ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ef6,2589,"Gebouwen, woonhuizen",Oudegracht 312H ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ef7,2589,"Gebouwen, woonhuizen",Oudegracht 312J ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ef8,2589,"Gebouwen, woonhuizen",Oudegracht 312K ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ef9,2589,"Gebouwen, woonhuizen",Oudegracht 312L ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2efa,2589,"Gebouwen, woonhuizen",Oudegracht 312M ,,31103,RM,Rijksmonument,POINT (136865.036198804 455344.830188341)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2efb,2589,"Gebouwen, woonhuizen",Oudegracht 312N ,,31103,RM,Rijksmonument,POINT (136867.128874439 455345.577572496)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2efc,2589,"Gebouwen, woonhuizen",Oudegracht 312P ,,31103,RM,Rijksmonument,POINT (136867.128874439 455345.577572496)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2efd,2589,"Gebouwen, woonhuizen",Oudegracht 312R ,,31103,RM,Rijksmonument,POINT (136867.128874439 455345.577572496)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2efe,2589,"Gebouwen, woonhuizen",Oudegracht 312S ,,31103,RM,Rijksmonument,POINT (136867.128874439 455345.577572496)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2eff,2603,"Gebouwen, woonhuizen",Oudegracht 331 ,,36574,RM,Rijksmonument,POINT (136846.532 455208.371)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f00,2603,"Gebouwen, woonhuizen",Oudegracht 331 BS,,36574,RM,Rijksmonument,POINT (136846.801 455206.917)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f01,1137,"Gebouwen, woonhuizen",Janskerkhof 1 ,,36152,RM,Rijksmonument,POINT (136719.031498433 456151.265247649)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f02,1137,"Gebouwen, woonhuizen",Janskerkhof 1A ,,36152,RM,Rijksmonument,POINT (136718.639648903 456149.776219436)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f03,1137,"Gebouwen, woonhuizen",Janskerkhof 1B ,,36152,RM,Rijksmonument,POINT (136717.934319749 456148.287191223)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f04,1137,"Gebouwen, woonhuizen",Janskerkhof 1C ,,36152,RM,Rijksmonument,POINT (136717.228990596 456146.719793103)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f05,1137,"Gebouwen, woonhuizen",Janskerkhof 1D ,,36152,RM,Rijksmonument,POINT (136716.523661442 456144.838915361)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f06,1137,"Gebouwen, woonhuizen",Janskerkhof 1E ,,36152,RM,Rijksmonument,POINT (136715.583222571 456143.036407524)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f07,1143,"Gebouwen, woonhuizen",Janskerkhof 10 ,,36155,RM,Rijksmonument,POINT (136843.246 456119.031)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f08,1145,"Gebouwen, woonhuizen",Janskerkhof 12 ,,36157,RM,Rijksmonument,POINT (136879.224 456118.769)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f09,1146,"Gebouwen, woonhuizen",Janskerkhof 13A ,,36159,RM,Rijksmonument,POINT (136889.849 456207.49)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f0a,1148,"Gebouwen, woonhuizen",Janskerkhof 15 ,,36160,RM,Rijksmonument,POINT (136842.154 456214.633)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f0b,1149,"Gebouwen, woonhuizen",Janskerkhof 15A ,,36161,RM,Rijksmonument,POINT (136809.037 456219.239)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f0c,1152,"Gebouwen, woonhuizen",Janskerkhof 18 ,,36163,RM,Rijksmonument,POINT (136755.171 456256.19)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f0d,1153,"Gebouwen, woonhuizen",Janskerkhof 19 ,,36164,RM,Rijksmonument,POINT (136741.389 456224.2)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f0e,1155,"Gebouwen, woonhuizen",Janskerkhof 21 ,,36166,RM,Rijksmonument,POINT (136730.09 456213.611)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2f0f,1155,"Gebouwen, woonhuizen",Janskerkhof 21 BS,,36166,RM,Rijksmonument,POINT (136729.685 456212.239)
