ZAAKNUMMER,ZAAKTYPECODE,KANAAL,OMSCHRIJVING,TOELICHTING,REGISTRATIEDATUM,STARTDATUM,EINDDATUM,GEPLANDE EINDDATUM,CASE_TYPE_ID,NIVEAU1CASE,NIVEAU2CASE,NIVEAU3CASE,class_classificatie,class_vies,class_stuk,class_overlast,class_niet_relevant,STRAATNAAM,HUISNUMMER,POSTCODE,BUURTCODE,BUURT,WIJKCODE,WIJK,WOONPLAATS,X-coordinaat,Y-coordinaat,LONGITUDE,LATITUDE,BAG_STRAATNAAM,PC6_BRON,PC6
132379,UB.01.01,EMAIL,Afvalbak; Afvalbak beschadigd/kapot/verdwenen,"Bij basisschool de Troubadour hing altijd een klein geel afvalbakje. 
Momenteel is het bakje weg, alleen de standaard staat er nog",20150108135238,20150109,20150116,20150116,691,Straatmeubilair,Afvalbak,Afvalbak beschadigd/kapot/verdwenen,straatmeubilair,ONWAAR,WAAR,WAAR,ONWAAR,Peter van Anrooylaan,1, ,64,Vakbondsliedenbuurt,60,Nieuwland,Schiedam,,,4.395795133,51.92483433,Klaas Katerstraat,adres,
140328,UE.01.05,TELEFOON,Riolering water op straat bij kolk/put,ter hoogte van dit huisnummer loopt bij de parkeerhavens de kolk niet goed door. Dit blijkt nu tijdens de regen.,20150303125320,20150304,20150304,20150309,788,Riolering,Riolering water op straat bij kolk/put,,riolering en water,ONWAAR,ONWAAR,WAAR,ONWAAR,Sint Liduinastraat,36,3117CT,34,Frankenland,30,West,Schiedam,,,4.393652669,51.91347121,Sint Liduinastraat,melding,3117CT
136526,UA.01.08,TELEFOON,Hondenoverlast; Overlast van hondenpoep,"Meneer geeft aan dat hij veel overlast ondervindt van de hondenpoep in de wijk. Er liggen heel erg veel drollen, vooral rondom de bomen op het plein. Wanneer hij door de wijk heen loopt moet hij regelmatig deze poep ontwijken.",20150204160458,20150205,20150211,20150210,678,Reiniging,Op bestrating en in het groen,Overlast van hondenpoep,hondenpoep,WAAR,ONWAAR,WAAR,ONWAAR,Ploegstraat,28,3114NP,41,Noletbuurt,40,Zuid,Schiedam,,,4.405329385,51.90660282,Ploegstraat,melding,3114NP
138680,UA.01.12,EMAIL,Op bestrating en in het groen; Overlast van zwerfvuil op het gazon,"Afval (blikjes, drugs, hondenpoep etc.) op de groenstroken voor de tuinen.",20150219124550,20150220,20150224,20150224,681,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op het gazon,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,De Savornin Lohmanlaan,16,3118RS,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.384611232,51.91736523,De Savornin Lohmanlaan,melding,3118RS
140557,UF.01.02,TELEFOON,Plaagdierbestrijding Ratten,Mevrouw geeft aan dat zij last heeft van ratten in de kelder. Zij vermoedt dat dit komt door het gat dat in de stoep zit net naast de voordeur van haar huis. Hiervandaan kunnen zij waarschijnlijk de kelder in.,20150304143058,20150305,20150312,20150309,794,Plaagdieren,Plaagdierbestrijding Ratten,,,ONWAAR,ONWAAR,WAAR,ONWAAR,Nieuwe Haven,77,3116AA,36,Nassaukwartier,30,West,Schiedam,,,4.401554324,51.91049804,Nieuwe Haven,melding,3116AA
132496,UA.01.01,TELEFOON,Op bestrating en in het groen; Overlast van zwerfvuil op verharding,"Veegwagen rijdt veel te hard zegt meneer, heeft amper de tijd om de borstels hun werk te laten doen met als gevolg dat de rotzooi blijft liggen. Graag zachter rijden.",20150109093651,20150112,20150119,20150114,671,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Broersvest,35,3111EB,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.402089252,51.91546633,Broersvest,melding,3111EB
135295,AB.10.0116,TELEFOON,WC Huisvuil met pas; WC HV MP Trommel geblokkeerd,Meneer geeft aan dat de ondergrondse containers beiden niet open gaan. Hij heeft zijn vuilniszak naast de container neergezet hierdoor.,20150128083743,20150129,20150130,20150130,629,Afval inzameling,WC Huisvuil met pas,WC HV MP Trommel geblokkeerd,afvalinzameling,ONWAAR,WAAR,WAAR,ONWAAR,Lange Haven,46,3111CG,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.398867962,51.91454074,Lange Haven,melding,3111CG
134417,UD.01.06,TELEFOON,Verzakking - plaatselijk,Er zijn 2 stoeptegels verzakt. Graag nazien.,20150121154029,20150122,20150123,20150129,776,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Laagland,21,3121TA,76,Vogelbuurt,70,Groenoord en Kethel,Schiedam,,,4.384737893,51.93665311,Laagland,melding,3121TA
131052,AB.04.0111,EMAIL,Grofvuil; GV Onjuist aangeboden,Grofvuil kasten etc.,20141229133012,20141230,20150107,20141231,520,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Van 's-Gravesandestraat,37, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416277949,51.91804469,Hogenbanweg,adres,
134749,UB.07.04,TELEFOON,Verkeers- of straatnaambord/paal; Verkeersbord beschadigd/kapot/verdwenen,"Verkeerspiegel is eraf gewaaid. Gevaarlijk, goed vastzetten,",20150123140240,20150126,20150128,20150202,715,Straatmeubilair,Verkeers- of straatnaambord/paal,Verkeersbord beschadigd/kapot/verdwenen,vandalisme / onzorgvuldigheid,ONWAAR,WAAR,WAAR,ONWAAR,Joop den Uyllaan,96,3119VH,66,Schiehart,60,Nieuwland,Schiedam,,,4.397130889,51.92314606,Joop den Uyllaan,melding,3119VH
138856,AB.10.0111,TELEFOON,WC Huisvuil met pas; WC HV MP Huisvuil ernaast,Er ligt huisvuil naast de container. Graag een verzoek om dit te verwijderen,20150220133805,20150223,20150227,20150227,624,Afval inzameling,WC Huisvuil met pas,WC HV MP Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Rotterdamsedijk,363,3112AP,17,Rotterdamsedijk,10,Oost,Schiedam,,,4.404778554,51.91458048,Rotterdamsedijk,melding,3112AP
139439,AB.10.0111,TELEFOON,WC Huisvuil met pas; WC HV MP Huisvuil ernaast,Er liggen heel veel vuilniszakken naast de ogc. Graag nazien en verzoek dit te verwijderen.,20150225083357,20150226,20150225,20150227,624,Afval inzameling,WC Huisvuil met pas,WC HV MP Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Jan van Zutphenstraat,19,3119BL,66,Schiehart,60,Nieuwland,Schiedam,,,4.400507577,51.92261613,Jan van Zutphenstraat,melding,3119BL
137784,UA.01.09,EMAIL,Op bestrating en in het groen; Olie op straat,olie op wegdek,20150213103759,20150216,20150217,20150217,679,Reiniging,Op bestrating en in het groen,Olie op straat,,WAAR,ONWAAR,WAAR,ONWAAR,Archimedesplein,19, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416400497,51.91845179,Hogenbanweg,adres,
130862,MLD0702,TELEFOON,Parkeeroverlast; geen vergunning,"parkeert al 3 jaar zeer a sociaal. dubbel, op de stoep, op straat.",20141224164803,20141229,20141231,20150102,654,Overlast,Parkeeroverlast,geen vergunning,parkeren,ONWAAR,ONWAAR,WAAR,ONWAAR,Buys Ballotsingel,41,3112JB,16,Newtonbuurt,10,Oost,Schiedam,,,4.414576942,51.91739537,Buys Ballotsingel,melding,3112JB
130711,MLD0703,TELEFOON,Parkeeroverlast; niet betaald,thv nummers 173/175 is gisteren een container geplaatst waarin zakken en karton is gegooid. Mevr weet niet voor wie de container is maar alles waait uit de container en geeft daardoor veel overlast.,20141223133403,20141224,20141229,20150109,655,Overlast,Parkeeroverlast,niet betaald,parkeren,ONWAAR,ONWAAR,WAAR,ONWAAR,Prof Kamerlingh Onnesln,177,3112VH,13,Singelkwartier,10,Oost,Schiedam,,,4.408303896,51.92046139,Professor Kamerlingh Onneslaan,melding,3112VH
131059,AB.10.0111,TELEFOON,WC Huisvuil met pas; WC HV MP Huisvuil ernaast,mevrouw geeft aan dat naast de ondergrondse containers veel vuilniszakken staan. Dit gebeurd veel vaker en mevrouw heeft hier ook vaker over gebeld. Graag weghalen en verzoek van mevrouw om ook preventief hierop te letten.,20141229135453,20141230,20141230,20141231,624,Afval inzameling,WC Huisvuil met pas,WC HV MP Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Hoofdstraat,159,3114GD,41,Noletbuurt,40,Zuid,Schiedam,,,4.407946526,51.90687557,Hoofdstraat,melding,3114GD
139027,UA.01.04,TELEFOON,Op bestrating en in het groen; Glasscherven op openbaar gebied,"Er waren twee auto uitgebrand. Die zijn afgelopen zaterdag weggesleept. 
Nu graag resterend glaswerk en overig vuil reinigen.",20150223104454,20150224,20150226,20150225,674,Reiniging,Op bestrating en in het groen,Glasscherven op openbaar gebied,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Bachplein,95,3122KD,74,Groenoord-Noord,70,Groenoord en Kethel,Schiedam,,,4.372090291,51.93487511,Bachplein,melding,3122KD
131198,AB.10.0116,TELEFOON,WC Huisvuil met pas; WC HV MP Trommel geblokkeerd,container gaat niet op graag nakijken. mogelijk vol of klep zit klem.,20141230114921,20141231,20150115,20150102,629,Afval inzameling,WC Huisvuil met pas,WC HV MP Trommel geblokkeerd,afvalinzameling,ONWAAR,WAAR,WAAR,ONWAAR,Kethelstraat,21,3111PC,21,Brandersbuurt,20,Centrum (tussen havens en grachten),Schiedam,,,4.393125622,51.9182069,Kethelstraat,melding,3111PC
138278,UA.01.01,TELEFOON,Op bestrating en in het groen; Overlast van zwerfvuil op verharding,overmatig veel vuil op straat/stoep,20150217130948,20150218,20150224,20150220,671,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Van Hogendorpstraat,83,3118LG,62,Spieringshoek,60,Nieuwland,Schiedam,,,4.382513904,51.92108304,Van Hogendorpstraat,melding,3118LG
138320,UB.19,TELEFOON,Verzoek bijplaatsing,Meneer zou graag zien dat er bij 5 t/m 9 ook een fietssluis geplaatst wordt zodat scooters enz niet meer over de stoep kunnen rijden. Als meneer of zijn moeder de deur uitstappen dan is dat soms levensgevaarlijk.,20150217160303,20150218,20150217,20150225,744,Straatmeubilair,Verzoek bijplaatsing,,straatmeubilair,ONWAAR,ONWAAR,ONWAAR,WAAR,Huysmansstraat,9,3117KJ,34,Frankenland,30,West,Schiedam,,,4.391629491,51.91255689,Huysmansstraat,melding,3117KJ
137075,UE.01.04,TELEFOON,Riolering stankoverlast,"Zijn bezig geweest met renoveren van de bestrating zegt mevrouw, nu problemen met riolering bij zowel haar als bij de buren. Stankoverlast, rare geluiden uit de riolering. Is iemand langs geweest en die heeft geprobeerd de riolering door te spuiten maar dit is niet gelukt. Hij kwam iets tegen en kwam niet verder.",20150209150520,20150210,20150211,20150213,787,Riolering,Riolering stankoverlast,,riolering en water,ONWAAR,ONWAAR,WAAR,ONWAAR,Hagastraat,17,3114NC,41,Noletbuurt,40,Zuid,Schiedam,,,4.402644549,51.9076867,Hagastraat,melding,3114NC
144538,UA.01.04,TELEFOON,Op bestrating en in het groen; Glasscherven op openbaar gebied,"Liggen stukjes beton van betonblokken op een speelplaats. Is gevaarlijk, graag opruimen met veegwagen.",20150327125055,20150330,20150410,20150331,674,Reiniging,Op bestrating en in het groen,Glasscherven op openbaar gebied,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Merwedestraat,33,3114SW,44,Maasboulevard,40,Zuid,Schiedam,,,4.407898912,51.90370472,Merwedestraat,melding,3114SW
144577,AB.10.0107,TELEFOON,WC Huisvuil met pas; WC HV MP Volle containers,"De ogc zit vol. Mevrouw geeft aan dat ze al meerdere malen heeft geprobeerd haar zakken weg te gooien,  maar de trommel blokkeert. Graag een verzoek om te legen",20150327151711,20150330,20150330,20150331,620,Afval inzameling,WC Huisvuil met pas,WC HV MP Volle containers,afvalinzameling,ONWAAR,ONWAAR,WAAR,ONWAAR,Gruttersteeg,12,3111JC,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.397579846,51.91740048,Gruttersteeg,melding,3111JC
143225,UA.01.01,EMAIL,Op bestrating en in het groen; Overlast van zwerfvuil op verharding,hoop zwerfafval thv nummer 2 t/m 10,20150320092830,20150323,20150326,20150325,671,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Rotterdamsedijk,2, ,62,Spieringshoek,60,Nieuwland,Schiedam,,,4.382697521,51.92254161,Bijdorpplein,adres,
146228,AB.10.0110,TELEFOON,WC Huisvuil met pas; WC HV MP Beschadigd,de klep van de container zit vast. Gaat om de container op de hoek met de Jan Steenstraat,20150408103604,20150409,20150410,20150414,623,Afval inzameling,WC Huisvuil met pas,WC HV MP Beschadigd,afvalinzameling,ONWAAR,WAAR,ONWAAR,ONWAAR,Vlaardingerdijk,357,3117EV,31,Schildersbuurt,30,West,Schiedam,,,4.379383997,51.91157724,Vlaardingerdijk,melding,3117EV
146749,UB.05.01,TELEFOON,"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden",Er zijn twee palen omvergereden. De tegels rond de palen liggen nu los. De palen staan schreef.,20150410135222,20150413,20150417,20150416,705,Straatmeubilair,"Beton, hout of kunststofpaal","Beton, hout of kunststofpaal omvergereden",vandalisme / onzorgvuldigheid,ONWAAR,WAAR,ONWAAR,WAAR,Bart Verhallenplein,22,3122TB,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.369072303,51.93059834,Bart Verhallenplein,melding,3122TB
145647,UA.01.13,TELEFOON,Op bestrating en in het groen; Overlast van zwerfvuil in beplanting,"Mevrouw geeft aan dat er enorm veel zwerfvuil ligt in het park en op het gras voor het huis. Blikjes, zakjes etc. Mevrouw zou graag zien dat dit schoongemaakt wordt.",20150403094908,20150407,20150410,20150409,682,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil in beplanting,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Burg Stulemeijerln,271,3118BG,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.39030242,51.91779331,Burgemeester Stulemeijerlaan,melding,3118BG
146741,AB.10.0116,TELEFOON,WC Huisvuil met pas; WC HV MP Trommel geblokkeerd,"meneer geeft aan dat de container al een week niet open gaat, als je de pas ervoor houd gaat ie niet open",20150410125657,20150413,20150415,20150414,629,Afval inzameling,WC Huisvuil met pas,WC HV MP Trommel geblokkeerd,afvalinzameling,ONWAAR,WAAR,WAAR,ONWAAR,Lekstraat,32,3114SJ,42,Eilandenbuurt,40,Zuid,Schiedam,,,4.407237527,51.9048277,Lekstraat,melding,3114SJ
147479,MLD0822,WEBFORM,Straatverlichting; OV meer lampen stuk,"Meerdere lantaarn palen , begin hoogstraat en groenendal zijn uit
vorige week ook gemeld ze hebben het 2 dagen gedaan.
vanaf afgelopen vrijdag zijn ze weer uit.",20150415102308,20150416,20150416,20150421,660,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Hoogstraat,6, ,37,Oranjekwartier,30,West,Schiedam,,,4.393412231,51.91093749,Juliana van Stolbergstraat,adres,
142276,UC.02.04,TELEFOON,Beplanting; Beplanting plantvak beschadigd,"Aan de achterzijde van het flat 1 is pas geleden nieuwe planten geplant. Helaas zijn er een aantal uit de grond getrokken en liggen nu op de heg van de tuin en ook in de tuin met een grote groene deur.
Deze bewoonster is niet thuis maar via de buren zou men in de tuin kunnen komen.",20150316094104,20150317,20150320,20150320,754,Groen,Beplanting,Beplanting plantvak beschadigd,bomen en beplanting,ONWAAR,WAAR,ONWAAR,WAAR,Johann Straussplein,43,3122ZA,74,Groenoord-Noord,70,Groenoord en Kethel,Schiedam,,,4.370177086,51.93414646,Johann Straussplein,melding,3122ZA
142330,UA.01.06,WEBFORM,Op bestrating en in het groen; Overlast bladeren/bloesem op straat,Aan de burgemeester stulemeijerlaan ligt erg veel bladafval. Lijkt er op dat er sinds de herfst geen bladeren zijn weggehaald.,20150316105802,20150317,20150320,,676,Reiniging,Op bestrating en in het groen,Overlast bladeren/bloesem op straat,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Burg Stulemeijerln,20,3118BJ,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.389297454,51.91765324,Burgemeester Stulemeijerlaan,melding,3118BJ
141147,UA.04.01,TELEFOON,Graffiti; Graffiti op objecten/muren,"in het portiek onder de trap, is openbaar voor iedereen toegankelijk",20150309100723,20150310,20150318,20150317,689,Reiniging,Graffiti,Graffiti op objecten/muren,vandalisme / onzorgvuldigheid,WAAR,ONWAAR,WAAR,ONWAAR,Pastorietuin,33,3111KL,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.399480805,51.91717049,Pastorietuin,melding,3111KL
141937,UC.01.01,TELEFOON,Bomen; Bomen snoeien,Meneer vraagt of 1 van de 3 boompjes gesnoeid kan worden. Ze staan tussen de Vellevest en de Nieuwe Damlaan in op de hoek. Het zouden 3 bollen moeten zijn maar 1 is er helemaal uigelopen.,20150312143007,20150313,20150318,20150318,746,Groen,Bomen,Bomen snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Damlaan,236,3119AG,67,Nolensbuurt,60,Nieuwland,Schiedam,,,4.391192567,51.91828447,Damlaan,melding,3119AG
143777,AB.04.0111,EMAIL,Grofvuil; GV Onjuist aangeboden,Een tafelblad twee lege latexemmers bij de og.,20150324120428,20150325,20150327,20150326,520,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Boerhaavelaan,3, ,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.398553322,51.91694056,Achtererf,adres,
149465,AB.04.0111,EMAIL,Grofvuil; GV Onjuist aangeboden,zak met kapotte bloembak,20150429091506,20150430,20150501,20150501,520,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Gerstakker,39, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416267989,51.91801278,Hogenbanweg,adres,
145976,AB.08.0601,TELEFOON,Wijkcontainers / AAP Kunststof; WC Kunststof Volle containers,container over vol.,20150407122750,20150408,20150409,20150409,599,Afval inzameling,Wijkcontainers / AAP Kunststof,WC Kunststof Volle containers,afvalinzameling,ONWAAR,ONWAAR,WAAR,ONWAAR,Mina Krusemanstraat,2,3123SJ,93,Kastelenbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.371844251,51.94733123,Mina Krusemanstraat,melding,3123SJ
142418,AB.04.0111,EMAIL,Grofvuil; GV Onjuist aangeboden,"kartonnen dozen, een plastic afvalemmer en diverse bouwmaterialen gedumpt",20150316140410,20150317,20150317,20150318,520,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Buys Ballotsingel,98,3112JG,16,Newtonbuurt,10,Oost,Schiedam,,,4.413500736,51.91738645,Buys Ballotsingel,melding,3112JG
141131,MLD0822,TELEFOON,Straatverlichting; OV meer lampen stuk,Heel de straat brand al zeker 14 dagen dag en nacht.,20150309094527,20150310,20150317,20150313,660,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Willemskade,53,3114CN,41,Noletbuurt,40,Zuid,Schiedam,,,4.403046792,51.9086467,Willemskade,melding,3114CN
146618,AB.06.0110,TELEFOON,Mini-container Huisvuil; MC HV Beschadigd,Wieltjes van de container zijn stuk. Is een grote container. Graag repareren.,20150409151746,20150410,20150415,20150415,530,Afval inzameling,Mini-container Huisvuil,MC HV Beschadigd,afvalinzameling,ONWAAR,WAAR,ONWAAR,WAAR,Atalantahof,31,3124BA,96,De Vlinderhoven/Sveaholm,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.380303127,51.93957061,Atalantahof,melding,3124BA
153360,UD.01.06,EMAIL,Verzakking - plaatselijk,stoeptegels verzakt tegen de gevel,20150526101512,20150527,20150602,20150603,776,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Jan Vermeerstraat,3, ,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.398553322,51.91694056,Achtererf,adres,
156245,UC.06.01,WEBFORM,Vijvers en sloten; Vijvers en sloten dichtgegroeid,"Geachte Heer/Mevrouw,
Ik woon op de Singel in Schiedam, ik kijk uit op het land van Ris, op de sloot/vijver met eendjes. De sloot/vijver zit op het moment vol met troep, en de kanten van de sloot staan vol met brandnetels en het netgezaaide gras vertoont kale plekken en wisselend hoog gras. Is het mogelijk om de sloot schoon te maken en het groen bij te werken? Is het ook mogelijk, om dit vooral in de lente-/zomerperiode vaker bij te houden? 
Ik hoop op spoedig reactie. 
Alvast mijn dank.",20150609165721,20150610,20150731,20150615,763,Groen,Vijvers en sloten,Vijvers en sloten dichtgegroeid,riolering en water,ONWAAR,ONWAAR,WAAR,ONWAAR,Singel,97, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.415172481,51.92045282,Horvathweg,adres,
158936,UC.01.05,WEBFORM,Bomen; Bomen paal/band,De paatjes naast de boom zijn afgebroken waardoor de boom scheef zakt.,20150624204643,20150625,20150710,20150630,749,Groen,Bomen,Bomen paal/band,bomen en beplanting,ONWAAR,ONWAAR,ONWAAR,ONWAAR,Aleidastraat,73, ,71,Parkenbuurt/Bijdorp,70,Groenoord en Kethel,Schiedam,,,4.37175077,51.92015727,Esther Vergeerstraat,adres,
163751,MLD0703,WEBFORM,Parkeeroverlast; niet betaald,"We hebben ruim 200 parkkerplaatsen op de Jan Evertsenweg. Voor ons bedrijf en de andere bedrijven in deze straat heft de gemeente 5 parkeerhavens per bedrijf gereserveerd met borden. Helaas hebben de mensen hier maling aan en parkeren zowel op de stoepen, dubbel als in deze parkeerhavens hun auto. Zodra je hier iets van zegt of vraagt kun je een grote mond krijgen. Gaarne spoedig wat doen aan illegal parkeren!!!!",20150716082512,20150717,20150724,20150722,655,Overlast,Parkeeroverlast,niet betaald,parkeren,ONWAAR,ONWAAR,WAAR,ONWAAR,Jan Evertsenweg,6, ,37,Oranjekwartier,30,West,Schiedam,,,4.393412231,51.91093749,Juliana van Stolbergstraat,adres,
155518,MLD0822,WEBFORM,Straatverlichting; OV meer lampen stuk,"lampen in Westmolenstraat 1 tot 4, al tijden defect worden wel lampen verwisseld maar geeft geen resultaat, staat stroom kasje langs de muur deze bromde altijd is nu stil vermoedelijk daar probleem

Bert Weij",20150605135234,20150608,20150624,20150611,660,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Westmolenstraat,2, ,62,Spieringshoek,60,Nieuwland,Schiedam,,,4.382697521,51.92254161,Bijdorpplein,adres,
160834,MLD0821,WEBFORM,Straatverlichting; OV 1 lamp stuk,Buitenverlichting aan de Schie. Al enkele maanden lamp kapot ter hoogte van Schie no.3.,20150705163206,20150706,20150709,20150709,659,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Schie,3, ,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.398553322,51.91694056,Achtererf,adres,
169703,MLD0101,EMAIL,(Brom)fietsen; (brom)fietswrakken,fietswrak,20150813092659,20150814,20150815,20150819,639,Overlast,(Brom)fietsen,(brom)fietswrakken,,ONWAAR,ONWAAR,WAAR,ONWAAR,Rembrandtlaan,99, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.415224182,51.92044561,Horvathweg,adres,
