OBJECTID;NAME;ITEM_NUMBER;TYPE_STATION;CLASS_STATION;TYPE_DISTRIBUTIE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KAST;POSITIONDETERMINATION;ROAD;HOUSE_NUMBER;ADDRESS;LEVERANCIER;DATE_MODIFIED;BEHEERDER_OMS;FABRIKAAT;NAAM;NADERE_ADRES_AAND;POSTCODE;TOEGANGS_AANDUIDING_TEKST;WOONPLAATS;X;Y;LONG;LAT
387;H105;H105;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;VREESWYKSTR;167;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2546AE;10;S GRAVENHAGE;79013.4924999997;452897.077500001;4.279197279552296;52.05915716922929
390;K740 Station;K740;Station;Station 10/0,4 kV;Onbekend;2023-02-02;Stedin;In bedrijf;Onbekend;APELDOORNSELN;50;;Onbekend;2015-12-15;Stedin;Onbekend;BIJ LOOSDUINSEKADE;Openbare weg;2573LN;10;S GRAVENHAGE;79303.9189999998;454079.2885;4.283169327588981;52.06982110561137
394;2301 Station;2301;Station;Station 10/0,4 kV;Onbekend;2023-02-01;Stedin;In bedrijf;Onbekend;EERBEEKLN;71;;Onbekend;2015-12-09;Stedin;Onbekend;;Openbare weg;2573HR;10;S GRAVENHAGE;79375.8115000017;453920.170000002;4.284252950090195;52.06840097506603
395;A408 Station;A408;Station;Station 10 kV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;STADHOUDERSLN;41;;ENECO;2015-12-15;Stedin;ENECO;GEM. MU.  CATSHEUVEL 30;Terrein;2517HV;10;S GRAVENHAGE;79083.0174999982;456391.7355;4.279433473564957;52.090572083879145
396;A402 Station;A402;Station;Station 10 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;W DE ZWYGERLN;30;;ENECO;2015-12-09;Stedin;ENECO;BIJ FRED. HENDRIKLAAN;Openbare weg;2582ER;10;S GRAVENHAGE;78775.4019999988;456410.353999998;4.274941437297335;52.09069713007749
398;A129;A129;Station;Station 10/0,4 kV;Onbekend;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;V BOETZELAERLN;;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Openbare weg;2581AX;10;S GRAVENHAGE;78503.7809999995;456524.328499999;4.270953119113593;52.09168390993518
399;A136;A136;Station;Station 10 kV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;STATENLN;;;ENECO;2012-03-14;Gemeente Den Haag;ENECO;BIJ FRED. HENDRIKLAAN;Openbare weg;2582GN;10;S GRAVENHAGE;78875.9835000001;456599.636500001;4.276366590285701;52.092411986316485
400;A140;A140;Station;Station 10 kV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;PR MAURITSLN;1;;ENECO;2012-03-14;Gemeente Den Haag;ENECO;;Openbare weg;2582LK;20;S GRAVENHAGE;79174.7584999986;456718.311500002;4.280699280705653;52.09351948532554
401;A1204 Station;A1204;Station;Station 10 kV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;BENTINCKSTR;;;ENECO;2015-12-15;Stedin;ENECO;TEGEN 33 80;Openbare weg;2582SR;10;S GRAVENHAGE;78978.2280000001;456777.252;4.277818717642155;52.094022206311365
402;A157;A157;Station;Station 10 kV;Zelfbouw;2023-02-02;Combi;In bedrijf;Onbekend;J W FRISOLN;13;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2517JS;10;S GRAVENHAGE;79562.9094999991;456789.6325;4.286346714351808;52.09421345877343
404;A132;A132;Station;Station 10 kV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;STATENLN;;;ENECO;2012-03-14;Gemeente Den Haag;ENECO;BIJ DOORNSTRAAT;Openbare weg;2582GJ;10;S GRAVENHAGE;78566.4704999998;456973.173500001;4.271767106867667;52.0957261762593
406;A118;A118;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-02;Combi;In bedrijf;Onbekend;KOPPELSTOKSTR;;;Inpandig;2012-08-22;Combi;Inpandig;NAAST 5;Openbare weg;2583CB;10;S GRAVENHAGE;78416.2410000004;457094.697500002;4.269547822995021;52.09679750103323
407;A145;A145;Station;Station 10 kV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;V STOLKWG;1;;ENECO;2012-03-14;Gemeente Den Haag;ENECO;;Openbare weg;2585JL;10;S GRAVENHAGE;79503.0474999994;457166.592;4.285389816419787;52.09759290650299
409;A805 Station;A805;Station;Station 10 kV;Niet van toepassing;2023-02-01;Onbekend;In bedrijf;Onbekend;DR LELYKD;30;;Inpandig;2015-12-15;Stedin;Inpandig;G.W. GEMAAL;Openbare weg;2583CM;20;S GRAVENHAGE;78607.1680000015;457377.184;4.272270376024688;52.09936248849439
410;A102;A102;Station;Station 10 kV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;SCHEVENINGSEWG;86;;ENECO;2012-03-14;Gemeente Den Haag;ENECO;;Openbare weg;2584AB;10;S GRAVENHAGE;79272.1785000004;457429.147999998;4.281962745754845;52.09992086581135
413;P20 Station;P20;Station;Station 10 kV;Zelfbouw;2023-02-02;Onbekend;In bedrijf;Onbekend;TREILERWG;22;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2583DC;20;S GRAVENHAGE;78349.8145000003;457774.797499999;4.268425627136572;52.1029001053474
414;A109;A109;Station;Station 10 kV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;KOTTERSTR;20;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2584VC;10;S GRAVENHAGE;78727.4849999994;457801.440499999;4.273931103160096;52.10319171976155
415;A103;A103;Station;Station 10 kV;Zelfbouw;2023-02-02;Combi;In bedrijf;Onbekend;PR WILLEMPLN;6;;ENECO;2012-03-15;Combi;ENECO;PRINSENHEEM;Terrein;2584HP;10;S GRAVENHAGE;78960.7674999982;457856.057;4.277323290880093;52.10371464305752
416;P48 Station;P48;Station;Station 10 kV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;ZEEKANT;10;;ENECO;2015-12-15;Stedin;ENECO;RIJKSKUSTVERLICHTING;Openbare weg;2586NA;10;S GRAVENHAGE;78335.5460000001;457894.728999998;4.268190421667159;52.10397590677458
419;P35 Station;P35;Station;Station 10 kV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;HEEMRAADSTR;108;;ENECO;2015-12-09;Stedin;ENECO;BUIS;Openbare weg;2586SZ;10;S GRAVENHAGE;79025.2230000012;457963.873500001;4.278239885279406;52.10469240405178
420;A502 Station;A502;Station;Station 10 kV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;J KISTENSTR;7;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2584RN;10;S GRAVENHAGE;78744.0984999985;458038.430500001;4.274120514006606;52.10532375004562
421;A227;A227;Station;Station 10 kV;Zelfbouw;2023-02-01;Combi;In bedrijf;Onbekend;POMPSTATIONSWG;;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2597JT;10;S GRAVENHAGE;80655.2325000018;458070.272;4.302004925591052;52.10586997510477
422;A216 Station;A216;Station;Station 10 kV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;HARINGKD;80;;ENECO;2015-12-18;Gemeente Den Haag;ENECO;G.W.GEMAAL;Openbare weg;2584ED;10;S GRAVENHAGE;79349.7270000018;458071.27;4.2829518100457165;52.10570199782321
423;A238;A238;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Combi;In bedrijf;Onbekend;G KASTEINWG;4;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2597NZ;10;S GRAVENHAGE;80915.7179999985;458090.629000001;4.305802114540946;52.10608785461233
424;A217;A217;Station;Station 10 kV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;BADHUISWG;;;ENECO;2012-03-14;Gemeente Den Haag;ENECO;;Openbare weg;2587CA;10;S GRAVENHAGE;80137.1374999993;458111.013500001;4.294434737075423;52.106166252536106
425;A214;A214;Station;Station 10 kV;Zelfbouw;2023-02-01;Combi;In bedrijf;Onbekend;NW DUINWG;15;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2587AA;10;S GRAVENHAGE;79718.7019999996;458116.809500001;4.288326650775613;52.106161568212904
426;P65 Station;P65;Station;Station 10 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;WERFSTR;113;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2586AW;10;S GRAVENHAGE;78876.5164999999;458136.8935;4.2760310305024545;52.106226833300255
427;P37 Station;P37;Station;Station 10 kV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;NW LAANTJES;13;;ENECO;2015-12-15;Stedin;ENECO;FLAT;Terrein;2584RS;10;S GRAVENHAGE;78652.8709999993;458144.874000002;4.272765285138852;52.10626773778738
429;A500 Station;;Station;Station 10 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;WASSENAARSESTR;1;;ENECO;2015-12-15;Stedin;ENECO;BIJ KERK;Openbare weg;2586AL;10;S GRAVENHAGE;78717.3159999996;458178.1985;4.273698356858321;52.10657610082012
430;A207;A207;Station;Station 10/0,4 kV/OV;Onbekend;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;NEPTUNUSSTR;1;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;ST.DE THUISHAVEN;Openbare weg;2586GP;20;S GRAVENHAGE;79283.2369999997;458235.640999999;4.2819449134004595;52.10717004692391
431;P4 Station;P4;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;J MULDERWG;;;ENECO;2015-12-09;Stedin;ENECO;;Openbare weg;2597BR;10;S GRAVENHAGE;81044.7595000006;458262.979499999;4.3076479895475295;52.1076539798072
432;A215;A215;Station;Station 10 kV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;;;;ENECO;2012-08-06;Stedin;ENECO;FLAT;Openbare weg;;;;79589.118999999;458278.09;4.286399771381858;52.10759329482518
433;A210;A210;Station;Station 10 kV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;NEPTUNUSSTR;;;ENECO;2012-03-14;Gemeente Den Haag;ENECO;;Openbare weg;2586GT;10;S GRAVENHAGE;79332.1224999987;458311.694499999;4.282641490103448;52.10786020008012
434;A208;A208;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;NW PARKLN;105;;ENECO;2015-12-01;Stedin;ENECO;ARDIS BV;Terrein;2587BP;10;S GRAVENHAGE;79791.0694999993;458343.170000002;4.289332840404261;52.10820563406671
435;A235;A235;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;J MULDERWG;;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2597BR;10;S GRAVENHAGE;80921.8579999991;458383.522999998;4.305828039592423;52.10872082699048
437;A231;A231;Station;Klantstation 10 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;KORTRYKSESTR;;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2587VN;10;S GRAVENHAGE;80218.3585000001;458569.284499999;4.295519515398716;52.11029556725522
438;P102 Station;P102;Station;Station 10/0,4 kV/OV;Onbekend;2023-02-01;Onbekend;In bedrijf;Onbekend;PELLENAERSTR;;;Onbekend;2015-12-15;Stedin;Onbekend;;Terrein;2586EK;10;S GRAVENHAGE;78983.2525000013;458593.9925;4.277486779109279;52.11034928640445
439;A230;A230;Station;Klantstation 10 kV;Zelfbouw;2023-02-01;Combi;In bedrijf;Onbekend;BRUGSESTR;;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2587XN;10;S GRAVENHAGE;80453.9204999991;458646.5365;4.298940816628786;52.11102159588246
441;A154;A154;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;G DEYNOOTWG;130;;ENECO;2012-03-14;Gemeente Den Haag;ENECO;ARAMCO OVERSEAS COMP.;Openbare weg;2586HM;10;S GRAVENHAGE;79238.6000000015;458747.736000001;4.281179562411496;52.11176594844843
443;A234;A234;Station;Klantstation 10 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;ZWOLSESTR;;;ENECO;2012-03-15;Stedin;ENECO;STUD.FLAT/HOTELSCH.;Openbare weg;2587TX;20;S GRAVENHAGE;79924.6195;458894.6765;4.291160459008525;52.11317997230647
450;Z423;Z423;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Combi;In bedrijf;Onbekend;PYNBOOMSTR;104;;Inpandig;2012-03-15;Combi;Inpandig;;Openbare weg;2565ZS;10;S GRAVENHAGE;78501.0764999986;455300.249499999;4.271188214131088;52.080683172374314
451;Z437;Z437;Station;Klant netstation 10 kV;Onbekend;2023-02-01;Combi;In bedrijf;Onbekend;IEPLN;70;;Onbekend;2012-10-17;Combi;Onbekend;PIJNBOOMSTR.;Openbare weg;2565LN;10;S GRAVENHAGE;78681.2159999982;455332.066500001;4.273808611246107;52.08099395814628
452;Z415;Z415;Station;Station 10/0,4 kV;Zelfbouw;2023-02-02;Combi;In bedrijf;Onbekend;HANENBROEKLAAN;;;ENECO;2012-08-22;Combi;ENECO;;Openbare weg;2565DM;10;S GRAVENHAGE;78510.2474999987;455463.366500001;4.271285409593493;52.08215031513249
453;Z424;Z424;Station;Station 10/0,4 kV/OV;Onbekend;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;SWEELINCKPLN;54;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Openbare weg;2517GP;20;S GRAVENHAGE;79341.7774999999;455566.225000002;4.283391719241765;52.08318891548697
457;Z428;Z428;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Combi;In bedrijf;Onbekend;LUBECKSTR;76;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2517ST;10;S GRAVENHAGE;79029.3460000008;455826.618000001;4.278776335388776;52.08548620104757
459;D110 Station;D110;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;ROZENSTR;47;;ENECO;2015-12-18;Stedin;ENECO;T.O. 47;Terrein;2565SG;10;S GRAVENHAGE;77562.1984999999;454540.773499999;4.257666150406299;52.073727543583864
460;D501 Station;D501;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;ABRIKOZENPLN;;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2564PE;10;S GRAVENHAGE;77569.1915000007;453504.294;4.2580032341245975;52.06441405628583
462;D1000 Station;D1000;Station;Station 10/0,4 kV;DS01 24/37;2023-02-02;Stedin;In bedrijf;Onbekend;IRISPLN;;;AKA;2015-12-15;Stedin;AKA;;Openbare weg;2565TB;10;S GRAVENHAGE;77694.3394999988;454665.048500001;4.259565100972753;52.07486281753356
463;D1315 Station;D1315;Station;Station 10/0,4 kV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;DRUIVENSTR;22;;ENECO;2015-12-17;Stedin;ENECO;NAAST 22, EIJKENBURG;Inpandig;2564VH;10;S GRAVENHAGE;77734.0960000008;454311.535;4.26022494414224;52.07169146809537
465;D162;D162;Station;Station 10 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;BOSBESSTR;;;ENECO;2012-01-25;Stedin;ENECO;;Terrein;2564PA;10;S GRAVENHAGE;77773.7969999984;453590.927999999;4.260966919540855;52.06522116540594
557;H215;H215;Station;Station 10/0,4 kV;Onbekend;2023-02-01;Combi;In bedrijf;Onbekend;EEKHOORNRADE;102;;Onbekend;2012-03-15;Combi;Onbekend;;Openbare weg;2544VC;20;S GRAVENHAGE;77629.1939999983;451283.006999999;4.2593811841775375;52.04446048683816
558;H214;H214;Station;Station 10/0,4 kV/OV;Onbekend;2023-02-02;Stedin;In bedrijf;Onbekend;WOLVENRADE;19;;Onbekend;2012-01-26;Stedin;Onbekend;;Openbare weg;2544VJ;10;S GRAVENHAGE;77801.2364999987;451301.305;4.261884424560461;52.044648912035385
559;N8 Station;N8;Station;Station 10/0,4 kV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;BOUWLUSTLN;41;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2544JN;10;S GRAVENHAGE;77347.5315000005;451367.762499999;4.255256943683858;52.04518277024937
560;N54 Station;N54;Station;Station 10/0,4 kV;Niet van toepassing;2023-02-01;Onbekend;In bedrijf;Onbekend;MEPPELWG;924;;Inpandig;2015-12-15;Stedin;Inpandig;FLAT;Terrein;2544CC;10;S GRAVENHAGE;77385.2580000013;451437.6855;4.255790904588985;52.04581642865792
561;N55 Station;N55;Station;Station 10/0,4 kV;Niet van toepassing;2023-02-01;Onbekend;In bedrijf;Onbekend;MEPPELWG;888;;Inpandig;2015-12-15;Stedin;Inpandig;FLAT;Terrein;2544CA;10;S GRAVENHAGE;77427.4395000003;451479.7205;4.256396141067362;52.046200088010146
562;H202;H202;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;MARTERRADE; ;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2544JL;10;S GRAVENHAGE;77576.8365000002;451490.827;4.258571041914285;52.04632078652073
564;H212;H212;Station;Station 10/0,4 kV/OV;Onbekend;2023-02-02;Stedin;In bedrijf;Onbekend;BERENRADE;;;Onbekend;2012-01-26;Stedin;Onbekend;;Openbare weg;2544HV;10;S GRAVENHAGE;77733.8480000012;451508.052000001;4.26085555127196;52.04649749137427
566;D643 Station;D643;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;LOOSD HOOFDSTR;103;;ENECO;2015-12-09;Stedin;ENECO;BALLET MUZIEK STUDIO;Openbare weg;2552;10;S GRAVENHAGE;76312.8649999984;452463.671500001;4.2399250335020655;52.05488537426376
569;D153;D153;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;OUDE HAAGWG;;;ENECO;2012-01-19;Stedin;ENECO;;Openbare weg;2552EP;10;S GRAVENHAGE;76468.5965000019;452619.6175;4.242159353268833;52.05630889268338
570;D333;D333;Station;Station 10/0,4 kV/OV;Onbekend;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;A VD TANGSTR;1;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Openbare weg;2552HR;10;S GRAVENHAGE;76538.9545000009;451813.0515;4.243370255408937;52.04907055478359
571;D831 Station;D831;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;BURG HOVYLN;;;ENECO;2015-12-09;Stedin;ENECO;;Openbare weg;2552TA;20;S GRAVENHAGE;76595.936999999;452185.701000001;4.244115300035583;52.05242748107827
573;L131 Station;L131;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;BURG WALDECKSTR;80;;ENECO;2015-12-17;Stedin;ENECO;BERKENDAEL WZH;Openbare weg;2552TX;20;S GRAVENHAGE;76762.5295000002;452382.2335;4.246498659194955;52.05421718988607
574;D830 Station;D830;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Stedin;In bedrijf;Onbekend;BURG HOVYLN;78;;Inpandig;2015-12-17;Stedin;Inpandig;STABILIX B.V.;Openbare weg;2552AZ;10;S GRAVENHAGE;76772.1154999994;452236.919;4.246671670672499;52.05291265546011
576;D137;D137;Station;Station 10/0,4 kV/OV;DS01 24/37;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;G V PRINSTERERLN;;;AKA;2012-03-15;Gemeente Den Haag;AKA;T.O. BUITENTUINEN;Openbare weg;2555HJ;10;S GRAVENHAGE;76903.9164999984;452922.602499999;4.248436152206963;52.05909323001071
579;D647 Station;D647;Station;Station 10/0,4 kV/OV;Onbekend;2023-02-01;Stedin;In bedrijf;Onbekend;J WATELERPAD;13;;Onbekend;2015-12-09;Stedin;Onbekend;;Openbare weg;2553TT;10;S GRAVENHAGE;74949.9415000007;451927.638999999;4.220182767029675;52.04987307685286
580;L100;L100;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;PISUISSESTR;497;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;FLAT;Terrein;2553BR;10;S GRAVENHAGE;75458.9039999992;452729.425000001;4.227414613242848;52.05715167097652
581;D203;D203;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;LANDRESTR;;;ENECO;2012-01-25;Stedin;ENECO;W. PIJPERSTRAAT;Openbare weg;2551;10;S GRAVENHAGE;75462.6499999985;452875.874499999;4.227435120447878;52.05846828818103
582;D199;D199;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;KIEVITSBLOEMLN;86;;ENECO;2012-01-25;Stedin;ENECO;ACHTER 68;Openbare weg;2555LC;10;S GRAVENHAGE;75509.3795000017;453303.337000001;4.228016875371538;52.06231641721111
583;D207;D207;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;LANDRESTRAAT;;;ENECO;2012-01-25;Stedin;ENECO;BIJ JULIUS RONTGENSTRAAT;Openbare weg;2551;10;S GRAVENHAGE;75519.1895000003;453116.9265;4.228203288719728;52.06064263322726
585;D211;D211;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;L DAVIDSSTR;657;;ENECO;2012-01-25;Stedin;ENECO;;Terrein;2551ES;10;S GRAVENHAGE;75572.3385000005;452690.0715;4.229077429030222;52.056814289225876
586;D629 Station;D629;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Onbekend;In bedrijf;Onbekend;MOZARTLN;280;;Inpandig;2015-12-17;Stedin;Inpandig;VERZ. TEHUIS TABITHA;Openbare weg;2555KZ;20;S GRAVENHAGE;75616.8115000017;453031.5495;4.229646392923373;52.05988938180081
587;D625 Station;D625;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Onbekend;In bedrijf;Onbekend;MOZARTLN;286/542;;Inpandig;2015-12-17;Stedin;Inpandig;FLAT;Openbare weg;2555KR;20;S GRAVENHAGE;75633.8845000006;452879.104499999;4.22993072568705;52.05852186848953
588;D204;D204;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;A DIEPENBROCKHOF;44;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2551KG;20;S GRAVENHAGE;75645.6295000017;452996.1305;4.230074761392568;52.05957521426449
589;D205;D205;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;LANDRESTR;;;ENECO;2012-01-25;Stedin;ENECO;BIJ A.NOORDERWIERSTR;Openbare weg;2551AA;10;S GRAVENHAGE;75661.5865000002;453213.598000001;4.2302568772123035;52.06153178825841
591;D240;D240;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Stedin;In bedrijf;Onbekend;MOZARTLN;;;Inpandig;2012-11-15;Stedin;Inpandig;AALTJE NOORDEWIERSTRAAT;Openbare weg;2555JA;10;S GRAVENHAGE;75719.6059999988;453092.359000001;4.231130922692722;52.060450569593996
592;D173;D173;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;MADEPOLDERWG;19;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;;Openbare weg;2553EE;10;S GRAVENHAGE;75725.7965000011;450930.423999999;4.231722759498421;52.0410230195344
594;L116;L116;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;OUVERTURESTRAAT;36;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;G.W.GEMAAL;Terrein;2553;10;S GRAVENHAGE;75774.0340000019;452405.002999999;4.232083870038402;52.054281370016064
595;D212;D212;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;L DAVIDSSTR;;;ENECO;2012-01-25;Stedin;ENECO;BIJ 143/171;Openbare weg;2551;10;S GRAVENHAGE;75781.2694999985;452719.653999999;4.232116374793979;52.057110044110985
724;248 Station;248;Kast;Onbekend;Onbekend;;Onbekend;In bedrijf;Onbekend;PRISMA;15;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 20 m;2495AS;;S GRAVENHAGE;84755.9114999995;453128.901999999;4.362870014240902;52.06199831869734
726;E299 Station;E299;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;A FOKKERSNGL;35;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 20 m;2497BK;naast no. 35;S GRAVENHAGE;84546.870000001;450352.309999999;4.360394604096144;52.037018794842
727;Y400;Y400;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;VD WOUDENDK;11;;van Alphen;2017-01-12;Gemeente Den Haag;van Alphen;;Binnen straal van 40 m;2497XP;;S GRAVENHAGE;84623.6510000005;449902.008000001;4.361606136670438;52.03298171235104
728;Y307;Y307;Kast;OV Kast;Onbekend;;Stedin;In bedrijf;Onbekend;HOPMANSTR;13;;Onbekend;2016-12-02;Stedin;Onbekend;;Binnen straal van 20 m;2497DW;bij olieslagerslaan;S GRAVENHAGE;84696.1030000001;450706.974;4.362496317607439;52.04022507855981
729;E298 Station;E298;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;RYSW LANDINGSLN;151;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 10 m;2497CJ;;S GRAVENHAGE;84718.6770000011;450191.089000002;4.3629313325167915;52.03559171745595
730;E301 Station;E301;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;WETH FISCHERPLNTS;14;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 10 m;2497DJ;naast weth.f.pl 14;S GRAVENHAGE;84768.2789999992;450601.460000001;4.36356982560934;52.0392859797585
766;F118;F118;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;V ALKEMADELN;116;;Onbekend;2013-07-03;Gemeente Den Haag;Onbekend;;Achter;2597AP;;S GRAVENHAGE;82224.1090000011;457064.5;4.3251165315332285;52.0970399186756
767;R138;R138;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;HOFZICHTLN;32;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2594CD;;S GRAVENHAGE;84512.0240000002;457281.7005;4.358456071519265;52.09928797298721
768;F134;F134;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;LEIDSESTRWG;57;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2594BB;;S GRAVENHAGE;83817.4670000002;457330.822500002;4.348310583311917;52.09964052597702
769;R141;R141;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;BAVOYLN;16;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2594BT;;S GRAVENHAGE;84550.4420000017;457901.941;4.358888463581006;52.10486686170917
