OBJECTID,PUIC,NAAM,PRORAIL_GEBIED,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,IN_GEBRUIK,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
209,70803939-83b8-4581-8972-65b7a60e4e96,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,16.711398,"16,711398",28.970525,"28,970525",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Maas en Waal,28,ASSET Rail,187123.35,428714.788,51.84608512,5.8533838
210,748fbcc7-fbda-4fc2-a693-298403a85fec,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,16.845269,"16,845269",39.067478,"39,067478",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Maas en Waal,28,ASSET Rail,187085.667,428591.668,51.84498067,5.8528255
211,f7283b2e-db7f-4e21-8746-3e6fe2fb514c,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,16.977002,"16,977002",39.274787,"39,274787",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Maas en Waal,28,ASSET Rail,187047.591,428466.483,51.84385769,5.85226133
212,ac378f80-ac6f-4ec8-aeb5-b429bfdad788,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,17.105642,"17,105642",38.920402,"38,920402",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Maas en Waal,28,ASSET Rail,187009.849,428343.499,51.84275447,5.85170225
213,57486b68-53b4-4d26-b955-2962a90ce8d1,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,17.327382,"17,327382",38.09922,"38,099220",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Maas en Waal,28,ASSET Rail,186944.875,428131.352,51.8408514,5.85073979
214,7b5cd257-c02e-48f3-b9cf-b6734de63db3,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,17.389496,"17,389496",47.830596,"47,830596",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Maas en Waal,28,ASSET Rail,186924.906,428065.376,51.84025955,5.85044393
215,4a81fb82-6630-44db-aeab-531aaf6aa246,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,17.793296,"17,793296",25.526378,"25,526378",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Maas en Waal,28,ASSET Rail,187041.196,427666.166,51.83666473,5.85209422
216,c49756e8-3c69-4dc7-bc9f-5c6400140265,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,17.929729,"17,929729",31.538277,"31,538277",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Maas en Waal,28,ASSET Rail,187123.224,427548.795,51.83560506,5.85327342
217,a431f90d-ba86-48e5-a883-524aa4bb040a,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,617,a,617,617_a,Boxtel,38.917411,"38,917411",33.74012,"33,740120",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,150079.488,399666.171,51.58588783,5.31620312
218,187ebd80-3877-4a04-a0a9-76ff529ab0a9,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,617,a,617,617_a,Boxtel,38.675583,"38,675583",12.791576,"12,791576",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,149921.554,399846.224,51.58750485,5.31392172
219,8be15461-4c12-4f53-b39b-e8cc19b63ac2,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,53.894556,"53,894556",38.743924,"38,743924",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,157878.333,386917.475,51.47130854,5.42862609
220,54bb0118-4145-49be-b0a8-041d63393504,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,54.124438,"54,124438",26.07198,"26,071980",Derden - Overig - Rail Terminal Ehv,Zuid,Z,BASIS,n.v.t.,,n.v.t.,,n.v.t.,158035.648,386747.282,51.46977791,5.43088879
221,93bb4eec-812b-4e49-8bd0-998dd240bc15,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mph-Tebw,Mispelhoef - Tegenboschweg ,054,b,54,054_b,Boxtel - Eindhoven,100.454275,"100,454275",-12.206727,"-12,206727",Derden - Overig - Rail Terminal Ehv,Zuid,Z,BASIS,n.v.t.,,n.v.t.,,n.v.t.,157736.573,386458.891,51.4671872,5.42658224
222,e0e2889a-b3a8-4dea-817d-65b6f92b7180,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,54.228362,"54,228362",18.017781,"18,017781",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,158108.361,386671.508,51.4690964,5.43193462
223,97968f36-1025-45c8-b563-14bf78b53b11,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,516,a,516,516_a,Blerick,2.141651,"2,141651",66.938682,"66,938682",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,207908.405,376747.753,51.37742468,6.14712863
224,550435e4-9a7c-4c6e-8e37-d53cf74be971,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,516,a,516,516_a,Blerick,2.103364,"2,103364",58.256264,"58,256264",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,207935.798,376719.808,51.37717095,6.14751786
225,37f0e2ec-f657-4bf7-93d1-d78c854c6c93,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,516,a,516,516_a,Blerick,2.174938,"2,174938",98.402598,"98,402598",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,207897.529,376792.161,51.37782484,6.14697907
226,adb64897-cf3f-4960-96da-8de3beb73313,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.561351,"69,561351",-88.079036,"-88,079036",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209756.374,375044.231,51.36193733,6.17340521
227,501e86c1-091a-4258-bc3d-58d640db30a2,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,517,a,517,517_a,Venlo,0.027035,"0,027035",-72.193747,"-72,193747",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209498.463,375371.795,51.3649064,6.16975283
228,050b1a90-bd69-4ca8-8bed-c1cf6389ee1c,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,517,a,517,517_a,Venlo,0.192012,"0,192012",-46.028921,"-46,028921",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209395.03,375472.468,51.36582122,6.16828323
229,2574586e-5817-47d2-a26a-1fe457427baa,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,517,a,517,517_a,Venlo,0.121195,"0,121195",-18.643493,"-18,643493",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209470.673,375457.954,51.36568348,6.16936709
230,f17956b0-b2c8-4eb7-b585-749a4f300d71,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.774055,"69,774055",-42.551212,"-42,551212",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209657.291,375236.234,51.36367264,6.17201233
231,b42643b8-5336-40fd-9a36-c2972ab43ca9,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.632058,"69,632058",-44.871216,"-44,871216",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209745.366,375126.315,51.36267616,6.17325987
232,458a1591-c4ad-4431-8938-ddf7a92194f7,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.522672,"69,522672",-47.112573,"-47,112573",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209812.734,375039.821,51.36189222,6.17421369
233,4330be0b-2353-42e7-92bf-cbdbd93e406e,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.437169,"69,437169",-21.501182,"-21,501182",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209885.086,374988.037,51.36141977,6.17524441
234,f104c187-a3e5-4138-a5d6-856324545bcd,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.330693,"69,330693",27.051473,"27,051473",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209986.913,374922.398,51.3608199,6.17669612
235,e82b784a-feae-4fa8-af85-558c82309db7,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.356999,"69,356999",-50.969364,"-50,969364",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209907.922,374905.584,51.36067646,6.17555947
236,b30de20d-0921-410c-a65a-86bba36c5461,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.271914,"69,271914",6.030282,"6,030282",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209990.977,374859.344,51.36025278,6.17674467
237,2dd881ec-40ad-428c-a834-42cb6e78aec4,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Hz,Sittard - Herzogenrath (D) ,504,b,504,504_b,Heerlen,17.896794,"17,896794",-38.596297,"-38,596297",ProRail,Zuid,Z,BASIS,Limburg,340,Maastricht,26,Strukton Rail,195834.595,322718.15,50.89278721,5.96755514
238,45fa1623-e054-4ba6-a128-146b72fcd280,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Hz,Sittard - Herzogenrath (D) ,504,b,504,504_b,Heerlen,17.946406,"17,946406",30.140966,"30,140966",ProRail,Zuid,Z,BASIS,Limburg,340,Maastricht,26,Strukton Rail,195847.067,322634.141,50.8920312,5.96772292
239,996efb81-d0a4-4a91-b3a0-03374eea44e6,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Hz,Sittard - Herzogenrath (D) ,504,b,504,504_b,Heerlen,17.736549,"17,736549",40.576522,"40,576522",ProRail,Zuid,Z,BASIS,Limburg,340,Maastricht,26,Strukton Rail,195655.143,322723.105,50.89284451,5.96500537
240,2759eedc-3f21-4855-b142-3892e437412a,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Hz,Sittard - Herzogenrath (D) ,504,b,504,504_b,Heerlen,17.426452,"17,426452",26.844995,"26,844995",ProRail,Zuid,Z,BASIS,Limburg,340,Maastricht,26,Strukton Rail,195393.074,322891.999,50.89438115,5.96129973
241,d3b5ac0c-d279-4a63-8a4f-307ae2a4fd4f,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,503,c,503,503_c,Deventer,42.21048,"42,210480",-16.958985,"-16,958985",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,209121.851,474689.784,52.25757803,6.17989467
242,5f89223e-4d1a-481d-a663-3216869d5fca,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,503,c,503,503_c,Deventer,42.792829,"42,792829",-28.824769,"-28,824769",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,208585.483,474484.848,52.25578874,6.17200705
243,2865a8d2-f3e0-4227-91fa-d7b8c44c639b,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,503,c,503,503_c,Deventer,42.917291,"42,917291",-24.99996,"-24,999960",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,208462.491,474446.173,52.25545312,6.17019979
244,263d8e62-42bd-41a8-883a-cc2f77af21b2,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,503,c,503,503_c,Deventer,43.225902,"43,225902",15.692608,"15,692608",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,208148.527,474492.516,52.25590002,6.16560928
245,aa9725fe-326b-44d7-ad55-ba1185d8fc42,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,503,c,503,503_c,Deventer,42.478545,"42,478545",-22.433767,"-22,433767",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,208874.649,474608.741,52.25687394,6.17626147
246,9db5cd8f-b275-4c25-92fd-5cdc4f5b7460,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,503,c,503,503_c,Deventer,43.123061,"43,123061",16.735992,"16,735992",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,208250.753,474476.373,52.25574506,6.16710379
247,50ad0eaf-5591-49dc-8f03-b6ba939fc601,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,503,c,503,503_c,Deventer,43.02631,"43,026310",22.217791,"22,217791",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,208344.245,474474.16,52.25571612,6.16847257
248,c3136e6e-ede3-45b0-a64d-aaaecd878245,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,43.384934,"43,384934",5.095875,"5,095875",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,246136.029,443123.259,51.96903977,6.71345855
249,cd7bec0b-7d2c-46f0-a58d-4610e505dc27,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,43.475788,"43,475788",5.180276,"5,180276",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,246195.322,443054.448,51.96841169,6.71430289
250,badbfa17-8a3a-4ff2-a0f3-46e5fd03c8b4,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,43.520112,"43,520112",21.928425,"21,928425",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,246211.668,443009.907,51.96800875,6.71452886
251,943d9889-6ac4-4e0f-bcb0-8f4135690239,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,43.655168,"43,655168",4.86356,"4,863560",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,246313.348,442918.442,51.96717012,6.71598379
252,2f91341b-2d9b-44f2-9706-d4171317f289,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,43.744295,"43,744295",4.453779,"4,453779",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,246371.487,442850.314,51.96654835,6.71681145
253,8f7820c9-0c76-4fe4-9b49-9e07b445d8bc,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,43.835137,"43,835137",18.964288,"18,964288",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,246418.575,442770.86,51.96582662,6.71747531
254,6fb9ccd5-92fc-4558-a29f-1343626bc0a8,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,43.928048,"43,928048",6.735308,"6,735308",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,246488.107,442707.39,51.96524482,6.71846991
255,505274fa-19b1-4e42-b959-f32ee7d04c74,,Noord-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,20.393593,"20,393593",-67.437975,"-67,437975",ProRail,Randstad Noord,RN,BASIS,Kennemerland,240,Haarlem,8,Strukton Rail,106997.251,477639.904,52.28466106,4.68370968
256,8dd8a82f-57cb-4dcf-968f-14e1c891d5a4,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,501,,501,501__,Groningen,80.538111,"80,538111",114.755868,"114,755868",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,233754.273,580982.988,53.20967878,6.56600452
257,2247ef57-0cd2-4b70-9589-458d3c9342a0,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,26.534666,"26,534666",18.117194,"18,117194",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,260820.829,480968.276,52.3064843,6.93886728
258,87ac64df-923e-466b-a5a7-4ec638babc05,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,26.676304,"26,676304",16.574302,"16,574302",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,260960.771,480991.639,52.30666728,6.9409259
259,1e3c821f-629e-4eed-9176-d12b11c4579f,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,26.376355,"26,376355",22.240873,"22,240873",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,260664.185,480939.025,52.30625159,6.93656202
260,3f4eff3d-c636-4186-a471-09fb70d47e77,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,26.613565,"26,613565",15.129011,"15,129011",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,260898.754,480983.594,52.30660694,6.94001432
261,01a77a7c-131f-4e9d-835c-f405568430c9,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,26.316571,"26,316571",22.525646,"22,525646",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,260605.1,480929.955,52.30618144,6.93569311
262,96fe6b98-ebbf-4f53-a851-9c211296ed58,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,24.908387,"24,908387",-19.423681,"-19,423681",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,180771.104,578650.225,53.19388874,5.772799
263,0e8d9fd9-77d1-4a39-8466-5ebe110c264e,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,24.949295,"24,949295",-17.514532,"-17,514532",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,180810.615,578658.12,53.19395778,5.77339079
264,e04d3691-29d8-4948-a886-370e7f408b4a,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,24.966719,"24,966719",-34.604098,"-34,604098",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,180822.866,578679.099,53.19414569,5.77357577
265,5e6b455d-6456-4705-840d-a7a123db3ce5,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.517899,"25,517899",-97.076776,"-97,076776",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,181355.618,578859.722,53.19574271,5.78156158
266,0f1e228a-fd4e-4650-af18-ea3a12054efd,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.852383,"16,852383",15.577539,"15,577539",Derden - Overig - Nedmag Vdm/ RSCG,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,255835.412,571500.82,53.12079773,6.89344972
267,e6ef29fa-8c36-4c16-9667-d19a827aa5e3,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.688671,"16,688671",67.316374,"67,316374",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,255877.562,571334.169,53.11929275,6.8940271
268,8403f3e4-7175-4106-a136-167fd68bfe2b,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.637562,"16,637562",66.468175,"66,468175",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,255873.708,571283.012,53.11883392,6.89395358
269,a7116b18-e921-4fed-a99b-a423111a7d97,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.716374,"16,716374",15.213231,"15,213231",Derden - Overig - Nedmag Vdm/ RSCG,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,255827.153,571365.09,53.11957999,6.89328404
270,182e23da-f1c9-43ce-a473-74db4aaca442,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.57962,"16,579620",15.256769,"15,256769",Derden - Overig - Nedmag Vdm/ RSCG,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,255819.174,571228.068,53.11835058,6.89312214
271,92807d84-aac4-49b6-aacb-4146375238fd,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.306048,"16,306048",15.093726,"15,093726",Derden - Overig - Nedmag Vdm/ RSCG,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,255802.907,570955.364,53.11590386,6.89279419
272,ac035dcb-b1eb-4193-b5a2-08ddde54c0ba,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.03237,"16,032370",14.668327,"14,668327",Derden - Overig - Nedmag Vdm/ RSCG,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,255786.437,570682.112,53.11345225,6.89246307
273,c611ad95-bd80-4505-8d6f-c72a7df1b785,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,45.360894,"45,360894",50.508064,"50,508064",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,251259.897,475701.226,52.26091344,6.79721432
