FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6283,D3.6,6.56288701,53.19410685,D3.6,233574.338,579246.873,Lichtmast,POINT (233574.338 579246.873)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6284,D4.1,6.55560644,53.19398557,D4.1,233088.004,579225.46,Lichtmast,POINT (233088.003838668 579225.460487297)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6285,D4.1,6.59262879,53.20859094,D4.1,235534.97,580891.49,Lichtmast,POINT (235534.97 580891.49)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6286,D4.1,6.56488329,53.19290471,D4.1,233709.934,579115.281,Lichtmast,POINT (233709.934 579115.281)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6287,D4.1,6.54213882,53.23088255,D4.1,232122.131,583316.826,Lichtmast,POINT (232122.131 583316.826)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6288,D4.1,6.57419585,53.21370246,D4.1,234294.158,581439.843,Lichtmast,POINT (234294.1583 581439.8426)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6289,D4.1,6.56245427,53.20770439,D4.1,233520.729,580759.52,Lichtmast,POINT (233520.729 580759.52)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_628a,D4.1,6.55861167,53.19842853,D4.1,233280.8,579723.13,Lichtmast,POINT (233280.8 579723.13)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_628b,D4.2,6.55578671,53.19395962,D4.2,233100.098,579222.768,Lichtmast,POINT (233100.097755379 579222.768106955)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_628c,D4.2,6.59254849,53.20855616,D4.2,235529.67,580887.53,Lichtmast,POINT (235529.67 580887.53)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_628d,D4.2,6.56504684,53.19290473,D4.2,233720.864,579115.462,Lichtmast,POINT (233720.864 579115.462)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_628e,D4.2,6.54230292,53.23089856,D4.2,232133.06,583318.784,Lichtmast,POINT (232133.06 583318.784)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_628f,D4.2,6.5743279,53.21376213,D4.2,234302.87,581446.628,Lichtmast,POINT (234302.87 581446.6277)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6290,D4.2,6.56261035,53.20773007,D4.2,233531.11,580762.548,Lichtmast,POINT (233531.11 580762.548)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6291,D4.2,6.55875159,53.19836795,D4.2,233290.26,579716.54,Lichtmast,POINT (233290.26 579716.54)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6292,D42.1,6.5818311,53.19502423,D42.1,234838.656,579369.788,Lichtmast,POINT (234838.656 579369.788)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6293,D42.1,6.57207487,53.20923442,D42.1,234160.66,580940.311,Lichtmast,POINT (234160.66 580940.311)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6294,D42.2,6.58179184,53.19509213,D42.2,234835.907,579377.301,Lichtmast,POINT (234835.907 579377.301)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6295,D43.1,6.53054101,53.21486807,D43.1,231376.01,581522.375,Lichtmast,POINT (231376.01 581522.375)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6296,D43.2,6.53057698,53.21497314,D43.2,231378.227,581534.105,Lichtmast,POINT (231378.227 581534.105)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6297,D45.1,6.57567331,53.22958268,D45.1,234363.688,583208.61,Lichtmast,POINT (234363.688 583208.61)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6298,D45.2,6.57576851,53.22962618,D45.2,234369.965,583213.556,Lichtmast,POINT (234369.965 583213.556)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6299,D48.1,6.56481952,53.19265605,D48.1,233706.125,579087.54,Lichtmast,POINT (233706.125 579087.54)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_629a,D48.1,6.57229728,53.20910664,D48.1,234175.752,580926.336,Lichtmast,POINT (234175.752 580926.336)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_629b,D49.1,6.56607902,53.21145079,D49.1,233756.067,581180.373,Lichtmast,POINT (233756.067 581180.373)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_629c,D5.1,6.55558519,53.19396038,D5.1,233086.629,579222.635,Lichtmast,POINT (233086.629125171 579222.635061103)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_629d,D5.1,6.56626181,53.21162308,D5.1,233767.964,581199.745,Lichtmast,POINT (233767.964 581199.745)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_629e,D5.1,6.57135181,53.19317801,D5.1,234141.73,579152.78,Lichtmast,POINT (234141.73 579152.78)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_629f,D5.1,6.58948091,53.22244582,D5.1,235298.934,582429.731,Lichtmast,POINT (235298.934 582429.731)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62a0,D5.1,6.55889667,53.19336929,D5.1,233309.002,579160.454,Lichtmast,POINT (233309.0024 579160.4541)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62a1,D5.1,6.59138949,53.20796515,D5.1,235453.341,580820.468,Lichtmast,POINT (235453.341 580820.468)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62a2,D5.1,6.59264331,53.20864462,D5.1,235535.84,580897.48,Lichtmast,POINT (235535.84 580897.48)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62a3,D5.1,6.56494496,53.19287958,D5.1,233714.101,579112.551,Lichtmast,POINT (233714.101 579112.551)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62a4,D5.1,6.53098498,53.21459422,D5.1,231406.15,581492.372,Lichtmast,POINT (231406.15 581492.372)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62a5,D5.1,6.5824661,53.19478005,D5.1,234881.542,579343.32,Lichtmast,POINT (234881.542 579343.32)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62a6,D5.1,6.53899169,53.22807863,D5.1,231916.98,583001.44,Lichtmast,POINT (231916.98 583001.44)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62a7,D5.1,6.54318293,53.22889994,D5.1,232195.39,583097.32,Lichtmast,POINT (232195.39 583097.32)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62a8,D5.1,6.57535704,53.22962743,D5.1,234342.487,583213.242,Lichtmast,POINT (234342.487 583213.242)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62a9,D5.1,6.54971885,53.23222782,D5.1,232625.85,583474.672,Lichtmast,POINT (232625.85 583474.672)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62aa,D5.1,6.54549729,53.23143885,D5.1,232345.388,583382.333,Lichtmast,POINT (232345.388 583382.333)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ab,D5.1,6.56338584,53.23167137,D5.1,233539.408,583427.569,Lichtmast,POINT (233539.408 583427.569)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ac,D5.1,6.57903857,53.22144599,D5.1,234603.385,582306.878,Lichtmast,POINT (234603.385 582306.878)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ad,D5.1,6.57422895,53.21368062,D5.1,234296.41,581437.449,Lichtmast,POINT (234296.4096 581437.4492)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ae,D5.1,6.56246072,53.20768012,D5.1,233521.204,580756.826,Lichtmast,POINT (233521.204 580756.826)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62af,D5.1,6.57972175,53.19911392,D5.1,234690.159,579822.547,Lichtmast,POINT (234690.159 579822.547)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62b0,D5.1,6.55857969,53.19838598,D5.1,233278.74,579718.36,Lichtmast,POINT (233278.74 579718.36)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62b1,D5.1,6.59749305,53.22616913,D5.1,235827.06,582853.02,Lichtmast,POINT (235827.06 582853.02)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62b2,D5.2,6.55575397,53.19392771,D5.2,233097.968,579219.182,Lichtmast,POINT (233097.967594879 579219.182159916)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62b3,D5.2,6.56639215,53.21160662,D5.2,233776.701,581198.056,Lichtmast,POINT (233776.701 581198.056)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62b4,D5.2,6.57150579,53.1931728,D5.2,234152.03,579152.37,Lichtmast,POINT (234152.03 579152.37)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62b5,D5.2,6.58963602,53.22248049,D5.2,235309.229,582433.761,Lichtmast,POINT (235309.229 582433.761)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62b6,D5.2,6.55905084,53.19333424,D5.2,233319.369,579156.721,Lichtmast,POINT (233319.3694 579156.7206)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62b7,D5.2,6.59126241,53.2079006,D5.2,235444.971,580813.144,Lichtmast,POINT (235444.971 580813.144)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62b8,D5.2,6.59251334,53.20857871,D5.2,235527.28,580890.0,Lichtmast,POINT (235527.28 580890)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62b9,D5.2,6.56509669,53.19287443,D5.2,233724.251,579112.144,Lichtmast,POINT (233724.251 579112.144)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ba,D5.2,6.53114094,53.21457792,D5.2,231416.597,581490.723,Lichtmast,POINT (231416.597 581490.723)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62bb,D5.2,6.58262907,53.19474959,D5.2,234892.489,579340.112,Lichtmast,POINT (234892.489 579340.112)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62bc,D5.2,6.53914231,53.2281001,D5.2,231927.0,583003.99,Lichtmast,POINT (231927 583003.99)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62bd,D5.2,6.54338869,53.22892788,D5.2,232209.08,583100.65,Lichtmast,POINT (232209.08 583100.65)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62be,D5.2,6.57549894,53.22967853,D5.2,234351.869,583219.085,Lichtmast,POINT (234351.869 583219.085)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62bf,D5.2,6.54988478,53.23225134,D5.2,232636.887,583477.468,Lichtmast,POINT (232636.887 583477.468)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62c0,D5.2,6.54566225,53.23146344,D5.2,232356.359,583385.247,Lichtmast,POINT (232356.359 583385.247)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62c1,D5.2,6.56348394,53.23161687,D5.2,233546.057,583421.611,Lichtmast,POINT (233546.057 583421.611)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62c2,D5.2,6.57920329,53.22146094,D5.2,234614.358,582308.724,Lichtmast,POINT (234614.358 582308.724)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62c3,D5.2,6.57436895,53.21373495,D5.2,234305.662,581443.649,Lichtmast,POINT (234305.6619 581443.6485)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62c4,D5.2,6.56262465,53.20770358,D5.2,233532.113,580759.615,Lichtmast,POINT (233532.113 580759.615)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62c5,D5.2,6.57988985,53.19914306,D5.2,234701.338,579825.975,Lichtmast,POINT (234701.338 579825.975)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62c6,D5.2,6.55872505,53.19833271,D5.2,233288.55,579712.59,Lichtmast,POINT (233288.55 579712.59)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62c7,D5.2,6.59766037,53.226198,D5.2,235838.18,582856.42,Lichtmast,POINT (235838.18 582856.42)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62c8,D51.1,6.57073442,53.1930245,D51.1,234100.75,579135.02,Lichtmast,POINT (234100.75 579135.02)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62c9,D51.1,6.59296341,53.209012,D51.1,235556.54,580938.72,Lichtmast,POINT (235556.54 580938.72)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ca,D51.1,6.57516812,53.22934123,D51.1,234330.398,583181.185,Lichtmast,POINT (234330.398 583181.185)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62cb,D51.2,6.57060303,53.1930187,D51.2,234091.98,579134.23,Lichtmast,POINT (234091.98 579134.23)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62cc,D51.2,6.59303509,53.20909162,D51.2,235561.18,580947.66,Lichtmast,POINT (235561.18 580947.66)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62cd,D51.2,6.57507269,53.2292978,D51.2,234324.105,583176.247,Lichtmast,POINT (234324.105 583176.247)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ce,D6.1,6.55557317,53.19393215,D6.1,233085.877,579219.48,Lichtmast,POINT (233085.876576398 579219.47990926)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62cf,D6.1,6.58950318,53.22242138,D6.1,235300.467,582427.036,Lichtmast,POINT (235300.467 582427.036)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62d0,D6.1,6.55888406,53.19334528,D6.1,233308.204,579157.768,Lichtmast,POINT (233308.2035 579157.7683)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62d1,D6.1,6.59135568,53.20798614,D6.1,235451.043,580822.766,Lichtmast,POINT (235451.043 580822.766)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62d2,D6.1,6.59260903,53.2086659,D6.1,235533.51,580899.81,Lichtmast,POINT (235533.51 580899.81)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62d3,D6.1,6.56496813,53.19283169,D6.1,233715.737,579107.248,Lichtmast,POINT (233715.737 579107.248)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62d4,D6.1,6.530976,53.214562,D6.1,231405.607,581488.777,Lichtmast,POINT (231405.607 581488.777)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62d5,D6.1,6.53900305,53.22805004,D6.1,231917.79,582998.27,Lichtmast,POINT (231917.79 582998.27)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62d6,D6.1,6.5431976,53.22887167,D6.1,232196.42,583094.19,Lichtmast,POINT (232196.42 583094.19)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62d7,D6.1,6.54215132,53.23085195,D6.1,232123.02,583313.435,Lichtmast,POINT (232123.02 583313.435)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62d8,D6.1,6.57973532,53.19908821,D6.1,234691.113,579819.701,Lichtmast,POINT (234691.113 579819.701)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62d9,D6.1,6.5976544,53.22617173,D6.1,235837.83,582853.49,Lichtmast,POINT (235837.83 582853.49)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62da,D6.2,6.55577892,53.19388424,D6.2,233099.713,579214.371,Lichtmast,POINT (233099.713334998 579214.37133654)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62db,D6.2,6.58952306,53.22242777,D6.2,235301.782,582427.769,Lichtmast,POINT (235301.7824 582427.7694)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62dc,D6.2,6.55903831,53.19331021,D6.2,233318.575,579154.033,Lichtmast,POINT (233318.5752 579154.0334)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62dd,D6.2,6.59122856,53.20792158,D6.2,235442.671,580815.44,Lichtmast,POINT (235442.671 580815.44)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62de,D6.2,6.59247923,53.20860089,D6.2,235524.96,580892.43,Lichtmast,POINT (235524.96 580892.43)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62df,D6.2,6.56510311,53.19284732,D6.2,233724.729,579109.134,Lichtmast,POINT (233724.729 579109.134)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62e0,D6.2,6.53113566,53.21454718,D6.2,231416.298,581487.297,Lichtmast,POINT (231416.298 581487.297)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62e1,D6.2,6.53915625,53.22807256,D6.2,231927.98,583000.94,Lichtmast,POINT (231927.98 583000.94)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62e2,D6.2,6.54340399,53.22890078,D6.2,232210.15,583097.65,Lichtmast,POINT (232210.15 583097.65)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62e3,D6.2,6.542317,53.230871,D6.2,232134.049,583315.732,Lichtmast,POINT (232134.049 583315.732)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62e4,D6.2,6.57990414,53.19911866,D6.2,234702.338,579823.276,Lichtmast,POINT (234702.338 579823.276)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62e5,D6.2,6.59768529,53.2261787,D6.2,235839.88,582854.3,Lichtmast,POINT (235839.88 582854.3)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62e6,D6.3,6.58965939,53.22245485,D6.3,235310.837,582430.934,Lichtmast,POINT (235310.837 582430.934)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62e7,D6.3,6.59786862,53.22621198,D6.3,235852.06,582858.21,Lichtmast,POINT (235852.06 582858.21)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62e8,D62.1,6.56937838,53.19330118,D62.1,234009.62,579164.32,Lichtmast,POINT (234009.62 579164.32)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62e9,D62.1,6.56286627,53.2320731,D62.1,233503.986,583471.707,Lichtmast,POINT (233503.986 583471.707)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ea,D62.2,6.56936135,53.19335706,D62.2,234008.38,579170.52,Lichtmast,POINT (234008.38 579170.52)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62eb,D62.2,6.56293117,53.2321818,D62.2,233508.122,583483.874,Lichtmast,POINT (233508.122 583483.874)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ec,D65.1,6.56972724,53.19312835,D65.1,234033.25,579145.47,Lichtmast,POINT (234033.25 579145.47)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ed,D65.1,6.56369835,53.19282359,D65.1,233630.891,579104.959,Lichtmast,POINT (233630.891 579104.959)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ee,D65.1,6.56201436,53.20758969,D65.1,233491.548,580746.276,Lichtmast,POINT (233491.548 580746.276)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ef,D65.2,6.56989694,53.19311805,D65.2,234044.61,579144.51,Lichtmast,POINT (234044.61 579144.51)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62f0,D65.2,6.5638785,53.19282292,D65.2,233642.932,579105.082,Lichtmast,POINT (233642.932 579105.082)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62f1,D65.3,6.56432606,53.19284365,D65.3,233672.805,579107.877,Lichtmast,POINT (233672.805 579107.877)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62f2,D66.1,6.56382089,53.19279255,D66.1,233639.137,579101.639,Lichtmast,POINT (233639.137 579101.639)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62f3,D66.2,6.563999,53.19279607,D66.2,233651.034,579102.225,Lichtmast,POINT (233651.034 579102.225)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62f4,D66.3,6.56428686,53.19279856,D66.3,233670.267,579102.817,Lichtmast,POINT (233670.267 579102.817)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62f5,D68.1,6.56946505,53.19284813,D68.1,234016.24,579114.0,Lichtmast,POINT (234016.24 579114)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62f6,D68.2,6.56946922,53.19274887,D68.2,234016.7,579102.96,Lichtmast,POINT (234016.7 579102.96)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62f7,D7.1,6.55522007,53.19377581,D7.1,233062.562,579201.7,Lichtmast,POINT (233062.561783535 579201.700377396)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62f8,D7.1,6.58933041,53.22209917,D7.1,235289.527,582390.988,Lichtmast,POINT (235289.527 582390.988)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62f9,D7.1,6.55851797,53.19312963,D7.1,233284.128,579133.373,Lichtmast,POINT (233284.128 579133.373)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62fa,D7.1,6.59241912,53.2087911,D7.1,235520.59,580913.53,Lichtmast,POINT (235520.59 580913.53)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62fb,D7.1,6.5650005,53.1926641,D7.1,233718.205,579088.634,Lichtmast,POINT (233718.205 579088.634)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62fc,D7.1,6.54207064,53.23058353,D7.1,232118.112,583283.478,Lichtmast,POINT (232118.112 583283.478)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62fd,D7.1,6.54533899,53.23124457,D7.1,232335.166,583360.544,Lichtmast,POINT (232335.166 583360.544)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62fe,D7.1,6.56292374,53.23148166,D7.1,233508.898,583405.954,Lichtmast,POINT (233508.898 583405.954)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_62ff,D7.1,6.55818272,53.19820033,D7.1,233252.55,579697.27,Lichtmast,POINT (233252.55 579697.27)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6300,D7.2,6.55516623,53.19368125,D7.2,233059.134,579191.119,Lichtmast,POINT (233059.133958727 579191.119020578)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6301,D7.2,6.58935168,53.22200307,D7.2,235291.126,582380.318,Lichtmast,POINT (235291.126 582380.318)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6302,D7.2,6.55845576,53.19303774,D7.2,233280.137,579123.08,Lichtmast,POINT (233280.1365 579123.0796)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6303,D7.2,6.59240213,53.20886353,D7.2,235519.32,580921.57,Lichtmast,POINT (235519.32 580921.57)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6304,D7.2,6.56498795,53.19256637,D7.2,233717.544,579077.745,Lichtmast,POINT (233717.544 579077.745)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6305,D7.2,6.54211512,53.23049119,D7.2,232121.247,583273.25,Lichtmast,POINT (232121.247 583273.25)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6306,D7.2,6.54537366,53.23115731,D7.2,232337.637,583350.871,Lichtmast,POINT (232337.637 583350.871)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6307,D7.2,6.5628343,53.23137359,D7.2,233503.122,583393.83,Lichtmast,POINT (233503.122 583393.83)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6308,D7.2,6.55809796,53.19810402,D7.2,233247.06,579686.46,Lichtmast,POINT (233247.06 579686.46)
