nummer;gebied;onderwerp;aangemaakt;gewijzigd;buurt;geo_shape;locatie_ter_hoogte_van;wijkcode;stadsdeelcode_;wijknaam;stadsdeelnaam;geo_point_2d
990406585;4-Woensel-Zuid;6.1 Illegale stort;2016-10-24T15:54:00+00:00;2016-12-30T13:16:00+00:00;BU07721411;"{""coordinates"": [5.463947228416369, 51.44853230694978], ""type"": ""Point""}";Van Swindenstraat 48;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.44853230694978, 5.463947228416369
990407373;4-Woensel-Zuid;12.10 Reclamebord of -zuil;2016-10-31T12:23:00+00:00;2016-12-30T13:18:00+00:00;BU07721422;"{""coordinates"": [5.471973184581325, 51.45692596251185], ""type"": ""Point""}";Europalaan;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.45692596251185, 5.471973184581325
990406903;4-Woensel-Zuid;13.1 Straatverlichting;2016-10-26T16:50:00+00:00;2017-01-04T12:10:00+00:00;BU07721434;"{""coordinates"": [5.489651336658538, 51.46014675312916], ""type"": ""Point""}";Cassandraplein p21 / 4982862;43;4;Wijk Begijnenbroek;Stadsdeel Woensel-Zuid;51.46014675312916, 5.489651336658538
990407298;10-Woensel-Noord 2;13.1 Straatverlichting;2016-10-30T21:25:00+00:00;2017-01-04T17:32:00+00:00;BU07721541;"{""coordinates"": [5.499227828817624, 51.47377558383773], ""type"": ""Point""}";Kleine Beerpad 15;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.47377558383773, 5.499227828817624
990408076;6-Strijp;13.1 Straatverlichting;2016-11-03T19:26:00+00:00;2017-01-04T17:33:00+00:00;BU07721113;"{""coordinates"": [5.469721273077991, 51.44164168104124], ""type"": ""Point""}";PARK MEERLAND;11;1;Wijk Centrum;Stadsdeel Centrum;51.44164168104124, 5.469721273077991
990408332;1-Centrum;13.1 Straatverlichting;2016-11-06T20:29:00+00:00;2017-01-04T17:33:00+00:00;BU07721111;"{""coordinates"": [5.480221809687147, 51.441979676947234], ""type"": ""Point""}";Stationsplein 25;11;1;Wijk Centrum;Stadsdeel Centrum;51.441979676947234, 5.480221809687147
990407850;5-Woensel-Noord 1;2.1 Bomen;2016-11-02T11:59:00+00:00;2017-01-04T20:46:00+00:00;BU07721524;"{""coordinates"": [5.448122463578442, 51.48986464304234], ""type"": ""Point""}";Fransebaan 154;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.48986464304234, 5.448122463578442
990407994;3-Tongelre;10.1 Riolering;2016-11-03T13:10:00+00:00;2017-01-05T12:51:00+00:00;BU07721333;"{""coordinates"": [5.522891967920197, 51.44201936301063], ""type"": ""Point""}";Heerkensveld 64;33;3;Wijk Oud-Tongelre;Stadsdeel Tongelre;51.44201936301063, 5.522891967920197
990407784;6-Strijp;7.1 Parkeeroverlast;2016-11-01T21:04:00+00:00;2016-11-02T10:20:00+00:00;BU07721612;"{""coordinates"": [5.463719779479746, 51.443831713962275], ""type"": ""Point""}";De Jonghlaan 12;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.443831713962275, 5.463719779479746
990407775;6-Strijp;7.1 Parkeeroverlast;2016-11-01T20:52:00+00:00;2016-11-02T10:21:00+00:00;BU07721612;"{""coordinates"": [5.4635781369694705, 51.44389808047514], ""type"": ""Point""}";De Jonghlaan 12;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.44389808047514, 5.4635781369694705
990407779;6-Strijp;7.1 Parkeeroverlast;2016-11-01T20:56:00+00:00;2016-11-02T10:26:00+00:00;BU07721612;"{""coordinates"": [5.463852523326986, 51.44362640451063], ""type"": ""Point""}";Gerard Philipslaan 85;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.44362640451063, 5.463852523326986
990407774;6-Strijp;7.1 Parkeeroverlast;2016-11-01T20:50:00+00:00;2016-11-02T10:26:00+00:00;BU07721612;"{""coordinates"": [5.463225900605221, 51.444011544106516], ""type"": ""Point""}";Lijsterbesstraat 2;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.444011544106516, 5.463225900605221
990407762;6-Strijp;13.1 Straatverlichting;2016-11-01T19:18:00+00:00;2016-11-02T10:27:00+00:00;BU07721612;"{""coordinates"": [5.459916250841779, 51.438886046864916], ""type"": ""Point""}";Strijpsestraat 66;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.438886046864916, 5.459916250841779
990407062;3-Tongelre;3.4 Wespen of bijen;2016-10-27T19:07:00+00:00;2016-11-08T14:08:00+00:00;BU07721334;"{""coordinates"": [5.528590961928551, 51.44765745467384], ""type"": ""Point""}";Daalakkersweg 20;33;3;Wijk Oud-Tongelre;Stadsdeel Tongelre;51.44765745467384, 5.528590961928551
990407573;7-Gestel;1.3 Ondergrondse afvalcontainer;2016-11-01T10:43:00+00:00;2016-11-08T14:10:00+00:00;BU07721712;"{""coordinates"": [5.463334619366416, 51.429914734044125], ""type"": ""Point""}";Ireneplein 4;71;7;Wijk Rozenknopje;Stadsdeel Gestel;51.429914734044125, 5.463334619366416
990407920;3-Tongelre;2.1 Bomen;2016-11-02T21:06:00+00:00;2016-11-08T14:12:00+00:00;BU07721312;"{""coordinates"": [5.501680210842231, 51.43877847489631], ""type"": ""Point""}";Rembrandtplein;31;3;Wijk De Laak;Stadsdeel Tongelre;51.43877847489631, 5.501680210842231
990407833;2-Stratum;1.3 Ondergrondse afvalcontainer;2016-11-02T11:06:00+00:00;2016-11-08T14:48:00+00:00;BU07721623;"{""coordinates"": [5.441171775184228, 51.44315188796344], ""type"": ""Point""}";hertog van brabantlaan 66;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.44315188796344, 5.441171775184228
990407944;7-Gestel;6.1 Illegale stort;2016-11-03T08:49:00+00:00;2016-11-08T14:59:00+00:00;BU07721721;"{""coordinates"": [5.453187730928671, 51.424951813420314], ""type"": ""Point""}";Schubertlaan 78;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.424951813420314, 5.453187730928671
990407544;4-Woensel-Zuid;6.1 Illegale stort;2016-11-01T09:59:00+00:00;2016-11-08T15:06:00+00:00;BU07721411;"{""coordinates"": [5.4645347138671765, 51.44817567560915], ""type"": ""Point""}";Swammerdamstraat 14;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.44817567560915, 5.4645347138671765
990407820;10-Woensel-Noord 2;6.1 Illegale stort;2016-11-02T10:22:00+00:00;2016-11-08T15:06:00+00:00;BU07721543;"{""coordinates"": [5.492755666131689, 51.47653463409769], ""type"": ""Point""}";Suikerpeerstraat 1;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.47653463409769, 5.492755666131689
990408236;4-Woensel-Zuid;6.1 Illegale stort;2016-11-05T09:33:00+00:00;2016-11-08T15:06:00+00:00;BU07721412;"{""coordinates"": [5.4695174122010535, 51.45112087020527], ""type"": ""Point""}";Trompstraat 28;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.45112087020527, 5.4695174122010535
990407891;10-Woensel-Noord 2;1.3 Ondergrondse afvalcontainer;2016-11-02T15:29:00+00:00;2016-11-08T15:06:00+00:00;BU07721532;"{""coordinates"": [5.47449184929013, 51.484039640177926], ""type"": ""Point""}";Tempellaan 95;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.484039640177926, 5.47449184929013
990407987;4-Woensel-Zuid;6.1 Illegale stort;2016-11-03T12:21:00+00:00;2016-11-08T15:06:00+00:00;BU07721413;"{""coordinates"": [5.47221972012571, 51.45152266872943], ""type"": ""Point""}";Woenselse Markt 6;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.45152266872943, 5.47221972012571
990406604;4-Woensel-Zuid;14.2 Tegels en klinkers;2016-10-24T17:22:00+00:00;2016-11-21T09:53:00+00:00;BU07721424;"{""coordinates"": [5.460998480203092, 51.463193466912216], ""type"": ""Point""}";Rijckwaertstraat 3;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.463193466912216, 5.460998480203092
990407115;4-Woensel-Zuid;14.2 Tegels en klinkers;2016-10-28T15:22:00+00:00;2016-11-21T09:53:00+00:00;BU07721435;"{""coordinates"": [5.4983747712675495, 51.462843498020966], ""type"": ""Point""}";Faunuslaan 50;43;4;Wijk Begijnenbroek;Stadsdeel Woensel-Zuid;51.462843498020966, 5.4983747712675495
990406748;4-Woensel-Zuid;10.1 Riolering;2016-10-25T15:30:00+00:00;2016-11-21T09:54:00+00:00;BU07721425;"{""coordinates"": [5.471704370481963, 51.459056359647214], ""type"": ""Point""}";Nicolaas stonestraat 14;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.459056359647214, 5.471704370481963
990407177;6-Strijp;7.2 Aanhangers of caravans;2016-10-28T22:44:00+00:00;2016-11-22T12:21:00+00:00;BU07721622;"{""coordinates"": [5.438183699872734, 51.43787969345626], ""type"": ""Point""}";Geerttruidenbergstraat 44;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.43787969345626, 5.438183699872734
990407266;2-Stratum;6.1 Illegale stort;2016-10-30T16:22:00+00:00;2016-11-22T15:50:00+00:00;BU07721236;"{""coordinates"": [5.497443970995498, 51.42271969117882], ""type"": ""Point""}";Gentiaanweg 2;23;2;Wijk Putten;Stadsdeel Stratum;51.42271969117882, 5.497443970995498
990407648;2-Stratum;12.7 Hekwerk;2016-11-01T11:34:00+00:00;2016-11-22T15:50:00+00:00;BU07721226;"{""coordinates"": [5.482195949640625, 51.41156269696227], ""type"": ""Point""}";Aalsterweg 305;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.41156269696227, 5.482195949640625
990407668;2-Stratum;12.7 Hekwerk;2016-11-01T12:18:00+00:00;2016-11-22T15:50:00+00:00;BU07721224;"{""coordinates"": [5.497282090043233, 51.41397524714297], ""type"": ""Point""}";Schweitzerlaan 38;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.41397524714297, 5.497282090043233
990408217;2-Stratum;6.1 Illegale stort;2016-11-04T21:14:00+00:00;2016-11-22T15:50:00+00:00;BU07721222;"{""coordinates"": [5.491801962975711, 51.41915069442912], ""type"": ""Point""}";Roostenlaan 138;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.41915069442912, 5.491801962975711
990408056;2-Stratum;10.1 Riolering;2016-11-03T17:17:00+00:00;2016-11-22T15:50:00+00:00;BU07721217;"{""coordinates"": [5.47932334866352, 51.42463991864088], ""type"": ""Point""}";Alberdingk Thijmlaan;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.42463991864088, 5.47932334866352
990408093;2-Stratum;12.4 Paaltjes;2016-11-03T22:06:00+00:00;2016-11-22T15:50:00+00:00;BU07721225;"{""coordinates"": [5.486832158245173, 51.41535939665234], ""type"": ""Point""}";Florapark 49;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.41535939665234, 5.486832158245173
990408114;2-Stratum;6.1 Illegale stort;2016-11-04T10:13:00+00:00;2016-11-22T15:50:00+00:00;BU07721223;"{""coordinates"": [5.4813072849147595, 51.42073324127308], ""type"": ""Point""}";Felix Timmermanslaan 1;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.42073324127308, 5.4813072849147595
990407731;2-Stratum;14.2 Tegels en klinkers;2016-11-01T16:25:00+00:00;2016-11-22T15:55:00+00:00;BU07721212;"{""coordinates"": [5.486005884712662, 51.43250068477973], ""type"": ""Point""}";Hertog Hendrik van Brabantplein 66;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.43250068477973, 5.486005884712662
990407502;2-Stratum;14.2 Tegels en klinkers;2016-10-31T23:24:00+00:00;2016-11-22T15:55:00+00:00;BU07721235;"{""coordinates"": [5.514775129457629, 51.41979948558035], ""type"": ""Point""}";Berkven 40;23;2;Wijk Putten;Stadsdeel Stratum;51.41979948558035, 5.514775129457629
990407853;3-Tongelre;13.1 Straatverlichting;2016-11-02T12:23:00+00:00;2016-11-24T12:06:00+00:00;BU07721335;"{""coordinates"": [5.515427886870628, 51.452261354100344], ""type"": ""Point""}";Eisenhouwerlaan p53;33;3;Wijk Oud-Tongelre;Stadsdeel Tongelre;51.452261354100344, 5.515427886870628
990620951;10-Woensel-Noord 2;7.13 Vuurwerkoverlast;2019-12-23T10:25:00+00:00;2019-12-23T12:28:00+00:00;BU07721542;"{""coordinates"": [5.496128921790489, 51.46791684191006], ""type"": ""Point""}";Perseuslaan 19;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.46791684191006, 5.496128921790489
990620948;4-Woensel-Zuid;14.2 Tegels en klinkers;2019-12-23T10:11:00+00:00;2019-12-23T12:33:00+00:00;BU07721411;"{""coordinates"": [5.461047547562519, 51.44999042511276], ""type"": ""Point""}";Leeghwaterstraat 250;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.44999042511276, 5.461047547562519
990621010;10-Woensel-Noord 2;13.1 Straatverlichting;2019-12-23T12:25:00+00:00;2019-12-23T12:58:00+00:00;BU07721532;"{""coordinates"": [5.480571087579745, 51.48254223121586], ""type"": ""Point""}";Malmedylaan;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48254223121586, 5.480571087579745
990620927;4-Woensel-Zuid;6.5 Autowrak;2019-12-23T09:17:00+00:00;2019-12-23T13:54:00+00:00;BU07721434;"{""coordinates"": [5.487313540128147, 51.45785745630173], ""type"": ""Point""}";Penelopestraat 215;43;4;Wijk Begijnenbroek;Stadsdeel Woensel-Zuid;51.45785745630173, 5.487313540128147
990621005;4-Woensel-Zuid;9.3 Zwerfvuil;2019-12-23T12:07:00+00:00;2019-12-23T15:17:00+00:00;BU07721421;"{""coordinates"": [5.459766963818632, 51.45328467114082], ""type"": ""Point""}";Wattstraat 38;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.45328467114082, 5.459766963818632
990621014;7-Gestel;2.2 Plantsoenen;2019-12-23T12:40:00+00:00;2019-12-23T15:45:00+00:00;;"{""coordinates"": [5.427640911430631, 51.42227407124599], ""type"": ""Point""}";Cranendonck;;;;;51.42227407124599, 5.427640911430631
990407800;2-Stratum;13.1 Straatverlichting;2016-11-01T23:57:00+00:00;2016-11-02T11:18:00+00:00;BU07721211;"{""coordinates"": [5.486478161470224, 51.43695998045196], ""type"": ""Point""}";Havenstraat;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.43695998045196, 5.486478161470224
990407019;10-Woensel-Noord 2;2.1 Bomen;2016-10-27T14:31:00+00:00;2016-11-02T11:39:00+00:00;BU07721543;"{""coordinates"": [5.508392735114646, 51.47613962914908], ""type"": ""Point""}";De Rietmussen;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.47613962914908, 5.508392735114646
990406556;10-Woensel-Noord 2;6.1 Illegale stort;2016-10-24T13:39:00+00:00;2016-11-02T11:49:00+00:00;BU07721515;"{""coordinates"": [5.473072612498453, 51.470196646286155], ""type"": ""Point""}";Genovevalaan 142;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.470196646286155, 5.473072612498453
990406541;10 - Woensel-Noord 2;3.2 Dode dieren;2016-10-24T12:45:00+00:00;2016-11-02T11:49:00+00:00;BU07721534;"{""coordinates"": [5.483538908050073, 51.491444546727514], ""type"": ""Point""}";Esperheide;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.491444546727514, 5.483538908050073
990407842;1-Centrum;6.1 Illegale stort;2016-11-02T11:38:00+00:00;2016-11-02T11:54:00+00:00;BU07721112;"{""coordinates"": [5.4758818173477275, 51.43784168273472], ""type"": ""Point""}";Keizersgracht 4;11;1;Wijk Centrum;Stadsdeel Centrum;51.43784168273472, 5.4758818173477275
990407768;7-Gestel;12.7 Hekwerk;2016-11-01T20:29:00+00:00;2016-11-02T11:55:00+00:00;BU07721721;"{""coordinates"": [5.4501178096389085, 51.42281569694506], ""type"": ""Point""}";Delibesweg 2;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.42281569694506, 5.4501178096389085
990407769;7-Gestel;12.1 Verkeersbord;2016-11-01T20:31:00+00:00;2016-11-02T11:57:00+00:00;BU07721721;"{""coordinates"": [5.450101809624345, 51.42273369731471], ""type"": ""Point""}";Delibesweg 2;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.42273369731471, 5.450101809624345
990407845;7-Gestel;6.4 (Brom) fietswrak;2016-11-02T11:42:00+00:00;2016-11-02T12:13:00+00:00;BU07721731;"{""coordinates"": [5.44868677833787, 51.42826669558814], ""type"": ""Point""}";Beemdstraat 23;73;7;Wijk Gestelse Ontginning;Stadsdeel Gestel;51.42826669558814, 5.44868677833787
990407838;7-Gestel;6.1 Illegale stort;2016-11-02T11:26:00+00:00;2016-11-02T12:14:00+00:00;BU07721731;"{""coordinates"": [5.449488780397338, 51.42840069535396], ""type"": ""Point""}";Beemdstraat 21;73;7;Wijk Gestelse Ontginning;Stadsdeel Gestel;51.42840069535396, 5.449488780397338
990407427;4-Woensel-Zuid;7.2 Aanhangers of caravans;2016-10-31T16:23:00+00:00;2016-11-02T12:48:00+00:00;BU07721435;"{""coordinates"": [5.493171125725662, 51.46471064624466], ""type"": ""Point""}";Romuluslaan 35;43;4;Wijk Begijnenbroek;Stadsdeel Woensel-Zuid;51.46471064624466, 5.493171125725662
990407822;4-Woensel-Zuid;6.1 Illegale stort;2016-11-02T10:29:00+00:00;2016-11-08T15:08:00+00:00;BU07721412;"{""coordinates"": [5.471883717208216, 51.45167566880274], ""type"": ""Point""}";Woenselse Markt 4;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.45167566880274, 5.471883717208216
990407548;4-Woensel-Zuid;6.1 Illegale stort;2016-11-01T10:04:00+00:00;2016-11-08T15:09:00+00:00;BU07721411;"{""coordinates"": [5.466165726005048, 51.44694467635819], ""type"": ""Point""}";Metiuslaan 125;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.44694467635819, 5.466165726005048
990407598;10-Woensel-Noord 2;6.1 Illegale stort;2016-11-01T10:52:00+00:00;2016-11-08T15:09:00+00:00;BU07721543;"{""coordinates"": [5.494955302192977, 51.4791214526807], ""type"": ""Point""}";Sterappelstraat 1;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.4791214526807, 5.494955302192977
990407597;10-Woensel-Noord 2;6.1 Illegale stort;2016-11-01T10:52:00+00:00;2016-11-08T15:09:00+00:00;BU07721543;"{""coordinates"": [5.4942556457934435, 51.47762652099198], ""type"": ""Point""}";Wijnpeerstraat 139;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.47762652099198, 5.4942556457934435
990407384;10-Woensel-Noord 2;6.1 Illegale stort;2016-10-31T12:54:00+00:00;2016-11-08T15:09:00+00:00;BU07721516;"{""coordinates"": [5.48686031246151, 51.472706628245724], ""type"": ""Point""}";Heeghtakker 86;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.472706628245724, 5.48686031246151
990407599;10-Woensel-Noord 2;6.1 Illegale stort;2016-11-01T10:52:00+00:00;2016-11-08T15:09:00+00:00;BU07721543;"{""coordinates"": [5.494944620516451, 51.47908169856748], ""type"": ""Point""}";Sterappelstraat 1;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.47908169856748, 5.494944620516451
990407942;10-Woensel-Noord 2;1.3 Ondergrondse afvalcontainer;2016-11-03T08:33:00+00:00;2016-11-08T15:10:00+00:00;BU07721514;"{""coordinates"": [5.471170581704941, 51.475159642345474], ""type"": ""Point""}";Echternachlaan 572;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.475159642345474, 5.471170581704941
990407649;4-Woensel-Zuid;9.5 Bladafval;2016-11-01T11:34:00+00:00;2016-11-25T12:35:00+00:00;BU07721424;"{""coordinates"": [5.467243660685059, 51.45796176227191], ""type"": ""Point""}";Willem de Bruynstraat;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.45796176227191, 5.467243660685059
990407429;10 - Woensel-Noord 2;14.2 Tegels en klinkers;2016-10-31T16:29:00+00:00;2016-11-25T13:46:00+00:00;BU07721516;"{""coordinates"": [5.480973773253163, 51.474673864367304], ""type"": ""Point""}";Franklin D Rooseveltlaan t.o. 140;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.474673864367304, 5.480973773253163
990408059;10-Woensel-Noord 2;14.2 Tegels en klinkers;2016-11-03T17:22:00+00:00;2016-11-25T13:46:00+00:00;BU07721541;"{""coordinates"": [5.499226700706489, 51.47501663397372], ""type"": ""Point""}";Lierstraat 2;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.47501663397372, 5.499226700706489
990407910;6-Strijp;5.6 Overig;2016-11-02T17:57:00+00:00;2016-11-25T17:00:00+00:00;BU07721621;"{""coordinates"": [5.428761313825418, 51.42462014327465], ""type"": ""Point""}";Hoevenweg 5;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.42462014327465, 5.428761313825418
990407993;5-Woensel-Noord 1;8.4 Overig;2016-11-03T12:49:00+00:00;2016-11-28T11:10:00+00:00;BU07721513;"{""coordinates"": [5.467533600803257, 51.46832655013856], ""type"": ""Point""}";Jaromirstraat 7;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.46832655013856, 5.467533600803257
990407609;1-Centrum;9.3 Zwerfvuil;2016-11-01T10:57:00+00:00;2016-11-28T14:37:00+00:00;BU07721213;"{""coordinates"": [5.480431916852788, 51.43351221063501], ""type"": ""Point""}";Bilderdijklaan 25;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.43351221063501, 5.480431916852788
990407105;1-Centrum;14.6 Verkeersonveilige situatie;2016-10-28T14:55:00+00:00;2016-11-28T14:37:00+00:00;BU07721111;"{""coordinates"": [5.478927932854206, 51.437075382898], ""type"": ""Point""}";Kerkstraat;11;1;Wijk Centrum;Stadsdeel Centrum;51.437075382898, 5.478927932854206
990407815;1-Centrum;9.3 Zwerfvuil;2016-11-02T08:47:00+00:00;2016-11-28T14:37:00+00:00;BU07721113;"{""coordinates"": [5.469720773609327, 51.44164068095648], ""type"": ""Point""}";Begijnhof;11;1;Wijk Centrum;Stadsdeel Centrum;51.44164068095648, 5.469720773609327
990621044;6-Strijp;10.1 Riolering;2019-12-23T15:05:00+00:00;2019-12-23T16:31:00+00:00;BU07721623;"{""coordinates"": [5.438275559827296, 51.44460238844412], ""type"": ""Point""}";Van der Muydenstraat 9;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.44460238844412, 5.438275559827296
990621175;5-Woensel-Noord 1;7.5 Geluidsoverlast;2019-12-24T00:16:00+00:00;2019-12-24T08:53:00+00:00;BU07721523;"{""coordinates"": [5.440400552597095, 51.4875346816678], ""type"": ""Point""}";Cantalpad 21;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.4875346816678, 5.440400552597095
990621165;10-Woensel-Noord 2;7.13 Vuurwerkoverlast;2019-12-23T23:36:00+00:00;2019-12-24T09:38:00+00:00;BU07721534;"{""coordinates"": [5.472680531760322, 51.49460062557896], ""type"": ""Point""}";Laagte 17;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.49460062557896, 5.472680531760322
990407190;1-Centrum;6.1 Illegale stort;2016-10-29T09:48:00+00:00;2016-11-02T13:34:00+00:00;BU07721112;"{""coordinates"": [5.476396831013791, 51.435986683979586], ""type"": ""Point""}";Grote Berg 32A;11;1;Wijk Centrum;Stadsdeel Centrum;51.435986683979586, 5.476396831013791
990407625;2-Stratum;7.1 Parkeeroverlast;2016-11-01T11:01:00+00:00;2016-11-02T13:43:00+00:00;BU07721237;"{""coordinates"": [5.499632989985148, 51.418403692512015], ""type"": ""Point""}";Centauriestraat 5;23;2;Wijk Putten;Stadsdeel Stratum;51.418403692512015, 5.499632989985148
990407770;7-Gestel;3.6 Overig;2016-11-01T20:38:00+00:00;2016-11-02T14:10:00+00:00;BU07721712;"{""coordinates"": [5.470969425992166, 51.43334018851167], ""type"": ""Point""}";Amsberghof 1;71;7;Wijk Rozenknopje;Stadsdeel Gestel;51.43334018851167, 5.470969425992166
990407655;6-Strijp;13.2 Verkeerslichten;2016-11-01T11:44:00+00:00;2016-11-02T15:09:00+00:00;BU07721611;"{""coordinates"": [5.467964087691672, 51.43802548497002], ""type"": ""Point""}";Lodewijk Napoleonlaan;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.43802548497002, 5.467964087691672
